OBJECTID,HL_DATE,HL_TYPE,SHAPEAREA,SHAPELEN
4508,2019/11/15 00:00:00+00,1,30904.5405015625,720.178020517939
4509,2019/11/15 00:00:00+00,1,2024.63048046875,174.189816636807
4510,2019/11/15 00:00:00+00,1,6716.6690875,302.737080873187
4511,2019/11/15 00:00:00+00,1,12645.8908898437,413.969095943511
4512,2019/11/15 00:00:00+00,1,1627.91521640625,167.721511381306
4513,2019/11/15 00:00:00+00,1,7009.825615625,325.514216757406
4514,2022/04/14 00:00:00+00,1,5761.5117296875,292.566560367481
4515,2019/11/15 00:00:00+00,1,7642.9802953125,349.272923565005
4516,2019/11/15 00:00:00+00,1,2923.26307421875,214.451924737442
4517,2022/04/14 00:00:00+00,1,3989.4804359375,238.271500462285
4518,2019/11/15 00:00:00+00,1,13898.9339789063,448.063393365684
4519,2019/11/15 00:00:00+00,1,16694.14905,605.132317946247
4520,2019/11/15 00:00:00+00,1,1669.68645390625,155.201476736769
4521,2019/11/15 00:00:00+00,1,1371.9732015625,164.314616714066
4522,2019/11/15 00:00:00+00,1,17019.2181,544.690739210163
4523,2019/11/15 00:00:00+00,1,7539.80210859375,386.026556251127
4524,2022/04/14 00:00:00+00,1,2294.69700703125,173.700684937766
4525,2019/11/15 00:00:00+00,1,10495.3324429688,441.589058893874
4526,2019/11/15 00:00:00+00,1,522.9786515625,85.5560617572238
4527,2019/11/15 00:00:00+00,1,258.38645234375,60.4305833658677
4528,2019/11/15 00:00:00+00,1,4471.28658828125,242.352553950009
4529,2019/11/15 00:00:00+00,1,6905.56264453125,317.788703964171
4530,2019/11/15 00:00:00+00,1,9850.40228515625,437.998204723573
4531,2022/04/14 00:00:00+00,1,9027.9891703125,365.926961991989
4532,2019/11/15 00:00:00+00,1,4601.63199609375,265.620355694758
4533,2019/11/15 00:00:00+00,1,3357.05047421875,218.801456974756
4534,2019/11/15 00:00:00+00,1,21575.8458851563,590.94698859667
4535,2019/11/15 00:00:00+00,1,1649.3413875,152.071673402038
4536,2019/11/15 00:00:00+00,1,2724.10392578125,202.830489988865
4537,2019/11/15 00:00:00+00,1,1564.69819296875,143.558564022174
4538,2019/11/15 00:00:00+00,1,950.68336796875,117.963137792206
4539,2022/04/14 00:00:00+00,1,2806.753184375,232.563425185219
4540,2022/04/14 00:00:00+00,1,12519.0782859375,404.201827577725
4541,2019/11/15 00:00:00+00,1,8597.6820734375,357.515563955112
4542,2022/04/14 00:00:00+00,1,1720.46304296875,152.75058215325
4543,2022/04/14 00:00:00+00,1,11683.8821164063,452.601240854871
4544,2022/04/14 00:00:00+00,1,10154.3496546875,391.54734072193
4545,2019/11/15 00:00:00+00,1,3348.78611796875,222.913915079399
4546,2019/11/15 00:00:00+00,1,7631.80547421875,327.731727539021
4547,2019/11/15 00:00:00+00,1,19852.6357054688,550.751650229943
4548,2019/11/15 00:00:00+00,1,28415.2498179688,693.610699429077
4549,2019/11/15 00:00:00+00,1,7537.078725,327.939026195718
4550,2022/04/14 00:00:00+00,1,8953.5246203125,383.95622445559
4551,2019/11/15 00:00:00+00,1,4712.8611078125,253.730610220145
4552,2022/04/14 00:00:00+00,1,5393.88367734375,314.412970954898
4553,2022/04/14 00:00:00+00,1,2287.08386484375,179.205359633133
4554,2022/04/14 00:00:00+00,1,7613.95095859375,319.300628805765
4555,2019/11/15 00:00:00+00,1,6653.7802359375,301.940930085907
4556,2019/11/15 00:00:00+00,1,5420.80145703125,269.99037657904
4557,2019/11/15 00:00:00+00,1,4388.01170234375,247.539818199814
4558,2022/04/14 00:00:00+00,1,4867.9655046875,271.227513000502
4559,2019/11/15 00:00:00+00,1,9495.1324890625,417.601434474496
4560,2019/11/15 00:00:00+00,1,6873.5675375,347.070218151956
4561,2019/11/15 00:00:00+00,1,48247.64896875,936.221907014786
4562,2019/11/15 00:00:00+00,1,34118.9914890625,757.502324243801
4563,2019/11/15 00:00:00+00,1,3800.06357265625,229.05206123664
4564,2022/04/14 00:00:00+00,1,1366.1407265625,154.731460543176
4565,2019/11/15 00:00:00+00,1,4902.203746875,321.25250004311
4566,2019/11/15 00:00:00+00,1,24900.281246875,633.310428085036
4567,2019/11/15 00:00:00+00,1,9165.70929765625,372.02392725194
4568,2019/11/15 00:00:00+00,1,15393.0235882813,538.461854236272
4569,2022/04/14 00:00:00+00,1,1613.16078359375,155.319616599202
4570,2019/11/15 00:00:00+00,1,10510.6137515625,398.744521883425
4571,2019/11/15 00:00:00+00,1,1087.09755859375,137.085738878187
4572,2019/11/15 00:00:00+00,1,14360.1952929688,468.99253596946
4573,2019/11/15 00:00:00+00,1,3045.21938125,200.60618996691
4574,2022/04/14 00:00:00+00,1,8201.692253125,362.714844779149
4575,2019/11/15 00:00:00+00,1,25054.97116875,639.894037933443
4576,2022/04/14 00:00:00+00,1,5954.76473046875,311.683568640941
4577,2019/11/15 00:00:00+00,1,8631.5265984375,411.814833555063
4578,2019/11/15 00:00:00+00,1,1827.71441328125,164.863542703999
4579,2022/04/14 00:00:00+00,1,39076.0961609375,989.968665878069
4580,2022/04/14 00:00:00+00,1,35375.7120117188,776.751900854894
4581,2022/04/14 00:00:00+00,1,23453.6444070313,689.861591110118
4582,2022/04/14 00:00:00+00,1,1726.109971875,153.763815109475
4583,2019/11/15 00:00:00+00,1,430.672115625,87.9319800824125
4584,2019/11/15 00:00:00+00,1,64.03283671875,29.7499890497862
4585,2022/04/14 00:00:00+00,1,18457.1140296875,645.668210604969
4586,2022/04/14 00:00:00+00,1,10875.6464453125,442.203452069076
4587,2019/11/15 00:00:00+00,1,2273.94074921875,181.21797915318
4588,2022/04/14 00:00:00+00,1,3008.833240625,257.980054569484
4589,2022/04/14 00:00:00+00,1,3743.96830078125,221.709762361559
4590,2019/11/15 00:00:00+00,1,6664.62384453125,311.533261920697
4591,2019/11/15 00:00:00+00,1,6584.1642375,296.616392187825
4592,2019/11/15 00:00:00+00,1,1379.98142734375,145.578833381169
4593,2019/11/15 00:00:00+00,1,4249.24726953125,239.718253964025
4594,2022/04/14 00:00:00+00,3,7298.27907421875,1455.93753698195
4595,2022/04/14 00:00:00+00,3,6125.0936515625,1206.20853634039
4596,2019/11/15 00:00:00+00,6,622.0325765625,112.454509603614
4597,2019/11/15 00:00:00+00,6,998.38644765625,121.425631885467
4598,2019/11/15 00:00:00+00,6,1047.65236015625,174.236601265701
4599,2019/11/15 00:00:00+00,6,80.68244375,36.283955842513
4600,2019/11/15 00:00:00+00,6,206.19296640625,56.092647137072
4601,2019/11/15 00:00:00+00,6,239.2297015625,65.2161213347417
4602,2019/11/15 00:00:00+00,6,72.848340625,31.0060077591195
4603,2019/11/15 00:00:00+00,6,151.69911328125,56.1292666385022
4604,2019/11/15 00:00:00+00,6,271.59125,76.7370006297439
4605,2019/11/15 00:00:00+00,6,44.1193859375,28.8678583090134
4606,2019/11/15 00:00:00+00,6,182.5401421875,56.0397752771656
4607,2019/11/15 00:00:00+00,6,57.95077890625,29.4579812320478
4608,2019/11/15 00:00:00+00,6,221.1396734375,53.8493014976602
4609,2022/04/14 00:00:00+00,6,1279.0210265625,228.803742312288
4610,2022/04/14 00:00:00+00,6,1410.90626171875,196.399560507463
4611,2022/04/14 00:00:00+00,1,19656.5864921875,531.419776469327
4612,2022/04/14 00:00:00+00,1,27059.2830796875,835.891568288005
4613,2022/04/14 00:00:00+00,6,1090.51849453125,139.541095036607
4614,2022/04/14 00:00:00+00,1,25963.3335507813,673.516516584361
4615,2022/04/14 00:00:00+00,1,19291.9947859375,532.031596683304
4616,2022/04/14 00:00:00+00,1,415.19466171875,87.0702639115585
4617,2000/03/31 00:00:00+00,1,6918.49140703125,314.883800739283
4618,2022/04/14 00:00:00+00,4,7753.20904921875,369.766958648783
4619,2022/04/14 00:00:00+00,4,2823.27230859375,204.747675115837
4620,2022/04/14 00:00:00+00,1,52829.1884257813,1051.68593195756
4621,2000/03/31 00:00:00+00,1,14940.0813765625,497.834239362393
4622,2022/04/14 00:00:00+00,1,14690.2407703125,501.164149596236
4623,2000/03/31 00:00:00+00,1,1506.01536953125,143.366720242371
4624,2000/03/31 00:00:00+00,1,8343.48171875,336.077604746729
4625,2000/03/31 00:00:00+00,1,40581.510475,1072.65278047187
4626,2022/04/14 00:00:00+00,1,14477.85741875,523.680714178516
4627,2000/03/31 00:00:00+00,1,17470.6963328125,579.510101946733
4628,2000/03/31 00:00:00+00,1,4624.7499796875,252.681425023591
4629,2000/03/31 00:00:00+00,1,4932.27508828125,267.05102839809
4630,2000/03/31 00:00:00+00,1,4186.5564953125,235.949813682168
4631,2000/03/31 00:00:00+00,1,416.68507265625,80.7912552459461
4632,2022/04/14 00:00:00+00,1,7490.38878125,351.589787817396
4633,2000/03/31 00:00:00+00,1,18272.0195476563,597.94265209541
4634,2000/03/31 00:00:00+00,1,865.42114765625,154.143082039809
4635,2022/04/14 00:00:00+00,1,3176.751075,208.306097054011
4636,2022/04/14 00:00:00+00,3,5134.445859375,1709.21638977878
4637,2022/04/14 00:00:00+00,6,66003.88581875,1483.72053793498
4638,2022/04/14 00:00:00+00,1,6318.570684375,323.957130800402
4639,2009/04/04 00:00:00+00,1,12511.68091875,403.893556799084
4640,2009/04/04 00:00:00+00,1,2074.88661640625,165.973322482939
4641,2009/04/04 00:00:00+00,1,817.99910546875,107.630717799263
4642,2017/07/25 00:00:00+00,1,12927.6988328125,468.295684319787
4643,2022/04/14 00:00:00+00,3,4109.7245984375,1172.23692409569
4644,2019/11/15 00:00:00+00,1,23633.210121875,601.213459277245
4645,2019/11/15 00:00:00+00,1,22464.4231179688,604.625304745117
4646,2019/11/15 00:00:00+00,1,953.819565625,120.620284232131
4647,2019/11/15 00:00:00+00,1,9267.9604609375,363.587177842866
4648,2019/11/15 00:00:00+00,1,313.119684375,65.8137477742806
4649,2022/04/14 00:00:00+00,1,2250.0139921875,176.223416489963
4650,2019/11/15 00:00:00+00,1,3556.164425,226.209789216584
4651,2022/04/14 00:00:00+00,1,115706.815178125,1783.88898296304
4652,2019/11/15 00:00:00+00,1,138.82775078125,42.7004631930627
4653,2022/04/14 00:00:00+00,1,14202.343890625,451.893700882017
4654,2022/04/14 00:00:00+00,1,3225.06208984375,215.973977833862
4655,2022/04/14 00:00:00+00,1,4205.59532109375,265.187010090431
4656,2022/04/14 00:00:00+00,1,122484.546961719,1529.83047379211
4657,2019/11/15 00:00:00+00,1,6575.42209765625,304.264920034295
4658,2019/11/15 00:00:00+00,1,22505.5264351563,599.85530532482
4659,2019/11/15 00:00:00+00,1,24406.8831234375,633.688573965067
4660,2022/04/14 00:00:00+00,1,23982.27769375,658.91726313254
4661,2019/11/15 00:00:00+00,1,14316.3366265625,463.320363912454
4662,2019/11/15 00:00:00+00,1,2646.17381484375,190.03203432058
4663,2019/11/15 00:00:00+00,1,36919.2694320313,800.322198831635
4664,2019/11/15 00:00:00+00,1,21902.7840898437,621.556519880749
4665,2019/11/15 00:00:00+00,1,18873.3110546875,636.731673671201
4666,2019/11/15 00:00:00+00,1,17349.2526546875,529.133159761095
4667,2022/04/14 00:00:00+00,1,20024.914925,659.537467218185
4668,2022/04/14 00:00:00+00,1,57250.5571898438,1162.33821451735
4669,2019/11/15 00:00:00+00,1,105.1389796875,37.9884637812152
4670,2022/04/14 00:00:00+00,1,9508.4604234375,379.195142585081
4671,2022/04/14 00:00:00+00,1,19625.6147078125,618.840312842349
4672,2019/11/15 00:00:00+00,1,94.82520234375,36.3695121643823
4673,2019/11/15 00:00:00+00,1,4598.12182734375,251.955429694885
4674,2019/11/15 00:00:00+00,1,3393.1906359375,226.751937123014
4675,2022/04/14 00:00:00+00,3,12864.6060164063,2794.79624410847
4676,2022/04/14 00:00:00+00,3,21391.5588765625,3608.09820598328
4677,2022/04/14 00:00:00+00,6,2467.29120546875,252.134919496662
4678,2022/04/14 00:00:00+00,6,243.71583515625,77.0717824069868
4679,2022/04/14 00:00:00+00,6,5680.49374296875,446.172915256219
4680,2022/04/14 00:00:00+00,6,399.9631140625,102.856618585019
4681,2022/04/14 00:00:00+00,6,669.37310546875,128.91758062825
4682,2022/04/14 00:00:00+00,6,668.08609453125,143.303121345941
4683,2022/04/14 00:00:00+00,6,459.9854328125,82.5302618321311
4684,2022/04/14 00:00:00+00,6,741.7566140625,128.351288781346
4685,2022/04/14 00:00:00+00,6,2178.32413515625,193.708871612674
4686,2022/04/14 00:00:00+00,6,1727.32473828125,190.29843786411
4687,2022/04/14 00:00:00+00,6,250.2335875,62.0995537522183
4688,2022/04/14 00:00:00+00,6,742.514884375,121.21904244461
4689,2022/04/14 00:00:00+00,6,876.5033078125,139.561264033707
4690,2022/04/14 00:00:00+00,6,351.01923984375,77.8868064811621
4691,2022/04/14 00:00:00+00,6,366.46297265625,69.7968017352944
4692,2022/04/14 00:00:00+00,6,93.6633625,44.1638087483338
4693,2022/04/14 00:00:00+00,6,185.22563515625,62.1462142753559
4694,2022/04/14 00:00:00+00,4,47150.4732601563,1055.95987368824
4695,2022/04/14 00:00:00+00,4,15249.470503125,520.475368791891
4696,2022/04/14 00:00:00+00,1,3653.22502890625,233.893718030013
4697,2022/04/14 00:00:00+00,1,15885.4555671875,574.675409887596
4698,2022/04/14 00:00:00+00,3,2621.9033453125,569.025448562802
4699,2022/04/14 00:00:00+00,1,7372.29509296875,321.698459623651
4700,2022/04/14 00:00:00+00,4,2625.7466484375,200.28196563975
4701,2000/03/31 00:00:00+00,1,7665.64981484375,319.478386304678
4702,2000/03/31 00:00:00+00,1,3044.46311015625,236.288743295664
4703,2000/03/31 00:00:00+00,1,2279.35994765625,175.254193233447
4704,2000/03/31 00:00:00+00,1,408.355246875,76.4048357810517
4705,2000/03/31 00:00:00+00,1,5059.47406875,320.391447048233
4706,2000/03/31 00:00:00+00,1,5147.08382734375,277.441439810401
4707,2000/03/31 00:00:00+00,1,4185.55823125,250.223127747596
4708,2000/03/31 00:00:00+00,1,2664.08290625,194.94617907734
4709,2000/03/31 00:00:00+00,1,39893.2081945313,808.399771432364
4710,2000/03/31 00:00:00+00,1,45423.7655664063,964.073986553788
4711,2000/03/31 00:00:00+00,1,24978.604234375,627.793093648989
4712,2000/03/31 00:00:00+00,1,5685.6719078125,279.937099651745
4713,2000/03/31 00:00:00+00,1,30257.5365429688,727.96074673225
4714,2022/04/14 00:00:00+00,1,32749.6905945313,852.049959302861
4715,2000/03/31 00:00:00+00,1,3887.4498375,227.793080207383
4716,2000/03/31 00:00:00+00,1,9142.25916484375,380.174571216482
4717,2000/03/31 00:00:00+00,1,32959.9675554688,770.626717437649
4718,2022/04/14 00:00:00+00,1,12330.4773921875,462.163148247632
4719,2009/04/04 00:00:00+00,1,25456.5576125,598.006971330599
4720,2009/04/04 00:00:00+00,1,6289.321109375,318.885031826845
4721,2009/04/04 00:00:00+00,1,12695.7797992187,501.245575375525
4722,2017/07/25 00:00:00+00,1,1798.10948359375,178.856214703611
4723,2019/11/15 00:00:00+00,1,1069.87467421875,139.611020786542
4724,2019/11/15 00:00:00+00,1,14263.7437734375,447.028301231854
4725,2019/11/15 00:00:00+00,1,14082.1332859375,507.797413817697
4726,2019/11/15 00:00:00+00,1,4301.15760703125,478.928201343578
4727,2022/04/14 00:00:00+00,1,9282.30828828125,388.905817419248
4728,2019/11/15 00:00:00+00,1,11024.1558195312,377.925304008939
4729,2019/11/15 00:00:00+00,1,178762.233321094,2033.91043741611
4730,2022/04/14 00:00:00+00,1,30763.8466570313,833.532206886874
4731,2019/11/15 00:00:00+00,1,45571.7972625,862.10503424609
4732,2022/04/14 00:00:00+00,1,87593.5958421875,1219.48593071261
4733,2019/11/15 00:00:00+00,1,55575.3307179688,945.358534703593
4734,2019/11/15 00:00:00+00,1,19560.3852421875,578.148257300745
4735,2019/11/15 00:00:00+00,1,25873.483603125,636.168625855278
4736,2022/04/14 00:00:00+00,1,125785.037924219,1763.19288525866
4737,2019/11/15 00:00:00+00,1,2334.20256328125,183.476080791622
4738,2019/11/15 00:00:00+00,1,2432.168109375,178.833586301277
4739,2019/11/15 00:00:00+00,1,11648.311528125,460.675493115931
4740,2019/11/15 00:00:00+00,1,1589.9646640625,153.063524014482
4741,2019/11/15 00:00:00+00,1,3540.7293515625,237.700560160256
4742,2019/11/15 00:00:00+00,1,63985.7023789063,1138.47449338501
4743,2019/11/15 00:00:00+00,1,460.17976640625,91.1102615344534
4744,2019/11/15 00:00:00+00,1,19296.7323953125,615.072621646123
4745,2019/11/15 00:00:00+00,1,13925.2556328125,466.883614308353
4746,2019/11/15 00:00:00+00,1,51.83265,26.946630340628
4747,2019/11/15 00:00:00+00,1,9033.45266171875,394.326056137322
4748,2019/11/15 00:00:00+00,1,1284.76442109375,135.406941689015
4749,2019/11/15 00:00:00+00,1,9872.24020625,415.854766397458
4750,2019/11/15 00:00:00+00,1,23628.471328125,577.178159136978
4751,2019/11/15 00:00:00+00,1,1450.35956015625,138.491666416239
4752,2019/11/15 00:00:00+00,1,10118.7458789063,468.022067223167
4753,2019/11/15 00:00:00+00,1,7248.77288359375,326.818886475307
4754,2019/11/15 00:00:00+00,1,22707.96814375,612.970071400743
4755,2019/11/15 00:00:00+00,1,2436.5522921875,192.537086760033
4756,2022/04/14 00:00:00+00,1,10020.9771398437,391.398572284412
4757,2019/11/15 00:00:00+00,1,6845.00341171875,328.063491195799
4758,2019/11/15 00:00:00+00,1,45053.8877085938,1037.05339486738
4759,2019/11/15 00:00:00+00,1,6475.9531046875,292.789975170101
4760,2019/11/15 00:00:00+00,1,48114.7944640625,933.720107716232
4761,2022/04/14 00:00:00+00,3,35267.8363984375,6503.51979156615
4762,2019/11/15 00:00:00+00,3,8764.44756953125,2329.2562129998
4763,2019/11/15 00:00:00+00,4,1670.741346875,151.615575620995
4764,2019/11/15 00:00:00+00,6,808.5159984375,132.648846240131
4765,2019/11/15 00:00:00+00,6,2241.34703515625,238.836388831709
4766,2019/11/15 00:00:00+00,6,107.21550703125,44.1898913352316
4767,2019/11/15 00:00:00+00,6,500.29935859375,92.7520646434645
4768,2019/11/15 00:00:00+00,6,2565.646034375,251.937302143678
4769,2019/11/15 00:00:00+00,6,2892.45484375,260.849734377474
4770,2022/04/14 00:00:00+00,1,12250.6297195313,422.125572362215
4771,2022/04/14 00:00:00+00,4,36693.7133476563,905.909406580963
4772,2022/04/14 00:00:00+00,1,6313.41019609375,468.69547925676
4773,2000/03/31 00:00:00+00,1,5923.842775,276.828021177391
4774,2000/03/31 00:00:00+00,1,564.48105,91.0740516612638
4775,2000/03/31 00:00:00+00,1,14154.7212695312,484.885468172586
4776,2000/03/31 00:00:00+00,1,11322.1453703125,414.305902752366
4777,2000/03/31 00:00:00+00,1,35859.3817898437,796.436180526651
4778,2000/03/31 00:00:00+00,1,1829.85608125,166.60890486298
4779,2000/03/31 00:00:00+00,1,5050.06785625,260.786992986651
4780,2000/03/31 00:00:00+00,1,504.5976,81.2172743637521
4781,2000/03/31 00:00:00+00,1,2798.6894,190.952166354995
4782,2000/03/31 00:00:00+00,1,14985.3324085938,468.773545498143
4783,2000/03/31 00:00:00+00,1,13214.2740648438,442.054848079542
4784,2000/03/31 00:00:00+00,1,7037.62163671875,320.23803472881
4785,2000/03/31 00:00:00+00,1,920.62109296875,127.747461036742
4786,2000/03/31 00:00:00+00,1,16789.5984851563,492.063063610665
4787,2000/03/31 00:00:00+00,1,3234.3248890625,212.631402436429
4788,2000/03/31 00:00:00+00,1,17461.2436039062,502.552445898763
4789,2022/04/14 00:00:00+00,1,12126.0887726563,445.730419844177
4790,2022/04/14 00:00:00+00,1,17833.413703125,590.970911309585
4791,2000/03/31 00:00:00+00,1,1751.20218125,158.931053129305
4792,2000/03/31 00:00:00+00,1,49520.915246875,1077.54810693751
4793,2000/03/31 00:00:00+00,1,1450.34783046875,144.737250739553
4794,2000/03/31 00:00:00+00,1,5794.2290703125,285.451111540202
4795,2000/03/31 00:00:00+00,1,2153.33838828125,171.910953450693
4796,2000/03/31 00:00:00+00,1,103772.906033594,1430.17528149674
4797,2000/03/31 00:00:00+00,1,5003.4410125,281.026720079531
4798,2022/04/14 00:00:00+00,1,20513.9326617188,621.114898680059
4799,2000/03/31 00:00:00+00,1,16181.2749257813,573.190421444005
4800,2000/03/31 00:00:00+00,6,509.202040625,81.898589567092
4801,2009/04/04 00:00:00+00,1,2289.81741328125,175.142281077049
4802,2009/04/04 00:00:00+00,1,2617.1144671875,186.138752067222
4803,2022/04/14 00:00:00+00,1,29095.0719390625,663.171662494395
4804,2009/04/04 00:00:00+00,1,6068.16270625,327.961222464286
4805,2009/04/04 00:00:00+00,1,2759.6854578125,198.558310681243
4806,2009/04/04 00:00:00+00,1,10829.5888960938,795.178784662397
4807,2009/04/04 00:00:00+00,1,12478.0565875,466.741670956614
4808,2022/04/14 00:00:00+00,6,841.55752890625,157.237124335612
4809,2017/07/25 00:00:00+00,1,3361.573025,211.831204443321
4810,2017/07/25 00:00:00+00,1,7395.012415625,324.656504700108
4811,2022/04/14 00:00:00+00,1,6517.66702109375,333.006613168197
4812,2019/11/15 00:00:00+00,1,30.62456015625,26.2174732987077
4813,2019/11/15 00:00:00+00,1,2229.99801640625,183.339492174405
4814,2019/11/15 00:00:00+00,1,1176.4513765625,123.611435787229
4815,2019/11/15 00:00:00+00,1,5072.1614984375,266.093162632805
4816,2019/11/15 00:00:00+00,1,94.20903984375,35.2318778204516
4817,2019/11/15 00:00:00+00,1,1416.8647109375,134.93446929656
4818,2019/11/15 00:00:00+00,1,760.05380703125,115.357679794021
4819,2022/04/14 00:00:00+00,1,6231.04806015625,285.523478650085
4820,2019/11/15 00:00:00+00,1,7298.18220078125,327.982408539238
4821,2019/11/15 00:00:00+00,1,914.299128125,119.357725311293
4822,2019/11/15 00:00:00+00,1,756.68048671875,104.787619223469
4823,2019/11/15 00:00:00+00,1,15621.0644257813,518.781103345456
4824,2019/11/15 00:00:00+00,1,17008.0563414062,544.902066775282
4825,2022/04/14 00:00:00+00,1,7409.20578828125,316.007477748791
4826,2022/04/14 00:00:00+00,1,23089.4699226563,586.402124938029
4827,2022/04/14 00:00:00+00,1,5437.71698359375,290.87679090385
4828,2022/04/14 00:00:00+00,1,45051.1425234375,1024.69874362686
4829,2019/11/15 00:00:00+00,1,524.374515625,110.40819190497
4830,2019/11/15 00:00:00+00,1,71187.7614695313,1063.01707859791
4831,2022/04/14 00:00:00+00,1,15526.9320625,624.651772847127
4832,2019/11/15 00:00:00+00,1,354.146646875,78.6430351644853
4833,2019/11/15 00:00:00+00,1,35295.5810335937,835.348798579399
4834,2019/11/15 00:00:00+00,1,44174.9955601562,838.847642912246
4835,2019/11/15 00:00:00+00,1,261213.181475,2921.98885817809
4836,2019/11/15 00:00:00+00,1,12065.0182570313,420.251983443927
4837,2019/11/15 00:00:00+00,1,15809.8842125,513.112604214304
4838,2019/11/15 00:00:00+00,1,11216.6957117188,463.814369874738
4839,2022/04/14 00:00:00+00,1,11419.5839960938,423.82580501142
4840,2019/11/15 00:00:00+00,1,6677.0514265625,298.61933938342
4841,2019/11/15 00:00:00+00,1,100.19091953125,37.5112450952082
4842,2019/11/15 00:00:00+00,1,2826.3259796875,202.379718896012
4843,2019/11/15 00:00:00+00,1,5316.25872734375,271.194460172223
4844,2019/11/15 00:00:00+00,1,1676.24637578125,161.28451556466
4845,2019/11/15 00:00:00+00,1,7479.74761875,355.90293645879
4846,2019/11/15 00:00:00+00,1,15794.4409140625,510.292636547289
4847,2019/11/15 00:00:00+00,1,35311.6120054688,929.295001360272
4848,2019/11/15 00:00:00+00,1,7624.6963078125,356.03756724037
4849,2019/11/15 00:00:00+00,1,20600.88831875,529.076677035946
4850,2022/04/14 00:00:00+00,1,171.4069765625,69.9503473425809
4851,2019/11/15 00:00:00+00,1,86.9974625,37.8348768584614
4852,2022/04/14 00:00:00+00,1,11695.64565,486.932414696951
4853,2022/04/14 00:00:00+00,1,106739.98483125,1569.96256602514
4854,2019/11/15 00:00:00+00,1,37329.6997601562,822.513004108953
4855,2019/11/15 00:00:00+00,1,14130.457909375,453.202541725843
4856,2019/11/15 00:00:00+00,1,244.85555625,65.5414081939215
4857,2019/11/15 00:00:00+00,1,8230.00251015625,359.706063153358
4858,2022/04/14 00:00:00+00,1,8713.45464296875,367.066157079027
4859,2019/11/15 00:00:00+00,1,2040.4216625,178.702243221232
4860,2019/11/15 00:00:00+00,1,807.0627671875,133.13199972613
4861,2019/11/15 00:00:00+00,1,60.60491015625,35.5164432142401
4862,2019/11/15 00:00:00+00,1,14019.9790828125,477.60040885763
4863,2019/11/15 00:00:00+00,1,18912.0208664062,508.777636285786
4864,2019/11/15 00:00:00+00,1,134.4206,47.1114450099833
4865,2019/11/15 00:00:00+00,1,36496.8423773438,758.271714595544
4866,2019/11/15 00:00:00+00,1,2139.64213203125,185.318965016442
4867,2019/11/15 00:00:00+00,1,28582.3475585938,655.430754547366
4868,2019/11/15 00:00:00+00,1,9614.679978125,403.223475415394
4869,2022/04/14 00:00:00+00,1,8517.85773046875,349.476236387607
4870,2019/11/15 00:00:00+00,1,14984.2062804688,575.259118592743
4871,2019/11/15 00:00:00+00,1,5212.447534375,295.706545329551
4872,2019/11/15 00:00:00+00,1,10120.8824304687,386.608232097606
4873,2022/04/14 00:00:00+00,1,59547.5629625,1008.47781742026
4874,2019/11/15 00:00:00+00,1,96962.7760875,1325.9796093875
4875,2019/11/15 00:00:00+00,1,88614.2330398438,1463.15029011474
4876,2019/11/15 00:00:00+00,1,40905.8495898438,902.235886580532
4877,2019/11/15 00:00:00+00,1,108937.370546094,1521.12800143618
4878,2019/11/15 00:00:00+00,1,4979.329471875,265.231107406431
4879,2019/11/15 00:00:00+00,1,3524.42443125,214.026459388734
4880,2019/11/15 00:00:00+00,1,30830.98750625,835.482777476544
4881,2019/11/15 00:00:00+00,1,195298.092811719,2573.44389461108
4882,2019/11/15 00:00:00+00,1,1447.87462890625,139.963098158422
4883,2019/11/15 00:00:00+00,1,108804.002125781,1697.37485001424
4884,2019/11/15 00:00:00+00,1,646.54861171875,116.950772114672
4885,2019/11/15 00:00:00+00,1,2167.9226296875,169.452443717539
4886,2019/11/15 00:00:00+00,1,5201.29539140625,357.367263006288
4887,2019/11/15 00:00:00+00,1,22637.60553125,647.260092031947
4888,2019/11/15 00:00:00+00,1,4663.879209375,273.247967405358
4889,2022/04/14 00:00:00+00,1,9131.75686328125,357.768011317973
4890,2019/11/15 00:00:00+00,1,15301.2761828125,539.772189412529
4891,2019/11/15 00:00:00+00,1,6619.387834375,309.086125666879
4892,2019/11/15 00:00:00+00,1,25713.4517335937,581.338871823218
4893,2019/11/15 00:00:00+00,1,12023.5833710938,434.539001326521
4894,2019/11/15 00:00:00+00,1,2508.23336953125,182.105404576606
4895,2019/11/15 00:00:00+00,1,24966.00515,663.864318852017
4896,2019/11/15 00:00:00+00,1,11300.7389484375,397.848207017673
4897,2019/11/15 00:00:00+00,1,1859.33124375,196.034106940814
4898,2019/11/15 00:00:00+00,1,1541.36554765625,147.217343692195
4899,2019/11/15 00:00:00+00,1,432.453671875,80.5229465791299
4900,2019/11/15 00:00:00+00,1,4360.2175859375,239.145503871622
4901,2019/11/15 00:00:00+00,1,3001.67623515625,211.060610461638
4902,2019/11/15 00:00:00+00,1,1395.30005,193.934302375125
4903,2022/04/14 00:00:00+00,1,4068.26184140625,240.824613019905
4904,2019/11/15 00:00:00+00,1,6612.04252890625,340.532155394231
4905,2019/11/15 00:00:00+00,1,114390.040735156,1615.17038992987
4906,2019/11/15 00:00:00+00,1,525.051178125,86.0115431601358
4907,2019/11/15 00:00:00+00,1,9651.136275,388.508392028998
4908,2022/04/14 00:00:00+00,1,5308.25166875,268.715786107931
4909,2019/11/15 00:00:00+00,1,159.04695546875,62.1774540640187
