OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPE_Length,SHAPE_Area
5313,VA059,3,39C,2250349,1829.32727714016,-136768.972824914
5314,VA059,3,11C,2250266,1535.18397886246,-64398.5335854188
5315,VA059,3,75B,2250477,1659.56695663942,-70712.9805876476
5316,VA059,3,81C,2250502,3700.43296278608,-252066.394280909
5317,VA059,3,85B,2250509,2434.04425967381,-67142.1972984236
5318,VA059,3,103A,2250548,1257.81512063353,-41746.0360479504
5319,VA059,3,108B,2250561,2640.95733125475,-216546.883892462
5320,VA059,3,21A,2250291,3871.26191697282,-438281.599125188
5321,VA059,3,54C,2250403,971.217161119883,-50812.6437095843
5322,VA059,3,78B,2250491,1734.04797411017,-96918.6877033924
5323,VA059,3,39C,2250349,661.589022662441,-19627.6608152117
5324,VA059,3,25B,2250306,1287.98553074474,-122937.904810194
5325,VA059,3,39B,2250348,3118.73808770143,-126900.864755324
5326,VA059,3,105B,2250556,930.973253110351,-45621.043336374
5327,VA059,3,105C,2250557,6127.22752140937,-553765.489929595
5328,VA059,3,7B,2250257,1261.91993828781,-40671.5590459043
5329,VA059,3,2B,2250241,1440.88760877984,-92622.8600631763
5330,VA059,3,39B,2250348,2185.7572936575,-124492.61382935
5331,VA059,3,107B,2250560,1384.84308809031,-63957.1279182498
5332,VA059,3,104B,2250549,1992.65335104173,-274926.551883202
5333,VA059,3,39E,2250351,2096.628871661,-77717.739118397
5334,VA059,3,89A,2250522,1523.0435108519,-78630.1743933847
5335,VA059,3,39B,2250348,1037.07250130234,-42021.9478886033
5336,VA059,3,39C,2250349,5035.94447791849,-293546.503372046
5337,VA059,3,39C,2250349,776.757089300394,-24715.1606650284
5338,VA059,3,29A,2250315,4352.32572318735,-354655.761511845
5339,VA059,3,65B,2250444,324.273833147347,-4865.92832168068
5340,VA059,3,108B,2250561,945.47317234704,-44152.9978040533
5341,VA059,3,105B,2250556,4450.62936489245,-616259.384295701
5342,VA059,3,102,2250547,1952.05333074706,-118557.750167232
5343,VA059,3,105C,2250557,2648.92316725959,-152778.089425795
5344,VA059,3,39D,2250350,1025.90832051,-51309.7229552349
5345,VA059,3,39C,2250349,675.277080294032,-25175.7360140476
5346,VA059,3,105B,2250556,2680.63221276043,-200601.016936395
5347,VA059,3,39B,2250348,2892.68588980031,-400782.518380024
5348,VA059,3,63B,2250432,1652.16352333269,-74502.0351278674
5349,VA059,3,85C,2250510,2091.52459171728,-79406.5606501688
5350,VA059,3,102,2250547,9717.17277362766,-797206.345962418
5351,VA059,3,39B,2250348,4139.33471035852,-193380.969955626
5352,VA059,3,80D,2250499,4201.10386916776,-263874.963233302
5353,VA059,3,107B,2250560,2078.27083076819,-135544.178789047
5354,VA059,3,102,2250547,4582.07519476688,-128385.122406184
5355,VA059,3,39C,2250349,3789.79858654089,-260734.230791514
5356,VA059,3,38C,2250344,862.838942480026,-32926.1276905749
5357,VA059,3,103A,2250548,1470.39856615611,-86062.2046687318
5358,VA059,3,49A,2250382,2453.20735821883,-312204.904529443
5359,VA059,3,14B,2250272,873.895973689892,-50125.1612407756
5360,VA059,3,108B,2250561,4479.91026835214,-461577.087349169
5361,VA059,3,85B,2250509,1406.03202173445,-95508.1675965109
5362,VA059,3,39C,2250349,605.255833424423,-19833.8025742203
5363,VA059,3,64B,2250437,527.687460127455,-18372.6262991422
5364,VA059,3,34B,2250330,711.263350452271,-23231.5986596081
5365,VA059,3,107B,2250560,6392.43682188164,-668519.838040311
5366,VA059,3,78B,2250491,836.989035374116,-31560.2692193995
5367,VA059,3,104C,2250551,7398.27788111993,-420607.890952958
5368,VA059,3,102,2250547,1772.19649481127,-77110.799940904
5369,VA059,3,85B,2250509,2104.57530575688,-61841.3717293067
5370,VA059,3,105C,2250557,2967.27417463267,-310861.903969813
5371,VA059,3,103A,2250548,8942.78130847535,-582088.67753088
5372,VA059,3,35A,2250333,2790.52178433425,-142728.603305013
5373,VA059,3,35A,2250333,1893.30435704032,-139915.04162597
5374,VA059,3,25C,2250307,991.823479221909,-51696.8547208505
5375,VA059,3,51A,2250391,2097.13271621492,-172390.615125021
5376,VA059,3,75B,2250477,811.875931115373,-31113.2054967951
5377,VA059,3,39C,2250349,8284.40247927827,-1116234.02123872
5378,VA059,3,39C,2250349,579.333370167404,-21608.0496431748
5379,VA059,3,105D,2250558,22451.0500808702,2353277.83770488
5380,VA059,3,108B,2250561,2094.76592332623,-165946.13781298
5381,VA059,3,39D,2250350,5205.94741535984,-442195.133663291
5382,VA059,3,108B,2250561,8450.28542280889,-637536.48720108
5383,VA059,3,105C,2250557,7113.89282737504,-1442429.2055966
5384,VA059,3,107B,2250560,704.800693950748,-27890.6037486604
5385,VA059,3,25B,2250306,1154.33147651091,-56856.2023118694
5386,VA059,3,39B,2250348,911.676242022451,-45436.1980792149
5387,VA059,3,105B,2250556,2342.3236003627,-200431.83265767
5388,VA059,3,101,2250546,5384.56598401038,-1423756.48831455
5389,VA059,3,101,2250546,2292.88489497212,-306444.892892311
5390,VA059,3,2B,2250241,1416.68499651828,-58463.3942872097
5391,VA059,3,25B,2250306,990.08516153214,-60182.3170938331
5392,VA059,3,2B,2250241,4647.9180141,-1007359.75716676
5393,VA059,3,75B,2250477,702.169300750675,-30467.8613262363
5394,VA059,3,101,2250546,2689.01520822318,-351255.448421067
5395,VA059,3,105C,2250557,2011.81336696077,-215729.298324573
5396,VA059,3,14B,2250272,2940.27093551268,-132744.357669422
5397,VA059,3,2B,2250241,4000.73596273232,-457486.280873496
5398,VA059,3,39C,2250349,800.572238333741,-33103.6237343994
5399,VA059,3,93B,2250537,673.124034539335,-29548.1684821952
5400,VA059,3,95,2250540,4205.28300492247,-414063.594729858
5401,VA059,3,W,2250944,720.383744625197,-27956.4823260344
5402,VA059,3,39B,2250348,3676.64282936469,-197702.060395707
5403,VA059,3,34A,2250328,6140.76062165609,651731.473525108
5404,VA059,3,W,2250944,1861.47631747054,-77058.43174868
5405,VA059,3,2B,2250241,3670.14849766284,-369449.116660315
5406,VA059,3,81C,2250502,5937.34645053887,-429332.085373177
5407,VA059,3,63B,2250432,845.727199188725,-22435.6018379669
5408,VA059,3,96,2250541,773.640146698684,-39139.0807605048
5409,VA059,3,93B,2250537,2562.3707928273,-250860.087458275
5410,VA059,3,85C,2250510,10393.8276649453,-1000525.73511649
5411,VA059,3,95,2250540,2427.99618057266,-158276.156672227
5412,VA059,3,29A,2250315,3728.45926610785,-271171.210645629
5413,VA059,3,54C,2250403,2612.53856478311,-104399.189616258
5414,VA059,3,96,2250541,709.522821261942,-32823.8019783912
5415,VA059,3,104C,2250551,1011.8016934755,-48871.4281335005
5416,VA059,3,39D,2250350,733.566340513496,-32020.1367872774
5417,VA059,3,63C,2250433,726.732373531659,-22417.2307672693
5418,VA059,3,78B,2250491,774.373349212825,-31418.3261537083
5419,VA059,3,2B,2250241,917.036198478713,-49484.1960019461
5420,VA059,3,14B,2250272,1096.8766384844,-65478.7064394396
5421,VA059,3,107B,2250560,4569.33923450425,-449745.12332102
5422,VA059,3,105C,2250557,2202.79398077947,-100402.058481195
5423,VA059,3,39B,2250348,991.250110044849,-27701.0453974707
5424,VA059,3,85C,2250510,591.408628036221,-24523.3579130526
5425,VA059,3,95,2250540,6266.95450873319,-1274345.22023445
5426,VA059,3,105C,2250557,5751.9642532313,-435722.318095259
5427,VA059,3,78B,2250491,1348.87220952116,-61038.7997900858
5428,VA059,3,85C,2250510,4562.6423394287,-363989.861605536
5429,VA059,3,107B,2250560,4682.09776674508,-360166.5587549
5430,VA059,3,39C,2250349,2002.47220889745,-92482.1561736029
5431,VA059,3,39C,2250349,2743.00349059376,-183145.529422772
5432,VA059,3,105B,2250556,8365.95976127152,-505195.329933621
5433,VA059,3,105B,2250556,2037.76470038464,-161325.504065881
5434,VA059,3,107B,2250560,3473.87549899935,-281190.503560092
5435,VA059,3,95,2250540,621.906732679289,-21006.0758963033
5436,VA059,3,25B,2250306,1231.7617344597,-106189.590967241
5437,VA059,3,25C,2250307,1113.15961737956,-59797.9256686816
5438,VA059,3,93B,2250537,1265.55415296168,-81371.980950942
5439,VA059,3,25C,2250307,1988.87647161362,-102289.589225233
5440,VA059,3,35A,2250333,874.534531159674,-47067.2207393797
5441,VA059,3,102,2250547,1917.79387181209,-213822.554280519
5442,VA059,3,105C,2250557,8034.46423642359,-592987.503878787
5443,VA059,3,39B,2250348,1089.77038793909,-66039.3636554496
5444,VA059,3,104B,2250549,1680.62834504347,-129106.145826078
5445,VA059,3,103A,2250548,5131.43386192779,-300226.897410875
5446,VA059,3,89A,2250522,1441.49105041904,-71216.1707061008
5447,VA059,3,39C,2250349,4385.46784018083,-464317.526882063
5448,VA059,3,85B,2250509,1635.99992764386,-151722.89414417
5449,VA059,3,39B,2250348,1922.57154165835,-178606.337046257
5450,VA059,3,39C,2250349,1077.50081420272,-64440.8459204375
5451,VA059,3,102,2250547,4645.65818893608,-233698.982027301
5452,VA059,3,39B,2250348,938.485038624744,-40529.9981607674
5453,VA059,3,11B,2250265,3247.5875051224,-381698.503812305
5454,VA059,3,78B,2250491,847.388171689511,-38093.349548563
5455,VA059,3,78B,2250491,1539.29876932263,-48526.8935334191
5456,VA059,3,59C,2250419,1491.9527334547,-68726.0071777571
5457,VA059,3,39C,2250349,1803.53503538391,-71527.6769015558
5458,VA059,3,104B,2250549,8653.7259329813,-746742.651770268
5459,VA059,3,96,2250541,12007.9892276953,-3247786.87487562
5460,VA059,3,39C,2250349,694.077083788464,-16572.7509286074
5461,VA059,3,80D,2250499,1592.63107434296,-90621.0235030434
5462,VA059,3,85B,2250509,4911.78937082035,-827206.975117842
5463,VA059,3,80E,2250500,5462.35635345099,-212906.349361807
5464,VA059,3,78B,2250491,1593.74592223173,-75367.5641598305
5465,VA059,3,85C,2250510,640.108617693738,-18808.7415443445
5466,VA059,3,2B,2250241,936.070978352711,-45378.5378613724
5467,VA059,3,30A,2250319,1274.17620471243,-79145.6625457522
5468,VA059,3,25C,2250307,1746.69309697462,-87576.2017785652
5469,VA059,3,78B,2250491,1564.99858248123,-99492.4675519024
5470,VA059,3,105D,2250558,1478.55425145681,-82539.1516210427
5471,VA059,3,102,2250547,2749.47629563722,-471871.088925707
5472,VA059,3,3,2250242,1027.74469644432,-72283.6032341946
5473,VA059,3,39D,2250350,631.076420640889,-18324.9391723185
5474,VA059,3,105B,2250556,2764.69039263121,-357385.534674363
5475,VA059,3,59B,2250417,936.591355849727,-45212.034739898
5476,VA059,3,38C,2250344,2685.06426806025,-133087.505134451
5477,VA059,3,105C,2250557,1570.69695547605,-59922.4093584848
5478,VA059,3,85C,2250510,4038.31910009816,-194225.311767409
5479,VA059,3,82B,2250503,1401.75219732838,-62644.3295535213
5480,VA059,3,12,2250268,1468.40597096502,-72489.7904417668
5481,VA059,3,59C,2250419,1348.38363967401,-114225.722091706
5482,VA059,3,105D,2250558,6729.68193501883,-695845.624708534
5483,VA059,3,108B,2250561,1013.11231224074,-40350.9974836093
5484,VA059,3,102,2250547,1989.83093473073,-85721.8970144367
5485,VA059,3,39C,2250349,1669.10106668088,-70500.9970336723
5486,VA059,3,104C,2250551,1577.94274146167,-102210.669743025
5487,VA059,3,35A,2250333,1084.06745215801,-51963.51661158
5488,VA059,3,78B,2250491,782.046754305419,-32289.0318405723
5489,VA059,3,39C,2250349,1683.28736263224,-108315.426062157
5490,VA059,3,105C,2250557,9274.44748957404,-827681.161815728
5491,VA059,3,89A,2250522,776.150942487471,-34280.4849313975
5492,VA059,3,39B,2250348,1004.93946127901,-56972.1603738764
5493,VA059,3,78B,2250491,1140.22349632897,-32340.934803855
5494,VA059,3,101,2250546,5972.79360667322,-1385037.57362614
5495,VA059,3,85C,2250510,8770.63964334152,-1127993.61474399
5496,VA059,3,107B,2250560,1697.23958491348,-85060.5763341593
5497,VA059,3,39B,2250348,4011.7742466212,-317503.085812988
5498,VA059,3,80E,2250500,3932.09824725894,-171677.316806952
5499,VA059,3,30A,2250319,7524.31602795405,-755956.175212538
5500,VA059,3,64C,2250439,641.711904463995,-22991.1049315289
5501,VA059,3,34B,2250330,2820.99695559803,-232026.690760022
5502,VA059,3,105D,2250558,1286.92361600505,-91710.544359825
5503,VA059,3,38E,2250346,2154.65746837495,-95503.1330171261
5504,VA059,3,14B,2250272,3653.44687576829,-238086.545696391
5505,VA059,3,105B,2250556,2049.87025039041,-159146.935485445
5506,VA059,3,95,2250540,4133.18433350133,-295977.895196309
5507,VA059,3,94B,2250538,10533.828754413,-2119850.9243128
5508,VA059,3,105D,2250558,1546.12040818825,-94285.1137934024
5509,VA059,3,2B,2250241,2019.1914767608,-116496.320815206
5510,VA059,3,82B,2250503,574.683982077114,-17204.624885596
5511,VA059,3,97,2250542,1879.64566731793,-203374.876340825
5512,VA059,3,64C,2250439,5323.67725405593,-920776.68923966
5513,VA059,3,85B,2250509,4451.88152887913,-517246.599284515
5514,VA059,3,102,2250547,4418.42595596667,340977.222883409
5515,VA059,3,2B,2250241,1216.98126412552,-86352.6239762851
5516,VA059,3,51A,2250391,1340.00803735725,-93874.616035654
5517,VA059,3,30A,2250319,1381.24871535606,-71124.2421402095
5518,VA059,3,105B,2250556,6328.03712824256,-853410.22197471
5519,VA059,3,105C,2250557,1433.11706711794,-50884.1308432061
5520,VA059,3,108B,2250561,2556.94866251379,-195616.108994866
5521,VA059,3,105D,2250558,1345.44271802336,-91748.293254486
5522,VA059,3,103A,2250548,4555.24511519098,-369071.639157263
5523,VA059,3,39D,2250350,4384.80879437208,-348093.899991758
5524,VA059,3,W,2250944,1079.76236930317,-53357.8641074096
5525,VA059,3,39B,2250348,1329.59238273036,-112441.917620705
5526,VA059,3,85B,2250509,1096.2170682545,-85731.1280131647
5527,VA059,3,107B,2250560,4014.57839008999,-441078.314602226
5528,VA059,3,82B,2250503,687.286368647074,-29126.2343576309
5529,VA059,3,85C,2250510,2079.72737986679,-48399.8661175381
5530,VA059,3,39D,2250350,2177.83919192591,-127737.58680701
5531,VA059,3,66,2250447,2973.71620110182,-235488.752721909
5532,VA059,3,105C,2250557,834.879524920635,-23368.3235929782
5533,VA059,3,105C,2250557,1545.87027858482,-99432.1290766218
5534,VA059,3,25C,2250307,1851.35599427195,-109825.156043606
5535,VA059,3,105B,2250556,6031.48935692415,-517607.438870638
5536,VA059,3,39C,2250349,6807.1012404216,-708450.187564026
5537,VA059,3,11C,2250266,9809.94447511775,-892701.976037232
5538,VA059,3,39C,2250349,1171.72674299507,-61891.0710681881
5539,VA059,3,49A,2250382,14491.8957388362,-2192117.80093349
5540,VA059,3,85C,2250510,3328.97860434395,-230543.626473582
5541,VA059,3,65B,2250444,3547.97682879265,-523266.156513841
5542,VA059,3,105C,2250557,1005.70112289239,-44279.4677843107
5543,VA059,3,89A,2250522,1748.27110207815,-40422.8414141496
5544,VA059,3,39B,2250348,1815.0598342572,-159731.009813333
5545,VA059,3,105B,2250556,6669.21074611764,-758768.06135664
5546,VA059,3,64B,2250437,6730.02289250611,-621278.883429011
5547,VA059,3,63B,2250432,1259.70155525861,-57493.3781822831
5548,VA059,3,39B,2250348,2634.43342825664,-140224.221151898
5549,VA059,3,105C,2250557,4806.60082157628,-619929.56372788
5550,VA059,3,30A,2250319,289.128631747855,-5944.1148168798
5551,VA059,3,85B,2250509,4150.98754307313,-464178.325468509
5552,VA059,3,64C,2250439,5044.14209813226,-933365.533489854
5553,VA059,3,107B,2250560,1491.90444733338,-67228.7087915762
5554,VA059,3,75B,2250477,1514.29189540613,-87945.2043823398
5555,VA059,3,105B,2250556,20600.8818810399,-3109897.65610237
5556,VA059,3,105C,2250557,879.02093952272,-34218.529360089
5557,VA059,3,104C,2250551,4924.68731623637,-336479.764277316
5558,VA059,3,W,2250944,1536.49439096025,-59742.9447850545
5559,VA059,3,95,2250540,1693.69196342761,-93640.5209829172
5560,VA059,3,38B,2250342,2837.21941919161,-181283.515962546
5561,VA059,3,105D,2250558,1570.16038898012,-105304.807153777
5562,VA059,3,82B,2250503,1969.29068817175,-134297.814613264
5563,VA059,3,94C,2250539,10613.0624567023,-584104.345077009
5564,VA059,3,102,2250547,1315.27271424068,-55654.0926130844
5565,VA059,3,100,2250545,2849.33064342186,-396284.595283516
5566,VA059,3,104C,2250551,3051.26830630688,-125144.286236679
5567,VA059,3,97,2250542,9800.49955196379,-1957349.53570023
5568,VA059,3,107B,2250560,1128.02524773975,-63837.8109122308
5569,VA059,3,104C,2250551,3689.9762356744,-249471.565986921
5570,VA059,3,1A,2250238,778.229743729368,-22113.0361359458
5571,VA059,3,105B,2250556,3827.00333178417,-331277.324842772
5572,VA059,3,2B,2250241,1588.56474574148,-107773.718977667
5573,VA059,3,38C,2250344,1299.95244558016,-69392.8312218248
5574,VA059,3,39C,2250349,5208.67034273466,450181.385997985
5575,VA059,3,39D,2250350,1079.78206706631,-41246.2903515724
5576,VA059,3,84B,2250507,2201.72497785807,-159960.158271121
5577,VA059,3,85C,2250510,4339.8181300952,-265990.828279041
5578,VA059,3,39B,2250348,1110.39548122147,-53510.3554934158
5579,VA059,3,72B,2250469,6889.63455628229,-1969848.0602994
5580,VA059,3,25C,2250307,2644.9041619129,-128299.435863617
5581,VA059,3,107B,2250560,3977.13561255005,-399237.094891204
5582,VA059,3,34A,2250328,4359.36447537429,-512325.496014193
5583,VA059,3,100,2250545,6379.48066113108,-755397.650958882
5584,VA059,3,107B,2250560,3023.03542843128,-201768.450709305
5585,VA059,3,96,2250541,725.483470790973,-31499.4142827916
5586,VA059,3,25B,2250306,2554.48286129949,-178171.259134244
5587,VA059,3,35A,2250333,894.246788536128,-54737.547709914
5588,VA059,3,72B,2250469,4016.19788182694,-414368.359246372
5589,VA059,3,107B,2250560,2294.95147348744,-173440.454591392
5590,VA059,3,39D,2250350,3057.6960197215,-176274.595578629
5591,VA059,3,3,2250242,1556.2576790235,-167692.885920698
5592,VA059,3,W,2250944,759.319711399364,-35308.9693411392
5593,VA059,3,12,2250268,1913.0883843791,-218378.050025841
5594,VA059,3,105B,2250556,2551.32998099998,-239246.928502172
5595,VA059,3,39B,2250348,1076.38828366239,-74155.16002318
5596,VA059,3,85B,2250509,2938.73751420187,-377961.399569246
5597,VA059,3,25C,2250307,1866.19163671605,-77255.2793871672
5598,VA059,3,39B,2250348,2270.50790307397,-133540.209877039
5599,VA059,3,95,2250540,1651.02578883282,-97354.0758668118
5600,VA059,3,39C,2250349,1415.1883265293,-97193.8360028122
5601,VA059,3,105B,2250556,10947.2753118652,2025405.7686323
5602,VA059,3,39B,2250348,1994.37662034127,-182789.222262495
5603,VA059,3,64C,2250439,2438.25921245936,-207171.246855397
5604,VA059,3,39C,2250349,1541.75511089745,-98261.4603051664
5605,VA059,3,105C,2250557,8094.67818235841,-869742.404576001
5606,VA059,3,24D,2250304,1327.66707615849,-72301.3709439091
5607,VA059,3,54C,2250403,1633.26228352768,-60597.427980418
5608,VA059,3,85B,2250509,1667.88754378344,-152365.427900067
5609,VA059,3,107B,2250560,1578.42606532237,-65090.9025033913
5610,VA059,3,39C,2250349,1228.01708784322,-48363.6508241087
5611,VA059,3,105B,2250556,2235.73939498427,-102584.167889691
5612,VA059,3,102,2250547,1328.23375376538,-56510.0439165429
5613,VA059,3,105C,2250557,2345.99300891837,-122116.537892697
5614,VA059,3,2B,2250241,1254.79282395789,-86471.4625708207
5615,VA059,3,105B,2250556,11381.3088948055,-2514264.3283143
5616,VA059,3,93B,2250537,1521.13770694093,-73971.5155106378
5617,VA059,3,102,2250547,733.52700489929,-34696.6618320124
5618,VA059,3,30A,2250319,484.612225824592,-14267.0383619388
5619,VA059,3,22B,2250297,677.873779457779,-15928.2727009454
5620,VA059,3,25C,2250307,2240.80836984523,-147177.184733222
5621,VA059,3,105C,2250557,1784.83520014425,-127380.875716209
5622,VA059,3,102,2250547,1938.56124148447,-69601.4830815578
5623,VA059,3,25C,2250307,568.968501552515,-17234.3763110745
5624,VA059,3,105B,2250556,922.755133663926,-40745.395687148
5625,VA059,3,34A,2250328,2230.17064928653,-206428.202884425
5626,VA059,3,104B,2250549,1274.13078304368,-53506.1647845957
5627,VA059,3,39C,2250349,2731.78501977172,-156787.161478441
5628,VA059,3,25B,2250306,715.324860414072,-31780.6252736054
5629,VA059,3,85B,2250509,1899.1849165164,-113465.117968489
5630,VA059,3,25B,2250306,603.389125539181,-21692.1839567744
