OBJECTID,ZONING_CODE,ZONING_NAME,ZONING_TYPE,GLOBALID,SHAPEAREA,SHAPELEN
69503,R1,RES SINGLE FAMILY,RESIDENTIAL,{AFCA1A3D-151C-48E6-8FAD-A0003A028004},141220.445351563,1959.02172165897
69504,R4,RES SINGLE FAMILY,RESIDENTIAL,{85E2DD29-24B0-4E03-BF92-6E81B28885D3},12165.537965625,451.016542414578
69505,R7,RES MULTI-FAMILY,RESIDENTIAL,{8102BF54-8B5F-42B1-9522-D84AD9DE5CB4},154451.053105469,1686.23058676312
69506,R6,RES MULTI-FAMILY,RESIDENTIAL,{F6814934-A02C-4F29-B7AC-124530CC6BAD},874555.973353906,4132.63317232491
69507,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{E469C731-9C4B-4942-97A6-0D14E22F0612},102527.148602344,1315.52241209966
69509,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{F69EB6D9-FA7C-4095-BB5C-9DCAD7F9B850},22702.6019601563,609.051437361074
69511,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{28DE4D21-822D-4DA4-888E-62BD6059F4A8},25190.6830054687,635.184690326496
69513,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{29C190E7-BDA2-4F51-9F93-A2B3F3CA5B1E},114002.545846094,1368.77792637635
69514,R7,RES MULTI-FAMILY,RESIDENTIAL,{165DDFDE-F71B-49B1-8C8B-B03B5E6D25DF},65612.6096757813,1347.13926411283
69515,R6,RES MULTI-FAMILY,RESIDENTIAL,{7CB0CB03-4D58-4821-888A-26FBDFA6ADF2},492710.499007813,4183.46604684214
69521,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{236CB7EF-DC38-49D2-9513-D40C87EFA01B},168348.459865625,1777.26361024056
69522,R6,RES MULTI-FAMILY,RESIDENTIAL,{27D39983-BC75-4E2A-94ED-88E8070853D6},1352276.13626328,4751.97139704664
69523,R6,RES MULTI-FAMILY,RESIDENTIAL,{8BDA15FF-61B8-46FD-9C15-703886392B2C},15604.6351601563,758.316946587253
69524,R5A,RES MULTI FAMILY,RESIDENTIAL,{3F095087-E3AA-4005-873D-4D2E7C6D2F1E},277499.066515625,2767.21726434452
69527,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{D0815DCF-0F3B-4F07-85FA-F7657EC69C04},100800.3182375,1272.59910203
69528,R5A,RES MULTI FAMILY,RESIDENTIAL,{217E7DEF-4FFA-48B4-BB04-82CDAABB6375},171493.490388281,1666.78127590847
69530,R5,RES SINGLE FAMILY,RESIDENTIAL,{343E5B61-DB9B-412C-BD7F-BB4C3A7CBDA1},5263765.57762969,13834.4022711543
69531,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{669C9AE5-6CC0-41C9-B86A-7CC4C0EF412E},68475.3062367188,1154.68952936058
69535,R6,RES MULTI-FAMILY,RESIDENTIAL,{E3F86813-C261-495E-B341-AE342B57D2FE},234709.772442188,1979.41848671073
69536,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{F95B05DD-4C07-44E6-BFF7-1892947E755D},121618.620120312,1467.87772554303
69537,M2,INDUSTRIAL,INDUSTRIAL,{AB31407E-3876-46AD-A103-4D06CD3868A7},54609.3787515625,1116.40182056469
69538,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{41592371-48E6-44B1-AC23-FF48AAE0EE88},399295.759257813,2582.90066957114
69540,R5A,RES MULTI FAMILY,RESIDENTIAL,{DE6C2B51-69B0-40C9-84E6-9A90948019C0},201659.137835938,2379.90814028917
69541,R5A,RES MULTI FAMILY,RESIDENTIAL,{7B74FCE1-2D44-4889-A4FB-9019D7D6BE63},367261.133364844,3289.09927038335
69545,R4,RES SINGLE FAMILY,RESIDENTIAL,{2ACCC579-E114-4E66-8C01-57EAD2EDBC5B},41051.2444359375,901.738480419765
69546,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{0D143A12-1BCB-4576-9B70-F514C5EA5A3F},63919.7637476563,1047.61610742357
69547,R5,RES SINGLE FAMILY,RESIDENTIAL,{D834DC9C-9CA5-4567-A2DE-50FBED01A28B},2037909.69501875,5949.46372947357
69549,R4,RES SINGLE FAMILY,RESIDENTIAL,{132258DE-B682-4DD7-AE0F-6F73D8529DFF},28052.5428546875,774.428113162452
69550,R6,RES MULTI-FAMILY,RESIDENTIAL,{2142E2FE-6001-4327-8213-7BB91DB90D47},3068032.33089531,9458.43271059765
69553,M1,INDUSTRIAL,INDUSTRIAL,{8B59CA66-BA8B-40F3-B521-7C11BE231A4E},24971.00780625,674.162469956229
69558,R5A,RES MULTI FAMILY,RESIDENTIAL,{453857AF-9D22-494B-849D-ED57EF36B6D6},455584.033309375,2892.43946807419
69560,R5A,RES MULTI FAMILY,RESIDENTIAL,{5EE9D2C9-CFF7-467D-A81B-AEB924345365},89649.7159226563,1241.34149220914
69568,R7,RES MULTI-FAMILY,RESIDENTIAL,{4BD0893A-DD37-4B68-ACD7-E981779BAF74},226783.596628906,1949.22585845897
69569,R4,RES SINGLE FAMILY,RESIDENTIAL,{98733000-9E81-4644-8206-B330B82618EA},2164860.36036563,7024.65409705313
69570,OR3,OFFICE/RES,OFFICE,{9B037040-FC88-4E24-8630-8B0C3F17B42A},178750.068635938,1775.81853384468
69571,R5,RES SINGLE FAMILY,RESIDENTIAL,{FE0AFB1C-581D-49ED-8F45-81122075046D},293302.73598125,2591.25152458204
69572,R5A,RES MULTI FAMILY,RESIDENTIAL,{24578A3B-D7DE-4DF1-AA89-81639795A45D},248232.160839063,2937.06731436433
69574,R7,RES MULTI-FAMILY,RESIDENTIAL,{FCA98FD0-F26F-4E4E-8748-3EB06D87EC86},1058627.97158672,5637.38947359905
69575,OR3,OFFICE/RES,OFFICE,{3E60AA01-534C-4173-8957-5DCB7BD4A536},55391.9353890625,1013.69004717043
69576,R7,RES MULTI-FAMILY,RESIDENTIAL,{5EAC595F-1DDD-4421-ABDE-1B85424D336A},905147.091478906,3855.71018641838
69578,R6,RES MULTI-FAMILY,RESIDENTIAL,{EAF24016-D2F3-4F2C-9F06-081067EFCDE6},984048.161328125,4191.97206409385
69579,R7,RES MULTI-FAMILY,RESIDENTIAL,{C8626E92-4EC5-4743-8178-D61C2017F8ED},283454.748260156,2391.89456763
69581,R4,RES SINGLE FAMILY,RESIDENTIAL,{DBB09F75-CA16-4128-96AD-E6B3C2FBE1A5},667436.653020313,3850.95383385123
69582,UN,URBAN NEIGHBORHOOD,RESIDENTIAL,{18C469B8-C35C-443F-8982-D6FB894A7C8B},14591.7274257813,603.659201979486
69584,OR3,OFFICE/RES,OFFICE,{9863D7C7-5789-4110-9D38-7F0B42DF3DF6},252868.707845313,2232.98026496904
69585,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{EDAC4ABC-DC6E-4426-85C5-CE8F1603B7CA},442563.375828906,4032.0610601949
69586,R6,RES MULTI-FAMILY,RESIDENTIAL,{3A0978EA-57DE-4CB2-AA9E-C2A2A527568C},1627860.13947344,5561.85557552589
69587,R5,RES SINGLE FAMILY,RESIDENTIAL,{9A7EBDC4-16E6-4188-8418-5EA3DA31C1B1},1008702.93506875,4169.24068849068
69588,R5,RES SINGLE FAMILY,RESIDENTIAL,{B432F0F4-8961-48D4-A9BC-22C566E174AC},2659975.14526328,8407.43427982217
69589,R5,RES SINGLE FAMILY,RESIDENTIAL,{88EA65D3-D684-4537-B3C5-655AE85C801D},5177147.78796641,12982.00030826
69590,R3,RES SINGLE FAMILY,RESIDENTIAL,{81C8211B-989B-4254-8C9D-0B8DC73616CB},1012408.15883984,5342.48448941208
69591,R6,RES MULTI-FAMILY,RESIDENTIAL,{957FD899-B812-4597-8D2C-B3EB07C1FF08},1795894.70729219,7639.05082683413
69592,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{FBB19021-4C53-4F80-A75C-8435E94DEF0C},327452.074309375,2452.7860013698
69593,R4,RES SINGLE FAMILY,RESIDENTIAL,{74E7EE89-54B2-4CD0-BB1C-13071C703E56},25899.46703125,661.821111162456
69594,R6,RES MULTI-FAMILY,RESIDENTIAL,{75AAC666-693A-4597-BAFA-2873F27D9513},345505.160903906,2958.25146160161
69595,M2,INDUSTRIAL,INDUSTRIAL,{75217087-35A4-4BF8-980E-C88401999DA7},97613.714684375,1426.22232023621
69596,OTF,OFFICE/TOURIST FACILITY,OFFICE,{FD1F531F-E37D-4C01-A40A-C832EDC0ABA1},194809.632630469,2033.25914658566
69597,R7,RES MULTI-FAMILY,RESIDENTIAL,{33DBFE0C-8CB9-4984-AEFC-D81EBC9EE1BC},23617.9298328125,640.307329738912
69598,R7,RES MULTI-FAMILY,RESIDENTIAL,{A5D46920-68B5-41EF-9632-C09EE8639160},20854.1684484375,580.189566764719
69599,OR1,OFFICE/RES,OFFICE,{F31FDDA4-18C6-4B54-ABC6-9B95AA0BD62C},5911.8738703125,457.861232741334
69600,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{43CF2523-3C5B-4FAA-8C1C-5ACBDD694B23},56402.10621875,1095.78533837026
69601,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{A1EB553D-EFA0-4A95-964B-ED813EF6F8D3},43885.4795445313,1101.42268510451
69602,R7,RES MULTI-FAMILY,RESIDENTIAL,{756CD04B-54CE-4A37-9921-A9C7861A8EBE},370456.16360625,2614.74378615425
69604,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{577131BF-A114-4909-B339-C8F5B61B6885},27122.15944375,687.615016017024
69605,R7,RES MULTI-FAMILY,RESIDENTIAL,{EFC99030-0D07-4EE3-89AF-05E5E3354053},719369.693297656,6086.90483335594
69606,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AD8B33BD-6384-4D45-BE76-CF0196A84FB0},987839.533744531,8003.80026013604
69607,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{00373CA1-7219-4279-BF1C-6FF72C536A2D},25528.9176429688,826.680850970909
69609,R7,RES MULTI-FAMILY,RESIDENTIAL,{687886F8-2A34-482C-8B99-1668ED089D0B},451735.394086719,3527.24302333793
69610,OR2,OFFICE/RES,OFFICE,{BC47CE37-9C7B-4864-980D-36ABD193CB3E},34544.069578125,774.182484589131
69611,R6,RES MULTI-FAMILY,RESIDENTIAL,{4A90FE2F-292A-430D-AE00-292B32A1DA82},185850.344675,3543.21278101754
69612,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{1609A0E9-F2BE-4407-B348-EC428BE49ABE},482867.001110156,4748.92329658878
69613,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{F4438FC9-1DCF-43DE-B7F2-D37FCC8667BA},90513.2793648438,1387.69723357671
69614,R3,RES SINGLE FAMILY,RESIDENTIAL,{A6DD16AD-DD34-4DDB-BBE4-4B8350B42BA1},1349386.96221875,6119.50430605587
69616,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{56106736-F7B8-4C6E-92F5-9E13C8AE9AFF},216367.860504687,2365.17912522393
69617,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{11746E37-4160-42B0-BAC3-E83AAFD31E21},113181.2486625,1933.25771105507
69618,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{25881296-5F13-453D-BC2B-323F9E598EB7},94186.8332859375,1353.46497758688
69619,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{BEC42751-F4BE-4018-B594-E61847EC66A6},40229.5254070313,802.692473802417
69620,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{0A2F024C-A1C5-4255-B4E1-EDBC9910809D},22770.303775,690.039411261009
69621,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{2527A2CC-4867-401E-A399-8ACE601A4E33},21929.345184375,642.750629716731
69622,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{F66E1B09-47A2-4286-8862-AF5CCE0C2FDC},66927.1638382813,1084.67810456114
69625,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{86FF371A-8456-46FE-8094-663FD7512CB2},198686.826579688,2796.81270615227
69626,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{38DA6C24-E10D-4F22-AFAA-599BA543A57B},39652.1681085938,797.600865711468
69627,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{26EDAF69-58E2-4570-B69F-9CB9A520A0F2},1100376.99008672,4698.50496372617
69630,R5,RES SINGLE FAMILY,RESIDENTIAL,{62028009-0506-46B8-B8F2-F7114B803A0F},44639.55834375,885.988028722624
69631,OR1,OFFICE/RES,OFFICE,{5A8DE640-5F55-498F-911C-7C5D51B5CADB},7293.85698671875,443.161902059041
69632,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{F9AE4446-044A-4C14-8710-53E8327E7506},184445.928446094,1838.57733875813
69633,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{8BA2AA19-2BCD-45FB-95A1-556CAB7BF2D2},58070.8907765625,1200.81307926886
69635,R7,RES MULTI-FAMILY,RESIDENTIAL,{4243276A-5B63-49BC-A3B6-2E867AD1BA44},44599.2815851563,856.722671044151
69636,TNZD,TRADITIONAL NEIGH ZONING DIS,SPECIAL,{452FD5D2-AEE8-4BE9-BABE-BAE255F794FC},24254888.7652242,29418.5014287545
69637,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{2AD18E47-7828-4B25-B78E-B87BCA20CE3B},46590.5933132812,876.711556170398
69639,R7,RES MULTI-FAMILY,RESIDENTIAL,{5D84EFAF-DA0B-484A-8113-6ADA677E43D7},51502.0832914063,926.484977258306
69641,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{4A11A6CB-E7AC-4D0D-AA8D-A388AFCB08D6},29681.9902515625,911.236520152495
69642,OR2,OFFICE/RES,OFFICE,{B6AFA83F-927B-4F7F-AE81-D82DF7DC8D37},1192797.73172734,8358.91323466103
69645,OR2,OFFICE/RES,OFFICE,{B4E37820-26E6-400A-A34D-E242FD96D6AB},928556.331514063,8156.68376401721
69646,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{9FABE94F-B727-4AF8-AD60-92B03DE80640},302477.265696875,2308.03802113167
69647,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{8AD56FE9-C398-4CE9-981B-11B5C96281E0},461510.380211719,3487.00950071454
69649,OR3,OFFICE/RES,OFFICE,{601107A0-8DB6-4A8F-8A8D-A107B3AEF197},71968.7775234375,1232.32474193427
69650,OR1,OFFICE/RES,OFFICE,{B1B3CF8B-A827-4E4D-9891-5546A44792A8},66825.561959375,1141.53049664781
69653,R5,RES SINGLE FAMILY,RESIDENTIAL,{4C680A39-804E-4CA3-88D4-870191C69ACC},591596.950407813,3398.18966169443
69656,OR3,OFFICE/RES,OFFICE,{02A61F04-E7E5-40D1-8E8E-F7883A00F296},395759.872646875,3057.51275009724
69659,OR1,OFFICE/RES,OFFICE,{CB6FB135-4CB4-48E2-B9E0-9D06E6A5D0F2},34815.7013570312,748.16955753971
69660,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{E8FCD29F-29F0-415B-8EBD-D1BA8F259681},96272.2481773437,1299.7417870127
69661,OR2,OFFICE/RES,OFFICE,{259CA4E0-0644-462C-AB1D-5139DC663271},207564.753792187,2441.96992061493
69662,R5,RES SINGLE FAMILY,RESIDENTIAL,{11A8F6C6-FC0F-4B68-A861-5ECD7D942B34},6663366.12214453,13192.0977382959
69663,OR3,OFFICE/RES,OFFICE,{9FA7F95F-E4B0-4AA7-998B-47967016875E},232628.674357031,1937.70963902074
69665,OR1,OFFICE/RES,OFFICE,{C3646EF7-9A73-4FE0-B488-A92CB87D79A1},108935.912596875,1331.95344774321
69667,R7,RES MULTI-FAMILY,RESIDENTIAL,{9C8D2443-E2D8-43AF-82C0-288D4EAEFB3E},213774.465625781,2210.01394560352
69668,OR3,OFFICE/RES,OFFICE,{69487BF4-86C9-4A5C-AFFE-3799DE6EFA2F},35687.1622382813,767.846303549281
69669,M2,INDUSTRIAL,INDUSTRIAL,{F89F14A0-FDD6-49E9-87BF-6C85ACB909A9},418471.782635938,2679.81961504506
69670,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{265AD0E1-F776-43FA-82EB-B38633E68C33},44010.365571875,1108.28637455824
69672,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{7F65F207-5AC5-41AF-8D1E-814E6AC0D46B},18575.6572828125,545.444588208824
69674,OR1,OFFICE/RES,OFFICE,{4BC3C1ED-F0F6-4495-8F1B-0284416DB455},104975.063946094,1661.67129309355
69675,R7,RES MULTI-FAMILY,RESIDENTIAL,{34A18F56-10B2-4F25-8804-C6BE4490B630},450798.405507031,2596.93415267941
69676,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{802AB78C-FA1F-463D-BC88-3C3A25DB5216},274969.62190625,2063.36200068454
69677,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{61A06E1D-2007-46AA-8B09-9590D1B2ED87},20767.8463109375,607.166630660053
69679,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{4A384A2D-F69F-4B1F-A73A-5144E9F7B00E},53737.908603125,971.562289210815
69681,OR3,OFFICE/RES,OFFICE,{E0A67032-F2AA-47E0-B0F0-7E34F8691072},255275.015714844,2546.20446067822
69683,R7,RES MULTI-FAMILY,RESIDENTIAL,{C955B6E3-3CE9-4D54-B7F6-B93895750BA1},10159.5159398438,441.962680376218
69684,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{1183053D-C6A4-4A46-AEC3-082100310BEB},76421.8941132813,1244.09751488315
69685,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{0AB99D67-3B40-4B37-9DF0-C246F425A5F1},983857.481604688,5161.77865069177
69686,OR2,OFFICE/RES,OFFICE,{084E2739-5544-41B1-B0EF-29418DC7AA68},95909.8170578125,1686.09631197043
69689,(C1),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,{34FF8434-CB6F-4783-B301-51D69A73237C},12810.532559375,550.425814224763
69690,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{B1863D2E-7D1E-4B94-8430-339054ED8D37},21678.1442023437,778.418407429856
69692,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{BAD178BB-4CF8-46E5-A6CF-6208C6B6E9D4},8302.31245859375,683.397736124621
69693,R5,RES SINGLE FAMILY,RESIDENTIAL,{E5260541-0256-4452-80CE-003AB46AD566},8503.19770390625,487.825176371465
69696,R5,RES SINGLE FAMILY,RESIDENTIAL,{E05421B2-6900-4F7C-93C5-726129995D55},192665.786114844,1917.07465282032
69697,R5,RES SINGLE FAMILY,RESIDENTIAL,{7D5C0C8E-CFDC-40E4-89F1-4E72CE0EB776},92001.8988140625,1307.78572331743
69698,R1,RES SINGLE FAMILY,RESIDENTIAL,{8F6193A2-3693-4CAF-B0E0-8CEEF09D274F},944136.536674219,4080.37950032465
69699,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{8FC042AA-CF69-4594-98AD-64560EF3280B},79126.3391703125,1267.98470732711
69700,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{57BBFD7C-D2C7-43B4-A273-970E95F36F03},47809.3030882813,890.25992629233
69701,R5B,RES TWO-FAMILY,RESIDENTIAL,{ABCE3F4B-3A2B-45EF-BC2A-84257FDBF980},121504.403604687,1631.16371566175
69702,OR,OFFICE/RESIDENTIAL,OFFICE,{5CD7E42B-3234-41D4-882A-14F36A74F226},27651.3535617188,736.992336612954
69703,R7,RES MULTI-FAMILY,RESIDENTIAL,{D02CC1A5-7285-42E0-B734-2E520F7427C9},181235.327628125,2056.89720352437
69704,R5,RES SINGLE FAMILY,RESIDENTIAL,{D879538B-111A-4F94-964D-AC5F41E7D6A1},178453.518257813,2669.23435675107
69705,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AC3DCE02-F659-4163-AA4B-6809E95066EF},94460.0981296875,1456.83001907965
69706,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,{6A116544-64CE-49BC-A72F-DA1DF9EAA20D},10790.573790625,473.062271066481
69707,R1,RES SINGLE FAMILY,RESIDENTIAL,{F99F6D0C-451B-4104-980C-5C35B46BD956},154814.924161719,2686.26377148578
69708,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{F32F8ACA-1512-4BDD-A486-F5BF9321C7F7},247853.980517969,2660.28833391031
69709,R7,RES MULTI-FAMILY,RESIDENTIAL,{554A4162-F882-4E10-8FC8-E95F3E70F812},117134.125342969,1853.86584843201
69710,OR2,OFFICE/RES,OFFICE,{7F97484B-B7D7-46DD-8CF9-276D3B66C4A7},17930.6284335937,550.256719544541
69711,R1,RES SINGLE FAMILY,RESIDENTIAL,{06632C71-3F1E-4707-A1DE-5A49A89646FF},443754.964083594,3463.18812514766
69712,M1,INDUSTRIAL,INDUSTRIAL,{BE311094-AB06-4BFF-9763-3E5B47A0698F},20061.045559375,567.388349118121
69713,OR3,OFFICE/RES,OFFICE,{4F76276E-CD1D-4A44-B4FC-95B2EB8946EA},40274.13125,804.219208146204
69714,R7,RES MULTI-FAMILY,RESIDENTIAL,{75ADA896-BB95-45E2-8BF1-E5D38979E2B9},10660.08721875,521.601262024278
69715,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{58D566B4-9308-47DD-BB56-4FA6ED85BF6B},35965.4237945313,1120.28916058145
69717,OR3,OFFICE/RES,OFFICE,{83345767-DE36-4473-9324-329C376F3A6F},173629.750867969,2027.91511870299
69718,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{E083282C-01CE-4CC1-8098-07FCA9326FD4},24204.43088125,671.548139121973
69719,OR3,OFFICE/RES,OFFICE,{EC0EE7CB-A461-4A4F-ACB6-7A686C29E994},5193.90206015625,412.202003187916
69720,R1,RES SINGLE FAMILY,RESIDENTIAL,{0A8AB1C2-257B-4FCA-945A-3ACA3E3598BA},2913862.77999141,11214.4495330074
69722,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{B202D024-E524-4DE1-A528-D9E00D615460},22529.725,680.236499160827
69723,OR2,OFFICE/RES,OFFICE,{4FFAC201-59F6-4A57-99C6-FEC2166321D2},357349.284128125,2399.89632037272
69724,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{3A8A89AF-39B7-4580-A0B1-3C0F0CB5CBC2},16160.4156789063,541.755376009026
69725,OR2,OFFICE/RES,OFFICE,{DC33D64A-73F7-44FB-97AC-8A8345822704},11695.672353125,489.566345641376
69726,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{686AEB4F-75B3-4B8E-B5EE-A9C11237ABFF},28746.236709375,678.795274790607
69727,OR1,OFFICE/RES,OFFICE,{1C72DB7C-7E54-4902-8D74-697901B07B10},17347.102153125,560.058001246478
69728,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{EFE6BEB6-9EF7-4411-9991-AF2606279A7D},32549.1807242188,850.24030642838
69729,R7,RES MULTI-FAMILY,RESIDENTIAL,{895EE152-682B-4283-A031-4DCD624C393B},84996.738646875,1282.88606611832
69730,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{8BEFDD6A-9F54-4E6B-A40E-DC4C4DC1EA4F},45364.5415351563,903.131167780332
69731,R7,RES MULTI-FAMILY,RESIDENTIAL,{5585F299-275A-48CC-A79C-D54DBE1277D3},291200.796053906,2354.95567563132
69734,R7,RES MULTI-FAMILY,RESIDENTIAL,{413C217B-18FE-4546-B918-8081E36FB91E},143201.031423438,1659.39441689977
69735,R5,RES SINGLE FAMILY,RESIDENTIAL,{ABBB5928-BF96-49B5-9569-40F0A82D04B4},249753.883075781,2760.59665396371
69736,R7,RES MULTI-FAMILY,RESIDENTIAL,{493503FD-B08C-436F-BB77-CAD4A0BE009F},441794.011119531,2769.55953015543
69737,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{A33EBFEF-B33A-4CC1-A771-170B659C728E},99571.3055953125,1351.69977204408
69738,M3,INDUSTRIAL,INDUSTRIAL,{5DFA1056-9304-432A-936B-8CBBC6D6BDDF},439901.645470313,2665.57600722591
69739,RE,RES ESTATE,RESIDENTIAL,{7E463B41-2318-4516-AF31-3F21A90998F4},193236.434970312,2044.57513870469
69740,RE,RES ESTATE,RESIDENTIAL,{DC53DA99-53D8-459B-B338-585D6BEC999B},539078.280505469,3105.97498305555
69741,R5,RES SINGLE FAMILY,RESIDENTIAL,{BE8BD7ED-67E6-441D-B4D6-0234736CCD3B},2875586.87600469,7717.95119486167
69743,R2,RES SINGLE FAMILY,RESIDENTIAL,{5E6D27F0-A487-4393-AB14-CF6ADD80B2F8},368369.744097656,2490.97997405653
69744,M1,INDUSTRIAL,INDUSTRIAL,{C3DC70C1-9192-4FF4-9FAB-AD1473E4181D},346122.338175,2499.61249654038
69745,OR3,OFFICE/RES,OFFICE,{C7C67C86-6A42-44FD-90BF-26A20D011447},493120.745339062,3974.45829470316
69746,R3,RES SINGLE FAMILY,RESIDENTIAL,{709D6172-1526-4910-995D-FBDE56400A8B},668779.097154688,3535.53247271467
69747,OR2,OFFICE/RES,OFFICE,{B2B9AB61-9E08-4ED8-93D8-2C0FCA1B8934},82577.8850398438,1194.17192020073
69748,OR1,OFFICE/RES,OFFICE,{9C4C7855-204C-4C31-8A33-E329F63C7BB2},49945.29960625,906.255631462156
69751,OR1,OFFICE/RES,OFFICE,{B370CC0A-6658-44CF-920D-23DCB208C645},61975.4112695313,1097.59493970377
69752,R1,RES SINGLE FAMILY,RESIDENTIAL,{C7D5FD65-4CBE-4DDF-BC9E-FEE8136E1825},632353.564007813,4165.94740384529
69753,R1,RES SINGLE FAMILY,RESIDENTIAL,{1506E8BB-0E4F-4031-98B4-8AF72DD8A257},41846.352934375,947.46068400028
69754,OR3,OFFICE/RES,OFFICE,{E4CA85E6-C0F3-4623-A663-1097DE1F7BF5},142725.168475781,2618.39666639952
69755,R1,RES SINGLE FAMILY,RESIDENTIAL,{CEF18BEA-B4D4-4DF8-87FE-3A2E853B478C},736948.500442188,3401.89775626768
69756,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,{8DF125B1-878F-42A6-9829-46C4631512BD},654353.866689844,4202.65164011112
69757,OR1,OFFICE/RES,OFFICE,{CCAC5E23-F8E6-437B-AE1A-00CE0F01DCB9},180289.905966406,2295.0308691777
69758,R1,RES SINGLE FAMILY,RESIDENTIAL,{32203D91-AA3A-4C5D-B2B0-B8FF020296B1},982405.649130469,4527.89203459527
69759,R7,RES MULTI-FAMILY,RESIDENTIAL,{F9EB0E6E-B4EF-4B56-B7DF-8857AEAAE44C},88519.4453664062,1214.97407890139
69760,OR1,OFFICE/RES,OFFICE,{40C7D865-8CA8-48E9-A459-14394C7D166F},104695.387329688,1286.57440798643
69761,R1,RES SINGLE FAMILY,RESIDENTIAL,{EE804777-B281-4F5B-8634-ED6C066CA63C},1675156.95548125,9442.99645478551
69763,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{AEF3AB9E-9056-488C-ACCB-BDB8CFC6065C},573578.286364844,3308.36893781026
69764,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{282A8B63-1AA7-46BB-B9A7-382CD9F8E4DF},60070.46,1027.59058292574
69765,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{2BEB0E13-36B7-4CE4-ADF4-7F565002BBE1},22372.5615851562,610.502752914469
69766,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,{A1B68EEF-726C-434F-B042-395666EA989F},223267.340384375,2391.03300423459
