business_id,date,score,description,type,ObjectId
109296,20191114,94,,ROUTINE,15825
109498,20201020,99,,ROUTINE,15826
109272,20191104,0,,COMPLAINT,15827
109821,20210707,99,,ROUTINE,15828
109705,20210712,99,,ROUTINE,15829
109649,20230623,94,,ROUTINE,15830
109296,20201028,97,,ROUTINE,15831
109498,20211110,99,,ROUTINE,15832
109272,20191025,96,,ROUTINE,15833
109821,20220404,100,,ROUTINE,15834
109705,20220211,100,,ROUTINE,15835
109649,20191219,93,,ROUTINE,15836
109296,20211025,86,,ROUTINE,15837
109498,20220623,99,,ROUTINE,15838
109272,20200909,99,,ROUTINE,15839
109827,20220509,98,,ROUTINE,15840
109745,20220810,100,,ROUTINE,15841
109649,20210526,93,,ROUTINE,15842
109296,20211102,96,,FOLLOWUP,15843
109529,20230112,97,,ROUTINE,15844
109272,20210520,98,,ROUTINE,15845
109827,20221017,99,,ROUTINE,15846
109745,20230214,97,,ROUTINE,15847
109649,20220404,92,,ROUTINE,15848
109297,20230309,95,,ROUTINE,15849
109529,20230627,100,,ROUTINE,15850
109272,20211123,98,,ROUTINE,15851
109827,20230314,100,,ROUTINE,15852
109745,20191211,100,,ROUTINE,15853
109650,20230222,96,,ROUTINE,15854
109297,20191101,99,,ROUTINE,15855
109529,20191118,95,,ROUTINE,15856
109272,20220712,98,,ROUTINE,15857
109827,20230721,98,,ROUTINE,15858
109745,20200818,100,,ROUTINE,15859
109650,20191217,97,,ROUTINE,15860
109297,20210507,86,,ROUTINE,15861
109529,20210302,100,,ROUTINE,15862
109274,20230217,99,,FOLLOWUP,15863
109827,20191210,100,,ROUTINE,15864
109745,20210301,100,,ROUTINE,15865
109650,20210326,0,,COMPLAINT,15866
109297,20210513,100,,FOLLOWUP,15867
109529,20211111,97,,ROUTINE,15868
109274,20230210,92,,ROUTINE,15869
109827,20200309,99,,ROUTINE,15870
109745,20220125,100,,ROUTINE,15871
109650,20210331,0,,FOLLOWUP,15872
109297,20220119,100,,SURVEY,15873
109529,20220609,99,,ROUTINE,15874
109274,20191025,100,,ROUTINE,15875
109827,20210303,100,,ROUTINE,15876
109745,20210901,100,,ROUTINE,15877
109650,20210326,92,,ROUTINE,15878
109297,20220120,97,,ROUTINE,15879
109536,20221007,97,,ROUTINE,15880
109274,20200909,96,,ROUTINE,15881
109827,20211111,98,,ROUTINE,15882
109768,20230223,100,,ROUTINE,15883
109650,20210331,95,,FOLLOWUP,15884
109297,20220816,98,,ROUTINE,15885
109536,20230330,96,,ROUTINE,15886
109274,20210520,95,,ROUTINE,15887
109830,20220616,94,,ROUTINE,15888
109768,20191220,97,,ROUTINE,15889
109650,20220211,96,,FOLLOWUP,15890
109300,20230120,99,,ROUTINE,15891
109536,20191204,0,,COMPLAINT,15892
109274,20211123,94,,ROUTINE,15893
109830,20220616,0,,Education,15894
109768,20210519,100,,ROUTINE,15895
109650,20220202,0,,COMPLAINT,15896
109300,20230719,99,,ROUTINE,15897
109536,20191206,0,,FOLLOWUP,15898
109274,20220712,96,,ROUTINE,15899
109830,20230503,95,,ROUTINE,15900
109768,20211229,100,,ROUTINE,15901
109650,20220211,0,,ENFORCEMENT ACTIONS,15902
109300,20191011,100,,ROUTINE,15903
109536,20191204,96,,ROUTINE,15904
109275,20230210,96,,ROUTINE,15905
109830,20221110,96,,ROUTINE,15906
109768,20220822,98,,ROUTINE,15907
109650,20220211,0,,FOLLOWUP,15908
109300,20211104,99,,ROUTINE,15909
109300,20220715,98,,ROUTINE,15910
109307,20221230,97,,ROUTINE,15911
109307,20230607,98,,ROUTINE,15912
109307,20191023,99,,ROUTINE,15913
109307,20200916,100,,ROUTINE,15914
109307,20210514,98,,ROUTINE,15915
109307,20220210,98,,ROUTINE,15916
109307,20220825,97,,ROUTINE,15917
109309,20220825,100,,ROUTINE,15918
109309,20230104,100,,ROUTINE,15919
109309,20230607,100,,ROUTINE,15920
109309,20191023,100,,ROUTINE,15921
109309,20200922,100,,ROUTINE,15922
109309,20220217,0,,COMPLAINT,15923
109309,20220301,0,,FOLLOWUP,15924
109309,20220217,99,,ROUTINE,15925
109311,20230103,99,,ROUTINE,15926
109311,20230602,100,,ROUTINE,15927
109311,20191023,98,,ROUTINE,15928
109536,20210520,95,,ROUTINE,15929
109830,20191212,97,,ROUTINE,15930
109275,20191025,98,,ROUTINE,15931
109770,20220810,94,,ROUTINE,15932
109650,20220202,88,,ROUTINE,15933
109536,20220322,0,,FOLLOWUP,15934
109830,20200625,91,,ROUTINE,15935
109275,20200909,98,,ROUTINE,15936
109770,20230118,99,,FOLLOWUP,15937
109650,20220902,95,,ROUTINE,15938
109536,20220316,96,,ROUTINE,15939
109830,20210802,92,,ROUTINE,15940
109275,20210520,99,,ROUTINE,15941
109770,20230111,74,,ROUTINE,15942
109650,20220902,0,,COMPLAINT,15943
109536,20220316,0,,COMPLAINT,15944
109830,20210226,96,,ROUTINE,15945
109275,20211130,99,,FOLLOWUP,15946
109770,20230703,92,,ROUTINE,15947
109650,20220906,0,,FOLLOWUP,15948
109536,20220318,0,,FOLLOWUP,15949
109830,20220124,95,,ROUTINE,15950
109275,20211123,94,,ROUTINE,15951
109770,20230703,0,,COMPLAINT,15952
109651,20221020,98,,ROUTINE,15953
109541,20220812,96,,ROUTINE,15954
109831,20230106,98,,ROUTINE,15955
109275,20220712,97,,ROUTINE,15956
109770,20200106,98,,ROUTINE,15957
109651,20230421,99,,ROUTINE,15958
109541,20230703,100,,ROUTINE,15959
109831,20230711,98,,ROUTINE,15960
109277,20220512,97,,ROUTINE,15961
109770,20200818,97,,ROUTINE,15962
109651,20230421,99,,ROUTINE,15963
109541,20200305,96,,ROUTINE,15964
109831,20200103,0,,SURVEY,15965
109277,20221108,92,,ROUTINE,15966
109770,20210824,93,,ROUTINE,15967
109651,20191213,99,,ROUTINE,15968
109541,20220107,100,,SURVEY,15969
109831,20200204,96,,ROUTINE,15970
109277,20230612,94,,ROUTINE,15971
109651,20210602,99,,ROUTINE,15972
109831,20200204,0,,COMPLAINT,15973
109277,20230620,98,,FOLLOWUP,15974
109651,20220420,100,,ROUTINE,15975
109277,20191017,100,,ROUTINE,15976
109670,20220829,96,,ROUTINE,15977
109277,20210302,100,,ROUTINE,15978
109670,20230223,96,,ROUTINE,15979
109277,20211112,93,,ROUTINE,15980
109670,20191213,98,,ROUTINE,15981
109277,20211118,0,,COMPLAINT,15982
109670,20210603,98,,ROUTINE,15983
109277,20211119,0,,FOLLOWUP,15984
109670,20220126,99,,ROUTINE,15985
109277,20211119,98,,FOLLOWUP,15986
109674,20220506,100,,ROUTINE,15987
109278,20221004,97,,ROUTINE,15988
109674,20230426,100,,ROUTINE,15989
109278,20230302,99,,ROUTINE,15990
109674,20221103,100,,ROUTINE,15991
109278,20191023,99,,ROUTINE,15992
109674,20191220,98,,ROUTINE,15993
109278,20200901,97,,ROUTINE,15994
109674,20201029,100,,ROUTINE,15995
109278,20210818,100,,ROUTINE,15996
109674,20211022,100,,ROUTINE,15997
109278,20220325,97,,ROUTINE,15998
109675,20221207,96,,ROUTINE,15999
109281,20221020,98,,ROUTINE,16000
110050,20200129,99,,ROUTINE,16001
110240,20221116,98,,ROUTINE,16002
110003,20200220,96,,ROUTINE,16003
110050,20210816,99,,FOLLOWUP,16004
110293,20220304,100,,ROUTINE,16005
110050,20210809,88,,ROUTINE,16006
110003,20210719,97,,ROUTINE,16007
110240,20230522,100,,ROUTINE,16008
110050,20220221,98,,ROUTINE,16009
110294,20220909,100,,ROUTINE,16010
110003,20220607,96,,ROUTINE,16011
110240,20200623,99,,ROUTINE,16012
110050,20220822,97,,ROUTINE,16013
110294,20230329,100,,ROUTINE,16014
110157,20220407,0,,COMPLAINT,16015
109831,20200205,0,,FOLLOWUP,16016
110004,20220715,100,,ROUTINE,16017
110240,20210322,99,,ROUTINE,16018
110491,20221115,99,,ROUTINE,16019
110378,20230503,94,,ROUTINE,16020
110057,20230308,96,,ROUTINE,16021
110057,20200214,99,,ROUTINE,16022
110057,20201012,97,,ROUTINE,16023
110057,20210902,96,,ROUTINE,16024
110057,20210316,97,,ROUTINE,16025
110057,20220406,96,,ROUTINE,16026
110057,20220830,96,,ROUTINE,16027
110058,20221011,98,,ROUTINE,16028
110058,20230414,99,,ROUTINE,16029
110058,20200224,100,,ROUTINE,16030
110058,20211008,91,,ROUTINE,16031
110058,20220503,98,,ROUTINE,16032
110085,20230426,99,,ROUTINE,16033
110085,20221101,98,,ROUTINE,16034
110085,20200904,100,,ROUTINE,16035
110085,20200205,100,,ROUTINE,16036
110085,20211109,98,,ROUTINE,16037
110085,20220512,98,,ROUTINE,16038
110086,20220502,97,,ROUTINE,16039
110086,20221004,95,,ROUTINE,16040
110086,20230331,96,,ROUTINE,16041
110086,20200205,97,,ROUTINE,16042
110086,20210217,96,,ROUTINE,16043
110086,20211104,92,,ROUTINE,16044
110086,20211115,98,,FOLLOWUP,16045
110087,20221005,92,,ROUTINE,16046
110087,20230406,96,,ROUTINE,16047
110087,20201023,94,,ROUTINE,16048
110087,20201029,99,,FOLLOWUP,16049
110087,20200303,96,,ROUTINE,16050
110087,20211005,95,,ROUTINE,16051
110087,20220408,95,,ROUTINE,16052
110090,20230123,98,,ROUTINE,16053
110090,20230728,93,,ROUTINE,16054
110090,20200309,98,,ROUTINE,16055
110090,20210701,96,,ROUTINE,16056
110090,20220131,99,,ROUTINE,16057
110090,20220728,98,,ROUTINE,16058
110150,20230106,97,,ROUTINE,16059
110150,20230614,98,,ROUTINE,16060
110150,20210112,95,,ROUTINE,16061
110150,20200527,95,,ROUTINE,16062
110150,20210712,96,,ROUTINE,16063
110150,20220124,96,,ROUTINE,16064
110150,20220718,97,,ROUTINE,16065
110294,20200901,100,,ROUTINE,16066
110378,20200701,95,,ROUTINE,16067
110004,20230123,100,,ROUTINE,16068
109831,20210512,96,,ROUTINE,16069
110157,20221114,93,,ROUTINE,16070
110240,20211130,99,,ROUTINE,16071
110491,20230530,98,,ROUTINE,16072
110294,20210821,100,,ROUTINE,16073
110378,20210608,90,,ROUTINE,16074
110004,20230717,100,,ROUTINE,16075
109831,20220110,97,,ROUTINE,16076
110157,20230606,99,,FOLLOWUP,16077
110240,20220404,99,,ROUTINE,16078
110491,20210329,95,,ROUTINE,16079
110294,20220304,98,,ROUTINE,16080
110378,20210614,100,,FOLLOWUP,16081
110004,20200311,100,,ROUTINE,16082
109831,20220713,95,,ROUTINE,16083
110157,20230530,83,,ROUTINE,16084
110261,20230327,96,,ROUTINE,16085
110491,20211117,96,,ROUTINE,16086
110295,20220909,100,,ROUTINE,16087
110378,20220421,75,,SURVEY,16088
110004,20211228,99,,ROUTINE,16089
109847,20221128,97,,ROUTINE,16090
110157,20200310,94,,ROUTINE,16091
110261,20221107,95,,ROUTINE,16092
110517,20230127,95,,ROUTINE,16093
110295,20230329,100,,ROUTINE,16094
110378,20220426,0,,COMPLAINT,16095
110029,20220608,0,,FOLLOWUP,16096
109847,20230525,97,,ROUTINE,16097
110157,20200923,91,,ROUTINE,16098
110261,20200601,94,,ROUTINE,16099
110517,20230711,97,,ROUTINE,16100
110295,20200901,99,,ROUTINE,16101
110404,20220805,95,,ROUTINE,16102
110029,20220512,0,,COMPLAINT,16103
109847,20191213,97,,ROUTINE,16104
110157,20210330,0,,COMPLAINT,16105
110261,20210309,97,,ROUTINE,16106
110517,20200707,97,,ROUTINE,16107
110295,20210725,100,,ROUTINE,16108
110404,20230209,98,,ROUTINE,16109
110029,20220512,0,,FOLLOWUP,16110
109847,20210115,98,,ROUTINE,16111
110157,20210406,98,,FOLLOWUP,16112
110261,20211207,98,,ROUTINE,16113
110517,20210810,98,,ROUTINE,16114
110295,20220304,100,,ROUTINE,16115
110404,20230731,100,,ROUTINE,16116
110029,20220516,0,,FOLLOWUP,16117
109847,20211116,97,,ROUTINE,16118
110157,20210330,93,,ROUTINE,16119
110261,20220606,100,,ROUTINE,16120
110517,20210219,98,,ROUTINE,16121
110311,20220809,99,,ROUTINE,16122
110404,20210310,96,,ROUTINE,16123
110029,20220531,0,,FOLLOWUP,16124
109847,20220602,98,,ROUTINE,16125
110157,20220407,91,,ROUTINE,16126
110262,20230502,83,,ROUTINE,16127
110517,20220217,97,,ROUTINE,16128
110311,20230221,99,,ROUTINE,16129
110404,20220125,95,,ROUTINE,16130
110407,20220428,0,,FOLLOWUP,16131
110407,20221012,94,,ROUTINE,16132
110407,20230321,97,,ROUTINE,16133
110407,20200605,100,,FOLLOWUP,16134
110407,20200529,92,,ROUTINE,16135
110407,20201019,96,,ROUTINE,16136
110407,20210511,95,,ROUTINE,16137
110407,20220427,94,,ROUTINE,16138
110407,20211101,95,,ROUTINE,16139
110407,20211101,95,,ROUTINE,16140
110407,20220427,0,,COMPLAINT,16141
110440,20220913,97,,ROUTINE,16142
110440,20230203,96,,ROUTINE,16143
110440,20230703,97,,ROUTINE,16144
110440,20200622,97,,ROUTINE,16145
110440,20210330,99,,ROUTINE,16146
110440,20210927,95,,ROUTINE,16147
110440,20220316,95,,ROUTINE,16148
110480,20220906,93,,ROUTINE,16149
110480,20220906,0,,COMPLAINT,16150
110480,20230316,96,,ROUTINE,16151
110480,20230316,96,,ROUTINE,16152
110480,20201027,91,,ROUTINE,16153
110480,20201104,100,,FOLLOWUP,16154
110480,20211022,0,,FOLLOWUP,16155
110480,20211022,0,,FOLLOWUP,16156
110480,20211029,0,,FOLLOWUP,16157
110480,20211022,0,,COMPLAINT,16158
110480,20211026,0,,ENFORCEMENT ACTIONS,16159
110480,20211022,79,,ROUTINE,16160
110480,20211029,98,,FOLLOWUP,16161
110480,20211029,98,,FOLLOWUP,16162
110480,20220317,96,,ROUTINE,16163
110480,20220913,99,,FOLLOWUP,16164
110486,20230427,100,,ROUTINE,16165
110486,20210420,99,,ROUTINE,16166
110486,20211230,100,,ROUTINE,16167
110486,20220817,100,,ROUTINE,16168
110491,20220510,93,,ROUTINE,16169
110157,20211007,93,,ROUTINE,16170
110311,20200529,100,,ROUTINE,16171
110029,20220606,0,,FOLLOWUP,16172
110262,20221107,91,,ROUTINE,16173
110517,20220808,97,,ROUTINE,16174
110164,20221109,99,,ROUTINE,16175
110311,20210511,100,,ROUTINE,16176
110029,20221116,94,,ROUTINE,16177
110262,20230509,100,,FOLLOWUP,16178
110532,20220630,99,,ROUTINE,16179
110164,20230502,90,,ROUTINE,16180
110311,20220211,100,,ROUTINE,16181
110029,20230530,95,,ROUTINE,16182
110262,20200526,93,,ROUTINE,16183
110532,20221130,98,,ROUTINE,16184
109875,20221228,91,,ROUTINE,16185
110164,20230509,99,,FOLLOWUP,16186
110338,20230404,100,,ROUTINE,16187
110029,20200212,95,,ROUTINE,16188
110262,20210810,89,,ROUTINE,16189
110532,20230614,99,,ROUTINE,16190
109875,20230525,100,,ROUTINE,16191
110164,20200626,93,,ROUTINE,16192
110338,20230623,90,,SURVEY,16193
110029,20200929,96,,FOLLOWUP,16194
110262,20210817,99,,FOLLOWUP,16195
110532,20200831,100,,ROUTINE,16196
109875,20200124,100,,ROUTINE,16197
110164,20210907,98,,ROUTINE,16198
110338,20210525,97,,ROUTINE,16199
110029,20200923,84,,ROUTINE,16200
110262,20220221,93,,ROUTINE,16201
110532,20211102,98,,ROUTINE,16202
109875,20210316,96,,ROUTINE,16203
110164,20220412,98,,ROUTINE,16204
110338,20220202,82,,ROUTINE,16205
110029,20211104,92,,ROUTINE,16206
110263,20230214,99,,ROUTINE,16207
110559,20220825,94,,ROUTINE,16208
109875,20220119,98,,ROUTINE,16209
110171,20220727,96,,ROUTINE,16210
110338,20220208,100,,FOLLOWUP,16211
110029,20220516,97,,FOLLOWUP,16212
110263,20230721,99,,ROUTINE,16213
110559,20230104,95,,ROUTINE,16214
109875,20220719,99,,ROUTINE,16215
110171,20230424,98,,ROUTINE,16216
110338,20220202,0,,COMPLAINT,16217
110029,20220505,92,,ROUTINE,16218
110263,20200706,98,,ROUTINE,16219
110559,20230330,0,,COMPLAINT,16220
109887,20220901,95,,ROUTINE,16221
110171,20221202,97,,ROUTINE,16222
110338,20220208,0,,FOLLOWUP,16223
110030,20221207,99,,ROUTINE,16224
110263,20210813,98,,ROUTINE,16225
110559,20230609,96,,ROUTINE,16226
109887,20230117,97,,ROUTINE,16227
110171,20200306,96,,ROUTINE,16228
110338,20220823,98,,ROUTINE,16229
110030,20230531,99,,ROUTINE,16230
110263,20220228,99,,ROUTINE,16231
110559,20200922,100,,ROUTINE,16232
109887,20230608,95,,ROUTINE,16233
110171,20210208,100,,ROUTINE,16234
110355,20230308,96,,ROUTINE,16235
110030,20200123,99,,ROUTINE,16236
110263,20220829,100,,ROUTINE,16237
110559,20210318,98,,ROUTINE,16238
110559,20220213,100,,ROUTINE,16239
110559,20220407,0,,FOLLOWUP,16240
110560,20221207,98,,ROUTINE,16241
110560,20230524,97,,ROUTINE,16242
110560,20200603,0,,COMPLAINT,16243
110560,20200713,98,,ROUTINE,16244
110560,20210616,96,,ROUTINE,16245
110560,20220119,97,,ROUTINE,16246
110560,20220708,97,,ROUTINE,16247
110579,20221110,98,,ROUTINE,16248
110579,20230509,98,,ROUTINE,16249
110579,20210319,98,,ROUTINE,16250
110579,20211123,84,,ROUTINE,16251
110579,20211130,98,,FOLLOWUP,16252
110579,20220607,100,,ROUTINE,16253
110652,20220805,98,,ROUTINE,16254
110652,20230207,98,,ROUTINE,16255
110652,20200707,100,,ROUTINE,16256
110652,20210720,98,,ROUTINE,16257
110652,20210219,99,,ROUTINE,16258
110652,20220114,98,,ROUTINE,16259
110656,20230208,99,,ROUTINE,16260
110656,20200723,100,,ROUTINE,16261
110656,20210330,98,,ROUTINE,16262
110656,20211207,98,,ROUTINE,16263
110656,20220610,99,,ROUTINE,16264
110658,20220526,98,,ROUTINE,16265
110658,20221109,97,,ROUTINE,16266
109887,20200114,100,,ROUTINE,16267
110171,20211022,94,,ROUTINE,16268
110355,20230721,97,,ROUTINE,16269
110280,20220628,96,,ROUTINE,16270
110030,20201102,99,,ROUTINE,16271
109887,20201016,97,,ROUTINE,16272
110171,20220214,98,,ROUTINE,16273
110355,20200716,98,,ROUTINE,16274
110280,20221228,94,,ROUTINE,16275
110030,20211118,99,,ROUTINE,16276
109887,20210930,98,,FOLLOWUP,16277
110185,20230501,85,,ROUTINE,16278
110355,20210623,94,,ROUTINE,16279
110280,20230607,96,,ROUTINE,16280
110030,20220603,99,,ROUTINE,16281
109887,20220329,96,,ROUTINE,16282
110185,20221107,94,,ROUTINE,16283
110355,20220131,97,,ROUTINE,16284
110280,20210310,94,,ROUTINE,16285
110033,20220517,96,,ROUTINE,16286
109887,20210924,86,,ROUTINE,16287
110185,20230509,96,,FOLLOWUP,16288
110355,20220906,99,,ROUTINE,16289
110280,20211229,94,,ROUTINE,16290
110033,20221206,95,,ROUTINE,16291
109899,20230503,100,,ROUTINE,16292
110185,20201102,94,,ROUTINE,16293
110356,20221005,97,,ROUTINE,16294
110283,20201012,100,,ROUTINE,16295
110033,20230614,97,,ROUTINE,16296
109899,20221108,94,,ROUTINE,16297
110185,20200220,0,,SURVEY,16298
110356,20230307,98,,ROUTINE,16299
110288,20220909,100,,ROUTINE,16300
110033,20200207,98,,ROUTINE,16301
109899,20210526,98,,ROUTINE,16302
110185,20200528,94,,ROUTINE,16303
110356,20230330,0,,COMPLAINT,16304
110288,20230329,98,,ROUTINE,16305
110033,20210511,97,,ROUTINE,16306
109899,20220303,99,,ROUTINE,16307
110185,20210601,95,,ROUTINE,16308
110356,20210902,97,,ROUTINE,16309
110288,20200901,100,,ROUTINE,16310
110033,20211116,96,,ROUTINE,16311
109902,20230219,96,,ROUTINE,16312
110185,20211129,94,,ROUTINE,16313
110362,20220523,97,,ROUTINE,16314
110288,20210821,99,,ROUTINE,16315
110034,20220701,98,,ROUTINE,16316
109902,20200121,100,,ROUTINE,16317
110185,20220601,94,,ROUTINE,16318
110362,20221031,100,,ROUTINE,16319
110288,20220304,100,,ROUTINE,16320
110034,20221216,98,,ROUTINE,16321
109902,20210607,98,,ROUTINE,16322
110223,20221222,100,,ROUTINE,16323
110362,20230310,98,,ROUTINE,16324
110289,20220909,100,,ROUTINE,16325
110034,20230530,100,,ROUTINE,16326
109902,20211213,100,,ROUTINE,16327
110223,20230608,99,,ROUTINE,16328
110362,20230718,89,,ROUTINE,16329
110289,20230329,100,,ROUTINE,16330
110034,20200124,97,,ROUTINE,16331
109902,20220707,100,,ROUTINE,16332
110223,20200529,100,,ROUTINE,16333
110362,20230725,100,,FOLLOWUP,16334
110289,20200901,100,,ROUTINE,16335
110034,20200901,98,,ROUTINE,16336
109909,20221027,92,,ROUTINE,16337
110223,20210607,99,,ROUTINE,16338
110362,20200528,96,,ROUTINE,16339
110289,20210821,99,,ROUTINE,16340
110034,20210510,97,,ROUTINE,16341
109909,20230511,95,,ROUTINE,16342
110223,20220110,99,,ROUTINE,16343
110362,20210316,98,,ROUTINE,16344
110289,20220304,100,,ROUTINE,16345
110034,20211227,97,,ROUTINE,16346
109909,20210113,98,,ROUTINE,16347
109909,20200304,100,,ROUTINE,16348
109909,20211026,98,,ROUTINE,16349
109958,20230222,97,,ROUTINE,16350
109958,20200124,99,,ROUTINE,16351
109958,20200915,99,,ROUTINE,16352
109958,20210413,98,,ROUTINE,16353
109958,20220418,98,,ROUTINE,16354
109958,20211020,96,,ROUTINE,16355
109958,20220919,97,,ROUTINE,16356
110003,20221207,0,,COMPLAINT,16357
110003,20221214,0,,FOLLOWUP,16358
110003,20221214,100,,FOLLOWUP,16359
110003,20221207,86,,ROUTINE,16360
110003,20230607,96,,ROUTINE,16361
110223,20220711,100,,ROUTINE,16362
110362,20211206,98,,ROUTINE,16363
110291,20220909,100,,ROUTINE,16364
110035,20221020,98,,ROUTINE,16365
110226,20221129,93,,ROUTINE,16366
110378,20220518,0,,COMPLAINT,16367
110291,20230329,100,,ROUTINE,16368
110035,20230405,97,,ROUTINE,16369
110226,20230525,0,,COMPLAINT,16370
110378,20220526,0,,FOLLOWUP,16371
110291,20200901,100,,ROUTINE,16372
110035,20200127,97,,ROUTINE,16373
110226,20230523,93,,ROUTINE,16374
110378,20220531,0,,ENFORCEMENT ACTIONS,16375
110291,20210725,99,,ROUTINE,16376
110035,20200826,98,,ROUTINE,16377
110226,20210122,92,,ROUTINE,16378
110378,20220601,0,,Education,16379
110291,20220304,100,,ROUTINE,16380
110035,20210329,96,,ROUTINE,16381
110226,20200602,94,,ROUTINE,16382
110378,20220602,0,,FOLLOWUP,16383
110293,20220909,100,,ROUTINE,16384
110035,20211021,96,,ROUTINE,16385
110226,20210617,97,,FOLLOWUP,16386
110378,20220602,100,,FOLLOWUP,16387
110293,20230329,100,,ROUTINE,16388
110035,20220418,96,,ROUTINE,16389
110226,20210611,87,,ROUTINE,16390
110378,20220518,90,,ROUTINE,16391
110293,20200901,100,,ROUTINE,16392
110050,20230222,97,,ROUTINE,16393
110226,20220107,92,,ROUTINE,16394
110378,20221115,96,,ROUTINE,16395
110293,20210725,100,,ROUTINE,16396
110050,20230724,98,,ROUTINE,16397
110226,20220617,88,,ROUTINE,16398
110226,20220617,0,,COMPLAINT,16399
110226,20220627,98,,FOLLOWUP,16400
110988,20200803,99,,ROUTINE,16401
111186,20220912,90,,ROUTINE,16402
110988,20210726,98,,ROUTINE,16403
111187,20220516,97,,ROUTINE,16404
110658,20230502,0,,SURVEY,16405
111074,20220513,0,,ENFORCEMENT ACTIONS,16406
110988,20220322,97,,ROUTINE,16407
111187,20230503,95,,ROUTINE,16408
110658,20230526,99,,ROUTINE,16409
111252,20220304,97,,ROUTINE,16410
111074,20220517,0,,FOLLOWUP,16411
110989,20230209,97,,ROUTINE,16412
111187,20221108,97,,ROUTINE,16413
110658,20230502,0,,FOLLOWUP,16414
111255,20220623,98,,ROUTINE,16415
111074,20221011,95,,ROUTINE,16416
110989,20230803,97,,ROUTINE,16417
110658,20200903,100,,ROUTINE,16418
111187,20200828,97,,ROUTINE,16419
111255,20221208,96,,ROUTINE,16420
111074,20230324,95,,ROUTINE,16421
110989,20200804,100,,ROUTINE,16422
110658,20210415,100,,ROUTINE,16423
111187,20210421,95,,ROUTINE,16424
111255,20230616,97,,ROUTINE,16425
111396,20220627,97,,ROUTINE,16426
111074,20200812,100,,ROUTINE,16427
110989,20210728,100,,ROUTINE,16428
110658,20211111,100,,ROUTINE,16429
111187,20211110,96,,ROUTINE,16430
111255,20200915,96,,ROUTINE,16431
111074,20210818,98,,ROUTINE,16432
111266,20210726,97,,ROUTINE,16433
111415,20220606,99,,ROUTINE,16434
110989,20220210,100,,ROUTINE,16435
110820,20200707,100,,ROUTINE,16436
110660,20220520,100,,ROUTINE,16437
111188,20221201,98,,ROUTINE,16438
111255,20210624,99,,ROUTINE,16439
111074,20210224,96,,ROUTINE,16440
111266,20220126,99,,ROUTINE,16441
111415,20221031,100,,ROUTINE,16442
110989,20220810,96,,ROUTINE,16443
110660,20221122,100,,ROUTINE,16444
110820,20210825,100,,FOLLOWUP,16445
111188,20230606,98,,ROUTINE,16446
111255,20220113,100,,ROUTINE,16447
111074,20220517,97,,FOLLOWUP,16448
111266,20220627,96,,ROUTINE,16449
111415,20230511,99,,ROUTINE,16450
110991,20220705,92,,ROUTINE,16451
110660,20230627,100,,ROUTINE,16452
110820,20210823,0,,COMPLAINT,16453
111188,20201023,99,,ROUTINE,16454
111257,20230328,97,,ROUTINE,16455
111075,20221007,98,,ROUTINE,16456
111288,20230103,100,,ROUTINE,16457
111415,20210120,99,,ROUTINE,16458
110991,20221220,95,,ROUTINE,16459
110991,20230728,90,,ROUTINE,16460
110991,20210113,93,,ROUTINE,16461
110991,20201027,95,,ROUTINE,16462
110991,20211208,0,,COMPLAINT,16463
110991,20211208,91,,ROUTINE,16464
110994,20221107,100,,ROUTINE,16465
110994,20230526,100,,ROUTINE,16466
110994,20210510,100,,ROUTINE,16467
110994,20220429,100,,ROUTINE,16468
110994,20211118,97,,ROUTINE,16469
111067,20221128,97,,ROUTINE,16470
111067,20230524,96,,ROUTINE,16471
111067,20200915,98,,ROUTINE,16472
111067,20210706,0,,FIELD,16473
111067,20211020,95,,ROUTINE,16474
111067,20220607,95,,ROUTINE,16475
111068,20221220,99,,ROUTINE,16476
111068,20230626,99,,ROUTINE,16477
111068,20200925,98,,ROUTINE,16478
111068,20210503,99,,ROUTINE,16479
111068,20210503,99,,ROUTINE,16480
111068,20210503,99,,ROUTINE,16481
111068,20210503,99,,ROUTINE,16482
111068,20211109,98,,ROUTINE,16483
111068,20220607,99,,ROUTINE,16484
111070,20220627,96,,ROUTINE,16485
111070,20230105,97,,ROUTINE,16486
111070,20230719,98,,ROUTINE,16487
111070,20200811,98,,ROUTINE,16488
111070,20210326,98,,ROUTINE,16489
111070,20211025,97,,ROUTINE,16490
111073,20221110,95,,ROUTINE,16491
111073,20230523,94,,ROUTINE,16492
111073,20200811,98,,ROUTINE,16493
111073,20210824,95,,ROUTINE,16494
111073,20220503,94,,ROUTINE,16495
111074,20220510,94,,FOLLOWUP,16496
111074,20220502,94,,ROUTINE,16497
111074,20220510,0,,COMPLAINT,16498
110820,20210823,0,,FOLLOWUP,16499
111188,20211027,98,,ROUTINE,16500
111288,20200917,100,,ROUTINE,16501
110660,20230623,80,,SURVEY,16502
111075,20230321,97,,ROUTINE,16503
110820,20210825,0,,FOLLOWUP,16504
111415,20220104,100,,FOLLOWUP,16505
111188,20220606,95,,ROUTINE,16506
111288,20211215,99,,ROUTINE,16507
110660,20200728,100,,ROUTINE,16508
111257,20221024,96,,ROUTINE,16509
111075,20200812,96,,ROUTINE,16510
110820,20210823,0,,COMPLAINT,16511
111415,20211229,94,,ROUTINE,16512
111189,20220505,95,,ROUTINE,16513
111288,20220623,100,,ROUTINE,16514
