Date,Intersection,City,State,Inspection #,Level,OOS-TR,OOS-TL,OOS-DR,Crash,Weighed,# of Violations,Total Fines,Inspector
2016-07-13,CLINTON RD & 376,FINDLAY,PA,PAM628000143,1,,,,,,1.0,0.0,INSPECTOR 4
2016-07-13,CLINTON RD & 376,FINDLAY,PA,PAM628000144,1,,,,,,0.0,0.0,INSPECTOR 4
2016-07-13,CLINTON RD & 376,FINDLAY,PA,PAM628000145,1,,,,,,0.0,0.0,INSPECTOR 4
2016-07-08,1115 WORTHINGTON AVE,CLAIRTON,PA,PAM637000113,1,Y,Y,,,,18.0,727.0,INSPECTOR 3
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM628000139,1,Y,,,,,1.0,0.0,INSPECTOR 4
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM628000140,1,Y,Y,,,,4.0,403.5,INSPECTOR 4
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM628000141,1,,,,,,1.0,0.0,INSPECTOR 4
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM615000131,1,,,,,,6.0,0.0,INSPECTOR 1
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM615000132,1,,,,,,2.0,0.0,INSPECTOR 1
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM615000133,1,Y,,,,,6.0,128.5,INSPECTOR 1
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM584000108,1,,Y,,,,1.0,0.0,INSPECTOR 2
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM584000109,1,Y,,,,,6.0,542.0,INSPECTOR 2
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM584000110,1,,,,,,3.0,0.0,INSPECTOR 2
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM637000110,1,,,,,,5.0,0.0,INSPECTOR 3
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM637000111,1,,,,,,2.0,0.0,INSPECTOR 3
2016-07-07,I79 & BRIDGEVILLE WEIGH STATION,BRIDGEVILLE,PA,PAM637000112,1,,,,,,0.0,0.0,INSPECTOR 3
2016-07-06,5800 BLOCK BROWNSVILLE ROAD,SOUTH PARK,PA,PAM637000109,1,,,,,,3.0,0.0,INSPECTOR 3
2016-07-06,RT8 NORTH AT WEST HARDIES,HAMPTON,PA,PAM628000138,1,Y,,Y,,Y,9.0,1403.5,INSPECTOR 4
2016-07-05,PITTSBURGH ST & MURTLAND AVE,SPRINGDALE,PA,PAM615000130,1,,,,,,5.0,0.0,INSPECTOR 1
2016-07-05,PITTSBURGH ST AT MURTLAND ST,SPRINGDALE,PA,PAM628000137,1,,Y,,,,5.0,253.5,INSPECTOR 4
2016-07-04,S BRADDOCK & KENMAWR BRIDGE,SWISSVALE,PA,PAM615000129,3,,,,,Y,1.0,1783.5,INSPECTOR 1
2016-07-01,5000 BLOCK LIBRARY ROAD,BETHEL PARK,PA,PAM637000106,3,,,,,,0.0,0.0,INSPECTOR 3
2016-07-01,5000 BLOCK LIBRARY ROAD,BETHEL PARK,PA,PAM637000107,1,,,,,,3.0,0.0,INSPECTOR 3
2016-07-01,5000 BLOCK LIBRARY ROAD,BETHEL PARK,PA,PAM637000108,1,,,,,,2.0,153.5,INSPECTOR 3
2016-07-01,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000103,1,,,,,,0.0,0.0,INSPECTOR 2
2016-07-01,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000104,1,,,,,,3.0,0.0,INSPECTOR 2
2016-07-01,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000105,1,,,,,,1.0,0.0,INSPECTOR 2
2016-07-01,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000106,3,,,,,,0.0,0.0,INSPECTOR 2
2016-07-01,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000107,3,,,,,,2.0,0.0,INSPECTOR 2
2016-06-29,DOUGLAS RUN RD & ROUND HILL ROAD,ELIZABETH TWP,PA,PAM637000105,3,,,,,Y,3.0,583.5,INSPECTOR 3
2016-06-28,HAYDEN BLVD & RODNEY LA,JEFFERSON HILLS,PA,PAM584000102,1,Y,Y,,,,14.0,873.5,INSPECTOR 2
2016-06-27,RT30 & CLINTON ROAD,FINDLAY,PA,PAM628000134,2,,,,,,0.0,0.0,INSPECTOR 4
2016-06-27,RT30 & CLINTON ROAD,FINDLAY,PA,PAM628000135,1,,,,,,5.0,0.0,INSPECTOR 4
2016-06-27,RT30 & CLINTON ROAD,FINDLAY,PA,PAM628000136,3,,,,,,0.0,0.0,INSPECTOR 4
2016-06-24,5500 BLK LIBRARY RD,BETHEL PARK,PA,PAM584000101,1,,,,,,3.0,0.0,INSPECTOR 2
2016-06-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000100,3,,,,,,1.0,0.0,INSPECTOR 2
2016-06-14,GRAND AVE & I 79,NEVILLE ISLAND,PA,PAM628000132,2,,,,,,1.0,0.0,INSPECTOR 4
2016-06-14,GRAND AVE & I 79,NEVILLE ISLAND,PA,PAM628000133,2,,,,,,1.0,0.0,INSPECTOR 4
2016-06-13,1ST & FERRY ST,LEETSDALE,PA,PAM628000129,1,,,,,,2.0,0.0,INSPECTOR 4
2016-06-13,1ST & FERRY ST,LEETSDALE,PA,PAM628000130,1,,,,,,3.0,0.0,INSPECTOR 4
2016-06-13,1ST & FERRY ST,LEETSDALE,PA,PAM628000131,2,,,,,,4.0,0.0,INSPECTOR 4
2016-06-09,910 & OAK RD,WEST DEER,PA,PAM615000125,3,,,Y,,,2.0,603.5,INSPECTOR 1
2016-06-09,RT 910 & OAK RD,WEST DEER,PA,PAM628000128,2,,,,,,1.0,0.0,INSPECTOR 4
2016-06-08,1ST & FERRY ST,LEETSDALE,PA,PAM628000127,3,,,,,,1.0,0.0,INSPECTOR 4
2016-06-08,1ST ST & LEETSDALE INDUSTRIAL,LEETSDALE,PA,PAM615000124,1,Y,,Y,,,9.0,1007.0,INSPECTOR 1
2016-06-07,CLINTON RD & 576,FINDLAY,PA,PAM615000127,1,,,,,,0.0,0.0,INSPECTOR 1
2016-06-07,CLINTON RD & 576,FINDLAY,PA,PAM615000128,3,,,,,,2.0,0.0,INSPECTOR 1
2016-06-07,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM615000122,1,Y,,,,,4.0,128.5,INSPECTOR 1
2016-06-07,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM615000123,3,,,Y,,,1.0,1103.5,INSPECTOR 1
2016-06-07,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM628000124,3,,,,,,0.0,0.0,INSPECTOR 4
2016-06-07,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM628000125,1,,,,,,0.0,0.0,INSPECTOR 4
2016-06-07,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM628000126,1,Y,,,,,1.0,0.0,INSPECTOR 4
2016-06-07,RT30 & 576,FINDLAY,PA,PAM615000126,2,,,,,,3.0,0.0,INSPECTOR 1
2016-06-06,376W & RT 19,PITTSBURGH,PA,PAM615000121,2,Y,,,,,2.0,153.5,INSPECTOR 1
2016-06-06,WALLACE RD & VILLAGE RUN RD,PINE TOWNSHIP,PA,PAM628000123,1,Y,,,,Y,11.0,11683.0,INSPECTOR 4
2016-06-01,BUTLER ST & RAILROAD ST,SPRINGDALE,PA,PAM615000120,1,,,,,,2.0,0.0,INSPECTOR 1
2016-06-01,FREEPORT RD & I-76,HARMAR,PA,PAM637000103,1,,,,,,0.0,0.0,INSPECTOR 3
2016-06-01,FREEPORT RD & I-76,HARMAR,PA,PAM637000104,1,Y,Y,,,,6.0,1368.5,INSPECTOR 3
2016-06-01,FREEPORT RD & I-76,HARMAR,PA,PAM584000098,1,Y,,,,,2.0,0.0,INSPECTOR 2
2016-06-01,FREEPORT RD & PINE ALLY,HARMAR,PA,PAM615000119,1,,,,,,4.0,0.0,INSPECTOR 1
2016-05-28,100 BLK RANKIN BLVD,RANKIN,PA,PAM637000100,3,,,,,Y,2.0,128.5,INSPECTOR 3
2016-05-28,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000102,1,,,,,,3.0,603.5,INSPECTOR 3
2016-05-26,1775 S BRADDOCK AVE,PITTSBURGH,PA,PAM584000095,1,Y,,,,Y,11.0,318.5,INSPECTOR 2
2016-05-26,1775 S BRADDOCK AVE,PITTSBURGH,PA,PAM584000096,3,,,,,Y,1.0,5533.5,INSPECTOR 2
2016-05-26,BRADDOCK AVE & KENMAWR BR,SWISSVALE,PA,PAM628000121,3,,,,,Y,2.0,1483.5,INSPECTOR 4
2016-05-26,BRADDOCK AVE & KENMAWR BR,SWISSVALE,PA,PAM628000122,3,,,,,Y,1.0,4633.5,INSPECTOR 4
2016-05-26,S BRADDOCK & KENMAWR BRIDGE,SWISSVALE,PA,PAM615000117,2,,,,,Y,2.0,1633.5,INSPECTOR 1
2016-05-25,KENNYWOOD BLVD (KENNYWOOD PARK LOT),DUQUESNE,PA,PAM584000097,3,,,,,Y,2.0,1708.5,INSPECTOR 2
2016-05-25,PEARCE MILL RD & NORTH RIDGE RD,MCCANDLESS,PA,PAM628000120,1,,,,,Y,5.0,1633.5,INSPECTOR 4
2016-05-25,PIERCE MILL & N RIDGE,MCCANDLESS,PA,PAM615000116,3,,,,,,1.0,0.0,INSPECTOR 1
2016-05-24,600 BLK E 8TH AVE,HOMESTEAD,PA,PAM584000092,1,,,,,,2.0,0.0,INSPECTOR 2
2016-05-24,600 BLK E 8TH AVE,HOMESTEAD,PA,PAM584000093,1,Y,,,,,10.0,403.5,INSPECTOR 2
2016-05-24,600 BLK E 8TH AVE,HOMESTEAD,PA,PAM584000094,1,,,,,,3.0,0.0,INSPECTOR 2
2016-05-24,600 BLK E 8TH AVE,HOMESTEAD,PA,PAM637000098,1,Y,,,,,6.0,203.5,INSPECTOR 3
2016-05-24,600 BLK E 8TH AVE,HOMESTEAD,PA,PAM637000099,1,,,,,,0.0,0.0,INSPECTOR 3
2016-05-23,RT 8 & I76,HAMPTON,PA,PAM628000117,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-23,RT 8 & I76,HAMPTON,PA,PAM628000118,3,,,,,,2.0,0.0,INSPECTOR 4
2016-05-23,RT 8 & I76,HAMPTON,PA,PAM628000119,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-23,RT8 & 76,HAMPTON,PA,PAM615000114,3,,,,,,0.0,0.0,INSPECTOR 1
2016-05-23,RT8 & 76,HAMPTON,PA,PAM615000115,2,Y,,,,,1.0,153.5,INSPECTOR 1
2016-05-19,109 MCCLURE STREET,DRAVOSBURG,PA,PAM637000101,1,,,,,,6.0,0.0,INSPECTOR 3
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000111,3,,,,,,0.0,0.0,INSPECTOR 1
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000112,1,Y,,,,,5.0,403.5,INSPECTOR 1
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000113,3,,,,,,0.0,0.0,INSPECTOR 1
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000089,2,,,,,,1.0,0.0,INSPECTOR 2
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000090,1,Y,Y,,,,9.0,375.5,INSPECTOR 2
2016-05-18,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000091,,,,,,,0.0,0.0,INSPECTOR 2
2016-05-18,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000114,2,,,,,,1.0,0.0,INSPECTOR 4
2016-05-18,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000115,1,,,,,,5.0,253.5,INSPECTOR 4
2016-05-18,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000116,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-18,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000096,2,,,,,,2.0,0.0,INSPECTOR 3
2016-05-18,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000097,1,,,,,,6.0,153.5,INSPECTOR 3
2016-05-17,100 BLK RANKIN BLVD,RANKIN,PA,PAM637000095,3,,,,,Y,2.0,883.5,INSPECTOR 3
2016-05-17,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000108,1,,,,,,0.0,0.0,INSPECTOR 1
2016-05-17,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000109,1,Y,,,,,4.0,0.0,INSPECTOR 1
2016-05-17,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000110,1,Y,,,,,8.0,703.5,INSPECTOR 1
2016-05-17,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000111,1,,,,,,5.0,253.5,INSPECTOR 4
2016-05-17,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000112,1,,Y,,,,3.0,0.0,INSPECTOR 4
2016-05-17,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000113,1,Y,,,,,5.0,403.5,INSPECTOR 4
2016-05-16,BRADDOCK AVE & KENMAWR BR,SWISSVALE,PA,PAM628000109,1,,,,,Y,3.0,3287.0,INSPECTOR 4
2016-05-16,BRADDOCK AVE & KENMAWR BR,SWISSVALE,PA,PAM628000110,3,,,,,Y,1.0,1183.5,INSPECTOR 4
2016-05-16,S BRADDOCK & KENMAWR BRIDGE,SWISSVALE,PA,PAM615000107,3,,,,,Y,1.0,2533.5,INSPECTOR 1
2016-05-15,PIERCE MILL & N RIDGE,MCCANDLESS,PA,PAM615000106,3,,,,,,0.0,0.0,INSPECTOR 1
2016-05-14,SOUTH PARK RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000088,2,Y,,,,,1.0,210.5,INSPECTOR 2
2016-05-12,WEST INGOMAR & HARMONY,MCCANDLESS,PA,PAM628000108,2,,,,,,2.0,0.0,INSPECTOR 4
2016-05-11,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000084,1,,,,,Y,3.0,2683.5,INSPECTOR 2
2016-05-11,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000085,3,,,,,,0.0,0.0,INSPECTOR 2
2016-05-11,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000086,1,,,,,,1.0,0.0,INSPECTOR 2
2016-05-11,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000087,1,Y,,Y,,,10.0,455.5,INSPECTOR 2
2016-05-11,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000105,1,Y,,Y,,,11.0,1025.0,INSPECTOR 4
2016-05-11,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000106,1,,,,,,2.0,0.0,INSPECTOR 4
2016-05-11,GRAND AVE & HUEBERT AVE,NEVILLE,PA,PAM628000107,1,,,,,,1.0,0.0,INSPECTOR 4
2016-05-11,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000091,1,,,,,,0.0,0.0,INSPECTOR 3
2016-05-11,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000092,3,,,,,,0.0,0.0,INSPECTOR 3
2016-05-11,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000093,1,,,,,,0.0,0.0,INSPECTOR 3
2016-05-11,GRAND AVENUE & HUBERT STREET,NEVILLE,PA,PAM637000094,1,,,,,,2.0,0.0,INSPECTOR 3
2016-05-10,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000082,2,Y,,,,,4.0,0.0,INSPECTOR 2
2016-05-10,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000083,1,,Y,,,,16.0,1612.0,INSPECTOR 2
2016-05-10,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000089,3,,,,,,0.0,0.0,INSPECTOR 3
2016-05-10,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000090,1,,,,,,7.0,153.5,INSPECTOR 3
2016-05-10,CORRIGAN DR & BROWNSVILLE RD,SOUTH PARK,PA,PAM628000102,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-10,CORRIGAN DR & BROWNSVILLE RD,SOUTH PARK,PA,PAM628000103,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-10,CORRIGAN DR & BROWNSVILLE RD,SOUTH PARK,PA,PAM628000104,3,,,,,,0.0,0.0,INSPECTOR 4
2016-05-10,INT 376 & CAMBELLS RUN RD,ROBINSON TWP,PA,UNKNOWN,,Y,,,,,2.0,403.5,INSPECTOR 4
2016-05-09,INGOMAR RD & BABCOCK BLVD,MCCANDLESS,PA,PAM628000101,3,,,,,,1.0,0.0,INSPECTOR 4
2016-05-07,5800 BROWNSVILLE RD,SOUTH PARK,PA,PAM584000081,2,,,,,,2.0,0.0,INSPECTOR 2
2016-05-05,RT908 & FREEPORT RD,HARRISON,PA,PAM615000105,3,,,,,,1.0,783.5,INSPECTOR 1
2016-05-04,ALPHA DR & FREEPORT RD,HARMAR,PA,PAM615000102,1,,,,,,0.0,0.0,INSPECTOR 1
2016-05-04,ALPHA DR & FREEPORT RD,HARMAR,PA,PAM615000103,1,,,,,,0.0,0.0,INSPECTOR 1
2016-05-04,ALPHA DR & FREEPORT RD,HARMAR,PA,PAM615000104,1,,,,,,2.0,0.0,INSPECTOR 1
2016-05-04,ALPHA DRIVE EAST & FREEPORT ROAD,HARMAR,PA,PAM637000087,1,,Y,,,,3.0,203.5,INSPECTOR 3
2016-05-04,ALPHA DRIVE EAST & FREEPORT ROAD,HARMAR,PA,PAM637000088,3,,,,,,0.0,0.0,INSPECTOR 3
2016-05-04,FREEPORT RD & ALPHA DR EAST,HARMAR,PA,PAM584000079,1,,,,,,1.0,0.0,INSPECTOR 2
2016-05-04,FREEPORT RD & ALPHA DR EAST,HARMAR,PA,PAM584000080,1,,,,,,0.0,0.0,INSPECTOR 2
2016-05-04,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM628000098,1,,,,,,4.0,0.0,INSPECTOR 4
2016-05-04,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM628000099,1,,,,,,,0.0,INSPECTOR 4
2016-05-04,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM628000100,1,Y,,,,,9.0,828.5,INSPECTOR 4
2016-05-03,100 BLK RANKIN BLVD,RANKIN,PA,PAM637000086,3,,,,,Y,1.0,1633.5,INSPECTOR 3
2016-05-03,1775 S BRADDOCK AVE,PITTSBURGH,PA,PAM584000078,1,Y,,,,Y,7.0,6537.0,INSPECTOR 2
2016-05-03,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM628000096,3,,,,,Y,1.0,0.0,INSPECTOR 4
2016-05-03,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM628000097,3,Y,Y,,,Y,4.0,1898.5,INSPECTOR 4
2016-05-03,PEARL AVE & FREEPORT RD,HARMAR,PA,PAM615000101,3,,,,,Y,1.0,3583.5,INSPECTOR 1
2016-05-02,BRADDOCK AVE & KENMAWR BR,SWISSVALE,PA,PAM628000095,3,,,,,Y,1.0,5383.5,INSPECTOR 4
2016-05-02,S BRADDOCK & KENMAWR BRIDGE,SWISSVALE,PA,PAM615000100,3,,,,,Y,1.0,4783.5,INSPECTOR 1
2016-04-26,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000097,1,,,,,,,0.0,INSPECTOR 1
2016-04-26,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000098,1,,,,,,,0.0,INSPECTOR 1
2016-04-26,GRAND AVE & HUBERT ST,NEVILLE,PA,PAM615000099,1,,,,,,2.0,0.0,INSPECTOR 1
2016-04-26,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000093,1,,,,,,5.0,0.0,INSPECTOR 4
2016-04-26,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000094,1,,,,,,,0.0,INSPECTOR 4
2016-04-25,WASHINGTON ST & 11TH ST BRADDOCK,BRADDOCK,PA,PAM628000092,1,Y,,,Y,,13.0,358.5,INSPECTOR 4
2016-04-19,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000076,1,,,,,,1.0,0.0,INSPECTOR 2
2016-04-19,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000077,1,,,,,,2.0,0.0,INSPECTOR 2
2016-04-19,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000084,1,,,,,,3.0,0.0,INSPECTOR 3
2016-04-19,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000085,1,,,,,,0.0,0.0,INSPECTOR 3
2016-04-15,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000074,3,,,,,,0.0,0.0,INSPECTOR 2
2016-04-15,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000075,2,,,,,,1.0,503.5,INSPECTOR 2
2016-04-14,WEXFORD BAYNE RD & COLE RD,MARSHALL,PA,PAM628000089,3,,,,,,,0.0,INSPECTOR 4
2016-04-14,WEXFORD BAYNE RD & COLE RD,MARSHALL,PA,PAM628000090,1,,,,,,2.0,0.0,INSPECTOR 4
2016-04-14,WEXFORD BAYNE RD & COLE RD,MARSHALL,PA,PAM628000091,1,,,,,,3.0,0.0,INSPECTOR 4
2016-04-13,200 BLOCK OSBORNE STREET,TURTLE CREEK,PA,PAM637000229,1,,,,,,3.0,154.5,INSPECTOR 3
2016-04-12,COLE RD & WEXFORD BAYNE,MARSHAL,PA,PAM615000095,1,,,,,,3.0,0.0,INSPECTOR 1
2016-04-12,COLE RD & WEXFORD BAYNE,MARSHAL,PA,PAM615000096,1,,Y,Y,,,8.0,457.0,INSPECTOR 1
2016-04-12,PIERCE MILL & N RIDGE,MCCANDLESS,PA,PAM615000094,1,,,Y,,Y,5.0,3061.0,INSPECTOR 1
2016-04-12,S BRADDOCK AVE KENMAWR BRIDGE,SWISSVALE,PA,PAM584000072,3,,,,,Y,1.0,4783.5,INSPECTOR 2
2016-04-12,S BRADDOCK AVE KENMAWR BRIDGE,SWISSVALE,PA,PAM584000073,3,,,,,Y,1.0,6283.5,INSPECTOR 2
2016-04-12,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000228,3,,,,,,0.0,0.0,INSPECTOR 3
2016-04-08,5600 BROWNSVILLE RD,SOUTH PARK,PA,PAM584000071,1,,,,Y,,,0.0,INSPECTOR 2
2016-04-05,FREEPORT RD HARMAR TOWNSHIP,HARMAR,PA,PAM584000070,1,,,,Y,,4.0,0.0,INSPECTOR 2
2016-04-04,PEARL AVE & CENTER AVE,HARMAR,PA,PAM628000088,1,,,,,Y,2.0,16333.5,INSPECTOR 4
2016-04-04,RT 19 & PINE CREEK RD,MCCANDLESS,PA,PAM628000087,1,Y,,,Y,,7.0,661.0,INSPECTOR 4
2016-04-01,HAYDEN BLVD & RIDGE RD,JEFFERSON HILLS,PA,PAM637000083,3,,,,,,1.0,0.0,INSPECTOR 3
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM615000092,1,,,,,,1.0,0.0,INSPECTOR 1
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM615000093,1,,,,,,3.0,0.0,INSPECTOR 1
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000082,1,Y,,,,,7.0,293.5,INSPECTOR 3
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000067,1,,,,,Y,1.0,0.0,INSPECTOR 2
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000068,3,,,,,,0.0,0.0,INSPECTOR 2
2016-03-31,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000069,3,,,,,,0.0,0.0,INSPECTOR 2
2016-03-30,100 RANKIN BLVD,RANKIN,PA,PAM637000081,3,,,,,Y,1.0,1783.5,INSPECTOR 3
2016-03-30,S BRADDOCK & KENMAWR BRIDGE,SWISSVALE,PA,PAM615000091,3,,,,,Y,1.0,5683.5,INSPECTOR 1
2016-03-25,5800 LIBRARY RD,SOUTH PARK,PA,PAM584000066,2,Y,Y,,,,2.0,0.0,INSPECTOR 2
2016-03-24,RT 910 & OAK RD,WEST DEER,PA,PAM628000086,3,,,,,,,0.0,INSPECTOR 4
2016-03-23,BROUGHTON RD & EAST PARK DR,BETHEL PARK,PA,PAM584000065,2,Y,,,,,3.0,0.0,INSPECTOR 2
2016-03-23,FIFTH ST &LINCOLN ST,WEST ELIZABETH,PA,PAM637000080,3,,,,,,,0.0,INSPECTOR 3
2016-03-22,100 BLK RANKIN BLVD,RANKIN,PA,PAM584000063,3,,,,,Y,2.0,17833.5,INSPECTOR 2
2016-03-22,RT 8 & I 76,HAMPTON,PA,PAM628000081,3,,,,,,1.0,0.0,INSPECTOR 4
2016-03-22,RT 8 & I 76,HAMPTON,PA,PAM628000082,3,,,,,,,0.0,INSPECTOR 4
2016-03-22,RT 8 & I 76,HAMPTON,PA,PAM628000083,3,,,,,,,0.0,INSPECTOR 4
2016-03-22,RT 8 & I 76,HAMPTON,PA,PAM628000084,3,,,,,,,0.0,INSPECTOR 4
2016-03-22,RT 8 & I 76,HAMPTON,PA,PAM628000085,1,,,,,,5.0,718.5,INSPECTOR 4
2016-03-18,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000061,1,,,,,,1.0,0.0,INSPECTOR 2
2016-03-18,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000062,3,,,,,,1.0,128.5,INSPECTOR 2
2016-03-18,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000078,3,,,,,,0.0,0.0,INSPECTOR 3
2016-03-18,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000079,1,,,,,,0.0,0.0,INSPECTOR 3
2016-03-17,5300 BLOCK GRAND AVE,NEVILLE ISLAND,PA,PAM637000076,1,,,,,,4.0,0.0,INSPECTOR 3
2016-03-17,5300 BLOCK GRAND AVE,NEVILLE ISLAND,PA,PAM637000077,1,,,,,,1.0,0.0,INSPECTOR 3
2016-03-17,5300 BLOCK GRAND AVE,NEVILLE ISLAND,PA,PAM628000079,1,,,,,,,0.0,INSPECTOR 4
2016-03-17,5300 BLOCK GRAND AVE,NEVILLE ISLAND,PA,PAM628000080,1,,,,,,4.0,0.0,INSPECTOR 4
2016-03-16,FREEPORT RD & ALPHA EAST,HARMAR,PA,PAM628000078,1,,,,,,,0.0,INSPECTOR 4
2016-03-15,100 BLOCK RANKIN BLVD,RANKIN,PA,PAM637000075,3,,,,,Y,1.0,19033.5,INSPECTOR 3
2016-03-11,CORRIGAN DRIVE & HUNDRED ACRES,SOUTH PARK,PA,PAM637000074,3,,,,,Y,1.0,1283.5,INSPECTOR 3
2016-03-11,OAK RD & 910,WEST DEER,PA,PAM584000060,2,,,,,,1.0,0.0,INSPECTOR 2
2016-03-11,OAK RD & 910,WEST DEER,PA,PAM637000073,1,,,Y,,,2.0,0.0,INSPECTOR 3
