OBJECTID,TYPE,ESTABLISHED,PRIVATE,REFERENCE,COMMENTS,DATE_FILED,ShapeSTArea,ShapeSTLength
8808,Storm Sewer,,No, ,not verified,,16495.8031462756,1693.75856786392
8809,Storm Sewer,,No, ,not verified,,12166.1374647354,595.988486933425
8810,Storm Sewer,,No, ,not verified,,25653.673902751,2602.47759581905
8811,Storm Sewer,,No, ,not verified,,3802.22804433078,780.091671883644
8812,Storm Sewer,,No, ,not verified,,1182.22975795763,250.611696817998
8813,Storm Sewer,Plat,No,b210p945,,1993/07/27 00:00:00+00,1189.02347073997,259.124887049143
8815,Storm Sewer,Plat,No,b50p10,,1988/03/30 00:00:00+00,5037.93358798593,544.207057478936
8816,Storm Sewer,,No, ,not verified,,5357.18307430686,575.820174530618
8817,Storm Sewer,,No, ,not verified,,1290.76522484633,279.359289168029
8818,Storm Sewer,Plat,No,b50p10,,1988/03/30 00:00:00+00,2499.10203412621,380.633287330483
8819,Storm Sewer,,No,3-208,not verified,,100.056512657408,40.0113109427639
8820,Storm Sewer,,No, ,not verified,,2655.98080678818,390.838414028285
8821,Storm Sewer,,No,224-981,not verified,,927.732344682641,267.764935185406
8822,Storm Sewer,,No, ,not verified,,3500.76928125993,390.130056552839
8823,Storm Sewer,,No, ,not verified,,4706.65629988038,655.409932898622
8824,Storm Sewer,,No,181-275,not verified,,213.649805107521,61.0330046825356
8826,Storm Sewer,,No,226-668,not verified,,2314.33125970669,232.31392123566
8827,Storm Sewer,,No, ,not verified,,2299.94152345497,270.018756278077
8828,Storm Sewer,,No, ,not verified,,2657.66496776013,305.569730241903
8829,Storm Sewer,Agreement,No,b193p65,,1991/05/21 00:00:00+00,369.854087200068,79.091417888572
8830,Storm Sewer,,No, ,not verified,,35546.4308816419,2706.49530841697
8831,Storm Sewer,,No,224-977,not verified,,1625.42368399335,353.335589724057
8833,Storm Sewer,,No, ,not verified,,2426.99181951012,283.807527328867
8835,Storm Sewer,,No,201-89,not verified,,1973.66555125302,251.026873186031
8836,Drainage,Agreement,No, ,No additional filing information available,,37456.4721336107,2362.91650711731
8837,Storm Sewer,,No,200-957,not verified,,100.001911271819,40.0003872642882
8838,Storm Sewer,,No,181-275,not verified,,4151.74525296858,338.370213395228
8839,Storm Sewer,Agreement,No,b195p839,,1991/09/18 00:00:00+00,117.053612253418,52.2622362462425
8840,Storm Sewer,,No, ,not verified,,10319.8687342178,723.582274084998
8841,Storm Sewer,,No,172-598,not verified,,11915.7547766719,1206.86874813382
8842,Storm Sewer,,No,181-275,not verified,,692.263445208187,108.499366852139
8844,Drainage,Plat,No, ,No additional filing information available,,2406.72479564842,280.114195460261
8845,Storm Sewer,,No,224-983,not verified,,1231.76578230899,267.100176365653
8846,Storm Sewer,,No,224-987,not verified,,1034.20799367363,213.814870468768
8852,Storm Sewer,,No,3-206,not verified,,225.047146406543,60.0062901270202
8853,Storm Sewer,Agreement,No,b177p867,,1989/01/18 00:00:00+00,4000.02737366536,279.998971636721
8854,Storm Sewer,,No, ,not verified,,4926.18611574869,392.250229696399
8855,Storm Sewer,,No, ,not verified,,6351.95016294405,692.928199252125
8856,Storm Sewer,,No, ,not verified,,2546.53144665782,299.986029114041
8857,Storm Sewer,Plat,No,b60p261,,1998/11/04 00:00:00+00,1801.67119429103,217.693000987307
8858,Storm Sewer,,No,b56p28,,1994/03/04 00:00:00+00,6092.27401342413,648.842834457302
8859,Storm Sewer,,No, ,not verified,,2899.34185938454,329.883670072122
8860,Storm Sewer,,No, ,not verified,,2196.72931258467,452.780220104089
8861,Storm Sewer,,No,224-987,not verified,,3096.21399758045,349.789448776231
8862,Storm Sewer,,No,224-987,not verified,,1009.710528344,260.669094240484
8863,Storm Sewer,,No, ,not verified,,1272.95993490837,275.978717843907
8864,Storm Sewer,,No,164-872,not verified,,10409.3868414711,1927.99681723823
8866,Storm Sewer,,No,210-101,not verified,,9092.23954763036,949.729669820666
8869,Storm Sewer,,No, ,not verified,,36362.6407425956,3776.48926883671
8870,Storm Sewer,,No,210-101,not verified,,6706.64711871539,697.200973226811
8871,Storm Sewer,Plat,No,,affadavit of correction to plat in b45p53,1988/07/25 00:00:00+00,1209.05873336034,266.047831430776
8872,Storm Sewer,Agreement,No,b191p999,,1991/03/15 00:00:00+00,1084.85560911951,157.021814653092
8874,Storm Sewer,,No, ,not verified,,5653.3936744574,608.784285313756
8875,Storm Sewer,,No,3-207,not verified,,225.047031556078,60.0062746026659
8876,Storm Sewer,,No, ,not verified,,1211.29152692946,140.487923608502
8877,Storm Sewer,,No, ,not verified,,3901.37664059917,423.548834425637
8878,Storm Sewer,,No, ,not verified,,3444.72101328378,401.971820021753
8880,Storm Sewer,Plat,No,b61p51,,1999/04/20 00:00:00+00,2964.51285956485,298.848027218866
8881,Storm Sewer,,No, ,not verified,,2882.82654753155,329.668566267709
8882,Storm Sewer,,No, ,not verified,,3304.16338651591,371.114536869011
8883,Storm Sewer,,No, ,not verified,,2784.81272740507,318.475932045677
8884,Storm Sewer,,No, ,not verified,,1444.46892508762,169.984161414835
8886,Storm Sewer,Agreement,No, ,,1973/03/28 00:00:00+00,1940.11019794719,234.004273181789
8887,Drainage,Plat,No, ,,2003/08/21 00:00:00+00,2892.90386728486,598.45717909273
8889,Storm Sewer,,No, ,not verified,,1035.70091877284,231.73280603562
8890,Storm Sewer,,No,175-168,not verified,,101.993716005216,40.397791875768
8891,Storm Sewer,,No,204-1,not verified,,1487.3098835722,164.8508660234
8892,Storm Sewer,,No, ,not verified,,677.304463284197,159.559282201617
8893,Storm Sewer,,No, ,not verified,,1440.27741561302,160.744391740016
8894,Sidewalk and Utility,,No, ,not verified,,11230.2930487422,2239.87696215348
8895,Sidewalk and Utility,,No, ,not verified,,1432.49311719553,286.345915668332
8896,Sidewalk and Utility,,No, ,not verified,,3959.56472940158,811.555091638677
8897,Sidewalk and Utility,,No, ,not verified,,5459.55206791916,1033.12158654095
8898,Sidewalk and Utility,,No, ,not verified,,2972.79061440341,614.018667035609
8900,Sidewalk and Utility,,No, ,not verified,,9099.80859286551,1839.93765946902
8901,General Utility,Plat,No,b60p28,,1998/03/13 00:00:00+00,11507.6719472403,2334.65956780599
8902,Sidewalk and Utility,,No, ,not verified,,13194.8328361479,1376.56427640791
8903,Sidewalk and Utility,,No, ,not verified,,5518.23544762856,1030.69287700351
8904,Sidewalk and Utility,,No, ,not verified,,1048.20132279281,222.696528159638
8905,Sidewalk and Utility,,No, ,not verified,,2092.43156127781,440.562784456476
8906,Sidewalk and Utility,,No, ,not verified,,1126.18867696189,242.686080012342
8907,Sidewalk and Utility,,No, ,not verified,,68811.8323054837,7173.9108721928
8909,Sidewalk and Utility,,No, ,not verified,,809.648102731805,181.959516749969
8910,Sidewalk and Utility,,No, ,not verified,,543.681334871266,112.877575259149
8911,Sidewalk and Utility,,No, ,not verified,,1432.00172533804,307.183998354557
8912,Sidewalk and Utility,,No, ,not verified,,26599.995544156,5305.35676515042
8913,General Utility,Plat,No,b57p399,,1995/11/15 00:00:00+00,4078.1523270332,840.036189663426
8914,Sidewalk and Utility,,No, ,not verified,,1149.93840010645,246.119755418323
8915,Sidewalk and Utility,,No, ,not verified,,764.606619622244,313.082784982922
8916,Sidewalk and Utility,,No, ,not verified,,7959.04676690414,2291.84053178978
8917,Sidewalk and Utility,,No, ,not verified,,4348.89222477454,890.05395116859
8918,Sidewalk and Utility,,No, ,not verified,,1464.31875463615,312.747154989816
8919,Sidewalk and Utility,,No, ,not verified,,7594.24462674078,1549.49134890716
8922,Sidewalk and Utility,,No, ,not verified,,6554.44467292297,1254.05084485529
8923,Sidewalk and Utility,,No, ,not verified,,13025.9533249701,3372.32148766898
8926,Sidewalk and Utility,,No, ,not verified,,3278.85633541657,470.336476688537
8928,General Utility,Plat,No,bKp250,,1990/03/09 00:00:00+00,69847.9319661796,8997.39785831689
8929,Sidewalk and Utility,,No, ,not verified,,16558.5839519933,1141.98705612815
8931,General Utility,,No,b53p22,,,29079.0132370551,5838.2486440145
8932,Sidewalk and Utility,,No, ,not verified,,2353.48847618377,490.498134820281
8933,Sidewalk and Utility,,No, ,not verified,,5345.33182814829,575.091399909913
8934,Sidewalk and Utility,,No, ,not verified,,12512.6827327286,2531.26873516353
8935,Sidewalk and Utility,,No, ,not verified,,6571.0523879488,1315.9370337107
8936,Sidewalk and Utility,,No, ,not verified,,8051.56207410059,1633.36397529047
8937,Sidewalk and Utility,,No, ,not verified,,40456.5645534695,2769.86181860998
8938,Sidewalk and Utility,,No, ,not verified,,792.395214735914,185.320751198709
8940,Sidewalk and Utility,,No, ,not verified,,2495.71926615739,492.980082370466
8943,Sidewalk and Utility,,No, ,not verified,,9272.05706046337,830.966417284284
8944,Sidewalk and Utility,,No, ,not verified,,1181.07660676394,407.726887704691
8946,General Utility,,No, ,,,33773.4208080649,2477.14583032731
8947,Sidewalk and Utility,,No, ,not verified,,3618.95424394683,692.592216159757
8948,Sidewalk and Utility,,No, ,not verified,,7891.4445590741,1599.29809940049
8949,Sidewalk and Utility,,No,210-346,not verified,,12495.3670453166,838.091587588725
8950,Sidewalk and Utility,Plat,No,b55p54,,1993/04/28 00:00:00+00,6467.28147310736,1323.69419849053
8951,Sidewalk and Utility,,No, ,not verified,,6428.5447261192,2365.2123642908
8953,Sidewalk and Utility,,No, ,not verified,,1377.63026354473,336.021203846183
8955,Sidewalk and Utility,,No, ,not verified,,2408.23362925922,419.307244812826
8956,Sidewalk and Utility,,No, ,not verified,,2881.46918666815,582.527994808305
8957,General Utility,Plat,No,b45p70,,1984/05/14 00:00:00+00,3531.16812852462,726.055573550347
8958,General Utility,,No, ,not verified,,25378.1443108286,5092.64652517205
8960,Sidewalk and Utility,,No, ,not verified,,11970.0871557778,1794.41088830617
8962,General Utility,,No, ,not verified,,16159.0778869792,4263.91610904355
8963,General Utility,,No, ,not verified,,2000.81065347486,419.98657130311
8964,Sidewalk and Utility,,No, ,b56p28,1994/03/04 00:00:00+00,3016.16860472711,631.522402736934
8966,Sidewalk and Utility,,No, ,not verified,,12412.6517339889,2482.50567603968
8968,General Utility,Plat,No,b54p152,,1992/05/15 00:00:00+00,11131.0803744718,2251.74159917735
8970,Sidewalk and Utility,,No, ,not verified,,1502.23968540524,610.922597200488
8971,Sidewalk and Utility,,No, ,not verified,,28659.3472197586,5743.4557105995
8972,Sidewalk and Utility,,No,b56p28,,1994/03/04 00:00:00+00,26557.8167847116,5337.69871543004
8973,Sidewalk and Utility,,No, ,not verified,,340.623600796575,146.234229919238
8974,Sidewalk and Utility,,No, ,not verified,,30192.0244316863,6067.78019752862
8975,Sidewalk and Utility,,No, ,not verified,,3000.36863242782,618.663137059985
8978,General Utility,Plat,No,b45p164,,1984/11/07 00:00:00+00,14883.7427795539,3001.66080519249
8979,Sidewalk and Utility,,No, ,not verified,,18528.8019018134,3703.91593296527
8981,Sidewalk and Utility,,No, ,not verified,,28828.8811887647,5777.70918062171
8983,Sidewalk and Utility,,No, ,not verified,,4650.27633132978,948.546021394448
8984,Sidewalk and Utility,,No, ,not verified,,3194.37008169671,667.01584890055
8987,Sidewalk and Utility,,No, ,not verified,,2870.92222791836,593.998101118769
8988,Sidewalk and Utility,,No, ,not verified,,1850.69130836345,389.919869892254
8990,Sidewalk and Utility,,No, ,not verified,,7459.26565963676,1464.70535224106
8991,General Utility,Plat,No,b53p157,,1991/07/24 00:00:00+00,8678.80637001053,1755.9208708128
8992,General Utility,,No, ,not verified,,8570.21492939697,1733.38785360825
8993,General Utility,Plat,No,b54p356,,1992/11/03 00:00:00+00,4096.42678359532,838.467163176652
8994,General Utility,Plat,No,b59p222,,1997/10/03 00:00:00+00,5730.89125285603,1166.34571009792
8995,Sidewalk and Utility,,No,206-741,not verified,,423.776495785591,179.467335909802
8996,Sidewalk and Utility,,No, ,not verified,,1088.10936169706,237.557677725843
8997,Sidewalk and Utility,Plat,No,b53p107,,1991/05/24 00:00:00+00,15438.0744253536,3110.51385534448
8999,General Utility,Plat,No,b59p245,,1997/10/28 00:00:00+00,6221.95686097284,1261.08850479987
9000,General Utility,Plat,No,b45p70,,1984/05/14 00:00:00+00,7197.11498834193,1460.16836102092
9001,General Utility,Plat,No,b45p70,,1984/05/14 00:00:00+00,9001.62358430015,1820.25357143238
9002,Sidewalk and Utility,,No, ,not verified,,10361.3773233324,2068.64731736374
9003,Sidewalk and Utility,,No, ,not verified,,20289.1287290537,4073.67462213368
9004,Sidewalk and Utility,,No, ,not verified,,48958.27320194,9807.28553665167
9005,General Utility,Plat,No,b47p34,,1986/06/30 00:00:00+00,7824.79280191608,1583.98480694047
9006,General Utility,Plat,No,b57p150,,1995/04/10 00:00:00+00,17667.1940901627,3512.49997677629
9007,General Utility,Plat,No,b57p418,,1995/12/15 00:00:00+00,5151.36799681979,1535.5471016632
9008,General Utility,,No, ,not verified,,27513.578006319,5491.28939704209
9009,Sidewalk and Utility,,No, ,not verified,,19055.946081608,3789.111380635
9010,General Utility,,No, ,not verified,,10405.3539360213,2108.41996585662
9012,General Utility,,No, ,not verified,,13350.3938749088,2674.64280664778
9013,General Utility,Plat,No,b45p163,,1984/11/07 00:00:00+00,7728.46486110533,1563.53584164851
9014,General Utility,Plat,No,b54p172,,1992/06/03 00:00:00+00,8314.66951359646,1720.32451379733
9015,General Utility,Plat,No,b51p16,,1989/02/16 00:00:00+00,8601.20017896975,1740.94027703526
9018,General Utility,,No, ,not verified,,62884.7199859473,12575.8032402777
9019,Sidewalk and Utility,,No, ,not verified,,6785.08405906516,1022.80588691331
9020,Sidewalk and Utility,,No, ,not verified,,4540.73026145708,1827.67628044853
9021,General Utility,Plat,No,b57p150,,1995/04/10 00:00:00+00,24193.7135751948,6619.92214886247
9023,General Utility,Plat,No,b52p320,,1990/12/31 00:00:00+00,12885.2355489166,2603.0539750388
9024,Sidewalk and Utility,,No, ,not verified,,3518.29316667737,723.372713739318
9025,Sidewalk and Utility,,No, ,not verified,,2956.71378671685,343.908872832268
9026,Sidewalk and Utility,,No, ,not verified,,10214.4696291154,2129.37778358795
9027,Sidewalk and Utility,,No, ,not verified,,10028.4264405514,2028.67015996462
9028,Sidewalk and Utility,,No, ,not verified,,13775.8113481607,2736.76634081323
9029,Sidewalk and Utility,,No, ,not verified,,11614.3419795665,2342.75226525797
9031,General Utility,Plat,No,b56p154,,1994/06/27 00:00:00+00,15825.7011732271,3841.41102610754
9032,Sidewalk and Utility,,No, ,not verified,,4309.77473993849,873.889976921189
9033,General Utility,Plat,No,b59p253,,1997/11/07 00:00:00+00,1352.53909967333,290.517089769762
9035,Sidewalk and Utility,,No, ,not verified,,4465.22368755212,1010.95234910228
9036,Sidewalk and Utility,,No, ,not verified,,4216.26909419147,954.53731916168
9037,General Utility,Plat,No,b59p253,,1997/11/07 00:00:00+00,1977.80577240658,415.759523948094
9039,Sidewalk and Utility,,No, ,not verified,,6124.40982790237,1266.41498815622
9040,Sidewalk and Utility,Plat,No,b6p81,,1996/05/10 00:00:00+00,4484.55050772827,923.045808146431
9041,Sidewalk and Utility,,No, ,not verified,,4285.8152633558,877.43115357962
9042,General Utility,,No, ,not verified,,15427.8554100504,3114.12466256283
9043,General Utility,Plat,No,b57p169,,1995/04/25 00:00:00+00,26460.9302346517,6615.79925766237
9044,Sidewalk and Utility,,No, ,not verified,,6719.47593586326,1364.30172128123
9046,Sidewalk and Utility,,No, ,not verified,,11492.9530422372,2300.12290118633
9048,General Utility,,No,b179p975,,1989/05/09 00:00:00+00,1234.93964514007,209.20400551584
9050,Sidewalk and Utility,,No, ,not verified,,2765.20033558479,540.220753428373
9052,Sidewalk and Utility,,No, ,not verified,,5066.11753241307,1031.86435798269
9053,Sidewalk and Utility,,No, ,not verified,,17128.9274321183,3450.91534199323
9054,Sidewalk and Utility,,No, ,not verified,,28270.3045651632,4972.5037834558
9055,Sidewalk and Utility,,No, ,not verified,,18731.9079253418,3977.68662343263
9056,Sidewalk and Utility,,No, ,not verified,,6468.73777398642,703.094476018393
9057,Sidewalk and Utility,,No, ,not verified,,3597.77220514085,740.010425055737
9058,Sidewalk and Utility,,No, ,not verified,,3782.91128637931,779.741279249844
9059,General Utility,Plat,No,b48p77,,1987/03/31 00:00:00+00,396.930658138832,79.912019774186
9060,General Utility,Plat,No,b58p155,,1996/08/06 00:00:00+00,7662.91023470096,1552.54021269631
9061,Sidewalk and Utility,,No, ,not verified,,9884.63219130892,2003.49175804835
9062,Sidewalk and Utility,,No, ,not verified,,2322.20966306444,893.49759655989
9063,Sidewalk and Utility,,No, ,not verified,,2512.43937651745,646.073331476449
9064,Sidewalk and Utility,,No, ,not verified,,4139.84516958303,779.486608183564
9065,Sidewalk and Utility,,No, ,not verified,,2092.60037445407,434.652318963478
9066,Sidewalk and Utility,,No, ,not verified,,384.242981232986,97.9015630196562
9067,Sidewalk and Utility,,No, ,not verified,,1539.4017588431,320.570876097283
9068,Sidewalk and Utility,,No, ,not verified,,6762.19906923453,1372.74217720541
9069,Sidewalk and Utility,,No, ,not verified,,6879.93207101632,795.748857836664
9070,Sidewalk and Utility,,No, ,not verified,,25380.554609074,5099.14326897226
9074,Sidewalk and Utility,,No, ,not verified,,11703.0393472078,2380.93913841579
9075,Sidewalk and Utility,,No, ,not verified,,12754.9458663333,2549.9941418311
9076,Sidewalk and Utility,,No, ,not verified,,3129.5211744243,354.971535466133
9077,Sidewalk and Utility,,No, ,not verified,,10617.5661198652,2143.40313969746
9078,Sidewalk and Utility,,No, ,not verified,,9072.0590673612,1808.33773152514
9079,Sidewalk and Utility,,No, ,not verified,,7546.93384677399,1529.70742366768
9080,Sidewalk and Utility,,No, ,not verified,,706.983185756495,151.773882017721
9081,Sidewalk and Utility,,No, ,not verified,,14521.5260733464,2926.12642311197
9082,Sidewalk and Utility,,No, ,not verified,,20143.6594079027,4038.32771722563
9084,Sidewalk and Utility,,No, ,not verified,,988.476231715457,217.732243617793
9089,Sidewalk and Utility,,No, ,not verified,,1744.64779027383,368.632483607358
9091,Sidewalk and Utility,,No, ,not verified,,2280.7068485494,476.365662278373
9092,General Utility,,No,b54p339,,1992/10/21 00:00:00+00,2471.32076651525,514.030076789523
9093,General Utility,Plat,No,b58p179,,1996/09/12 00:00:00+00,9943.35168696865,2009.20476412687
9094,Sidewalk and Utility,,No, ,not verified,,11989.5422788848,2425.58030092822
9095,Sidewalk and Utility,,No, ,not verified,,17516.0265108335,3509.1175923816
9096,Sidewalk and Utility,,No, ,not verified,,4120.37150151656,844.211518433825
9097,Sidewalk and Utility,,No, ,not verified,,12324.1255938054,2261.71330441571
9099,Sidewalk and Utility,,No, ,not verified,,17585.0094670427,3583.63521175398
9100,Sidewalk and Utility,,No,181-517,not verified,,1482.83858668669,191.57542681464
9101,Sidewalk and Utility,,No, ,not verified,,8609.02101474298,1744.27288889986
9102,Sidewalk and Utility,,No, ,not verified,,1154.868275738,493.259173472586
9103,General Utility,,No, ,not verified,,8301.87537612229,2020.97870965879
9104,Sidewalk and Utility,,No, ,not verified,,1939.36641024553,407.67127923828
9105,Sidewalk and Utility,,No, ,not verified,,10175.5922237835,1700.23761414371
9106,Sidewalk and Utility,,No, ,not verified,,1807.05582345925,381.768483957278
9107,Sidewalk and Utility,,No, ,not verified,,32805.7188752852,6276.60159269054
9108,Sidewalk and Utility,,No, ,not verified,,2774.91531116349,579.203162980303
9109,Sidewalk and Utility,,No, ,not verified,,7859.90160759242,1591.90371252315
9110,Sidewalk and Utility,,No, ,not verified,,12911.7055303446,2602.86397303223
9111,Sidewalk and Utility,,No, ,not verified,,1155.63627116207,259.796867405709
9112,Sidewalk and Utility,,No, ,not verified,,12020.8547414681,2228.90281829169
9113,Sidewalk and Utility,,No, ,not verified,,6820.14657559102,1382.37594659094
9114,Sidewalk and Utility,,No, ,not verified,,15196.2965895353,3067.76740111899
9115,Sidewalk and Utility,,No, ,not verified,,19771.6385665275,3966.15571208658
9116,Sidewalk and Utility,,No, ,not verified,,15477.1992632028,3099.32350987578
9117,Sidewalk and Utility,,No, ,not verified,,7689.37760664458,1514.19841532013
9118,Sidewalk and Utility,,No, ,not verified,,40107.3535399918,7996.61783554357
9121,General Utility,Plat,No,bLp88,,1991/10/22 00:00:00+00,16661.0362307602,3369.18732156054
9124,Sidewalk and Utility,,No, ,not verified,,4931.70567984322,993.223241329162
9125,General Utility,Plat,No,bLp88,,1991/10/22 00:00:00+00,24773.8723115538,4967.99511069407
9127,Sidewalk and Utility,,No, ,not verified,,19955.9767903086,3992.14927350732
9129,Sidewalk and Utility,,No, ,not verified,,27494.053148367,5521.16308119018
9130,Sidewalk and Utility,,No, ,not verified,,4504.53507274864,1813.19879845946
9131,Sidewalk and Utility,,No, ,not verified,,8210.47340990228,1665.93103271156
9133,Sidewalk and Utility,,No, ,not verified,,8536.07742093601,1719.95968152914
9134,Sidewalk and Utility,,No, ,not verified,,16016.7844151848,3055.38219163148
9135,Sidewalk and Utility,,No, ,not verified,,951.567420774546,211.03017982919
9136,General Utility,Plat,No,b58p271,,1996/12/11 00:00:00+00,1002.13924228695,220.573748220776
9137,General Utility,Agreement,No,b97p349,,,4498.2612808084,1261.32172484248
9138,Sidewalk and Utility,,No, ,not verified,,12230.2075228919,2911.81509857994
9139,General Utility,Plat,No,b55p149,,1993/08/04 00:00:00+00,7961.75077416973,1610.56491531795
9140,Sidewalk and Utility,,No, ,not verified,,10549.3811122858,806.232477474274
9141,Sidewalk and Utility,,No, ,not verified,,19455.7662440216,3914.68210495903
9142,Sidewalk and Utility,,No, ,not verified,,10028.2374760162,2038.34558493842
9143,Sidewalk and Utility,,No, ,not verified,,750.369316362532,170.026856883347
9144,Sidewalk and Utility,,No, ,not verified,,21527.4504966535,4319.01736191951
9145,Sidewalk and Utility,,No, ,not verified,,15624.0056956379,3147.73737565102
9146,Sidewalk and Utility,,No, ,not verified,,9274.78556752891,1874.95780937782
9148,Sidewalk and Utility,,No, ,not verified,,12232.4105183627,1934.58434700971
9149,Sidewalk and Utility,,No, ,not verified,,15577.3989672647,3148.17487559363
9150,Sidewalk and Utility,,No, ,not verified,,4044.0723617766,828.878278831002
9151,Sidewalk and Utility,Plat,No,bKp258,,1990/04/24 00:00:00+00,25246.6091099377,5067.8976259258
9152,Sidewalk and Utility,,No, ,not verified,,38774.0379266683,5758.61792146882
9153,Sidewalk and Utility,,No, ,not verified,,1264.41832517392,272.803563880287
9154,Sidewalk and Utility,,No, ,not verified,,21720.3643336028,4364.51237367332
9155,Sidewalk and Utility,,No, ,not verified,,11427.0804319236,2333.50814030229
9156,Sidewalk and Utility,,No, ,not verified,,13433.4199190665,1475.35824156148
9157,Sidewalk and Utility,Plat,No,b54p365,,1992/11/10 00:00:00+00,3911.38307463487,802.058470922303
9158,Sidewalk and Utility,,No, ,not verified,,1038.08667416278,228.814949327445
9159,Sidewalk and Utility,,No, ,not verified,,1319.37771952053,283.783922834283
9160,Sidewalk and Utility,,No, ,not verified,,99.9836020948958,39.9967253058245
9161,Sidewalk and Utility,,No, ,not verified,,7792.14292967429,1558.60604822636
9162,Sidewalk and Utility,,No, ,not verified,,6485.50036244208,1323.65398027734
9163,Sidewalk and Utility,,No, ,not verified,,6966.59453577611,2546.41597942505
9164,Sidewalk and Utility,,No, ,not verified,,6553.20025328335,1330.48001067899
9165,Sidewalk and Utility,,No, ,not verified,,4388.24509515371,904.259294114362
9167,Sidewalk and Utility,,No,215-3,not verified,,24.8970739592247,24.050682881419
9168,Sidewalk and Utility,,No, ,not verified,,779.977119803057,249.477385559809
9169,Sidewalk and Utility,,No, ,not verified,,1233.52262785606,266.76316071287
9170,General Utility,Plat,No,b57p417,,1995/12/14 00:00:00+00,51950.9363741208,9168.94053555088
9171,Sidewalk and Utility,,No, ,not verified,,10442.6178976443,2108.49107043316
9172,General Utility,Plat,No,b45p41,,1984/02/22 00:00:00+00,8541.37070528865,1719.42417832969
9173,General Utility,Plat,No,b57p407,,1995/12/04 00:00:00+00,482.310220495685,146.280679491607
9175,Sidewalk and Utility,,No, ,not verified,,804.483475010734,331.464418551962
9176,Sidewalk and Utility,,No, ,not verified,,13228.4087995149,2666.32955143365
9177,Sidewalk and Utility,,No, ,not verified,,1033.68620885261,229.989089874388
9178,Sidewalk and Utility,Plat,No,b54p43,,1992/02/06 00:00:00+00,9557.52993508071,1929.151690044
9180,General Utility,,No,b55p106,,1993/06/15 00:00:00+00,39037.8203752829,7821.62224445563
9181,Sidewalk and Utility,,No, ,not verified,,5125.17980046885,1872.75662180498
9182,General Utility,Plat,No,b55p269,,1993/12/28 00:00:00+00,5149.69388946141,1588.27256255571
9183,Sidewalk and Utility,,No,228-553,not verified,,1699.96099327781,360.00728575206
9185,Sidewalk and Utility,,No, ,not verified,,36872.438555373,7400.38726895365
9186,Sidewalk and Utility,,No, ,not verified,,7083.52950626161,1437.66940230258
9187,Sidewalk and Utility,,No, ,not verified,,3980.80840404956,815.566377298366
9188,Sidewalk and Utility,,No, ,not verified,,25216.5450015643,5021.55734225642
9189,General Utility,Plat,No,b55p260,,1993/12/14 00:00:00+00,16718.6325474302,3363.06407996126
9190,Sidewalk and Utility,,No, ,not verified,,1910.86808376834,391.292789128666
9191,Sidewalk and Utility,,No, ,not verified,,7631.62414068647,584.332401394198
9193,Sidewalk and Utility,,No, ,not verified,,2000.76890420072,420.203008977761
9194,Sidewalk and Utility,,No, ,not verified,,12834.0236655489,2585.54331939371
9197,Sidewalk and Utility,,No, ,not verified,,5368.36674476587,1106.3496619637
9199,Sidewalk and Utility,,No, ,not verified,,1619.02697713749,345.505380729086
9203,Sidewalk and Utility,,No, ,not verified,,3781.62073135105,1501.26953507859
9204,Sidewalk and Utility,,No, ,not verified,,422.321423332894,105.151567739769
9205,Sidewalk and Utility,,No, ,not verified,,17116.2515421316,3448.63997718473
9206,Sidewalk and Utility,,No, ,not verified,,1366.14530980114,295.900992879127
9207,Sidewalk and Utility,,No, ,not verified,,5176.81993059637,1057.07072540535
9208,Sidewalk and Utility,,No, ,not verified,,8055.79767743492,549.865615516774
9211,Sidewalk and Utility,,No, ,not verified,,39536.954241034,7904.40418365065
9212,General Utility,Plat,No,b59p191,,1997/09/10 00:00:00+00,2531.18827717408,527.446918599586
9213,Sidewalk and Utility,,No, ,not verified,,2324.97431874866,478.100157560799
9214,Sidewalk and Utility,,No, ,not verified,,16050.2629416026,3212.1120533881
9215,Sidewalk and Utility,,No, ,not verified,,1185.66457449944,257.146130836895
9217,General Utility,Plat,No,b54p141,,1992/05/06 00:00:00+00,7671.34157916289,1554.86147492254
9218,General Utility,Agreement,No,b185p43,,1990/02/22 00:00:00+00,1222.52569908607,193.165192501755
9219,Sidewalk and Utility,,No, ,not verified,,10647.8047980388,1212.51135501093
9220,Sidewalk and Utility,,No, ,not verified,,19324.3317162367,4029.31231170585
9221,Sidewalk and Utility,,No, ,not verified,,10542.3690241538,1876.21005938005
9222,Sidewalk and Utility,,No, ,not verified,,5368.7021272826,576.171948623594
9223,General Utility,Plat,No,b59p307,,1997/12/29 00:00:00+00,1649.43542523366,349.816697294522
9224,Electric,Agreement,No,b196p556,,1991/11/05 00:00:00+00,686.523666165199,289.584759025997
9225,Sidewalk and Utility,,No, ,not verified,,4501.16052756719,914.25727784472
9228,Sidewalk and Utility,,No, ,not verified,,15505.832438872,3124.78413008524
9229,Sidewalk and Utility,,No, ,not verified,,5396.75206376769,1099.98280934711
9230,Sidewalk and Utility,,No, ,not verified,,41987.7316377542,2224.65263872726
9231,Sidewalk and Utility,,No, ,not verified,,149.835564036606,49.9647954168473
9232,Sidewalk and Utility,,No, ,not verified,,2914.07330526187,637.180107642346
9234,Sidewalk and Utility,,No, ,not verified,,2259.35555094305,468.778451596299
9235,Sidewalk and Utility,,No, ,not verified,,1418.25713584637,302.859935786383
