X,Y,OBJECTID,ID1,ID2,REGION
-116.334462799,40.807778006,8681,Humboldt_303,303,Humboldt
-116.848675323,40.809838734,8682,Humboldt_300,300,Humboldt
-116.304709877,40.807923198,8683,Humboldt_303,303,Humboldt
-115.972401497,40.80664447,8684,Humboldt_302,302,Humboldt
-116.868926701,40.812749413,8685,Humboldt_300,300,Humboldt
-116.233143549,40.811077054,8686,Humboldt_301,301,Humboldt
-116.016560564,40.809674683,8687,Humboldt_299,299,Humboldt
-116.283144975,40.811879538,8688,Humboldt_303,303,Humboldt
-116.026461412,40.810800762,8689,Humboldt_299,299,Humboldt
-115.974662918,40.810512363,8690,Humboldt_302,302,Humboldt
-115.957249617,40.810837262,8691,Humboldt_302,302,Humboldt
-116.304222587,40.814172971,8692,Humboldt_303,303,Humboldt
-116.005970918,40.812309439,8693,Humboldt_302,302,Humboldt
-116.329959423,40.814966612,8694,Humboldt_303,303,Humboldt
-115.989918897,40.813292286,8695,Humboldt_302,302,Humboldt
-115.948346719,40.813401791,8696,Humboldt_302,302,Humboldt
-115.971974946,40.813775081,8697,Humboldt_302,302,Humboldt
-116.324547691,40.817981248,8698,Humboldt_303,303,Humboldt
-116.314734324,40.818003541,8699,Humboldt_303,303,Humboldt
-116.292682561,40.817870455,8700,Humboldt_303,303,Humboldt
-116.024698418,40.815916245,8701,Humboldt_299,299,Humboldt
-116.004010896,40.816380797,8702,Humboldt_302,302,Humboldt
-116.298050079,40.819185842,8703,Humboldt_303,303,Humboldt
-116.304376659,40.819624976,8704,Humboldt_303,303,Humboldt
-116.294032951,40.819882796,8705,Humboldt_303,303,Humboldt
-115.974523453,40.819569416,8706,Humboldt_302,302,Humboldt
-116.150299074,40.821078116,8707,Humboldt_298,298,Humboldt
-116.867953585,40.82461253,8708,Humboldt_300,300,Humboldt
-116.175085565,40.821979472,8709,Humboldt_298,298,Humboldt
-116.329350353,40.823059527,8710,Humboldt_303,303,Humboldt
-116.038021702,40.821238641,8711,Humboldt_299,299,Humboldt
-116.001089045,40.821245412,8712,Humboldt_302,302,Humboldt
-116.324379551,40.824152804,8713,Humboldt_303,303,Humboldt
-115.948745123,40.82158192,8714,Humboldt_302,302,Humboldt
-116.020803763,40.822456537,8715,Humboldt_299,299,Humboldt
-115.969295431,40.823290429,8716,Humboldt_302,302,Humboldt
-116.178512144,40.826493018,8717,Humboldt_298,298,Humboldt
-115.991423498,40.825409893,8718,Humboldt_302,302,Humboldt
-115.938981053,40.825099805,8719,Humboldt_302,302,Humboldt
-116.014309489,40.826329165,8720,Humboldt_299,299,Humboldt
-116.332553149,40.82989194,8721,Humboldt_303,303,Humboldt
-116.149667087,40.829250018,8722,Humboldt_298,298,Humboldt
-116.022192611,40.82848046,8723,Humboldt_299,299,Humboldt
-116.318506963,40.830851937,8724,Humboldt_303,303,Humboldt
-116.306894331,40.831183566,8725,Humboldt_303,303,Humboldt
-116.041901848,40.830249072,8726,Humboldt_299,299,Humboldt
-115.924448273,40.829774916,8727,Humboldt_302,302,Humboldt
-115.999680833,40.830692305,8728,Humboldt_302,302,Humboldt
-115.94954797,40.830887982,8729,Humboldt_302,302,Humboldt
-116.177481233,40.833058985,8730,Humboldt_298,298,Humboldt
-116.328077986,40.834114587,8731,Humboldt_303,303,Humboldt
-115.984884471,40.832086124,8732,Humboldt_302,302,Humboldt
-116.030034199,40.833516695,8733,Humboldt_299,299,Humboldt
-115.98441467,40.835208294,8734,Humboldt_302,302,Humboldt
-116.045502055,40.836772029,8735,Humboldt_299,299,Humboldt
-116.166231627,40.83802845,8736,Humboldt_298,298,Humboldt
-116.154934874,40.838266896,8737,Humboldt_298,298,Humboldt
-115.929507826,40.836715864,8738,Humboldt_302,302,Humboldt
-115.972348454,40.837426118,8739,Humboldt_302,302,Humboldt
-115.988794534,40.838693721,8740,Humboldt_302,302,Humboldt
-116.16292966,40.840409403,8741,Humboldt_298,298,Humboldt
-116.175163729,40.841218987,8742,Humboldt_296,296,Humboldt
-115.91035974,40.839422387,8743,Humboldt_302,302,Humboldt
-116.009455636,40.840476221,8744,Humboldt_299,299,Humboldt
-115.937162876,40.839832784,8745,Humboldt_302,302,Humboldt
-116.091564957,40.841232231,8746,Humboldt_297,297,Humboldt
-115.969225929,40.841406335,8747,Humboldt_302,302,Humboldt
-116.051750706,40.842675376,8748,Humboldt_299,299,Humboldt
-116.096703886,40.843677444,8749,Humboldt_297,297,Humboldt
-116.85101693,40.847839299,8750,Humboldt_300,300,Humboldt
-116.052361132,40.844283628,8751,Humboldt_299,299,Humboldt
-115.919371857,40.843435069,8752,Humboldt_302,302,Humboldt
-116.071138309,40.845157813,8753,Humboldt_297,297,Humboldt
-115.998627995,40.844551138,8754,Humboldt_299,299,Humboldt
-115.930440727,40.844339848,8755,Humboldt_302,302,Humboldt
-116.035645424,40.846870591,8756,Humboldt_299,299,Humboldt
-115.976734733,40.847324977,8757,Humboldt_302,302,Humboldt
-115.860949904,40.846319883,8758,Humboldt_295,295,Humboldt
-116.178116585,40.849977737,8759,Humboldt_296,296,Humboldt
-116.013325831,40.849968459,8760,Humboldt_299,299,Humboldt
-115.912204993,40.849219475,8761,Humboldt_302,302,Humboldt
-115.917581486,40.849670859,8762,Humboldt_302,302,Humboldt
-116.06429869,40.851114665,8763,Humboldt_297,297,Humboldt
-115.998109238,40.850959555,8764,Humboldt_299,299,Humboldt
-116.04581246,40.851925165,8765,Humboldt_299,299,Humboldt
-116.174173102,40.85299573,8766,Humboldt_296,296,Humboldt
-116.188417329,40.853657964,8767,Humboldt_296,296,Humboldt
-115.961763632,40.852882653,8768,Humboldt_299,299,Humboldt
-116.012219106,40.853405932,8769,Humboldt_299,299,Humboldt
-116.034066463,40.85383144,8770,Humboldt_299,299,Humboldt
-116.071742915,40.854782089,8771,Humboldt_297,297,Humboldt
-115.910019139,40.853768025,8772,Humboldt_302,302,Humboldt
-116.110654226,40.858214975,8773,Humboldt_297,297,Humboldt
-115.931499934,40.857255623,8774,Humboldt_299,299,Humboldt
-116.015734566,40.858405995,8775,Humboldt_299,299,Humboldt
-116.043805239,40.859363569,8776,Humboldt_299,299,Humboldt
-115.88523177,40.858741587,8777,Humboldt_295,295,Humboldt
-116.103752224,40.861127536,8778,Humboldt_297,297,Humboldt
-115.945603426,40.860030731,8779,Humboldt_299,299,Humboldt
-116.061726123,40.861354457,8780,Humboldt_297,297,Humboldt
-116.043778725,40.861207064,8781,Humboldt_299,299,Humboldt
-115.986874593,40.860801436,8782,Humboldt_299,299,Humboldt
-115.870221403,40.859797947,8783,Humboldt_295,295,Humboldt
-115.912756458,40.860687713,8784,Humboldt_302,302,Humboldt
-115.898586574,40.861996167,8785,Humboldt_302,302,Humboldt
-116.151645508,40.86445572,8786,Humboldt_293,293,Humboldt
-116.107509858,40.86436314,8787,Humboldt_297,297,Humboldt
-116.179085775,40.865536061,8788,Humboldt_296,296,Humboldt
-115.942379027,40.86360846,8789,Humboldt_299,299,Humboldt
-115.907948001,40.864169369,8790,Humboldt_302,302,Humboldt
-115.926188863,40.865783534,8791,Humboldt_299,299,Humboldt
-115.931032473,40.866630138,8792,Humboldt_299,299,Humboldt
-115.902195458,40.867241034,8793,Humboldt_302,302,Humboldt
-115.886461795,40.867250524,8794,Humboldt_294,294,Humboldt
-116.150100764,40.869654863,8795,Humboldt_293,293,Humboldt
-115.977461162,40.868734488,8796,Humboldt_299,299,Humboldt
-115.943867116,40.869634176,8797,Humboldt_299,299,Humboldt
-116.140990078,40.871912058,8798,Humboldt_293,293,Humboldt
-115.89452191,40.871496425,8799,Humboldt_294,294,Humboldt
-116.076236013,40.873335483,8800,Humboldt_297,297,Humboldt
-116.107067141,40.873738621,8801,Humboldt_297,297,Humboldt
-116.152154263,40.874239193,8802,Humboldt_293,293,Humboldt
-115.976860452,40.873458668,8803,Humboldt_299,299,Humboldt
-115.919521994,40.873176239,8804,Humboldt_299,299,Humboldt
-116.158576367,40.875809295,8805,Humboldt_293,293,Humboldt
-116.033126547,40.874906018,8806,Humboldt_299,299,Humboldt
-115.918442639,40.874609018,8807,Humboldt_299,299,Humboldt
-116.099957592,40.876248528,8808,Humboldt_297,297,Humboldt
-116.011568786,40.875845537,8809,Humboldt_299,299,Humboldt
-116.337241823,40.878337087,8810,Humboldt_292,292,Humboldt
-115.955492348,40.87575212,8811,Humboldt_299,299,Humboldt
-115.88210661,40.875064148,8812,Humboldt_294,294,Humboldt
-115.931731522,40.875694804,8813,Humboldt_299,299,Humboldt
-116.341460561,40.878922387,8814,Humboldt_292,292,Humboldt
-116.13435879,40.87835557,8815,Humboldt_293,293,Humboldt
-115.881226812,40.877139795,8816,Humboldt_294,294,Humboldt
-116.063051002,40.879722196,8817,Humboldt_299,299,Humboldt
-115.972859473,40.879515344,8818,Humboldt_299,299,Humboldt
-115.916361933,40.879158653,8819,Humboldt_299,299,Humboldt
-115.992805689,40.880492873,8820,Humboldt_299,299,Humboldt
-115.960592428,40.880527694,8821,Humboldt_299,299,Humboldt
-116.123644333,40.881962084,8822,Humboldt_293,293,Humboldt
-116.027327098,40.881510635,8823,Humboldt_299,299,Humboldt
-115.910938399,40.881432229,8824,Humboldt_299,299,Humboldt
-116.119927886,40.883456852,8825,Humboldt_293,293,Humboldt
-115.935855078,40.881985473,8826,Humboldt_299,299,Humboldt
-116.324706034,40.885559117,8827,Humboldt_292,292,Humboldt
-116.00754805,40.883426315,8828,Humboldt_299,299,Humboldt
-115.888741005,40.882503048,8829,Humboldt_294,294,Humboldt
-116.100158236,40.884827365,8830,Humboldt_297,297,Humboldt
-115.92219995,40.883862686,8831,Humboldt_299,299,Humboldt
-116.360907189,40.888490907,8832,Humboldt_292,292,Humboldt
-115.880672114,40.884990155,8833,Humboldt_294,294,Humboldt
-115.904430702,40.885378626,8834,Humboldt_299,299,Humboldt
-116.346003969,40.889449467,8835,Humboldt_292,292,Humboldt
-115.964615916,40.886656115,8836,Humboldt_299,299,Humboldt
-115.932931728,40.886447466,8837,Humboldt_299,299,Humboldt
-116.081415148,40.88828686,8838,Humboldt_297,297,Humboldt
-116.134946675,40.889983395,8839,Humboldt_293,293,Humboldt
-116.010098637,40.889460314,8840,Humboldt_299,299,Humboldt
-115.948733816,40.889077579,8841,Humboldt_299,299,Humboldt
-115.953256264,40.890321128,8842,Humboldt_299,299,Humboldt
-115.966667027,40.890602393,8843,Humboldt_299,299,Humboldt
-116.03425694,40.891589013,8844,Humboldt_299,299,Humboldt
-115.886913056,40.89074196,8845,Humboldt_294,294,Humboldt
-116.045010664,40.893041302,8846,Humboldt_299,299,Humboldt
-116.056099983,40.893212759,8847,Humboldt_299,299,Humboldt
-115.98290261,40.892670587,8848,Humboldt_299,299,Humboldt
-116.372668204,40.89585022,8849,Humboldt_292,292,Humboldt
-115.903145942,40.892821351,8850,Humboldt_299,299,Humboldt
-116.090202423,40.894528931,8851,Humboldt_297,297,Humboldt
-116.096220981,40.894736577,8852,Humboldt_297,297,Humboldt
-116.127380199,40.895056719,8853,Humboldt_293,293,Humboldt
-115.938100702,40.893469161,8854,Humboldt_299,299,Humboldt
-115.978330101,40.894634189,8855,Humboldt_299,299,Humboldt
-116.074764194,40.895608523,8856,Humboldt_297,297,Humboldt
-116.329233454,40.8974495,8857,Humboldt_292,292,Humboldt
-116.345809124,40.898506658,8858,Humboldt_292,292,Humboldt
-115.899715702,40.895834774,8859,Humboldt_299,299,Humboldt
-116.118888429,40.898118441,8860,Humboldt_293,293,Humboldt
-115.892288692,40.897767683,8861,Humboldt_299,299,Humboldt
-116.02843852,40.899395918,8862,Humboldt_299,299,Humboldt
-115.926703487,40.899295534,8863,Humboldt_299,299,Humboldt
-115.902723135,40.89923017,8864,Humboldt_299,299,Humboldt
-116.322525947,40.902540646,8865,Humboldt_292,292,Humboldt
-115.958696814,40.900390473,8866,Humboldt_299,299,Humboldt
-116.357591926,40.90362309,8867,Humboldt_292,292,Humboldt
-115.942317519,40.90064221,8868,Humboldt_299,299,Humboldt
-115.906508597,40.900308213,8869,Humboldt_299,299,Humboldt
-115.880198745,40.900536691,8870,Humboldt_299,299,Humboldt
-116.06133384,40.90407722,8871,Humboldt_299,299,Humboldt
-116.085947262,40.904355102,8872,Humboldt_297,297,Humboldt
-116.362529678,40.906536314,8873,Humboldt_292,292,Humboldt
-115.968467068,40.903925192,8874,Humboldt_299,299,Humboldt
-116.053400474,40.90473382,8875,Humboldt_299,299,Humboldt
-115.946914473,40.903890705,8876,Humboldt_299,299,Humboldt
-116.088577319,40.905177529,8877,Humboldt_297,297,Humboldt
-116.023392433,40.904884395,8878,Humboldt_299,299,Humboldt
-116.143507501,40.905999393,8879,Humboldt_293,293,Humboldt
-115.915318692,40.904239121,8880,Humboldt_299,299,Humboldt
-116.014391516,40.90625071,8881,Humboldt_299,299,Humboldt
-115.974873863,40.906387144,8882,Humboldt_299,299,Humboldt
-116.322456408,40.909353982,8883,Humboldt_292,292,Humboldt
-116.138514026,40.90812655,8884,Humboldt_293,293,Humboldt
-115.875881281,40.905945585,8885,Humboldt_299,299,Humboldt
-116.096032193,40.908602972,8886,Humboldt_293,293,Humboldt
-115.980549003,40.908361311,8887,Humboldt_299,299,Humboldt
-116.07499687,40.909237767,8888,Humboldt_297,297,Humboldt
-115.871308867,40.907664447,8889,Humboldt_299,299,Humboldt
-116.136374956,40.910114579,8890,Humboldt_293,293,Humboldt
-116.118202702,40.909977052,8891,Humboldt_293,293,Humboldt
-116.044235646,40.910189325,8892,Humboldt_299,299,Humboldt
-115.928124871,40.909408978,8893,Humboldt_299,299,Humboldt
-116.081095716,40.911370712,8894,Humboldt_297,297,Humboldt
-115.923357832,40.910166172,8895,Humboldt_299,299,Humboldt
-115.957795065,40.910723044,8896,Humboldt_299,299,Humboldt
-116.306774922,40.913509346,8897,Humboldt_291,291,Humboldt
-115.955565096,40.911424311,8898,Humboldt_299,299,Humboldt
-116.130103616,40.91295324,8899,Humboldt_293,293,Humboldt
-116.296198469,40.914407219,8900,Humboldt_291,291,Humboldt
-115.868602274,40.911485611,8901,Humboldt_299,299,Humboldt
-115.894273218,40.911814793,8902,Humboldt_299,299,Humboldt
-115.8877029,40.912954005,8903,Humboldt_299,299,Humboldt
-115.904182979,40.913191958,8904,Humboldt_299,299,Humboldt
-116.002650351,40.91416583,8905,Humboldt_299,299,Humboldt
-116.330413523,40.916615003,8906,Humboldt_292,292,Humboldt
-116.312025652,40.91666709,8907,Humboldt_291,291,Humboldt
-116.096786854,40.915262247,8908,Humboldt_293,293,Humboldt
-116.065085644,40.915250064,8909,Humboldt_299,299,Humboldt
-116.293104332,40.917193946,8910,Humboldt_291,291,Humboldt
-116.073639571,40.915639744,8911,Humboldt_297,297,Humboldt
-116.024607938,40.915636225,8912,Humboldt_299,299,Humboldt
-116.051546421,40.916181588,8913,Humboldt_299,299,Humboldt
-115.934154483,40.915557059,8914,Humboldt_299,299,Humboldt
-116.101833589,40.917145368,8915,Humboldt_293,293,Humboldt
-116.117257266,40.917504955,8916,Humboldt_293,293,Humboldt
-116.088815032,40.918646449,8917,Humboldt_293,293,Humboldt
-116.037141786,40.91846703,8918,Humboldt_299,299,Humboldt
-116.007978872,40.918219825,8919,Humboldt_299,299,Humboldt
-115.948168578,40.918090557,8920,Humboldt_299,299,Humboldt
-115.922489473,40.918093935,8921,Humboldt_299,299,Humboldt
-116.339877418,40.921318937,8922,Humboldt_292,292,Humboldt
-115.870081892,40.91767245,8923,Humboldt_299,299,Humboldt
-116.34695613,40.921519566,8924,Humboldt_292,292,Humboldt
-115.912119145,40.918958484,8925,Humboldt_299,299,Humboldt
-116.284175462,40.922028712,8926,Humboldt_291,291,Humboldt
-116.028127542,40.920635905,8927,Humboldt_299,299,Humboldt
-115.881148821,40.91938357,8928,Humboldt_299,299,Humboldt
-116.008138673,40.921668105,8929,Humboldt_299,299,Humboldt
-116.315648795,40.923983345,8930,Humboldt_292,292,Humboldt
-116.131454825,40.922743069,8931,Humboldt_293,293,Humboldt
-116.067622378,40.922725558,8932,Humboldt_293,293,Humboldt
-115.985508767,40.92259347,8933,Humboldt_299,299,Humboldt
-116.048907174,40.923374315,8934,Humboldt_299,299,Humboldt
-115.864617983,40.922027581,8935,Humboldt_299,299,Humboldt
-116.109117018,40.925618763,8936,Humboldt_293,293,Humboldt
-115.999953956,40.924803831,8937,Humboldt_299,299,Humboldt
-116.084702448,40.925668029,8938,Humboldt_293,293,Humboldt
-116.040528994,40.925389081,8939,Humboldt_299,299,Humboldt
-115.998466073,40.92535204,8940,Humboldt_299,299,Humboldt
-116.350168498,40.928030795,8941,Humboldt_289,289,Humboldt
-116.310003595,40.928198257,8942,Humboldt_290,290,Humboldt
-116.323213572,40.928356708,8943,Humboldt_289,289,Humboldt
-116.065554788,40.926957339,8944,Humboldt_293,293,Humboldt
-115.859700995,40.925265618,8945,Humboldt_299,299,Humboldt
-116.29530218,40.929151446,8946,Humboldt_290,290,Humboldt
-116.015447388,40.927662622,8947,Humboldt_299,299,Humboldt
-116.131585375,40.928916441,8948,Humboldt_293,293,Humboldt
-116.105162642,40.928874735,8949,Humboldt_293,293,Humboldt
-116.339256428,40.93061411,8950,Humboldt_289,289,Humboldt
-116.079160552,40.928990655,8951,Humboldt_293,293,Humboldt
-115.976539902,40.928526241,8952,Humboldt_299,299,Humboldt
-116.127972139,40.930412228,8953,Humboldt_293,293,Humboldt
-115.981072955,40.929287832,8954,Humboldt_299,299,Humboldt
-115.941972134,40.928935667,8955,Humboldt_299,299,Humboldt
-116.040352583,40.930277408,8956,Humboldt_299,299,Humboldt
-116.322744991,40.932842993,8957,Humboldt_289,289,Humboldt
-115.873044643,40.929885769,8958,Humboldt_299,299,Humboldt
-115.858142996,40.929819314,8959,Humboldt_299,299,Humboldt
-116.120442995,40.9322789,8960,Humboldt_293,293,Humboldt
-115.850637279,40.929905057,8961,Humboldt_299,299,Humboldt
-116.34958111,40.934039589,8962,Humboldt_289,289,Humboldt
-116.040853174,40.932205427,8963,Humboldt_299,299,Humboldt
-116.094116999,40.932796522,8964,Humboldt_293,293,Humboldt
-116.076358141,40.932896112,8965,Humboldt_293,293,Humboldt
-115.915816366,40.931979255,8966,Humboldt_299,299,Humboldt
-116.34205998,40.935680307,8967,Humboldt_289,289,Humboldt
-115.977316111,40.933022107,8968,Humboldt_299,299,Humboldt
-115.997814181,40.933522739,8969,Humboldt_299,299,Humboldt
-115.938311118,40.933150504,8970,Humboldt_299,299,Humboldt
-116.307911915,40.936201852,8971,Humboldt_290,290,Humboldt
-116.059947082,40.934847657,8972,Humboldt_288,288,Humboldt
-115.866639714,40.933590503,8973,Humboldt_299,299,Humboldt
-115.993770139,40.935331205,8974,Humboldt_299,299,Humboldt
-116.098086269,40.936274548,8975,Humboldt_293,293,Humboldt
-116.029802116,40.936201152,8976,Humboldt_299,299,Humboldt
-115.895149937,40.93531011,8977,Humboldt_299,299,Humboldt
-116.043110017,40.936953648,8978,Humboldt_299,299,Humboldt
-115.8840422,40.935844412,8979,Humboldt_299,299,Humboldt
-115.951574063,40.936638595,8980,Humboldt_299,299,Humboldt
-115.997125516,40.937123966,8981,Humboldt_299,299,Humboldt
-115.896501174,40.93668577,8982,Humboldt_299,299,Humboldt
-115.888150517,40.936685704,8983,Humboldt_299,299,Humboldt
-116.329219367,40.940656483,8984,Humboldt_289,289,Humboldt
-115.904728944,40.937726143,8985,Humboldt_299,299,Humboldt
-115.955450489,40.938838104,8986,Humboldt_299,299,Humboldt
-116.0851386,40.940020249,8987,Humboldt_288,288,Humboldt
-115.94340022,40.938808462,8988,Humboldt_299,299,Humboldt
-116.319793414,40.942364808,8989,Humboldt_289,289,Humboldt
-116.348122744,40.942608614,8990,Humboldt_289,289,Humboldt
-115.870115443,40.940518363,8991,Humboldt_299,299,Humboldt
-116.004027743,40.942073573,8992,Humboldt_299,299,Humboldt
-116.060987084,40.943513466,8993,Humboldt_288,288,Humboldt
-116.064897005,40.943625403,8994,Humboldt_288,288,Humboldt
-116.336460971,40.945908863,8995,Humboldt_289,289,Humboldt
-116.021224948,40.944385175,8996,Humboldt_299,299,Humboldt
-116.045319853,40.944988009,8997,Humboldt_299,299,Humboldt
-116.353046525,40.947205537,8998,Humboldt_289,289,Humboldt
-115.928091106,40.94419819,8999,Humboldt_299,299,Humboldt
-116.313917209,40.948342078,9000,Humboldt_289,289,Humboldt
-115.907347427,40.945606661,9001,Humboldt_299,299,Humboldt
-116.012838524,40.946718483,9002,Humboldt_299,299,Humboldt
-115.983866213,40.947027897,9003,Humboldt_299,299,Humboldt
-116.356085077,40.950028187,9004,Humboldt_289,289,Humboldt
-116.032486187,40.947846959,9005,Humboldt_299,299,Humboldt
-115.964401146,40.947816618,9006,Humboldt_299,299,Humboldt
-116.094634644,40.949073185,9007,Humboldt_288,288,Humboldt
-116.298560938,40.950814831,9008,Humboldt_286,286,Humboldt
-116.109741009,40.949992427,9009,Humboldt_288,288,Humboldt
-115.989004305,40.949798512,9010,Humboldt_299,299,Humboldt
-116.31027691,40.952729217,9011,Humboldt_286,286,Humboldt
-115.910871508,40.949888478,9012,Humboldt_299,299,Humboldt
-116.334376723,40.953431996,9013,Humboldt_289,289,Humboldt
-115.871751258,40.949993231,9014,Humboldt_299,299,Humboldt
-116.044902256,40.951958498,9015,Humboldt_299,299,Humboldt
-116.082219532,40.952341763,9016,Humboldt_288,288,Humboldt
-116.36027295,40.95430004,9017,Humboldt_289,289,Humboldt
-116.042247749,40.95273808,9018,Humboldt_299,299,Humboldt
-115.935993148,40.9524477,9019,Humboldt_299,299,Humboldt
-116.022148373,40.953451118,9020,Humboldt_299,299,Humboldt
-116.114540757,40.954758858,9021,Humboldt_288,288,Humboldt
-116.006699082,40.954280968,9022,Humboldt_299,299,Humboldt
-116.333600361,40.957034757,9023,Humboldt_289,289,Humboldt
-116.092539379,40.955389387,9024,Humboldt_288,288,Humboldt
-115.947800085,40.954640221,9025,Humboldt_299,299,Humboldt
-116.277441061,40.958139373,9026,Humboldt_286,286,Humboldt
-115.983835514,40.955925394,9027,Humboldt_299,299,Humboldt
-116.319839512,40.958477457,9028,Humboldt_289,289,Humboldt
-116.105918763,40.959020979,9029,Humboldt_288,288,Humboldt
-116.043524905,40.95948214,9030,Humboldt_299,299,Humboldt
-116.09258144,40.960039018,9031,Humboldt_288,288,Humboldt
-116.01053291,40.959524341,9032,Humboldt_299,299,Humboldt
-116.042565236,40.960035295,9033,Humboldt_299,299,Humboldt
-115.90425627,40.95992592,9034,Humboldt_299,299,Humboldt
-116.319681101,40.963606822,9035,Humboldt_289,289,Humboldt
-116.058083638,40.961846492,9036,Humboldt_288,288,Humboldt
-116.046449555,40.961991332,9037,Humboldt_299,299,Humboldt
-115.961334742,40.961336065,9038,Humboldt_299,299,Humboldt
-116.023390408,40.962439579,9039,Humboldt_299,299,Humboldt
-116.327490619,40.965175698,9040,Humboldt_289,289,Humboldt
-115.920822529,40.962086181,9041,Humboldt_299,299,Humboldt
-115.990179473,40.962874895,9042,Humboldt_299,299,Humboldt
-116.305598009,40.965366558,9043,Humboldt_286,286,Humboldt
-116.101090227,40.964193852,9044,Humboldt_288,288,Humboldt
-116.004760996,40.963642979,9045,Humboldt_299,299,Humboldt
-115.900383655,40.963897028,9046,Humboldt_299,299,Humboldt
-116.367759236,40.967567908,9047,Humboldt_289,289,Humboldt
-116.089954705,40.966511295,9048,Humboldt_288,288,Humboldt
-116.349769947,40.968670265,9049,Humboldt_289,289,Humboldt
-115.90913693,40.965342903,9050,Humboldt_299,299,Humboldt
-116.284413508,40.968523605,9051,Humboldt_286,286,Humboldt
-116.079260343,40.967468461,9052,Humboldt_288,288,Humboldt
-116.018770283,40.967370269,9053,Humboldt_299,299,Humboldt
-116.360649222,40.970093847,9054,Humboldt_289,289,Humboldt
-116.06761851,40.968096334,9055,Humboldt_288,288,Humboldt
-115.937346201,40.966969102,9056,Humboldt_299,299,Humboldt
-116.043390648,40.968779598,9057,Humboldt_299,299,Humboldt
-116.032177147,40.969006643,9058,Humboldt_299,299,Humboldt
-116.072460263,40.969738593,9059,Humboldt_288,288,Humboldt
-116.341806726,40.971831511,9060,Humboldt_289,289,Humboldt
-116.353331067,40.972217373,9061,Humboldt_289,289,Humboldt
-115.971677544,40.969444769,9062,Humboldt_299,299,Humboldt
-116.305845523,40.972021395,9063,Humboldt_286,286,Humboldt
-116.321072773,40.972272397,9064,Humboldt_289,289,Humboldt
-116.343695251,40.973365333,9065,Humboldt_289,289,Humboldt
-116.275587184,40.972957481,9066,Humboldt_285,285,Humboldt
-116.282244654,40.973480086,9067,Humboldt_285,285,Humboldt
-115.914849877,40.971649269,9068,Humboldt_299,299,Humboldt
-116.052211203,40.973181095,9069,Humboldt_299,299,Humboldt
-116.318606555,40.975544437,9070,Humboldt_289,289,Humboldt
-116.36249647,40.975955819,9071,Humboldt_289,289,Humboldt
-115.961997206,40.973045359,9072,Humboldt_299,299,Humboldt
-115.944760353,40.972888863,9073,Humboldt_299,299,Humboldt
-116.339962531,40.976470293,9074,Humboldt_289,289,Humboldt
-116.00301694,40.974128856,9075,Humboldt_299,299,Humboldt
-115.904670625,40.973236347,9076,Humboldt_299,299,Humboldt
-115.929397267,40.974590877,9077,Humboldt_299,299,Humboldt
-116.044450905,40.975922631,9078,Humboldt_299,299,Humboldt
-116.067288499,40.976510471,9079,Humboldt_299,299,Humboldt
-116.292347733,40.978191864,9080,Humboldt_285,285,Humboldt
-116.006052442,40.976239224,9081,Humboldt_299,299,Humboldt
-115.94481629,40.9760156,9082,Humboldt_299,299,Humboldt
-116.27879668,40.979310293,9083,Humboldt_285,285,Humboldt
-116.013432581,40.977825658,9084,Humboldt_299,299,Humboldt
-116.088090676,40.979001546,9085,Humboldt_284,284,Humboldt
-116.32807064,40.980970755,9086,Humboldt_289,289,Humboldt
-116.082476438,40.979598277,9087,Humboldt_284,284,Humboldt
-115.985281657,40.978863851,9088,Humboldt_299,299,Humboldt
-116.315897915,40.981780929,9089,Humboldt_289,289,Humboldt
-115.985677675,40.98063085,9090,Humboldt_299,299,Humboldt
-116.08889706,40.981893683,9091,Humboldt_284,284,Humboldt
-115.911639711,40.980356388,9092,Humboldt_299,299,Humboldt
-116.303820568,40.983552319,9093,Humboldt_285,285,Humboldt
-115.722973411,40.978580952,9094,Humboldt_283,283,Humboldt
-116.067728126,40.982846665,9095,Humboldt_299,299,Humboldt
-116.344740411,40.985315228,9096,Humboldt_289,289,Humboldt
-116.318718283,40.985244537,9097,Humboldt_289,289,Humboldt
-116.260541247,40.984886035,9098,Humboldt_281,281,Humboldt
-115.919212425,40.98299274,9099,Humboldt_299,299,Humboldt
-115.958976938,40.983519034,9100,Humboldt_299,299,Humboldt
-115.936539503,40.98427613,9101,Humboldt_299,299,Humboldt
-116.111050994,40.986315134,9102,Humboldt_284,284,Humboldt
-116.049692571,40.986547066,9103,Humboldt_299,299,Humboldt
-115.994056961,40.986074975,9104,Humboldt_299,299,Humboldt
-115.733134363,40.983743071,9105,Humboldt_283,283,Humboldt
-116.381199554,40.989204094,9106,Humboldt_289,289,Humboldt
-115.960098798,40.986174424,9107,Humboldt_299,299,Humboldt
-116.026626055,40.986915714,9108,Humboldt_299,299,Humboldt
-116.317089448,40.989323088,9109,Humboldt_289,289,Humboldt
-116.080986924,40.987842888,9110,Humboldt_282,282,Humboldt
-116.354323222,40.989778135,9111,Humboldt_289,289,Humboldt
-116.052213893,40.987770221,9112,Humboldt_299,299,Humboldt
-115.692611067,40.984252462,9113,Humboldt_283,283,Humboldt
-116.061516376,40.988247132,9114,Humboldt_299,299,Humboldt
-116.011589689,40.987909999,9115,Humboldt_299,299,Humboldt
-115.951930495,40.987623475,9116,Humboldt_299,299,Humboldt
