X,Y,Incident_Date,Latitude,Longitude,Incident_Type,Department_Apparatus_Name,ObjectId
-8795320.68492421,4293773.88092342,2019/12/06 00:00:00+00,35.95022,-79.00971,"550 - Public service assistance, other",Engine 31,5606
-8798766.02316427,4286811.14371047,2019/12/06 00:00:00+00,35.89957,-79.04066,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5607
-8800412.4384331,4288340.77659016,2019/02/07 00:00:00+00,35.9107,-79.05545,"743 - Smoke detector activation, no fire - unintentional",Engine 31,5608
-8795508.81486366,4287458.42840303,2019/12/06 00:00:00+00,35.90428,-79.0114,553 - Public service,Reserve 32,5609
-8794480.22276873,4292063.36993699,2019/12/06 00:00:00+00,35.93778,-79.00216,"746 - Carbon monoxide detector activation, no CO",Engine 33,5610
-8798724.83495267,4279575.44572566,2019/12/06 00:00:00+00,35.8469,-79.04029,611 - Dispatched & cancelled en route,Battalion 11,5611
-8798739.30648648,4286302.6880563,2019/12/06 00:00:00+00,35.89587,-79.04042,"743 - Smoke detector activation, no fire - unintentional",Engine 32,5612
-8801573.50072207,4290255.52599376,2019/12/06 00:00:00+00,35.92463,-79.06588,"500 - Service Call, other",Engine 31,5613
-8797238.71975058,4291476.30323143,2019/12/07 00:00:00+00,35.93351,-79.02694,553 - Public service,Battalion 11,5614
-8798015.72979632,4284664.79790709,2019/12/07 00:00:00+00,35.88395,-79.03392,"745 - Alarm system activation, no fire - unintentional",Engine 32,5615
-8797419.05732567,4294663.61810258,2019/12/07 00:00:00+00,35.95669,-79.02856,611 - Dispatched & cancelled en route,FD14,5616
-8796853.55431244,4287825.37759879,2019/12/07 00:00:00+00,35.90695,-79.02348,"550 - Public service assistance, other",Truck 72,5617
-8799497.39221878,4287429.56775549,2019/02/08 00:00:00+00,35.90407,-79.04723,"440 - Electrical  wiring/equipment problem, other",Engine 31,5618
-8800019.4806306,4287476.29455654,2019/12/07 00:00:00+00,35.90441,-79.05192,"745 - Alarm system activation, no fire - unintentional",Engine 31,5619
-8800019.4806306,4287476.29455654,2019/12/07 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,5620
-8797274.34198764,4288259.6855296,2019/12/08 00:00:00+00,35.91011,-79.02726,"463 - Vehicle accident, general cleanup",Battalion 11,5621
-8801203.92001264,4288787.4754759,2019/12/08 00:00:00+00,35.91395,-79.06256,"745 - Alarm system activation, no fire - unintentional",Engine 31,5622
-8795049.06536668,4293359.97856938,2019/02/08 00:00:00+00,35.94721,-79.00727,322 - Motor vehicle accident with injuries,Engine 33,5623
-8800699.64271935,4286999.41575244,2019/12/08 00:00:00+00,35.90094,-79.05803,322 - Motor vehicle accident with injuries,Reserve 35,5624
-8800684.05799063,4286796.0271185,2019/12/08 00:00:00+00,35.89946,-79.05789,553 - Public service,Reserve 35,5625
-8797193.07875936,4291990.50044874,2019/12/09 00:00:00+00,35.93725,-79.02653,442 - Overheated motor,Battalion 11,5626
-8795701.39758273,4293696.87464035,2019/12/09 00:00:00+00,35.94966,-79.01313,"745 - Alarm system activation, no fire - unintentional",FD14,5627
-8800610.58712671,4289067.87430496,2019/12/09 00:00:00+00,35.91599,-79.05723,553 - Public service,Reserve 35,5628
-8800050.65008802,4288096.13082346,2019/02/08 00:00:00+00,35.90892,-79.0522,"740 - Unintentional transmission of alarm, other",Battalion 11,5629
-8800292.21338304,4291539.54542737,2019/12/09 00:00:00+00,35.93397,-79.05437,"745 - Alarm system activation, no fire - unintentional",FD14,5630
-8799338.20534694,4287348.48348892,2019/10/31 00:00:00+00,35.90348,-79.0458,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,5631
-8800297.77935758,4287719.55202847,2019/11/18 00:00:00+00,35.90618,-79.05442,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5632
-8799950.46254631,4288195.08799881,2019/11/06 00:00:00+00,35.90964,-79.0513,"745 - Alarm system activation, no fire - unintentional",Engine 35,5633
-8794947.76463006,4287982.05630808,2019/11/18 00:00:00+00,35.90809,-79.00636,"740 - Unintentional transmission of alarm, other",Battalion 11,5634
-8797167.47527648,4288957.91311803,2019/10/31 00:00:00+00,35.91519,-79.0263,322 - Motor vehicle accident with injuries,Engine 32,5635
-8800820.98096431,4295629.07225939,2019/02/08 00:00:00+00,35.96371,-79.05912,553 - Public service,Truck 74,5636
-8798867.32390089,4286709.45067829,2019/12/12 00:00:00+00,35.89883,-79.04157,"745 - Alarm system activation, no fire - unintentional",Engine 32,5637
-8799210.18793253,4289176.46206836,2019/03/03 00:00:00+00,35.91678,-79.04465,322 - Motor vehicle accident with injuries,Engine 31,5638
-8800440.2683058,4288316.03688046,2019/11/18 00:00:00+00,35.91052,-79.0557,611 - Dispatched & cancelled en route,Battalion 11,5639
-8799259.16850848,4287244.03684994,2019/10/31 00:00:00+00,35.90272,-79.04509,"743 - Smoke detector activation, no fire - unintentional",FD14,5640
-8803208.78404183,4293258.2242592,2019/12/12 00:00:00+00,35.94647,-79.08057,611 - Dispatched & cancelled en route,Engine 33,5641
-8800356.7786877,4287949.07112907,2019/11/06 00:00:00+00,35.90785,-79.05495,444 - Power line down,Engine 31,5642
-8799782.37011521,4287668.70114668,2019/01/08 00:00:00+00,35.90581,-79.04979,"745 - Alarm system activation, no fire - unintentional",Engine 31,5643
-8799482.92068497,4295743.22707104,2019/11/18 00:00:00+00,35.96454,-79.0471,111 - Building fire,Battalion 11,5644
-8799447.29844792,4288493.33937701,2019/10/31 00:00:00+00,35.91181,-79.04678,"743 - Smoke detector activation, no fire - unintentional",FD14,5645
-8800102.97024869,4287641.21428255,2019/12/12 00:00:00+00,35.90561,-79.05267,"651 - Smoke scare, odor of smoke",Battalion 11,5646
-8799775.69094576,4286780.91054754,2019/11/06 00:00:00+00,35.89935,-79.04973,"745 - Alarm system activation, no fire - unintentional",Engine 33,5647
-8799450.63803264,4287136.84265811,2019/03/03 00:00:00+00,35.90194,-79.04681,"745 - Alarm system activation, no fire - unintentional",Engine 32,5648
-8800588.32322855,4287146.46260654,2019/11/18 00:00:00+00,35.90201,-79.05703,324 - Motor vehicle accident with no injuries.,Engine 35,5649
-8800754.18926984,4288382.00956472,2019/10/31 00:00:00+00,35.911,-79.05852,"440 - Electrical  wiring/equipment problem, other",FD14,5650
-8798867.32390089,4286709.45067829,2019/12/12 00:00:00+00,35.89883,-79.04157,"745 - Alarm system activation, no fire - unintentional",Engine 32,5651
-8796396.03120528,4292808.59162187,2019/11/07 00:00:00+00,35.9432,-79.01937,"743 - Smoke detector activation, no fire - unintentional",FD14,5652
-8802019.89188015,4286702.57956176,2019/03/03 00:00:00+00,35.89878,-79.06989,"520 - Water problem, other",Engine 35,5653
-8795508.59222467,4287459.11556223,2019/11/12 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5654
-8797167.47527648,4290915.388556,2019/10/31 00:00:00+00,35.92943,-79.0263,323 - Motor vehicle/pedestrian accident (MV Ped),Engine 33,5655
-8799450.63803264,4287136.84265811,2019/10/31 00:00:00+00,35.90194,-79.04681,"743 - Smoke detector activation, no fire - unintentional",FD14,5656
-8801087.03454731,4288329.78115668,2019/10/31 00:00:00+00,35.91062,-79.06151,"745 - Alarm system activation, no fire - unintentional",FD14,5657
-8796756.70635545,4291630.28487303,2019/10/31 00:00:00+00,35.93463,-79.02261,"743 - Smoke detector activation, no fire - unintentional",FD14,5658
-8800942.31920927,4288645.90430431,2019/10/31 00:00:00+00,35.91292,-79.06021,353 - Removal of victim(s) from stalled elevator,Engine 31,5659
-8802125.64539641,4289991.5921838,2019/10/31 00:00:00+00,35.92271,-79.07084,"400 - Hazardous condition, other",Engine 31,5660
-8802218.04057376,4290975.87796183,2019/11/01 00:00:00+00,35.92987,-79.07167,"745 - Alarm system activation, no fire - unintentional",FD14,5661
-8800670.69965174,4288424.61713603,2019/11/01 00:00:00+00,35.91131,-79.05777,735 - Alarm system sounded due to malfunction,Battalion 11,5662
-8799397.20467706,4288577.18109915,2019/11/01 00:00:00+00,35.91242,-79.04633,611 - Dispatched & cancelled en route,FR82,5663
-8800725.24620223,4293676.24805007,2019/02/05 00:00:00+00,35.94951,-79.05826,"463 - Vehicle accident, general cleanup",Truck 72,5664
-8800402.41967893,4287102.48576891,2019/11/01 00:00:00+00,35.90169,-79.05536,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,5665
-8796854.66750734,4292650.46835817,2019/11/01 00:00:00+00,35.94205,-79.02349,442 - Overheated motor,FD14,5666
-8800053.98967274,4287543.6364759,2019/11/01 00:00:00+00,35.9049,-79.05223,412 - Gas leak (natural gas or LPG),Battalion 11,5667
-8800484.79610212,4291712.77593559,2019/11/01 00:00:00+00,35.93523,-79.0561,322 - Motor vehicle accident with injuries,Engine 31,5668
-8804342.0164581,4287517.5242536,2019/11/01 00:00:00+00,35.90471,-79.09075,551 - Assist police or other governmental agency,Engine 35,5669
-8800366.79744188,4287326.49463947,2019/11/01 00:00:00+00,35.90332,-79.05504,611 - Dispatched & cancelled en route,Battalion 11,5670
-8799950.46254631,4288195.08799881,2019/11/01 00:00:00+00,35.90964,-79.0513,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5671
-8797287.70032653,4288038.40622034,2019/11/01 00:00:00+00,35.9085,-79.02738,324 - Motor vehicle accident with no injuries.,Engine 32,5672
-8797820.92068743,4292022.12299684,2019/11/01 00:00:00+00,35.93748,-79.03217,"251 - Excessive heat, scorch burns with no ignition",Battalion 11,5673
-8799561.95752344,4288798.47137219,2019/02/05 00:00:00+00,35.91403,-79.04781,"745 - Alarm system activation, no fire - unintentional",Engine 31,5674
-8800094.06468943,4290130.43156626,2019/11/02 00:00:00+00,35.92372,-79.05259,"600 - Good intent call, other",Battalion 11,5675
-8795663.54895586,4293436.9824646,2019/11/02 00:00:00+00,35.94777,-79.01279,"745 - Alarm system activation, no fire - unintentional",FD14,5676
-8796603.08545815,4287709.93157314,2019/11/02 00:00:00+00,35.90611,-79.02123,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5677
-8795074.66884956,4288816.33972739,2019/11/02 00:00:00+00,35.91416,-79.0075,"745 - Alarm system activation, no fire - unintentional",Engine 32,5678
-8799114.45317045,4287220.67392323,2019/11/02 00:00:00+00,35.90255,-79.04379,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5679
-8795663.54895586,4293436.9824646,2019/11/02 00:00:00+00,35.94777,-79.01279,"745 - Alarm system activation, no fire - unintentional",Engine 33,5680
-8797538.16918082,4292459.34852815,2019/01/05 00:00:00+00,35.94066,-79.02963,611 - Dispatched & cancelled en route,Engine 33,5681
-8801232.86308024,4296675.76553116,2019/11/02 00:00:00+00,35.97132,-79.06282,142 - Brush or brush-and-grass mixture fire,FD14,5682
-8796272.4665705,4290388.86999051,2019/11/02 00:00:00+00,35.9256,-79.01826,"480 - Attempted burning, illegal action, other",Engine 32,5683
-8798941.35136227,4287085.71964638,2019/11/02 00:00:00+00,35.901568,-79.042235,"745 - Alarm system activation, no fire - unintentional",Engine 31,5684
-8798766.02316427,4286811.14371047,2019/11/02 00:00:00+00,35.89957,-79.04066,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5685
-8795508.59222467,4287459.11556223,2019/10/22 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5686
-8795508.59222467,4287459.11556223,2019/10/23 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5687
-8795508.59222467,4287459.11556223,2019/10/25 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5688
-8794868.72779159,4292589.9696311,2019/11/02 00:00:00+00,35.94161,-79.00565,553 - Public service,FD14,5689
-8799051.0010607,4291626.16033634,2019/11/02 00:00:00+00,35.9346,-79.04322,322 - Motor vehicle accident with injuries,FD14,5690
-8800269.94948488,4289080.24500808,2019/02/05 00:00:00+00,35.91608,-79.05417,"745 - Alarm system activation, no fire - unintentional",Engine 31,5691
-8795508.59222467,4287459.11556223,2019/10/29 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5692
-8795508.59222467,4287459.11556223,2019/10/30 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5693
-8801967.57171948,4289580.58301978,2019/11/03 00:00:00+00,35.91972,-79.06942,111 - Building fire,FD14,5694
-8800019.4806306,4287476.29455654,2019/11/03 00:00:00+00,35.90441,-79.05192,"745 - Alarm system activation, no fire - unintentional",Engine 31,5695
-8800019.4806306,4287476.29455654,2019/11/03 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,5696
-8798819.45651985,4286603.63596492,2019/11/03 00:00:00+00,35.89806,-79.04114,611 - Dispatched & cancelled en route,Engine 32,5697
-8797961.18324583,4287011.78410285,2019/02/05 00:00:00+00,35.90103,-79.03343,324 - Motor vehicle accident with no injuries.,Engine 32,5698
-8797990.12631344,4290735.29709075,2019/11/03 00:00:00+00,35.92812,-79.03369,622 - No incident found on arrival at dispatch address,FD14,5699
-8797519.24486738,4291894.25847724,2019/11/03 00:00:00+00,35.93655,-79.02946,412 - Gas leak (natural gas or LPG),FD14,5700
-8802771.29844301,4292402.97569508,2019/11/03 00:00:00+00,35.94025,-79.07664,553 - Public service,Truck 74,5701
-8796941.49671016,4291694.90281891,2019/11/03 00:00:00+00,35.9351,-79.02427,324 - Motor vehicle accident with no injuries.,Engine 33,5702
-8799215.75390707,4286613.25544179,2019/11/03 00:00:00+00,35.89813,-79.0447,"745 - Alarm system activation, no fire - unintentional",Engine 32,5703
-8794423.44982842,4287226.17107794,2019/02/05 00:00:00+00,35.90259,-79.00165,324 - Motor vehicle accident with no injuries.,Engine 32,5704
-8797635.01713781,4288166.22539631,2019/11/04 00:00:00+00,35.90943,-79.0305,"550 - Public service assistance, other",Engine 32,5705
-8801906.34599954,4286679.21779801,2019/11/04 00:00:00+00,35.89861,-79.06887,"600 - Good intent call, other",FD14,5706
-8800867.73515044,4288028.78548295,2019/11/04 00:00:00+00,35.90843,-79.05954,611 - Dispatched & cancelled en route,Engine 35,5707
-8799181.24486493,4287755.28522278,2019/11/04 00:00:00+00,35.90644,-79.04439,322 - Motor vehicle accident with injuries,Engine 32,5708
-8797602.73448548,4291674.28002848,2019/11/04 00:00:00+00,35.93495,-79.03021,553 - Public service,Engine 33,5709
-8801087.03454731,4288329.78115668,2019/11/04 00:00:00+00,35.91062,-79.06151,"745 - Alarm system activation, no fire - unintentional",FD14,5710
-8799950.46254631,4288195.08799881,2019/11/04 00:00:00+00,35.90964,-79.0513,"745 - Alarm system activation, no fire - unintentional",FD14,5711
-8799215.75390707,4286613.25544179,2019/02/05 00:00:00+00,35.89813,-79.0447,"745 - Alarm system activation, no fire - unintentional",Engine 32,5712
-8800477.89429369,4291506.54945314,2019/11/04 00:00:00+00,35.93373,-79.056038,322 - Motor vehicle accident with injuries,Reserve 74,5713
-8795134.78137459,4293856.38826098,2019/11/04 00:00:00+00,35.95082,-79.00804,131 - Passenger vehicle fire,Battalion 11,5714
-8797167.47527648,4290915.388556,2019/11/04 00:00:00+00,35.92943,-79.0263,611 - Dispatched & cancelled en route,Engine 32,5715
-8803208.78404183,4293258.2242592,2019/11/04 00:00:00+00,35.94647,-79.08057,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5716
-8797045.0238366,4293381.97962661,2019/11/04 00:00:00+00,35.94737,-79.0252,622 - No incident found on arrival at dispatch address,FD14,5717
-8800477.89429369,4291506.54945314,2019/11/04 00:00:00+00,35.93373,-79.056038,324 - Motor vehicle accident with no injuries.,Reserve 74,5718
-8792942.90060087,4293197.72214815,2019/11/04 00:00:00+00,35.94603,-78.98835,611 - Dispatched & cancelled en route,Engine 33,5719
-8796783.42303324,4292503.3470401,2019/11/04 00:00:00+00,35.94098,-79.02285,"743 - Smoke detector activation, no fire - unintentional",Engine 33,5720
-8800941.20601437,4289788.14757857,2019/11/04 00:00:00+00,35.92123,-79.0602,142 - Brush or brush-and-grass mixture fire,Battalion 11,5721
-8796102.14774958,4292896.59165222,2019/02/05 00:00:00+00,35.94384,-79.01673,641 - Vicinity alarm (incident in other location),Engine 33,5722
-8798764.90996936,4288383.3839999,2019/11/05 00:00:00+00,35.91101,-79.04065,324 - Motor vehicle accident with no injuries.,Engine 32,5723
-8798766.02316427,4286811.14371047,2019/11/05 00:00:00+00,35.89957,-79.04066,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5724
-8800259.93073071,4289017.01711778,2019/03/03 00:00:00+00,35.91562,-79.05408,"745 - Alarm system activation, no fire - unintentional",Engine 31,5725
-8800412.4384331,4288340.77659016,2019/03/03 00:00:00+00,35.9107,-79.05545,"745 - Alarm system activation, no fire - unintentional",Engine 31,5726
-8795508.59222467,4287459.11556223,2019/11/14 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5727
-8797798.65678927,4290795.78549438,2019/03/03 00:00:00+00,35.92856,-79.03197,"744 - Detector activation, no fire - unintentional",Engine 32,5728
-8797513.67889284,4292039.99665168,2019/03/03 00:00:00+00,35.93761,-79.02941,511 - Lock-out,Engine 33,5729
-8800484.79610212,4291712.77593559,2019/02/06 00:00:00+00,35.93523,-79.0561,324 - Motor vehicle accident with no injuries.,Engine 31,5730
-8799392.75189743,4286635.24284942,2019/03/03 00:00:00+00,35.89829,-79.04629,"745 - Alarm system activation, no fire - unintentional",Engine 32,5731
-8795508.59222467,4287459.11556223,2019/11/18 00:00:00+00,35.904285,-79.011398,553 - Public service,Pub Ed,5732
-8801046.95953062,4288354.52089764,2019/03/04 00:00:00+00,35.9108,-79.06115,"745 - Alarm system activation, no fire - unintentional",Battalion 11,5733
-8798937.45518009,4287120.35133775,2019/11/18 00:00:00+00,35.90182,-79.0422,733 - Smoke detector activation due to malfunction,Battalion 11,5734
-8794449.0533113,4287263.27694491,2019/03/04 00:00:00+00,35.90286,-79.00188,324 - Motor vehicle accident with no injuries.,Engine 32,5735
