OBJECTID,SubSurRights,GIS_Acres,GlobalID,SHAPE_Length,SHAPE_Area
6301363,Oil and Gas Only,40.36059607,{C3D65FB5-75EE-4B6E-82F7-3E17088F2B81},1616.72782164179,163333.537436427
6301364,Oil and Gas Only,5858.86531818,{73B98D6D-63C0-48C3-86C2-F07AA7FDCF8B},71688.2624448321,23709986.7408614
6301365,"Oil, Gas and Coal Only",40.19331068,{BD9B6321-9A41-4733-9876-F829DADF9B4A},1613.55348360715,162656.55748279
6301366,"Oil, Gas and Coal Only",83.23682726,{9E741515-AF87-47F3-91B1-E35943AD98AF},2471.55857967554,336847.488987034
6301367,Oil and Gas Only,37.25772147,{FB855F88-2632-49B5-9A3F-8B1C5A1FCD7F},1555.05057211563,150776.649433292
6301368,"Oil, Gas and Coal Only",81.20396613,{416BC72B-E07F-40E6-ABFE-9B1E96ADC3D5},2420.99844455345,328620.791872741
6301369,"Oil, Gas and Coal Only",40.02365695,{DF158889-4BEF-45F4-8CF9-14A92F8DB953},1609.82259245089,161969.993183508
6301370,"Oil, Gas and Coal Only",121.5642125,{93328EA0-E6C9-4D82-9790-5F4A0F27D05F},3225.52316481273,491952.91407547
6301371,Oil and Gas Only,19.50487707,{20E6A3B2-D43C-4C66-B6E8-13D9367961C0},1192.91326117652,78933.4370588833
6301372,"Oil, Gas and Coal Only",39.10356344,{1CDF0F7B-E403-408C-9702-31644F325BB9},1591.40964780599,158246.506834646
6301373,"Oil, Gas and Coal Only",0.00141905,{6317413F-785B-47AC-8383-298969EBEBBA},25.5485382304748,5.74269126933478
6301374,Oil and Gas Only,485.77227208,{2308D82C-FED3-473C-9688-AFC7327F3A0D},9321.61368923887,1965850.63907373
6301375,"Oil, Gas and Coal Only",630.37418816,{B1394D72-ED37-4390-B5A6-BFAC65EDF1B8},8795.93309769076,2551033.83188559
6301376,"Oil, Gas and Coal Only",257.16904833,{855BD0E6-56CA-4622-B5D1-95BBAE63A5DA},6165.63180588702,1040726.21488902
6301377,Oil and Gas Only,40.38552598,{B76427E7-E38F-48DA-9C8D-555296B743CD},1617.10422866995,163434.425175955
6301378,Oil and Gas Only,79.89207389,{6FF218B8-3503-41D6-9643-2B25C8C24EEC},2412.32905573249,323311.752306576
6301379,"Oil, Gas and Coal Only",290.01980811,{52BE977D-18A0-434E-962A-D85665246B9A},7245.13005732594,1173668.5230758
6301380,"Oil, Gas and Coal Only",206.54944965,{5AFA1D11-8879-4FE1-8717-6D3897C60A0B},4084.50860112779,835875.966856908
6301381,Oil and Gas Only,195.16701626,{70B95ACC-C074-4A83-988F-352021A00751},3971.11981843507,789812.893180721
6301382,"Oil, Gas and Coal Only",41.2859397,{E0366B4E-7E9E-4025-87D0-838E9D1A0658},1635.19959503892,167078.270213961
6301383,"Oil, Gas and Coal Only",40.02945668,{9EF9189C-FDFF-4B0E-8B55-58171F56854B},1609.93813655192,161993.463870205
6301384,Oil and Gas Only,332.7285555,{3D45663C-3004-4D4B-8E55-F280CA68E12A},5693.41871840211,1346504.69172171
6301385,Oil and Gas Only,1970.10591527,{9F213DA7-434A-4457-B7F6-A3C257982ABE},29736.0080482962,7972735.77599967
6301386,"Oil, Gas and Coal Only",488.48906028,{182459AC-49BD-47DE-808A-903E19F96BBD},7442.3024875389,1976845.09084761
6301387,Oil and Gas Only,39.2743043,{4069D30A-C6CB-4427-8975-AD6D9B5E5209},1594.72211548651,158937.470589509
6301388,"Oil, Gas and Coal Only",84.00250616,{48E180CC-084F-417C-93EA-187814C30842},2483.35186272858,339946.081549737
6301389,Oil and Gas Only,40.53340871,{65058FAA-17A8-46CD-B2E4-DCF99BFB2D70},1621.14406407314,164032.885350584
6301390,Oil and Gas Only,265.71230897,{375E2C55-30B9-48FC-8B3B-933B0DBE4F8E},4537.76813652875,1075299.56405957
6301391,Oil and Gas Only,354.58290734,{4ADBC083-98F3-42A6-BB5D-11338053AE54},7389.86854855302,1434946.11582888
6301392,"Oil, Gas and Coal Only",33.69819268,{1F0CFF62-B6B2-4B46-B2A8-6164BF5D36E0},1480.9215055955,136371.747473506
6301393,Oil and Gas Only,11.53151958,{E6744F9A-6BBE-47DF-B6BE-C36845DF539B},1030.15635995685,46666.4040807349
6301394,Oil and Gas Only,160.74316061,{0EC88DFB-6833-4F8D-88A6-17DAB20073B2},4030.1025138969,650504.491860594
6301395,"Oil, Gas and Coal Only",119.62119765,{3EF64209-05ED-4019-8E0B-62FF935F4AB3},3214.02133581035,484089.811952992
6301396,Oil and Gas Only,8.09032143,{6BBB7233-9D87-405F-AF6E-A403CF5F261B},963.987415123799,32740.3692305769
6301397,Oil and Gas Only,41.46499166,{C8A7B8D3-B764-4C5B-81B4-603CF150A689},1640.79646119432,167802.867788438
6301398,Oil and Gas Only,157.94897143,{D5F2B90D-A2E5-4B56-81C9-05D5895E66FA},4107.43060863852,639196.809459558
6301399,"Oil, Gas and Coal Only",29.04751367,{F115B18D-94AE-4357-9FC6-1569FE3732E6},1397.33516496443,117551.117254513
6301400,Oil and Gas Only,20.13896014,{4D269B2B-B322-4A9D-8672-1843A6840A11},1210.59498508734,81499.4801679411
6301401,"Oil, Gas and Coal Only",480.97833907,{CC466C6E-6F8B-4031-A45B-D0457FD4E693},8860.40043088772,1946450.28051696
6301402,"Oil, Gas and Coal Only",88.6344612,{5373FD6C-CF8A-4408-9868-B05E493CFAEB},3919.99517965862,358690.938548812
6301403,Oil and Gas Only,218.87977739,{613F16BE-2DB7-4CA6-8373-9F4261B1DBC3},6782.02663725346,885775.032876731
6301404,"Oil, Gas and Coal Only",83.24063346,{300EF987-E4BA-4FE3-9F34-A40F6150985C},5893.68656043567,336862.892135893
6301405,Oil and Gas Only,40.16263068,{865F0F78-C0EA-400B-9A63-BA652B46F24C},1613.03805744555,162532.39990371
6301406,Oil and Gas Only,118.95818541,{85B12792-6731-4CBD-9531-3CFB688898DB},3208.0323724299,481406.696607011
6301407,"Oil, Gas and Coal Only",33.7628581,{1A11CE65-9A4D-4A41-A29F-2B797E6F8222},1482.97945903234,136633.439120544
6301408,"Oil, Gas and Coal Only",39.79182234,{2B385446-2B30-4B12-9D18-DFF611E044DD},1605.82701512165,161031.791781413
6301409,Oil and Gas Only,271.6828763,{B9B80451-763E-47BF-9401-AC0042936F76},5786.23253675861,1099461.59281315
6301410,"Oil, Gas and Coal Only",43.36940637,{03EF3A42-F7EA-4C3D-89B5-8618C452EDD7},3223.98195367749,175509.760684581
6301411,Oil and Gas Only,1413.92003755,{63A3F1F7-4BC0-4448-B314-2B3AA4E6D717},12092.4265335059,5721931.38473786
6301412,"Oil, Gas and Coal Only",40.10802875,{3162EDD1-EC0F-4EEF-9489-6AE53C1D5D55},1611.51591998739,162311.433745835
6301413,Oil and Gas Only,79.44968888,{8A486C7A-16BE-4A6E-9990-B892578F38BA},2389.53121615871,321521.483705161
6301414,Oil and Gas Only,40.65457138,{BA02D007-35F4-4298-AF7A-6D4FFCE5D316},1622.55461221905,164523.213281409
6301415,"Oil, Gas and Coal Only",80.066758,{7C6BCBD1-DA3E-4091-88C8-3532D994ED90},2414.37294968444,324018.673851935
6301416,Oil and Gas Only,228.07559453,{72CDAA62-2DEF-4C95-8867-DB3B43015C6C},4564.57256794949,922989.184530139
6301417,Oil and Gas Only,40.13401802,{EE593C96-BBF9-45AF-ACAA-9E108E08A45B},1612.09257106316,162416.608566795
6301418,Oil and Gas Only,160.50253521,{AC0621FB-7A52-40BB-A69D-F467FD3E76E7},4034.42132785226,649530.715439681
6301419,Oil and Gas Only,40.69114827,{0D7B7D0A-92CC-4470-B7F4-3EBCF1928341},1623.29650749721,164671.234720429
6301420,Oil and Gas Only,161.9688953,{E29A8029-20EE-4A74-9F91-EA74B36C2308},3240.08103844039,655464.864159734
6301421,Oil and Gas Only,157.20545318,{7D8AC50C-CB92-4357-B956-5EDFD5E76C8B},3960.39314199527,636187.897853233
6301422,"Oil, Gas and Coal Only",80.61123332,{FC5E5A10-96A2-4D7B-9C67-D2ECFE742505},2424.49329784784,326222.087260238
6301423,Oil and Gas Only,40.27126424,{2DB8C6B7-6D34-4CC3-956D-942C49852947},1614.80689594868,162972.024321455
6301424,"Oil, Gas and Coal Only",639.29358614,{0332A331-B806-4788-A181-7A8FA3ECF266},10453.7870380283,2587129.35487084
6301425,Oil and Gas Only,157.69538554,{D76A68A3-C423-4ACE-89A9-F6E057443F32},3985.34363669453,638170.58375236
6301426,"Oil, Gas and Coal Only",51.91129166,{CF24D4C0-6210-4685-8BC8-518BAB340A04},1848.8044731323,210077.544035079
6301427,Oil and Gas Only,119.06565622,{138CE6C6-7CF0-4409-8D28-335EC049DF49},3217.39329239688,481841.615558195
6301428,"Oil, Gas and Coal Only",20.31810862,{22E7893B-B963-40DD-8785-149A9A1FDCF8},1195.0008062752,82224.4683599966
6301429,"Oil, Gas and Coal Only",293.41015347,{6E468043-766B-4D5E-AF82-8B7F08950CB2},5230.60411707793,1187388.76397286
6301430,Oil and Gas Only,79.48162466,{5B6719D6-00A1-4A44-A535-AA1DCD5E7E5C},2404.97868864007,321650.723234312
6301431,Oil and Gas Only,64.73269284,{B15FB41E-2E77-4744-881C-A9CFDE4A7A55},2254.76325637237,261963.913749697
6301432,Oil and Gas Only,39.79590155,{F7E47417-496D-4725-8341-3DAF299BC91B},1605.98823639279,161048.29979183
6301433,Oil and Gas Only,79.40981505,{D7F7A3EE-C2DD-431E-BB2C-0B3E6B8FA8E2},2410.97991279037,321360.120035883
6301434,"Oil, Gas and Coal Only",39.57474365,{3E73A293-0C1D-49A8-962E-14EFA254541E},2187.79709979964,160153.305504046
6301435,"Oil, Gas and Coal Only",160.73111403,{27829559-3FC5-482F-992B-27E6AE8F4666},4029.67347798518,650455.741091113
6301436,"Oil, Gas and Coal Only",285.64509007,{FF6CEAC2-01E0-41CC-9B1D-AB885AFCD2F7},4551.92667563591,1155964.66725813
6301437,Oil and Gas Only,159.6375937,{A8AD4A7D-A1F1-4E33-9BA2-601AAFCF517D},3216.53935629173,646030.42132847
6301438,Oil and Gas Only,79.4083877,{CE701764-DA67-4ED9-9A9D-5F71AF288742},2412.40791809733,321354.343763088
6301439,Oil and Gas Only,48.62270213,{69DA9A84-B540-43AE-BCAE-14F4D842E28F},2075.33654195893,196769.094397584
6301440,Oil and Gas Only,319.71389808,{1A13E59D-4429-428B-A590-FD475F1EB3BE},4825.67625956527,1293836.24179004
6301441,Oil and Gas Only,83.94745071,{4494F567-1246-4B12-87F8-2C8DF964EB3E},2509.57874318149,339723.280062226
6301442,"Oil, Gas and Coal Only",138.49393114,{6813A988-A9E6-4BB6-8844-24C54FA62D36},4380.79711728237,560465.054708508
6301443,Oil and Gas Only,39.54292949,{E0D30DC9-CDAD-44C1-84B4-67A7FE62795B},1600.25975401829,160024.558172429
6301444,"Oil, Gas and Coal Only",234.48744849,{046D7D07-7335-4A7C-941B-CB1527F818C2},4836.37375388345,948937.036901679
6301445,Oil and Gas Only,313.5451575,{7312151D-4FE0-4480-A828-4FBCD21F5F0A},4995.52470946362,1268872.23433345
6301446,Oil and Gas Only,80.90216617,{565E524C-F2A9-42E6-BDBE-4FDB5B05FDC0},2439.29519449067,327399.450757329
6301447,Oil and Gas Only,40.41805439,{9E0FB403-D49A-4CAF-88E7-D831243F2B01},1617.74528587388,163566.063002356
6301448,Oil and Gas Only,62.11659586,{804CA493-4E63-4AEB-9A0E-C1E401E13D52},2457.4137448167,251376.944894337
6301449,Oil and Gas Only,39.68375204,{A9B409D8-00FE-4F01-B36A-5762B7A448E5},1603.21757617498,160594.446793863
6301450,"Oil, Gas and Coal Only",120.11265693,{9B0271F3-1A10-4EB9-A509-CAF87205D046},3219.95088849109,486078.677117296
6301451,Oil and Gas Only,79.1992688,{7B04287E-5B24-48E0-BA50-47301D4496C4},2403.34946460794,320508.069592931
6301452,Oil and Gas Only,316.4557408,{8B0D695D-A82C-43E8-AD5C-0834B81E5408},4786.75520929513,1280650.94708085
6301453,"Oil, Gas and Coal Only",62.24943082,{87B31814-8866-4D79-ADCB-BDBA982A52F1},2061.01045265382,251914.508921277
6301454,"Oil, Gas and Coal Only",240.09709488,{1102454E-2C99-46AD-9C10-086264B4D795},4828.37528069834,971638.470428069
6301455,"Oil, Gas and Coal Only",901.57372374,{BC7B982F-1647-44E9-9EA6-B8082BFCB079},13011.8277696383,3648539.41417732
6301456,Oil and Gas Only,138.66086955,{6156EBA0-6724-40EB-B000-1D70FA390361},3999.18850902131,561140.630482348
6301457,Oil and Gas Only,81.54766449,{2006F50E-628F-456E-876D-EA5C2E410FA3},3712.30788786389,330011.689792999
6301458,Oil and Gas Only,43.94784554,{90FD93D6-49A7-49C8-96BA-CB072FB28903},1691.02140174326,177850.620988388
6301459,Oil and Gas Only,20.73829465,{629596A0-84F6-48B0-BD95-865879EB35BE},1235.00582882822,83924.900906653
6301460,Oil and Gas Only,39.76967611,{2194DA8E-3008-41D9-9D76-0392BDF688A5},1604.71418511234,160942.169179614
6301461,Oil and Gas Only,160.79823263,{100088ED-D3C4-4F5A-8A8B-8FA7A61C2511},4066.61914168187,650727.360441443
6301462,Oil and Gas Only,80.49436037,{3076F4DB-4779-4A97-8F1A-2BBEAF2839B7},2423.1289458297,325749.119245651
6301463,Oil and Gas Only,40.61409629,{F8F43E1D-620F-4A22-9DB6-4E13C6DE49DE},1621.68969661482,164359.416419318
6301464,Oil and Gas Only,171.38126858,{CE73CBC0-060E-42EA-8B79-140CD5E84AA8},4136.57366596064,693555.387417163
6301465,Oil and Gas Only,34.00572942,{46E772DC-12DB-4A91-A9F3-2B300001FFD8},1488.7383432673,137616.304507066
6301466,Oil and Gas Only,120.11864866,{523D2E50-53C7-491A-9CCF-B25763A484A0},3221.55978986495,486102.924772516
6301467,Oil and Gas Only,40.07084974,{92B59CC1-669E-4D07-89ED-A4484DAAF35E},1611.10517169865,162160.975632175
6301468,Oil and Gas Only,40.62009471,{A4E20F7A-D6D8-4C38-97C4-9C1B94F59D7F},1621.82861032904,164383.691142844
6301469,"Oil, Gas and Coal Only",140.81091427,{D817D917-ADB4-4D44-B061-0F4C979F2380},3793.193637892,569841.5527699
6301470,"Oil, Gas and Coal Only",77.55563873,{DDAAC62E-CC59-4D92-AE38-3F81D8C11715},2382.16844621183,313856.534704594
6301471,Oil and Gas Only,40.00153245,{6959FFEE-EFFD-444A-8FB1-D5687526565F},1609.39103200408,161880.458502664
6301472,Oil and Gas Only,155.1957231,{882F96E5-0D29-4C76-BAD6-9ACA670CC7D8},3933.29373594828,628054.808745007
6301473,Oil and Gas Only,40.77074464,{1F3CA907-A1CB-4C10-A5C8-139858CE8D4E},1625.32681628625,164993.349773781
6301474,Oil and Gas Only,320.87004363,{82EC8CE2-8A88-4F2D-9EA8-322EB79F11E1},5641.13852921558,1298514.99683011
6301475,Oil and Gas Only,401.37864726,{C0A4B2C9-3F4A-42C8-8F88-E8E2AD0A8A96},7251.88166556105,1624321.7564806
6301476,"Oil, Gas and Coal Only",632.75303089,{A64D4633-4AB0-4549-9539-022ABD25328F},9927.37941499593,2560660.66686224
6301477,Oil and Gas Only,60.93765048,{ADAFA161-75E2-4DC2-855C-A3CBABF9D240},2436.81710598833,246605.922206155
6301478,Oil and Gas Only,39.93121509,{34792474-7B6A-426E-8F72-4CFF317C97AA},1608.44939523475,161595.894253278
6301479,Oil and Gas Only,38.36262634,{31910191-8B1D-4AC1-8C71-A835D328BD31},1576.15394686398,155248.040776406
6301480,Oil and Gas Only,54.10464818,{9F0758F2-5143-4593-B889-CB8953D45C5F},1895.08197792154,218953.742979612
6301481,Oil and Gas Only,323.30086391,{CF7B4DD7-7D9A-4D7E-A725-1C5EF9BE4E30},5665.89853771789,1308352.17749484
6301482,Oil and Gas Only,427.3295938,{858E55EC-A7E6-4FAE-9E41-BC91613ACB4B},7458.71582854038,1729341.51114046
6301483,Oil and Gas Only,39.9893503,{B88BE517-0959-48F6-BE54-B22A92060636},1609.13969922135,161831.159080359
6301484,"Oil, Gas and Coal Only",80.89478515,{AEDD946A-7D10-411B-B76E-7D01D5F35659},2429.55384154243,327369.58083624
6301485,"Oil, Gas and Coal Only",205.17530655,{E2D46447-5E40-4638-9C0F-B37F1F3CF4A0},4072.37795374339,830315.00701444
6301486,"Oil, Gas and Coal Only",91.65404693,{5F4ABDE3-CABB-4416-B315-8D4B1A2CF8B9},2887.075692351,370910.768467467
6301487,Oil and Gas Only,0.27997807,{EB4EE58E-F959-4895-A69F-90FBF60CAC06},401.480577015561,1133.03103551249
6301488,Oil and Gas Only,38.95790554,{D7096FF1-6941-4E9A-8F45-FA7D358A95BD},1595.14974522594,157657.050226942
6301489,"Oil, Gas and Coal Only",280.29185881,{C5353CD2-46A2-42A8-B9AF-6288E1692E30},6439.82557650979,1134300.90895272
6301490,Oil and Gas Only,40.65161872,{6D27D1E0-10C0-4F3C-AB0E-9D904DA79E7A},1622.43968350422,164511.264311957
6301491,Oil and Gas Only,46.3777697,{2E9D4479-2F5D-4C5E-831A-C3ACC378AE9C},1733.15757906496,187684.175179246
6301492,Oil and Gas Only,321.42969572,{BCC5F519-FF30-4597-A2CF-D07A6AC9AEAB},4839.51173960595,1300779.82847125
6301493,Oil and Gas Only,314.63836311,{7535CDF6-7056-4768-8636-3F88509A9BEC},4793.97995731695,1273296.28050379
6301494,"Oil, Gas and Coal Only",39.21281145,{BBE2EDE2-8130-4689-AD1A-72EFA03EBF63},1593.54939957199,158688.617876216
6301495,"Oil, Gas and Coal Only",320.15651376,{ED117392-96C8-43A0-8F90-96D8365EA972},5657.98535992827,1295627.44388372
6301496,"Oil, Gas and Coal Only",284.41617929,{03C80809-2A68-4558-A1FF-3B0AC6136264},4864.71013106935,1150991.44177603
6301497,"Oil, Gas and Coal Only",279.1931525,{B02FC168-DA00-4C32-9299-E8CB632AAACA},6430.92024667199,1129854.60227686
6301498,"Oil, Gas and Coal Only",39.56725438,{E2CC9DC8-6270-4EBA-A1EC-3019A3AD72B6},1600.67424585062,160122.997509067
6301499,"Oil, Gas and Coal Only",80.08562573,{A365415F-1834-4F3D-B0C1-A530175984FA},2415.79566778017,324095.028813818
6301500,"Oil, Gas and Coal Only",41.29066265,{3A461A59-629C-4013-979A-649447B393D5},1635.2849684597,167097.383338938
6301501,Oil and Gas Only,489.09396029,{86FEA674-A107-4F61-9F96-FBA4F3FE4DDD},8207.93803098221,1979293.03435819
6301502,Oil and Gas Only,41.61430566,{580DD00E-D65B-443C-9F53-67D016D994E4},1643.5542124146,168407.120134298
6301503,Oil and Gas Only,79.50353089,{1D9B4A80-D76C-4CAD-8B81-6BB9997B9680},2405.95556482206,321739.374567717
6301504,"Oil, Gas and Coal Only",126.27496099,{284B013D-4A22-4471-B100-C4131AC63480},3300.02392213012,511016.636888749
6301505,Oil and Gas Only,45.72383226,{39E61DE2-E040-4570-9DAD-43266EFF66FC},1733.66608199488,185037.784235846
6301506,Oil and Gas Only,349.65019014,{8A786A2C-EBDF-41B9-86B6-6DD45B6C8574},6989.19983459951,1414984.11755556
6301507,Oil and Gas Only,79.84756988,{C86229F0-AB0B-46EF-ADE2-0AF76C66F7E2},2420.07663982424,323131.650992356
6301508,"Oil, Gas and Coal Only",1681.50722864,{EA4E41AA-A6B0-4895-889D-6F9BFA819582},24226.0197300832,6804818.32751513
6301509,Oil and Gas Only,177.96809038,{03972545-0DAE-4BAC-AA63-778279F85932},5441.58535293392,720211.309521789
6301510,"Oil, Gas and Coal Only",39.9781366,{2909E163-562F-470C-9105-EC94FF4DC66E},1608.91936809065,161785.778837107
6301511,"Oil, Gas and Coal Only",279.16543694,{C7A1FCFB-2E3F-471B-A26E-6358BEA33150},5584.29463626806,1129742.44137404
6301512,Oil and Gas Only,15.2063213,{E9F14BD6-B477-45E9-A13D-B258F87F85EC},1110.25607840765,61537.7990154605
6301513,"Oil, Gas and Coal Only",40.21874193,{386A183E-7335-43A3-A901-83E6D48A2BA1},1613.79571263013,162759.474077367
6301514,"Oil, Gas and Coal Only",39.95587304,{75986267-1010-4461-99A3-2A70EFFEAF27},1608.45840476044,161695.681419613
6301515,"Oil, Gas and Coal Only",79.84994475,{F25E748C-FCBC-4BBF-B7C6-0C64C8B620D3},2410.01396956815,323141.261737601
6301516,Oil and Gas Only,80.54283195,{BD9F3157-C972-42EB-8177-25EE8E2236A9},2423.54466503624,325945.276759799
6301517,Oil and Gas Only,157.10343471,{3A5B9F5A-4A3A-45FE-BCAA-33100D263CAB},3949.79337626818,635775.043750105
6301518,Oil and Gas Only,320.8214878,{283AFCAC-2A66-4A6B-8AF5-D1EC24FE79C6},7255.04631597485,1298318.4983628
6301519,"Oil, Gas and Coal Only",307.56298672,{A72021D7-6C53-40F6-8065-8EAE7952AADF},4752.16188806199,1244663.24811682
6301520,"Oil, Gas and Coal Only",65.08741673,{95D5AAF8-8650-43EE-910D-9B005444C51E},2951.83412857896,263399.43042521
6301521,Oil and Gas Only,46.47207315,{BBCF36DC-6394-4808-A563-2D1ED0CCA087},1738.18442791741,188065.807682829
6301522,"Oil, Gas and Coal Only",474.98124253,{C8BD1541-8957-4495-8B3E-45FFA65E65A4},8819.84574521875,1922180.89183766
6301523,"Oil, Gas and Coal Only",82.70260745,{E601930D-A0B2-4111-8DFD-7C2B2FBFC627},2447.8743121993,334685.57812762
6301524,Oil and Gas Only,37.96736977,{77FBC573-B60F-4D74-9BBF-7D64908BEFFC},1568.60739966743,153648.494191966
6301525,"Oil, Gas and Coal Only",39.74944164,{5F8ECF2F-0473-4C36-B89C-29D2503FDC72},1604.31397816953,160860.283175529
6301526,"Oil, Gas and Coal Only",10.70456169,{79E77801-E8AD-4263-BDED-58C0456D9761},832.607635678493,43319.8242252527
6301527,"Oil, Gas and Coal Only",322.6407214,{E790E6EA-ED74-4CB0-9393-5CE38B54BB6C},6457.17151504134,1305680.67550961
6301528,Oil and Gas Only,78.80268879,{3FFFDF27-A32E-493C-AD92-C0D4B984EAD2},2391.94968593127,318903.16722825
6301529,"Oil, Gas and Coal Only",124.12197437,{9E37E5B9-DACD-4C4E-95F2-CA4D58F6B97F},3284.24805323499,502303.809122743
6301530,"Oil, Gas and Coal Only",79.04067841,{16372D14-5AD4-4296-8189-0ADCD837371C},2401.50231498355,319866.277064529
6301531,Oil and Gas Only,40.05545161,{FAA449D3-678C-4157-8421-039CC7013C38},1610.48595282997,162098.661609699
6301532,Oil and Gas Only,80.13802289,{C474BFCA-0897-4470-AC1A-7F42BA2BE8AA},2416.03668409785,324307.072602095
6301533,Oil and Gas Only,40.4546807,{7DE85D99-109B-4D81-AED2-434D0F90BE8A},1618.53981473423,163714.284427016
6301534,Oil and Gas Only,40.12109274,{E44148A1-558B-434E-8DCA-8B98BAE6E1B8},1611.7907426802,162364.301846633
6301535,Oil and Gas Only,40.29938864,{72FD2687-2AEE-471B-8225-ED8B6AD36928},1615.51027344804,163085.839725339
6301536,"Oil, Gas and Coal Only",1614.07569048,{9A42AD8A-6813-42D5-8BA7-81DE363234F2},18615.5632197282,6531932.57425835
6301537,Oil and Gas Only,39.84122971,{3DC76BCD-56DB-498B-B6D4-360223B9CDA2},1606.1718378822,161231.736334923
6301538,"Oil, Gas and Coal Only",81.02275352,{EFD46EBD-77F8-469F-9E04-6AF6C3973592},2427.43648704166,327887.450447946
6301539,Oil and Gas Only,331.48492133,{E4600007-2841-47E9-9A6F-70DA5C3E2326},6577.79038093981,1341471.88280153
6301540,"Oil, Gas and Coal Only",159.23358805,{3A0CC32D-92AF-49DD-8876-3B917C2C4FCB},4013.71971409395,644395.468457564
6301541,"Oil, Gas and Coal Only",128.55495806,{EDE739BB-A671-4DA9-A3BB-BAF4F31CCDD0},3092.98963645146,520243.457671679
6301542,Oil and Gas Only,315.05403773,{FAED766F-DFD6-46D3-A9F2-CAB30859873A},7136.37103147008,1274978.45599794
6301543,Oil and Gas Only,39.06897125,{47714974-2659-42FF-9420-58FD19C4A1CB},1592.99746062039,158106.517201656
6301544,Oil and Gas Only,80.60685485,{3D9EF134-05FE-4D19-8A46-7C3274439DD6},2430.76961819767,326204.368223637
6301545,Oil and Gas Only,159.71491651,{1BAC2BE8-6B1A-4C14-9D13-1CE2661A9BAB},3215.32033231179,646343.335614272
6301546,"Oil, Gas and Coal Only",40.19645633,{8159CF89-B59F-47F2-AB6F-CAC8F859106E},1613.55491444974,162669.287466745
6301547,"Oil, Gas and Coal Only",202.9611588,{78F7F270-14D6-487E-AB0A-B4A056D7DDFF},4072.81548877203,821354.668968862
6301548,"Oil, Gas and Coal Only",105.99176963,{DD45C6A6-8172-4550-8290-1852A341F78A},2673.60200776101,428933.473658759
6301549,Oil and Gas Only,80.16754424,{500D5AC8-0062-466D-94A4-11AA093A9927},2417.17228888292,324426.541272932
6301550,Oil and Gas Only,40.7192488,{63DA576A-2644-4E2B-B4D5-7632CB1D568A},1623.77470320576,164784.953523516
6301551,Oil and Gas Only,79.45369205,{796E8290-19CC-4E88-9591-7635A7AE1D96},2403.7441690044,321537.68395684
6301552,Oil and Gas Only,40.25353729,{ACEBF6F4-5F17-4D7E-B489-A0BB2860FE7F},1614.47213026702,162900.285919034
6301553,Oil and Gas Only,5.07704442,{41DD7C45-839B-4F37-BC7F-B83451CC601A},606.532068080928,20546.0698308745
6301554,"Oil, Gas and Coal Only",81.14060333,{A77A9FCE-0DB9-48F5-A4FF-344A7EDDC350},2428.59081653742,328364.371722824
6301555,"Oil, Gas and Coal Only",319.84099542,{92F7DBDA-5D6E-4A1C-9A0D-059DECCCEA3A},4826.58489055421,1294350.5864667
6301556,"Oil, Gas and Coal Only",39.93407683,{BCC97368-C974-41EA-9661-336737EB4C60},1608.22929644229,161607.475282142
6301557,Oil and Gas Only,51.97655001,{D6AB92B4-AF3F-48A1-823C-68BB77198A44},3491.96618239083,210341.635235759
6301558,"Oil, Gas and Coal Only",31.90618637,{D6407F03-9732-428A-BE9E-E42DFDD64394},1446.09782699311,129119.755211488
6301559,Oil and Gas Only,320.56848245,{11977923-5340-4107-8E92-146988F0F394},4831.7625076522,1297294.62201656
6301560,"Oil, Gas and Coal Only",73.09582397,{244AA46C-47D8-4760-BD14-10BB10BF9CD9},2416.34924044222,295808.304690308
6301561,Oil and Gas Only,80.32891562,{8B2EC660-2BD9-405F-90B4-9FDF01BA617D},2417.36250757654,325079.588075368
6301562,Oil and Gas Only,146.50384735,{C068E67E-5AA8-4AAA-9C25-46544CF430B8},3931.66554687229,592880.035557851
6301563,"Oil, Gas and Coal Only",39.80412198,{4735AA39-0802-4D12-9B66-2C6A0314EA85},1605.41637269428,161081.56667599
6301564,Oil and Gas Only,154.6748502,{330CFAB7-7650-4D1F-9C5A-190D49DA9E05},4198.44693739463,625946.910898499
6301565,"Oil, Gas and Coal Only",42.06452959,{DAF38A99-8139-4026-B90F-E33002E9CB84},1650.80910366127,170229.111718058
6301566,Oil and Gas Only,40.41110918,{28A72E6A-9A0D-4E21-8EA0-18738E119D76},1617.96808231599,163537.956708665
6301567,Oil and Gas Only,757.08965131,{A1B9C0DB-F3A5-4E8C-ADDD-DAA684DD7449},9114.82259958308,3063833.11774044
6301568,Oil and Gas Only,25.21225109,{6B0061A8-8149-46FD-A142-25F0D889C324},1322.97461185929,102030.360265255
6301569,Oil and Gas Only,81.72792846,{94F41A83-257A-4B3F-8E9E-0644D89D97F4},2429.31418417244,330741.192161903
6301570,Oil and Gas Only,188.97377347,{EBB54EA0-787B-4873-9D2B-884A75EAD511},4729.22723315436,764749.728829594
6301571,Oil and Gas Only,29.15819969,{0BBF41C0-4760-41D4-8E70-6E0D7D6CB824},1429.27657326604,117999.047687101
6301572,Oil and Gas Only,69.66697666,{27912F4E-249C-4F5D-A88A-0D14F344CEF8},2677.7327420472,281932.25191607
