OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
7284,261179708003,67.0,33.0,13.0,20.0,34.0,14.0,27.0,40.0,,0,0,0,0.393939393939394,0.411764705882353,,0.0,421874794.423828,115580.581026745
7285,261179708002,66.0,34.0,13.0,21.0,32.0,14.0,27.0,39.0,,0,0,0,0.382352941176471,0.4375,,0.0,121765898.382813,55572.5948332143
7286,261059505004,46.0,16.0,6.0,10.0,30.0,14.0,20.0,26.0,,0,0,0,0.375,0.466666666666667,,0.0,19598215.6533203,19208.7850856395
7287,261059505002,50.0,27.0,9.0,18.0,23.0,11.0,20.0,30.0,,0,0,0,0.333333333333333,0.478260869565217,,0.0,3308620.83789063,8207.38250191395
7288,261059508001,37.0,10.0,,7.0,27.0,12.0,15.0,22.0,,0,0,0,,0.444444444444444,,0.0,552699396.400391,149878.579316805
7289,261059505001,65.0,29.0,11.0,18.0,36.0,17.0,28.0,37.0,,0,0,0,0.379310344827586,0.472222222222222,,0.0,19294808.5390625,24041.9929258866
7290,261614440004,14.0,6.0,,,8.0,,,10.0,,0,0,0,,,,0.0,263991244.532227,76368.3341022944
7291,261614450002,25.0,8.0,,,17.0,,8.0,17.0,,0,0,0,,,,0.0,556047667.396973,110520.710768139
7292,261614440003,11.0,,,,8.0,,,6.0,,0,0,0,,,,0.0,280029342.07959,71892.2174470524
7293,261614530001,9.0,7.0,,,,,,6.0,,0,0,0,,,,0.0,88711686.5891113,39197.7927496375
7294,261614530002,7.0,,,,,,,,,0,0,0,,,,0.0,108096516.780518,44751.0508000544
7295,261614480002,23.0,6.0,,6.0,17.0,,,19.0,,0,0,0,,,,0.0,526125773.768066,95897.8705826195
7296,261614236001,10.0,,,,7.0,,,7.0,,0,0,0,,,,0.0,16874543.9470215,24545.5705164847
7297,261614130003,67.0,36.0,13.0,23.0,31.0,12.0,25.0,42.0,8.0,0,0,0,0.361111111111111,0.387096774193548,0.119402985074627,0.0,5915709.57592773,10056.2848110466
7298,261614470001,46.0,23.0,,19.0,23.0,7.0,11.0,35.0,,0,0,0,,0.304347826086957,,0.0,953735496.552002,147206.028412136
7299,261614003002,,,,,,,,,,0,0,0,,,,,2881395.86962891,11216.5255288477
7300,261179707004,72.0,32.0,12.0,20.0,40.0,18.0,30.0,42.0,,0,0,0,0.375,0.45,,0.0,324446030.826172,74377.0001731916
7301,261179708004,76.0,29.0,12.0,17.0,47.0,21.0,33.0,43.0,,0,0,0,0.413793103448276,0.446808510638298,,0.0,236809733.314941,63156.9607511838
7302,261179711002,42.0,16.0,7.0,9.0,26.0,11.0,18.0,24.0,,0,0,0,0.4375,0.423076923076923,,0.0,347305624.171387,87180.9518860511
7303,261179711001,57.0,29.0,10.0,19.0,28.0,11.0,21.0,36.0,,0,0,0,0.344827586206897,0.392857142857143,,0.0,444149836.116699,108038.068086445
7304,261179701001,56.0,19.0,8.0,11.0,37.0,17.0,25.0,31.0,,0,0,0,0.421052631578947,0.459459459459459,,0.0,674862915.226563,116456.58477079
7305,261179712003,107.0,44.0,18.0,26.0,63.0,28.0,46.0,61.0,,0,0,0,0.409090909090909,0.444444444444444,,0.0,17896667.2900391,22524.6233147029
7306,261179713003,57.0,26.0,9.0,17.0,31.0,14.0,23.0,34.0,,0,0,0,0.346153846153846,0.451612903225806,,0.0,10146407.3017578,12969.9371782884
7307,261179713001,71.0,34.0,12.0,22.0,37.0,17.0,29.0,42.0,,0,0,0,0.352941176470588,0.459459459459459,,0.0,11145933.0571289,13592.7720307997
7308,261179701003,61.0,33.0,14.0,19.0,28.0,12.0,26.0,35.0,,0,0,0,0.424242424242424,0.428571428571429,,0.0,785754819.804199,116534.50881647
7309,261019900000,,,,,,,,,,0,0,0,,,,,19914172165.8975,578826.979710617
7310,261010002001,25.0,6.0,,,19.0,6.0,8.0,17.0,,0,0,0,,0.315789473684211,,0.0,982357816.363281,137114.535188456
7311,261010004001,8.0,,,,,,,,,0,0,0,,,,0.0,334713588.168945,83020.5201945749
7312,261010007002,18.0,6.0,,,12.0,,7.0,11.0,,0,0,0,,,,0.0,444273663.891602,96551.7026329207
7313,261010008003,32.0,15.0,,11.0,17.0,7.0,11.0,21.0,,0,0,0,,0.411764705882353,,0.0,38958892.9658203,32092.4867163014
7314,261614056002,24.0,12.0,,7.0,12.0,,10.0,14.0,,0,0,0,,,,0.0,5772934.04272461,13473.9529788628
7315,261614140001,9.0,,,,,,,,,0,0,0,,,,0.0,4669193.94311523,8932.30003111295
7316,261614140002,15.0,9.0,,6.0,6.0,,6.0,9.0,6.0,0,0,0,,,0.4,0.0,9128869.36572266,15923.2225640782
7317,261614140003,18.0,11.0,,7.0,7.0,,7.0,11.0,,0,0,0,,,,0.0,1243439.73925781,4364.02912758442
7318,261614142002,19.0,8.0,,,11.0,,8.0,11.0,,0,0,0,,,,0.0,4239383.79833984,8982.99410981415
7319,261010001004,55.0,17.0,,12.0,38.0,16.0,21.0,34.0,,0,0,0,,0.421052631578947,,0.0,1002312751.72461,128497.921702468
7320,261010001001,54.0,20.0,8.0,12.0,34.0,13.0,21.0,33.0,,0,0,0,0.4,0.382352941176471,,0.0,1596802413.23145,221850.078619741
7321,261010007004,59.0,28.0,10.0,18.0,31.0,14.0,24.0,35.0,,0,0,0,0.357142857142857,0.451612903225806,,0.0,60832838.3271484,42774.234225358
7322,261614640003,13.0,6.0,,,7.0,,,10.0,,0,0,0,,,,0.0,469122666.477539,93408.8089690505
7323,261614640002,6.0,,,,,,,,,0,0,0,,,,0.0,166001055.59082,52187.1176454726
7324,261614222003,17.0,,,,13.0,,6.0,11.0,,0,0,0,,,,0.0,122712169.931152,50239.816412206
7325,261614610002,6.0,,,,,,,,,0,0,0,,,,0.0,272468476.813232,85115.8988617452
7326,261614070001,22.0,7.0,,,15.0,,7.0,15.0,,0,0,0,,,,0.0,358343932.42334,78048.9342323866
7327,261614007002,9.0,,,,,,,8.0,,0,0,0,,,,0.0,3205206.28979492,7576.05258661376
7328,261614120004,46.0,22.0,10.0,12.0,24.0,10.0,20.0,26.0,,0,0,0,0.454545454545455,0.416666666666667,,0.0,7034756.9831543,11630.1478597557
7329,261614076001,67.0,33.0,10.0,23.0,34.0,13.0,23.0,44.0,,0,0,0,0.303030303030303,0.382352941176471,,0.0,22090066.6525879,19836.8645254823
7330,261179706003,85.0,37.0,13.0,24.0,48.0,18.0,31.0,54.0,,0,0,0,0.351351351351351,0.375,,0.0,578902924.617188,152233.384828045
7331,261179706004,18.0,10.0,,6.0,8.0,,6.0,12.0,,0,0,0,,,,0.0,183812495.202637,56676.5282536566
7332,261179705002,105.0,49.0,20.0,29.0,56.0,24.0,44.0,61.0,,0,0,0,0.408163265306122,0.428571428571429,,0.0,852090686.104492,141846.841949449
7333,261179705004,113.0,52.0,20.0,32.0,61.0,27.0,47.0,66.0,,0,0,0,0.384615384615385,0.442622950819672,,0.0,180073986.167969,73303.9417671236
7334,261179705003,151.0,74.0,29.0,45.0,77.0,32.0,61.0,90.0,,0,0,0,0.391891891891892,0.415584415584416,,0.0,353244836.891602,97244.5888276782
7335,261010008002,19.0,10.0,,6.0,9.0,,8.0,11.0,,0,0,0,,,,0.0,28020971.1630859,24049.4550586037
7336,261010007003,57.0,29.0,12.0,17.0,28.0,12.0,24.0,33.0,,0,0,0,0.413793103448276,0.428571428571429,,0.0,26052446.484375,32724.5634909607
7337,261010008004,45.0,18.0,7.0,11.0,27.0,13.0,20.0,25.0,,0,0,0,0.388888888888889,0.481481481481481,,0.0,4422747.29492188,10169.1202973472
7338,261010008001,49.0,21.0,9.0,12.0,28.0,12.0,21.0,28.0,,0,0,0,0.428571428571429,0.428571428571429,,0.0,4692326.11621094,9944.1392325458
7339,261010009002,63.0,26.0,11.0,15.0,37.0,16.0,27.0,36.0,,0,0,0,0.423076923076923,0.432432432432432,,0.0,5292076.07910156,10584.7349687582
7340,261010009003,40.0,22.0,9.0,13.0,18.0,8.0,17.0,23.0,,0,0,0,0.409090909090909,0.444444444444444,,0.0,4364459.5234375,9201.47642835151
7341,261010004003,36.0,18.0,6.0,12.0,18.0,6.0,12.0,24.0,,0,0,0,0.333333333333333,0.333333333333333,,0.0,120430147.354492,53801.6820393332
7342,261010001003,63.0,26.0,11.0,15.0,37.0,15.0,26.0,37.0,,0,0,0,0.423076923076923,0.405405405405405,,0.0,252450927.195313,73517.6241152997
7343,261010001002,51.0,21.0,8.0,13.0,30.0,13.0,21.0,30.0,,0,0,0,0.380952380952381,0.433333333333333,,0.0,1105078504.63086,155194.794927479
7344,261010003001,28.0,14.0,6.0,8.0,14.0,6.0,12.0,16.0,,0,0,0,0.428571428571429,0.428571428571429,,0.0,430768297.785156,101090.839820286
7345,261010006001,26.0,7.0,,,19.0,8.0,11.0,15.0,,0,0,0,,0.421052631578947,,0.0,1336425945.73242,183889.021439246
7346,261010007001,16.0,7.0,,6.0,9.0,,,11.0,,0,0,0,,,,0.0,614254920.401367,133176.095165762
7347,261010005003,28.0,6.0,,,22.0,9.0,11.0,17.0,,0,0,0,,0.409090909090909,,0.0,1035261434.11914,216351.026764346
7348,261010006002,38.0,15.0,,10.0,23.0,9.0,14.0,24.0,,0,0,0,,0.391304347826087,,0.0,1519470871.5625,202640.236821076
7349,261010005001,46.0,21.0,6.0,15.0,25.0,8.0,14.0,32.0,,0,0,0,0.285714285714286,0.32,,0.0,1850643055.63867,217893.223929344
7350,261010005002,39.0,14.0,6.0,8.0,25.0,10.0,16.0,23.0,,0,0,0,0.428571428571429,0.4,,0.0,1095316605.91406,196693.613963936
7351,261614120003,27.0,15.0,6.0,9.0,12.0,,11.0,16.0,,0,0,0,0.4,,,0.0,3789645.36987305,10944.7878567877
7352,261614540001,28.0,11.0,,7.0,17.0,7.0,11.0,17.0,,0,0,0,,0.411764705882353,,0.0,21396872.6870117,25221.9275775078
7353,261614610003,10.0,,,,,,,9.0,,0,0,0,,,,0.0,335082225.597656,82527.077690268
7354,261614610001,15.0,6.0,,,9.0,,6.0,9.0,,0,0,0,,,,0.0,391601841.271973,79355.7749852987
7355,261614229002,,,,,,,,,,0,0,0,,,,,19332780.9455566,17906.5957840283
7356,261614102002,24.0,11.0,,8.0,13.0,,8.0,16.0,,0,0,0,,,,0.0,8414686.05078125,13725.6370276793
7357,261614102001,13.0,7.0,,,6.0,,,8.0,,0,0,0,,,,0.0,11504960.6813965,15725.1844933417
7358,261614107002,23.0,12.0,,7.0,11.0,,10.0,13.0,7.0,0,0,0,,,0.304347826086957,0.0,4170304.64868164,9291.22397852455
7359,261614103003,10.0,,,,8.0,,,8.0,,0,0,0,,,,0.0,6047234.26635742,14429.0299618253
7360,261614103004,15.0,8.0,,6.0,7.0,,,10.0,,0,0,0,,,,0.0,4076711.21362305,11461.7540815945
7361,261614103001,14.0,8.0,,6.0,6.0,,,10.0,,0,0,0,,,,0.0,4515640.7902832,12613.894457908
7362,261614103002,13.0,9.0,,7.0,,,,10.0,,0,0,0,,,,0.0,3553774.67333984,7558.92767743223
7363,261614104002,21.0,11.0,,6.0,10.0,,7.0,14.0,,0,0,0,,,,0.0,10645981.1188965,17365.0770480623
7364,261614106001,33.0,14.0,,9.0,19.0,7.0,12.0,21.0,18.0,0,0,0,,0.368421052631579,0.545454545454545,0.0,9775229.70068359,21515.3387981414
7365,261614160002,34.0,15.0,,11.0,19.0,7.0,11.0,23.0,,0,0,0,,0.368421052631579,,0.0,15443400.9799805,17518.229118789
7366,261614107001,22.0,13.0,,10.0,9.0,,7.0,15.0,,0,0,0,,,,0.0,4972120.01586914,10753.378183218
7367,261614117001,14.0,6.0,,6.0,8.0,,,12.0,,0,0,0,,,,0.0,5891695.88769531,13229.6770811062
7368,261614101001,30.0,18.0,7.0,11.0,12.0,,11.0,19.0,8.0,0,0,0,0.388888888888889,,0.266666666666667,0.0,11264928.6567383,16133.2515510488
7369,261614104001,62.0,35.0,12.0,23.0,27.0,11.0,23.0,39.0,,0,0,0,0.342857142857143,0.407407407407407,,0.0,22056494.5317383,24784.8764668743
7370,261614104003,22.0,13.0,,9.0,9.0,,8.0,14.0,,0,0,0,,,,0.0,2759670.53198242,6738.30649735572
7371,261614105001,48.0,25.0,9.0,16.0,23.0,10.0,19.0,29.0,7.0,0,0,0,0.36,0.434782608695652,0.145833333333333,0.0,10694931.1943359,16055.8275371486
7372,261614121001,28.0,14.0,,9.0,14.0,,10.0,18.0,,0,0,0,,,,0.0,13168100.5771484,15757.1086305606
7373,261614121003,42.0,19.0,,14.0,23.0,10.0,15.0,27.0,7.0,0,0,0,,0.434782608695652,0.166666666666667,0.0,22866581.1762695,22187.922022794
7374,261614121002,47.0,25.0,7.0,18.0,22.0,10.0,17.0,30.0,,0,0,0,0.28,0.454545454545455,,0.0,5301149.29931641,12308.9984353171
7375,261614121004,20.0,10.0,,7.0,10.0,,7.0,13.0,,0,0,0,,,,0.0,7418231.22802734,10801.9551614831
7376,261614119001,14.0,8.0,,,6.0,,6.0,8.0,,0,0,0,,,,0.0,8788388.57666016,14646.2715816214
7377,261614119002,53.0,21.0,,16.0,32.0,12.0,17.0,36.0,,0,0,0,,0.375,,0.0,13807513.2971191,16164.298807302
7378,261614120005,39.0,16.0,,11.0,23.0,9.0,14.0,25.0,10.0,0,0,0,,0.391304347826087,0.256410256410256,0.0,5173781.71899414,14256.5904631819
7379,261635384001,29.0,15.0,7.0,8.0,14.0,7.0,14.0,15.0,,0,0,0,0.466666666666667,0.5,,0.0,3266388.53320313,7588.19485705266
7380,261635381001,43.0,19.0,8.0,11.0,24.0,11.0,19.0,24.0,,0,0,0,0.421052631578947,0.458333333333333,,0.0,3959839.68359375,8344.20220510383
7381,261635378003,24.0,13.0,,8.0,11.0,,10.0,14.0,,0,0,0,,,,0.0,2429599.58544922,7070.93728467856
7382,261635378002,44.0,26.0,9.0,17.0,18.0,9.0,18.0,26.0,8.0,0,0,0,0.346153846153846,0.5,0.181818181818182,0.0,3918602.5012207,8633.66635845058
7383,261635378001,28.0,16.0,6.0,10.0,12.0,,11.0,17.0,,0,0,0,0.375,,,0.0,2559715.3815918,6978.51255523114
7384,261635377003,54.0,29.0,11.0,18.0,25.0,12.0,23.0,31.0,11.0,0,0,0,0.379310344827586,0.48,0.203703703703704,0.0,3497999.45458984,7927.27188585947
7385,261635377002,47.0,27.0,10.0,17.0,20.0,9.0,19.0,28.0,,0,0,0,0.37037037037037,0.45,,0.0,3518356.58740234,7955.31830865917
7386,261635377001,50.0,28.0,11.0,17.0,22.0,9.0,20.0,30.0,10.0,0,0,0,0.392857142857143,0.409090909090909,0.2,0.0,3150902.26904297,7679.95598932356
7387,261635376001,30.0,15.0,6.0,9.0,15.0,7.0,13.0,17.0,,0,0,0,0.4,0.466666666666667,,0.0,2291526.64794922,7038.02212058515
7388,261635375005,36.0,17.0,6.0,11.0,19.0,8.0,14.0,22.0,,0,0,0,0.352941176470588,0.421052631578947,,0.0,1737510.703125,5269.45529217214
7389,261635375004,38.0,22.0,8.0,14.0,16.0,8.0,16.0,22.0,,0,0,0,0.363636363636364,0.5,,0.0,1728645.85400391,5260.74053592435
7390,261635375003,34.0,19.0,7.0,12.0,15.0,7.0,14.0,20.0,9.0,0,0,0,0.368421052631579,0.466666666666667,0.264705882352941,0.0,1751958.66308594,6603.69695284518
7391,261635375002,38.0,19.0,8.0,11.0,19.0,9.0,17.0,21.0,,0,0,0,0.421052631578947,0.473684210526316,,0.0,2581080.04589844,7231.63979259217
7392,261635375001,41.0,23.0,9.0,14.0,18.0,8.0,17.0,24.0,6.0,0,0,0,0.391304347826087,0.444444444444444,0.146341463414634,0.0,2317639.890625,7041.25821097019
7393,261635373004,39.0,19.0,8.0,11.0,20.0,9.0,17.0,22.0,,0,0,0,0.421052631578947,0.45,,0.0,2757313.71850586,7244.44184696632
7394,261635373003,33.0,18.0,6.0,12.0,15.0,7.0,13.0,20.0,,0,0,0,0.333333333333333,0.466666666666667,,0.0,3151545.32519531,7293.13103766816
7395,261635373001,38.0,19.0,7.0,12.0,19.0,9.0,16.0,22.0,7.0,0,0,0,0.368421052631579,0.473684210526316,0.184210526315789,0.0,3519237.90356445,9469.80794551256
7396,261635372002,14.0,,,,9.0,,6.0,8.0,,0,0,0,,,,0.0,6488066.63061523,11354.1871103841
7397,261635372001,36.0,21.0,7.0,14.0,15.0,7.0,14.0,22.0,,0,0,0,0.333333333333333,0.466666666666667,,0.0,6559578.10131836,10761.5121459159
7398,261635371002,34.0,20.0,7.0,13.0,14.0,7.0,14.0,20.0,,0,0,0,0.35,0.5,,0.0,1993106.47900391,6442.75641406739
7399,261635165001,27.0,14.0,,9.0,13.0,6.0,11.0,16.0,,0,0,0,,0.461538461538462,,0.0,25665913.4233398,25762.6408884614
7400,261635164001,24.0,12.0,,7.0,12.0,,10.0,14.0,,0,0,0,,,,0.0,5079177.22021484,10328.5425453685
7401,261635164002,19.0,8.0,,,11.0,,8.0,11.0,,0,0,0,,,,0.0,6011949.92626953,11405.7820139047
7402,261635163001,38.0,23.0,8.0,15.0,15.0,6.0,14.0,24.0,,0,0,0,0.347826086956522,0.4,,0.0,6663933.33154297,10291.3147569685
7403,261635162002,16.0,8.0,,,8.0,,7.0,9.0,,0,0,0,,,,0.0,3460679.3112793,9154.21942965304
7404,261635162001,23.0,13.0,,8.0,10.0,,9.0,14.0,,0,0,0,,,,0.0,2622603.23291016,6992.2725494692
7405,261635156001,32.0,15.0,6.0,9.0,17.0,8.0,14.0,18.0,6.0,0,0,0,0.4,0.470588235294118,0.1875,0.0,3425694.31225586,7543.10537865805
7406,261635260002,64.0,32.0,12.0,20.0,32.0,13.0,25.0,39.0,7.0,0,0,0,0.375,0.40625,0.109375,0.0,7307383.3371582,11952.4579896122
7407,261635317002,67.0,31.0,10.0,21.0,36.0,17.0,27.0,40.0,,0,0,0,0.32258064516129,0.472222222222222,,0.0,5560375.11328125,11959.7919153101
7408,261635301001,36.0,22.0,7.0,15.0,14.0,6.0,13.0,23.0,,0,0,0,0.318181818181818,0.428571428571429,,0.0,5136792.9296875,11133.749924015
7409,261635302003,17.0,9.0,,6.0,8.0,,7.0,10.0,,0,0,0,,,,0.0,1975694.75439453,5785.70292817312
7410,261635302005,21.0,9.0,,6.0,12.0,6.0,9.0,12.0,,0,0,0,,0.5,,0.0,1918504.85107422,5771.30145911661
7411,261635302004,39.0,23.0,9.0,14.0,16.0,8.0,17.0,22.0,,0,0,0,0.391304347826087,0.5,,0.0,6364229.59765625,11857.6359986134
7412,261635305003,34.0,20.0,7.0,13.0,14.0,6.0,13.0,21.0,9.0,0,0,0,0.35,0.428571428571429,0.264705882352941,0.0,2378219.54418945,7445.36492924402
7413,261635334004,32.0,20.0,7.0,13.0,12.0,6.0,13.0,19.0,11.0,0,0,0,0.35,0.5,0.34375,0.0,4194196.19824219,8652.57826407306
7414,261635327002,34.0,17.0,6.0,11.0,17.0,7.0,13.0,21.0,6.0,0,0,0,0.352941176470588,0.411764705882353,0.176470588235294,0.0,1833749.75,6278.55881535111
7415,261635411004,41.0,21.0,8.0,13.0,20.0,9.0,17.0,24.0,11.0,0,0,0,0.380952380952381,0.45,0.268292682926829,0.0,4989775.45410156,9743.42222141534
7416,261635415004,52.0,30.0,11.0,19.0,22.0,9.0,20.0,32.0,,0,0,0,0.366666666666667,0.409090909090909,,0.0,4955165.04394531,11238.4181393719
7417,261635410002,95.0,50.0,19.0,31.0,45.0,20.0,39.0,56.0,16.0,0,0,0,0.38,0.444444444444444,0.168421052631579,0.0,5022916.34326172,10246.3473667369
7418,261635410003,87.0,48.0,17.0,31.0,39.0,17.0,34.0,53.0,13.0,0,0,0,0.354166666666667,0.435897435897436,0.149425287356322,0.0,5005876.96826172,10231.9640570294
7419,261635442002,70.0,35.0,14.0,21.0,35.0,14.0,28.0,42.0,,0,0,0,0.4,0.4,,0.0,4872717.78564453,12725.4560269202
7420,261635443003,98.0,50.0,17.0,33.0,48.0,22.0,39.0,59.0,13.0,0,0,0,0.34,0.458333333333333,0.13265306122449,0.0,6943506.69677734,10563.376756427
7421,261635442003,68.0,34.0,12.0,22.0,34.0,16.0,28.0,40.0,,0,0,0,0.352941176470588,0.470588235294118,,0.0,6042459.5859375,10702.2403575422
7422,261635435002,80.0,42.0,15.0,27.0,38.0,15.0,30.0,50.0,7.0,0,0,0,0.357142857142857,0.394736842105263,0.0875,0.0,5007887.44970703,10276.386418914
7423,261635435001,71.0,34.0,13.0,21.0,37.0,18.0,31.0,40.0,7.0,0,0,0,0.382352941176471,0.486486486486487,0.0985915492957746,0.0,5047891.79833984,10306.156196501
7424,261635451003,38.0,19.0,9.0,10.0,19.0,9.0,18.0,20.0,,0,0,0,0.473684210526316,0.473684210526316,,0.0,7062222.45214844,15058.8329743219
7425,261635452004,54.0,28.0,10.0,18.0,26.0,13.0,23.0,31.0,8.0,0,0,0,0.357142857142857,0.5,0.148148148148148,0.0,4551688.68188477,10008.4987024497
7426,261635460005,67.0,39.0,15.0,24.0,28.0,13.0,28.0,39.0,6.0,0,0,0,0.384615384615385,0.464285714285714,0.0895522388059701,0.0,3467795.67138672,7902.35076669746
7427,261635463002,75.0,39.0,14.0,25.0,36.0,17.0,31.0,44.0,16.0,0,0,0,0.358974358974359,0.472222222222222,0.213333333333333,0.0,26572507.9360352,21517.3974355937
7428,261635371001,36.0,20.0,7.0,13.0,16.0,8.0,15.0,21.0,,0,0,0,0.35,0.5,,0.0,6388103.81103516,15101.7070679595
7429,261635369002,34.0,21.0,8.0,13.0,13.0,6.0,14.0,20.0,10.0,0,0,0,0.380952380952381,0.461538461538462,0.294117647058824,0.0,1966203.33398438,6425.27418126395
7430,261635369001,35.0,21.0,7.0,14.0,14.0,7.0,14.0,21.0,,0,0,0,0.333333333333333,0.5,,0.0,1886186.35742188,6675.48921510044
7431,261635369004,27.0,13.0,,8.0,14.0,6.0,11.0,16.0,7.0,0,0,0,,0.428571428571429,0.259259259259259,0.0,2302140.43701172,7008.5643672617
7432,261635368001,53.0,29.0,11.0,18.0,24.0,11.0,22.0,31.0,,0,0,0,0.379310344827586,0.458333333333333,,0.0,2972588.94140625,6957.32939877504
7433,261635368002,77.0,44.0,15.0,29.0,33.0,15.0,30.0,47.0,10.0,0,0,0,0.340909090909091,0.454545454545455,0.12987012987013,0.0,3858391.89794922,11130.78765044
7434,261635367002,33.0,18.0,7.0,11.0,15.0,6.0,13.0,20.0,7.0,0,0,0,0.388888888888889,0.4,0.212121212121212,0.0,4353945.77978516,8788.21174536957
7435,261635367001,36.0,17.0,6.0,11.0,19.0,9.0,15.0,21.0,8.0,0,0,0,0.352941176470588,0.473684210526316,0.222222222222222,0.0,2574568.82470703,7604.27244740196
7436,261635366003,22.0,12.0,,9.0,10.0,,7.0,15.0,,0,0,0,,,,0.0,2078099.13256836,6695.48789805744
7437,261635366005,31.0,16.0,6.0,10.0,15.0,6.0,12.0,19.0,8.0,0,0,0,0.375,0.4,0.258064516129032,0.0,4100780.06835938,10472.755505335
7438,261635366004,37.0,22.0,8.0,14.0,15.0,7.0,15.0,22.0,6.0,0,0,0,0.363636363636364,0.466666666666667,0.162162162162162,0.0,4071280.42749023,8743.20563387377
7439,261635366002,41.0,23.0,9.0,14.0,18.0,9.0,18.0,23.0,6.0,0,0,0,0.391304347826087,0.5,0.146341463414634,0.0,3141607.85864258,7676.4698069033
7440,261635366001,37.0,15.0,7.0,8.0,22.0,10.0,17.0,20.0,,0,0,0,0.466666666666667,0.454545454545455,,0.0,6444830.40356445,10161.1181924212
7441,261635365002,33.0,17.0,6.0,11.0,16.0,6.0,12.0,21.0,,0,0,0,0.352941176470588,0.375,,0.0,1744335.44360352,5729.86382716876
7442,261635365003,33.0,18.0,7.0,11.0,15.0,7.0,14.0,19.0,,0,0,0,0.388888888888889,0.466666666666667,,0.0,3116595.28125,7003.01583110639
7443,261635365004,33.0,19.0,7.0,12.0,14.0,6.0,13.0,20.0,,0,0,0,0.368421052631579,0.428571428571429,,0.0,2230424.11206055,6093.70428830281
7444,261635365001,22.0,12.0,,8.0,10.0,,8.0,14.0,,0,0,0,,,,0.0,6475539.7824707,12807.443520384
7445,261635364003,49.0,26.0,10.0,16.0,23.0,11.0,21.0,28.0,12.0,0,0,0,0.384615384615385,0.478260869565217,0.244897959183673,0.0,4342855.49658203,12154.082953185
7446,261635364002,38.0,20.0,8.0,12.0,18.0,8.0,16.0,22.0,,0,0,0,0.4,0.444444444444444,,0.0,3037567.02246094,6978.66947114866
7447,261635364001,35.0,19.0,6.0,13.0,16.0,7.0,13.0,22.0,6.0,0,0,0,0.315789473684211,0.4375,0.171428571428571,0.0,2603941.55224609,6502.67774460171
7448,261635318003,40.0,23.0,8.0,15.0,17.0,8.0,16.0,24.0,,0,0,0,0.347826086956522,0.470588235294118,,0.0,3942459.67651367,8308.0386815352
7449,261635336003,52.0,29.0,11.0,18.0,23.0,9.0,20.0,32.0,9.0,0,0,0,0.379310344827586,0.391304347826087,0.173076923076923,0.0,4630764.37939453,9691.34638840119
7450,261635335002,31.0,18.0,6.0,12.0,13.0,,11.0,20.0,9.0,0,0,0,0.333333333333333,,0.290322580645161,0.0,2570880.16967773,8040.58175624522
7451,261635335001,40.0,23.0,8.0,15.0,17.0,7.0,15.0,25.0,,0,0,0,0.347826086956522,0.411764705882353,,0.0,2517096.14282227,7412.60271284449
7452,261635356002,41.0,20.0,8.0,12.0,21.0,9.0,17.0,24.0,,0,0,0,0.4,0.428571428571429,,0.0,3617036.25390625,8198.81604168366
7453,261635356001,52.0,31.0,12.0,19.0,21.0,10.0,22.0,30.0,10.0,0,0,0,0.387096774193548,0.476190476190476,0.192307692307692,0.0,3376787.8828125,8031.97766919109
7454,261635465002,59.0,34.0,12.0,22.0,25.0,12.0,24.0,35.0,,0,0,0,0.352941176470588,0.48,,0.0,3861448.54248047,8663.20452320339
7455,261635466003,59.0,34.0,13.0,21.0,25.0,12.0,25.0,34.0,9.0,0,0,0,0.382352941176471,0.48,0.152542372881356,0.0,3446801.80395508,7855.97039666538
7456,261635342001,56.0,32.0,12.0,20.0,24.0,10.0,22.0,34.0,8.0,0,0,0,0.375,0.416666666666667,0.142857142857143,0.0,5965257.85961914,10840.8494177747
7457,261635341002,38.0,19.0,7.0,12.0,19.0,8.0,15.0,23.0,,0,0,0,0.368421052631579,0.421052631578947,,0.0,1841452.4375,5816.10034024441
7458,261635341001,25.0,12.0,,8.0,13.0,6.0,10.0,15.0,,0,0,0,,0.461538461538462,,0.0,1606465.8425293,5425.03067426624
7459,261635248005,37.0,27.0,10.0,17.0,10.0,,14.0,23.0,,0,0,0,0.37037037037037,,,0.0,3275202.55175781,8337.44401254208
7460,261635342002,36.0,20.0,6.0,14.0,16.0,6.0,12.0,24.0,,0,0,0,0.3,0.375,,0.0,3689638.72973633,8561.4079118144
7461,261635341003,38.0,24.0,9.0,15.0,14.0,7.0,16.0,22.0,,0,0,0,0.375,0.5,,0.0,4766600.7734375,9144.502155441
7462,261635137003,47.0,23.0,8.0,15.0,24.0,11.0,19.0,28.0,13.0,0,0,0,0.347826086956522,0.458333333333333,0.276595744680851,0.0,6025885.87084961,10686.1229873347
7463,261635159001,60.0,32.0,11.0,21.0,28.0,13.0,24.0,36.0,8.0,0,0,0,0.34375,0.464285714285714,0.133333333333333,0.0,6607361.45361328,12474.9674464923
7464,261635160001,65.0,35.0,12.0,23.0,30.0,14.0,26.0,39.0,15.0,0,0,0,0.342857142857143,0.466666666666667,0.230769230769231,0.0,5208224.00683594,10414.8023297276
