Reference_Id,Account,Agency_Application,Relief_Program,Application_Date,Relief_Amount,Household_Income,Household_Size,Financial_Hardship,Job_Loss,Reduced_Hours,Account_Type,Zip,Country,State,Location,Council_District,ObjectId
PKVN-N4Z4-V9FM,3714830000.0,False,MCR,2021/09/15 00:00:00+00,291.55,2000.0,8.0,True,False,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",26.0,1364
QLZP-NWW3-W3V6,4041557466.0,True,MCR,2021/11/24 00:00:00+00,403.65,2000.0,5.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,1365
4ZMN-RKVK-M9HT,1641072004.0,True,MCR,2021/09/23 00:00:00+00,339.44,2000.0,4.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1366
3ZYQ-23M2-3PYF,1140100000.0,False,MCR,2021/12/20 00:00:00+00,171.56,2000.0,2.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,1367
KV43-NZWQ-GHLF,1620600000.0,False,MCR,2021/11/12 00:00:00+00,165.08,2000.0,5.0,True,False,False,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,1368
4ZL3-ZVZ9-CLTK,9261267683.0,False,MCR,2021/09/16 00:00:00+00,129.12,2000.0,8.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,1369
Z32V-L9M3-X29F,5870732568.0,True,MCR,2021/12/09 00:00:00+00,38.08,2000.0,5.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,1370
WVQR-LL2W-LK3Y,828050203.0,True,MCR,2021/12/14 00:00:00+00,59.03,2000.0,4.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,1371
NW94-PKVW-ZGCM,7104598194.0,True,MCR,2021/12/15 00:00:00+00,309.66,2000.0,3.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1372
YLP4-K3L3-2J93,9869052413.0,True,MCR,2021/12/16 00:00:00+00,610.68,2000.0,6.0,True,False,True,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,1373
ZQVW-4ZYW-LJP3,8504125774.0,True,MCR,2021/12/28 00:00:00+00,373.09,2000.0,6.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,1374
4PW9-N4VY-WG42,36238471.0,True,MCR,2022/01/13 00:00:00+00,808.69,2000.0,2.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",11.0,1375
RPY3-3ZQZ-MNWG,4345091402.0,True,MCR,2022/01/13 00:00:00+00,636.65,2000.0,5.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",12.0,1376
YV9Z-ZVMM-9WLM,5880920000.0,True,MCR,2022/01/18 00:00:00+00,225.25,2000.0,4.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",1.0,1377
ZVVW-MMNQ-XKJY,130340000.0,True,MCR,2022/01/19 00:00:00+00,1000.0,2000.0,5.0,True,False,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,1378
3ZRN-WVPL-WWCW,3113140000.0,True,MCR,2022/01/20 00:00:00+00,521.69,2000.0,2.0,True,False,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,1379
YVW3-PKVN-6J29,5063469321.0,True,MCR,2022/01/31 00:00:00+00,345.09,2000.0,3.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",12.0,1380
WYPQ-4QY2-CR3V,828110000.0,True,MCR,2022/02/02 00:00:00+00,318.53,2000.0,1.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",12.0,1381
WY9N-4ZL4-6M42,3129210000.0,True,MCR,2022/02/03 00:00:00+00,317.51,2000.0,3.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1382
Z3WK-N4KQ-6M2J,6085848927.0,True,MCR,2022/02/07 00:00:00+00,435.04,2000.0,5.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",12.0,1383
PW2R-23WM-XVTC,1395220573.0,True,MCR,2022/02/08 00:00:00+00,526.0,2000.0,4.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,1384
RQL9-QKZV-QW3Q,8823532866.0,True,MCR,2022/02/10 00:00:00+00,1000.0,2000.0,6.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1385
RK9Y-L99Q-K2TG,6347162283.0,True,MCR,2022/02/11 00:00:00+00,477.75,2000.0,2.0,True,False,True,residential,40223.0,USA,Kentucky,"40223, Kentucky, USA",7.0,1386
K3LZ-NZZY-RCCN,5040977791.0,True,MCR,2021/08/23 00:00:00+00,860.36,2000.0,2.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,1387
KV42-K3ML-JXMR,3869120000.0,True,MCR,2021/08/23 00:00:00+00,487.28,2000.0,2.0,True,True,True,residential,40207.0,USA,Kentucky,"40207, Kentucky, USA",9.0,1388
NWPQ-WY2N-NPTH,2169738034.0,True,MCR,2021/08/24 00:00:00+00,51.27,2000.0,2.0,True,True,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",11.0,1389
3ZMW-WLVV-2Z29,4069571294.0,False,MCR,2021/08/24 00:00:00+00,362.19,2000.0,3.0,True,True,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,1390
NWPR-YVQM-JZ4Q,2318606891.0,False,MCR,2021/08/25 00:00:00+00,659.86,2000.0,3.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1391
MM4Y-NWZK-232Y,4641119295.0,False,MCR,2021/08/25 00:00:00+00,894.77,2000.0,2.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1392
3QRK-PQLY-KM4L,2627020000.0,True,MCR,2021/08/25 00:00:00+00,354.08,2000.0,8.0,True,True,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,1393
L93L-KWNZ-H2V6,5110310000.0,False,MCR,2021/08/27 00:00:00+00,374.71,2000.0,2.0,True,True,True,residential,,USA,Kentucky,", Kentucky, USA",,1394
3ZM2-LL44-C6H2,4879673117.0,True,MCR,2021/08/27 00:00:00+00,474.95,2000.0,5.0,True,True,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",18.0,1395
YPP4-QKMY-94QY,3411465108.0,False,MCR,2021/08/28 00:00:00+00,575.81,2000.0,3.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1396
92PQ-RK4W-RNGM,2707030000.0,False,MCR,2021/09/01 00:00:00+00,749.47,2000.0,3.0,True,True,True,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",1.0,1397
4PK9-ZQVW-NQKT,8218453025.0,True,MCR,2021/09/01 00:00:00+00,27.15,2000.0,4.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1398
NWYN-PWMR-RPXH,1153474442.0,False,MCR,2021/09/01 00:00:00+00,508.02,2000.0,4.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,1399
QQP9-M4R2-WCPX,2876255296.0,True,MCR,2021/09/03 00:00:00+00,1000.0,2000.0,3.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,1400
9MZP-VPLN-MFMZ,5158679448.0,False,MCR,2021/09/05 00:00:00+00,247.8,2000.0,5.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,1401
3Q34-VYWM-PYYP,436640000.0,True,MCR,2021/09/06 00:00:00+00,1000.0,2000.0,2.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1402
M4NQ-Z3KQ-RQWW,9104240000.0,False,MCR,2021/08/30 00:00:00+00,126.85,1000.0,1.0,True,False,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,1403
LL23-PWN3-6TN4,9844400000.0,True,MCR,2022/01/06 00:00:00+00,583.33,2000.0,2.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,1404
MQYW-YLVW-J4NW,3130139980.0,False,MCR,2021/08/30 00:00:00+00,685.52,1000.0,5.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,1405
WYKM-23ZP-NW3Q,9604200000.0,False,MCR,2021/09/21 00:00:00+00,193.21,2000.0,2.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,1406
KVQR-N43N-N2VG,900832470.0,False,MCR,2021/11/15 00:00:00+00,672.78,2000.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,1407
KVWZ-WLVM-J4WL,2801926640.0,True,MCR,2022/01/10 00:00:00+00,292.22,2000.0,2.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",23.0,1408
NZLQ-ZVRN-6XK3,1644630000.0,True,MCR,2021/08/30 00:00:00+00,202.08,1000.0,2.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",21.0,1409
NW29-L9L2-LV4C,642740000.0,True,MCR,2021/09/23 00:00:00+00,138.98,2000.0,2.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",15.0,1410
QK3Y-4Z3W-46QV,9087009921.0,False,MCR,2022/01/15 00:00:00+00,156.81,2000.0,1.0,True,True,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,1411
KWWN-929Q-HYCZ,7419940025.0,False,MCR,2021/08/30 00:00:00+00,838.43,1000.0,5.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,1412
RPNW-L9R9-NRV6,2816400000.0,False,MCR,2021/11/17 00:00:00+00,454.51,2000.0,1.0,True,False,False,residential,40217.0,USA,Kentucky,"40217, Kentucky, USA",15.0,1413
KVWL-RPW9-RGTV,5075957178.0,False,MCR,2021/09/30 00:00:00+00,160.9,2000.0,4.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,1414
QL9Z-RK3N-99KQ,1526015463.0,True,MCR,2021/09/23 00:00:00+00,644.44,2000.0,2.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,1415
YPRR-3Z22-GVCM,3442652776.0,False,MCR,2022/01/19 00:00:00+00,211.57,2000.0,2.0,True,True,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,1416
239K-RPNV-WZ3F,7959700000.0,False,MCR,2021/08/30 00:00:00+00,1000.0,1000.0,1.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,1417
M4NK-Z323-H2NH,6116200000.0,True,MCR,2021/11/17 00:00:00+00,437.29,2000.0,3.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",13.0,1418
2RNQ-PKPN-LCLX,7912010000.0,False,MCR,2021/10/01 00:00:00+00,440.18,2000.0,1.0,True,False,True,residential,,USA,Kentucky,", Kentucky, USA",,1419
RQLV-RKP3-LCGK,1262400233.0,False,MCR,2021/09/24 00:00:00+00,422.43,2000.0,2.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1420
WVQ3-3Z3R-GW99,364820665.0,True,MCR,2022/01/19 00:00:00+00,697.53,2000.0,6.0,True,True,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,1421
VYL3-ZQQY-T4NC,4037610000.0,False,MCR,2021/08/30 00:00:00+00,205.06,1000.0,1.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1422
ZVRV-3QRZ-CWYF,2905340000.0,False,MCR,2021/11/18 00:00:00+00,43.11,2000.0,5.0,True,False,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,1423
RQQZ-KVVW-XWL2,4226235371.0,True,MCR,2021/10/04 00:00:00+00,286.06,2000.0,2.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,1424
ZVRZ-4Q3Z-LXMT,6725233548.0,True,MCR,2021/09/24 00:00:00+00,488.68,2000.0,5.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1425
RPNP-YPRK-MVR3,4743837339.0,False,MCR,2022/01/26 00:00:00+00,587.63,2000.0,4.0,True,True,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,1426
PW2V-MM9Q-HX2T,1047383712.0,False,MCR,2021/08/30 00:00:00+00,265.97,1000.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,1427
PWPY-ZQ99-QZ6Y,6787636946.0,False,MCR,2021/11/19 00:00:00+00,200.38,2000.0,1.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,1428
PK9W-VYVV-THZQ,9634095924.0,False,MCR,2021/11/23 00:00:00+00,383.06,2000.0,2.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,1429
ZVW9-4PZW-923T,8723581600.0,False,MCR,2021/11/29 00:00:00+00,299.74,2000.0,2.0,True,False,False,residential,,USA,Kentucky,", Kentucky, USA",,1430
LLPN-9Z3V-3K4Z,4201970892.0,False,MCR,2021/11/29 00:00:00+00,138.17,2000.0,3.0,True,False,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,1431
9MKP-LL4Y-T2VL,9563052404.0,True,MCR,2021/11/30 00:00:00+00,1000.0,2000.0,2.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",1.0,1432
Z32W-PWVN-GZRK,3773894428.0,True,MCR,2021/12/08 00:00:00+00,202.48,2000.0,3.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1433
WYWR-NZZW-QVYV,4912113659.0,True,MCR,2021/12/15 00:00:00+00,124.25,2000.0,5.0,True,False,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,1434
KW3Y-RKQ4-T36N,2152720000.0,False,MCR,2021/12/23 00:00:00+00,426.37,2000.0,3.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1435
YPQ3-92VV-FCFW,1757212065.0,False,MCR,2021/12/29 00:00:00+00,1000.0,2000.0,5.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1436
M4RN-MMYK-3JGT,7701731838.0,False,MCR,2022/01/10 00:00:00+00,174.47,2000.0,3.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1437
QKVY-N4ZZ-KVKY,6264612532.0,False,MCR,2022/01/26 00:00:00+00,208.64,2000.0,3.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",1.0,1438
2394-QKN4-2H6M,2541110000.0,True,MCR,2022/01/31 00:00:00+00,30.42,2000.0,2.0,True,False,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,1439
PQQM-23KR-T9ZH,7275610000.0,False,MCR,2022/02/01 00:00:00+00,144.1,2000.0,5.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,1440
KVKN-4PLP-WPR4,3441936239.0,False,MCR,2022/02/14 00:00:00+00,1000.0,2000.0,4.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,1441
VPYR-QLMW-4CKJ,9481674645.0,True,MCR,2021/08/23 00:00:00+00,534.7,2000.0,2.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1442
WV94-MQZ4-9ZZ6,2264610000.0,True,MCR,2021/08/23 00:00:00+00,195.83,2000.0,4.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1443
ZVPW-92P4-WKYQ,654040106.0,False,MCR,2021/08/24 00:00:00+00,135.83,2000.0,4.0,True,False,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,1444
NWY4-WVWK-TPTY,2302830000.0,True,MCR,2021/08/24 00:00:00+00,999.25,2000.0,3.0,True,True,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,1445
QLWV-YLLW-2YXV,7882555201.0,False,MCR,2021/08/25 00:00:00+00,152.02,2000.0,3.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,1446
QKLL-YVQW-9RZP,2491590106.0,False,MCR,2021/08/25 00:00:00+00,1000.0,2000.0,2.0,True,False,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,1447
4ZW3-3Q2M-NPVY,1688738635.0,True,MCR,2021/08/25 00:00:00+00,628.43,2000.0,3.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1448
3QVQ-ZVKQ-6Y4F,5504310000.0,False,MCR,2021/08/25 00:00:00+00,56.27,2000.0,4.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1449
MQLR-ZQN9-PJLL,2961520000.0,False,MCR,2021/08/25 00:00:00+00,762.1,2000.0,4.0,True,True,False,residential,40206.0,USA,Kentucky,"40206, Kentucky, USA",9.0,1450
VP4L-KV2V-N3PX,1190065294.0,False,MCR,2021/08/26 00:00:00+00,310.03,2000.0,3.0,True,False,True,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",21.0,1451
PKYZ-QLQK-XZGN,9534746595.0,False,MCR,2021/08/26 00:00:00+00,522.36,2000.0,1.0,True,False,True,residential,40205.0,USA,Kentucky,"40205, Kentucky, USA",8.0,1452
RP42-924Z-XG9T,5369662773.0,False,MCR,2021/08/27 00:00:00+00,67.09,2000.0,3.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,1453
N4KW-WVZ2-3H4J,4874763996.0,True,MCR,2021/08/27 00:00:00+00,498.03,2000.0,2.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,1454
4ZV3-3ZRY-XCL2,7556186259.0,True,MCR,2021/08/30 00:00:00+00,563.04,2000.0,3.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1455
MQPW-RPZP-YTQ9,2726036605.0,False,MCR,2021/08/30 00:00:00+00,743.39,2000.0,5.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,1456
NWWN-RQLV-NJ96,1572986876.0,True,MCR,2021/08/31 00:00:00+00,634.08,2000.0,3.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,1457
YLPP-VYPM-T2W6,74928381.0,False,MCR,2021/08/31 00:00:00+00,214.88,2000.0,4.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1458
MMR3-RKWM-NHX4,9551721417.0,True,MCR,2021/08/31 00:00:00+00,1000.0,2000.0,8.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,1459
KV9K-PKRN-KJVG,1266920000.0,True,MCR,2021/09/01 00:00:00+00,244.23,2000.0,2.0,True,True,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",26.0,1460
PKRR-K3WW-ZFPN,8199830000.0,False,MCR,2021/09/01 00:00:00+00,591.97,2000.0,4.0,True,False,True,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,1461
YVPM-MMPN-KCQZ,3917620000.0,False,MCR,2021/09/02 00:00:00+00,47.0,2000.0,4.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1462
RKZ4-PKMR-922H,7959620000.0,False,MCR,2021/08/30 00:00:00+00,208.45,1000.0,6.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1463
9Z3P-RKQY-HZXM,210017572.0,True,MCR,2022/01/27 00:00:00+00,131.97,2000.0,2.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",21.0,1464
ZQQY-Z3RZ-JYTG,6154720000.0,False,MCR,2021/08/31 00:00:00+00,735.8,1000.0,3.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1465
23ZV-KV9Y-C3QC,6220210000.0,False,MCR,2021/10/04 00:00:00+00,423.87,2000.0,4.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1466
M4N9-RKWN-TF26,262820000.0,False,MCR,2021/09/24 00:00:00+00,242.04,2000.0,2.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,1467
WLN2-RP94-9WX2,2347219666.0,False,MCR,2022/01/27 00:00:00+00,315.12,2000.0,3.0,True,True,True,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,1468
YPVW-NWK9-2XXC,8082630000.0,False,MCR,2021/08/31 00:00:00+00,743.62,1000.0,8.0,True,True,False,residential,40245.0,USA,Kentucky,"40245, Kentucky, USA",17.0,1469
LL9W-QQLR-P3CY,1860110000.0,False,MCR,2021/10/04 00:00:00+00,300.92,2000.0,2.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,1470
4ZLV-Z3QW-W4JV,5402120000.0,True,MCR,2021/09/24 00:00:00+00,1000.0,2000.0,3.0,True,True,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",6.0,1471
3ZVM-3ZLR-ZL6Y,4363810000.0,False,MCR,2022/02/09 00:00:00+00,135.59,2000.0,5.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1472
VPM9-YL44-J6HZ,8570240000.0,True,MCR,2021/09/01 00:00:00+00,1000.0,1000.0,2.0,True,False,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",2.0,1473
9ZY3-VPPN-ZYVT,542310000.0,False,MCR,2021/10/06 00:00:00+00,130.78,2000.0,4.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,1474
2NZK-L9PR-FTXM,8972872849.0,True,MCR,2021/09/25 00:00:00+00,342.45,2000.0,7.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",4.0,1475
23ZR-3QPM-MQKX,5860720000.0,True,MCR,2022/02/14 00:00:00+00,48.08,2000.0,4.0,True,True,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,1476
VPP3-9M3K-XJNF,7266958401.0,False,MCR,2021/09/01 00:00:00+00,231.08,1000.0,6.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,1477
4ZZV-QQW9-F9T6,7616200000.0,True,MCR,2021/10/07 00:00:00+00,386.61,2000.0,5.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",12.0,1478
4Z42-NWQM-2PMH,4506200000.0,True,MCR,2021/09/27 00:00:00+00,1000.0,2000.0,3.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,1479
K3KQ-PW9W-Y3RL,7907820000.0,True,MCR,2022/02/15 00:00:00+00,326.59,2000.0,4.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1480
MQLY-LL2Z-NXKL,3866356359.0,False,MCR,2021/09/01 00:00:00+00,203.71,1000.0,1.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1481
LLV2-RKNN-36PC,4215946628.0,True,MCR,2021/10/07 00:00:00+00,440.5,2000.0,1.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1482
MQZ3-KWWN-66YM,385742736.0,False,MCR,2021/09/28 00:00:00+00,89.76,2000.0,4.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,1483
YVKK-RK4L-ZL4V,2141603745.0,True,MCR,2021/08/23 00:00:00+00,995.64,2000.0,1.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,1484
4ZQN-QLW2-PHJK,3437679707.0,False,MCR,2021/09/01 00:00:00+00,536.5,1000.0,2.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1485
KWVM-YVML-N9NQ,1277266498.0,False,MCR,2021/09/01 00:00:00+00,130.04,1000.0,1.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1486
YPL9-NW3L-JHNK,250443348.0,False,MCR,2021/09/01 00:00:00+00,123.31,1000.0,1.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,1487
92VL-3Z4Q-XL9H,3368610000.0,False,MCR,2021/09/02 00:00:00+00,1000.0,1000.0,2.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1488
23PP-PWPQ-6PZZ,393210000.0,False,MCR,2021/09/02 00:00:00+00,176.93,1000.0,1.0,True,False,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,1489
VP2V-2NVP-PZVV,1895965369.0,True,MCR,2021/09/02 00:00:00+00,179.78,1000.0,4.0,True,False,True,residential,,USA,Kentucky,", Kentucky, USA",,1490
YP9K-VYRK-QVM2,7615391186.0,True,MCR,2021/09/02 00:00:00+00,787.06,1000.0,6.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",12.0,1491
ZVY3-WVVZ-V3TZ,7362527965.0,False,MCR,2021/09/02 00:00:00+00,1000.0,1000.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1492
L9MP-VYYN-MVVT,744140000.0,False,MCR,2021/09/03 00:00:00+00,747.06,1000.0,2.0,True,True,True,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,1493
3ZQ2-4Z4R-GFRW,9955416685.0,True,MCR,2021/09/03 00:00:00+00,194.02,1000.0,3.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,1494
3Q33-LZZQ-6K2Q,323100000.0,False,MCR,2021/09/03 00:00:00+00,237.85,1000.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,1495
MMY3-VYKV-2FLY,9090959315.0,True,MCR,2021/09/03 00:00:00+00,1000.0,1000.0,4.0,True,False,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,1496
YPNN-2NMV-4LFZ,4105640000.0,True,MCR,2021/09/03 00:00:00+00,479.15,1000.0,5.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",21.0,1497
4PVP-WY2Q-CKHR,3132678443.0,False,MCR,2021/09/03 00:00:00+00,863.7,1000.0,1.0,True,False,False,residential,,USA,Kentucky,", Kentucky, USA",,1498
MQQP-VYW4-44PL,2609302135.0,False,MCR,2021/09/06 00:00:00+00,166.54,1000.0,4.0,True,True,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,1499
PKVQ-YPMP-GRXM,6422601372.0,False,MCR,2021/09/06 00:00:00+00,165.86,1000.0,3.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,1500
32W9-RPZW-Q3CN,9556013136.0,False,MCR,2021/09/07 00:00:00+00,1000.0,1000.0,4.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,1501
MMMQ-MQ93-YJ3T,2300240000.0,False,MCR,2021/09/07 00:00:00+00,494.65,1000.0,1.0,True,False,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",13.0,1502
