OBJECTID,SourceOID,FromPosition,ToPosition,FacilityOID,SourceName,FromCumul_Minutes,ToCumul_Minutes,FromCumul_Miles,ToCumul_Miles,FromCumul_Kilometers,ToCumul_Kilometers
7608,12799263,0.99839739,1.0,74,main.Routing_Streets,4.7476805,4.73918857,0.24584272,0.24540302,0.39564629,0.39493866
7609,12799263,0.99839739,0.62926489,74,main.Routing_Streets,4.74768881,2.79172763,0.24584272,0.14456646,0.39564629,0.23265763
7610,12799263,0.27088003,0.3078512,74,main.Routing_Streets,3.861606,3.66570224,0.19996648,0.18982333,0.32181549,0.30549164
7611,12799263,0.27088003,0.0,74,main.Routing_Streets,3.86197799,2.42663175,0.19996648,0.12564973,0.32181549,0.20221405
7612,12799263,0.3078512,0.55103725,74,main.Routing_Streets,3.66570224,2.37722567,0.18982333,0.12310305,0.30549164,0.19811554
7613,12799263,0.61055833,0.55103725,74,main.Routing_Streets,2.69260653,2.37722567,0.13943468,0.12310305,0.22439881,0.19811554
7614,12799263,0.62926489,0.61055833,74,main.Routing_Streets,2.79172763,2.69260653,0.14456646,0.13943468,0.23265763,0.22439881
7615,12799264,0.00904381,0.0,74,main.Routing_Streets,4.82797648,4.73918857,0.25,0.24540302,0.4023368,0.39493866
7616,12799271,0.64673066,1.0,74,main.Routing_Streets,3.5613527,3.29074308,0.18440781,0.17039461,0.2967762,0.27422409
7617,12799272,0.78431374,0.93137252,74,main.Routing_Streets,1.84909268,1.57878018,0.09574554,0.0817487,0.15408782,0.13156204
7618,12799272,0.93137252,1.0,74,main.Routing_Streets,1.57878018,1.45265714,0.0817487,0.07521841,0.13156204,0.12105255
7619,12799272,0.49509802,0.78431374,74,main.Routing_Streets,2.38073331,1.84909268,0.12327465,0.09574554,0.19839172,0.15408782
7620,12799272,0.0,0.13235295,74,main.Routing_Streets,3.29074308,3.04748136,0.17039461,0.15779863,0.27422409,0.25395278
7621,12799272,0.13235295,0.25490198,74,main.Routing_Streets,3.04748136,2.82223722,0.15779863,0.14613419,0.25395278,0.23518066
7622,12799272,0.25490198,0.49509802,74,main.Routing_Streets,2.82223722,2.38073331,0.14613419,0.12327465,0.23518066,0.19839172
7623,12799273,0.0,0.04468264,74,main.Routing_Streets,1.45265714,1.19132901,0.07521841,0.06168852,0.12105255,0.09927825
7624,12799273,0.04468264,0.0801206,74,main.Routing_Streets,1.19132901,0.98410245,0.06168852,0.050958,0.09927825,0.08200912
7625,12799273,0.46841136,0.37288293,74,main.Routing_Streets,1.2866495,0.7279581,0.066625,0.03769739,0.10722275,0.06066819
7626,12799273,0.83050209,0.66717207,74,main.Routing_Streets,3.40403232,2.44895419,0.17626973,0.126815,0.2836792,0.20408936
7627,12799273,0.90137798,0.83050209,74,main.Routing_Streets,3.81848544,3.40403232,0.19773078,0.17626973,0.31821747,0.2836792
7628,12799273,1.0,0.90137798,74,main.Routing_Streets,4.39524325,3.81848544,0.22759704,0.19773078,0.36628266,0.31821747
7629,12799273,0.0801206,0.16487755,74,main.Routing_Streets,0.98410245,0.48839933,0.050958,0.02529198,0.08200912,0.04070358
7630,12799273,0.16487755,0.18028535,74,main.Routing_Streets,0.48839933,0.39831143,0.02529198,0.02062715,0.04070358,0.03319625
7631,12799273,0.18028535,0.24839957,74,main.Routing_Streets,0.39831143,0.0,0.02062715,0.0,0.03319625,0.0
7632,12799273,0.33282265,0.24839957,74,main.Routing_Streets,0.49368075,0.0,0.025566,0.0,0.04114457,0.0
7633,12799273,0.37288293,0.33282265,74,main.Routing_Streets,0.7279581,0.49368075,0.03769739,0.025566,0.06066819,0.04114457
7634,12799273,0.49768618,0.46841136,74,main.Routing_Streets,1.45784091,1.2866495,0.07549006,0.066625,0.12148972,0.10722275
7635,12799273,0.65022349,0.49768618,74,main.Routing_Streets,2.3498331,1.45784091,0.12168321,0.07549006,0.19583054,0.12148972
7636,12799273,0.66717207,0.65022349,74,main.Routing_Streets,2.44895419,2.3498331,0.126815,0.12168321,0.20408936,0.19583054
7637,12799274,0.11139769,0.0,74,main.Routing_Streets,4.82788742,4.39524325,0.25,0.22759704,0.4023368,0.36628266
7638,12799293,0.51951515,0.50462216,74,main.Routing_Streets,4.82791896,4.76995028,0.25,0.24699826,0.4023368,0.39750596
7639,12799293,0.24883781,0.24999629,74,main.Routing_Streets,3.78344374,3.77893466,0.19590917,0.19567569,0.31528588,0.31491013
7640,12799293,0.24883781,0.0,74,main.Routing_Streets,3.78360526,2.81506747,0.19590917,0.14575874,0.31528588,0.23457642
7641,12799293,0.50462216,0.24999629,74,main.Routing_Streets,4.76995028,3.77893466,0.24699826,0.19567569,0.39750596,0.31491013
7642,12799320,0.89835214,1.0,74,main.Routing_Streets,4.82805122,4.34811612,0.25,0.22514705,0.4023368,0.36233978
7643,12799321,0.64888113,0.55194825,74,main.Routing_Streets,4.82793009,4.31521396,0.25,0.22344895,0.4023368,0.35960694
7644,12799321,0.05621576,0.0,74,main.Routing_Streets,4.6454794,4.34811612,0.24054477,0.22514705,0.38712005,0.36233978
7645,12799321,0.45501893,0.55194825,74,main.Routing_Streets,4.82793893,4.31521396,0.25,0.22344895,0.4023368,0.35960694
7646,12799321,0.09073376,0.05621576,74,main.Routing_Streets,4.82806855,4.6454794,0.25,0.24054477,0.4023368,0.38712005
7647,12799486,0.48937026,0.0,74,main.Routing_Streets,4.73918857,3.81848544,0.24540302,0.19773078,0.39493866,0.31821747
7648,12799486,0.53655456,0.48937026,74,main.Routing_Streets,4.82796512,4.73918857,0.25,0.24540302,0.4023368,0.39493866
7649,12799504,0.42411181,0.97468621,74,main.Routing_Streets,3.77893466,1.45784091,0.19567569,0.07549006,0.31491013,0.12148972
7650,12799504,1.0,0.97468621,74,main.Routing_Streets,1.56453036,1.45784091,0.08101532,0.07549006,0.13038178,0.12148972
7651,12799504,0.17523956,0.42411181,74,main.Routing_Streets,4.8280834,3.77893466,0.25,0.19567569,0.4023368,0.31491013
7652,12799505,0.14286546,0.0,74,main.Routing_Streets,2.37722567,1.56453036,0.12310305,0.08101532,0.19811554,0.13038178
7653,12799505,0.16217856,0.14286546,74,main.Routing_Streets,2.48708896,2.37722567,0.12879186,0.12310305,0.20727082,0.19811554
7654,12799505,0.23493326,0.16217856,74,main.Routing_Streets,2.90095614,2.48708896,0.15022446,0.12879186,0.24176331,0.20727082
7655,12799505,0.31694183,0.23493326,74,main.Routing_Streets,3.36755771,2.90095614,0.17438294,0.15022446,0.28064271,0.24176331
7656,12799505,0.48350382,0.31694183,74,main.Routing_Streets,4.31521396,3.36755771,0.22344895,0.17438294,0.35960694,0.28064271
7657,12799505,0.57363002,0.48350382,74,main.Routing_Streets,4.82794635,4.31521396,0.25,0.22344895,0.4023368,0.35960694
7658,12800098,0.36086002,0.65721101,74,main.Routing_Streets,3.77379972,1.81286222,0.1954159,0.09387061,0.31449203,0.1510704
7659,12800098,0.65721101,0.71164155,74,main.Routing_Streets,1.81286222,1.45265714,0.09387061,0.07521841,0.1510704,0.12105255
7660,12800098,0.72172123,0.71164155,74,main.Routing_Streets,1.51935636,1.45265714,0.078672,0.07521841,0.12661056,0.12105255
7661,12800098,0.76002425,0.72172123,74,main.Routing_Streets,1.77282315,1.51935636,0.09179656,0.078672,0.14773254,0.12661056
7662,12800098,0.85882616,0.76002425,74,main.Routing_Streets,2.42663175,1.77282315,0.12564973,0.09179656,0.20221405,0.14773254
7663,12800098,1.0,0.85882616,74,main.Routing_Streets,3.36081143,2.42663175,0.17402359,0.12564973,0.28006439,0.20221405
7664,12800098,0.20156931,0.36086002,74,main.Routing_Streets,4.82786158,3.77379972,0.25,0.1954159,0.4023368,0.31449203
7665,12800099,0.0,1.0,74,main.Routing_Streets,4.34811612,3.36081143,0.22514705,0.17402359,0.36233978,0.28006439
7666,12800100,0.24812181,0.0,74,main.Routing_Streets,4.82806825,4.34811612,0.25,0.22514705,0.4023368,0.36233978
7667,12800168,0.80052022,0.96262187,74,main.Routing_Streets,4.82785322,3.67082919,0.25,0.19008406,0.4023368,0.30591126
7668,12800168,0.96262187,1.0,74,main.Routing_Streets,3.67082919,3.40403232,0.19008406,0.17626973,0.30591126,0.2836792
7669,12800180,0.5591208,0.0,74,main.Routing_Streets,4.82790665,4.39524325,0.25,0.22759704,0.4023368,0.36628266
7670,12800187,0.2626994,0.49538615,74,main.Routing_Streets,4.2266568,3.77379972,0.21886779,0.1954159,0.35223427,0.31449203
7671,12800187,0.50352357,1.0,74,main.Routing_Streets,3.78935994,2.82316495,0.19623603,0.14619819,0.31581192,0.23528366
7672,12800187,0.50352357,0.49538615,74,main.Routing_Streets,3.78963598,3.77379972,0.19623603,0.1954159,0.31581192,0.31449203
7673,12800189,0.79414925,1.0,74,main.Routing_Streets,4.8280677,2.82316495,0.25,0.14619819,0.4023368,0.23528366
7674,12800190,1.0,0.0,74,main.Routing_Streets,2.82316495,0.48839933,0.14619819,0.02529198,0.23528366,0.04070358
7675,12800191,0.13553462,1.0,74,main.Routing_Streets,4.50157147,3.52296964,0.23309124,0.1824217,0.37512474,0.29357986
7676,12800191,0.13553462,0.0,74,main.Routing_Streets,4.50154554,4.34811612,0.23309124,0.22514705,0.37512474,0.36233978
7677,12800192,0.50448513,1.0,74,main.Routing_Streets,3.29196847,2.82316495,0.17047354,0.14619819,0.27435112,0.23528366
7678,12800192,0.50448513,0.0,74,main.Routing_Streets,3.2923577,2.81506747,0.17047354,0.14575874,0.27435112,0.23457642
7679,12800195,0.67415547,0.7022447,74,main.Routing_Streets,2.81506747,2.61496982,0.14575874,0.13539799,0.23457642,0.21790238
7680,12800195,0.7022447,0.8146016,74,main.Routing_Streets,2.61496982,1.81457919,0.13539799,0.093955,0.21790238,0.15120621
7681,12800195,0.8146016,1.0,74,main.Routing_Streets,1.81457919,0.49368075,0.093955,0.025566,0.15120621,0.04114457
7682,12800195,0.39157157,0.42134541,74,main.Routing_Streets,4.82835276,4.61623935,0.25,0.23901733,0.4023368,0.38466187
7683,12800195,0.42134541,0.67415547,74,main.Routing_Streets,4.61623935,2.81506747,0.23901733,0.14575874,0.38466187,0.23457642
7684,12800197,0.7447905,0.94203073,74,main.Routing_Streets,4.20234963,2.79450284,0.21759255,0.14469777,0.35018196,0.23286895
7685,12800197,0.94203073,1.0,74,main.Routing_Streets,2.79450284,2.38073331,0.14469777,0.12327465,0.23286895,0.19839172
7686,12800198,0.0,0.3230069,74,main.Routing_Streets,3.09079989,2.69260653,0.16005188,0.13943468,0.25757905,0.22439881
7687,12800198,0.74601619,1.0,74,main.Routing_Streets,3.21405734,2.90095614,0.16643757,0.15022446,0.26785584,0.24176331
7688,12800198,0.74601619,0.3230069,74,main.Routing_Streets,3.21407565,2.69260653,0.16643757,0.13943468,0.26785584,0.22439881
7689,12800199,1.0,0.0,74,main.Routing_Streets,4.34812411,3.88113192,0.22516033,0.20097814,0.36236115,0.32344361
7690,12800200,0.0,1.0,74,main.Routing_Streets,2.60329989,2.3498331,0.13480778,0.12168321,0.21695252,0.19583054
7691,12800203,0.43325404,0.95114064,74,main.Routing_Streets,4.77005404,2.64905185,0.247003,0.13717574,0.39751359,0.2207634
7692,12800203,0.43325404,0.43323168,74,main.Routing_Streets,4.77004184,4.76995028,0.247003,0.24699826,0.39751359,0.39750596
7693,12800203,0.95114064,1.0,74,main.Routing_Streets,2.64905185,2.44895419,0.13717574,0.126815,0.2207634,0.20408936
7694,12800203,0.41907701,0.43323168,74,main.Routing_Streets,4.82791808,4.76995028,0.25,0.24699826,0.4023368,0.39750596
7695,12800204,1.0,0.0,74,main.Routing_Streets,3.03650302,2.64905185,0.15723829,0.13717574,0.253051,0.2207634
7696,12800205,0.0,1.0,74,main.Routing_Streets,3.26750888,2.79172763,0.16920375,0.14456646,0.27230759,0.23265763
7697,12800370,0.27869052,0.0,74,main.Routing_Streets,3.38952308,3.29074308,0.17550956,0.17039461,0.28245582,0.27422409
7698,12800371,0.0,1.0,74,main.Routing_Streets,4.11711026,3.29074308,0.21318395,0.17039461,0.343087,0.27422409
7699,12800373,1.0,0.0,74,main.Routing_Streets,3.14128018,3.04748136,0.16265545,0.15779863,0.2617691,0.25395278
7700,12800374,0.98163345,1.0,74,main.Routing_Streets,3.14558305,3.14128018,0.16287826,0.16265545,0.26212768,0.2617691
7701,12800374,0.98163345,0.0,74,main.Routing_Streets,3.14557107,2.91559659,0.16287826,0.15096968,0.26212768,0.24296264
7702,12800375,0.39245651,1.0,74,main.Routing_Streets,3.13660204,2.79450284,0.16241368,0.14469777,0.26138,0.23286895
7703,12800375,0.39245651,0.0,74,main.Routing_Streets,3.13658333,2.91559659,0.16241368,0.15096968,0.26138,0.24296264
7704,12800376,1.0,0.0,74,main.Routing_Streets,2.91559659,2.82223722,0.15096968,0.14613419,0.24296264,0.23518066
7705,12800377,0.49204597,0.0,74,main.Routing_Streets,3.37091765,3.14128018,0.1745472,0.16265545,0.28090706,0.2617691
7706,12800385,0.61048593,1.0,74,main.Routing_Streets,4.64511037,4.30983487,0.24053623,0.22317493,0.38710632,0.35916595
7707,12800706,0.10798189,0.0,74,main.Routing_Streets,4.82835908,4.61623935,0.25,0.23901733,0.4023368,0.38466187
7708,12800719,1.0,0.0,74,main.Routing_Streets,4.71814364,4.61623935,0.2442937,0.23901733,0.39315339,0.38466187
7709,12800723,0.65054754,1.0,74,main.Routing_Streets,4.8283372,4.71814364,0.25,0.2442937,0.4023368,0.39315339
7710,12800728,0.24292412,0.0,74,main.Routing_Streets,4.82836097,4.71814364,0.25,0.2442937,0.4023368,0.39315339
7711,12872361,0.63072318,0.62309837,75,main.Routing_Streets,4.82803611,4.72090433,0.25,0.24445227,0.4023368,0.39340859
7712,12872361,0.5562636,0.56327599,75,main.Routing_Streets,4.82778221,4.72925394,0.25,0.2448979,0.4023368,0.39412575
7713,12872361,0.56440657,0.57466644,75,main.Routing_Streets,4.74539837,4.6012266,0.2457204,0.23825621,0.39544945,0.38343697
7714,12872361,0.56440657,0.56327599,75,main.Routing_Streets,4.74514076,4.72925394,0.2457204,0.2448979,0.39544945,0.39412575
7715,12872361,0.57466644,0.59462231,75,main.Routing_Streets,4.6012266,4.32080667,0.23825621,0.22373552,0.38343697,0.36006813
7716,12872361,0.62309837,0.59462231,75,main.Routing_Streets,4.72090433,4.32080667,0.24445227,0.22373552,0.39340859,0.36006813
7717,12872366,0.11556149,0.0,75,main.Routing_Streets,2.34072855,1.5540098,0.12120417,0.08047227,0.19505959,0.12950783
7718,12872366,0.14689569,0.11556149,75,main.Routing_Streets,2.55405863,2.34072855,0.13224994,0.12120417,0.21283608,0.19505959
7719,12872366,0.30552512,0.14689569,75,main.Routing_Streets,3.63394144,2.55405863,0.18817096,0.13224994,0.30283241,0.21283608
7720,12872366,0.45971189,0.46616071,75,main.Routing_Streets,4.68370231,4.63980081,0.24252045,0.24024729,0.39029961,0.38664131
7721,12872366,0.45971189,0.30552512,75,main.Routing_Streets,4.68359463,3.63394144,0.24252045,0.18817096,0.39029961,0.30283241
7722,12872366,0.49382802,0.46616071,75,main.Routing_Streets,4.82813394,4.63980081,0.25,0.24024729,0.4023368,0.38664131
7723,12873165,0.57302803,0.53812176,75,main.Routing_Streets,3.67852152,3.27832621,0.19048441,0.16976292,0.30655556,0.27320748
7724,12873165,0.58323552,0.58698273,75,main.Routing_Streets,3.79570712,3.75274027,0.19654418,0.19431962,0.31630783,0.31272774
7725,12873165,0.58323552,0.57302803,75,main.Routing_Streets,3.79556443,3.67852152,0.19654418,0.19048441,0.31630783,0.30655556
7726,12873165,0.32637939,0.36940649,75,main.Routing_Streets,4.74458597,4.2512266,0.24568485,0.22014208,0.39539223,0.35428505
7727,12873165,0.36940649,0.41361177,75,main.Routing_Streets,4.2512266,3.74439066,0.22014208,0.1938977,0.35428505,0.31204872
7728,12873165,0.41361177,0.46130618,75,main.Routing_Streets,3.74439066,3.19751566,0.1938977,0.16558164,0.31204872,0.26647835
7729,12873165,0.46130618,0.47409803,75,main.Routing_Streets,3.19751566,3.0508848,0.16558164,0.15798707,0.26647835,0.25425606
7730,12873165,0.47409803,0.49619302,75,main.Routing_Streets,3.0508848,2.79756449,0.15798707,0.14486962,0.25425606,0.23314552
7731,12873165,0.53812176,0.49619302,75,main.Routing_Streets,3.27832621,2.79756449,0.16976292,0.14486962,0.27320748,0.23314552
7732,12873165,0.61375457,0.58698273,75,main.Routing_Streets,4.05967386,3.75274027,0.21021511,0.19431962,0.3383091,0.31272774
7733,12873165,0.64050114,0.61375457,75,main.Routing_Streets,4.36631449,4.05967386,0.226094,0.21021511,0.36386376,0.3383091
7734,12873165,0.68311507,0.68352824,75,main.Routing_Streets,4.82808333,4.82334574,0.25,0.24975472,0.4023368,0.40194206
7735,12873165,0.68077109,0.64050114,75,main.Routing_Streets,4.82805962,4.36631449,0.25,0.226094,0.4023368,0.36386376
7736,12873165,0.68394136,0.68352824,75,main.Routing_Streets,4.82808196,4.82334574,0.25,0.24975472,0.4023368,0.40194206
7737,12873165,0.31911149,0.32637939,75,main.Routing_Streets,4.82791434,4.74458597,0.25,0.24568485,0.4023368,0.39539223
7738,12873214,0.73557883,1.0,75,main.Routing_Streets,4.82812475,4.30785544,0.25,0.22305902,0.4023368,0.35897941
7739,12873215,0.09370724,0.0,75,main.Routing_Streets,4.82819472,4.30785544,0.25,0.22305902,0.4023368,0.35897941
7740,12873223,0.55730319,0.59997469,75,main.Routing_Streets,4.82810936,4.60889261,0.25,0.23864969,0.4023368,0.38407021
7741,12873223,0.59997469,0.68419451,75,main.Routing_Streets,4.60889261,4.17627542,0.23864969,0.21624999,0.38407021,0.34802132
7742,12873223,0.68419451,0.76664186,75,main.Routing_Streets,4.17627542,3.75274027,0.21624999,0.19431962,0.34802132,0.31272774
7743,12873223,0.76664186,0.81754386,75,main.Routing_Streets,3.75274027,3.49126566,0.19431962,0.18078025,0.31272774,0.29093819
7744,12873223,0.81754386,0.86666143,75,main.Routing_Streets,3.49126566,3.23897074,0.18078025,0.16771494,0.29093819,0.26991158
7745,12873223,0.86666143,0.88946599,75,main.Routing_Streets,3.23897074,3.12183206,0.16771494,0.16164925,0.26991158,0.26014977
7746,12873223,0.88946599,0.92104155,75,main.Routing_Streets,3.12183206,2.95962503,0.16164925,0.15325114,0.26014977,0.24663429
7747,12873223,0.92104155,1.0,75,main.Routing_Streets,2.95962503,2.55405863,0.15325114,0.13224994,0.24663429,0.21283608
7748,12873224,0.00932597,0.07256557,75,main.Routing_Streets,2.69528377,1.7371641,0.13956718,0.08994889,0.22461205,0.14475899
7749,12873224,0.00932597,0.0,75,main.Routing_Streets,2.69535302,2.55405863,0.13956718,0.13224994,0.22461205,0.21283608
7750,12873224,0.10468918,0.07256557,75,main.Routing_Streets,2.22388285,1.7371641,0.11515032,0.08994889,0.18531685,0.14475899
7751,12873224,0.11324283,0.14275509,75,main.Routing_Streets,2.35354728,1.90639059,0.12186146,0.09870634,0.1961174,0.15885277
7752,12873224,0.11324283,0.10468918,75,main.Routing_Streets,2.35348397,2.22388285,0.12186146,0.11515032,0.1961174,0.18531685
7753,12873224,0.20461504,0.14275509,75,main.Routing_Streets,2.84369528,1.90639059,0.14724138,0.09870634,0.23696251,0.15885277
7754,12873224,0.27124128,0.20461504,75,main.Routing_Streets,3.85326559,2.84369528,0.19951208,0.14724138,0.32108421,0.23696251
7755,12873224,0.33488551,0.27124128,75,main.Routing_Streets,4.8175234,3.85326559,0.24945037,0.19951208,0.40145225,0.32108421
7756,12873224,0.33558602,0.33488551,75,main.Routing_Streets,4.82813642,4.8175234,0.25,0.24945037,0.4023368,0.40145225
7757,12873259,0.48207615,0.61146307,75,main.Routing_Streets,4.82805327,4.32080667,0.25,0.22373552,0.4023368,0.36006813
7758,12873259,0.61146307,1.0,75,main.Routing_Streets,4.32080667,2.79756449,0.22373552,0.14486962,0.36006813,0.23314552
7759,12873260,0.0,0.36652783,75,main.Routing_Streets,2.79756449,1.5540098,0.14486962,0.08047227,0.23314552,0.12950783
7760,12873260,0.36652783,0.64865446,75,main.Routing_Streets,1.5540098,0.59678324,0.08047227,0.03090376,0.12950783,0.04973488
7761,12873260,0.68591648,0.64865446,75,main.Routing_Streets,0.72319925,0.59678324,0.03744826,0.03090376,0.06026726,0.04973488
7762,12873260,0.70098417,0.80302566,75,main.Routing_Streets,0.77431368,0.42811911,0.04009546,0.02216811,0.06452751,0.03567619
7763,12873260,0.70098417,0.68591648,75,main.Routing_Streets,0.77431914,0.72319925,0.04009546,0.03744826,0.06452751,0.06026726
7764,12873260,0.96992769,1.0,75,main.Routing_Streets,0.99454774,0.8925234,0.05149157,0.04620808,0.08286781,0.07436485
7765,12873260,0.96992769,0.80302566,75,main.Routing_Streets,0.99435649,0.42811911,0.05149157,0.02216811,0.08286781,0.03567619
7766,12873263,0.96346122,1.0,75,main.Routing_Streets,4.82814671,4.63980081,0.25,0.24024729,0.4023368,0.38664131
7767,12873264,0.0,0.50534707,75,main.Routing_Streets,4.63980081,3.47183206,0.24024729,0.17976574,0.38664131,0.2893055
7768,12873264,0.70556306,1.0,75,main.Routing_Streets,3.93450319,3.25404684,0.2037282,0.16848909,0.32786942,0.27115745
7769,12873264,0.70556306,0.50534707,75,main.Routing_Streets,3.93453978,3.47183206,0.2037282,0.17976574,0.32786942,0.2893055
7770,12873265,0.00085227,1.0,75,main.Routing_Streets,4.22001974,3.25404684,0.21850797,0.16848909,0.3516552,0.27115745
7771,12873265,0.00085227,0.0,75,main.Routing_Streets,4.21990988,4.2190859,0.21850797,0.2184653,0.3516552,0.35158653
7772,12873266,0.30520787,1.0,75,main.Routing_Streets,4.82811463,4.2190859,0.25,0.2184653,0.4023368,0.35158653
7773,12873267,0.10857702,0.0,75,main.Routing_Streets,4.19263285,3.63394144,0.21709857,0.18817096,0.34938698,0.30283241
7774,12873267,0.1365969,0.10857702,75,main.Routing_Streets,4.33677347,4.19263285,0.22456277,0.21709857,0.36139946,0.34938698
7775,12873267,0.21365155,0.1365969,75,main.Routing_Streets,4.73325785,4.33677347,0.24508989,0.22456277,0.39443474,0.36139946
7776,12873267,0.23116398,0.21365155,75,main.Routing_Streets,4.82334574,4.73325785,0.24975472,0.24508989,0.40194206,0.39443474
7777,12873267,0.23208457,0.23116398,75,main.Routing_Streets,4.82808262,4.82334574,0.25,0.24975472,0.4023368,0.40194206
7778,12873290,0.08303249,0.0,75,main.Routing_Streets,3.95161722,3.74439066,0.20462822,0.1938977,0.32931786,0.31204872
7779,12873290,0.18411553,0.08303249,75,main.Routing_Streets,4.20391214,3.95161722,0.21769115,0.20462822,0.35034065,0.32931786
7780,12873290,0.35018051,0.18411553,75,main.Routing_Streets,4.61836527,4.20391214,0.2391522,0.21769115,0.38487892,0.35034065
7781,12873290,0.43411551,0.35018051,75,main.Routing_Streets,4.82783492,4.61836527,0.25,0.2391522,0.4023368,0.38487892
7782,12873324,0.31066144,0.0,75,main.Routing_Streets,1.5771055,0.72319925,0.08165981,0.03744826,0.13141899,0.06026726
7783,12873324,0.36890334,0.31066144,75,main.Routing_Streets,1.7371641,1.5771055,0.08994889,0.08165981,0.14475899,0.13141899
7784,12873324,0.80086416,0.36890334,75,main.Routing_Streets,2.92446878,1.7371641,0.15142598,0.08994889,0.24369698,0.14475899
7785,12873324,1.0,0.80086416,75,main.Routing_Streets,3.47183206,2.92446878,0.17976574,0.15142598,0.2893055,0.24369698
7786,12873325,0.0,1.0,75,main.Routing_Streets,4.72925394,3.65698831,0.2448979,0.18937509,0.39412575,0.30477028
7787,12873326,0.99983264,1.0,75,main.Routing_Streets,4.2040037,4.20391214,0.2176959,0.21769115,0.35034828,0.35034065
7788,12873326,0.99983264,0.0,75,main.Routing_Streets,4.20396707,3.65698831,0.2176959,0.18937509,0.35034828,0.30477028
7789,12873327,0.0,1.0,75,main.Routing_Streets,3.65698831,3.4137266,0.18937509,0.17677912,0.30477028,0.28449898
7790,12873328,0.0,1.0,75,main.Routing_Streets,3.4137266,3.19751566,0.17677912,0.16558164,0.28449898,0.26647835
7791,12873329,0.99167225,1.0,75,main.Routing_Streets,3.95617227,3.95161722,0.20486407,0.20462822,0.32969742,0.32931786
7792,12873329,0.99167225,0.0,75,main.Routing_Streets,3.9561442,3.4137266,0.20486407,0.17677912,0.32969742,0.28449898
7793,12873330,0.0,1.0,75,main.Routing_Streets,4.15879496,4.05967386,0.21534689,0.21021511,0.34656792,0.3383091
7794,12873331,1.0,0.0,75,main.Routing_Streets,4.49448831,4.2512266,0.23273806,0.22014208,0.37455635,0.35428505
7795,12873332,0.69452689,1.0,75,main.Routing_Streets,4.82788357,4.49448831,0.25,0.23273806,0.4023368,0.37455635
7796,12873333,0.3978627,0.0,75,main.Routing_Streets,4.82785374,4.49448831,0.25,0.23273806,0.4023368,0.37455635
7797,12873334,0.26271569,0.0,75,main.Routing_Streets,4.82786016,4.49448831,0.25,0.23273806,0.4023368,0.37455635
7798,12873337,0.0,1.0,75,main.Routing_Streets,0.42811911,0.12113669,0.02216811,0.00627263,0.03567619,0.01009483
7799,12873338,0.0,1.0,75,main.Routing_Streets,0.59678324,0.45005472,0.03090376,0.02330446,0.04973488,0.03750496
7800,12873339,0.0,0.78792278,75,main.Routing_Streets,0.45005472,0.0,0.02330446,0.0,0.03750496,0.0
7801,12873339,1.0,0.78792278,75,main.Routing_Streets,0.12113669,0.0,0.00627263,0.0,0.01009483,0.0
7802,12873340,1.0,0.0,75,main.Routing_Streets,1.52837503,0.45005472,0.07914014,0.02330446,0.12736397,0.03750496
7803,12873342,0.0,1.0,75,main.Routing_Streets,3.1977598,2.3305723,0.16557927,0.12067558,0.26647453,0.19420891
7804,12873343,0.0,1.0,75,main.Routing_Streets,2.3305723,2.22388285,0.12067558,0.11515032,0.19420891,0.18531685
7805,12873344,0.0,1.0,75,main.Routing_Streets,2.64780863,2.3305723,0.13710202,0.12067558,0.22064476,0.19420891
7806,12873345,0.75978942,1.0,75,main.Routing_Streets,3.32412839,3.1977598,0.17212259,0.16557927,0.27700501,0.26647453
7807,12873345,0.75978942,0.0,75,main.Routing_Streets,3.32417441,2.92446878,0.17212259,0.15142598,0.27700501,0.24369698
7808,12873364,0.04358969,0.0,75,main.Routing_Streets,4.8280136,4.77974222,0.25,0.24750053,0.4023368,0.39831429
7809,12873365,0.43910589,0.44993609,75,main.Routing_Streets,4.20419329,4.19263285,0.21769708,0.21709857,0.35035019,0.34938698
7810,12873365,0.43910589,0.0,75,main.Routing_Streets,4.20431459,3.7356016,0.21769708,0.19343074,0.35035019,0.31129723
7811,12873365,1.0,0.44993609,75,main.Routing_Streets,4.77974222,4.19263285,0.24750053,0.21709857,0.39831429,0.34938698
7812,12873366,0.03229103,0.0,75,main.Routing_Streets,4.82801243,4.77974222,0.25,0.24750053,0.4023368,0.39831429
7813,12873368,0.0,1.0,75,main.Routing_Streets,3.7356016,3.12183206,0.19343074,0.16164925,0.31129723,0.26014977
7814,12873369,0.02416127,1.0,75,main.Routing_Streets,4.34841164,3.87974222,0.22516365,0.20089494,0.36236649,0.32330971
7815,12873369,0.02416127,0.0,75,main.Routing_Streets,4.34837749,4.33677347,0.22516365,0.22456277,0.36236649,0.36139946
7816,12873370,0.0,1.0,75,main.Routing_Streets,3.87974222,3.7356016,0.20089494,0.19343074,0.32330971,0.31129723
7817,12873371,1.0,0.0,75,main.Routing_Streets,4.06333597,3.87974222,0.21040236,0.20089494,0.33861046,0.32330971
7818,12873376,1.0,0.0,75,main.Routing_Streets,3.97422464,3.23897074,0.20578732,0.16771494,0.33118324,0.26991158
7819,12873377,1.0,0.0,75,main.Routing_Streets,3.2137266,2.95962503,0.16640889,0.15325114,0.26780968,0.24663429
7820,12873516,0.63358508,0.63636714,75,main.Routing_Streets,4.82813866,4.8175234,0.25,0.24945037,0.4023368,0.40145225
