OBJECTID,LINE86330,FRAME86330,YEAR,MODEL86330,SCALE86330,CAN_NBR86330,FLGTDATE86330,PRINTSAVAIL,SHAPEAREA,SHAPELEN
237,12,13,1986,12013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2138347.24627656,5935.64431781733
238,12,12,1986,12012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,1831103.65624375,5590.38653317249
239,12,11,1986,12011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2095096.26725,5888.17443275231
240,12,10,1986,12010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2215090.26986953,6078.53556680356
241,12,9,1986,12009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2316319.04137656,6233.56126857344
242,12,8,1986,12008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2161159.40934531,6117.74445236392
243,12,7,1986,12007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2449528.72024063,6442.68764912586
244,12,6,1986,12006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2447547.56643359,6472.29897150994
245,12,5,1986,12005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2726496.81081094,6760.67910733239
246,12,4,1986,12004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2462697.24036719,6519.57046332723
247,12,3,1986,12003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2524946.29320625,6561.08103506718
248,12,2,1986,12002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2142360.56598516,6150.49104957899
249,13,27,1986,13027,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2840662.7319375,6995.0506532803
250,13,26,1986,13026,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2324489.94473984,6573.0206139491
251,13,25,1986,13025,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2249174.99518437,6425.36710747949
252,13,24,1986,13024,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2694193.99585078,6804.48712108932
253,13,23,1986,13023,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2133036.77539063,6319.77622522171
254,13,22,1986,13022,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2856916.96001953,7024.20593747832
255,13,21,1986,13021,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2696454.58905313,6965.32617591213
256,13,20,1986,13020,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2996022.2278125,7319.01808559971
257,13,19,1986,13019,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3106496.169025,7513.65346010169
258,13,18,1986,13018,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2940664.17783828,7467.98517977766
259,13,17,1986,13017,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2801099.34573125,7378.01295309361
260,13,16,1986,13016,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3241281.75830859,7665.35722028673
261,13,15,1986,13015,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2882923.65921484,7328.3339969691
262,13,14,1986,13014,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2981034.24155391,7337.35620185927
263,13,13,1986,13013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2582228.99021719,6923.41851831468
264,13,12,1986,13012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2614398.45633594,6875.46014863071
265,13,11,1986,13011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2639237.22737422,6849.84103585961
266,13,10,1986,13010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2720735.62775469,6896.82145532032
267,13,9,1986,13009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2681422.63828438,6842.51419728495
268,13,8,1986,13008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2789264.51071641,6924.99978498611
269,13,7,1986,13007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2640571.14680781,6794.87199067317
270,13,6,1986,13006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2570539.84252266,6757.69936931491
271,13,5,1986,13005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2384957.97234609,6622.00530594433
272,13,4,1986,13004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2694043.60476563,6928.75425161295
273,13,3,1986,13003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2824445.14824375,7078.57049045886
274,13,2,1986,13002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2889869.12983828,7178.79925417299
275,14,31,1986,14031,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,1952390.44968125,5805.8304814803
276,14,30,1986,14030,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2317047.16139297,6377.14746326174
277,14,29,1986,14029,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2481725.470575,6672.86466517383
278,14,28,1986,14028,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2865363.06142266,7123.87359824843
279,14,27,1986,14027,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3278312.98157813,7533.95743400061
280,14,26,1986,14026,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2736233.89690234,7064.76908172409
281,14,25,1986,14025,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2377971.11789141,6731.8219453284
282,14,24,1986,14024,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3044684.07036563,7278.80425034042
283,14,23,1986,14023,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2917929.89572578,7147.67634606169
284,14,22,1986,14022,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2524993.32136094,6789.57359858297
285,14,21,1986,14021,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2845049.3798625,7085.98570139981
286,14,20,1986,14020,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2603571.48560781,6932.46904046982
287,14,19,1986,14019,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2881491.89913906,7220.42096908669
288,14,18,1986,14018,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2861049.74533125,7260.64323450251
289,14,17,1986,14017,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2779548.56519922,7248.69874953896
290,14,16,1986,14016,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3135907.40832422,7579.9787098766
291,14,15,1986,14015,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3202924.22285391,7680.83003905691
292,14,14,1986,14014,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3405493.73988672,7841.35318201559
293,14,13,1986,14013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3223141.45577187,7682.49334392514
294,14,12,1986,14012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3221650.22522969,7633.42546062018
295,14,11,1986,14011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2961930.76610703,7374.6917362515
296,14,10,1986,14010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3045707.67139688,7382.81998924147
297,14,9,1986,14009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2094546.98221797,6540.86385473526
298,14,8,1986,14008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2493357.83017812,6828.39644017377
299,14,7,1986,14007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2769992.91087031,7034.00321612845
300,14,6,1986,14006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2832615.69038359,7077.75377379542
301,14,5,1986,14005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2557840.11008203,6851.53243349789
302,14,4,1986,14004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2985096.36015703,7268.3445102974
303,14,3,1986,14003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2929730.843925,7313.38911643916
304,14,2,1986,14002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2694161.44603906,7135.39214856514
305,15,1,1986,15001,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,6193311.54247188,9998.65596011161
306,15,2,1986,15002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2700543.14319688,6907.49286553546
307,15,3,1986,15003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2736327.41572969,6942.42761496237
308,15,4,1986,15004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2505269.46596328,6735.26868504694
309,15,5,1986,15005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2597598.13593203,6821.78991600306
310,15,6,1986,15006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2566495.94655156,6797.50154476491
311,15,7,1986,15007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2698327.88340703,6915.78909981361
312,15,8,1986,15008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2830804.01461484,7034.60146003917
313,15,9,1986,15009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2610351.66584609,6835.8588959894
314,15,10,1986,15010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2594764.54483438,6801.3364759379
315,15,11,1986,15011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2546926.77520781,6720.70631117423
316,15,12,1986,15012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2619732.19255625,6746.98982142919
317,15,13,1986,15013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2341792.89608516,6444.75605025797
318,15,14,1986,15014,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2095399.66722031,6170.30630581521
319,15,15,1986,15015,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2402146.10034063,6431.87770812826
320,15,16,1986,15016,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2134318.79137813,6157.57206038659
321,15,17,1986,15017,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2438731.93010547,6456.03011959367
322,16,1,1986,16001,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,6073715.02210781,9968.00976147853
323,16,2,1986,16002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2411991.96555,6571.39186327369
324,16,3,1986,16003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2354374.42864844,6498.26158824556
325,16,4,1986,16004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2449617.07701875,6536.64653341638
326,16,5,1986,16005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2522562.82151016,6580.5991132605
327,16,6,1986,16006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2838041.47009375,6885.47678097252
328,16,7,1986,16007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2616939.76283516,6681.73129278132
329,16,8,1986,16008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2391771.18477422,6476.05618055099
330,16,9,1986,16009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2489440.25383984,6580.89466343915
331,16,10,1986,16010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2518527.12564922,6616.56699182804
332,16,11,1986,16011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2665060.82610078,6759.74048136823
333,16,12,1986,16012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2399814.58824062,6505.29982938378
334,16,13,1986,16013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2365982.81753047,6458.30705077481
335,16,14,1986,16014,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2103889.3024125,6182.68091622374
336,16,15,1986,16015,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2535989.21247109,6569.40028033029
337,16,16,1986,16016,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2338594.45873047,6345.67294389966
338,16,17,1986,16017,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2144033.02733906,6123.74691766077
339,16,18,1986,16018,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2710388.37424531,6676.83110075368
340,16,19,1986,16019,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2502070.50322031,6439.15912559555
341,17,1,1986,17001,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,6357349.41946484,10154.8707366255
342,17,2,1986,17002,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,3068348.64586641,7268.75890492445
343,17,3,1986,17003,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2580109.80297656,6875.08387552079
344,17,4,1986,17004,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2591684.95231328,6912.32435470775
345,17,5,1986,17005,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2794647.23026406,7112.6893622525
346,17,6,1986,17006,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2806458.49846953,7149.7752741
347,17,7,1986,17007,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2755184.09842734,7115.57172621357
348,17,8,1986,17008,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2616982.42236875,6982.80814492559
349,17,9,1986,17009,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2464508.48956094,6836.54594399894
350,17,10,1986,17010,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2450689.18165938,6806.23596191841
351,17,11,1986,17011,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2645576.15110312,7649.44799843944
352,17,12,1986,17012,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2545500.27033125,6833.79584126531
353,17,13,1986,17013,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2805007.60970781,7033.13903347035
354,17,14,1986,17014,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2637795.93492578,6850.36940082426
355,17,15,1986,17015,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2562256.59334297,6743.40282055149
356,17,16,1986,17016,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2730719.3399125,6863.41493527066
357,17,17,1986,17017,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2305586.16064219,6439.13581123299
358,17,18,1986,17018,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2536469.16853281,6630.41977017655
359,17,19,1986,17019,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2369012.23875859,6450.01731693214
360,17,20,1986,17020,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2244698.79115703,6328.75637540202
361,17,21,1986,17021,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2195066.76510078,6297.83558989932
362,17,22,1986,17022,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2183527.28960703,6301.72222387987
363,17,23,1986,17023,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2486399.672725,6600.72953751635
364,17,24,1986,17024,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2578810.03384297,6702.44845249647
365,17,25,1986,17025,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2505108.86533437,6655.95415433513
366,17,26,1986,17026,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2645011.60119453,6809.83835115739
367,17,27,1986,17027,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2479304.38409609,6691.23314541039
368,17,28,1986,17028,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2803499.55245703,7014.06862894352
369,18,1,1986,18001,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,4965996.30582109,9099.93626697808
370,18,2,1986,18002,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1893272.116025,5637.49168090435
371,18,3,1986,18003,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1911492.7776875,5644.73625376998
372,18,4,1986,18004,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1925025.05394609,5672.34055716729
373,18,5,1986,18005,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2107192.74051641,5895.82764492877
374,18,6,1986,18006,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1859097.82755234,5622.85435443719
375,18,7,1986,18007,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2013329.63503828,5813.56672032886
376,18,8,1986,18008,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1883490.08883828,5697.37513526479
377,18,9,1986,18009,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2150018.17486016,6033.17837705519
378,18,10,1986,18010,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2390017.19449766,6330.61599364826
379,18,11,1986,18011,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2320711.03771016,6283.62858813203
380,18,12,1986,18012,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2474025.92645938,7172.40954443993
381,18,13,1986,18013,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2271402.71623359,6263.56375630983
382,18,14,1986,18014,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2249437.29576406,6252.36054675089
383,18,15,1986,18015,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2479886.10450469,6490.90349263945
384,18,16,1986,18016,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2924436.74683984,6941.75301945282
385,18,17,1986,18017,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2353924.217425,6392.84513076637
386,18,18,1986,18018,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2301348.97349922,6343.53880773238
387,18,19,1986,18019,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2111221.71058906,6150.97603640554
388,18,20,1986,18020,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2265905.75717188,6276.4837061075
389,18,21,1986,18021,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2241056.77513906,6223.21984890499
390,18,22,1986,18022,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2473257.41684453,6433.87430413801
391,18,23,1986,18023,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2133588.91432422,6056.57526793964
392,18,24,1986,18024,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2251440.33781953,6155.51391234596
393,18,25,1986,18025,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1872467.06473281,5720.86460221872
394,18,26,1986,18026,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2054745.14795,5890.88593147924
395,18,28,1986,18028,1 in.=330 ft.,2,1986/03/21 00:00:00+00,NO,2663971.26913281,6547.91612003851
396,19,1,1986,19001,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,6472842.15045,10261.6408607314
397,19,2,1986,19002,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2654355.96096484,6935.62119915186
398,19,3,1986,19003,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2651072.95854844,6983.57822560905
399,19,4,1986,19004,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2581139.11598828,6956.16656749201
400,19,5,1986,19005,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2704967.52551484,7059.345835197
401,19,6,1986,19006,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2613335.69868594,6949.40661838852
402,19,7,1986,19007,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3012863.367075,7257.03523479306
403,19,8,1986,19008,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2991064.60080625,7208.09529417841
404,19,9,1986,19009,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2927828.63955313,7122.97817003656
405,19,10,1986,19010,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2642595.17685859,6872.40098314571
406,19,11,1986,19011,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2979196.14005547,7193.41930393797
407,19,12,1986,19012,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3226436.35021016,7441.88446008632
408,19,13,1986,19013,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2854658.3809875,7145.75906722527
409,19,14,1986,19014,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2635143.49824922,6924.47433094462
410,19,15,1986,19015,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2954777.61498984,7167.14663457172
411,19,16,1986,19016,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2966887.72202266,7146.26601036883
412,19,17,1986,19017,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2778021.55547734,6948.50195516344
413,19,18,1986,19018,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2569269.42896875,6729.56265579924
414,19,19,1986,19019,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2645000.20499531,6770.56050671807
415,19,20,1986,19020,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2422873.72111953,6549.19750195665
416,19,21,1986,19021,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2619808.07584922,6732.68743297541
417,19,22,1986,19022,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2730794.35946094,6836.59282682576
418,19,23,1986,19023,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2741564.5659875,6843.62709377875
419,19,24,1986,19024,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2552137.07964766,6670.96891877505
420,19,25,1986,19025,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2974294.99263516,7065.94338690056
421,19,26,1986,19026,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2421176.60238359,6537.43818718818
422,19,27,1986,19027,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2691489.38934375,6778.46050788394
423,20,1,1986,20001,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,6067817.48553438,9908.72808036512
424,20,2,1986,20002,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2290831.00129141,6376.19852222984
425,20,3,1986,20003,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2215928.58610078,6230.51940691838
426,20,4,1986,20004,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2219207.25667812,6221.31310492395
427,20,5,1986,20005,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2218002.06057109,6213.33627153037
428,20,6,1986,20006,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2160444.10073125,6151.17249235587
429,20,7,1986,20007,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2411130.08384297,6404.69650509058
430,20,8,1986,20008,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2406074.76443906,6394.43291714067
431,20,9,1986,20009,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2684054.08204687,6662.86947593315
432,20,10,1986,20010,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2199428.06699844,6160.40428101018
433,20,11,1986,20011,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2318244.14351563,6276.18708965875
434,20,12,1986,20012,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2190646.19487188,6126.96360931523
435,20,13,1986,20013,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2147207.96081953,6040.97397751983
436,20,14,1986,20014,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,1952931.81192109,5750.99682125116
437,20,15,1986,20015,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2039260.6668125,5843.5210073848
438,20,16,1986,20016,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2174686.08049453,6001.47760476462
439,20,17,1986,20017,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2571456.46593047,6474.83552828448
440,20,18,1986,20018,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2362150.57468438,6285.3763099726
441,20,19,1986,20019,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3107074.14893828,8601.25134896019
442,20,20,1986,20020,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3688272.61476641,8481.82798150105
443,20,21,1986,20021,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,4069437.01456563,8717.48618792751
444,20,22,1986,20022,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3508320.46034297,8351.49144264062
445,20,23,1986,20023,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3928792.29572188,8639.07921527369
446,20,24,1986,20024,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3299785.33565469,8639.54113984544
447,20,25,1986,20025,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2211383.94137031,6280.40670027648
448,20,26,1986,20026,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2461779.70271641,6512.98383387536
449,20,27,1986,20027,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2452692.56250078,6494.75538333189
450,20,28,1986,20028,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2500902.03922969,6533.92117638539
451,20,29,1986,20029,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2177626.35825156,6207.30959225859
452,20,30,1986,20030,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2672452.9440625,6701.70207080829
453,21,1,1986,21001,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,6584092.83108828,10343.7619693056
454,21,2,1986,21002,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2415438.900975,6827.80371858201
455,21,3,1986,21003,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3548744.92166563,7805.16378658509
456,21,4,1986,21004,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2970012.76268906,7355.01992865835
457,21,5,1986,21005,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2776567.50240937,7185.95076944319
458,21,6,1986,21006,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2703053.55665,7114.13599890895
459,21,7,1986,21007,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2770955.67364609,7157.13885989753
460,21,8,1986,21008,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3149688.73773594,7454.15743365059
461,21,9,1986,21009,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2640285.74021563,7015.88427786764
462,21,10,1986,21010,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2980565.12391562,7276.19016200603
463,21,11,1986,21011,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2867165.56985937,7154.69983201254
464,21,12,1986,21012,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2728058.39825,7010.03566501334
465,21,13,1986,21013,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2508969.41339297,6796.83271843859
466,21,14,1986,21014,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2668730.10251562,6910.85269275476
467,21,15,1986,21015,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,2819157.28225781,7018.11883187302
468,21,16,1986,21016,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3509023.66870391,9003.27967053503
469,21,17,1986,21017,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,4370565.61333359,9084.79599678524
470,21,18,1986,21018,1 in.=330 ft.,3,1986/03/21 00:00:00+00,NO,3923483.30495312,8738.61525103217
