X,Y,OBJECTID,Id,CaseNo,Address,CaseStatus,CaseStatusDate,CaseOpenDate,Violation,ViolationType,Y_COORD,X_COORD
-111.908277,33.343488,1193,{286A8AA1-0008-467D-BC43-05330E6C1DF5},CE234943,"1836 E CITATION LN, TEMPE, AZ, 85284",Under Investigation,2023/09/06 00:00:00+00,2023/09/06 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.343488,-111.908277
-111.9543803,33.3442882800001,1194,{52F2510F-7ECF-46B5-B2C7-E6E92B4F14A0},CM231822,"8123 S HARDY DR, TEMPE, AZ, 85284",Under Investigation,2023/09/08 00:00:00+00,2023/09/08 00:00:00+00,"CC 21-4.a.2.b - Deteriorated exterior painted surfaces with loose, cracked, scaling, chipping, or peeling paint, visible from a public area, in such amounts as to present a deteriorated appearance",Nuisance,33.34428828,-111.9543803
-111.94939459,33.41794121,1195,{1120CE29-24BF-433E-A5D6-110EE6845105},CE235010,"712 W 11TH ST, TEMPE, AZ, 85281",Under Investigation,2023/09/11 00:00:00+00,2023/09/11 00:00:00+00,"CC 21-3.b.8 - Any landscaping, visible from public property, that is substantially dead, damaged, or characterize by uncontrolled growth, or presents a deteriorated appearance",Nuisance,33.41794121,-111.94939459
-111.94939459,33.41794121,1196,{766D8AE5-F550-42D4-B516-54016B0AA410},CE235010,"712 W 11TH ST, TEMPE, AZ, 85281",Under Investigation,2023/09/11 00:00:00+00,2023/09/11 00:00:00+00,CC 21-3.b.3 - An unregistered vehicle outside of or under a roof area not enclosed,Nuisance,33.41794121,-111.94939459
-111.9451005,33.4131864500001,1197,{22EAB910-3C99-4113-BC1D-2BCBD06BBDF7},CE235047,"414 W PARKWAY BLVD, TEMPE, AZ, 85281",Under Investigation,2023/09/12 00:00:00+00,2023/09/12 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.41318645,-111.9451005
-111.9121605,33.347943,1198,{7E4F913D-C4D6-461D-834E-4F09196F17A3},CM231846,"7650 S MCCLINTOCK DR, TEMPE, AZ, 85284",Under Investigation,2023/09/12 00:00:00+00,2023/09/12 00:00:00+00,ZDC 4-102.E.6. - Lack of maintenance,Zoning,33.347943,-111.9121605
-111.91366217,33.3789298300001,1199,{2022860E-C11B-486E-B389-C94B0C592868},CM231852,"1516 E DONNER DR, TEMPE, AZ, 85282",Under Investigation,2023/09/13 00:00:00+00,2023/09/13 00:00:00+00,ZDC 4-102.E.2. - Dead or damaged landscape feature,Zoning,33.37892983,-111.91366217
-111.96963897,33.4250716500001,1200,{003E7460-3273-4421-9B30-7F195866C8CA},CM231875,"510 S 52ND ST, TEMPE, AZ, 85281",Under Investigation,2023/09/14 00:00:00+00,2023/09/14 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.42507165,-111.96963897
-111.90915231,33.4120380100001,1201,{04B73EE9-7DBE-4940-886F-1D8F8828116D},CM231898,"1450 S MCCLINTOCK DR, TEMPE, AZ, 85281",Under Investigation,2023/09/20 00:00:00+00,2023/09/20 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.41203801,-111.90915231
-111.933081,33.3414270000001,1202,{8B3A5B0E-6A9C-4FBF-B74D-173FC351B6AD},CE235162,"333 E CARVER RD, TEMPE, AZ, 85284",Under Investigation,2023/09/29 00:00:00+00,2023/09/20 00:00:00+00,ZDC 3-102 - Non-permitted use in residential district,Zoning,33.341427,-111.933081
-111.9174165,33.359319,1203,{65FE8342-4FFE-4C41-8A45-6B44F0C15CD3},CE235239,"6756 S POPLAR ST, TEMPE, AZ, 85283",Under Investigation,2023/09/28 00:00:00+00,2023/09/26 00:00:00+00,"ZDC 3-409 - A group home shall be in compliance with all applicable city codes, including building codes, fire safety regulations, zoning and subdivision codes.",Zoning,33.359319,-111.9174165
-111.95453103,33.3890504300001,1204,{A160D64B-C991-4CF8-BEF2-44A542D23400},CE235266,"1051 W MANHATTON DR, TEMPE, AZ, 85282",Under Investigation,2023/11/06 00:00:00+00,2023/09/27 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.38905043,-111.95453103
-111.91499885,33.3666957300001,1205,{BD5075E6-487B-48D4-9AC6-795DD11AB3D7},CE235346,"6018 S JUNIPER ST, TEMPE, AZ, 85283",Under Investigation,2023/10/04 00:00:00+00,2023/10/03 00:00:00+00,"Sec.22-105. - All sidewalks, walls, buildings, fences, signs, and other structures of surfaces shall be kept free from graffiti when the graffiti is visible from the street or other public or private property",Zoning,33.36669573,-111.91499885
-111.94593658,33.4087238500001,1206,{FE89F7A0-775D-414E-A3CA-0C3E75B4BCB9},CE235381,"527 W 19TH ST, TEMPE, AZ, 85281",Under Investigation,2023/10/05 00:00:00+00,2023/10/04 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.40872385,-111.94593658
-111.9487545,33.4210954700001,1207,{3FCC67B3-78DA-45DE-9975-C92731C1E7FA},CE235401,"714 W 9TH ST, TEMPE, AZ, 85281",Under Investigation,2023/10/05 00:00:00+00,2023/10/05 00:00:00+00,"CC 21-3.b.8 - Any landscaping, visible from public property, that is substantially dead, damaged, or characterize by uncontrolled growth, or presents a deteriorated appearance",Nuisance,33.42109547,-111.9487545
-111.926862,33.40019948,1208,{6B2624A3-1D17-4B9A-94B5-D00D5BE3A746},CE235405,"725 E ALAMEDA DR, TEMPE, AZ, 85282",Under Investigation,2023/10/05 00:00:00+00,2023/10/05 00:00:00+00,CC 21-25 - Residential rental property not registered or updated with the Maricopa County Assessor,Rental Housing,33.40019948,-111.926862
-111.95720944,33.4164693500001,1209,{D1461707-80B0-47D3-A450-2FDA654AC2C2},CM231981,"1221 W HOWE ST, TEMPE, AZ, 85281",Under Investigation,2023/10/12 00:00:00+00,2023/10/10 00:00:00+00,"Sec.29-2. - Adjacent property owners to maintain sidewalks, gutters, alleys",Nuisance,33.41646935,-111.95720944
-111.91815201,33.3626810100001,1210,{B3588B57-2658-402A-AB83-0844259218DA},CE235512,"1309 E REDMON DR, TEMPE, AZ, 85283",Under Investigation,2023/10/12 00:00:00+00,2023/10/12 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.36268101,-111.91815201
-111.961188,33.412896,1211,{D588AD54-DC90-4933-A2AD-86F89E853179},CM231985,"1402 S PRIEST DR, TEMPE, AZ, 85281",Under Investigation,2023/10/12 00:00:00+00,2023/10/10 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.412896,-111.961188
-111.9334905,33.3931860000001,1212,{E2C025DC-7AE4-43B3-8EA0-FDC90937886E},CM232035,"402 E SOUTHERN AVE, TEMPE, AZ, 85282",Under Investigation,2023/10/30 00:00:00+00,2023/10/16 00:00:00+00,"CC 21-3.b.7 - Object, building, tree, bush or vehicle that interferes with or obstructs a sidewalk or street",Nuisance,33.393186,-111.9334905
-111.9288825,33.3804060000001,1213,{0F82C4E2-3E3A-43E5-A0BF-56F9B956E290},CM232042,"4714 S RURAL RD, TEMPE, AZ, 85282",Under Investigation,2023/10/17 00:00:00+00,2023/10/17 00:00:00+00,ZDC 4-102.E.2. - Dead or damaged landscape feature,Zoning,33.380406,-111.9288825
-111.9021994,33.3969710000001,1214,{87694135-A693-430D-9B7B-33DC2A348EFC},CE235620,"1954 E DEL RIO DR, TEMPE, AZ, 85282",Under Investigation,2023/10/17 00:00:00+00,2023/10/17 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.396971,-111.9021994
-111.9021994,33.3969710000001,1215,{7F61A2B2-39C3-441B-AEC4-AAC7D14DA98C},CE235620,"1954 E DEL RIO DR, TEMPE, AZ, 85282",Under Investigation,2023/10/17 00:00:00+00,2023/10/17 00:00:00+00,CC 21-3.b.3 - An unregistered vehicle outside of or under a roof area not enclosed,Nuisance,33.396971,-111.9021994
-111.94573595,33.42362845,1216,{E083074A-4372-446E-B5F2-96AA737788D8},CM220307,"614 S WILSON ST, TEMPE, AZ, 85281",Under Investigation,2023/06/09 00:00:00+00,2022/02/23 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.42362845,-111.94573595
-111.91125205,33.3700380000001,1217,{A0CB440B-DFAA-43B0-AFED-BAE459B9E9A8},CM200016,"5815 S MCCLINTOCK DR, TEMPE, AZ, 85283",Under Investigation,2021/09/13 00:00:00+00,2020/01/02 00:00:00+00,ZDC 4-902.I.1 - Signs on a property shall be maintained by the owner or person in possession of the property on which the sign is located. Maintenance shall be such that the signage continues to conform to the conditions imposed by the sign permit.,Sign,33.370038,-111.91125205
-111.8893725,33.421392,1218,{84971112-D295-4CDD-AB92-66ED5E62DB73},CM230589,"2309 E UNIVERSITY DR, TEMPE, AZ, 85281",Under Investigation,2023/03/09 00:00:00+00,2023/03/09 00:00:00+00,ZDC 4-102.E.6. - Lack of maintenance,Zoning,33.421392,-111.8893725
-111.9779685,33.3773820000001,1219,{D42594FB-FE47-4ECA-86E8-C73F81BD5C37},CM230723,"2625 W BASELINE RD, TEMPE, AZ, 85283",Under Investigation,2023/04/03 00:00:00+00,2023/03/27 00:00:00+00,"ZDC 4-102.E.3. - Illegal removal of landscape, lighting, walls, screening devices or other features",Zoning,33.377382,-111.9779685
-111.948318,33.405129,1220,{A33D47EE-EAF1-4562-919E-102F47C82FEE},CM230805,"602 W 22ND ST, TEMPE, AZ, 85282",Under Investigation,2023/04/05 00:00:00+00,2023/04/05 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.405129,-111.948318
-111.966669,33.4219715300001,1221,{87DE99A5-E818-4D76-B6D6-F41AEB2A6A06},CM230856,"1860 W UNIVERSITY DR, TEMPE, AZ, 85281",Under Investigation,2023/04/10 00:00:00+00,2023/04/10 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.42197153,-111.966669
-111.932469,33.39045,1222,{668B2EB5-FE5C-4D93-8AB5-035A3CBBE13A},CE232647,"501 E LAGUNA DR, TEMPE, AZ, 85282",Under Investigation,2023/10/26 00:00:00+00,2023/05/03 00:00:00+00,CC 21-3.b.15 - A wall or fence deteriorated in appearance or which constitutes a hazard,Nuisance,33.39045,-111.932469
-111.932469,33.39045,1223,{900CA7D3-E43F-4394-A090-68693B574F4F},CE232647,"501 E LAGUNA DR, TEMPE, AZ, 85282",Under Investigation,2023/10/26 00:00:00+00,2023/05/03 00:00:00+00,"CC 21-38.h - Every rental housing unit shall have landscaping in all yard areas which are visible from a public street, alley, or sidewalk or a neighboring property",Rental Housing,33.39045,-111.932469
-111.9603915,33.377301,1224,{DD5454D1-FBED-41F7-98DB-8BA81AA1BE7A},CM231195,"1403 W BASELINE RD, TEMPE, AZ, 85283",Under Investigation,2023/05/16 00:00:00+00,2023/05/16 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.377301,-111.9603915
-111.89547816,33.4165591,1225,{1BA0881D-31B7-46E5-A87D-E37A72297425},CE233042,"2113 E HOWE AVE, TEMPE, AZ, 85281",Under Investigation,2023/05/22 00:00:00+00,2023/05/19 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.4165591,-111.89547816
-111.89547816,33.4165591,1226,{38BE0464-780A-4729-B90B-936E6CB48DB2},CE233042,"2113 E HOWE AVE, TEMPE, AZ, 85281",Under Investigation,2023/05/22 00:00:00+00,2023/05/19 00:00:00+00,"ZDC 4-602.B.7 - Recreational vehicles exceeding twenty-one (21) feet in length and all boats, unmounted truck campers, and trailers shall not be parked in the front yard building setback or street side yard setback.",Zoning,33.4165591,-111.89547816
-111.9779685,33.3773820000001,1227,{AE73EBDD-DA0A-463F-90B0-CAB45CE81650},CM230723,"2625 W BASELINE RD, TEMPE, AZ, 85283",Under Investigation,2023/04/03 00:00:00+00,2023/03/27 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.377382,-111.9779685
-111.948318,33.405129,1228,{A27539AA-51DF-4015-A7CC-F5B3980BBCB7},CM230805,"602 W 22ND ST, TEMPE, AZ, 85282",Under Investigation,2023/04/05 00:00:00+00,2023/04/05 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.405129,-111.948318
-111.9258855,33.4146715300001,1229,{1DDF7C34-7E10-4CF6-A657-9667EE2C5D59},CM231320,"909 E APACHE BLVD, TEMPE, AZ, 85281",Under Investigation,2023/06/07 00:00:00+00,2023/06/06 00:00:00+00,ZDC 4-102.E.2. - Dead or damaged landscape feature,Zoning,33.41467153,-111.9258855
-111.92884904,33.4458354500001,1230,{D9F4C63D-FFA2-4846-88E6-67B00C9E764E},CE233431,"618 E SAGUARO DR, TEMPE, AZ, 85281",Under Investigation,2023/06/09 00:00:00+00,2023/06/08 00:00:00+00,CC 21-3.b.3 - An unregistered vehicle outside of or under a roof area not enclosed,Nuisance,33.44583545,-111.92884904
-111.97663971,33.4212788500001,1231,{1EA35C38-CF44-47ED-9DC6-96070CA7C054},CM231498,"825 S 48TH ST, TEMPE, AZ, 85281",Under Investigation,2023/11/14 00:00:00+00,2023/07/12 00:00:00+00,ZDC 4-102.E.6. - Lack of maintenance,Zoning,33.42127885,-111.97663971
-111.91602122,33.41359692,1232,{269A22F6-C0FC-435B-BABD-1EB05A780E3F},CE234127,"1416 E HUDSON DR, TEMPE, AZ, 85281",Under Investigation,2023/07/20 00:00:00+00,2023/07/20 00:00:00+00,"CC 21-3.b.8 - Any landscaping, visible from public property, that is substantially dead, damaged, or characterize by uncontrolled growth, or presents a deteriorated appearance",Nuisance,33.41359692,-111.91602122
-111.95669825,33.4268723000001,1233,{C2DA9E58-6BBB-4662-9927-5542A6603EC5},CM231618,"330 S BECK AVE, TEMPE, AZ, 85281",Under Investigation,2023/10/26 00:00:00+00,2023/08/01 00:00:00+00,ZDC 4-102.E.1. - Site not maintained in accordance with approved plans,Zoning,33.4268723,-111.95669825
-111.91824702,33.41463092,1234,{CB0A00A1-FE62-4A19-B929-AF492728E08A},CM231857,"1221 E APACHE BLVD, TEMPE, AZ, 85281",Under Investigation,2023/09/13 00:00:00+00,2023/09/13 00:00:00+00,ZDC 4-102.E.2. - Dead or damaged landscape feature,Zoning,33.41463092,-111.91824702
-111.92097799,33.3848078300001,1235,{C55DEC79-C2DE-42A5-9F72-04F8F4658F76},CE234589,"4403 S TERRACE RD, TEMPE, AZ, 85282",Under Investigation,2023/11/03 00:00:00+00,2023/08/16 00:00:00+00,CC 21-3.b.15 - A wall or fence deteriorated in appearance or which constitutes a hazard,Nuisance,33.38480783,-111.92097799
-111.95338069,33.4129863900001,1236,{094C2D2B-D220-43E3-9813-D85AD78EEE04},CE234596,"925 W PARKWAY BLVD, TEMPE, AZ, 85281",Under Investigation,2023/08/21 00:00:00+00,2023/08/17 00:00:00+00,"CC 21-38.h - Every rental housing unit shall have landscaping in all yard areas which are visible from a public street, alley, or sidewalk or a neighboring property",Rental Housing,33.41298639,-111.95338069
-111.91960666,33.3985126700001,1237,{A619868A-E792-455B-9C4F-8368A82EC72B},CE234653,"1203 E CAMPUS DR, TEMPE, AZ, 85282",Under Investigation,2023/09/22 00:00:00+00,2023/08/18 00:00:00+00,CC 21-3.b.16 - Swimming pool that is deteriorated or presents a health hazard,Nuisance,33.39851267,-111.91960666
-111.95326552,33.417765,1238,{8FEA438A-E6A2-48EB-8CB8-B12DEDBC5C30},CE234690,"1018 S PARKSIDE DR, TEMPE, AZ, 85281",Under Investigation,2023/08/21 00:00:00+00,2023/08/21 00:00:00+00,"CC 21-3.b.8 - Any landscaping, visible from public property, that is substantially dead, damaged, or characterize by uncontrolled growth, or presents a deteriorated appearance",Nuisance,33.417765,-111.95326552
-111.96555892,33.3960694100001,1239,{6D67A3BA-C316-4E51-98C4-9398719C9521},CE236187,"1631 W FAIRMONT DR, TEMPE, AZ, 85282",Under Investigation,2023/11/13 00:00:00+00,2023/11/13 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.39606941,-111.96555892
-111.96566382,33.39612334,1240,{A1411B6D-B09D-4D50-ADC9-D05FC1A11C3B},CE236188,"1634 W FAIRMONT DR, TEMPE, AZ, 85282",Under Investigation,2023/11/13 00:00:00+00,2023/11/13 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.39612334,-111.96566382
-111.96598634,33.39606739,1241,{2C48170A-C429-44C7-84C7-FDCDACF8C824},CE236189,"1643 W FAIRMONT DR, TEMPE, AZ, 85282",Under Investigation,2023/11/13 00:00:00+00,2023/11/13 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.39606739,-111.96598634
-111.91144806,33.3783805100001,1242,{108F0FF0-4580-44DD-8D9C-669E9A6FBFBB},CM232257,"1525 E BASELINE RD, TEMPE, AZ, 85283",Under Investigation,2023/11/14 00:00:00+00,2023/11/14 00:00:00+00,ZDC 4-102.E.6. - Lack of maintenance,Zoning,33.37838051,-111.91144806
-111.90336344,33.3881761000001,1243,{99E7F948-3F0E-46E5-B163-5B2EA66A2ADB},CE236205,"1932 E HERMOSA DR, TEMPE, AZ, 85282",Under Investigation,2023/11/16 00:00:00+00,2023/11/14 00:00:00+00,CC 21-3.b.19 - Dog barking or otherwise making noises which disturbs others,Nuisance,33.3881761,-111.90336344
-111.92103155,33.40354253,1244,{3F9DF724-1F5F-437D-8EE7-AE26A3D22614},CE236208,"1107 E BROADMOR DR, TEMPE, AZ, 85282",Under Investigation,2023/11/15 00:00:00+00,2023/11/14 00:00:00+00,"CC 21-3.b.1 - Filthy, littered, debris or trash-covered exterior areas, including exterior areas under any roof not enclosed by the walls, doors or windows of any building",Nuisance,33.40354253,-111.92103155
-111.96657193,33.3935463500001,1245,{117CABC4-F2B9-4399-B743-9FE60B0DBFFD},CE236242,"3241 S EDWARD DR, TEMPE, AZ, 85282",Under Investigation,2023/11/14 00:00:00+00,2023/11/14 00:00:00+00,"CC 21-3.b.4 - To permit outside of any single-family or multifamily dwelling or accessory building any camper, vehicle or parts thereof in the front or side area of the building visible from the street that is not on an improved area intended for parking",Nuisance,33.39354635,-111.96657193
-111.96657193,33.3935463500001,1246,{4A24D575-88CC-4018-A07B-21F6AB518CE2},CE236242,"3241 S EDWARD DR, TEMPE, AZ, 85282",Under Investigation,2023/11/14 00:00:00+00,2023/11/14 00:00:00+00,CC 21-3.b.3 - An unregistered vehicle outside of or under a roof area not enclosed,Nuisance,33.39354635,-111.96657193
-111.929382,33.4438020000001,1247,{94794918-8705-4850-BD0B-9BAEC8D04A9B},CM232264,"604 E WEBER DR, TEMPE, AZ, 85281",Under Investigation,2023/11/15 00:00:00+00,2023/11/15 00:00:00+00,ZDC 4-102.E.2. - Dead or damaged landscape feature,Zoning,33.443802,-111.929382
-111.926682,33.395994,1248,{E2B5A66F-F652-47E1-A3C1-44B5ABC9624D},CM232268,"3030 S RURAL RD, TEMPE, AZ, 85282",Under Investigation,2023/11/16 00:00:00+00,2023/11/15 00:00:00+00,CC 21-3.b.2 - Exterior areas used or maintained as junkyards or dumping grounds,Nuisance,33.395994,-111.926682
-111.97692688,33.3840406300001,1249,{D7707EAE-6964-45BE-ABC6-3DF848FD1670},CE236260,"2704 W CARSON DR, TEMPE, AZ, 85282",Under Investigation,2023/11/15 00:00:00+00,2023/11/15 00:00:00+00,"CC 21-3.b.8 - Landscaping that is substantially dead, damaged or characterized by uncontrolled growth, or presents a deteriorated appearance; or any dead trees, bushes, shrubs or portions thereof, including stumps",Nuisance,33.38404063,-111.97692688
-111.97587491,33.38404824,1250,{6D3D4554-8814-45B4-8AC8-9BE3956F8E40},CE236265,"2604 W CARSON DR, TEMPE, AZ, 85282",Under Investigation,2023/11/15 00:00:00+00,2023/11/15 00:00:00+00,"CC 21-3.b.8 - Uncultivated weeds in gravel landscape, or a lawn higher than 12 inches",Nuisance,33.38404824,-111.97587491
