OBJECTID,PL_LNGTH,PL_TOWNSHIP,PL_RANGE,PL_SECTION,PL_QUARTER,PL_SIXTEENTH,PL_GOVTLOT,PL_FEA_SYM,SHAPE_Length
149027,284.00038,0.0,0.0,0.0,0.0,0.0,0.0,,284.000379829733
149028,0.00172,0.0,0.0,0.0,0.0,0.0,0.0,,0.0017172932910981
149029,71.15962,,,,,,,,71.1596155497378
149030,182.44087,0.0,0.0,0.0,0.0,0.0,0.0,,182.4408690239
149031,0.03799,0.0,0.0,0.0,0.0,0.0,1.0,GL,0.037986466573116
149032,410.27808,,,,,,,,410.278075812931
149033,826.60527,,,,,,,,826.605270785942
149034,269.077,0.0,0.0,0.0,0.0,0.0,0.0,,269.077000105504
149035,737.73918,0.0,0.0,0.0,0.0,0.0,1.0,GL,737.739181098269
149038,874.96172,,,,,,,,874.961724092568
151320,1293.12695,,,,,,,,1293.12695472869
151321,1318.67771,,,,,,,,1318.67771387894
151322,1318.70408,,,,,,,,1318.70407867
151323,1293.12669,,,,,,,,1293.12669140801
151327,2652.50833,0.0,0.0,1.0,1.0,1.0,0.0,SC,2652.50832528583
151585,2609.0498,0.0,0.0,0.0,1.0,1.0,1.0,QS,2609.04980414265
151709,2630.77584,,,,,,,,2630.77584188438
151930,290.83004,0.0,0.0,1.0,1.0,1.0,0.0,SC,290.830037911286
152568,2638.5175,0.0,0.0,0.0,1.0,1.0,0.0,QS,2638.5174975828
155163,5.43563,0.0,0.0,0.0,0.0,0.0,0.0,,5.43562660802067
156708,1318.64476,1.0,0.0,1.0,1.0,1.0,0.0,TS,1318.64476342454
156709,1318.64476,1.0,0.0,1.0,1.0,1.0,0.0,TS,1318.64476050183
156710,1314.56665,0.0,0.0,1.0,1.0,1.0,0.0,SC,1314.56664810891
156711,1314.5664,0.0,0.0,1.0,1.0,1.0,0.0,SC,1314.56639784743
156712,1317.24735,0.0,0.0,0.0,1.0,1.0,0.0,QS,1317.24735109492
156713,1317.2471,0.0,0.0,0.0,1.0,1.0,0.0,QS,1317.24709509576
156714,1323.44116,0.0,0.0,0.0,1.0,1.0,0.0,QS,1323.44115750383
156715,1323.44116,0.0,0.0,0.0,1.0,1.0,0.0,QS,1323.44115750351
157043,2012.13933,0.0,0.0,0.0,0.0,0.0,1.0,GL,2012.13932522626
157666,491.73037,0.0,0.0,1.0,1.0,1.0,1.0,SC,491.73036715026
157667,1086.8327,,,,,,,,1086.83270455804
157668,354.01164,,,,,,,,354.011638295674
157669,354.01191,,,,,,,,354.011910440318
157670,240.53021,,,,,,,,240.53020540231
157671,284.78966,,,,,,,,284.78966143855
157672,122.73366,,,,,,,,122.733657873836
157674,280.66417,,,,,,,,280.664170466392
157675,170.15676,,,,,,,,170.156763156252
157676,89.10838,,,,,,,,89.108376839007
157677,243.62471,,,,,,,,243.624705396003
157678,603.89479,,,,,,,,603.894786744657
157679,938.75136,,,,,,,,938.751358877958
157680,193.64814,,,,,,,,193.648139954207
157777,109.80695,,,,,,,,109.806954258993
157778,604.79588,,,,,,,,604.79588267941
157779,711.81865,,,,,,,,711.818648415526
158319,513.3334,0.0,0.0,1.0,1.0,1.0,0.0,SC,513.333395259882
158320,153.69064,,,,,,,,153.690644498366
158625,215.04096,,,,,,,,215.040962486412
158626,1580.11483,0.0,0.0,1.0,1.0,1.0,0.0,SC,1580.11483241988
158627,290.9754,,,,,,,,290.975403787212
158945,1319.47998,1.0,0.0,1.0,1.0,1.0,1.0,TS,1319.47997866125
158946,1319.48614,1.0,0.0,1.0,1.0,1.0,1.0,TS,1319.48613926666
158952,1309.34194,0.0,0.0,1.0,1.0,1.0,1.0,SC,1309.34194124951
158953,1332.65182,0.0,0.0,1.0,1.0,1.0,1.0,SC,1332.65181758256
158957,1317.64735,0.0,0.0,0.0,0.0,1.0,1.0,SX,1317.64735150203
158958,1317.64735,0.0,0.0,0.0,0.0,1.0,1.0,SX,1317.64735150261
158959,1316.78852,0.0,0.0,0.0,0.0,1.0,1.0,SX,1316.78851836766
158960,1329.44494,1.0,0.0,1.0,1.0,1.0,1.0,TS,1329.4449352954
158961,1329.44491,1.0,0.0,1.0,1.0,1.0,1.0,TS,1329.44491044679
158966,1343.19048,0.0,0.0,0.0,1.0,1.0,0.0,QS,1343.19047738095
158967,1323.76055,0.0,0.0,0.0,1.0,1.0,0.0,QS,1323.76055255187
158971,1326.65948,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.65948382325
158972,1326.74966,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.7496569571
158973,1321.21249,0.0,0.0,0.0,0.0,1.0,1.0,SX,1321.21248782488
158974,1313.77985,0.0,0.0,1.0,1.0,1.0,0.0,SC,1313.77984546509
158975,1313.78983,0.0,0.0,1.0,1.0,1.0,0.0,SC,1313.78983218644
158977,1325.1135,0.0,0.0,0.0,1.0,1.0,0.0,QS,1325.11349793233
158978,1325.10365,0.0,0.0,0.0,1.0,1.0,0.0,QS,1325.10364700905
158981,1314.95219,0.0,0.0,0.0,1.0,1.0,0.0,QS,1314.95219127256
158982,1314.95229,0.0,0.0,0.0,1.0,1.0,0.0,QS,1314.95229300748
158988,1318.37677,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.37677065137
158989,1318.37668,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.37667931918
158991,1318.52801,0.0,0.0,0.0,0.0,1.0,0.0,SX,1318.52801411789
158992,1318.52798,0.0,0.0,0.0,0.0,1.0,0.0,SX,1318.5279765262
158993,1316.6509,0.0,0.0,0.0,0.0,1.0,0.0,SX,1316.65089915046
158995,1316.69946,0.0,0.0,0.0,0.0,1.0,0.0,SX,1316.69946137737
158997,1324.81138,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.81137849821
158998,1324.80148,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.80148365142
159003,1318.97508,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.97507527859
159004,1318.97482,0.0,0.0,1.0,1.0,1.0,0.0,SC,1318.97482256868
159006,1332.03759,0.0,0.0,0.0,0.0,1.0,0.0,SX,1332.0375885153
159007,1332.02749,0.0,0.0,0.0,0.0,1.0,0.0,SX,1332.02748720401
159008,1321.88927,0.0,0.0,0.0,0.0,1.0,0.0,SX,1321.88927330423
159009,1321.81005,0.0,0.0,0.0,0.0,1.0,0.0,SX,1321.8100464086
159010,1328.28091,1.0,0.0,1.0,1.0,1.0,1.0,TS,1328.2809061647
159011,1328.281,1.0,0.0,1.0,1.0,1.0,1.0,TS,1328.2809970401
159013,1331.87186,0.0,0.0,0.0,1.0,1.0,1.0,QS,1331.87186052441
159014,1327.88167,0.0,0.0,0.0,1.0,1.0,1.0,QS,1327.88166588086
159020,1349.02216,0.0,0.0,0.0,1.0,1.0,0.0,QS,1349.02216124099
159024,1341.69794,0.0,0.0,0.0,0.0,1.0,1.0,SX,1341.69793958252
159026,5.43224,,,,,,,,5.43224337116745
159027,1338.78217,0.0,0.0,0.0,0.0,1.0,1.0,SX,1338.78216958596
159029,1338.74627,0.0,0.0,0.0,0.0,1.0,1.0,SX,1338.74626967519
159030,1324.00791,0.0,0.0,1.0,1.0,1.0,1.0,SC,1324.00790970819
159031,1310.10811,0.0,0.0,1.0,1.0,1.0,1.0,SC,1310.10811474852
159033,1324.18313,1.0,0.0,1.0,1.0,1.0,1.0,TS,1324.18313110099
159034,1324.18334,1.0,0.0,1.0,1.0,1.0,1.0,TS,1324.18334461186
159036,1325.89924,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.89924276563
159037,1325.88926,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.88925707256
159038,1317.29686,0.0,0.0,0.0,0.0,1.0,1.0,SX,1317.29685559952
159045,1299.7975,0.0,0.0,0.0,1.0,1.0,0.0,QS,1299.79749641652
159046,1299.80749,0.0,0.0,0.0,1.0,1.0,0.0,QS,1299.8074948756
159049,1327.21844,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.21844300416
159053,1291.68292,0.0,0.0,0.0,0.0,1.0,0.0,SX,1291.6829204421
159054,1292.61572,0.0,0.0,0.0,0.0,1.0,0.0,SX,1292.61572087867
159057,1337.37563,0.0,0.0,0.0,0.0,1.0,0.0,SX,1337.37563183678
159058,1338.77521,0.0,0.0,0.0,0.0,1.0,0.0,SX,1338.77520733198
159061,1327.76005,0.0,0.0,0.0,1.0,1.0,0.0,QS,1327.76005118532
159062,1327.77516,0.0,0.0,0.0,1.0,1.0,0.0,QS,1327.77516432527
159064,1327.61205,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.61204718289
159065,1327.60194,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.60194442101
159068,1327.03047,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.03047499389
159069,1327.03035,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.03035135919
159072,1313.71198,0.0,0.0,0.0,0.0,1.0,0.0,SX,1313.71197853565
159073,1313.70199,0.0,0.0,0.0,0.0,1.0,0.0,SX,1313.70199355064
159074,1327.3714,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.37139619515
159075,1327.36385,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.36385245649
159076,1323.74594,1.0,0.0,1.0,1.0,1.0,1.0,TS,1323.74594233808
159077,1323.74587,1.0,0.0,1.0,1.0,1.0,1.0,TS,1323.74587483569
159079,1332.21013,0.0,0.0,0.0,1.0,1.0,0.0,QS,1332.21012969902
159080,1324.89008,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.89008354082
159082,1324.58839,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.58839309603
159083,1324.57814,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.57814393428
159086,1316.63234,0.0,0.0,0.0,0.0,1.0,1.0,SX,1316.6323435534
159087,1324.37676,0.0,0.0,0.0,0.0,1.0,1.0,SX,1324.37675802523
159088,1324.34508,0.0,0.0,0.0,0.0,1.0,1.0,SX,1324.34508426267
159089,1095.84577,1.0,0.0,1.0,1.0,1.0,1.0,TS,1095.84576550888
159090,1328.28723,1.0,0.0,1.0,1.0,1.0,1.0,TS,1328.28723123713
159092,1330.09022,0.0,1.0,1.0,1.0,1.0,1.0,RA,1330.09021518731
159093,1330.09032,0.0,1.0,1.0,1.0,1.0,1.0,RA,1330.09031688693
159096,1100.4182,0.0,0.0,0.0,1.0,1.0,1.0,QS,1100.41819813654
159097,1306.90982,0.0,0.0,0.0,1.0,1.0,1.0,QS,1306.90981522607
159102,1331.77508,0.0,0.0,0.0,0.0,1.0,1.0,SX,1331.77507964519
159103,1328.11351,0.0,0.0,0.0,0.0,1.0,1.0,SX,1328.11351076645
159105,1317.35241,0.0,0.0,0.0,0.0,1.0,1.0,SX,1317.35240984538
159107,1098.50074,0.0,0.0,0.0,0.0,1.0,1.0,SX,1098.50074112646
159108,1326.28979,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.28979281457
159109,1326.2897,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.28970333302
159112,1328.57086,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.57086345065
159113,1328.57063,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.57063075619
159116,1326.97019,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.97018914305
159117,1326.97019,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.97018915804
159119,1326.56395,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.56394814494
159120,1326.53203,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.53202925787
159121,1141.06968,0.0,0.0,1.0,1.0,1.0,0.0,SC,1141.06967927285
159122,1328.36147,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.36147196073
159125,1325.35705,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.35705314572
159126,1325.35705,0.0,0.0,0.0,0.0,1.0,1.0,SX,1325.35705314595
159127,1120.39388,0.0,0.0,0.0,0.0,1.0,1.0,SX,1120.39387959181
159129,1319.71935,1.0,0.0,1.0,1.0,1.0,1.0,TS,1319.71935146139
159130,1319.71955,1.0,0.0,1.0,1.0,1.0,1.0,TS,1319.71955044985
159132,1321.29667,0.0,0.0,0.0,1.0,1.0,0.0,SX,1321.29667488219
159133,1310.05663,0.0,0.0,0.0,1.0,1.0,0.0,SX,1310.05662680204
159135,1329.40449,0.0,0.0,0.0,0.0,1.0,1.0,SX,1329.40448605137
159136,1329.3945,0.0,0.0,0.0,0.0,1.0,1.0,SX,1329.39449878708
159265,1320.03374,0.0,0.0,0.0,0.0,1.0,1.0,SX,1320.03373828799
159268,1324.84719,0.0,0.0,0.0,0.0,1.0,0.0,SX,1324.84719221318
159269,1307.8275,0.0,0.0,0.0,0.0,1.0,0.0,SX,1307.82749522329
159270,1314.9736,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.97359637305
159271,1314.92208,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.92208438036
159273,1323.32269,0.0,0.0,0.0,1.0,1.0,0.0,QS,1323.32268924489
159274,1323.32284,0.0,0.0,0.0,1.0,1.0,0.0,QS,1323.32284184846
159276,1329.98111,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.98111413532
159277,1329.98087,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.9808662818
159278,1324.05714,0.0,0.0,0.0,0.0,1.0,0.0,SX,1324.05714200596
159280,1300.81186,0.0,0.0,1.0,1.0,1.0,0.0,SC,1300.81185651648
159281,1300.81167,0.0,0.0,1.0,1.0,1.0,0.0,SC,1300.81166886422
159293,1301.00041,0.0,0.0,0.0,0.0,1.0,0.0,SX,1301.00040674616
159294,1300.99047,0.0,0.0,0.0,0.0,1.0,0.0,SX,1300.99046597218
159295,1329.39197,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.39196527703
159296,1329.39608,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.39607894631
159301,1329.40013,0.0,0.0,1.0,1.0,1.0,1.0,SC,1329.40012731862
159302,1310.62508,0.0,0.0,1.0,1.0,1.0,1.0,SC,1310.62507759503
159309,1337.03482,0.0,0.0,0.0,0.0,1.0,0.0,SX,1337.0348211663
159310,1334.55478,0.0,0.0,0.0,0.0,1.0,0.0,SX,1334.55478259519
159312,1337.03482,0.0,0.0,0.0,0.0,1.0,0.0,SX,1337.03482406451
159315,268.36639,0.0,0.0,0.0,0.0,0.0,1.0,GL,268.366392279365
159316,0.87999,0.0,0.0,0.0,0.0,0.0,1.0,GL,0.879992986465539
159317,1289.06298,0.0,0.0,0.0,0.0,1.0,0.0,SX,1289.06297523827
159319,1.77123,0.0,0.0,0.0,0.0,0.0,1.0,GL,1.77123026867831
159321,50.5506,0.0,0.0,0.0,0.0,0.0,1.0,GL,50.5506003081886
159322,1381.35807,,,,,,,,1381.35806862611
159323,3.15436,0.0,0.0,0.0,0.0,0.0,1.0,GL,3.15436059034443
159324,1301.11178,,,,,,,,1301.111782275
159325,1784.91144,0.0,0.0,0.0,0.0,0.0,1.0,GL,1784.91144369007
159757,2070.48607,,,,,,,GL,2070.48606553903
159758,272.38538,0.0,0.0,0.0,1.0,1.0,0.0,QS,272.385381324922
159906,460.54407,0.0,0.0,0.0,1.0,1.0,0.0,QS,460.544068642594
159909,814.5419,,,,,,,,814.541900525887
159910,489.05299,,,,,,,,489.052993501076
159911,143.4197,,,,,,,,143.419697643699
159912,528.73398,,,,,,,,528.733980982532
159913,738.61467,,,,,,,,738.614672060765
159917,687.15804,0.0,0.0,0.0,1.0,1.0,1.0,QS,687.158040529254
159919,1318.8633,0.0,0.0,0.0,0.0,1.0,1.0,SX,1318.86330356906
159922,28.83359,,,,,,,,28.8335864821376
159923,660.91791,,,,,,,,660.917912925281
159924,171.86477,,,,,,,,171.864771672373
159925,627.87079,,,,,,,,627.870786140159
159926,633.74182,,,,,,,,633.741819702206
159927,258.49693,,,,,,,,258.496934809517
159928,433.80968,,,,,,,,433.809680095283
160248,2.36999,0.0,0.0,0.0,1.0,1.0,1.0,QS,2.36999255302206
160249,543.79952,0.0,0.0,0.0,1.0,1.0,1.0,QS,543.799516126017
160251,546.17704,1.0,0.0,1.0,1.0,1.0,1.0,TS,546.177035382135
160253,1321.68707,,,,,,,,1321.68706859894
160254,543.79533,0.0,0.0,0.0,0.0,1.0,1.0,SX,543.79533436714
160256,1321.68502,,,,,,,,1321.68502161181
160265,967.54027,1.0,0.0,1.0,1.0,1.0,0.0,TS,967.54027342024
160268,2645.23941,0.0,0.0,0.0,0.0,0.0,1.0,GL,2645.23940821378
160270,2.71757,0.0,0.0,0.0,0.0,0.0,1.0,GL,2.71756592544205
160548,1755.2686,0.0,0.0,0.0,1.0,1.0,0.0,QS,1755.2685999352
160549,882.6309,0.0,0.0,0.0,1.0,1.0,0.0,QS,882.630895586419
161529,1325.06388,0.0,0.0,1.0,1.0,1.0,1.0,SC,1325.06388267711
161530,0.00438,0.0,0.0,0.0,0.0,1.0,1.0,SX,0.0043820031182967
161531,805.96832,0.0,0.0,0.0,0.0,1.0,1.0,SX,805.968319716772
161532,1325.06375,0.0,0.0,1.0,1.0,1.0,1.0,SC,1325.06375226071
161533,2.80164,0.0,0.0,0.0,0.0,0.0,1.0,GL,2.80164397448467
161541,1324.47243,0.0,0.0,1.0,1.0,1.0,1.0,SC,1324.47242686593
161542,0.00538,0.0,0.0,0.0,0.0,1.0,1.0,SX,0.0053820881156741
161544,1324.47242,0.0,0.0,1.0,1.0,1.0,1.0,SC,1324.47242256536
161545,93.90675,0.0,0.0,0.0,0.0,0.0,1.0,GL,93.9067485791287
161546,1053.92007,0.0,0.0,0.0,0.0,1.0,1.0,SX,1053.92007492687
161547,474.67789,0.0,0.0,0.0,0.0,0.0,1.0,GL,474.677892881226
161548,0.91692,0.0,0.0,0.0,0.0,0.0,1.0,GL,0.916924286860774
161549,1305.81355,0.0,0.0,0.0,1.0,1.0,0.0,QS,1305.81355413342
161550,1305.81376,0.0,0.0,0.0,1.0,1.0,0.0,QS,1305.81376377631
161836,1327.48684,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.48683581949
161837,1327.48689,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.48688973211
161839,1304.33957,0.0,0.0,0.0,0.0,1.0,0.0,SX,1304.33956992652
161841,1332.26853,0.0,0.0,0.0,1.0,0.0,0.0,QS,1332.26853070222
161842,1332.26853,0.0,0.0,0.0,1.0,0.0,0.0,QS,1332.26853068732
161843,1304.34065,,,,,,,,1304.34065263815
161844,1324.06024,0.0,0.0,0.0,0.0,1.0,0.0,SX,1324.0602410054
161845,1326.78948,0.0,1.0,1.0,1.0,1.0,1.0,RA,1326.78948475824
161846,1326.78983,0.0,1.0,1.0,1.0,1.0,1.0,RA,1326.78982671048
161848,1322.00477,0.0,0.0,0.0,0.0,1.0,0.0,SX,1322.00476830779
161849,1322.00478,0.0,0.0,0.0,0.0,1.0,0.0,SX,1322.0047759589
161850,1329.52666,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.52666018143
161854,1325.12495,0.0,0.0,0.0,1.0,0.0,0.0,QS,1325.12494543815
161855,1325.12495,0.0,0.0,0.0,1.0,0.0,0.0,QS,1325.12494542325
161856,1329.52538,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.52537642582
161862,1343.71556,0.0,0.0,0.0,0.0,1.0,0.0,SX,1343.71556185478
161863,1343.70945,0.0,0.0,0.0,0.0,1.0,0.0,SX,1343.70944503385
161864,1326.12958,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.12958389477
161865,1326.12942,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.12941715858
161867,1328.30108,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.30107660716
161868,1328.30127,0.0,0.0,1.0,1.0,1.0,0.0,SC,1328.30126901054
161873,1326.69634,0.0,1.0,1.0,1.0,1.0,1.0,RA,1326.69633533419
161874,1326.68651,0.0,1.0,1.0,1.0,1.0,1.0,RA,1326.68650714707
161876,1324.33389,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.33388523532
161877,1324.3341,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.33409858599
161882,1330.82802,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.82802384254
161883,1330.82799,0.0,0.0,1.0,1.0,1.0,0.0,SC,1330.82799207694
161896,1309.99884,0.0,0.0,1.0,1.0,1.0,0.0,SC,1309.99883557433
161897,1309.99864,0.0,0.0,1.0,1.0,1.0,0.0,SC,1309.99864338413
161900,1324.99964,0.0,0.0,0.0,0.0,1.0,0.0,SX,1324.99963799404
161901,1324.99947,0.0,0.0,0.0,0.0,1.0,0.0,SX,1324.99947192881
161902,1307.73641,0.0,0.0,0.0,0.0,1.0,0.0,SX,1307.73640626107
161903,1307.73222,0.0,0.0,0.0,0.0,1.0,0.0,SX,1307.73221777768
161904,1329.46835,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.46835348918
161911,527.51716,,,,,,,,527.517155379143
161912,1045.88323,,,,,,,,1045.88322602089
161914,2465.11872,0.0,0.0,0.0,1.0,1.0,0.0,QS,2465.11872255034
161915,2385.48946,,,,,,,,2385.48945517787
161918,286.33309,,,,,,,,286.333093289152
161921,1329.46855,0.0,0.0,0.0,0.0,1.0,0.0,SX,1329.46854739893
161922,1326.1862,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.1862033499
161923,1326.23157,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.23157180459
161924,1164.1192,0.0,0.0,0.0,1.0,1.0,1.0,QS,1164.11919965986
161931,1152.52858,0.0,0.0,0.0,0.0,1.0,1.0,SX,1152.52858443983
161933,1326.90534,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.90533547253
161935,1326.9243,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.92429738294
161936,1324.44984,0.0,0.0,1.0,1.0,1.0,0.0,SC,1324.44984318071
161943,2364.22301,,,,,,,,2364.22301032937
161945,306.09318,,,,,,,,306.093182082288
161948,207.49524,,,,,,,,207.495241560914
161949,191.90116,,,,,,,,191.901158284922
161950,2319.65936,,,,,,,,2319.65936112201
161951,156.39227,,,,,,,,156.392270277084
161952,736.77979,0.0,0.0,1.0,1.0,1.0,0.0,SC,736.779788797183
161953,1187.43969,0.0,0.0,1.0,1.0,1.0,1.0,SC,1187.4396918207
161956,1326.73397,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.73397377874
161957,1326.73397,0.0,0.0,0.0,0.0,1.0,1.0,SX,1326.73397376389
161958,1175.78629,0.0,0.0,0.0,0.0,1.0,1.0,SX,1175.78628940309
161960,1327.06499,0.0,0.0,0.0,1.0,1.0,0.0,QS,1327.06498543859
161962,1329.56081,0.0,0.0,0.0,1.0,1.0,0.0,QS,1329.56080982054
161963,1329.56068,0.0,0.0,0.0,1.0,1.0,0.0,QS,1329.56067606025
161968,1327.70008,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.70007622278
161969,1327.69984,0.0,0.0,1.0,1.0,1.0,0.0,SC,1327.69983506484
161972,1328.55036,0.0,0.0,0.0,0.0,1.0,0.0,SX,1328.55035800895
161973,1328.55036,0.0,0.0,0.0,0.0,1.0,0.0,SX,1328.55035802408
161975,1327.38177,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.38176946615
161981,1326.55412,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.55412432115
161982,1326.55387,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.55386836513
161996,1326.69294,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.69294204126
162001,540.08535,,,,,,,,540.085350454307
162002,1782.03333,0.0,0.0,1.0,1.0,1.0,0.0,SC,1782.03333392551
162003,2576.52423,0.0,0.0,0.0,1.0,1.0,0.0,QS,2576.52423212223
162005,2593.06205,,,,,,,,2593.06205285448
162006,2397.42591,0.0,0.0,0.0,1.0,1.0,0.0,QS,2397.42590808764
162011,1344.7604,0.0,0.0,1.0,1.0,1.0,0.0,SC,1344.76039913964
162012,1344.75042,0.0,0.0,1.0,1.0,1.0,0.0,SC,1344.75041781707
162015,1315.11016,0.0,0.0,0.0,0.0,1.0,0.0,SX,1315.1101602917
162016,1315.11022,0.0,0.0,0.0,0.0,1.0,0.0,SX,1315.11021812791
162018,1326.59294,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.59293824657
162019,1326.59312,0.0,0.0,1.0,1.0,1.0,0.0,SC,1326.59312401638
162020,1328.06271,0.0,0.0,0.0,0.0,1.0,0.0,SX,1328.06270628463
162027,1342.94397,0.0,0.0,0.0,1.0,1.0,0.0,QS,1342.943974043
162028,1342.94381,0.0,0.0,0.0,1.0,1.0,0.0,QS,1342.94381325751
162042,1325.7869,0.0,0.0,1.0,1.0,1.0,0.0,SC,1325.78689756392
162043,1325.78712,0.0,0.0,1.0,1.0,1.0,0.0,SC,1325.78711844939
162046,1326.64168,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.64168134297
162047,1326.64174,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.6417395669
162053,1326.60358,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.60358104207
162054,1326.59385,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.59385320662
162055,1335.31329,0.0,0.0,0.0,0.0,1.0,0.0,SX,1335.31329421444
162056,1335.30341,0.0,0.0,0.0,0.0,1.0,0.0,SX,1335.30340683653
162057,1324.65621,0.0,0.0,0.0,1.0,1.0,0.0,QS,1324.65621021576
162058,1324.55679,0.0,0.0,0.0,1.0,1.0,0.0,SX,1324.55678994075
162059,1325.2287,0.0,0.0,0.0,0.0,1.0,0.0,SX,1325.22869663159
162060,1325.21585,0.0,0.0,0.0,0.0,1.0,0.0,SX,1325.21585188065
162061,1326.87957,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.87957387227
162062,1326.87899,0.0,0.0,0.0,0.0,1.0,0.0,SX,1326.87899244302
162063,1303.29217,0.0,0.0,0.0,1.0,1.0,0.0,QS,1303.29217275706
162064,1303.29221,0.0,0.0,0.0,1.0,1.0,0.0,QS,1303.29220866264
162068,1327.52649,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.52648594143
162069,1327.52649,0.0,0.0,0.0,0.0,1.0,0.0,SX,1327.52648511036
162070,1314.7083,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.70829725608
162071,1314.65345,0.0,0.0,0.0,0.0,1.0,0.0,SX,1314.65345276862
162072,426.56491,,,,,,,GL,426.564909535953
162073,325.84074,0.0,0.0,0.0,1.0,1.0,0.0,QS,325.840738305627
162074,2297.48993,0.0,0.0,0.0,1.0,1.0,0.0,QS,2297.48993023257
162469,1724.8408,0.0,0.0,1.0,1.0,1.0,0.0,SC,1724.84079509481
162471,2664.33295,,,,,,,,2664.33295011253
162472,316.79995,,,,,,,GL,316.79995464804
162473,910.44332,0.0,0.0,1.0,1.0,1.0,0.0,SC,910.443323758352
162475,143.76466,,,,,,,GL,143.764663816534
162476,1023.50113,,,,,,,GL,1023.50113154409
162477,1455.38525,0.0,0.0,1.0,1.0,1.0,0.0,SC,1455.38525459632
162478,1633.13564,,,,,,,GL,1633.13563852748
162794,1346.71785,0.0,0.0,0.0,0.0,1.0,0.0,SX,1346.71785063867
162795,1346.70296,0.0,0.0,0.0,0.0,1.0,0.0,SX,1346.7029638513
162796,1326.44382,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.44382429933
162797,1326.44389,0.0,0.0,0.0,1.0,1.0,0.0,QS,1326.44388830959
162799,1322.19102,0.0,0.0,1.0,1.0,1.0,0.0,SC,1322.19102223406
162800,1322.19118,0.0,0.0,1.0,1.0,1.0,0.0,SC,1322.19118474729
