OBJECTID,Class,GIS_acres,MODIFY_DAT,COMMENTS,DATASOURCE,ADMU_NAME,PARENT_NAM,GlobalID,SHAPE_Length,SHAPE_Area
2880,K,49.53803896,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{ACAF19AA-F097-47D3-A4F0-687D221D56BA},5343.40696783828,200474.133020062
2881,K,396.29570926,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{2B57B5F1-C5DA-4FCD-B3CB-72AB7DCE7903},11352.2361154756,1603758.25122913
2882,K,70.89658351,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{0BC54251-19FC-4121-92B2-CB77BAC0EE1C},5750.31343076212,286909.441922686
2883,K,87.37932274,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3A46BE55-46C7-40FD-B634-6CB1E9699B34},8896.84076092042,353612.987852766
2884,K,100.26865454,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{F20D8752-04D7-40EB-8247-EFACDE892C22},5761.43562876623,405774.471700156
2885,K,134.25993374,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{AE8991EA-F669-4E78-A604-DDDDCACA50D0},5346.91075813744,543332.848454289
2886,K,227.4037146,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3A4FE8CF-DDF3-4C6D-8D9C-FB4BB85323C2},7020.19481966958,920273.864014321
2887,K,152.38808173,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{BE538CA7-3580-42D6-BD72-264F05FCA106},11159.8213600677,616695.154016429
2888,K,114.00131401,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{2D356A94-0C4C-44BB-8253-E64E92714FFC},6008.69651979084,461348.79517482
2889,RB,118412.7424912,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{979B803A-BF4E-48B1-BE8A-B2712F913278},195728.029677839,479201284.247748
2890,K,121.02654995,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{DE867AB9-86FE-4C8B-9BA4-9742F4ACCEF7},8855.1639888823,489779.030076803
2891,K,239.20460132,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{AD3CE79E-778C-4056-A37E-5D40FA00FE40},6930.09888873918,968030.549254923
2892,K,190.9681001,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{589C0A2E-696D-45C3-948B-9EE4635EA46F},14115.5161043644,772823.573661157
2893,K,13696.55127926,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{7FFFA196-EE17-4AC3-9A56-EDAEA6B48B61},95203.82940645,55428198.2217757
2894,K,41.8156778,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{EA5ADF93-5417-4657-A660-592E1BF59FA1},2554.77182331389,169222.721172107
2895,K,134.83912372,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{1FD2FED7-8345-4873-837A-3B95B11B1AB2},8325.21018895196,545676.756514722
2896,K,85.84483697,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{2AEAD4B2-CF39-4723-B4C4-5881DEC38CFB},5910.92878340148,347403.119426485
2897,K,269.75435005,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{A8AA0959-7346-4B06-B194-D9D7C8E78A8D},12676.232192456,1091661.49060566
2898,K,1263.18006813,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{4C9B478C-749D-4710-93FF-C16B4C33866A},28718.2720974664,5111928.81907254
2899,K,109.69159211,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{7F745F8D-7A33-4A28-9957-602A10D9FB04},8738.53628720096,443907.899636983
2900,K,36.69426081,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{84C7BA77-9B6B-4358-9C5F-785AF06BA850},3135.75705434611,148496.999026879
2901,K,25.78506664,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3C229C06-F18A-47C3-97F2-AFF64A727C73},1672.34481169075,104348.879911826
2902,K,95.00989573,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{F7DBBCDB-DF80-49DB-B644-CAAB1D9D9DE2},4705.3867356721,384492.944692176
2903,K,58.33180299,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{32BF4B17-04BD-4460-A30E-69485E91E6BF},5868.88287342545,236061.375825005
2904,K,154.26632292,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{063A91AB-29F8-46B4-8938-9398ED5207C1},6332.16582250966,624296.156866986
2905,K,116.9666466,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{31EB5DBC-80DC-4B5D-B8EE-3332D6056589},4944.55234728468,473349.118396587
2906,K,128.58057333,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{8B3722B5-299D-4784-A6CE-ACE5DEDAADDB},10192.9947125966,520349.200352757
2907,K,97.06505315,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{192D59F3-AF44-4946-85B9-B1AC92BDD3CB},8471.70739238108,392809.904980521
2908,K,600.12376892,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{BAA7C871-D47F-4F7B-94A7-8A22CEDF84B6},14193.9390619259,2428624.44299097
2909,K,439.17356924,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{EEC4AE55-ABBE-4260-A761-2B7ED5B52167},9502.30850074637,1777279.48835278
2910,K,3209.04206423,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{1654E720-8234-4D9C-91E8-9692C83D4A70},48915.9055281264,12986584.4336481
2911,K,64.06978601,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{5EDDF574-EE8B-4F79-97AD-D0B2B018EB83},4393.81147444791,259282.262113661
2912,K,504.34952369,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{E713CFE6-6435-417C-85BD-5412EBEB985B},8026.94311072947,2041038.27323023
2913,RB,31939.64899147,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{07787369-F135-447F-BD68-297C32E5EF03},84815.5801126151,129255690.672571
2914,K,2204.38509935,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{EED4036F-F687-4DAB-81D6-9DCB206B7DAE},22132.1606697931,8920865.68018941
2915,K,30.78622188,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{F0DF9B5F-57AA-4504-A277-6AAC3D55E9AE},3794.49609133289,124587.918103209
2916,K,97.04138469,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{00F940A7-ACFA-4F46-B5A0-4F765A7CCDDC},3629.63710138614,392714.121731122
2917,R1,280.13528527,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{7262F108-8B45-4E94-9ADC-2BDA41923ECC},5852.3900717164,1133671.81301729
2918,R1,777.62525735,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3141D756-2ABE-4FB6-BF8E-935962A54CB2},7873.29846650665,3146950.3547107
2919,R1,1064.41950645,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{B1F0292D-0AA1-4DE5-8626-A69EFD177B35},13051.7764789389,4307570.14606554
2920,R1,159.02789683,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{2CC32859-B122-4AA1-85E9-8B63198582C8},4494.02578981584,643565.639881787
2921,R1,3645.66929848,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{A7193567-12A2-4D5D-8F3B-8EB22DE61216},27633.0792174582,14753559.2286795
2922,R1,2077.17689124,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{5A965C7E-5632-44F2-AA6C-509F1EDD35F5},34077.062462931,8406070.26703001
2923,R1,168.34862562,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{CC4C5CA6-A703-4A6C-9BF1-BA3CDA62A217},5603.41238415627,681285.441936616
2924,R1,1118.66087379,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{97A3E4B1-9A71-495D-BDF5-52FBE3D31B0F},15427.1583931903,4527078.04989086
2925,R1,202.73767742,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{E4DC3CF6-8879-4BA2-9012-9359091A0340},5631.64357633533,820453.553732462
2926,R1,182.54756547,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{740863EB-1901-4225-8768-181B4613E4D0},6687.26235821584,738746.742691127
2927,R1,138.42456425,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{C9605C6A-6A17-4CC1-8B4D-EEE8710FD375},4482.62573926833,560186.57758359
2928,R1,56.59143916,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{B4B890E6-7A50-4AF3-B9FD-348BED50534A},2194.21134325724,229018.345109084
2929,R1,79.9902374,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{0D80C984-27C2-4A9B-BC81-D14F6D32023D},2626.95650278704,323710.300799996
2930,R1,131.7241567,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{524CB51C-DCBF-459B-A390-AD616DD465AD},5958.60436954976,533070.881828116
2931,R1,2093.0142419,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{0BDBDE4E-5671-46DD-810F-5EB63661610C},27188.9855646413,8470162.00762352
2932,R1,564.74936634,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{49598BFC-EC9B-4619-BAF2-2B9DC330E0D9},10451.7979794707,2285468.74207337
2933,R2,81.03350657,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{40A4F017-739A-4866-A44D-B309DC37E58F},2847.35320817283,327932.278203154
2934,R2,717.72406038,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{61C360A1-0584-477A-AF8F-DD8190457DF5},11522.0975008747,2904537.84140165
2935,R2,325.88612591,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{B112EF35-C909-4107-A6DE-77DBBB1EF650},7108.09813863237,1318819.63688029
2936,R2,163.89867074,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{8DFB08B3-F078-487B-9532-78F19B086919},8386.97014804395,663277.041401273
2937,R2,60.26272148,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{8C2C8748-8B4D-45A2-B357-49FF2AFED252},3575.52679986798,243875.556953892
2938,R2,2425.87926296,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{8AC23C41-037B-42E8-A741-412140811E7A},15197.2248347035,9817224.34414702
2939,R2,508.65547359,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{9FEE350C-A96A-417D-B5EF-26070DC5BFC2},7660.23292279847,2058463.90393342
2940,R2,88.96918677,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{EEAF94AD-DFCF-4A37-891C-8501D74C6FB6},3844.03576605969,360046.965048895
2941,R2,136.73445171,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{E0BC6918-EEE4-4C0D-840A-B21574C20A7D},11263.9386706707,553346.907443131
2942,R2,224.38851146,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{AB0E34DA-B615-477F-86D7-627E4CFCB62A},8083.4567446625,908071.720991452
2943,RB,2300.48364255,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{A9E80F5D-41DA-4AF9-A1F6-DC697E4B62B7},13368.9137946919,9309764.24248406
2944,R2,224.48752107,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{0DB1030A-11A7-479D-A4E0-0ECCB248A814},8772.76067728148,908472.400272152
2945,R2,338.60409328,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3A0AEB88-8712-4B22-BE3A-CDC5F42399B6},19533.9709992268,1370287.63066859
2946,R2,123.75980008,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{B2E09B24-9907-4243-9740-729BB57A806A},3986.07954773292,500840.145133371
2947,R2,295.59808839,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{FEA869B7-6F6B-4A30-9567-BA4039464E94},13184.5030076069,1196247.80743078
2948,R2,153.88301299,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{43C9F9E9-DDD2-4BFC-8329-37084B1A6DB7},6046.10050798417,622744.95038371
2949,R2,197.42192793,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{AFFB7D87-F5ED-49A7-9B95-57B75A41809F},6737.47838197887,798941.392740538
2950,R1,169746.60055031,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{15C43DFD-00BA-4909-89F3-8321E5C79229},957563.630989525,686942868.386308
2951,R1,188.40726326,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{A8FBB95F-E1A6-469A-8244-FA07C7D83F53},4137.41612459886,762460.1931918
2952,R1,1689.96708058,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{472C39FD-6577-48FB-AF17-7DCCA0EFB896},27639.6137061306,6839081.48996953
2953,R2,118.48815285,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{E7E51E14-8C28-4713-A743-F15855120EF3},8883.71412651401,479506.460377837
2954,R2,40.04053114,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{3D77A28A-AD00-4889-B325-42FB5D91BEF1},3098.24010325409,162038.9287533
2955,K,44.08669244,2014/01/17 00:00:00+00,"Updates include: on-the-ground knowledge from the JFO Wildlife Biologist, fire perimeters, and the most current NAIP to delineate sagebrush areas.",Data originated from the 2006 Jarbidge Field Office vegetation field inventory.,Jarbidge Field Office,Twin Falls District Office,{E2D221AB-5D02-497D-A5B2-283827EBD62D},2718.05691860317,178413.22807555
