OBJECTID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,SHAPE_Leng,Shape_Length,Shape_Area
260,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,554.257660163,554.257689116885,17081.4944839292
261,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2719.4733558,2719.47439132305,321340.958717101
262,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,817.855129286,817.85525278179,39231.0558933559
263,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3855.36407167,3855.36389396943,527611.691138186
264,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1471.03424298,1471.03480970504,102214.775469433
265,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,926.41219523,926.411842810024,43865.8100965973
266,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1747.99295884,1747.99297963432,115256.16613398
267,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,180.851693315,180.851487396738,1811.42815267662
268,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1434.08701215,1434.08713073765,112098.091588824
269,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1127.36444309,1127.36434984792,68894.7047649198
270,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1851.09660671,1851.09659028586,196635.477051206
271,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,516.810066309,516.810401616129,16651.0471780677
272,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,619.874975007,619.874329664436,23533.2082051596
273,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1599.94590794,1599.94628256096,138357.354439652
274,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2361.82244341,2361.82355583625,303011.148369726
275,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4418.22607762,4418.22582606827,360403.224753789
276,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,855.500534381,855.500285896798,45021.2667379107
277,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,640.77345618,640.773371474287,25035.5542383131
278,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,7054.73525616,7054.73597649578,1036254.62622885
279,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,757.275286965,757.27558992193,27023.0456531032
280,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,801.43705229,801.437350175885,37620.6783393459
281,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,725.930422352,725.930855964108,25055.5817813282
282,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,529.36665858,529.367398515055,8440.93152284366
283,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1056.24383744,1056.24434059926,42009.8464787603
284,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1150.18858483,1150.18893604398,66418.4294697279
285,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,6029.69372361,6029.69256485323,839122.927088383
286,0,R5A,RES MULTI FAMILY,RESIDENTIAL,1101.34883283,1101.34903306389,44985.2842501054
287,0,OR1,OFFICE/RES,OFFICE,1835.75932807,1835.75890391149,132604.018617509
288,0,R5A,RES MULTI FAMILY,RESIDENTIAL,1284.83363963,1284.83373250207,93645.0398476826
289,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,434.456478841,434.456356424911,9593.98447909685
290,0,OR1,OFFICE/RES,OFFICE,481.412852291,481.412596052714,12922.9202135713
291,0,OR1,OFFICE/RES,OFFICE,883.965192279,883.965387545426,39646.3992561136
292,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,625.029314277,625.029252940995,21414.6822928677
293,0,R5,RES SINGLE FAMILY,RESIDENTIAL,994.511596175,994.511474787491,49098.2781996477
294,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1310.42989,1310.42978889902,96681.2141196656
295,0,R5A,RES MULTI FAMILY,RESIDENTIAL,1414.67133943,1414.67160756263,38552.0294785445
296,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,288.904010271,288.903775592362,5174.34009086568
297,0,OR1,OFFICE/RES,OFFICE,649.245621818,649.245480194907,17301.1458957555
298,0,R5A,RES MULTI FAMILY,RESIDENTIAL,4219.33386389,4219.33378191813,915878.310671453
299,0,R5A,RES MULTI FAMILY,RESIDENTIAL,1523.82447404,1523.82459692537,140356.916441231
300,0,OR3,OFFICE/RES,OFFICE,464.588743537,464.588611170759,10389.7140141882
301,0,OR2,OFFICE/RES,OFFICE,535.252199568,535.252365661557,16963.2126935845
302,0,OR2,OFFICE/RES,OFFICE,628.577482264,628.577620080419,22830.793443415
303,0,R5A,RES MULTI FAMILY,RESIDENTIAL,3011.194629,3011.19491785232,490411.365667403
304,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,534.216568041,534.21636164784,14184.8280066499
305,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,526.144872587,526.144849111004,14893.4445367753
306,0,OR3,OFFICE/RES,OFFICE,586.330231206,586.330393962531,18947.4981924328
307,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1497.99959555,1497.99930581238,122203.498756794
308,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,387.78389385,387.783533998592,9239.36680602931
309,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1012.61068227,1012.61139084619,63197.9178983276
310,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,638.236137867,638.23618753826,25535.5062704975
311,0,OR3,OFFICE/RES,OFFICE,933.156333987,933.156780406777,48564.1794062321
312,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,727.377329415,727.377265037211,32584.7821049819
313,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,756.859771569,756.859913372071,35784.3073824733
314,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,758.239763388,758.239924949069,34232.1300400794
315,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,663.183812544,663.18415252278,17478.0368018093
316,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2403.35699285,2403.35657804892,265848.21815943
317,0,OR1,OFFICE/RES,OFFICE,584.810365495,584.810046403534,20283.6734354208
318,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1343.72623556,1343.726191106,62958.4112874881
319,0,OR1,OFFICE/RES,OFFICE,516.101418181,516.101676188969,11197.8750616072
320,0,R7,RES MULTI-FAMILY,RESIDENTIAL,856.033986693,856.033973452991,37467.5016572022
321,0,OR1,OFFICE/RES,OFFICE,746.807817597,746.807549443182,23830.2037057223
322,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,691.42465978,691.424835927782,29805.1711601143
323,0,OR2,OFFICE/RES,OFFICE,941.046668686,941.046617516291,37448.6499136768
324,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,568.573351941,568.573586764843,13252.8118847329
325,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,776.557013315,776.556902922747,36646.9857590408
326,0,OR3,OFFICE/RES,OFFICE,898.82328923,898.82310998682,44537.0027165236
327,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,859.694023927,859.69442986428,23201.6316707476
328,0,R6,RES MULTI-FAMILY,RESIDENTIAL,737.537364594,737.537385666327,23978.367544765
329,0,R6,RES MULTI-FAMILY,RESIDENTIAL,731.709769924,731.709875175846,32031.8573588079
330,0,OR3,OFFICE/RES,OFFICE,902.575265231,902.575669263228,44108.0389046507
331,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1124.42667252,1124.42650234436,74139.8734612863
332,0,M1,INDUSTRIAL,INDUSTRIAL,772.896052936,772.896268195142,37277.0604250512
333,0,R5B,RES TWO-FAMILY,RESIDENTIAL,674.721344439,674.720649083382,14306.8113226008
334,0,R8A,RES MULTI-FAMILY,RESIDENTIAL,800.417865187,800.417792192976,35358.1066242616
335,0,R5B,RES TWO-FAMILY,RESIDENTIAL,678.011006061,678.010647979664,14446.4838721765
336,0,R6,RES MULTI-FAMILY,RESIDENTIAL,624.679279733,624.67912564417,6603.05127109083
337,0,R6,RES MULTI-FAMILY,RESIDENTIAL,655.306524015,655.306895844208,11417.5584907289
338,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1659.37411375,1659.37373374866,139890.839727974
339,0,M2,INDUSTRIAL,INDUSTRIAL,579.848010138,579.848215573989,20178.1060460713
340,0,R7,RES MULTI-FAMILY,RESIDENTIAL,955.666090018,955.665869950177,34351.386125097
341,0,R6,RES MULTI-FAMILY,RESIDENTIAL,513.083119199,513.083102259168,16501.6412306114
342,0,R6,RES MULTI-FAMILY,RESIDENTIAL,556.778621221,556.778522048059,15223.1315319294
343,0,R6,RES MULTI-FAMILY,RESIDENTIAL,886.017302291,886.017423805417,45779.0424645537
344,0,OR2,OFFICE/RES,OFFICE,1799.92731565,1799.92777475571,117711.572914813
345,0,R1,RES SINGLE FAMILY,RESIDENTIAL,225.785364492,225.78521960819,2659.11081790291
346,0,R7,RES MULTI-FAMILY,RESIDENTIAL,816.400179652,816.400374507835,39234.2520976791
347,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1027.80141435,1027.80174207288,41794.7392521963
348,0,R6,RES MULTI-FAMILY,RESIDENTIAL,932.423052607,932.42320400656,54287.9614571429
349,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,943.102973151,943.103311190932,55310.2382205071
350,0,OR1,OFFICE/RES,OFFICE,558.627187229,558.627044724242,14537.1294125241
351,0,R7,RES MULTI-FAMILY,RESIDENTIAL,857.341522313,857.341523866176,35961.5531042286
352,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,687.20275299,687.202975082298,28852.9207217346
353,0,R6,RES MULTI-FAMILY,RESIDENTIAL,577.23031329,577.230252640531,19549.559309586
354,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3338.30833129,3338.30841255114,651021.012928026
355,0,M3,INDUSTRIAL,INDUSTRIAL,957.721097526,957.721574170968,54056.1654985263
356,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,524.493333957,524.493428842371,11347.942757745
357,0,OR2,OFFICE/RES,OFFICE,332.711413657,332.711029691499,5806.03296477373
358,0,OR2,OFFICE/RES,OFFICE,910.055442821,910.055610087125,50909.1465764443
359,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,611.480543447,611.480761527831,22377.3736502043
360,0,R5B,RES TWO-FAMILY,RESIDENTIAL,836.965610697,836.965091477881,27124.8514855731
361,0,CR,COMM RESIDENTIAL,COMMERCIAL-INDUSTRIAL,529.479753862,529.479923049299,12827.2701356502
362,0,OR2,OFFICE/RES,OFFICE,1052.14026779,1052.14011913995,50966.5551780451
363,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,423.929919828,423.930094560073,9533.00502284889
364,0,OR2,OFFICE/RES,OFFICE,1098.42261107,1098.42235045423,70745.0891504196
365,0,OR1,OFFICE/RES,OFFICE,368.11115408,368.110788014607,5794.53802033063
366,0,OR2,OFFICE/RES,OFFICE,1138.59157869,1138.59185359306,72265.8973550971
367,0,R7,RES MULTI-FAMILY,RESIDENTIAL,672.907120442,672.907021892107,23669.5289358736
368,0,R6,RES MULTI-FAMILY,RESIDENTIAL,979.078826312,979.078580087084,58812.8673885501
369,0,(CM),COMM MANUFACTURING OVERLAY,COMMERCIAL-INDUSTRIAL,301.727231145,301.727622598886,4319.72079914494
370,0,M1,INDUSTRIAL,INDUSTRIAL,905.002010167,905.00213092372,50514.4490703896
371,0,M2,INDUSTRIAL,INDUSTRIAL,692.61272912,692.613099664182,22999.9484735231
372,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1183.88728466,1183.88704583956,85655.644697117
373,0,R6,RES MULTI-FAMILY,RESIDENTIAL,587.722679667,587.722771762152,18106.853235387
374,0,OR3,OFFICE/RES,OFFICE,692.054293439,692.054134371156,26059.1118238278
375,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2559.52184061,2559.52223421884,264079.290685402
376,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,647.893995198,647.894345523163,25604.0585106397
377,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4185.8142799,4185.81411061754,592105.502020752
378,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,428.590856457,428.590412201458,6123.9411342217
379,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,471.900967875,471.901072669096,13148.7610799258
380,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4708.0762939,4708.07598275925,829730.296119723
381,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2150.69164586,2150.69164515561,104925.454916094
382,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1296.2340219,1296.23380494475,75392.4105782291
383,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3373.16040235,3373.16104639336,401060.036535474
384,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,448.143019676,448.142845105058,9376.71346610211
385,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,753.75581295,753.756282359824,32106.0184844939
386,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,744.650855632,744.650458382858,33299.6661389404
387,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,562.39896047,562.399084491172,9669.52412530424
388,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1196.91216507,1196.91218576826,74510.22831905
389,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,450.818819409,450.818357378611,6135.96230401325
390,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,510.836015539,510.835899288432,15466.4818422314
391,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,951.902691274,951.90288442766,46982.3487317589
392,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,675.04417302,675.044019361665,28068.7641140793
393,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1384.25341263,1384.25359436446,111916.385017556
394,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1924.16758539,1924.16746749273,132323.395457992
395,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,508.216087314,508.216348110519,11862.4320527382
396,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4172.9979044,4172.99774561264,819211.149851764
397,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2285.30742977,2285.30792223124,247449.069728852
398,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1282.23069091,1282.23073846762,79528.8145127191
399,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1668.24135784,1668.2416465815,162864.832320796
400,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1421.24232629,1421.24259624263,99960.6590282516
401,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,591.164452157,591.164015784281,17995.5442859404
402,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,502.300792312,502.300857524775,13131.1032641747
403,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2455.13309286,2455.13293000712,337387.868996311
404,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,512.88652735,512.885993864691,13255.5715528441
405,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2269.25309566,2269.25370550839,181445.457799681
406,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2113.95839459,2113.95914604588,257211.851155496
407,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4141.84150514,4141.84151740883,617872.967926078
408,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,797.484956099,797.485565683639,39329.7564287285
409,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,12394.12588,12394.1254912135,1699730.0673289
410,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,735.697673177,735.697934430287,30635.2336570298
411,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,516.916927543,516.917208593753,15595.613349923
412,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,642.537570297,642.537103360843,25127.4995804749
413,0,M3,INDUSTRIAL,INDUSTRIAL,1569.23339464,1569.23375905556,113401.809264473
414,0,OR2,OFFICE/RES,OFFICE,798.898724223,798.898940820747,36347.2597929636
415,0,R5B,RES TWO-FAMILY,RESIDENTIAL,939.993850792,939.993822406141,40594.9455203053
416,0,R5A,RES MULTI FAMILY,RESIDENTIAL,7090.36458962,7090.36373519924,1850328.12414344
417,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5320.6250233,5320.62427531675,1121600.35109156
418,0,R4,RES SINGLE FAMILY,RESIDENTIAL,2180.7597202,2180.75943831112,293449.541506381
419,0,R4,RES SINGLE FAMILY,RESIDENTIAL,520.565772711,520.565951744358,15320.3006652023
420,0,M2,INDUSTRIAL,INDUSTRIAL,1745.97102847,1745.970940296,63152.2720618746
421,0,R6,RES MULTI-FAMILY,RESIDENTIAL,2356.91434985,2356.91382501513,295009.620389783
422,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1295.57200386,1295.57224963494,98660.160908755
423,0,R2,RES SINGLE FAMILY,RESIDENTIAL,7243.73893563,7243.73947716609,2609671.75414194
424,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,2688.49582113,2688.49671305977,273756.829161893
425,0,R2,RES SINGLE FAMILY,RESIDENTIAL,3841.39896465,3841.39876660687,749080.360271496
426,0,R4,RES SINGLE FAMILY,RESIDENTIAL,10485.7122372,10485.7118448329,4899297.533768
427,0,R4,RES SINGLE FAMILY,RESIDENTIAL,4478.25730549,4478.25713725876,967427.738702198
428,0,R6,RES MULTI-FAMILY,RESIDENTIAL,5790.97553386,5790.9752803408,999810.744387269
429,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2921.36063633,2921.36044199383,476392.408719341
430,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,2132.57030292,2132.57042464321,224837.948578757
431,0,R5,RES SINGLE FAMILY,RESIDENTIAL,6372.31868336,6372.31885452794,1541295.28056587
432,0,R6,RES MULTI-FAMILY,RESIDENTIAL,17331.4275963,17331.4267814624,3135429.98692254
433,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3728.91186987,3728.91172570312,834362.317930491
434,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3661.84041606,3661.84066995328,804190.371585315
435,0,R6,RES MULTI-FAMILY,RESIDENTIAL,6336.38810029,6336.38816647451,1486186.41155114
436,0,(C2),COMM OVERLAY,COMMERCIAL-INDUSTRIAL,1142.88952527,1142.88914079093,47815.3342113704
437,0,R5,RES SINGLE FAMILY,RESIDENTIAL,640.758304865,640.75861896733,21857.6638133861
438,0,M1,INDUSTRIAL,INDUSTRIAL,975.817786593,975.817449529444,40010.7154450365
439,0,OR3,OFFICE/RES,OFFICE,6331.00509544,6331.0053098734,737157.908342083
440,0,R3,RES SINGLE FAMILY,RESIDENTIAL,10373.3126649,10373.3125599273,4044131.25200693
441,0,R1,RES SINGLE FAMILY,RESIDENTIAL,1589.76673455,1589.76678549122,98707.405269884
442,0,R6,RES MULTI-FAMILY,RESIDENTIAL,6311.3340038,6311.33362299113,1607664.35363479
443,0,R5B,RES TWO-FAMILY,RESIDENTIAL,1322.9726273,1322.97229192755,85564.0812534927
444,0,R6,RES MULTI-FAMILY,RESIDENTIAL,6842.39516099,6842.39456795462,1811546.26764463
445,0,R6,RES MULTI-FAMILY,RESIDENTIAL,4487.65008423,4487.64959717105,855759.943421531
446,0,R7,RES MULTI-FAMILY,RESIDENTIAL,423.342102207,423.341902273213,9609.58074456975
447,0,R7,RES MULTI-FAMILY,RESIDENTIAL,613.992932131,613.99320721738,12642.0494894908
448,0,R1,RES SINGLE FAMILY,RESIDENTIAL,3908.99231371,3908.99256710018,535625.4650798
449,0,R7,RES MULTI-FAMILY,RESIDENTIAL,576.273913374,576.273929406679,15090.8500956991
450,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1419.65981952,1419.6598173879,91271.5747579517
451,0,R6,RES MULTI-FAMILY,RESIDENTIAL,926.900234027,926.900204759234,53291.6711155051
452,0,R6,RES MULTI-FAMILY,RESIDENTIAL,973.648751661,973.648769154321,58740.0805040572
453,0,R7,RES MULTI-FAMILY,RESIDENTIAL,705.097052728,705.09665745081,27788.8207838342
454,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1373.90092803,1373.90119768373,91236.6219571641
455,0,R7,RES MULTI-FAMILY,RESIDENTIAL,675.103357778,675.103170730318,28260.9982309306
456,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3810.19140872,3810.19098593386,293486.091344853
457,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1312.83320112,1312.83314282595,89502.1745739357
458,0,R6,RES MULTI-FAMILY,RESIDENTIAL,660.9240388,660.92395519096,18523.0535329207
459,0,R6,RES MULTI-FAMILY,RESIDENTIAL,7785.24286319,7785.24267031643,2327080.93532759
460,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,2989.44103076,2989.44083861372,438302.038746705
461,0,OR1,OFFICE/RES,OFFICE,619.424997374,619.425429475287,23163.7434109363
462,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1377.81221669,1377.81221812199,99564.5978127718
463,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,1689.02099557,1689.02044207359,122910.164080327
464,0,M2,INDUSTRIAL,INDUSTRIAL,947.223131171,947.222927091215,53285.6285650533
465,0,OR3,OFFICE/RES,OFFICE,5792.401963,5792.40114228057,1004947.09019127
466,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,985.909548973,985.909831125562,59792.1518203834
467,0,M2,INDUSTRIAL,INDUSTRIAL,1421.93760379,1421.93729969642,42195.7042501437
468,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,5971.92944643,5971.92900983907,1268083.09714977
469,0,M2,INDUSTRIAL,INDUSTRIAL,1669.63532912,1669.63521641922,168752.129744752
470,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1868.36967421,1868.36910766717,119693.59477576
471,0,OR2,OFFICE/RES,OFFICE,1577.96789966,1577.96767852747,58588.4286919073
472,0,OR3,OFFICE/RES,OFFICE,519.978605521,519.978771894501,14873.7659989792
473,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,761.259235825,761.25905394206,35201.2385002431
474,0,OR1,OFFICE/RES,OFFICE,593.852068198,593.852000872105,18990.1370450981
475,0,OR3,OFFICE/RES,OFFICE,3499.33525254,3499.33560942685,285372.140459737
476,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,711.557392176,711.557535033156,29807.8978461744
477,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,995.017842493,995.017895442394,48655.6242941506
478,0,OR1,OFFICE/RES,OFFICE,579.420393677,579.420519869696,20202.2883416037
479,0,R1,RES SINGLE FAMILY,RESIDENTIAL,5977.32408548,5977.32379583508,2235703.37181947
480,0,OTF,OFFICE/TOURIST FACILITY,OFFICE,5616.8417749,5616.84146821323,1677669.77048373
481,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2792.45716942,2792.4571589204,256147.787224259
482,0,M2,INDUSTRIAL,INDUSTRIAL,3586.99496586,3586.99476454278,618864.898639656
483,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1572.22435471,1572.22420695593,131517.603176131
484,0,OR3,OFFICE/RES,OFFICE,2899.74072192,2899.74089941283,375088.677755118
485,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1339.89573266,1339.89527618264,103087.601285579
486,0,M2,INDUSTRIAL,INDUSTRIAL,1697.00566343,1697.00548293868,148316.576428648
487,0,R1,RES SINGLE FAMILY,RESIDENTIAL,2776.64418874,2776.6443835077,473136.270312926
488,0,OR3,OFFICE/RES,OFFICE,3436.01441298,3436.01430097164,502635.680886649
489,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2695.88151587,2695.88150797339,258603.921120112
490,0,M3,INDUSTRIAL,INDUSTRIAL,1834.87440819,1834.87427674839,205160.11846921
491,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,812.769674153,812.769216044287,28421.8489417895
492,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1559.66190587,1559.66160899148,107951.184379932
493,0,R7,RES MULTI-FAMILY,RESIDENTIAL,3627.61530007,3627.61584632916,285685.77779151
494,0,OR3,OFFICE/RES,OFFICE,4263.62421434,4263.62391853673,988426.806099748
495,0,M2,INDUSTRIAL,INDUSTRIAL,1685.99900504,1685.99930756144,103892.910476358
496,0,OR1,OFFICE/RES,OFFICE,656.118104373,656.11852791205,20613.0349459177
497,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,484.405185877,484.405165269478,13779.8064167223
498,0,OR1,OFFICE/RES,OFFICE,509.177218089,509.177026771992,13246.742251664
499,0,OR1,OFFICE/RES,OFFICE,743.998267926,743.997893684325,10707.2517182676
500,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,632.245488683,632.245277314615,20667.4179748726
501,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2184.08882351,2184.0889468831,206343.545905539
502,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4861.28303511,4861.28382703722,829428.15650361
503,0,M1,INDUSTRIAL,INDUSTRIAL,786.046010334,786.045537048141,35911.8522003761
504,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1575.59735236,1575.59711695128,98501.4255352411
505,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,878.887288391,878.887133899154,47836.7323738854
506,0,OR3,OFFICE/RES,OFFICE,1229.69230821,1229.69263911801,81129.1714954374
507,0,OR3,OFFICE/RES,OFFICE,739.86077103,739.861017408489,13078.7610064697
508,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1841.64206606,1841.6419171585,200656.753886251
509,0,OR1,OFFICE/RES,OFFICE,413.036090722,413.036058057077,7178.7788601407
510,0,OR3,OFFICE/RES,OFFICE,1787.06032493,1787.06047661677,136486.726455614
511,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,628.146907388,628.147189523216,23527.9168108513
512,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,584.562299814,584.562307045128,19858.5127087508
513,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,608.666749137,608.666257223191,22957.8788452446
514,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,775.447186366,775.447700947317,34185.6452972558
515,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1684.47484825,1684.47430305535,121685.571500454
516,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,990.948175642,990.948157514192,25817.1688077057
517,0,OR,OFFICE/RESIDENTIAL,OFFICE,1793.20081467,1793.20088619018,194997.480292642
518,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2110.97493542,2110.97410319703,205345.143435101
519,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1602.26102418,1602.26054947533,141888.084390942
520,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1407.37826001,1407.37819906592,73247.2902752515
521,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,10804.6345665,10804.6338127481,1025478.11278551
522,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,867.741166548,867.741318407205,40487.1698717807
523,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,841.720812936,841.720556391468,39693.92035851
