OBJECTID,SegKey,InstallationDate,DataConfidence,DateLastMaintained,DateLastEdit,Ownership,MaintainedBy,MaintenanceResponsibility,ProjectORVPN,Comments,UseDesignation,Type,Material,Area,Blocktype,autocad_entity,autocad_block_number,F_area,SHAPE_Length
2038,,,,,,,,,,,,,,,,autocad_line,3176,,22.630887181439
2039,,,,,,,,,,,,,,,,autocad_line,30001,,14.529616300888
2040,,,,,,,,,,,,,,,,autocad_line,4438,,37.152120191292
2041,,,,,,,,,,,,,,,,autocad_line,1262,,34.7342458197695
2042,,,,,,,,,,,,,,,,autocad_line,4520,,22.6393134574054
2043,,,,,,,,,,,,,,,,autocad_line,10241,,25.8875721003915
2044,,,,,,,,,,,,,,,,autocad_line,32124,,37.0903395495072
2045,,,,,,,,,,,,,,,,autocad_line,4685,,22.6522718833792
2046,,,,,,,,,,,,,,,,autocad_line,6445,,3.08736341695538
2047,,,,,,,,,,,,,,,,autocad_line,28617,,22.5802896922312
2048,,,,,,,,,,,,,,,,autocad_line,12561,,34.7658298248205
2049,,,,,,,,,,,,,,,,,30261,,14.7487950674084
2050,,,,,,,,,,,,,,,,autocad_line,5375,,22.625141595614
2051,,,,,,,,,,,,,,,,autocad_line,14230,,37.2502383008003
2052,,,,,,,,,,,,,,,,autocad_line,7606,,34.6861395737096
2053,,,,,,,,,,,,,,,,autocad_line,32401,,9.12224002551972
2054,,,,,,,,,,,,,,,,autocad_line,29125,,9.96330500425639
2055,,,,,,,,,,,,,,,,autocad_line,12421,,25.9457470166607
2056,,,,,,,,,,,,,,,,autocad_line,28997,,22.6283333337446
2057,,,,,,,,,,,,,,,,autocad_line,11802,,25.8750825481022
2058,,,,,,,,,,,,,,,,autocad_line,388,,37.1373884807367
2059,,,,,,,,,,,,,,,,autocad_line,17301,,37.2165545724149
2060,,,,,,,,,,,,,,,,autocad_line,1257,,37.1613311729273
2061,,,,,,,,,,,,,,,,autocad_line,5995,,37.0871990595075
2062,,,,,,,,,,,,,,,,autocad_line,12711,,37.2000730819349
2063,,,,,,,,,,,,,,,,autocad_line,23345,,22.6521915392842
2064,,,,,,,,,,,,,,,,autocad_line,28864,,25.8487672948543
2065,,,,,,,,,,,,,,,,autocad_line,33025,,25.0968531842884
2066,,,,,,,,,,,,,,,,autocad_line,20367,,14.0374477226308
2067,,,,,,,,,,,,,,,,autocad_line,31351,,22.5817789519631
2068,,,,,,,,,,,,,,,,autocad_line,2217,,46.8873743399583
2069,,,,,,,,,,,,,,,,autocad_line,32482,,17.6862493043464
2070,,,,,,,,,,,,,,,,autocad_line,9310,,46.8660934127198
2071,,,,,,,,,,,,,,,,autocad_line,20197,,15.3436461116682
2072,,,,,,,,,,,,,,,,autocad_line,1382,,37.1366627165777
2073,,,,,,,,,,,,,,,,autocad_line,33046,,6.94526271462349
2074,,,,,,,,,,,,,,,,autocad_line,30409,,25.8603383928395
2075,,,,,,,,,,,,,,,,autocad_line,16361,,6.55423560812565
2076,,,,,,,,,,,,,,,,autocad_line,5172,,14.5374988494631
2077,,,,,,,,,,,,,,,,autocad_line,920,,37.1651885953987
2078,,,,,,,,,,,,,,,,autocad_line,6893,,22.6559501245196
2079,,,,,,,,,,,,,,,,autocad_line,29067,,17.6999827102782
2080,,,,,,,,,,,,,,,,autocad_line,29895,,25.8381155752097
2081,,,,,,,,,,,,,,,,autocad_line,3450,,37.099431660028
2082,,,,,,,,,,,,,,,,autocad_line,12833,,22.6495980848604
2083,,,,,,,,,,,,,,,,autocad_line,4090,,37.1593953805514
2084,,,,,,,,,,,,,,,,autocad_line,19006,,37.2178632887648
2085,,,,,,,,,,,,,,,,autocad_line,2067,,34.6743253252039
2086,,,,,,,,,,,,,,,,autocad_line,33409,,25.8247121585469
2087,,,,,,,,,,,,,,,,autocad_line,15466,,22.6656017732752
2088,,,,,,,,,,,,,,,,autocad_line,17761,,25.876196755087
2089,,,,,,,,,,,,,,,,autocad_line,30930,,25.8509618096616
2090,,,,,,,,,,,,,,,,autocad_line,17402,,37.1961916223621
2091,,,,,,,,,,,,,,,,autocad_line,17013,,25.9061607744335
2092,,,,,,,,,,,,,,,,autocad_line,28686,,22.60846469789
2093,,,,,,,,,,,,,,,,autocad_line,1874,,25.9015416082656
2094,,,,,,,,,,,,,,,,autocad_line,32174,,37.0668097591747
2095,,,,,,,,,,,,,,,,autocad_line,12919,,22.6644786168129
2096,,,,,,,,,,,,,,,,autocad_line,14186,,46.9470814013234
2097,,,,,,,,,,,,,,,,autocad_line,3229,,6.54138823171227
2098,,,,,,,,,,,,,,,,autocad_line,31843,,37.0358558067141
2099,,,,,,,,,,,,,,,,autocad_line,4435,,37.1527222962358
2100,,,,,,,,,,,,,,,,autocad_line,32456,,15.3220446392775
2101,,,,,,,,,,,,,,,,autocad_line,2550,,37.1762435475252
2102,,,,,,,,,,,,,,,,autocad_line,14342,,22.6700565604374
2103,,,,,,,,,,,,,,,,autocad_line,12704,,37.1984986242908
2104,,,,,,,,,,,,,,,,autocad_line,23645,,22.6667230386339
2105,,,,,,,,,,,,,,,,autocad_line,11217,,25.8758032926378
2106,,,,,,,,,,,,,,,,autocad_line,31477,,22.6200292790898
2107,,,,,,,,,,,,,,,,autocad_line,8861,,8.73671526599651
2108,,,,,,,,,,,,,,,,autocad_line,30465,,7.37291649200116
2109,,,,,,,,,,,,,,,,autocad_line,2848,,22.6408243949041
2110,,,,,,,,,,,,,,,,autocad_line,11678,,25.8997463862978
2111,,,,,,,,,,,,,,,,autocad_line,16404,,37.1900083114304
2112,,,,,,,,,,,,,,,,autocad_line,2375,,22.619568143699
2113,,,,,,,,,,,,,,,,autocad_line,28410,,22.5874722158685
2114,,,,,,,,,,,,,,,,,357,,3.16247433239185
2115,,,,,,,,,,,,,,,,autocad_line,9297,,46.8797369259787
2116,,,,,,,,,,,,,,,,autocad_line,3364,,37.1709277212784
2117,,,,,,,,,,,,,,,,autocad_line,30958,,25.8599319835654
2118,,,,,,,,,,,,,,,,autocad_line,21508,,37.1839983026404
2119,,,,,,,,,,,,,,,,autocad_line,30919,,25.8292535998861
2120,,,,,,,,,,,,,,,,autocad_line,32539,,17.6855836572383
2121,,,,,,,,,,,,,,,,,321,,3.16251619434994
2122,,,,,,,,,,,,,,,,autocad_line,3618,,25.9104573516572
2123,,,,,,,,,,,,,,,,autocad_line,26853,,22.6333452615779
2124,,,,,,,,,,,,,,,,autocad_line,18861,,22.6791670851195
2125,,,,,,,,,,,,,,,,autocad_line,5189,,37.1010535847878
2126,,,,,,,,,,,,,,,,autocad_spline,7830,,0.0
2127,,,,,,,,,,,,,,,,autocad_line,3011,,37.1684665874508
2128,,,,,,,,,,,,,,,,autocad_line,5396,,25.0242572544441
2129,,,,,,,,,,,,,,,,autocad_line,32569,,25.8310944795936
2130,,,,,,,,,,,,,,,,autocad_line,972,,37.0859910038109
2131,,,,,,,,,,,,,,,,autocad_line,3172,,7.38107748043362
2132,,,,,,,,,,,,,,,,autocad_line,23421,,22.6683010680983
2133,,,,,,,,,,,,,,,,autocad_line,763,,37.150021338843
2134,,,,,,,,,,,,,,,,autocad_line,31553,,22.6042885910927
2135,,,,,,,,,,,,,,,,autocad_line,28173,,46.7419274410571
2136,,,,,,,,,,,,,,,,autocad_line,6697,,7.20542615248593
2137,,,,,,,,,,,,,,,,autocad_line,27908,,22.5815040264384
2138,,,,,,,,,,,,,,,,autocad_line,18100,,22.6684332564917
2139,,,,,,,,,,,,,,,,autocad_line,17980,,37.2139388127959
2140,,,,,,,,,,,,,,,,autocad_line,4858,,34.7028221439208
2141,,,,,,,,,,,,,,,,autocad_line,3728,,25.8656247142492
2142,,,,,,,,,,,,,,,,autocad_line,29527,,9.95813017835462
2143,,,,,,,,,,,,,,,,autocad_line,12444,,34.7986181604301
2144,,,,,,,,,,,,,,,,autocad_line,31101,,37.0930479416571
2145,,,,,,,,,,,,,,,,autocad_line,1431,,22.5990423355007
2146,,,,,,,,,,,,,,,,,21001,,6.49207640712777
2147,,,,,,,,,,,,,,,,autocad_line,13007,,37.1948393776296
2148,,,,,,,,,,,,,,,,autocad_line,5935,,25.8835897324629
2149,,,,,,,,,,,,,,,,autocad_line,8850,,11.2760361532815
2150,,,,,,,,,,,,,,,,autocad_line,21373,,7.38655356668503
2151,,,,,,,,,,,,,,,,autocad_line,5633,,14.5224894118685
2152,,,,,,,,,,,,,,,,autocad_line,3720,,25.9113643179906
2153,,,,,,,,,,,,,,,,,28964,,14.7409986505241
2154,,,,,,,,,,,,,,,,autocad_line,13321,,25.936827783315
2155,,,,,,,,,,,,,,,,autocad_line,11941,,22.6034385637226
2156,,,,,,,,,,,,,,,,autocad_line,30781,,25.806734737263
2157,,,,,,,,,,,,,,,,autocad_line,5136,,25.8737645443882
2158,,,,,,,,,,,,,,,,autocad_line,999,,37.0871733643019
2159,,,,,,,,,,,,,,,,autocad_line,17712,,22.6737619258422
2160,,,,,,,,,,,,,,,,autocad_line,9348,,25.8573780927676
2161,,,,,,,,,,,,,,,,autocad_line,27835,,37.098432365723
2162,,,,,,,,,,,,,,,,autocad_line,31189,,22.5637681956318
2163,,,,,,,,,,,,,,,,autocad_line,30078,,37.0932781462974
2164,,,,,,,,,,,,,,,,autocad_line,7906,,7.37902750560687
2165,,,,,,,,,,,,,,,,autocad_line,33407,,25.8256032775168
2166,,,,,,,,,,,,,,,,autocad_line,16289,,37.1840998578834
2167,,,,,,,,,,,,,,,,autocad_line,12604,,18.5070764794323
2168,,,,,,,,,,,,,,,,autocad_line,3941,,37.1056441579872
2169,,,,,,,,,,,,,,,,autocad_line,2859,,25.8894703461342
2170,,,,,,,,,,,,,,,,autocad_line,19096,,46.8823255813557
2171,,,,,,,,,,,,,,,,autocad_line,1058,,11.2781734640248
2172,,,,,,,,,,,,,,,,autocad_line,3538,,37.1629254764117
2173,,,,,,,,,,,,,,,,autocad_line,3639,,22.6504509701085
2174,,,,,,,,,,,,,,,,autocad_line,20160,,11.2926236007752
2175,,,,,,,,,,,,,,,,autocad_line,31428,,37.0975547638487
2176,,,,,,,,,,,,,,,,autocad_line,18078,,22.6654992191014
2177,,,,,,,,,,,,,,,,autocad_line,6187,,6.53557307593024
2178,,,,,,,,,,,,,,,,autocad_line,12627,,46.9291752015318
2179,,,,,,,,,,,,,,,,autocad_line,31685,,7.18547508713346
2180,,,,,,,,,,,,,,,,autocad_line,13154,,37.3166674312115
2181,,,,,,,,,,,,,,,,autocad_line,17583,,37.1934113826941
2182,,,,,,,,,,,,,,,,autocad_line,13233,,22.6762528586153
2183,,,,,,,,,,,,,,,,autocad_line,2967,,37.1153015094698
2184,,,,,,,,,,,,,,,,autocad_line,30141,,25.8588270671799
2185,,,,,,,,,,,,,,,,,31974,,14.7594869026214
2186,,,,,,,,,,,,,,,,autocad_line,33054,,9.29359658776982
2187,,,,,,,,,,,,,,,,autocad_line,8893,,10.5274622008369
2188,,,,,,,,,,,,,,,,autocad_line,11878,,25.8976519999856
2189,,,,,,,,,,,,,,,,autocad_line,5459,,37.1338522015022
2190,,,,,,,,,,,,,,,,autocad_line,12072,,22.6036346069212
2191,,,,,,,,,,,,,,,,autocad_line,16646,,37.2182215038784
2192,,,,,,,,,,,,,,,,autocad_line,31013,,25.8555277289771
2193,,,,,,,,,,,,,,,,autocad_line,3516,,25.9008414975636
2194,,,,,,,,,,,,,,,,autocad_line,17668,,22.6715521016716
2195,,,,,,,,,,,,,,,,,17151,,14.7745536767855
2196,,,,,,,,,,,,,,,,,18430,,14.7684136818481
2197,,,,,,,,,,,,,,,,autocad_line,29591,,37.11458025496
2198,,,,,,,,,,,,,,,,autocad_line,19570,,25.8957647570947
2199,,,,,,,,,,,,,,,,autocad_line,17100,,25.8959605499784
2200,,,,,,,,,,,,,,,,autocad_line,20481,,13.1281865148069
2201,,,,,,,,,,,,,,,,autocad_line,3797,,37.1713933909821
2202,,,,,,,,,,,,,,,,autocad_line,15434,,37.2266067042873
2203,,,,,,,,,,,,,,,,autocad_line,3520,,25.9010799894979
2204,,,,,,,,,,,,,,,,autocad_line,28305,,22.5998724051617
2205,,,,,,,,,,,,,,,,autocad_line,31776,,7.37142007972222
2206,,,,,,,,,,,,,,,,,23736,,14.7801850725916
2207,,,,,,,,,,,,,,,,autocad_line,2699,,25.8816318938283
2208,,,,,,,,,,,,,,,,autocad_line,19830,,22.6308421716539
2209,,,,,,,,,,,,,,,,autocad_line,31610,,22.6203103121897
2210,,,,,,,,,,,,,,,,autocad_line,20523,,13.1285711980856
2211,,,,,,,,,,,,,,,,autocad_line,29771,,37.0712626664482
2212,,,,,,,,,,,,,,,,autocad_line,31158,,13.0845062431698
2213,,,,,,,,,,,,,,,,autocad_line,20620,,46.8873322256343
2214,,,,,,,,,,,,,,,,autocad_line,32224,,37.0484405711239
2215,,,,,,,,,,,,,,,,autocad_line,9252,,37.1154862217975
2216,,,,,,,,,,,,,,,,autocad_line,22114,,22.6404233838843
2217,,,,,,,,,,,,,,,,autocad_line,13133,,37.3196719169112
2218,,,,,,,,,,,,,,,,autocad_line,16624,,37.2265107541283
2219,,,,,,,,,,,,,,,,autocad_line,7829,,25.0331891753165
2220,,,,,,,,,,,,,,,,autocad_line,27849,,37.0850729498893
2221,,,,,,,,,,,,,,,,autocad_line,29523,,9.94911591241211
2222,,,,,,,,,,,,,,,,autocad_line,30167,,25.8214819532852
2223,,,,,,,,,,,,,,,,autocad_line,4586,,37.0874071333514
2224,,,,,,,,,,,,,,,,autocad_line,31805,,7.36938958938226
2225,,,,,,,,,,,,,,,,autocad_line,2761,,6.52994162320761
2226,,,,,,,,,,,,,,,,autocad_line,12683,,37.2344152681437
2227,,,,,,,,,,,,,,,,autocad_line,30582,,37.1256608100594
2228,,,,,,,,,,,,,,,,,33567,,14.7529096530254
2229,,,,,,,,,,,,,,,,autocad_line,17132,,25.899613751972
2230,,,,,,,,,,,,,,,,autocad_line,1716,,37.1055708426733
2231,,,,,,,,,,,,,,,,autocad_line,29869,,37.1317025788466
2232,,,,,,,,,,,,,,,,autocad_line,28628,,22.5815154554914
2233,,,,,,,,,,,,,,,,autocad_line,30772,,15.7902920379097
2234,,,,,,,,,,,,,,,,autocad_line,30638,,25.8752608474486
2235,,,,,,,,,,,,,,,,autocad_line,32586,,13.0836256002168
2236,,,,,,,,,,,,,,,,autocad_line,12379,,22.6728857711413
2237,,,,,,,,,,,,,,,,autocad_line,18804,,22.6816321348774
2238,,,,,,,,,,,,,,,,autocad_line,92,,37.1836706230476
2239,,,,,,,,,,,,,,,,autocad_line,31385,,15.1313635314369
2240,,,,,,,,,,,,,,,,,7138,,14.7651868485479
2241,,,,,,,,,,,,,,,,autocad_line,18993,,37.1972459932836
2242,,,,,,,,,,,,,,,,autocad_line,2563,,37.1802619316816
2243,,,,,,,,,,,,,,,,autocad_line,16438,,37.2336813543246
2244,,,,,,,,,,,,,,,,autocad_line,22677,,22.6646743801286
2245,,,,,,,,,,,,,,,,autocad_line,27939,,37.089364623795
2246,,,,,,,,,,,,,,,,autocad_line,13074,,37.3257628504924
2247,,,,,,,,,,,,,,,,autocad_line,5030,,6.53404214300355
2248,,,,,,,,,,,,,,,,autocad_line,29770,,37.0715470099203
2249,,,,,,,,,,,,,,,,autocad_line,7857,,22.5944199940348
2250,,,,,,,,,,,,,,,,autocad_line,12535,,34.7881709670704
2251,,,,,,,,,,,,,,,,autocad_line,4971,,25.878812739525
2252,,,,,,,,,,,,,,,,autocad_line,13284,,37.1402501854883
2253,,,,,,,,,,,,,,,,autocad_line,22174,,22.8212314107155
2254,,,,,,,,,,,,,,,,autocad_line,18615,,25.8899447486304
2255,,,,,,,,,,,,,,,,autocad_line,20385,,46.8815918221449
2256,,,,,,,,,,,,,,,,autocad_line,30767,,7.37477539002424
2257,,,,,,,,,,,,,,,,autocad_line,10747,,25.8729044099093
2258,,,,,,,,,,,,,,,,autocad_line,13182,,25.0877773567213
2259,,,,,,,,,,,,,,,,autocad_line,7533,,34.7071026987273
2260,,,,,,,,,,,,,,,,autocad_line,29262,,46.8299163369908
2261,,,,,,,,,,,,,,,,autocad_line,1135,,22.6425421483619
2262,,,,,,,,,,,,,,,,autocad_line,30733,,37.1065686948349
2263,,,,,,,,,,,,,,,,autocad_line,4758,,15.4275381494316
2264,,,,,,,,,,,,,,,,autocad_line,18604,,22.62548796604
2265,,,,,,,,,,,,,,,,autocad_line,28521,,22.58132597561
2266,,,,,,,,,,,,,,,,autocad_line,5895,,22.6469186062087
2267,,,,,,,,,,,,,,,,autocad_line,17423,,37.2155549742449
2268,,,,,,,,,,,,,,,,autocad_line,32076,,37.0979914628685
2269,,,,,,,,,,,,,,,,autocad_line,12794,,37.2367321426906
2270,,,,,,,,,,,,,,,,autocad_line,20538,,17.744680499674
2271,,,,,,,,,,,,,,,,autocad_line,4168,,25.853770323162
2272,,,,,,,,,,,,,,,,autocad_line,2710,,25.9097087248309
2273,,,,,,,,,,,,,,,,autocad_line,32209,,46.8130123169881
2274,,,,,,,,,,,,,,,,,21335,,14.7827178706873
2275,,,,,,,,,,,,,,,,autocad_line,6503,,25.8714928170164
2276,,,,,,,,,,,,,,,,autocad_line,6629,,22.6388908087689
2277,,,,,,,,,,,,,,,,autocad_line,28461,,14.5337287923639
2278,,,,,,,,,,,,,,,,autocad_line,1237,,25.8976351071199
2279,,,,,,,,,,,,,,,,autocad_line,1819,,22.6489980551137
2280,,,,,,,,,,,,,,,,autocad_line,29558,,13.1165005410953
2281,,,,,,,,,,,,,,,,autocad_line,15458,,22.6868373315611
2282,,,,,,,,,,,,,,,,autocad_line,2799,,6.53239354082847
2283,,,,,,,,,,,,,,,,autocad_line,22760,,22.6414611458478
2284,,,,,,,,,,,,,,,,autocad_line,29944,,24.9873851176648
2285,,,,,,,,,,,,,,,,autocad_line,29986,,14.532003052607
2286,,,,,,,,,,,,,,,,autocad_line,7490,,7.3766240945785
2287,,,,,,,,,,,,,,,,autocad_line,12740,,37.2375905682777
2288,,,,,,,,,,,,,,,,,3327,,14.7630149411719
2289,,,,,,,,,,,,,,,,autocad_line,8927,,6.52958307749052
2290,,,,,,,,,,,,,,,,autocad_line,33162,,34.5420507546024
2291,,,,,,,,,,,,,,,,autocad_line,3012,,25.0411659067675
2292,,,,,,,,,,,,,,,,autocad_line,17872,,7.38760082178868
2293,,,,,,,,,,,,,,,,autocad_line,23413,,22.6440686107809
2294,,,,,,,,,,,,,,,,autocad_line,16136,,22.6734685552202
2295,,,,,,,,,,,,,,,,,31040,,13.2438345370629
2296,,,,,,,,,,,,,,,,autocad_line,31582,,37.1014677767126
2297,,,,,,,,,,,,,,,,autocad_line,4531,,37.1469729968509
2298,,,,,,,,,,,,,,,,autocad_line,16862,,37.2192808748832
2299,,,,,,,,,,,,,,,,autocad_line,31851,,37.0361821390396
2300,,,,,,,,,,,,,,,,autocad_line,9023,,22.6498001798849
2301,,,,,,,,,,,,,,,,autocad_line,11211,,25.8811918885774
2302,,,,,,,,,,,,,,,,autocad_line,29425,,37.0748756775427
2303,,,,,,,,,,,,,,,,autocad_line,7971,,37.1331878445132
2304,,,,,,,,,,,,,,,,autocad_line,16544,,25.9419716339444
2305,,,,,,,,,,,,,,,,autocad_line,30412,,25.0201738169637
2306,,,,,,,,,,,,,,,,autocad_line,8433,,7.37805148053958
2307,,,,,,,,,,,,,,,,autocad_line,38,,37.1473680136986
2308,,,,,,,,,,,,,,,,autocad_line,31995,,0.0501083734813241
2309,,,,,,,,,,,,,,,,autocad_line,18060,,22.6674231246465
2310,,,,,,,,,,,,,,,,autocad_line,2608,,22.6446590060907
2311,,,,,,,,,,,,,,,,autocad_line,17728,,25.9197532152203
2312,,,,,,,,,,,,,,,,autocad_line,17384,,22.6400225181213
2313,,,,,,,,,,,,,,,,autocad_line,5538,,25.8772563973904
2314,,,,,,,,,,,,,,,,autocad_line,9708,,15.8157630617553
2315,,,,,,,,,,,,,,,,,18251,,14.7777093885188
2316,,,,,,,,,,,,,,,,autocad_line,9787,,25.0155034030087
2317,,,,,,,,,,,,,,,,autocad_line,23183,,22.6318430888627
2318,,,,,,,,,,,,,,,,,9530,,14.7562553452039
2319,,,,,,,,,,,,,,,,autocad_line,3859,,25.8678833998073
2320,,,,,,,,,,,,,,,,autocad_line,5378,,22.6466149630522
2321,,,,,,,,,,,,,,,,autocad_line,13534,,25.8753919359701
2322,,,,,,,,,,,,,,,,,28892,,14.7369825667012
2323,,,,,,,,,,,,,,,,,30742,,14.745624103323
2324,,,,,,,,,,,,,,,,autocad_line,31224,,37.0418892088346
2325,,,,,,,,,,,,,,,,autocad_line,3493,,25.9007590960014
2326,,,,,,,,,,,,,,,,autocad_line,5341,,25.8739266656358
2327,,,,,,,,,,,,,,,,autocad_line,30236,,22.5909807292166
2328,,,,,,,,,,,,,,,,,33568,,14.7525718935931
2329,,,,,,,,,,,,,,,,autocad_line,1652,,22.6089182286373
2330,,,,,,,,,,,,,,,,autocad_line,31268,,4.38348445245475
2331,,,,,,,,,,,,,,,,autocad_line,29785,,37.1391602587403
2332,,,,,,,,,,,,,,,,autocad_line,19657,,7.3862038552191
2333,,,,,,,,,,,,,,,,autocad_line,15462,,22.6702843215153
2334,,,,,,,,,,,,,,,,autocad_spline,17798,,0.0
2335,,,,,,,,,,,,,,,,autocad_line,1222,,7.38246436465937
2336,,,,,,,,,,,,,,,,autocad_line,14523,,22.6673802111228
2337,,,,,,,,,,,,,,,,autocad_line,29499,,13.086564265567
2338,,,,,,,,,,,,,,,,autocad_line,17396,,37.194695091241
2339,,,,,,,,,,,,,,,,autocad_line,28202,,37.1411263116128
2340,,,,,,,,,,,,,,,,autocad_line,18408,,22.6630103015693
2341,,,,,,,,,,,,,,,,autocad_line,774,,37.173189448948
2342,,,,,,,,,,,,,,,,autocad_line,29151,,13.1134894922949
2343,,,,,,,,,,,,,,,,autocad_line,4418,,37.1570258890155
2344,,,,,,,,,,,,,,,,autocad_line,18633,,6.54013537712079
2345,,,,,,,,,,,,,,,,autocad_line,3853,,25.8663084618789
2346,,,,,,,,,,,,,,,,autocad_line,4618,,22.5971946070233
2347,,,,,,,,,,,,,,,,autocad_line,3180,,25.8875842873061
2348,,,,,,,,,,,,,,,,autocad_line,19013,,37.2043267429494
2349,,,,,,,,,,,,,,,,autocad_line,3591,,9.3234940897653
2350,,,,,,,,,,,,,,,,autocad_line,1728,,37.1044449399196
2351,,,,,,,,,,,,,,,,autocad_line,20465,,13.143597883827
2352,,,,,,,,,,,,,,,,autocad_line,13659,,46.9450927608517
2353,,,,,,,,,,,,,,,,autocad_line,13111,,37.3245723370317
2354,,,,,,,,,,,,,,,,autocad_line,28162,,37.0923108069496
2355,,,,,,,,,,,,,,,,autocad_line,2260,,37.1093210799543
2356,,,,,,,,,,,,,,,,autocad_line,16270,,7.20403356111554
2357,,,,,,,,,,,,,,,,autocad_line,19050,,34.791618241529
2358,,,,,,,,,,,,,,,,autocad_line,28298,,22.5993359501331
2359,,,,,,,,,,,,,,,,autocad_line,17569,,25.8730787473267
2360,,,,,,,,,,,,,,,,autocad_line,3745,,14.5284213503482
2361,,,,,,,,,,,,,,,,autocad_line,12367,,34.5299974045991
2362,,,,,,,,,,,,,,,,autocad_line,18864,,22.6805581188894
2363,,,,,,,,,,,,,,,,autocad_line,13360,,37.1408549623092
2364,,,,,,,,,,,,,,,,autocad_line,17414,,14.5628367151476
2365,,,,,,,,,,,,,,,,autocad_line,28022,,7.37058884870557
2366,,,,,,,,,,,,,,,,autocad_line,11646,,7.38382933787549
2367,,,,,,,,,,,,,,,,autocad_line,7670,,25.8709425757384
2368,,,,,,,,,,,,,,,,,3421,,14.7656675362875
2369,,,,,,,,,,,,,,,,autocad_line,15335,,22.6595355374362
2370,,,,,,,,,,,,,,,,autocad_line,6318,,7.37880151223194
2371,,,,,,,,,,,,,,,,autocad_line,13072,,37.3270082525124
2372,,,,,,,,,,,,,,,,autocad_line,13579,,22.6343483457884
2373,,,,,,,,,,,,,,,,autocad_line,18070,,22.6659078887819
2374,,,,,,,,,,,,,,,,autocad_line,30831,,22.618362847978
2375,,,,,,,,,,,,,,,,autocad_line,14288,,22.6706796556073
2376,,,,,,,,,,,,,,,,autocad_line,29843,,37.1369515860439
2377,,,,,,,,,,,,,,,,autocad_line,6067,,7.38035518259886
2378,,,,,,,,,,,,,,,,autocad_line,16823,,25.9491757765816
2379,,,,,,,,,,,,,,,,autocad_line,31487,,22.6135322163638
2380,,,,,,,,,,,,,,,,autocad_line,13153,,37.3153195617161
2381,,,,,,,,,,,,,,,,autocad_line,2716,,25.9129545770538
2382,,,,,,,,,,,,,,,,autocad_line,30315,,25.8210191625001
2383,,,,,,,,,,,,,,,,autocad_line,18172,,37.1846895823019
2384,,,,,,,,,,,,,,,,autocad_line,2725,,25.8837520872857
2385,,,,,,,,,,,,,,,,autocad_line,9269,,46.8694749009055
2386,,,,,,,,,,,,,,,,autocad_line,17109,,34.7263590008793
2387,,,,,,,,,,,,,,,,autocad_line,30956,,25.8587034822764
2388,,,,,,,,,,,,,,,,autocad_line,31125,,13.0965863572847
2389,,,,,,,,,,,,,,,,autocad_line,5053,,22.6039022812524
2390,,,,,,,,,,,,,,,,autocad_line,7912,,25.8611245984229
2391,,,,,,,,,,,,,,,,autocad_line,31315,,13.1062213210444
2392,,,,,,,,,,,,,,,,autocad_line,19014,,37.2020452374068
2393,,,,,,,,,,,,,,,,autocad_line,16037,,14.5380845912017
2394,,,,,,,,,,,,,,,,autocad_line,32151,,37.0740692192772
2395,,,,,,,,,,,,,,,,autocad_line,16437,,37.2338378286386
2396,,,,,,,,,,,,,,,,autocad_line,1600,,7.38368555450069
2397,,,,,,,,,,,,,,,,autocad_line,19284,,14.0432075836768
2398,,,,,,,,,,,,,,,,autocad_line,1773,,22.6083966235084
2399,,,,,,,,,,,,,,,,autocad_line,16424,,25.8985364671474
2400,,,,,,,,,,,,,,,,autocad_line,13117,,37.3231950329868
2401,,,,,,,,,,,,,,,,autocad_line,17086,,37.1745728381386
2402,,,,,,,,,,,,,,,,autocad_line,23342,,22.6441671017042
2403,,,,,,,,,,,,,,,,autocad_line,27832,,37.094295073584
2404,,,,,,,,,,,,,,,,autocad_line,16777,,34.7917296245951
2405,,,,,,,,,,,,,,,,autocad_line,17691,,14.561570864778
2406,,,,,,,,,,,,,,,,autocad_line,24091,,7.38460716927322
2407,,,,,,,,,,,,,,,,autocad_line,6901,,7.20138866408553
2408,,,,,,,,,,,,,,,,autocad_line,17922,,22.6334414485056
2409,,,,,,,,,,,,,,,,,7144,,14.7779080704893
2410,,,,,,,,,,,,,,,,autocad_line,2979,,22.6534155323915
2411,,,,,,,,,,,,,,,,autocad_line,5330,,25.87678373098
2412,,,,,,,,,,,,,,,,autocad_line,5139,,25.8745469416978
2413,,,,,,,,,,,,,,,,autocad_line,28136,,37.0470653110377
2414,,,,,,,,,,,,,,,,autocad_line,28855,,25.8512781550277
2415,,,,,,,,,,,,,,,,autocad_line,149,,46.8931902486958
2416,,,,,,,,,,,,,,,,,30255,,14.752832927283
2417,,,,,,,,,,,,,,,,autocad_line,3201,,14.0174203826273
2418,,,,,,,,,,,,,,,,,18188,,26.9754423893539
2419,,,,,,,,,,,,,,,,autocad_line,12815,,37.2196054866419
2420,,,,,,,,,,,,,,,,autocad_line,5595,,6.53059579462061
2421,,,,,,,,,,,,,,,,autocad_line,32522,,46.7382762992783
2422,,,,,,,,,,,,,,,,autocad_line,3975,,22.6506542089704
2423,,,,,,,,,,,,,,,,autocad_line,4375,,22.6038965655553
2424,,,,,,,,,,,,,,,,autocad_line,21545,,14.5329896321595
2425,,,,,,,,,,,,,,,,autocad_line,31627,,37.1109414893416
2426,,,,,,,,,,,,,,,,autocad_line,3395,,37.1562275986077
