OBJECTID,ANRDept,ANRUnit,ANRUnitType,SOVInterest,Audience,NAME,GISACRES,GlobalID,ShapeSTArea,ShapeSTLength
5840,FWD,509.0,WMA,ROW,Public,Brandon Swamp WMA,1.75,{D5D60A62-5DAD-4EF1-A6DD-349A6E15E529},7082.8245778,2172.2583328285
5842,FWD,510.0,WMA,Fee,Public,Buczek Marsh WMA,95.873,{438A5C7C-FBA2-48F1-87CA-3A17A4DC4E61},387985.921894395,2804.29175404027
5843,FWD,510.0,WMA,ROW,Public,Buczek Marsh WMA,0.868,{ADED811D-0023-4BCF-A23B-CD0CA88A2D43},3514.121252505,1166.6103170111
5844,FWD,511.0,WMA,Fee,Public,Buck Lake WMA,320.271,{07406416-4250-4EF1-BE49-A1958765114A},1296093.7553271,5839.98950295084
5845,FWD,512.0,WMA,Fee,Public,Black Creek WMA,301.022,{D9E35782-06D2-4E51-A65A-82E8CA884924},1218193.7610227,7509.57068048288
5847,FWD,513.0,WMA,Fee,Public,Johnson Farm WMA,285.73,{3D2C390C-7BCF-437C-8A72-6817087C8BFC},1156310.57195534,14146.5033859802
5848,FWD,514.0,WMA,Fee,Public,Calendar Brook WMA,451.691,{907AC335-BA65-4815-AD4A-D28BF7F52CF3},1827933.03922183,10188.3738672059
5849,FWD,514.0,WMA,ROW,Public,Calendar Brook WMA,0.712,{B661CCBE-670F-4643-99CD-99CD1CD0CB35},2880.15051028,409.917923699297
5850,FWD,515.0,WMA,Fee,Public,Clover Hill WMA,498.974,{662096A3-B683-41D4-882A-CFBBE2A871D6},2019278.3560005,12201.0291798857
5851,FWD,516.0,WMA,Easement,Public,Cornwall Swamp WMA,4.342,{E693BB3B-348A-48BD-B3E0-30DA4F98D55C},17572.08189414,528.512969452064
5852,FWD,516.0,WMA,Fee,Public,Cornwall Swamp WMA,1338.034,{F19BA41E-1BD2-49C7-992B-C3FAECA13D5C},5414838.53297665,43657.3281202355
5853,FWD,517.0,WMA,Fee,Public,Carmans Marsh WMA,91.158,{A2B04900-D5D5-496B-97BD-2F7A4E0573B8},368905.874861335,3586.8122090696
5854,FWD,518.0,WMA,Easement,Public,Eagle Point WMA,458.005,{EFA40527-D1DD-43CA-8B66-37B610D39BC8},1853482.16500152,8088.88072093996
5856,FWD,519.0,WMA,Easement,Public,Dead Creek WMA,414.714,{2EA73FE5-0FF0-416B-9221-69BB2950CE9F},1678289.1834743,63574.6482308546
5857,FWD,519.0,WMA,Fee,Public,Dead Creek WMA,3091.813,{44AB1CEA-AB4E-4AEA-88FD-3619815892C0},12512143.7177353,92562.2930682992
5859,FWD,519.0,WMA,ROW,Public,Dead Creek WMA,2.206,{9E6EC4EC-C45E-425B-B6FB-43802F9EFDE2},8927.01471552,2364.58851328574
5861,FWD,520.0,WMA,Fee,Public,Densmore Hill WMA,251.121,{3DD33E49-3A51-46AC-B04B-E06FF46B1A6A},1016252.51741934,5583.09587387032
5862,FWD,521.0,WMA,Fee,Public,Malletts Creek WMA,359.49,{496C8DFE-3F3F-4208-8426-0B45545F690D},1454808.59724809,9450.73878607509
5863,FWD,522.0,WMA,Fee,Public,East Creek WMA,435.627,{D0505A70-78EB-4030-824A-8C37813F69B6},1762922.22446076,27587.2254902322
5864,FWD,523.0,WMA,Easement,Public,East Hill WMA,597.771,{11D6D336-4B9F-42CF-A5DA-3C0CBB8A0CD3},2419096.76296346,18160.073799937
5865,FWD,523.0,WMA,Fee,Public,East Hill WMA,255.71,{DDC3123E-8B07-4379-855F-270A3726EB6E},1034824.0321797,5301.15523462554
5866,FWD,524.0,WMA,Fee,Public,Elm Brook WMA,205.568,{F12BD72E-46B7-4CD0-9F4C-068572F554EC},831907.023131195,4729.69199168879
5867,FWD,526.0,WMA,Fee,Public,Fairlee Marsh WMA,58.842,{47BB4897-C057-4D0A-96DE-1DA14CA0C132},238126.89993504,2387.84861638591
5868,FWD,527.0,WMA,Easement,Public,Fairfield Swamp WMA,73.722,{E5F04F8A-D214-49C8-9C06-AD24D3A16672},298342.48443694,3837.00476342525
5869,FWD,527.0,WMA,Fee,Public,Fairfield Swamp WMA,1560.755,{247F8830-08B3-42EE-AB7F-ED9B7E8E225D},6316160.90803962,23253.2379638008
5871,FWD,528.0,WMA,Fee,Public,Fred Johnson WMA,1190.387,{616EC666-E2D3-4482-A9DC-6C08889B3F44},4817333.21032536,18687.2310915918
5872,FWD,529.0,WMA,Fee,Public,Windsor Grasslands WMA,848.752,{92E6CDBE-F481-479D-A1CB-5EEB631B64B4},3434781.32736155,14767.4008410559
5873,FWD,529.0,WMA,ROW,Public,Windsor Grasslands WMA,1.737,{6EF1D9EF-872E-4444-BC72-23E12236F683},7029.00223531,953.375259378815
5874,FWD,530.0,WMA,Fee,Public,Bonsawinno WMA,285.21,{11408669-0F9A-4DFB-92B6-3C3EB9C8B4F0},1154207.5167943,4811.87286437408
5875,FWD,530.0,WMA,ROW,Public,Bonsawinno WMA,2.624,{E4D2E189-1417-4267-A99A-2BDDC3934899},10617.60294938,1432.20259444893
5876,FWD,531.0,WMA,Easement,Public,Gilson Mountain WMA,364.726,{4751EA48-ABF6-425A-A00E-F8BDEA483335},1475995.3065413,5334.21383652902
5877,FWD,532.0,WMA,Fee,Public,Halfmoon Cove WMA,295.749,{3DA61502-BB24-449C-8EF8-83DE236E4BF6},1196856.74802668,6861.01800374391
5878,FWD,533.0,WMA,Fee,Public,Clyde River WMA,10.762,{72668A84-B930-4AF8-B973-CFA7804DFD00},43552.953395835,1212.12219820191
5879,FWD,534.0,WMA,Fee,Public,Hawks Mountain WMA,2281.812,{F0851281-28C4-4E83-9968-3051D3AA02EB},9234178.16050681,19178.0623078092
5880,FWD,535.0,WMA,Fee,Public,Hubbardton Battlefield WMA,268.153,{706ADABD-4C53-462C-8D86-CD21CE5EB137},1085179.45034023,5675.44466826213
5881,FWD,536.0,WMA,Fee,Public,Huntington Gap WMA,1602.637,{08045FC2-55EA-49F9-AD52-1DF6598A5747},6485653.38521772,18248.6492277074
5882,FWD,537.0,WMA,Fee,Public,Bill Sladyk WMA,9038.414,{B9523296-520B-4759-AA7C-B666E4801B75},36577218.2617921,41432.6291709001
5883,FWD,538.0,WMA,Easement,Public,Intervale WMA,197.407,{0CE55B27-175A-40F5-BE04-9C20F868582E},798877.86731446,5701.88077377974
5884,FWD,538.0,WMA,Fee,Public,Intervale WMA,290.433,{4E27C81A-4907-4AEF-9289-BD62AD790D63},1175343.25950093,6356.09332034042
5885,FWD,538.0,WMA,ROW,Public,Intervale WMA,0.68,{75E06FC8-1E92-46ED-888B-C0B5DEF6AAEC},2750.28563821,620.051579886125
5886,FWD,539.0,WMA,Fee,Public,Keiser Pond WMA,70.581,{B674135F-B05A-4AC1-98FF-EBEC27F2D189},285632.28423225,4674.94108118971
5887,FWD,540.0,WMA,Easement,Public,Kibling Hill WMA,908.468,{A09F589A-ACD5-4F37-B53A-048E1A2C45D2},3676446.63464365,15700.8362903786
5888,FWD,541.0,WMA,Easement,Public,Knapp Brook WMA,120.519,{10D7424F-87AF-4E83-AE5A-566B8E8EC2C1},487723.17362159,4183.57010474466
