OBJECTID,AV_LEGEND,IMS_LEGEND,COASTP_COD,COAST_POLY,NAMEDP_COD,NAMED_POLY,SCALELEVEL,STREAM_NO,STREAM,LAKE_NO,LAKE,BAY_NO,BAY,HARBOR_NO,HARBOR,SOUND_NO,SOUND,ACREAGE,Shape__Area,Shape__Length
10447,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,527,Clap Pond,0, ,0, ,0, ,2.88031005,125466.507873535,2660.18520483082
10448,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1050,Grahampton Pond,0, ,0, ,0, ,0.0735777,3205.05899047852,209.701493760995
10449,Water,Water,1,Inland Polygons,2,Named Waterbody,4,596,Fivemile River,1355,Jacob Pond,0, ,0, ,0, ,0.69629299,30330.435333252,1111.58178191931
10450,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1769,Tokeneke Brook,0, ,0, ,0, ,0, ,1.87212002,81549.6559753418,1440.37837070855
10451,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1998,Newmann Pond,0, ,0, ,0, ,0.09325599,4062.22332763672,284.652667813584
10452,Water,Water,1,Inland Polygons,2,Named Waterbody,4,700,Greenwich Creek,639,Creek Pond,0, ,0, ,0, ,0.98456799,42887.6813354492,1539.64742748218
10453,Water,Water,1,Inland Polygons,2,Named Waterbody,5,423,Cummings Brook,0, ,0, ,0, ,0, ,0.449151,19564.9895935059,684.07109282788
10454,Water,Water,1,Inland Polygons,2,Named Waterbody,4,504,East Branch Byram River,0, ,0, ,0, ,0, ,0.0353952,1541.78945922852,196.44429685493
10455,Water,Water,1,Inland Polygons,2,Named Waterbody,4,504,East Branch Byram River,3356,Ville Pond,0, ,0, ,0, ,0.93050897,40533.0765380859,1219.96786607011
10456,Water,Water,1,Inland Polygons,2,Named Waterbody,4,596,Fivemile River,0, ,0, ,0, ,0, ,0.16821999,7327.61138916016,441.840677616532
10457,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,830,Eichler Pond,0, ,0, ,0, ,2.39540004,104343.364532471,1856.26398535146
10458,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,596,Fivemile River,0, ,0, ,0, ,3,Long Island Sound,105.1080017,4578485.93066406,24288.677136758
10459,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1769,Tokeneke Brook,0, ,0, ,0, ,0, ,0.0812159,3537.76879882813,243.372787822523
10460,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,2784,Street Pond,0, ,0, ,0, ,2.02597999,88251.9164428711,1984.72306694324
10461,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1321,Hycliff Pond,0, ,0, ,0, ,0.82495701,35935.0547180176,752.616693449089
10462,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1769,Tokeneke Brook,0, ,0, ,0, ,0, ,0.48857998,21282.4229125977,588.810007989329
10463,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,0, ,0, ,0, ,0, ,0.34612798,15077.2651062012,589.335976609734
10464,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,0, ,0, ,130,Wilson Cove,98,Sheffield Island Harbor,3,Long Island Sound,69.17900085,3013437.08319092,10553.4747650613
10465,Water,Water,1,Inland Polygons,2,Named Waterbody,4,504,East Branch Byram River,1242,Hillgelles Lake,0, ,0, ,0, ,4.16291999,181336.790008545,1823.52930652808
10466,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1469,Rockwood Lake Brook,2529,Sawmill Pond,0, ,0, ,0, ,1.77862,77476.8063354492,1451.58790434771
10467,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,0, ,0, ,0, ,0, ,0.28989601,12627.948425293,444.226693563712
10468,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1769,Tokeneke Brook,0, ,0, ,0, ,0, ,0.134449,5856.58355712891,322.159477776846
10469,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1769,Tokeneke Brook,2090,Old Farm Pond,0, ,0, ,0, ,0.97257101,42365.2030334473,836.74230353212
10470,Water,Water,1,Inland Polygons,2,Named Waterbody,5,663,Goodwives River,0, ,0, ,0, ,0, ,0.240332,10468.9255981445,462.932292619182
10471,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,1769,Tokeneke Brook,0, ,0, ,94,Scott Cove,3,Long Island Sound,4.28454017,186634.771209717,3763.44623085387
10472,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,663,Goodwives River,0, ,0, ,0, ,3,Long Island Sound,3.58435988,156134.335632324,4340.45917937037
10473,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,771,Dublin Pond,0, ,0, ,0, ,0.48915401,21307.593536377,585.740865331783
10474,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,0, ,0, ,0, ,0, ,3.43983006,149838.855712891,3456.88817865854
10475,Water,Water,1,Inland Polygons,2,Named Waterbody,3,262,Byram River,3514,Wilcox Pond,0, ,0, ,0, ,1.31946003,57475.793548584,1514.48068544503
10476,Water,Water,1,Inland Polygons,2,Named Waterbody,4,504,East Branch Byram River,2767,Stone Pond,0, ,0, ,0, ,0.55993902,24390.8918151855,870.10512013598
10477,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,3443,West Folk Pond,0, ,0, ,0, ,12.76659965,556111.81036377,3988.24953815121
10478,Water,Water,1,Inland Polygons,2,Named Waterbody,4,700,Greenwich Creek,1238,Hill Pond,0, ,0, ,0, ,0.58996897,25699.1114501953,763.189969255285
10479,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1469,Rockwood Lake Brook,0, ,0, ,0, ,0, ,0.297816,12972.8238830566,656.317221772427
10480,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,0, ,0, ,98,Sheffield Island Harbor,98,Sheffield Island Harbor,3,Long Island Sound,768.25598144,33465249.3549194,38426.5762745261
10481,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1469,Rockwood Lake Brook,338,Brook Pond,0, ,0, ,0, ,0.310705,13534.2657775879,625.338508608681
10482,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,0, ,0, ,94,Scott Cove,94,Scott Cove,3,Long Island Sound,199.1060028,8673068.78106689,36675.7699117163
10483,Water,Water,1,Inland Polygons,2,Named Waterbody,4,700,Greenwich Creek,0, ,0, ,0, ,0, ,0.30402699,13243.4329833984,633.031725605417
10484,Water,Water,1,Inland Polygons,2,Named Waterbody,4,822,Horseneck Brook,2685,Spahn Pond,0, ,0, ,0, ,4.27102994,186045.985412598,4740.86580149086
10485,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,0, ,878,Farm Creek Pond,30,Farm Creek,98,Sheffield Island Harbor,3,Long Island Sound,1.50681996,65637.3772583008,1688.99996806579
10486,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2040,North Pond,0, ,0, ,0, ,0.77653002,33825.5766601563,915.223081780944
10487,Water,Water,1,Inland Polygons,2,Named Waterbody,4,700,Greenwich Creek,0, ,0, ,0, ,0, ,0.098461,4288.91793823242,282.897686178792
10488,Water,Water,3,Coastal Water Polygons,2,Named Waterbody,1,432,Darien River,1043,Gorhams Pond,0, ,0, ,3,Long Island Sound,23.43580055,1020863.77185059,7161.58799714468
10489,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2411,Ricki Beth Pond,0, ,0, ,0, ,0.93946099,40922.8884887695,787.052746733384
