OBJECTID,ESMTROW_NM,ESMTROW_TP,ESMTROW_FTR,AUTH_USE,RGT_HOLDER,GRANTOR,ACCESS_ESMTROW,CASEFILE,BLM_ORG_CD,CASETP,LOCAL_ID,COORD_SRC,ACCURACY_FT,EXCL_TP,GIS_ACRES,GLOBALID,CASE_NR,SHAPE_Length,SHAPE_Area
11184,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,588.64673783,{6838DE4E-CC44-42B4-A1E7-2E234CB6DC1C},,0.0652736756827124,0.0002619957717862
11185,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,40.99446026,{44E5207E-C42A-4480-A0FB-7F494E5456A9},,0.0172782689655614,1.82138590167996e-05
11186,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,83.44081786,{28AB517D-C07B-4E92-8C0B-B49F86C5DBB2},,0.0270147606303957,3.71175162225892e-05
11187,WASSER & WINTERS RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056801FD,ORL00,281210,RWA-M-690BA,CADNSDI,0.0,,1392.04035387,{1A18C7A7-DF55-4FA8-90B4-0D0AC236ABC2},,0.147136403398676,0.0006132564352466
11188,B BAR K CASCADE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   064026FD,ORM00,281230,RWA-M-1310,CADNSDI,0.0,,280.52330263,{FE41E4BB-73F9-4112-A4AE-F2D3976B6329},,0.0510635174418957,0.0001240850818526
11189,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,88.85753144,{577796E6-83AB-4D96-A234-A8780AB58C9A},,0.0253660720955576,3.93474649322526e-05
11190,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,161.77316007,{533C3BCA-C269-4D5D-9D27-8E5EDBBD9E21},,0.0413755369245488,7.12396445227646e-05
11191,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,124.50307608,{8A690F3D-DAAE-47E1-81CD-0CBE2E9B9AB1},,0.0346392710902808,5.49678318313371e-05
11192,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,1127.31768624,{D298459B-2CB2-4185-B9F8-2BF5F33C5466},,0.136637805681758,0.0005013048512821
11193,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,122.88479861,{2C2FEECB-AC25-4E2B-BF82-B4B480E1A90F},,0.0345706769411017,5.46143295240728e-05
11194,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,143.20058228,{1A4CE0A6-A922-442A-A79E-8E0F9926BB67},,0.0322085956962266,6.37471999954941e-05
11195,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,347.17433885,{59C6D7C4-B748-4118-B15C-EBE627AE685D},,0.0593813927321038,0.000153770332357
11196,WASSER & WINTERS RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056801FD,ORL00,281210,RWA-M-690BA,CADNSDI,0.0,,1171.23359899,{E16BDBBD-4065-477B-B027-80F9D65171E1},,0.124338443888914,0.0005170290636541
11197,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,321.843117,{BD8EEC27-8E2D-4BD8-BEA5-4D54CA56A959},,0.0537616093034395,0.0001427937920281
11198,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056842PT,ORM00,210003,RWA-M-2000D,CADNSDI,0.0,,354.87916073,{8F8829F7-5EFD-4A99-BA30-9CF638C4AF02},,0.0709803680008815,0.0001578782380525
11199,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,CADNSDI,0.0,,524.16163708,{133FDB85-F56C-4C6D-BFBF-154C0EC7AAE2},,0.075492539652417,0.0002316418236062
11200,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,619.70006479,{795AA989-F071-4BFE-9A9A-BA3BE4A55F1F},,0.0710469050757815,0.0002749168633962
11201,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,40.05448355,{A047F617-92B6-489D-B3E0-E4FE6108BDA2},,0.0170251918876729,1.76977524843581e-05
11202,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,173.88884378,{F8080387-AC44-4CC6-BF2A-E30872788735},,0.0467262520327536,7.71423261967202e-05
11203,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,SOURCEL,-1.0,,32.8941189,{7EDAFF2D-D637-42AF-9BFF-2821E921DC63},,0.0157796594891886,1.4627567547525e-05
11204,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,CADNSDI,0.0,,491.77620478,{5A8EB4E0-F5DA-424A-86AB-AACC9FA3B237},,0.0688852367041051,0.0002165341414178
11205,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,628.78174646,{4239130D-8840-4358-B651-D2E82B0D6064},,0.0677168815585144,0.000279795356237
11206,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,80.38377718,{1DCFDC7B-13B3-4C82-8EDE-084B0836C016},,0.0268103882594013,3.57977487980039e-05
11207,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   067796PT,ORM00,210003,RWA-M-887,CADNSDI,0.0,,163.96375778,{5FB0DA13-73FA-4613-BBCA-BCF1A873F8DC},,0.0464956388771645,7.30043477562093e-05
11208,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,638.17304558,{66141A8E-4CDF-4BBC-9914-9967DE267D77},,0.0681258357508497,0.0002835103147459
11209,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,646.66478059,{0C0EC782-468E-401A-A470-F29A11F2943F},,0.068481000864495,0.0002874895259326
11210,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,160.87123253,{F6AF5BA8-AA95-4FC8-A11D-11C5BDB662F1},,0.0343355038773621,7.15465307379707e-05
11211,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,62.91731509,{40A7F9B9-62A7-4587-82E7-B5C372276BEE},,0.0212036486864143,2.80446360801087e-05
11212,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056843PT,ORM00,210003,RWA-M-2000E,CADNSDI,0.0,,160.96268488,{3CFB77CC-023C-4635-8143-2817A6EE4F3A},,0.0341721077541742,7.15467167842801e-05
11213,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,39.99606306,{44A4A624-3502-4D19-9082-0AA5E05C44E9},,0.0170598305511761,1.77714305291108e-05
11214,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,40.08403444,{E82D2D73-C08D-45E7-AD7A-D4990B952315},,0.017110575127014,1.78396782940685e-05
11215,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,626.01533687,{542E6E85-14FD-4236-8B3F-C4D99AE831DF},,0.0678797271633707,0.0002789510163174
11216,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,347.17433885,{D36E3D10-2AE3-4233-A469-F86A88F280CF},,0.0593813927321038,0.000153770332357
