OBJECTID,DONUT,WETLANDS,ATTRIBUTE,DECODE,HGM_CODE,NAME,WETLAND_NAME,WETLAND_REPORT,CATEGORY,SOURCE,P_AREA,SHAPE_Length,SHAPE_Area
1034,,,PFO/SSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,10333.92964145,2509.28943853215,10333.9229526369
1035,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1044.45691128,163.815245574359,1044.46421925587
1036,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3355.08196081,472.049201304851,3355.06630434135
1037,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,627.43834368,97.9666556249209,627.435271954627
1038,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,929.72997167,147.995809580135,929.734795774354
1039,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,645.99618168,110.058595211917,645.994703750111
1040,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2825.0916849,400.107090235812,2825.08066103702
1041,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2409.90707225,345.314478262155,2409.90397879646
1042,,,PFO/EMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,9068.22998033,393.411506412173,9068.2401758548
1043,,,PFO/SSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2652.76715608,384.674027687522,2652.76616683236
1044,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,11756.78961148,691.675367154352,11756.7779592341
1045,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3949.20738941,385.887145328859,3949.21853230495
1046,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,13715.81651783,1705.38913335362,13715.8092089822
1047,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1623.97798886,283.281751156708,1623.98053214731
1048,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4721.67233175,607.3128447818,4721.63588028143
1049,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,30554.28417127,1966.00016827886,30554.2847335582
1050,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,78950.19763375,2208.65110470374,78950.2182200197
1051,,,PSSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,10151.33011638,1278.82304653932,10151.3818207313
1052,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,714.77258507,251.828624111166,714.779759114065
1053,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,24331.74162238,1250.25315205389,24331.7271259649
1054,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,6349.366404,993.976421099225,6349.3610173841
1055,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,10033.13675948,2049.67857561869,10033.1462455051
1056,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,9522.82546084,507.765807876571,9522.83899892268
1057,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6817.75408577,328.361086068784,6817.75354529319
1058,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4170.37357805,581.065827476127,4170.36255662709
1059,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1008.18108234,177.897953944577,1008.1736692063
1060,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,40159.98049316,6145.50625429912,40159.97385473
1061,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2897.78221343,405.519098168994,2897.77796771396
1062,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,77945.22024547,2716.04314008864,77945.1898806595
1063,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,49131.02930364,7483.56608788095,49131.0873171376
1064,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,5188.30677718,281.736720645631,5188.30387333225
1065,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1888.57001497,227.895385424268,1888.57377403901
1066,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,20922.83465859,774.431269987257,20922.8506439246
1067,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,50795.54571884,1984.48154234608,50795.5442527508
1068,,,PFO/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,75350.27647057,2232.82867660533,75350.284886709
1069,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7735.29984924,858.219448017126,7735.32196718575
1070,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2880.60008982,437.378528751262,2880.59680976197
1071,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1667.64730561,211.938070456624,1667.64737980291
1072,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,125452.86381475,2886.02111125746,125452.83823114
1073,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,47861.31727717,2685.61433436708,47861.2906080873
1074,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2354.83980463,238.353503593946,2354.84326090965
1075,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3674.37224388,388.403432029443,3674.36052391407
1076,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,816.03235654,144.452694474205,816.032955805338
1077,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,3855.45186316,606.085126525089,3855.45902677772
1078,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4103.28776895,1252.04669344513,4103.28884409563
1079,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1778.24271826,290.802617070427,1778.2368619644
1080,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1451.94837458,241.361371976089,1451.95279330922
1081,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5192.6443776,426.998254866065,5192.65521363489
1082,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1473.63575818,212.53050193846,1473.62274464809
1083,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,3135.5448889,497.152151822505,3135.55474099703
1084,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1187.16465,202.097922671981,1187.15955985836
1085,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3773.00405881,256.344978055469,3773.01010439162
1086,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5877.38000398,444.898873978393,5877.38057956192
1087,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,34501.32636757,1668.69656139665,34501.3469500324
1088,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,16631.35682169,700.93375803999,16631.3628786172
1089,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,13357.86071142,761.228763551739,13357.8699162538
1090,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,612.17079264,213.577398169213,612.157396468887
1091,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1353.35898551,558.213134317081,1353.36368423927
1092,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,8329.15466637,1620.39010661346,8329.16406373004
1093,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,14955.36080392,625.698392386868,14955.3691307225
1094,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5740.47875567,397.120303678332,5740.47223559908
1095,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,30487.74815665,1518.65589229604,30487.7274648288
1096,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,90048.0403308,1774.47128626669,90048.0573761001
1097,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,54722.61835526,2376.39243213256,54722.6140290786
1098,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,22433.35045664,1410.97347666561,22433.3505351638
1099,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,12703.89516367,408.812786482511,12703.890041369
1100,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,21474.49624269,3968.81517230388,21474.5327086498
1101,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1900.5334991,606.754616110521,1900.52662645686
1102,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1686.87985293,641.499073597863,1686.90275809187
1103,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,840.0009316,274.934957732173,839.996179318078
1104,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1606.85828217,489.384929392532,1606.85100048237
1105,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,655.74272128,291.129639776144,655.746567722938
1106,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,589.77404876,114.941754599072,589.771397594829
1107,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,836.48487614,287.570377614953,836.480276667521
1108,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2240.87086351,717.542720257785,2240.85844578445
1109,,,PFO/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,66550.51839166,5897.95175354295,66550.5399495908
1110,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,57500.63245443,1036.27223447058,57500.6262376046
1111,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,126770.86835993,2469.22284943584,126770.850045404
1112,,,PSS/EMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,18965.1660599,583.45912034203,18965.1660777002
1113,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3315.95425361,267.346645858433,3315.95597793674
1114,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,9382.81625632,381.239215156634,9382.81775298466
1115,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,306301.02642158,3304.62903283833,306301.075337674
1116,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,8002.81122074,576.304499937392,8002.80753382522
1117,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,4181.45928373,283.505678938209,4181.44867926758
1118,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,761.36278356,105.722487163373,761.357408762417
1119,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,12395.8024404,534.079945742256,12395.8069419378
1120,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,9833.10636023,687.156197016112,9833.10304181142
1121,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,62501.61271815,1173.25916286403,62501.6298213255
1122,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2A,,,,,,1420.63685784,579.845490773008,1420.63061110328
1123,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,14781.84453831,482.620968854239,14781.8472963586
1124,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,21015.14716344,561.219700620795,21015.1526214363
1125,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,11748.93660614,465.258873686189,11748.9552721346
1126,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,15394.9518626,698.539003406347,15394.9838023669
1127,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,19383.25303617,561.759646231281,19383.2478212133
1128,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1180.65658716,127.366017638425,1180.66245446415
1129,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,9459.30547401,445.243889711575,9459.30561194691
1130,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,57458.24364384,1930.90585447024,57458.2297023388
1131,,,PSS/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,13510.48706777,915.252239574916,13510.498590013
1132,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,112048.22712831,2112.11883605021,112048.1847458
1133,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3759.9119791,261.444649494102,3759.91505835559
1134,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,14569.89328442,579.707442993001,14569.8847038278
1135,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,80913.24079013,1913.71889109222,80913.2462565794
1136,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,55608.02504203,2056.83016315791,55608.0069493418
1137,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2893.70150605,233.453360849727,2893.69798781577
1138,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2382.31502154,198.061904973064,2382.32699882076
1139,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,32562.16060265,699.022186700245,32562.182998374
1140,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2A,,,,,,1925.20967612,157.546364627149,1925.20963796647
1141,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,4138.87106891,250.694030315431,4138.87105813931
1142,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,929.89664673,174.984478159586,929.885220181024
1143,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,13371.61430383,2755.95970681299,13371.6157679326
1144,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,6420.82398219,1102.37651564201,6420.85104902288
1145,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,44076.35622622,1096.48266468058,44076.3726690296
1146,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,14845.11812224,2995.95923305888,14845.099485676
1147,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,22985.01159302,1067.57454471836,22985.01448165
1148,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,7939.02846096,785.565412666626,7939.0152154372
1149,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,724.74571938,139.403140310591,724.750575247774
1150,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,5035.19982634,382.707212825345,5035.19213546893
1151,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,117851.11700819,3620.52643779445,117851.094928323
1152,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,36352.44887382,7307.32774588104,36352.5245718913
1153,,,PSS/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,48138.78155168,14642.2141057251,48138.661435735
1154,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,37713.57607276,1336.21267580868,37713.5738300991
1155,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,9868.74126779,1209.65666314502,9868.72026947527
1156,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,16506.04648228,1862.14621427203,16506.0388215249
1157,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,22434.05255148,1909.64430373835,22434.0257292897
1158,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,5837.81690645,293.131255095504,5837.81978493609
1159,,,PSS/EMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,115520.80618194,1700.76833545959,115520.788067077
1160,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,203610.05448808,7526.88999447726,203610.088403639
1161,,,PEM/USA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1597.1013696,205.325717253414,1597.10595582976
1162,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,31283.23336785,3399.31037860276,31283.2546028178
1163,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1758.98937893,170.455831055059,1758.98773675281
1164,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,33258.78721018,1387.36869528851,33258.7912225062
1165,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,67233.54346619,1780.69945925903,67233.5323096547
1166,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,30486.29226422,954.609371805374,30486.307072379
1167,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,24559.5537667,2095.09532476148,24559.5329024628
1168,,,PFO/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6070.88983998,355.968481215987,6070.89174243386
1169,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,23891.31717185,779.634223033726,23891.3034408801
1170,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5807.38632834,645.122514100769,5807.38676104058
1171,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,2944.46340078,256.368706148423,2944.46340833515
1172,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,13639.86966017,541.828317173323,13639.8790766586
1173,,,PEM/SSF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,9659.25788561,1097.04814424593,9659.25491032552
1174,,,PEM/UBF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,20988.72995273,691.776440222094,20988.7228607957
1175,,,PSSF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,982.02769737,128.964551303001,982.032971616501
1176,,,PEMF,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6224.08039376,558.44331313074,6224.08342845077
1177,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,4731.17312404,672.303315207429,4731.18669160887
1178,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3041.73086109,227.297307009991,3041.73868758845
1179,,,PUBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,52210.43730723,1171.318754087,52210.4228730256
1180,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,4593.57297149,560.077216988425,4593.56795659792
1181,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,37687.93377998,2366.74831880417,37687.9531589166
1182,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,18725.68662308,668.144750672771,18725.6942997986
1183,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1276.13300074,439.35676671574,1276.12435860316
1184,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3772.3028297,255.288279901802,3772.31002616555
1185,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,6650.05036511,2024.68948331857,6650.05429762999
1186,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,30584.60320676,3356.89438643795,30584.6596035867
1187,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1540.90487012,148.392351935566,1540.90755700541
1188,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,749.65299112,170.386905631573,749.654441428729
1189,,,PSS/EMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,4764.68510656,603.609173627874,4764.68946906577
1190,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,24114.41186626,2031.50849188242,24114.4415640826
1191,,,PEM/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4630.37723864,263.483439979884,4630.37658643356
1192,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,5352.46224015,587.287743846158,5352.47324188024
1193,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1261.52314765,135.821407814161,1261.52766322164
1194,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,623.60935529,148.638734307334,623.610468837604
1195,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3940.11774239,246.351041281293,3940.12569125209
1196,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,630.69387558,110.505300888356,630.694104555573
1197,,,PSS/FOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,13032.88165413,749.860579216845,13032.8840501412
1198,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,3545.51823751,701.15249150767,3545.53771281941
1199,,,PFOCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,36671.45634034,1768.2397978573,36671.4467660335
1200,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3990.95478008,265.226318645977,3990.94525546055
1201,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,17114.75617163,673.949366916349,17114.7607001942
1202,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,13046.7127117,500.550161168363,13046.7063178399
1203,,,PEM/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2129.68261765,178.263277894231,2129.68438055426
1204,,,PSSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3070.64888204,479.277144867443,3070.64961415588
1205,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,6745.09179263,359.635449755355,6745.088240146
1206,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,11419.74722275,584.27299900677,11419.7558595531
1207,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,10961.70213552,492.577470490419,10961.7131161859
1208,,,PABKrx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,4699.73990963,248.310477531255,4699.74133710323
1209,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,663.07470955,104.773987490332,663.076533063688
1210,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1881.41364586,289.731816418666,1881.41159079259
1211,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1207.01785231,163.167562955519,1207.02018248114
1212,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,21035.19099857,1057.39080849727,21035.1884780251
1213,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2744.34065873,390.525210961662,2744.34401384509
1214,,,PSSAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,693.66332105,202.002182428205,693.664601797721
1215,,,PFOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,853.74211099,145.664430776153,853.748455689415
1216,,,PSS/FOAh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,3308.98408344,912.295889710448,3308.96576392076
1217,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,759.90898695,164.472270590836,759.910601450132
