ObjectId,ID,CASENUMBER,CASETYPEID,CASETYPE,STREETADDRESS,ZIP,CITY,STATE,STATUS,DATEOPENED
400,95102,16ABC1026,1000,ABC Case,200 W BRECKINRIDGE ST,40203-0000,LOUISVILLE,KY,Closed,2016/01/27 20:42:21+00
401,95303,15ABC1121,1000,ABC Case,291 N HUBBARDS LN,40207-0000,ST MATTHEWS,KY,Closed,2015/06/04 20:33:04+00
402,95304,15ABC1123,1000,ABC Case,1565 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2015/06/04 21:53:04+00
403,95305,15ABC1124,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2015/06/04 21:59:24+00
404,95403,14ABC1179,1000,ABC Case,5207 ROSETTE BLVD,40218-0000,LOUISVILLE,KY,Closed,2014/09/08 15:53:01+00
405,95306,15ABC1154,1000,ABC Case,4214 OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2015/07/06 20:15:28+00
406,95307,15ABC1111,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2015/05/14 20:47:00+00
407,95308,18ABC1174,1000,ABC Case,3028 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2018/08/15 23:22:29+00
408,95309,17ABC1149,1000,ABC Case,2620 PORTLAND AVE,40212-0000,LOUISVILLE,KY,Closed,2017/07/24 15:16:22+00
409,95310,17ABC1074,1000,ABC Case,4105 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2017/04/20 11:32:32+00
410,95311,15ABC1082,1000,ABC Case,8122 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2015/04/05 07:55:01+00
411,95312,15ABC1227,1000,ABC Case,3110 ROCKFORD LN,40216-0000,LOUISVILLE,KY,Closed,2015/10/26 19:41:59+00
412,95313,15ABC1043,1000,ABC Case,1614 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2015/02/18 16:11:54+00
413,95314,18ABC1170,1000,ABC Case,1605 STORY AVE,40206-0000,LOUISVILLE,KY,Closed,2018/08/08 13:18:51+00
414,95315,15ABC1117,1000,ABC Case,4122 PINECROFT DR,40219-0000,LOUISVILLE,KY,Closed,2015/05/29 15:07:14+00
415,95316,15ABC1060,1000,ABC Case,1745 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2015/03/16 18:05:34+00
416,95317,15ABC1075,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/04/01 13:32:11+00
417,95318,15ABC1097,1000,ABC Case,280 W JEFFERSON ST,40202-0000,LOUISVILLE,KY,Closed,2015/04/16 19:44:19+00
418,95319,15ABC1110,1000,ABC Case,3700 MANSLICK RD,40215-0000,LOUISVILLE,KY,Closed,2015/05/13 18:51:30+00
419,95320,15ABC1080,1000,ABC Case,9737 3RD STREET RD,40272-0000,LOUISVILLE,KY,Closed,2015/04/02 13:37:54+00
420,95321,15ABC1095,1000,ABC Case,2100 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2015/04/14 21:06:47+00
421,95322,15ABC1138,1000,ABC Case, DIXIE HWY,40216-0000, ,KY,Closed,2015/06/17 21:00:06+00
422,95323,15ABC1136,1000,ABC Case,10966 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2015/06/16 17:24:12+00
423,95324,15ABC1142,1000,ABC Case,11901 STANDIFORD PLAZA DR,40229-0000,LOUISVILLE,KY,Closed,2015/06/22 16:49:49+00
424,95325,15ABC1158,1000,ABC Case,3632 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2015/07/13 15:36:29+00
425,95326,15ABC1069,1000,ABC Case,7100 LEISURE LN,40229-0000,LOUISVILLE,KY,Closed,2015/03/24 16:18:32+00
426,95327,15ABC1139,1000,ABC Case,2532 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2015/06/18 20:39:42+00
427,95328,15ABC1099,1000,ABC Case,3201 GREENWOOD AVE,40211-0000,LOUISVILLE,KY,Closed,2015/04/24 16:58:15+00
428,95329,16ABC1132,1000,ABC Case,1201 W HILL ST,40210-0000,LOUISVILLE,KY,Closed,2016/10/06 18:10:14+00
429,95330,15ABC1112,1000,ABC Case,3201 GREENWOOD AVE,40211-0000,LOUISVILLE,KY,Closed,2015/05/15 18:24:02+00
430,95331,15ABC1116,1000,ABC Case,4950 TERRY RD,40216-0000,LOUISVILLE,KY,Closed,2015/05/27 20:29:47+00
431,95332,15ABC1128,1000,ABC Case,  , , , ,Closed,2015/06/10 15:27:59+00
432,95333,15ABC1153,1000,ABC Case, S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2015/07/06 12:54:07+00
433,95334,16ABC1152,1000,ABC Case,3101 COMMERCE CENTER PL,40211-0000,LOUISVILLE,KY,Closed,2016/12/13 15:35:57+00
434,95335,15ABC1045,1000,ABC Case,721 GAGEL AVE,40216-0000,LOUISVILLE,KY,Closed,2015/02/19 15:31:10+00
435,95336,15ABC1042,1000,ABC Case,706 ZORN AVE,40206-0000,LOUISVILLE,KY,Closed,2015/02/17 19:59:40+00
436,95337,15ABC1073,1000,ABC Case,10645 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2015/03/29 19:37:19+00
437,95338,15ABC1048,1000,ABC Case,601 E BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2015/02/24 14:54:05+00
438,95339,15ABC1104,1000,ABC Case,430 W MUHAMMAD ALI BLVD,40202-0000,LOUISVILLE,KY,Closed,2015/05/04 18:18:39+00
439,95340,14ABC1139,1000,ABC Case,1808 CARL CT,40215-0000,LOUISVILLE,KY,Closed,2014/07/17 18:29:44+00
440,95341,14ABC1166,1000,ABC Case,12812 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/08/22 19:49:49+00
441,95342,14ABC1143,1000,ABC Case,5204 ELZIE RD,40258-0000,LOUISVILLE,KY,Closed,2014/07/23 14:11:39+00
442,95343,16ABC1102,1000,ABC Case, WESTPORT RD,40245-0000,LOUISVILLE,KY,Closed,2016/08/01 13:49:55+00
443,95344,14ABC1129,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/06/26 11:27:23+00
444,95345,18ABC1130,1000,ABC Case,1207 OLD FERN VALLEY RD,40219-0000,LOUISVILLE,KY,Closed,2018/06/27 14:47:44+00
445,95346,14ABC1122,1000,ABC Case,2645 BANK ST,40212-0000,LOUISVILLE,KY,Closed,2014/06/16 17:12:41+00
446,95347,14ABC1138,1000,ABC Case,4200 SOUTH PARK RD,40219-0000,LOUISVILLE,KY,Closed,2014/07/16 19:15:00+00
447,95348,14ABC1108,1000,ABC Case,501 W EVELYN AVE,40215-0000,LOUISVILLE,KY,Closed,2014/05/22 15:58:33+00
448,95349,14ABC1105,1000,ABC Case, S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/15 19:50:54+00
449,95350,14ABC1130,1000,ABC Case,3503 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2014/06/26 15:13:46+00
450,95203,14ABC1202,1000,ABC Case, BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2014/10/02 21:20:18+00
451,95351,14ABC1136,1000,ABC Case,2622 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2014/07/13 06:21:04+00
452,95352,14ABC1172,1000,ABC Case,4220 SOUTH PARK RD,40219-0000,LOUISVILLE,KY,Closed,2014/08/31 01:47:38+00
453,95505,18ABC1219,1000,ABC Case,5016 MUD LN,40229-0000,LOUISVILLE,KY,Closed,2018/10/22 14:14:58+00
454,95404,14ABC1175,1000,ABC Case,907 ULRICH AVE,40219-0000,LOUISVILLE,KY,Closed,2014/09/05 16:56:41+00
455,95405,14ABC1234,1000,ABC Case,813 LYNDON LN,40222-0000,LYNDON,KY,Closed,2014/11/30 07:36:14+00
456,95406,14ABC1226,1000,ABC Case,2801 S FLOYD ST,40209-0000,LOUISVILLE,KY,Closed,2014/11/16 03:39:25+00
457,95407,15ABC1057,1000,ABC Case,2829 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2015/03/09 17:16:07+00
458,95408,14ABC1216,1000,ABC Case,501 W EVELYN AVE,40215-0000,LOUISVILLE,KY,Closed,2014/10/31 16:56:49+00
459,95409,14ABC1196,1000,ABC Case,225 S SPRING ST,40206-0000,LOUISVILLE,KY,Closed,2014/09/23 17:52:56+00
460,95410,14ABC1198,1000,ABC Case,1445 LILLIAN AVE,40208-0000,LOUISVILLE,KY,Closed,2014/09/26 16:30:09+00
461,95411,16ABC1008,1000,ABC Case,924 E BROADWAY ,40204-0000,LOUISVILLE,KY,Closed,2016/01/11 16:39:01+00
462,95412,17ABC1213,1000,ABC Case, S PRESTON ST,40202-0000,LOUISVILLE,KY,Closed,2017/10/05 14:14:11+00
463,95413,15ABC1202,1000,ABC Case,12205 WESTPORT RD,40245-0000,LOUISVILLE,KY,Closed,2015/09/14 23:08:36+00
464,95414,17ABC1185,1000,ABC Case,10231 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2017/09/05 21:56:27+00
465,95415,17ABC1055,1000,ABC Case,2235 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2017/03/28 13:09:32+00
466,95416,16ABC1079,1000,ABC Case,4026 S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2016/05/25 23:52:32+00
467,95417,14ABC1221,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/11/07 14:54:03+00
468,95418,15ABC1226,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2015/10/25 22:27:09+00
469,95420,14ABC1243,1000,ABC Case,835 BRENTWOOD AVE,40215-0000,LOUISVILLE,KY,Closed,2014/12/09 16:44:11+00
470,95421,14ABC1235,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/12/04 14:22:18+00
471,95422,17ABC1124,1000,ABC Case, I 65 RAMP ,40213-0000,LOUISVILLE,KY,Closed,2017/06/26 13:15:32+00
472,95423,14ABC1200,1000,ABC Case, OXMOOR LN,40222-0000, ,KY,Closed,2014/09/29 20:48:23+00
473,95424,14ABC1244,1000,ABC Case, W MAGNOLIA AVE,40208-0000,LOUISVILLE,KY,Closed,2014/12/10 20:55:20+00
474,95426,15ABC1015,1000,ABC Case,4843 DIXIE HWY,40216-0000,LOUISVILLE,KY,Closed,2015/01/17 03:56:43+00
475,95427,17ABC1274,1000,ABC Case,5101 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2017/12/22 20:24:38+00
476,95428,14ABC1176,1000,ABC Case, S 20TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/09/07 02:08:20+00
477,95429,14ABC1177,1000,ABC Case, S 17TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/09/07 02:16:29+00
478,95430,14ABC1230,1000,ABC Case, DUTCHMANS LN,40207-0000, ,KY,Closed,2014/11/21 19:20:09+00
479,95431,14ABC1181,1000,ABC Case,1047 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/09/10 09:03:05+00
480,95432,14ABC1219,1000,ABC Case,3814 FRANKFORT AVE,40207-0000,LOUISVILLE,KY,Closed,2014/11/05 15:20:11+00
481,95433,14ABC1225,1000,ABC Case,309 E ST CATHERINE ST,40203-0000,LOUISVILLE,KY,Closed,2014/11/13 22:41:40+00
482,95434,14ABC1241,1000,ABC Case,5000 PRESTON HWY,40213-0000,LOUISVILLE,KY,Closed,2014/12/09 15:55:25+00
483,95435,14ABC1183,1000,ABC Case,8820 FAIRGROUND RD,40291-0000,LOUISVILLE,KY,Closed,2014/09/15 16:15:07+00
484,95436,14ABC1207,1000,ABC Case,1325 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/10/17 22:53:05+00
485,95437,15ABC1195,1000,ABC Case,4301 TOWNE CENTER DR,40241-0000,LOUISVILLE,KY,Closed,2015/09/08 16:44:48+00
486,95438,14ABC1190,1000,ABC Case,311 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/09/19 11:25:10+00
487,95439,14ABC1214,1000,ABC Case,429 E ORMSBY AVE,40203-0000,LOUISVILLE,KY,Closed,2014/10/27 17:48:14+00
488,95440,14ABC1239,1000,ABC Case,3640 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/12/08 21:15:07+00
489,95441,15ABC1029,1000,ABC Case,2715 FERN VALLEY RD,40213-0000,LOUISVILLE,KY,Closed,2015/02/02 02:09:37+00
490,95442,15ABC1030,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2015/02/02 02:19:08+00
491,95443,14ABC1215,1000,ABC Case, S 36TH ST,40211-0000,LOUISVILLE,KY,Closed,2014/10/30 15:32:13+00
492,95444,15ABC1000,1000,ABC Case,7803 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2015/01/03 04:54:43+00
493,95445,14ABC1254,1000,ABC Case,901 W MAGNOLIA AVE,40208-0000,LOUISVILLE,KY,Closed,2014/12/17 14:06:49+00
494,95446,14ABC1251,1000,ABC Case,15901 DIXIE HWY,40177-0000,LOUISVILLE,KY,Closed,2014/12/16 15:54:09+00
495,95447,14ABC1257,1000,ABC Case,800 W WOODLAWN AVE,40215-0000,LOUISVILLE,KY,Closed,2014/12/22 20:41:46+00
496,95204,14ABC1192,1000,ABC Case,3425 TAYLOR BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/09/22 15:28:04+00
497,95448,16ABC1051,1000,ABC Case, S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2016/03/15 17:10:02+00
498,95449,15ABC1011,1000,ABC Case,4132 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2015/01/15 16:10:04+00
499,95450,15ABC1023,1000,ABC Case,7064 WILDWOOD CIR,40291-0000,LOUISVILLE,KY,Closed,2015/01/22 16:12:19+00
500,95451,15ABC1046,1000,ABC Case,7305 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2015/02/24 12:46:59+00
501,95452,15ABC1034,1000,ABC Case,1224 S SHELBY ST,40203-0000,LOUISVILLE,KY,Closed,2015/02/04 18:42:33+00
502,95453,15ABC1017,1000,ABC Case, S 28TH ST,40211-0000,LOUISVILLE,KY,Closed,2015/01/20 17:32:51+00
503,95454,14ABC1211,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2014/10/25 04:48:48+00
504,95205,14ABC1253,1000,ABC Case,10615 NATIONAL TPKE,40118-0000,LOUISVILLE,KY,Closed,2014/12/16 21:40:41+00
505,95506,13ABC1138,1000,ABC Case,2038 NORTHWESTERN PKY,40203-0000,LOUISVILLE,KY,Closed,2013/12/24 13:37:11+00
506,95507,13ABC1131,1000,ABC Case,9307 NEW LA GRANGE RD,40242-0000,LYNDON,KY,Closed,2013/12/18 13:31:54+00
507,95508,14ABC1085,1000,ABC Case,1165 S 4TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/04/29 16:59:24+00
508,95509,14ABC1098,1000,ABC Case,500 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/09 13:06:37+00
509,95510,14ABC1099,1000,ABC Case,4160 HAZELWOOD AVE,40215-0000,LOUISVILLE,KY,Closed,2014/05/09 20:16:11+00
510,95511,13ABC1142,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/12/26 13:54:24+00
511,95512,13ABC1146,1000,ABC Case,1506 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2013/12/30 19:26:31+00
512,95513,13ABC1145,1000,ABC Case,505 QUAILS RUN,40207-0000,ST MATTHEWS,KY,Closed,2013/12/30 17:50:58+00
513,95514,14ABC1042,1000,ABC Case, ROCKFORD LN,40216-0000,SHIVELY,KY,Closed,2014/02/19 19:42:06+00
514,95515,14ABC1075,1000,ABC Case,1101 E WASHINGTON ST,40206-0000,LOUISVILLE,KY,Closed,2014/04/10 05:24:47+00
515,95516,14ABC1090,1000,ABC Case,3616 KLONDIKE LN,40218-0000,LOUISVILLE,KY,Closed,2014/05/06 18:55:36+00
516,95517,14ABC1097,1000,ABC Case,6710 OUTER LOOP,40228-0000,LOUISVILLE,KY,Closed,2014/05/08 20:51:33+00
517,95518,14ABC1019,1000,ABC Case,1834 CARL CT,40215-0000,LOUISVILLE,KY,Closed,2014/01/27 16:39:46+00
518,95519,16ABC1134,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2016/10/12 21:54:15+00
519,95520,14ABC1033,1000,ABC Case,4501 OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2014/02/12 15:13:40+00
520,95521,14ABC1052,1000,ABC Case,431 E LIBERTY ST,40202-0000,LOUISVILLE,KY,Closed,2014/03/09 05:32:00+00
521,95522,14ABC1053,1000,ABC Case,528 E LIBERTY ST,40202-0000,LOUISVILLE,KY,Closed,2014/03/09 05:39:55+00
522,95523,13ABC1118,1000,ABC Case, OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2013/11/20 19:16:53+00
523,95524,15ABC1239,1000,ABC Case,630 BARRET AVE,40204-0000,LOUISVILLE,KY,Closed,2015/11/18 16:22:50+00
524,95525,14ABC1041,1000,ABC Case,3730 MANSLICK RD,40215-0000,LOUISVILLE,KY,Closed,2014/02/18 17:54:16+00
525,95526,13ABC1114,1000,ABC Case,3514 PARTHENIA AVE,40215-0000,LOUISVILLE,KY,Closed,2013/11/15 14:06:16+00
526,95527,13ABC1116,1000,ABC Case,720 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/11/18 20:24:50+00
527,95528,14ABC1059,1000,ABC Case,5330 S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2014/03/17 15:19:06+00
528,95529,17ABC1011,1000,ABC Case, S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2017/01/19 22:04:59+00
529,95530,13ABC1105,1000,ABC Case, S HURSTBOURNE PKY,40220-0000,JEFFERSONTOWN,KY,Closed,2013/11/01 20:45:11+00
530,95531,13ABC1125,1000,ABC Case,1715 MELLWOOD AVE,40206-0000,LOUISVILLE,KY,Closed,2013/12/06 14:43:17+00
531,95532,13ABC1113,1000,ABC Case, S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2013/11/11 19:44:05+00
532,95533,15ABC1083,1000,ABC Case,4739 DIXIE HWY,40216-0000,LOUISVILLE,KY,Closed,2015/04/05 08:29:28+00
533,95534,15ABC1084,1000,ABC Case,2631 S 3RD ST,40208-0000,LOUISVILLE,KY,Closed,2015/04/05 08:36:59+00
534,95535,14ABC1089,1000,ABC Case,429 E ORMSBY AVE,40203-0000,LOUISVILLE,KY,Closed,2014/05/06 13:47:11+00
535,95536,13ABC1122,1000,ABC Case,1614 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2013/11/30 01:57:32+00
536,95537,14ABC1058,1000,ABC Case,1522 W BROADWAY ,40203-0000,LOUISVILLE,KY,Closed,2014/03/13 15:55:30+00
537,95538,14ABC1141,1000,ABC Case,501 N 33RD ST,40212-0000,LOUISVILLE,KY,Closed,2014/07/23 13:43:46+00
538,95539,14ABC1083,1000,ABC Case,611 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/04/24 14:43:44+00
539,95540,14ABC1081,1000,ABC Case, BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2014/04/16 22:27:41+00
540,95541,13ABC1133,1000,ABC Case,220 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2013/12/18 15:06:50+00
541,95542,14ABC1017,1000,ABC Case,1100 E MARKET ST,40206-0000,LOUISVILLE,KY,Closed,2014/01/22 17:26:31+00
542,95543,14ABC1023,1000,ABC Case,1100 ASH ST,40217-0000,LOUISVILLE,KY,Closed,2014/01/29 20:47:00+00
543,95544,13ABC1129,1000,ABC Case,  , , , ,Closed,2013/12/11 14:44:20+00
544,95545,14ABC1065,1000,ABC Case,1318 DIXIE HWY,40210-0000,LOUISVILLE,KY,Closed,2014/03/24 17:19:59+00
545,95546,14ABC1009,1000,ABC Case,1205 LILLIAN AVE,40208-0000,LOUISVILLE,KY,Closed,2014/01/08 15:36:49+00
546,95547,14ABC1027,1000,ABC Case,600 TERMINAL DR,40209-0000,LOUISVILLE,KY,Closed,2014/02/04 17:54:40+00
547,95548,14ABC1061,1000,ABC Case,907 ULRICH AVE,40219-0000,LOUISVILLE,KY,Closed,2014/03/18 19:45:39+00
548,95549,14ABC1095,1000,ABC Case,5330 S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2014/05/08 15:04:34+00
549,95550,16ABC1013,1000,ABC Case,4049 TAYLORSVILLE RD,40220-0000,LOUISVILLE,KY,Closed,2016/01/13 19:31:13+00
550,95551,14ABC1149,1000,ABC Case,1503 S 25TH ST,40210-0000,LOUISVILLE,KY,Closed,2014/08/01 17:47:44+00
551,95552,14ABC1151,1000,ABC Case,509 LOUIS COLEMAN JR DR,40211-0000,LOUISVILLE,KY,Closed,2014/08/07 13:01:20+00
552,95553,14ABC1217,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/11/03 16:03:15+00
553,95554,17ABC1201,1000,ABC Case,3814 FRANKFORT AVE,40207-0000,LOUISVILLE,KY,Closed,2017/09/25 15:37:53+00
554,95206,15ABC1156,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2015/07/07 17:29:45+00
555,95207,14ABC1232,1000,ABC Case,8115 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2014/11/24 18:20:10+00
556,95208,14ABC1188,1000,ABC Case,301 LOUIS COLEMAN JR DR,40212-0000,LOUISVILLE,KY,Closed,2014/09/16 19:06:34+00
557,95209,15ABC1247,1000,ABC Case,5921 NEW CUT RD,40214-0000,LOUISVILLE,KY,Closed,2015/12/08 19:44:19+00
558,95210,15ABC1027,1000,ABC Case,3606 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2015/01/29 04:19:34+00
559,95211,ABC861980,1000,ABC Case,129 RIVER RD,40202-0000,LOUISVILLE,KY,Closed,2014/09/18 02:44:24+00
560,95212,ABC861983,1000,ABC Case,129 RIVER RD,40202-0000,LOUISVILLE,KY,Closed,2014/09/18 02:46:02+00
561,95213,14ABC1229,1000,ABC Case, SHELBYVILLE RD,40222-0000, ,KY,Closed,2014/11/21 15:04:38+00
562,95214,15ABC1008,1000,ABC Case,3825 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2015/01/14 20:34:01+00
563,95215,15ABC1010,1000,ABC Case,2350 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2015/01/15 16:06:47+00
564,95216,14ABC1189,1000,ABC Case,1032 RUNELL RD,40214-0000,LOUISVILLE,KY,Closed,2014/09/16 19:41:37+00
565,95217,15ABC1028,1000,ABC Case,7895 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2015/01/29 18:32:13+00
566,95218,17ABC1004,1000,ABC Case,10608 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2017/01/07 23:06:49+00
567,95219,14ABC1224,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/11/11 15:01:43+00
568,95220,17ABC1150,1000,ABC Case, S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2017/07/25 12:06:41+00
569,95221,15ABC1014,1000,ABC Case,1670 S 17TH ST,40210-0000,LOUISVILLE,KY,Closed,2015/01/16 20:52:48+00
570,95222,15ABC1036,1000,ABC Case,1670 S 17TH ST,40210-0000,LOUISVILLE,KY,Closed,2015/02/05 20:53:23+00
571,95223,14ABC1258,1000,ABC Case,6511 GREENWOOD RD,40258-0000,LOUISVILLE,KY,Closed,2014/12/23 21:22:42+00
572,95224,15ABC1035,1000,ABC Case,1670 S 17TH ST,40210-0000,LOUISVILLE,KY,Closed,2015/02/04 19:42:55+00
573,95225,15ABC1039,1000,ABC Case,5101 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2015/02/12 15:47:26+00
574,95226,14ABC1206,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2014/10/17 15:21:02+00
575,95227,15ABC1006,1000,ABC Case,120 S FLOYD ST,40202-0000,LOUISVILLE,KY,Closed,2015/01/12 20:46:39+00
576,95228,18ABC1234,1000,ABC Case,140 N 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2018/11/05 16:56:05+00
577,95229,14ABC1228,1000,ABC Case,1117 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/11/19 19:46:36+00
578,95230,14ABC1237,1000,ABC Case,3904 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2014/12/06 07:48:50+00
579,95231,14ABC1255,1000,ABC Case,220 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/12/22 18:13:57+00
580,95232,14ABC1256,1000,ABC Case,2515 7TH STREET RD,40208-0000,LOUISVILLE,KY,Closed,2014/12/22 19:49:44+00
581,95233,15ABC1033,1000,ABC Case,720 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2015/02/03 20:26:35+00
582,95234,14ABC1197,1000,ABC Case,1318 BERRY BLVD,40215-0000,LOUISVILLE,KY,Closed,2014/09/25 14:06:57+00
583,95235,14ABC1203,1000,ABC Case,11521 TAZWELL DR,40241-0000,LOUISVILLE,KY,Closed,2014/10/13 16:28:05+00
584,95236,14ABC1260,1000,ABC Case,5214 GREENWOOD RD,40258-0000,LOUISVILLE,KY,Closed,2014/12/29 15:17:54+00
585,95237,16ABC1010,1000,ABC Case,7302 GRADE LN,40219-0000,LOUISVILLE,KY,Closed,2016/01/13 16:25:32+00
586,95238,14ABC1218,1000,ABC Case,359 N 26TH ST,40212-0000,LOUISVILLE,KY,Closed,2014/11/03 16:30:32+00
587,95239,15ABC1001,1000,ABC Case,5452 W PAGES LN,40258-0000,LOUISVILLE,KY,Closed,2015/01/08 16:02:08+00
588,95240,14ABC1247,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2014/12/15 15:46:08+00
589,95241,15ABC1146,1000,ABC Case,335 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2015/06/25 11:54:27+00
590,95242,14ABC1187,1000,ABC Case,732 LYNDON LN,40222-0000,LYNDON,KY,Closed,2014/09/16 18:50:42+00
591,95243,15ABC1007,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2015/01/13 22:42:17+00
592,95244,15ABC1018,1000,ABC Case,331 E MARKET ST,40202-0000,LOUISVILLE,KY,Closed,2015/01/20 19:23:39+00
593,95245,14ABC1246,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/12/15 14:57:38+00
594,95246,14ABC1213,1000,ABC Case,841 S 6TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/10/27 13:12:45+00
595,95247,14ABC1223,1000,ABC Case,501 W EVELYN AVE,40215-0000,LOUISVILLE,KY,Closed,2014/11/11 13:48:01+00
596,95248,15ABC1155,1000,ABC Case,9500 PRESTON HWY,40229-0000,LOUISVILLE,KY,Closed,2015/07/07 13:04:23+00
597,95249,15ABC1020,1000,ABC Case,1201 LILLIAN AVE,40208-0000,LOUISVILLE,KY,Closed,2015/01/21 19:32:13+00
598,95250,15ABC1021,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2015/01/21 19:52:08+00
599,95251,14ABC1245,1000,ABC Case,2610 CHAMBERLAIN LN,40245-0000,LOUISVILLE,KY,Closed,2014/12/12 20:28:30+00
