OBJECTID,cons_pct,bldg_dens,avg_parcsz,pop_chg,threatF1,threatF2,threatF3,threatF4,threat,ThreatF5,F1rcl,F1raw,F2rcl,F2raw,F3rcl,F3raw,F4rcl,F4raw,F5rcl,F5raw,F6rcl,F6raw,F7rcl,F7raw,F8rcl,F8raw,F9rcl,F9raw,F10rcl,F10raw,F11rcl,F11raw,Fwght,Fwghtrcl,threatrcl,ACRES,Shapearea,Shapelen
3448,10.59704731,14.86999988,25.39859962,6.01374006,4,7,7,5,5.6,5,8,24.50180053,6,1.17316364,0,0,6,41.58401067,5,2392.91372797,5,0.32758055,5,0.20371398,5,2.36146415,7,2.38204002,5,3.19492671,0,0,5.05,6,6,2392.91370687,9683816.93814928,38975.7847269307
3449,15.40154393,11.61520004,19.78000068,10.50860023,5,5,4,6,4.6,3,7,33.66270065,7,5.78471184,5,9,5,39.10852299,6,2802.83328544,3,0.64930868,10,4.77938165,6,3.71221508,6,2.08300995,4,2.47719621,0,0,5.5,7,4,2802.83325668,11342709.1365357,49521.6957659171
3450,0.0,22.92499923,17.5569992,10.67870044,3,4,4,1,4.4,10,7,30.76199913,3,0.18368136,0,0,0,0.0,1,87.70755951,10,0.0,8,0.64817674,9,26.30309192,0,0.0,10,25.3292648,0,0,3.85,5,4,87.70756265,354941.3329848,5555.69737123604
3451,70.19414385,23.44440078,15.37889957,15.3256998,2,3,3,10,3.8,1,8,22.13979911,4,0.51132634,0,0,0,0.0,1,84.41302471,1,1.53530809,10,21.712763,10,39.09633627,0,0.0,2,0.64672484,0,0,2.95,3,4,84.41304051,341608.82156393,4831.96990060197
3452,0.0,4.14183998,11.38799953,-11.45960044,10,2,10,1,6.6,10,3,98.49490356,4,0.39555473,0,0,0,0.0,3,284.43406979,10,0.0,3,0.06289682,2,0.32204299,0,0.0,8,8.08296981,0,0,2.95,3,7,284.4340582,1151068.39945708,8977.58923536466
3453,0.0,19.49900054,9.25899028,-17.13689994,3,2,10,1,3.8,3,10,1.87203001,4,0.30564917,0,0,7,54.68086786,7,5831.15342672,3,0.73301175,3,0.08451329,4,1.1851909,5,1.72172999,4,2.58831536,0,0,5.1,6,4,5831.15339812,23597934.9709009,76717.3489160146
3454,0.0,3.15647006,55.22689819,2.29048991,10,10,9,1,7.8,9,10,12.3409996,1,0.08914687,0,0,8,68.09706064,5,1700.73772495,9,0.01640699,2,0.01049544,2,0.1615005,0,0.0,4,2.68085074,10,99,5.35,7,8,1700.73771475,6882668.8744244,13181.1079707811
3455,0.0,29.53849983,14.13420009,17.98110008,2,3,2,1,2.2,3,7,33.9905014,4,0.48953191,0,0,0,0.0,2,233.75071301,3,0.58948269,4,0.11161463,4,1.54442309,0,0.0,7,7.57346994,0,0,2.8,3,2,233.75070762,945959.33622664,10986.2172388075
3456,0.0,37.09090042,11.02260017,24.61969947,2,2,2,1,3.4,10,6,50.49509811,2,0.14206001,0,0,0,0.0,1,23.45217706,10,0.0,0,0.0,9,21.62571085,0,0.0,10,25.72861352,0,0,3.2,4,3,23.45217847,94907.97871104,1880.76030078583
3457,0.0,31.88710021,11.47430038,23.65609931,2,2,2,1,1.6,1,6,43.85309982,3,0.26174122,0,0,0,0.0,2,124.98101883,1,3.43450552,6,0.28940394,3,0.79060005,0,0.0,0,0.0,0,0,2.05,2,1,124.98102147,505782.27254726,7708.85699063489
3458,15.87809914,6.28018999,11.38799953,-11.45960044,8,2,10,6,7.2,10,6,45.20859909,5,0.67847131,0,0,0,0.0,3,410.14292342,10,0.0,3,0.04547195,2,0.12602923,8,2.67335009,6,4.65320718,0,0,3.8,4,7,410.14292546,1659796.17120836,7858.35008831753
3459,44.94954364,12.40740013,25.28470039,6.28958988,5,6,6,9,5.6,2,10,1.97583997,8,8.5469017,4,5,7,53.83674206,6,4141.18130956,2,0.77243273,7,0.62503904,6,3.86914718,9,3.0,7,5.51123901,0,0,6.3,8,6,4141.18129026,16758833.1360925,49853.4357660385
3460,0.0,44.53850173,11.02260017,24.61969947,1,2,2,1,3.2,10,5,66.46279907,1,0.05609364,0,0,0,0.0,1,26.78462649,10,0.0,0,0.0,6,3.36431796,0,0.0,5,3.36431796,0,0,2.55,3,3,26.78462493,108393.96500557,1567.83455287892
3461,0.0,10.16849994,31.30080032,5.45467996,6,8,7,1,6.4,10,9,17.15730094,1,0.028395,0,0,0,0.0,4,541.7179355,10,0.0,4,0.1105926,4,1.14441475,1,0.400411,3,1.83144757,0,0,3.65,4,6,541.71792576,2192263.43606388,8942.31872271074
3462,4.11754401,20.0081005,14.48429965,11.4694004,3,3,4,3,4.0,7,9,19.14900016,5,1.01175408,1,1,0,0.0,3,490.2194107,7,0.11201514,3,0.07143739,2,0.14793375,9,3.0,5,2.97597355,0,0,4.05,5,4,490.21940139,1983855.46831928,14021.8295409111
3463,0.0,7.21182012,31.36260032,5.43256998,7,8,7,1,6.4,9,10,12.18249988,1,0.02132095,0,0,0,0.0,3,406.75969624,9,0.00110138,9,1.91280013,8,9.66435474,8,2.44109988,7,6.2395169,0,0,4.55,5,6,406.75969269,1646104.65916151,9022.0810879433
3464,0.0,5.3499999,11.38799953,-11.45960044,9,2,10,1,6.4,10,9,15.34210014,1,0.05764998,2,2,0,0.0,1,41.45474382,10,0.0,10,3.79063975,7,7.14465879,9,3.0,2,0.46315567,0,0,4.2,5,6,41.45474404,167762.0682151,2625.57346448112
3465,3.46842145,3.88534998,31.33979988,4.58713006,10,8,8,3,7.2,7,10,0.882923,3,0.22985024,0,0,9,70.26383616,6,4385.06686803,7,0.11541716,4,0.14338435,3,1.04856097,5,1.52402997,5,2.93549001,0,0,5.6,7,7,4385.06686285,17745806.9797483,31938.9475191728
3466,50.56585809,27.34189987,11.02260017,24.61969947,2,2,2,9,3.8,4,9,17.74720001,4,0.50475671,1,1,0,0.0,2,241.02053163,4,0.46495623,5,0.1959584,2,0.30150958,0,0.0,7,6.21331298,0,0,3.25,4,4,241.02052747,975379.371047,9447.0711976699
3467,0.0,49.29629898,11.02260017,24.61969947,1,2,2,1,1.8,3,5,68.60459899,4,0.35232173,0,0,0,0.0,1,58.16352624,3,0.65030445,0,0.0,9,19.40889889,0,0.0,10,41.54576168,0,0,2.55,3,1,58.16352739,235380.38591764,3371.64467584016
3468,0.0,8.45306968,10.17469978,-14.69509983,7,2,10,1,5.0,5,8,24.13299942,6,1.27409939,0,0,5,37.92792876,5,2206.10965902,5,0.32274007,5,0.18286488,3,0.58527009,6,1.94930005,4,2.12312202,0,0,4.7,6,5,2206.10965628,8927844.74240597,35198.5058012263
3469,0.0,5.30556011,11.38799953,-11.45960044,9,2,10,1,6.4,10,3,98.23280334,5,0.88030102,4,6,0,0.0,2,145.3257255,10,0.0,10,6.53394295,10,33.93872614,0,0.0,5,3.4081784,0,0,3.9,5,6,145.32572604,588114.70024762,6797.21195729818
3470,0.0,8.30000019,31.36260032,5.43256998,7,8,7,1,6.6,10,9,13.87059974,1,0.09308299,0,0,0,0.0,1,45.10096918,10,0.0,7,0.40575624,3,0.96738497,9,3.0,3,1.63189397,0,0,3.7,4,7,45.10096517,182517.86066128,2277.45949365498
3471,0.0,31.91040039,11.02260017,24.61969947,2,2,2,1,1.8,2,9,18.52490043,5,0.82112504,0,0,0,0.0,2,135.55657628,2,0.9891073,8,0.87859994,10,36.66874847,0,0.0,9,12.53073843,4,37,3.9,5,1,135.55657612,548580.1950228,7814.15138619471
3472,83.65978202,3.16679,112.57499694,3.29167008,10,10,9,10,8.6,4,10,0.664321,7,4.14026602,7,46,10,84.94580205,10,78987.7043701,4,0.47189764,7,0.55976965,5,2.72520022,1,0.59868401,5,3.38580372,8,94,7.6,10,9,78987.70430259,319653177.058831,318242.019332738
3473,0.0,6.07801008,11.38799953,-11.45960044,8,2,10,1,6.0,9,8,28.53420066,4,0.46690254,2,2,0,0.0,3,282.24741591,9,0.00408152,3,0.04354335,6,3.9198233,9,3.0,10,29.34866196,0,0,4.55,5,6,282.24739167,1142219.23858199,10905.6889294786
3474,0.0,5.41860008,11.38799953,-11.45960044,9,2,10,1,6.4,10,8,21.89310073,4,0.52041554,0,0,0,0.0,1,87.37415072,10,0.0,7,0.39908828,4,1.31434753,9,3.0,3,2.00260601,0,0,3.9,5,6,87.37415236,353592.0640202,2640.15074288312
3475,0.0,9.07563018,14.48429965,11.4694004,6,3,4,1,4.4,8,9,18.5277996,4,0.48777581,0,0,0,0.0,2,236.33921869,8,0.09125865,4,0.13696414,6,4.91805806,9,3.0,3,2.00823207,0,0,3.95,5,4,236.33921399,956434.69174312,5979.68566099294
3476,5.53666471,19.11940002,14.48429965,11.4694004,3,3,4,4,3.6,4,7,33.20429992,6,2.5213069,1,1,4,22.72486784,5,1221.63438676,4,0.42293504,9,1.23808728,5,2.62400112,9,3.0,4,2.32030141,0,0,4.85,6,3,1221.63440623,4943798.81786108,25704.9248309349
3477,0.0,6.67035007,11.38799953,-11.45960044,8,2,10,1,5.4,6,5,59.43679809,6,2.11515154,0,0,6,49.20171763,5,1278.63097109,6,0.236553,5,0.1727629,5,2.65460486,6,1.98732995,7,5.63517712,0,0,4.75,6,5,1278.63097408,5174456.6671757,16063.9880684035
3478,0.0,14.3263998,14.48429965,11.4694004,4,3,4,1,3.8,7,10,13.24499988,5,0.77958859,0,0,0,0.0,3,377.72959498,7,0.18637671,9,2.11857903,4,1.14796406,9,3.0,3,1.22585046,10,100,4.9,6,4,377.72959712,1528623.56053816,7803.11616242553
3479,0.0,7.72727012,11.38799953,-11.45960044,7,2,10,1,6.0,10,5,55.62070083,1,0.10691632,0,0,0,0.0,1,64.63202598,10,0.0,0,0.0,0,0.0,9,3.0,7,5.91954211,0,0,2.8,3,6,64.63203039,261557.59350964,3632.24135528771
3480,7.13125455,65.26319885,11.02260017,24.61969947,1,2,2,4,3.8,10,5,70.9661026,4,0.48112879,0,0,0,0.0,1,79.42781956,10,0.0,7,0.40829523,10,40.20342013,0,0.0,10,29.46836527,0,0,3.65,4,4,79.42781536,321434.25046048,4175.38855924884
3481,0.0,37.97060012,11.02260017,24.61969947,1,2,2,1,3.2,10,8,20.29590034,2,0.13644058,0,0,0,0.0,1,65.15016122,10,0.0,0,0.0,0,0.0,1,0.316327,0,0.0,0,0,2.6,3,3,65.15016027,263654.39912784,4325.3064034565
3482,22.77842902,6.29365015,11.38799953,-11.45960044,8,2,10,7,7.2,9,4,86.43209838,4,0.34847943,2,2,0,0.0,3,250.5833362,9,0.00817292,7,0.46830727,5,2.83761885,3,1.15445995,4,2.77164479,0,0,3.5,4,7,250.58334329,1014078.86849088,9252.96500991641
3483,0.0,7.32727003,31.36260032,5.43256998,7,8,7,1,6.6,10,10,9.29209041,1,0.00570643,0,0,0,0.0,2,108.8669771,10,0.0,0,0.0,3,0.50051908,9,3.0,2,1.18397702,2,3,3.7,4,7,108.86698005,440570.79968808,4210.31210816941
3484,0.0,50.23649978,11.02260017,24.61969947,1,2,2,1,1.6,2,6,41.61389923,5,0.86178446,3,3,0,0.0,3,411.50071575,2,1.29026264,8,0.84925733,8,9.96275302,0,0.0793737,6,4.32461945,0,0,3.45,4,1,411.50072194,1665291.00060052,13210.3423197227
3485,55.09290735,49.59999847,11.02260017,24.61969947,1,2,2,9,4.8,10,7,35.94120025,3,0.2381065,1,1,0,0.0,1,39.30814516,10,0.0,0,0.0,10,62.55726362,0,0.0,10,46.85522534,0,0,3.6,4,5,39.30813598,159075.01887588,3400.26363462804
3486,62.83126365,8.54922008,19.16970062,8.35282039,7,5,5,9,6.2,5,10,1.05178999,8,9.28438928,0,0,8,61.88616669,6,4498.51194355,5,0.33926952,7,0.59397641,5,2.55635644,9,3.0,5,3.45695825,0,0,6.2,8,6,4498.5119226,18204904.6847864,49461.6065869586
3487,0.0,6.0,11.38799953,-11.45960044,8,2,10,1,6.2,10,3,107.30999755,3,0.21040774,1,1,0,0.0,1,34.73545679,10,0.0,0,0.0,0,0.0,2,0.633803,0,0.0,0,0,2.1,2,6,34.73546331,140569.99506328,2957.17360187077
3488,0.0,48.625,11.02260017,24.61969947,1,2,2,1,3.2,10,8,25.40200042,2,0.1383278,0,0,0,0.0,1,66.05130673,10,0.0,0,0.0,0,0.0,1,0.32432401,0,0.0,0,0,2.6,3,3,66.05131135,267301.24275544,2878.83730517564
3489,0.0,67.31580352,11.02260017,24.61969947,1,2,2,1,1.6,2,5,67.875,1,0.05826,0,0,0,0.0,1,35.21877437,2,0.95585381,7,0.57185408,7,7.32109519,0,0.0,9,13.65635257,0,0,2.35,3,1,35.21877927,142525.91320964,1984.91649919282
3490,0.0,8.72000026,38.51200103,1.59468996,7,9,9,1,6.0,4,9,14.36800003,1,0.07538581,0,0,0,0.0,2,153.76520061,4,0.53442521,3,0.0788865,8,8.80719431,9,3.0,8,8.80719431,0,0,3.55,4,6,153.76519826,622268.16920105,6497.17955561996
3491,0.0,13.3125,14.48429965,11.4694004,4,3,4,1,4.4,10,9,14.57989978,1,0.07770573,0,0,0,0.0,1,37.65031345,10,0.0,0,0.0,0,0.0,9,3.0,0,0.0,10,99,3.55,4,4,37.65031803,152366.04082802,2202.45328160225
3492,5.11629837,5.61007022,35.24119949,2.6969099,9,9,9,4,7.0,4,10,1.49823999,3,0.22792192,0,0,6,47.44331166,6,4348.27845637,4,0.45285784,7,0.53933528,4,1.16983078,9,2.75169992,4,2.61642857,0,0,5.2,6,7,4348.27849219,17596929.1301656,53988.2132049904
3493,0.0,7.40859985,11.38799953,-11.45960044,7,2,10,1,6.0,10,3,103.03199768,5,1.1088409,5,12,0,0.0,2,183.05455122,10,0.0,9,1.59045485,9,26.62900194,9,2.87807989,8,12.01058365,0,0,4.5,5,6,183.05454886,740798.43990416,4298.81841673069
3494,0.0,45.45449829,11.02260017,24.61969947,1,2,2,1,3.2,10,10,12.55099964,1,0.04610679,0,0,0,0.0,1,22.01592225,10,0.0,0,0.0,8,14.33725992,9,3.0,9,14.33725992,10,99,4.55,5,3,22.01592547,89095.64577796,1377.78558542778
3495,13.17049229,5.9503498,38.51200103,1.59468996,8,9,9,6,6.8,2,10,11.8906002,1,0.05862638,0,0,6,47.90674928,5,1118.46996088,2,0.90300502,5,0.21193237,3,0.4635976,9,3.0,4,2.41415513,0,0,4.5,5,7,1118.46995963,4526305.44462196,16094.2861132076
3496,24.97759107,13.20110034,14.48429965,11.4694004,4,3,4,7,4.6,5,8,25.85750007,7,3.08052244,0,0,6,44.76256331,5,1492.58789156,5,0.36408174,6,0.26689215,4,1.17585035,9,3.0,5,3.20594319,0,0,5.25,6,4,1492.58789225,6040313.05901953,24727.1758598714
3497,15.12276852,7.05396986,34.70640182,-0.15242099,7,8,10,6,6.8,3,8,20.66650009,6,1.65345247,2,2,6,47.58369443,6,3372.56368829,3,0.59717656,2,0.0125661,5,2.97781478,9,3.0,5,3.10471468,0,0,5.15,6,7,3372.56366261,13648335.5112996,47606.0618820154
3498,0.0,10.71430015,11.38799953,-11.45960044,5,2,10,1,5.6,10,4,76.73549652,1,0.05889025,1,1,0,0.0,1,42.34659024,10,0.0,5,0.1695532,3,1.03007112,7,2.33332991,0,0.0,0,0,2.7,3,6,42.3465904,171371.25682506,2769.28568075849
3499,17.67222798,9.51515007,11.38799953,-11.45960044,6,2,10,6,6.8,10,4,90.1289978,1,0.08679789,1,1,0,0.0,1,62.41431475,10,0.0,10,20.27083057,9,19.77863579,8,2.54676008,0,0.0,0,0,3.3,4,7,62.41432282,252582.81351768,4092.38325161829
3500,0.0,71.30770111,11.02260017,24.61969947,1,2,2,1,3.2,10,5,64.53209686,2,0.14669806,0,0,0,0.0,1,24.21785517,10,0.0,0,0.0,10,36.29759918,3,1.18349003,10,75.07056208,0,0,3.25,4,3,24.21785153,98006.56005512,2739.81525644117
3501,0.0,6.0,31.36260032,5.43256998,8,8,7,1,6.8,10,10,11.17459964,3,0.21955599,0,0,0,0.0,2,106.38020747,10,0.0,6,0.345647,9,23.49600606,9,3.0,8,9.55726656,0,0,4.7,6,7,106.38020895,430507.15385228,3723.2622842699
3502,2.06231063,2.00862002,71.42890167,2.49148988,10,10,9,3,8.0,8,10,0.57839298,4,0.35238746,0,0,9,77.97591661,7,6722.82331226,8,0.02701722,4,0.1425175,3,0.70281781,0,0.0,5,3.57714473,10,99,6.2,8,8,6722.82324902,27206409.2674651,51170.9417594856
3503,0.0,3.34259009,75.93810272,2.54744005,10,10,9,1,7.8,9,10,11.27190017,3,0.21169499,0,0,0,0.0,3,431.79641165,9,0.00014821,0,0.0,2,0.14838011,0,0.0,6,3.93830044,10,99,4.05,5,8,431.79641962,1747425.10363628,7760.3105485121
3504,0.0,18.9524002,11.38799953,-11.45960044,3,2,10,1,4.4,6,4,86.89710235,1,0.06269784,0,0,0,0.0,1,45.08454081,6,0.20867463,0,0.0,2,0.27539373,0,0.0,2,0.27539373,0,0,1.65,2,4,45.08454334,182451.40357348,2800.33536463344
3505,0.0,57.77780151,11.02260017,24.61969947,1,2,2,1,3.2,10,5,59.34040069,2,0.12529765,0,0,0,0.0,1,20.68493858,10,0.0,9,2.53276072,10,73.80780916,9,3.0,2,0.61880773,0,0,3.6,4,3,20.68494026,83709.318195055,1361.88786727251
3506,0.0,59.85710144,11.02260017,24.61969947,1,2,2,1,2.0,4,9,13.85210037,3,0.18652597,0,0,0,0.0,1,30.79290225,4,0.52999226,0,0.0,0,0.0,9,3.0,0,0.0,10,99,3.15,4,2,30.79290242,124614.953414,1904.87722739182
3507,59.0046326,13.23659992,14.61499977,9.33498954,4,3,5,9,5.6,7,9,16.00709915,7,3.23962916,1,1,6,46.71203611,5,1569.67895432,7,0.16549626,7,0.63276633,6,4.37100846,9,3.0,7,5.91782668,0,0,5.95,7,6,1569.67895592,6352290.77302932,23641.6019363134
3508,7.11374251,14.68420028,14.61499977,9.33498954,4,3,5,4,3.8,3,9,15.70540046,2,0.15425407,0,0,0,0.0,1,74.73984316,3,0.7526909,0,0.0,4,1.33668998,9,3.0,3,1.33668998,0,0,2.8,3,4,74.73984015,302462.61198132,3540.40738040256
3509,0.0,38.90000152,11.02260017,24.61969947,1,2,2,1,3.2,10,9,19.87000083,1,0.04645863,0,0,0,0.0,1,22.18392692,10,0.0,5,0.19383403,8,11.18215006,9,3.0,8,11.18215006,0,0,4.1,5,3,22.18392821,89775.53149292,1795.08575010635
3510,35.82127142,15.70610046,14.65799999,9.92825031,4,3,5,8,5.0,5,8,26.72640037,7,4.32468017,4,5,6,45.32289936,5,2095.41250277,5,0.36590408,10,9.76935566,8,8.35852128,9,3.0,6,4.284407,0,0,6.1,8,5,2095.41250714,8479867.48155916,33017.4070503194
3511,0.0,6.77215003,38.44350051,1.56173002,8,9,9,1,6.2,4,10,12.46689987,5,0.78766222,1,1,7,52.00749142,5,1606.60258193,4,0.51001536,8,0.68346087,5,2.61370176,9,3.0,5,3.69658561,0,0,5.65,7,6,1606.60257097,6501715.93942378,22057.9476087523
3512,0.0,4.11111021,31.36260032,5.43256998,10,8,7,1,5.4,1,10,7.23077011,1,0.07082211,0,0,0,0.0,1,34.31503406,1,4.53585445,0,0.0,9,21.44459476,9,3.0,9,21.44459476,10,99,3.7,4,5,34.31503333,138868.56851538,1993.14418283656
3513,0.0,16.43169975,19.5482006,8.42710971,4,5,5,1,3.4,2,7,39.19269943,6,2.08017002,0,0,0,0.0,5,1007.89286334,2,0.79678309,3,0.05387477,2,0.39177775,9,3.0,6,4.57216849,0,0,3.6,4,3,1007.89286136,4078814.01436072,23328.7618918055
3514,66.04157446,34.53329849,11.38799953,-11.45960044,2,2,10,10,6.8,10,4,93.4108963,3,0.17476345,3,4,0,0.0,1,28.85106866,10,0.0,10,76.239117,6,4.89201982,0,0.0,3,2.03417075,0,0,3.3,4,7,28.8510743,116756.62238224,2273.81489310163
3515,6.3624755,13.51150035,17.67690086,9.55134963,4,4,5,4,4.6,6,8,28.72900009,5,0.54653377,1,1,0,0.0,3,264.80887822,6,0.24990098,4,0.09742875,2,0.08341865,9,3.0,9,14.84179845,0,0,4.05,5,4,264.8088709,1071647.766514,10407.0285763773
3516,0.07023096,33.0455017,11.38799953,-11.45960044,2,2,10,2,5.2,10,3,103.01399993,4,0.48472606,2,2,0,0.0,1,80.02167994,10,0.0,0,0.0,5,2.84560384,0,0.0,0,0.0,0,0,2.45,3,5,80.02167598,323837.52874368,4267.7695637451
3517,0.0,27.80879974,14.61499977,9.33498954,2,3,5,1,2.4,1,7,35.64640045,3,0.26876519,0,0,0,0.0,2,130.22325959,1,1.66507888,9,2.27877877,7,7.81204527,9,3.0,7,6.64802895,0,0,3.35,4,2,130.22324609,526996.8877962,5726.88456059289
3518,0.0,43.08330154,11.02260017,24.61969947,1,2,2,1,3.2,10,8,21.94120025,3,0.18695326,0,0,0,0.0,1,30.86344145,10,0.0,10,7.29244664,10,72.94293487,9,3.0,6,4.28416254,0,0,4.4,5,3,30.86343366,124900.38434612,3246.97356978927
3519,0.0,28.44339942,14.61499977,9.33498954,2,3,5,1,3.6,7,7,31.17700004,4,0.43104281,0,0,0,0.0,2,208.85070679,7,0.11307598,6,0.38036739,5,1.96566248,9,3.0,5,2.84222164,0,0,3.7,4,3,208.85070902,845192.21389448,9271.93463957455
3520,0.0,23.14389991,23.13170051,6.07175016,2,6,7,1,5.2,10,9,19.53170013,5,0.56457771,0,0,0,0.0,3,273.55160345,10,0.0,4,0.13949835,2,0.06079291,9,3.0,8,8.86706555,0,0,4.45,5,5,273.55160074,1107028.480435,9600.50889246402
3521,0.0,5.9499998,31.36260032,5.43256998,8,8,7,1,6.8,10,9,15.63710021,4,0.32024799,0,0,0,0.0,2,155.16792731,10,0.0,0,0.0,4,1.33594618,9,3.0,3,1.33594618,0,0,3.85,5,7,155.16792545,627944.82744492,5551.72118097832
3522,0.0,9.03221988,11.38799953,-11.45960044,6,2,10,1,5.6,9,8,28.31389999,6,2.43518301,1,1,5,36.98557012,5,1472.09330054,9,0.00013042,6,0.34152047,6,3.7828105,9,3.0,6,4.40941616,0,0,5.65,7,6,1472.09327562,5957373.95630193,30071.0035118946
3523,8.13604,6.61355018,11.73279953,-11.29370021,8,3,10,4,6.4,7,10,3.20834994,7,2.99717798,2,2,7,53.68878287,7,5189.62910095,7,0.18313447,6,0.28587399,5,2.38503364,9,3.0,5,2.85998087,0,0,6.45,8,6,5189.62909893,21001767.8558644,63366.2255002173
3524,0.64908845,5.31372976,31.36260032,5.43256998,9,8,7,2,7.2,10,9,14.54599952,1,0.03715983,0,0,6,40.11390892,4,708.93265603,10,0.0,7,0.51889272,4,1.75672539,9,3.0,6,3.75676868,0,0,5.25,6,7,708.93266075,2868960.16704638,11923.4695735437
3525,0.0,36.2560997,14.61499977,9.33498954,2,3,5,1,3.6,7,9,17.72640037,1,0.08147554,0,0,0,0.0,2,166.18649706,7,0.14865226,5,0.17949713,2,0.00132381,9,3.0,8,9.22529824,0,0,3.65,4,3,166.18648646,672535.5402038,6816.09787653489
3526,0.0,37.10609817,11.02260017,24.61969947,2,2,2,1,2.6,6,7,30.87980079,6,1.59302059,0,0,0,0.0,3,262.9860338,6,0.20369142,10,3.18085332,10,53.75593447,9,3.0,10,28.70905306,0,0,4.65,6,2,262.98601488,1064270.9004168,12540.4602602751
3527,0.0,24.65040016,11.02260017,24.61969947,2,2,2,1,1.6,1,7,34.54840087,5,0.82567157,4,5,0,0.0,3,499.12699966,1,2.08312513,4,0.124858,8,8.22013235,9,3.0,5,3.10724925,0,0,3.8,4,1,499.12699152,2019903.35083904,14891.8961578821
3528,33.34621434,16.8348999,11.38799953,-11.45960044,3,2,10,8,5.0,2,6,47.8913002,6,1.58628596,3,3,6,48.89658248,6,2746.6623061,2,0.89089073,3,0.0796676,2,0.25814968,5,1.79990005,3,1.85846508,0,0,4.45,5,5,2746.66230071,11115392.433332,37441.3611769145
3529,0.0,5.21276998,75.93810272,2.54744005,9,10,9,1,7.8,10,10,10.41030025,2,0.1320748,0,0,0,0.0,1,94.97187739,10,0.0,5,0.17657858,3,0.63166067,0,0.0,10,23.95117441,0,0,3.75,4,8,94.97187917,384339.096549,4756.18047727532
3530,0.0,36.94869995,14.61499977,9.33498954,2,3,5,1,4.0,9,8,24.1868,1,0.00407591,0,0,0,0.0,1,77.75994915,9,0.00493827,6,0.36278315,6,4.69629936,9,3.0,6,4.69629936,0,0,3.7,4,4,77.759949,314684.60778692,3027.20964652668
3531,0.0,36.08330154,14.61499977,9.33498954,2,3,5,1,2.4,1,10,12.66359996,1,0.04838515,0,0,0,0.0,1,23.44378264,1,2.80910299,0,0.0,0,0.0,9,3.0,0,0.0,0,0,2.3,2,2,23.44378292,94874.002979,1862.22009072033
3532,0.0,4.90909004,31.07819938,5.44358015,9,8,7,1,7.0,10,10,12.63119983,1,0.01575998,0,0,0,0.0,3,300.66779693,10,0.0,6,0.28709426,5,2.81646391,9,3.0,4,2.39254089,0,0,4.25,5,7,300.66779645,1216764.27013505,6671.98650837939
3533,0.0,14.81820011,11.86629962,-10.19799995,4,3,10,1,5.6,10,9,14.80550003,2,0.14785632,0,0,0,0.0,1,89.38067542,10,0.0,6,0.25967581,6,3.15045728,9,3.0,2,1.0597369,0,0,3.85,5,6,89.3806821,361712.23426676,4798.36774215067
3534,0.0,44.81819915,11.38799953,-11.45960044,1,2,10,1,4.8,10,5,72.13330078,2,0.16306036,0,0,0,0.0,1,26.91904848,10,0.0,0,0.0,9,19.49311099,9,3.0,10,86.09397917,0,0,3.5,4,5,26.91904497,108937.94580969,2072.66057778941
3535,38.72196073,9.08333015,11.02260017,24.61969947,6,2,2,8,5.6,10,9,17.41670036,1,0.04541237,0,0,0,0.0,1,21.68433581,10,0.0,10,5.34256621,7,7.35922932,9,3.0,5,3.54467854,10,99,4.65,6,6,21.6843354,87753.74300318,1908.29171070204
3536,0.0,9.125,11.02260017,24.61969947,6,2,2,1,4.2,10,8,22.23789978,3,0.27596798,0,0,0,0.0,1,45.55856101,10,0.0,9,1.823587,10,73.84364046,9,3.0,10,57.60041452,10,99,5.05,6,4,45.55856753,184369.71910064,3146.07281184101
3537,0.0,5.0,37.07600021,2.6609199,9,9,9,1,7.6,10,10,8.43478012,1,0.04215485,0,0,0,0.0,1,20.42504954,10,0.0,0,0.0,5,2.24351964,9,3.0,4,2.24351964,0,0,3.65,4,8,20.42504959,82657.57376918,2154.95313545809
3538,34.67582908,46.54079818,11.83640003,-10.27690029,1,3,10,8,5.0,3,4,93.57150268,6,1.46290309,6,16,5,34.81634102,5,1051.93908721,3,0.61095552,10,4.71547265,3,0.43935053,4,1.23473,2,1.09731068,0,0,4.55,5,5,1051.939082,4257063.4582419,18423.5873653084
3539,26.0112509,2.73464989,75.01589965,2.59693002,10,10,9,7,8.6,7,9,14.14540004,5,0.89743853,0,0,7,58.76601054,5,1830.51442507,7,0.18907908,2,0.03574405,3,0.55437421,0,0.0,4,2.32377081,0,0,4.8,6,9,1830.51440955,7407858.6260185,24099.467570133
3540,0.0,7.1999998,37.07600021,2.6609199,7,9,9,1,7.2,10,10,11.47239971,1,0.06104809,0,0,0,0.0,1,43.89824102,10,0.0,3,0.05900008,0,0.0,9,3.0,0,0.0,0,0,3.35,4,7,43.89824218,177650.59390705,2881.79834301991
3541,0.0,49.21429824,18.56259918,7.46462011,1,5,6,1,4.6,10,3,99.79840087,1,0.04034639,0,0,0,0.0,1,29.01214326,10,0.0,0,0.0,4,1.14090157,9,3.0,10,42.59292355,0,0,2.85,3,4,29.01214455,117408.45317248,2424.25765542615
3542,8.51834544,9.88234996,10.6083002,14.00440025,6,2,3,4,4.2,6,7,29.28249931,5,0.62966412,3,4,0,0.0,3,380.63847258,6,0.22295171,5,0.15686801,9,25.60718556,9,3.0,9,18.34946413,0,0,4.5,5,4,380.63847066,1540395.401197,13072.489203081
