OBJECTID,MODEL91,LINE91,FRAME91,YEAR,CAN_NBR91,FLGTDATE91,SCALE91,PRINTSAVAIL,SHAPEAREA,SHAPELEN
1205,26022,26,22,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11494517.711057,14379.7865513423
1206,26021,26,21,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11940012.8537391,14574.6277544689
1207,26020,26,20,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11325152.2869812,14368.6715452309
1208,26019,26,19,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,10984486.3302016,14283.4626536102
1209,26018,26,18,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11309465.6443109,14454.3502795382
1210,26017,26,17,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12440550.328525,14972.2023855573
1211,26016,26,16,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,8930699.99483906,13632.9007028734
1212,26015,26,15,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11375542.4297695,14649.7565512073
1213,26014,26,14,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12505954.5276016,15131.5695437504
1214,26013,26,13,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12765566.7209766,15258.9398655309
1215,26012,26,12,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12532040.8609297,15179.7212474837
1216,26011,26,11,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11777525.190407,14890.4015719583
1217,26010,26,10,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11026511.1358273,14608.1374735401
1218,26009,26,9,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12630015.908657,15262.0221388606
1219,26008,26,8,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,13156371.8794258,15513.8916212452
1220,26007,26,7,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12048115.8180633,15133.7308162037
1221,26006,26,6,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,13764809.7751187,15799.9275901473
1222,26005,26,5,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,8576889.74843828,13793.9758889136
1223,26004,26,4,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12896900.4372719,15352.0196112783
1224,26003,26,3,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,12305222.4972773,15012.490656511
1225,26002,26,2,1991,2035,1991/04/16 00:00:00+00,1 in.=660 ft.,YES,11336358.9690195,14522.1896195473
1226,28029,28,29,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,5985827.72501719,9695.30096002726
1227,28028,28,28,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7056277.84049922,10653.3092512201
1228,28027,28,27,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7280809.42451719,10825.275993059
1229,28026,28,26,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7391355.97382891,10913.3700891743
1230,28025,28,25,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,6731437.68757422,10481.9662949002
1231,28024,28,24,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7051017.83951328,10714.6974577111
1232,28023,28,23,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7234912.32480625,10853.8014773903
1233,28022,28,22,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7359869.63229609,10955.9025946649
1234,28021,28,21,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8401546.48972109,11632.0983630824
1235,28020,28,20,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7900530.51157188,11344.8139740657
1236,28019,28,19,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8922517.20879297,12000.2648109929
1237,28018,28,18,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7952832.86839844,11460.9193661801
1238,28016,28,16,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9057364.04100469,12186.7494727014
1239,28015,28,15,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8689143.53429922,12018.0490765379
1240,28014,28,14,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7616763.75780625,11429.5861639886
1241,28013,28,13,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8364722.86942813,11867.8483005636
1242,28012,28,12,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8502246.89171094,11959.8322324665
1243,28011,28,11,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8094825.4317625,11732.0867661277
1244,28010,28,10,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8176588.58629922,11809.0028960159
1245,28009,28,9,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7501798.38661172,11427.3154546466
1246,28008,28,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8159040.09914375,11758.776018439
1247,28007,28,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8943401.90584922,12187.453444087
1248,28006,28,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8277308.53421953,11813.0705097693
1249,28005,28,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8122693.59581328,12086.0094842353
1250,28004,28,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11095954.1796516,13647.2307466578
1251,28003,28,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10671157.6653359,13716.3819625762
1252,28002,28,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9954737.41394375,13367.1015694907
1253,29024,29,24,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7349481.635275,11105.2934415736
1254,29023,29,23,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7917542.82499219,11666.4792845791
1255,29022,29,22,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8143038.34696875,11974.1805489223
1256,29021,29,21,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9235003.24342734,12726.1102744949
1257,29020,29,20,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8983932.56399688,12750.1419416657
1258,29019,29,19,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8818933.83879922,12727.652673315
1259,29018,29,18,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9606936.23480156,13056.513721275
1260,29017,29,17,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9083361.47307812,12778.2759346209
1261,29016,29,16,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9601603.84474453,12992.6833653664
1262,29015,29,15,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8731767.41700781,12522.1428483871
1263,29014,29,14,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8484960.21124141,12368.9569033572
1264,29013,29,13,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9249027.69463516,12740.4211616241
1265,29011,29,11,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9855891.1610625,13132.3594197511
1266,29010,29,10,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8506347.31089766,12574.1544264797
1267,29009,29,9,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9466340.99278203,13127.4235973668
1268,29008,29,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11232417.2651508,14043.4226063714
1269,29007,29,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11358642.1299914,14171.1385430923
1270,29006,29,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10453816.4360453,13849.0276562917
1271,29005,29,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10108912.1273828,13669.3847637087
1272,29004,29,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10243962.7455602,13673.6637407661
1273,29003,29,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9493546.99895235,13349.7540921739
1274,29002,29,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10225243.5110484,13675.3743078137
1275,29012,29,12,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9055333.33325938,12676.7526720222
1276,28017,28,17,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7896350.19656406,11484.7930065608
1277,30020,30,20,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11128845.0360891,14074.7402364361
1278,30019,30,19,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10663441.5222508,13988.4749570546
1279,30018,30,18,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11060121.1654234,14064.9451777005
1280,30017,30,17,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9842440.29165,13311.7852886636
1281,30016,30,16,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10656464.2460406,13597.3967389211
1282,30015,30,15,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9740391.53551563,13364.1200455663
1283,30014,30,14,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10969491.7961242,13841.8148919934
1284,30013,30,13,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10913503.207418,13878.6941674659
1285,30012,30,12,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10858931.1275828,13918.5722393415
1286,30011,30,11,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11786636.9071797,14355.4357045621
1287,30010,30,10,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10150596.4604477,13681.6892563756
1288,30009,30,9,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10838903.9158859,13957.0539481339
1289,30008,30,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11585481.3865828,14259.2810658108
1290,30007,30,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10905108.0218656,13969.8983314049
1291,30006,30,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10503164.6077578,13796.6068667849
1292,30005,30,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10755436.8737648,13920.4106150087
1293,30004,30,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11763919.7533742,14417.4058463958
1294,30003,30,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,12302684.9595852,14771.452464607
1295,30002,30,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11401015.1145422,14543.8507285041
1296,31016,31,16,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9918724.74233985,13079.0986059715
1297,31015,31,15,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9939175.10142813,12997.7803590862
1298,31014,31,14,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10754527.0314695,13501.3463071375
1299,31013,31,13,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9970056.55777969,13188.0451180344
1300,31012,31,12,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9820228.96098672,13186.2546469375
1301,31011,31,11,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10500144.4193953,13583.6354106899
1302,31010,31,10,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10239438.9766164,13520.3023131034
1303,31009,31,9,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11180207.8931719,13976.9703534691
1304,31008,31,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10786049.0859219,13840.7506772658
1305,31007,31,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10450015.0271063,13692.650334416
1306,31006,31,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11123040.6610281,13971.3591311596
1307,31005,31,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10650826.9912422,13743.0384131646
1308,31004,31,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11543263.3929953,14203.986853552
1309,31003,31,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10196768.7235719,13538.7267391523
1310,31002,31,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11009546.7082477,13761.0514223412
1311,32015,32,15,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8770618.66529688,13379.0793573246
1312,32014,32,14,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9613710.47568047,12612.8266594209
1313,32013,32,13,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7696251.55148125,11842.4862797169
1314,32012,32,12,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8142044.00673125,12066.5329100894
1315,32011,32,11,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8062061.37965859,11994.8591074499
1316,32010,32,10,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8790369.39283125,12351.7233238032
1317,32009,32,9,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9224741.40740312,12566.9878924739
1318,32008,32,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8441020.64182656,12166.8925046839
1319,32007,32,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9289211.755075,12615.6256269276
1320,32006,32,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9481928.88095,12744.9561285957
1321,32005,32,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9381410.18491797,12740.5814784558
1322,32004,32,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,10053754.0154539,13044.4371884414
1323,32003,32,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9261126.07675235,12744.6022562721
1324,32002,32,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9393905.61349609,12843.5292030879
1325,33008,33,8,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8568211.51385,11797.9687085821
1326,33007,33,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8651085.19727266,12055.0161957264
1327,33006,33,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7753333.34515078,11588.5381000825
1328,33005,33,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,7676207.97908906,11553.644521369
1329,33004,33,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,9262085.34118125,12424.3288376759
1330,33003,33,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8848155.05632813,12209.5016612187
1331,33002,33,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,8731323.60496563,12242.7200319677
1332,34006,34,6,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,13160177.2082758,15439.4240804977
1333,34005,34,5,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11714537.0458328,14879.8100351993
1334,34004,34,4,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,12065049.2461156,15001.9596834915
1335,34003,34,3,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,11749612.3075805,14867.444307623
1336,34002,34,2,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,13670666.846257,15626.9241129844
1337,33007,33,7,1991,2036,1991/04/11 00:00:00+00,1 in.=660 ft.,YES,13896919.745043,16760.2886473941
