OBJECTID,X,Y,CELL_A,KEYID,HEAT_DEATH,WS_B_APAVG,WS_B_APMIN,WS_B_APMAX,BASE_UHI,CC_FST_DEC,CC_FST_CON,CC_FST_MIX,CC_GRASS,CC_SHRUB,CC_PASTURE,CC_CROP,CC_BARREN,CC_IPV_RS,CC_IPV_NRS,CC_IPV_ST,CC_IPV_OTH,CC_IPV_AP,CC_IPV_WLW,CC_IPV_WL,CC_IPV_WTR,CM_FST_DEC,CM_FST_CON,CM_FST_MIX,CM_GRASS,CM_SHRUB,CM_PASTURE,CM_CROP,CM_BARREN,CM_IPV_RS,CM_IPV_NRS,CM_IPV_ST,CM_IPV_OTH,CM_IPV_AP,CM_IPV_WLW,CM_IPV_WL,CM_IPV_WTR,CS_FST_DEC,CS_FST_CON,CS_FST_MIX,CS_GRASS,CS_SHRUB,CS_PASTURE,CS_CROP,CS_BARREN,CS_IPV_RS,CS_IPV_NRS,CS_IPV_ST,CS_IPV_OTH,CS_IPV_AP,CS_IPV_WLW,CS_IPV_WL,CS_IPV_WTR,EE_FST_DEC,EE_FST_CON,EE_FST_MIX,EE_GRASS,EE_SHRUB,EE_PASTURE,EE_CROP,EE_BARREN,EE_IPV_RS,EE_IPV_NRS,EE_IPV_ST,EE_IPV_OTH,EE_IPV_AP,EE_IPV_WLW,EE_IPV_WL,EE_IPV_WTR,GN_FST_DEC,GN_FST_CON,GN_FST_MIX,GN_GRASS,GN_SHRUB,GN_PASTURE,GN_CROP,GN_BARREN,GN_IPV_RS,GN_IPV_NRS,GN_IPV_ST,GN_IPV_OTH,GN_IPV_AP,GN_IPV_WLW,GN_IPV_WL,GN_IPV_WTR,AV_COOL,AV_GREEN,AV_WASTE,AV_ALL,SHAPEAREA,SHAPELEN
1804,995760,-132720,230400,12880,0.094285,75.577,64.828,86.353,0.04832627,0.2033,0.0,0.0,0.3156,0.0,0.1274,0.0126,0.0554,0.1222,0.0082,0.0804,0.075,0.0,0.0,0.0,0.0,0.2033,0.0,0.0,0.3156,0.0,0.1274,0.0126,0.0554,0.1222,0.0082,0.0804,0.075,0.0,0.0,0.0,0.0,0.2334,0.0,0.0,0.3599,0.0,0.1274,0.0126,0.0111,0.1222,0.0082,0.0503,0.075,0.0,0.0,0.0,0.0,0.2033,0.0,0.0,0.3156,0.0,0.1274,0.0126,0.0554,0.1222,0.0082,0.0804,0.075,0.0,0.0,0.0,0.0,0.2334,0.0,0.0,0.3599,0.0,0.1274,0.0126,0.0111,0.1222,0.0082,0.0503,0.075,0.0,0.0,0.0,0.0,0.008069,0.00058,0.00057,0.01,2506596.45012187,6332.89374630257
1805,996240,-132720,230400,12881,0.049144,75.509,64.292,86.452,0.02509949,0.2801,0.0,0.0,0.3036,0.0,0.0715,0.0,0.0534,0.1273,0.0001,0.0782,0.0859,0.0,0.0,0.0,0.0,0.2801,0.0,0.0,0.3036,0.0,0.0715,0.0,0.0534,0.1273,0.0001,0.0782,0.0859,0.0,0.0,0.0,0.0,0.3043,0.0,0.0,0.3463,0.0,0.0715,0.0,0.0107,0.1273,0.0001,0.054,0.0859,0.0,0.0,0.0,0.0,0.2801,0.0,0.0,0.3036,0.0,0.0715,0.0,0.0534,0.1273,0.0001,0.0782,0.0859,0.0,0.0,0.0,0.0,0.3043,0.0,0.0,0.3463,0.0,0.0715,0.0,0.0107,0.1273,0.0001,0.054,0.0859,0.0,0.0,0.0,0.0,0.003913,0.00046,0.00045,0.00526,2506595.88488281,6332.89303226712
1806,996720,-132720,230400,12882,0.022783,75.5,64.027,86.532,0.01172499,0.3293,0.0,0.0,0.3378,0.0,0.0422,0.0,0.0592,0.0844,0.0,0.0541,0.0928,0.0,0.0,0.0,0.0,0.3293,0.0,0.0,0.3378,0.0,0.0422,0.0,0.0592,0.0844,0.0,0.0541,0.0928,0.0,0.0,0.0,0.0,0.3512,0.0,0.0,0.3852,0.0,0.0422,0.0,0.0118,0.0844,0.0,0.0322,0.0928,0.0,0.0,0.0,0.0,0.3293,0.0,0.0,0.3378,0.0,0.0422,0.0,0.0592,0.0844,0.0,0.0541,0.0928,0.0,0.0,0.0,0.0,0.3512,0.0,0.0,0.3852,0.0,0.0422,0.0,0.0118,0.0844,0.0,0.0322,0.0928,0.0,0.0,0.0,0.0,0.00207,0.00069,0.00044,0.00254,2506595.87242109,6332.89301652458
1807,997200,-132720,230400,12883,0.009365,75.489,63.854,86.652,0.00481309,0.2333,0.0,0.0,0.42,0.0,0.0035,0.0,0.0737,0.1094,0.0013,0.0767,0.0819,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.42,0.0,0.0035,0.0,0.0737,0.1094,0.0013,0.0767,0.0819,0.0,0.0,0.0,0.0,0.2602,0.0,0.0,0.479,0.0,0.0035,0.0,0.0147,0.1094,0.0013,0.0498,0.0819,0.0,0.0,0.0,0.0,0.2333,0.0,0.0,0.42,0.0,0.0035,0.0,0.0737,0.1094,0.0013,0.0767,0.0819,0.0,0.0,0.0,0.0,0.2602,0.0,0.0,0.479,0.0,0.0035,0.0,0.0147,0.1094,0.0013,0.0498,0.0819,0.0,0.0,0.0,0.0,0.000817,0.00033,0.00021,0.00108,2506596.99043281,6332.89442884729
1808,998160,-132720,230400,12885,0.001761,75.436,63.883,86.423,0.00086455,0.5703,0.0189,0.0,0.1289,0.0,0.2022,0.0,0.0228,0.0072,0.0005,0.029,0.0202,0.0,0.0,0.0,0.0,0.5703,0.0189,0.0,0.1289,0.0,0.2022,0.0,0.0228,0.0072,0.0005,0.029,0.0202,0.0,0.0,0.0,0.0,0.5736,0.0189,0.0,0.1471,0.0,0.2022,0.0,0.0046,0.0072,0.0005,0.0257,0.0202,0.0,0.0,0.0,0.0,0.5703,0.0189,0.0,0.1289,0.0,0.2022,0.0,0.0228,0.0072,0.0005,0.029,0.0202,0.0,0.0,0.0,0.0,0.5736,0.0189,0.0,0.1471,0.0,0.2022,0.0,0.0046,0.0072,0.0005,0.0257,0.0202,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.0,8e-05,2506595.29474063,6332.89228677215
1809,999600,-132720,230400,12888,0.005688,75.408,64.068,86.367,0.00275104,0.634,0.0696,0.0,0.1201,0.0,0.0065,0.0,0.0168,0.0313,0.0017,0.1002,0.0197,0.0,0.0,0.0,0.0,0.634,0.0696,0.0,0.1201,0.0,0.0065,0.0,0.0168,0.0313,0.0017,0.1002,0.0197,0.0,0.0,0.0,0.0,0.6423,0.0696,0.0,0.1335,0.0,0.0065,0.0,0.0034,0.0313,0.0017,0.0919,0.0197,0.0,0.0,0.0,0.0,0.634,0.0696,0.0,0.1201,0.0,0.0065,0.0,0.0168,0.0313,0.0017,0.1002,0.0197,0.0,0.0,0.0,0.0,0.6423,0.0696,0.0,0.1335,0.0,0.0065,0.0,0.0034,0.0313,0.0017,0.0919,0.0197,0.0,0.0,0.0,0.0,0.000287,-4e-05,-1e-05,0.00038,2506593.03384531,6332.88943070485
1810,1000560,-132720,230400,12890,0.004824,75.238,63.172,86.644,0.00229663,0.3816,0.0,0.0,0.3232,0.0,0.0173,0.0153,0.057,0.0542,0.0001,0.1188,0.0326,0.0,0.0,0.0,0.0,0.3816,0.0,0.0,0.3232,0.0,0.0173,0.0153,0.057,0.0542,0.0001,0.1188,0.0326,0.0,0.0,0.0,0.0,0.3972,0.0,0.0,0.3688,0.0,0.0173,0.0153,0.0114,0.0542,0.0001,0.1032,0.0326,0.0,0.0,0.0,0.0,0.3816,0.0,0.0,0.3232,0.0,0.0173,0.0153,0.057,0.0542,0.0001,0.1188,0.0326,0.0,0.0,0.0,0.0,0.3972,0.0,0.0,0.3688,0.0,0.0173,0.0153,0.0114,0.0542,0.0001,0.1032,0.0326,0.0,0.0,0.0,0.0,0.000263,1e-05,0.0,0.00036,2506592.17980938,6332.88835184684
1811,1001040,-132720,230400,12891,0.001089,75.037,62.477,86.784,0.00049799,0.2378,0.0,0.0,0.1357,0.0,0.3309,0.15,0.0242,0.0178,0.0,0.0925,0.0111,0.0,0.0,0.0,0.0,0.2378,0.0,0.0,0.1357,0.0,0.3309,0.15,0.0242,0.0178,0.0,0.0925,0.0111,0.0,0.0,0.0,0.0,0.2447,0.0,0.0,0.1551,0.0,0.3309,0.15,0.0048,0.0178,0.0,0.0856,0.0111,0.0,0.0,0.0,0.0,0.2378,0.0,0.0,0.1357,0.0,0.3309,0.15,0.0242,0.0178,0.0,0.0925,0.0111,0.0,0.0,0.0,0.0,0.2447,0.0,0.0,0.1551,0.0,0.3309,0.15,0.0048,0.0178,0.0,0.0856,0.0111,0.0,0.0,0.0,0.0,1.3e-05,0.0,-1e-05,7e-05,2506591.89099766,6332.8879870063
1812,1004880,-132720,230400,12899,0.000202,74.799,62.391,86.395,8.2e-05,0.4451,0.0,0.0,0.1703,0.0,0.2762,0.0,0.0143,0.0029,0.0027,0.0795,0.0091,0.0,0.0,0.0,0.0,0.4451,0.0,0.0,0.1703,0.0,0.2762,0.0,0.0143,0.0029,0.0027,0.0795,0.0091,0.0,0.0,0.0,0.0,0.4451,0.0,0.0,0.1817,0.0,0.2762,0.0,0.0029,0.0029,0.0027,0.0795,0.0091,0.0,0.0,0.0,0.0,0.4451,0.0,0.0,0.1703,0.0,0.2762,0.0,0.0143,0.0029,0.0027,0.0795,0.0091,0.0,0.0,0.0,0.0,0.4451,0.0,0.0,0.1817,0.0,0.2762,0.0,0.0029,0.0029,0.0027,0.0795,0.0091,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,1e-05,2506586.23897813,6332.88084710762
1813,970320,-132240,230400,13027,0.047544,77.235,66.972,87.968,0.02988288,0.144,0.0,0.0,0.2905,0.0,0.2422,0.0,0.0509,0.0998,0.0011,0.0978,0.0736,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.2905,0.0,0.2422,0.0,0.0509,0.0998,0.0011,0.0978,0.0736,0.0,0.0,0.0,0.0,0.1717,0.0,0.0,0.3312,0.0,0.2422,0.0,0.0102,0.0998,0.0011,0.0701,0.0736,0.0,0.0,0.0,0.0,0.144,0.0,0.0,0.2905,0.0,0.2422,0.0,0.0509,0.0998,0.0011,0.0978,0.0736,0.0,0.0,0.0,0.0,0.1717,0.0,0.0,0.3312,0.0,0.2422,0.0,0.0102,0.0998,0.0011,0.0701,0.0736,0.0,0.0,0.0,0.0,0.003972,0.00052,0.00033,0.00516,2506626.49972578,6332.93170621796
1814,970800,-132240,230400,13028,0.128357,77.245,66.912,88.22,0.08253438,0.1243,0.0,0.0,0.3355,0.0,0.0,0.0,0.0595,0.2245,0.01,0.1438,0.1023,0.0,0.0,0.0,0.0,0.1243,0.0,0.0,0.3355,0.0,0.0,0.0,0.0595,0.2245,0.01,0.1438,0.1023,0.0,0.0,0.0,0.0,0.2208,0.0,0.0,0.3856,0.0,0.0,0.0,0.0119,0.2245,0.0075,0.0984,0.0512,0.0,0.0,0.0,0.0,0.1243,0.0,0.0,0.3355,0.0,0.0,0.0,0.0595,0.2245,0.01,0.1438,0.1023,0.0,0.0,0.0,0.0,0.2208,0.0,0.0,0.3856,0.0,0.0,0.0,0.0119,0.2245,0.0075,0.0984,0.0512,0.0,0.0,0.0,0.0,0.011807,0.0039,0.00244,0.01793,2506627.05233438,6332.9324042941
1815,971280,-132240,230400,13029,0.035305,77.114,66.579,88.088,0.02251495,0.1311,0.0,0.0,0.3198,0.0,0.0,0.0,0.0569,0.0938,0.0935,0.1196,0.1854,0.0,0.0,0.0,0.0,0.1311,0.0,0.0,0.3198,0.0,0.0,0.0,0.0569,0.0938,0.0935,0.1196,0.1854,0.0,0.0,0.0,0.0,0.2645,0.0,0.0,0.3887,0.0,0.0,0.0,0.0114,0.0938,0.0701,0.0789,0.0927,0.0,0.0,0.0,0.0,0.1311,0.0,0.0,0.3198,0.0,0.0,0.0,0.0569,0.0938,0.0935,0.1196,0.1854,0.0,0.0,0.0,0.0,0.2645,0.0,0.0,0.3887,0.0,0.0,0.0,0.0114,0.0938,0.0701,0.0789,0.0927,0.0,0.0,0.0,0.0,0.003274,0.00029,0.00042,0.00453,2506626.48696406,6332.93169009622
1816,971760,-132240,230400,13030,0.077073,77.28,66.51,88.282,0.0500269,0.1558,0.0,0.0,0.3524,0.0,0.0,0.0,0.0618,0.1606,0.0212,0.1263,0.1218,0.0,0.0,0.0,0.0,0.1558,0.0,0.0,0.3524,0.0,0.0,0.0,0.0618,0.1606,0.0212,0.1263,0.1218,0.0,0.0,0.0,0.0,0.2559,0.0,0.0,0.4018,0.0,0.0,0.0,0.0124,0.1606,0.0212,0.0871,0.0609,0.0,0.0,0.0,0.0,0.1558,0.0,0.0,0.3524,0.0,0.0,0.0,0.0618,0.1606,0.0212,0.1263,0.1218,0.0,0.0,0.0,0.0,0.2559,0.0,0.0,0.4018,0.0,0.0,0.0,0.0124,0.1606,0.0212,0.0871,0.0609,0.0,0.0,0.0,0.0,0.008859,0.00268,0.00132,0.0125,2506627.03957813,6332.93238818026
1817,972240,-132240,230400,13031,0.011064,77.221,66.369,88.128,0.00714808,0.1671,0.0,0.0,0.3888,0.0,0.0,0.0,0.069,0.029,0.0421,0.1236,0.1803,0.0,0.0,0.0,0.0,0.1671,0.0,0.0,0.3888,0.0,0.0,0.0,0.069,0.029,0.0421,0.1236,0.1803,0.0,0.0,0.0,0.0,0.1882,0.0,0.0,0.444,0.0,0.0,0.0,0.0138,0.029,0.0421,0.1025,0.1803,0.0,0.0,0.0,0.0,0.1671,0.0,0.0,0.3888,0.0,0.0,0.0,0.069,0.029,0.0421,0.1236,0.1803,0.0,0.0,0.0,0.0,0.1882,0.0,0.0,0.444,0.0,0.0,0.0,0.0138,0.029,0.0421,0.1025,0.1803,0.0,0.0,0.0,0.0,0.0013,0.00047,0.00016,0.00181,2506626.75052109,6332.93202303206
1818,972720,-132240,230400,13032,0.057116,77.2,66.543,88.196,0.0369554,0.1305,0.0,0.0,0.2912,0.0,0.0,0.0,0.0518,0.1094,0.0948,0.1205,0.2017,0.0,0.0,0.0,0.0,0.1305,0.0,0.0,0.2912,0.0,0.0,0.0,0.0518,0.1094,0.0948,0.1205,0.2017,0.0,0.0,0.0,0.0,0.2731,0.0,0.0,0.3326,0.0,0.0,0.0,0.0104,0.1094,0.0948,0.0787,0.1009,0.0,0.0,0.0,0.0,0.1305,0.0,0.0,0.2912,0.0,0.0,0.0,0.0518,0.1094,0.0948,0.1205,0.2017,0.0,0.0,0.0,0.0,0.2731,0.0,0.0,0.3326,0.0,0.0,0.0,0.0104,0.1094,0.0948,0.0787,0.1009,0.0,0.0,0.0,0.0,0.00633,0.00081,0.00085,0.0086,2506625.34348516,6332.9302456107
1819,973200,-132240,230400,13033,0.039019,77.257,66.498,88.239,0.02541475,0.1311,0.0,0.0,0.3237,0.0,0.0,0.0,0.0575,0.1089,0.0797,0.1487,0.1504,0.0,0.0,0.0,0.0,0.1311,0.0,0.0,0.3237,0.0,0.0,0.0,0.0575,0.1089,0.0797,0.1487,0.1504,0.0,0.0,0.0,0.0,0.2542,0.0,0.0,0.3697,0.0,0.0,0.0,0.0115,0.1089,0.0797,0.1008,0.0752,0.0,0.0,0.0,0.0,0.1311,0.0,0.0,0.3237,0.0,0.0,0.0,0.0575,0.1089,0.0797,0.1487,0.1504,0.0,0.0,0.0,0.0,0.2542,0.0,0.0,0.3697,0.0,0.0,0.0,0.0115,0.1089,0.0797,0.1008,0.0752,0.0,0.0,0.0,0.0,0.004681,0.0006,0.00067,0.00618,2506624.778125,6332.92953142639
1820,973680,-132240,230400,13034,0.037787,77.354,66.621,88.215,0.02478208,0.1469,0.0,0.0,0.316,0.0,0.0,0.0,0.0561,0.1122,0.063,0.1596,0.146,0.0,0.0,0.0,0.0,0.1469,0.0,0.0,0.316,0.0,0.0,0.0,0.0561,0.1122,0.063,0.1596,0.146,0.0,0.0,0.0,0.0,0.2609,0.0,0.0,0.3609,0.0,0.0,0.0,0.0112,0.1122,0.063,0.1186,0.073,0.0,0.0,0.0,0.0,0.1469,0.0,0.0,0.316,0.0,0.0,0.0,0.0561,0.1122,0.063,0.1596,0.146,0.0,0.0,0.0,0.0,0.2609,0.0,0.0,0.3609,0.0,0.0,0.0,0.0112,0.1122,0.063,0.1186,0.073,0.0,0.0,0.0,0.0,0.004745,0.00056,0.00057,0.00594,2506625.33075156,6332.93022952448
1821,974160,-132240,230400,13035,0.019614,77.332,66.682,88.142,0.01285509,0.133,0.0,0.0,0.2619,0.0,0.0,0.0,0.0464,0.071,0.1103,0.1715,0.2058,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.2619,0.0,0.0,0.0,0.0464,0.071,0.1103,0.1715,0.2058,0.0,0.0,0.0,0.0,0.2897,0.0,0.0,0.299,0.0,0.0,0.0,0.0093,0.071,0.1103,0.1177,0.1029,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.2619,0.0,0.0,0.0,0.0464,0.071,0.1103,0.1715,0.2058,0.0,0.0,0.0,0.0,0.2897,0.0,0.0,0.299,0.0,0.0,0.0,0.0093,0.071,0.1103,0.1177,0.1029,0.0,0.0,0.0,0.0,0.002282,0.00019,0.00053,0.00292,2506622.80573984,6332.92703983374
1822,974640,-132240,230400,13036,0.007686,77.553,66.889,88.179,0.00512064,0.1502,0.0,0.0,0.2671,0.0,0.0,0.0,0.048,0.0269,0.1474,0.1613,0.1991,0.0,0.0,0.0,0.0,0.1502,0.0,0.0,0.2671,0.0,0.0,0.0,0.048,0.0269,0.1474,0.1613,0.1991,0.0,0.0,0.0,0.0,0.1891,0.0,0.0,0.3055,0.0,0.0,0.0,0.0096,0.0269,0.1474,0.1224,0.1991,0.0,0.0,0.0,0.0,0.1502,0.0,0.0,0.2671,0.0,0.0,0.0,0.048,0.0269,0.1474,0.1613,0.1991,0.0,0.0,0.0,0.0,0.1891,0.0,0.0,0.3055,0.0,0.0,0.0,0.0096,0.0269,0.1474,0.1224,0.1991,0.0,0.0,0.0,0.0,0.000931,0.00043,0.0002,0.00134,2506623.63468906,6332.92808699367
1823,975120,-132240,230400,13037,0.019834,77.268,66.853,87.942,0.01288468,0.0955,0.0,0.0,0.1541,0.0,0.0,0.0,0.0274,0.0356,0.1344,0.1771,0.3759,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.1541,0.0,0.0,0.0,0.0274,0.0356,0.1344,0.1771,0.3759,0.0,0.0,0.0,0.0,0.3262,0.0,0.0,0.176,0.0,0.0,0.0,0.0055,0.0356,0.1344,0.1344,0.188,0.0,0.0,0.0,0.0,0.0955,0.0,0.0,0.1541,0.0,0.0,0.0,0.0274,0.0356,0.1344,0.1771,0.3759,0.0,0.0,0.0,0.0,0.3262,0.0,0.0,0.176,0.0,0.0,0.0,0.0055,0.0356,0.1344,0.1344,0.188,0.0,0.0,0.0,0.0,0.001879,-0.00017,0.00054,0.00258,2506623.06933906,6332.92737282096
1824,975600,-132240,230400,13038,0.067164,77.28,66.78,88.005,0.04373463,0.0906,0.0,0.0,0.1545,0.0,0.0,0.0,0.0277,0.0347,0.1961,0.2162,0.2802,0.0,0.0,0.0,0.0,0.0906,0.0,0.0,0.1545,0.0,0.0,0.0,0.0277,0.0347,0.1961,0.2162,0.2802,0.0,0.0,0.0,0.0,0.2705,0.0,0.0,0.1767,0.0,0.0,0.0,0.0055,0.0347,0.1961,0.1764,0.1401,0.0,0.0,0.0,0.0,0.0906,0.0,0.0,0.1545,0.0,0.0,0.0,0.0277,0.0347,0.1961,0.2162,0.2802,0.0,0.0,0.0,0.0,0.2705,0.0,0.0,0.1767,0.0,0.0,0.0,0.0055,0.0347,0.1961,0.1764,0.1401,0.0,0.0,0.0,0.0,0.006585,0.00113,0.00141,0.00912,2506622.50399063,6332.92665865145
1825,976080,-132240,230400,13039,0.051804,77.43,66.654,88.109,0.03415268,0.0772,0.0,0.0,0.066,0.0,0.0,0.0,0.0119,0.0001,0.392,0.1988,0.2539,0.0,0.0,0.0,0.0,0.0772,0.0,0.0,0.066,0.0,0.0,0.0,0.0119,0.0001,0.392,0.1988,0.2539,0.0,0.0,0.0,0.0,0.2411,0.0,0.0,0.1735,0.0,0.0,0.0,0.0024,0.0001,0.294,0.1619,0.127,0.0,0.0,0.0,0.0,0.0772,0.0,0.0,0.066,0.0,0.0,0.0,0.0119,0.0001,0.392,0.1988,0.2539,0.0,0.0,0.0,0.0,0.2411,0.0,0.0,0.1735,0.0,0.0,0.0,0.0024,0.0001,0.294,0.1619,0.127,0.0,0.0,0.0,0.0,0.000568,0.00142,0.00063,0.00702,2506622.21496563,6332.92629354461
1826,976560,-132240,230400,13040,0.003529,77.335,66.769,88.106,0.00232958,0.0737,0.0,0.0,0.0456,0.0,0.0,0.0,0.0083,0.0,0.4202,0.1983,0.2539,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0456,0.0,0.0,0.0,0.0083,0.0,0.4202,0.1983,0.2539,0.0,0.0,0.0,0.0,0.2323,0.0,0.0,0.1573,0.0,0.0,0.0,0.0017,0.0,0.3151,0.1666,0.127,0.0,0.0,0.0,0.0,0.0737,0.0,0.0,0.0456,0.0,0.0,0.0,0.0083,0.0,0.4202,0.1983,0.2539,0.0,0.0,0.0,0.0,0.2323,0.0,0.0,0.1573,0.0,0.0,0.0,0.0017,0.0,0.3151,0.1666,0.127,0.0,0.0,0.0,0.0,-1.3e-05,7e-05,3e-05,0.00041,2506620.80795781,6332.92451615661
1827,977040,-132240,230400,13041,0.007215,77.458,66.493,88.408,0.00486621,0.0875,0.0,0.0,0.1025,0.0,0.0,0.0,0.0185,0.0065,0.241,0.2377,0.3063,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.1025,0.0,0.0,0.0,0.0185,0.0065,0.241,0.2377,0.3063,0.0,0.0,0.0,0.0,0.2784,0.0,0.0,0.1173,0.0,0.0,0.0,0.0037,0.0065,0.241,0.1999,0.1532,0.0,0.0,0.0,0.0,0.0875,0.0,0.0,0.1025,0.0,0.0,0.0,0.0185,0.0065,0.241,0.2377,0.3063,0.0,0.0,0.0,0.0,0.2784,0.0,0.0,0.1173,0.0,0.0,0.0,0.0037,0.0065,0.241,0.1999,0.1532,0.0,0.0,0.0,0.0,0.000456,0.00036,0.00014,0.00123,2506620.24261719,6332.92380199567
1828,977520,-132240,230400,13042,0.0466,77.219,66.828,87.681,0.03066735,0.092,0.0,0.0,0.1645,0.0,0.0,0.0,0.0296,0.0446,0.1626,0.198,0.3087,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.1645,0.0,0.0,0.0,0.0296,0.0446,0.1626,0.198,0.3087,0.0,0.0,0.0,0.0,0.2758,0.0,0.0,0.1882,0.0,0.0,0.0,0.0059,0.0446,0.1626,0.1686,0.1544,0.0,0.0,0.0,0.0,0.092,0.0,0.0,0.1645,0.0,0.0,0.0,0.0296,0.0446,0.1626,0.198,0.3087,0.0,0.0,0.0,0.0,0.2758,0.0,0.0,0.1882,0.0,0.0,0.0,0.0059,0.0446,0.1626,0.1686,0.1544,0.0,0.0,0.0,0.0,0.004369,-0.00062,0.00072,0.00536,2506618.83561563,6332.92202461529
1829,978000,-132240,230400,13043,0.028719,77.081,66.656,87.628,0.01870969,0.0831,0.0,0.0,0.1269,0.0,0.0,0.0,0.0229,0.0343,0.2767,0.1766,0.2794,0.0,0.0,0.0,0.0,0.0831,0.0,0.0,0.1269,0.0,0.0,0.0,0.0229,0.0343,0.2767,0.1766,0.2794,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.1452,0.0,0.0,0.0,0.0046,0.0343,0.2767,0.1384,0.1397,0.0,0.0,0.0,0.0,0.0831,0.0,0.0,0.1269,0.0,0.0,0.0,0.0229,0.0343,0.2767,0.1766,0.2794,0.0,0.0,0.0,0.0,0.261,0.0,0.0,0.1452,0.0,0.0,0.0,0.0046,0.0343,0.2767,0.1384,0.1397,0.0,0.0,0.0,0.0,0.002071,-0.00013,0.00032,0.00276,2506618.54660781,6332.92165952947
1830,978480,-132240,230400,13044,0.004759,77.287,66.31,88.072,0.00315019,0.0889,0.0,0.0,0.1886,0.0,0.0,0.0,0.0338,0.0226,0.2345,0.138,0.2934,0.0,0.0,0.0,0.0,0.0889,0.0,0.0,0.1886,0.0,0.0,0.0,0.0338,0.0226,0.2345,0.138,0.2934,0.0,0.0,0.0,0.0,0.2631,0.0,0.0,0.2156,0.0,0.0,0.0,0.0068,0.0226,0.2345,0.1105,0.1467,0.0,0.0,0.0,0.0,0.0889,0.0,0.0,0.1886,0.0,0.0,0.0,0.0338,0.0226,0.2345,0.138,0.2934,0.0,0.0,0.0,0.0,0.2631,0.0,0.0,0.2156,0.0,0.0,0.0,0.0068,0.0226,0.2345,0.1105,0.1467,0.0,0.0,0.0,0.0,0.000411,5e-05,6e-05,0.00066,2506619.09926562,6332.9223576679
1831,978960,-132240,230400,13045,0.024708,77.338,66.258,88.035,0.0164766,0.2389,0.0,0.0,0.4307,0.0,0.0,0.0,0.0766,0.0269,0.0526,0.0723,0.102,0.0,0.0,0.0,0.0,0.2389,0.0,0.0,0.4307,0.0,0.0,0.0,0.0766,0.0269,0.0526,0.0723,0.102,0.0,0.0,0.0,0.0,0.2469,0.0,0.0,0.492,0.0,0.0,0.0,0.0153,0.0269,0.0526,0.0643,0.102,0.0,0.0,0.0,0.0,0.2389,0.0,0.0,0.4307,0.0,0.0,0.0,0.0766,0.0269,0.0526,0.0723,0.102,0.0,0.0,0.0,0.0,0.2469,0.0,0.0,0.492,0.0,0.0,0.0,0.0153,0.0269,0.0526,0.0643,0.102,0.0,0.0,0.0,0.0,0.003408,0.00087,0.00039,0.00442,2506619.65192656,6332.92305581218
1832,979440,-132240,230400,13046,0.007217,77.168,66.194,87.893,0.00473237,0.1557,0.0,0.0,0.3002,0.0,0.0,0.0,0.0532,0.0198,0.1357,0.0862,0.2323,0.0,0.0,0.0168,0.0,0.1557,0.0,0.0,0.3002,0.0,0.0,0.0,0.0532,0.0198,0.1357,0.0862,0.2323,0.0,0.0,0.0168,0.0,0.2925,0.0,0.0,0.3428,0.0,0.0,0.0,0.0106,0.0198,0.1357,0.0655,0.1162,0.0,0.0,0.0168,0.0,0.1557,0.0,0.0,0.3002,0.0,0.0,0.0,0.0532,0.0198,0.1357,0.0862,0.2323,0.0,0.0,0.0168,0.0,0.2925,0.0,0.0,0.3428,0.0,0.0,0.0,0.0106,0.0198,0.1357,0.0655,0.1162,0.0,0.0,0.0168,0.0,0.000839,0.00019,0.00014,0.00112,2506618.24493906,6332.92127844991
1833,979920,-132240,230400,13047,0.006605,77.05,65.747,87.795,0.00426851,0.3658,0.0519,0.0,0.2213,0.0,0.0,0.0,0.0392,0.0333,0.0166,0.1307,0.0775,0.0,0.0,0.0187,0.045,0.3658,0.0519,0.0,0.2213,0.0,0.0,0.0,0.0392,0.0333,0.0166,0.1307,0.0775,0.0,0.0,0.0187,0.045,0.3822,0.0519,0.0,0.2527,0.0,0.0,0.0,0.0078,0.0333,0.0166,0.1143,0.0775,0.0,0.0,0.0187,0.045,0.3658,0.0519,0.0,0.2213,0.0,0.0,0.0,0.0392,0.0333,0.0166,0.1307,0.0775,0.0,0.0,0.0187,0.045,0.3822,0.0519,0.0,0.2527,0.0,0.0,0.0,0.0078,0.0333,0.0166,0.1143,0.0775,0.0,0.0,0.0187,0.045,0.000766,0.00016,0.00014,0.00108,2506616.83795625,6332.9195010911
