ObjectId,Street_,Dir,Post_Dir,Street,Type_,Loc,Zip,Council,Neighborhood,Referred,Down___Clear
1274,2219,,,Congress,St,Entire,40212.0,4.0,Russell,9/22/2016,2018/07/30 03:59:59+00
1275,2125,,,Magazine,St,Entire,40211.0,4.0,Russell,4/4/2017,2018/07/30 03:59:59+00
1276,2302,,,Magazine,St,Entire,40211.0,6.0,Russell,5/16/2017,2018/07/30 03:59:59+00
1277,6401,,,River,Rd,Entire,40059.0,16.0,Harrods Creek,12/7/2016,2018/08/07 03:59:59+00
1278,2200,,,Dumesnil,St,Entire,40210.0,6.0,Park Hill,2/29/2016,2018/08/10 03:59:59+00
1279,1731,,,Lytle,St,Entire,40203.0,5.0,Portland,8/17/2016,2018/08/10 03:59:59+00
1280,1348,S,,26th,St,Entire,40210.0,1.0,Park Hill,10/11/2016,2018/08/13 03:59:59+00
1281,2745,W,,Market,St,Entire,40212.0,5.0,Portland,11/17/2017,2018/08/13 03:59:59+00
1282,2749,W,,Market,St,Entire,40212.0,5.0,Portland,6/24/2015,2018/08/13 03:59:59+00
1283,9911,,,Mary Dell,Ln,Entire,40291.0,20.0,Fern Creek,2/2/2017,2018/08/13 03:59:59+00
1284,1855,W,,Ormsby,Ave,Entire,40210.0,6.0,Park Hill,11/17/2017,2018/08/13 03:59:59+00
1285,2906,,,Woodland,Ave,Entire,40211.0,1.0,Parkland,7/23/2018,2018/08/24 03:59:59+00
1286,621,S,,22nd,St,Entire,40211.0,4.0,Russell,11/17/2017,2018/08/29 03:59:59+00
1287,223,S,,23rd,St,Entire,40212.0,4.0,Russell,11/18/2016,2018/08/29 03:59:59+00
1288,215,S,,24th,St,Entire,40212.0,4.0,Russell,8/17/2017,2018/08/29 03:59:59+00
1289,317,,,Bayly,Ave,Rear,40206.0,9.0,Crescent Hill,7/31/2018,2018/08/29 03:59:59+00
1290,1818,,,Duncan,St,Entire,40203.0,5.0,Portland,8/3/2016,2018/08/29 03:59:59+00
1291,926,,,Euclid,Ave,Entire,40208.0,6.0,Taylor Berry,3/27/2018,2018/08/29 03:59:59+00
1292,103,N,,30th,St,Entire,40212.0,5.0,Portland,2/7/2017,2017/10/05 03:59:59+00
1293,2100,,,St Xavier,St,Entire,40212.0,5.0,Portland,5/28/2019,2019/06/28 03:59:59+00
1294,3523,,,Camp Ground,Rd,Entire,40211.0,1.0,Lake Dreamland,1/22/2020,2020/02/03 05:00:00+00
1295,310,E,,Jacob,St,Entire,40203.0,4.0,Smoketown,3/14/2017,2017/04/14 03:59:59+00
1296,101,N,,34th,St,Entire,40212.0,5.0,Shawnee,12/21/2017,2018/09/11 03:59:59+00
1297,2827,,,Northwestern,Pky,Entire,40212.0,5.0,Portland,4/29/2015,2017/10/05 03:59:59+00
1298,9111,,,Old Bardstown,Rd,Entire,40291.0,22.0,Fern Creek,5/1/2019,2019/07/17 03:59:59+00
1299,2420,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/03 05:00:00+00
1300,727,,,Coke,St,Entire,40203.0,4.0,Smoketown,7/19/2016,2017/04/18 03:59:59+00
1301,521,N,,19th,St,Entire,40203.0,5.0,Portland,1/15/2018,2018/09/17 03:59:59+00
1302,2312,W,,Madison,St,Entire,40211.0,4.0,Russell,6/13/2016,2017/10/16 03:59:59+00
1303,2527,,,Jefferson,St,Entire,40212.0,5.0,Russell,2/28/2019,2019/07/22 03:59:59+00
1304,3317,,,Rudd,Ave,Entire,40212.0,5.0,Portland,7/8/2019,2019/07/26 03:59:59+00
1305,2831-2833,,,Northwestern,Pky,Entire,40212.0,5.0,Portland,7/17/2019,2019/07/29 03:59:59+00
1306,512,N,,20th,St,Entire,40203.0,5.0,Portland,7/18/2019,2019/08/09 03:59:59+00
1307,1846,,,Portland,Ave,Entire,40203.0,5.0,Portland,7/18/2019,2019/08/09 03:59:59+00
1308,3326-3328,,,Northwestern,Pky,Entire,40212.0,5.0,Portland,7/30/2019,2019/08/13 03:59:59+00
1309,1515,,,Hemlock,St,Entire,40211.0,3.0,Park Duvalle,2/22/2019,2019/08/26 03:59:59+00
1310,1800,W,,Main,St,Smokestack,40203.0,6.0,Portland,7/24/2019,2019/08/26 03:59:59+00
1311,4319,,,Wilshire,Ave,Entire,40216.0,1.0,Lake Dreamland,4/4/2019,2019/10/09 03:59:59+00
1312,1819,W,,Market,St,Entire,40203.0,4.0,Portland,10/9/2018,2019/10/10 03:59:59+00
1313,721,E,,Caldwell,St,Entire,40203.0,4.0,Smoketown,9/4/2019,2019/10/13 03:59:59+00
1314,723,E,,Caldwell,St,Entire,40203.0,4.0,Smoketown,9/4/2019,2019/10/13 03:59:59+00
1315,2408,,,Cedar,St,Entire,40212.0,5.0,Russell,1/17/2019,2019/10/15 03:59:59+00
1316,222,S,,25th,St,Entire,40212.0,5.0,Russell,2/1/2019,2019/10/18 03:59:59+00
1317,511,S,,20th,St,Entire,40203.0,4.0,Russell,6/4/2018,2019/10/28 03:59:59+00
1318,2106,,,Greenwood,Ave,Entire,40210.0,6.0,California,2/12/2019,2019/10/28 03:59:59+00
1319,2327,W,,Hill,St,Entire,40210.0,3.0,Park Hill,12/5/2018,2019/10/28 03:59:59+00
1320,1654,W,,Kentucky,St,Entire,40210.0,6.0,California,7/3/2018,2019/10/28 03:59:59+00
1321,1816,W,,Kentucky,St,Entire,40210.0,6.0,California,3/1/2019,2019/10/28 03:59:59+00
1322,2207,W,,Ormsby,Ave,Entire,40210.0,6.0,Park Hill,11/12/2018,2019/10/28 03:59:59+00
1323,1322,S,,Preston,St,Entire,40208.0,6.0,Shelby Park,1/3/2019,2019/10/28 03:59:59+00
1324,2418,,,Dumesnil,Ave,Entire,40210.0,6.0,Park Hill,3/1/2019,2019/10/29 03:59:59+00
1325,1813,,,Crop,St,Entire,40203.0,4.0,Portland,1/3/2019,2019/10/30 03:59:59+00
1326,725,E,,St Catherine,St,Entire,40203.0,4.0,Shelby Park,4/19/2018,2019/11/01 03:59:59+00
1327,439,S,,29th,St,Entire,40212.0,5.0,Russell,4/30/2019,2019/11/05 05:00:00+00
1328,3124,,,Elliott,Ave,Entire,40212.0,5.0,Russell,3/1/2019,2019/11/05 05:00:00+00
1329,2433,,,Cedar,St,Entire,40212.0,5.0,Russell,1/16/2019,2019/11/07 05:00:00+00
1330,2534,W,,Jefferson,St,Entire,40212.0,5.0,Russell,2/5/2019,2019/11/07 05:00:00+00
1331,2144,,,Bank,St,Entire,40212.0,5.0,Portland,11/9/2018,2019/11/13 05:00:00+00
1332,2311,W,,Main,St,Entire,40212.0,4.0,Portland,11/1/2019,2019/11/19 05:00:00+00
1333,2821-2823,,,Portland,Ave,Entire,40212.0,5.0,Portland,11/1/2019,2019/11/26 05:00:00+00
1334,2717,,,Magazine,St,Entire,40211.0,5.0,Russell,11/7/2019,2019/11/27 05:00:00+00
1335,2911,,,Griffiths,Ave,Entire,40212.0,5.0,Portland,5/21/2018,2019/12/04 05:00:00+00
1336,2429,W,,Broadway,,Entire,40211.0,6.0,Russell,11/12/2019,2019/12/05 05:00:00+00
1337,2427,,,St Xavier,St,Entire,40212.0,5.0,Portland,11/27/2017,2018/09/17 03:59:59+00
1338,3811,,,Vermont,Ave,Entire,40211.0,5.0,Shawnee,6/22/2015,2017/10/16 03:59:59+00
1339,127,S,,40th,St,Entire,40212.0,5.0,Shawnee,5/19/2017,2018/09/18 03:59:59+00
1340,1824,,,Baird,St,Entire,40203.0,5.0,Portland,2/24/2017,2017/04/20 03:59:59+00
1341,6609,,,Elmwood,St,Entire,40216.0,1.0,Lake Dreamland,10/10/2017,2017/10/23 03:59:59+00
1342,1510,,,Bicknell,Ave,Entire,40215.0,15.0,Hazelwood,3/17/2017,2018/09/20 03:59:59+00
1343,2019,,,Bank,St,Entire,40203.0,5.0,Portland,4/3/2017,2017/04/20 03:59:59+00
1344,1146,S,,Preston,St,Entire,40203.0,6.0,Shelby Park,9/26/2017,2017/10/24 03:59:59+00
1345,1532,,,Dumesnil,St,Entire,40210.0,6.0,Park Hill,9/17/2018,2018/10/05 03:59:59+00
1346,1926,,,Rowan,St,Entire,40203.0,4.0,Portland,11/24/2014,2017/04/20 03:59:59+00
1347,425,N,,28th,St,Entire,40212.0,5.0,Portland,3/3/2016,2017/10/30 03:59:59+00
1348,1536,,,Dumesnil,St,Entire,40210.0,6.0,Park Hill,9/17/2018,2018/10/05 03:59:59+00
1349,1216,S,,15th,St,Entire,40210.0,6.0,Park Hill,10/2/2014,2017/04/24 03:59:59+00
1350,1765,W,,Gaulbert,Ave,Entire,40210.0,3.0,Algonquin,5/1/2015,2017/10/30 03:59:59+00
1351,1921,W,,Main,St,Entire,40203.0,4.0,Portland,9/18/2018,2018/10/05 03:59:59+00
1352,2043,S,,41st,St,Entire,40211.0,1.0,Remainder of City,7/15/2015,2017/05/11 03:59:59+00
1353,2317,W,,Muhammad Ali,Blvd,Entire,40212.0,4.0,Russell,8/29/2016,2017/10/30 03:59:59+00
1354,1814,W,,Market,St,Entire,40203.0,4.0,Russell,2/24/2017,2018/10/08 03:59:59+00
1355,2045,S,,41st,St,Entire,40211.0,1.0,Remainder of City,7/5/2015,2017/05/11 03:59:59+00
1356,2015,,,Woodland,Ave,Entire,40210.0,6.0,Park Hill,6/13/2016,2017/11/01 03:59:59+00
1357,9922,,R,Plaudit,Way,Outbuilding,40272.0,14.0,Pleasure Ridge Park,5/10/2018,2018/10/09 03:59:59+00
1358,1117,W,,Hill,St,Entire,40210.0,6.0,Park Hill,4/25/2017,2017/05/24 03:59:59+00
1359,1119,W,,Hill,St,Entire,40210.0,6.0,Park Hill,4/25/2017,2017/05/24 03:59:59+00
1360,863,S,,23rd,St,Entire,40211.0,6.0,California,9/1/2015,2017/06/05 03:59:59+00
1361,2635,,,Greenwood,Ave,Entire,40211.0,6.0,Parkland,10/9/2015,2017/06/19 03:59:59+00
1362,720,,,Lampton,St,Entire,40203.0,4.0,Smoketown,4/27/2016,2017/06/20 03:59:59+00
1363,1830,W,,Jefferson,St,Entire,40203.0,4.0,Russell,6/9/2017,2017/06/23 03:59:59+00
1364,672,S,,26th,St,Entire,40211.0,5.0,Russell,3/27/2015,2017/06/27 03:59:59+00
1365,335,N,,23rd,St,Entire,40212.0,5.0,Portland,4/29/2015,2017/06/30 03:59:59+00
1366,113,S,,41st,St,Entire,40212.0,5.0,Shawnee,3/4/2016,2017/06/30 03:59:59+00
1367,2120,,,Allston,Ave,Garage,40210.0,3.0,Lake Dreamland,2/23/2016,2017/06/30 03:59:59+00
1368,2438,,,Bank,St,Entire,40212.0,5.0,Portland,11/16/2016,2017/06/30 03:59:59+00
1369,2506,,,Bolling,Ave,Entire,40210.0,3.0,Park Hill,10/7/2015,2017/06/30 03:59:59+00
1370,2329,,,Cedar,St,Entire,40212.0,4.0,Russell,7/15/2015,2017/06/30 03:59:59+00
1371,2309,W,,Chestnut,St,Entire,40211.0,4.0,Russell,7/17/2015,2017/06/30 03:59:59+00
1372,4617,,,Hopewell,Rd,Entire,40299.0,20.0,Jeffersontown,4/13/2016,2017/06/30 03:59:59+00
1373,2019,W,,Jefferson,St,Entire,40203.0,4.0,Russell,3/17/2017,2017/06/30 03:59:59+00
1374,1833,,,Northwestern,Pky,Entire,40203.0,5.0,Portland,3/14/2017,2017/06/30 03:59:59+00
1375,1021,E,,Washington,St,Entire,40206.0,4.0,Butchertown,9/1/2016,2017/06/30 03:59:59+00
1376,1615,E,,Rockford,Ln,Entire,40216.0,3.0,Shively,5/30/2017,2017/07/11 03:59:59+00
1377,2917,,,Virginia,Ave,Entire,40211.0,1.0,Parkland,5/16/2016,2017/07/27 03:59:59+00
1378,2561,,,Bank,St,Entire,40212.0,5.0,Portland,12/31/2015,2017/07/31 03:59:59+00
1379,2905,,,Bank,St,Entire,40212.0,5.0,Portland,1/6/2016,2017/07/31 03:59:59+00
1380,2040,,,Portland,Ave,Entire,40203.0,5.0,Portland,10/1/2015,2017/08/01 03:59:59+00
1381,542,N,,17th,St,Entire,40203.0,5.0,Portland,2/9/2016,2017/08/10 03:59:59+00
1382,301,N,,26th,St,Entire,40212.0,5.0,Portland,2/19/2016,2017/08/14 03:59:59+00
1383,2323,,,Rowan,St,Entire,40212.0,4.0,Portland,8/16/2016,2017/08/17 03:59:59+00
1384,661,S,,23rd,St,Entire,40211.0,6.0,Russell,8/6/2015,2017/08/18 03:59:59+00
1385,621,W,,Kentucky,St,Entire,40203.0,6.0,Limerick,2/8/2017,2017/08/21 03:59:59+00
1386,1166,S,,41st,St,Entire,40211.0,1.0,Chickasaw,5/19/2015,2017/08/30 03:59:59+00
1387,4010,,,Churchman,Ave,Entire,40215.0,15.0,Hazelwood,8/9/2017,2017/08/30 03:59:59+00
1388,6702,,,Kenmore,Ave,Entire,40216.0,1.0,Lake Dreamland,8/15/2017,2017/08/30 03:59:59+00
1389,1826,,,Standard,Ave,Entire,40210.0,3.0,Park Hill,10/14/2016,2017/08/30 03:59:59+00
1390,2512,,,Garfield,Ave,Entire,40212.0,5.0,Portland,3/1/2017,2017/09/07 03:59:59+00
1391,4004,,,Greenwood,Ave,Entire,40211.0,1.0,Chickasaw,11/28/2016,2017/09/11 03:59:59+00
1392,2502,,,St Cecilia,St,Entire,40212.0,5.0,Portland,3/27/2015,2017/09/11 03:59:59+00
1393,2727,,,Dumesnil,St,Entire,40211.0,1.0,Parkland,4/25/2016,2017/09/12 03:59:59+00
1394,2527,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/03 05:00:00+00
1395,2822,W,,Chestnut,St,Entire,40211.0,5.0,Russell,9/22/2016,2017/11/07 05:00:00+00
1396,2824,W,,Chestnut,St,Entire,40211.0,5.0,Russell,5/16/2017,2017/11/07 05:00:00+00
1397,518,N,,17th,St,Entire,40203.0,5.0,Portland,9/14/2015,2017/11/27 05:00:00+00
1398,520,N,,17th,St,Entire,40203.0,5.0,Portland,8/27/2015,2017/11/27 05:00:00+00
1399,720,S,,23rd,St,Entire,40211.0,6.0,California,4/20/2015,2017/11/27 05:00:00+00
1400,2537,,,Owen,St,Entire,40212.0,5.0,Portland,11/28/2016,2017/11/27 05:00:00+00
1401,408,,,Camp,St,Entire,40203.0,4.0,Shelby Park,10/31/2017,2017/12/08 05:00:00+00
1402,2613,,,Portland,Ave,Entire,40212.0,5.0,Portland,11/17/2017,2017/12/11 05:00:00+00
1403,2435,,,Elliott,Ave,Entire,40211.0,3.0,Russell,3/20/2015,2017/12/20 05:00:00+00
1404,2124,,,Grand,Ave,Entire,40210.0,6.0,California,10/23/2015,2017/12/20 05:00:00+00
1405,709,N,,34th,St,Entire,40212.0,5.0,Portland,2/2/2016,2017/12/29 05:00:00+00
1406,2903,W,,Market,St,Entire,40212.0,5.0,Portland,12/21/2016,2017/12/29 05:00:00+00
1407,1859,W,,Ormsby,Ave,Entire,40210.0,6.0,Park Hill,10/30/2015,2018/01/05 05:00:00+00
1408,2106,W,,Ormsby,Ave,Entire,40210.0,6.0,Park Hill,11/5/2015,2018/01/05 05:00:00+00
1409,677,S,,38th,St,Entire,40211.0,5.0,Shawnee,3/20/2017,2018/01/09 05:00:00+00
1410,3403,,H,Shanks,Ln,Entire,40216.0,1.0,Lake Dreamland,2/24/2017,2018/01/11 05:00:00+00
1411,3403,,,Shanks,Ln,Entire,40216.0,1.0,Lake Dreamland,2/24/2017,2018/01/11 05:00:00+00
1412,1712,W,,Madison,St,Entire,40203.0,4.0,Russell,12/11/2017,2018/01/17 05:00:00+00
1413,4723,S,,Overbrook,Dr,Entire,40216.0,1.0,Lake Dreamland,9/20/2016,2018/01/17 05:00:00+00
1414,319,N,,20th,St,Entire,40203.0,5.0,Portland,5/14/2018,2019/01/18 05:00:00+00
1415,2229,,,Cedar,St,Entire,40212.0,4.0,Russell,12/5/2017,2018/10/15 03:59:59+00
1416,222,S,,24th,St,Entire,40212.0,5.0,Russell,1/9/2019,2019/01/18 05:00:00+00
1417,1429-1431,S,R,Brook,St,Entire,40208.0,6.0,Old Louisville,2/5/2020,2020/02/17 05:00:00+00
1418,2708,W,,Chestnut,St,Garage,40211.0,5.0,Russell,8/24/2017,2018/01/24 05:00:00+00
1419,371,N,,25th,St,Entire,40212.0,5.0,Portland,1/28/2020,2020/02/19 05:00:00+00
1420,435,,,Dr W J Hodge,St,Entire,40203.0,4.0,Russell,4/10/2018,2018/10/22 03:59:59+00
1421,2200,W,,Oak,St,Entire,40210.0,6.0,Park Hill,7/18/2018,2019/01/18 05:00:00+00
1422,2423,,,Elliott,Ave,Entire,40211.0,6.0,Russell,4/4/2016,2018/01/29 05:00:00+00
1423,2400,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/20 05:00:00+00
1424,3713,,,Greenwood,Ave,Entire,40211.0,1.0,Chickasaw,3/2/2018,2018/10/22 03:59:59+00
1425,1700,,,Owen,St,Entire,40203.0,5.0,Portland,12/19/2018,2019/01/18 05:00:00+00
1426,2520,,,Elliott,Ave,Entire,40211.0,6.0,Russell,1/5/2018,2018/01/29 05:00:00+00
1427,2416,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/20 05:00:00+00
1428,4612,E,,Overbrook,Dr,Entire,40216.0,1.0,Lake Dreamland,8/1/2017,2018/10/30 03:59:59+00
1429,314,N,,27th,St,Entire,40212.0,5.0,Portland,1/22/2019,2019/02/04 05:00:00+00
1430,1008,S,,32nd,St,Entire,40211.0,1.0,Parkland,11/18/2016,2018/01/30 05:00:00+00
1431,2502,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/20 05:00:00+00
1432,1771,W,,Hill,St,Garage,40210.0,3.0,Park Hill,2/12/2018,2018/10/31 03:59:59+00
1433,316,N,,27th,St,Entire,40212.0,5.0,Portland,12/14/2018,2019/02/04 05:00:00+00
1434,1520,,,Hale,Ave,Entire,40210.0,6.0,California,1/18/2017,2018/01/31 05:00:00+00
1435,2512,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/20 05:00:00+00
1436,2515,,,St Xavier,St,Entire,40212.0,5.0,Portland,1/10/2018,2018/10/31 03:59:59+00
1437,419,N,,28th,St,Entire,40212.0,5.0,Portland,11/9/2017,2019/02/04 05:00:00+00
1438,216,N,,26th,St,Entire,40212.0,5.0,Portland,11/16/2015,2018/02/01 05:00:00+00
1439,2522,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/20 05:00:00+00
1440,2519,,,St Xavier,St,Entire,40212.0,5.0,Portland,2/19/2018,2018/10/31 03:59:59+00
1441,336,N,,22nd,St,Entire,40212.0,5.0,Portland,8/1/2017,2019/02/05 05:00:00+00
1442,1503,,,Bicknell,Ave,Entire,40215.0,15.0,Hazelwood,3/17/2017,2018/02/01 05:00:00+00
1443,2417,,,Elliott,Ave,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/26 05:00:00+00
1444,4816,W,,Overbrook,Dr,Entire,40216.0,1.0,Lake Dreamland,2/13/2020,2020/02/26 05:00:00+00
1445,651,S,,24th,St,Entire,40211.0,6.0,Russell,8/2/2019,2020/02/28 05:00:00+00
1446,217,S,,28th,St,Entire,40212.0,5.0,Russell,2/12/2020,2020/02/28 05:00:00+00
1447,2514,,,Garland,Ave,Entire,40211.0,6.0,California,2/24/2020,2020/03/05 05:00:00+00
1448,719,S,,24th,St,Entire,40211.0,6.0,California,4/30/2019,2020/03/10 03:59:59+00
1449,736,S,,24th,St,Entire,40211.0,6.0,California,6/17/2019,2020/03/10 03:59:59+00
1450,2727,W,,Kentucky,St,Entire,40211.0,6.0,Parkland,1/31/2019,2020/03/10 03:59:59+00
1451,224,S,,25th,St,Entire,40212.0,5.0,Russell,2/1/2019,2020/03/23 03:59:59+00
1452,1847,,,Baird,St,Entire,40203.0,5.0,Portland,3/4/2020,2020/03/24 03:59:59+00
1453,1849,,,Baird,St,Entire,40203.0,5.0,Portland,3/4/2020,2020/03/24 03:59:59+00
1454,1851,,,Baird,St,Entire,40203.0,5.0,Portland,3/4/2020,2020/03/24 03:59:59+00
1455,1852,,,Baird,St,Entire,40203.0,5.0,Portland,3/4/2020,2020/03/24 03:59:59+00
1456,1853,,,Baird,St,Entire,40203.0,5.0,Portland,3/4/2020,2020/03/24 03:59:59+00
1457,433,,,Dr W J Hodge,St,Entire,40203.0,4.0,Russell,4/30/2019,2020/03/24 03:59:59+00
1458,2636,W,,Kentucky,St,Entire,40211.0,6.0,Parkland,10/3/2018,2020/03/24 03:59:59+00
1459,637,E,,Oak,St,Entire,40203.0,4.0,Shelby Park,3/18/2020,2020/04/03 03:59:59+00
1460,2421,W,,Madison,St,Entire,40211.0,5.0,Russell,3/16/2020,2020/04/06 03:59:59+00
1461,1635,,,Prentice,St,Entire,40210.0,6.0,California,8/2/2019,2020/04/06 03:59:59+00
1462,1614,,,Anderson,St,Entire,40210.0,6.0,California,4/16/2019,2020/04/14 03:59:59+00
1463,3325,,,Hudson,Ave,Entire,40211.0,1.0,Hazeldawn,5/14/2019,2020/04/14 03:59:59+00
1464,536,S,,22nd,St,Entire,40211.0,4.0,Russell,4/7/2020,2020/04/21 03:59:59+00
1465,4037,,,Parthenia,Ave,Entire,40211.0,5.0,Russell,4/3/2020,2020/04/28 03:59:59+00
1466,312,,,Camp,St,Entire,40203.0,6.0,Old Louisville,4/17/2020,2020/05/01 03:59:59+00
1467,532,,,Lampton,St,Entire,40203.0,4.0,Smoketown,4/23/2020,2020/05/05 03:59:59+00
1468,1237,,,Dixie,Hwy,Entire,40210.0,6.0,Park Hill,5/13/2019,2020/06/04 03:59:59+00
1469,2323,W,,Chestnut,St,Entire,40211.0,4.0,Russell,11/12/2019,2020/06/25 03:59:59+00
1470,2325,W,,Chestnut,St,Entire,40211.0,4.0,Russell,11/12/2019,2020/06/25 03:59:59+00
1471,2327,W,,Chestnut,St,Entire,40211.0,4.0,Russell,11/12/2019,2020/06/25 03:59:59+00
1472,2329,W,,Chestnut,St,Entire,40211.0,4.0,Russell,11/12/2019,2020/06/25 03:59:59+00
1473,1821,W,,Oak,St,Entire,40210.0,6.0,California,5/13/2016,2018/02/01 05:00:00+00
1474,2809,S,,5th,St,Entire,40208.0,15.0,South Louisville,10/15/2018,2018/11/02 03:59:59+00
1475,3610,W,,Muhammad Ali,Blvd,Entire,40212.0,5.0,Shawnee,9/1/2016,2018/02/05 05:00:00+00
1476,2811,S,,5th,St,Entire,40208.0,15.0,South Louisville,10/15/2018,2018/11/02 03:59:59+00
1477,2419,,,Bank,St,Entire,40212.0,5.0,Portland,9/11/2015,2018/02/20 05:00:00+00
1478,523,N,,19th,St,Entire,40203.0,5.0,Portland,10/26/2018,2018/11/09 05:00:00+00
1479,2434,,,Elliott,Ave,Entire,40211.0,6.0,Russell,1/29/2018,2018/02/20 05:00:00+00
1480,1519,,,Gallagher,St,Entire,40210.0,6.0,California,6/25/2018,2018/11/09 05:00:00+00
1481,6611,,,Elmwood,St,Entire,40216.0,1.0,Lake Dreamland,2/1/2018,2018/02/20 05:00:00+00
1482,48,,,Nichols,Dr,Garage,40215.0,15.0,Jacobs,10/25/2018,2018/11/09 05:00:00+00
1483,1322,S,,32nd,St,Garage,40211.0,1.0,Parkland,8/3/2018,2019/02/15 05:00:00+00
1484,2711,,,Elliott,Ave,Entire,40211.0,6.0,Russell,7/30/2015,2018/02/21 05:00:00+00
1485,2719,W,,Madison,St,Entire,40211.0,5.0,Russell,5/16/2017,2018/11/13 05:00:00+00
1486,1919,W,,Madison,St,Garage,40203.0,4.0,Russell,8/20/2018,2019/02/15 05:00:00+00
1487,1202,,,Bourbon,Ave,Entire,40213.0,10.0,Prestonia,1/24/2018,2018/02/27 05:00:00+00
1488,332,N,,27th,St,Entire,40212.0,5.0,Portland,4/4/2017,2018/11/16 05:00:00+00
1489,2800,,,Slevin,St,Entire,40212.0,5.0,Portland,4/24/2018,2019/02/15 05:00:00+00
1490,114,,,Dr W J Hodge,St,Entire,40203.0,4.0,Portland,1/29/2018,2018/03/06 05:00:00+00
1491,1845,,,Bank,St,Entire,40203.0,5.0,Portland,1/15/2018,2018/11/19 05:00:00+00
1492,2912,,,Virginia,St,Entire,40211.0,1.0,Parkland,1/29/2019,2019/02/15 05:00:00+00
1493,534,,,Caldwell,St,Entire,40203.0,4.0,Smoketown,7/7/2015,2018/03/07 05:00:00+00
1494,2527,W,,Market,St,Entire,40212.0,5.0,Portland,11/28/2017,2018/11/20 05:00:00+00
1495,1651,,,Nelligan,Ave,Entire,40203.0,5.0,Portland,2/6/2019,2019/02/22 05:00:00+00
1496,2122,W,,Ormsby,Ave,Entire,40210.0,3.0,Park Hill,6/19/2017,2018/11/20 05:00:00+00
1497,1644,,,Northwestern,Park,Entire,40203.0,5.0,Portland,2/6/2019,2019/02/22 05:00:00+00
1498,512,S,,28th,St,Entire,40211.0,5.0,Russell,4/24/2018,2019/02/28 05:00:00+00
1499,1712,,,Lytle,St,Entire,40203.0,5.0,Portland,11/6/2018,2019/02/28 05:00:00+00
1500,3352,,,Peachtree,St,Entire,40215.0,15.0,South Louisville,7/26/2018,2019/02/28 05:00:00+00
1501,200,N,,26th,St,Entire,40212.0,5.0,Portland,1/30/2019,2019/03/04 05:00:00+00
1502,2608,,,Rowan,St,Entire,40212.0,5.0,Portland,2/21/2019,2019/03/04 05:00:00+00
1503,1008,S,,28th,St,Entire,40211.0,6.0,Parkland,10/30/2017,2019/03/08 05:00:00+00
1504,2201,W,,Chestnut,St,Entire,40211.0,4.0,Russell,2/20/2019,2019/03/08 05:00:00+00
1505,4432,,,Wilshire,Ave,Entire,40216.0,1.0,Lake Dreamland,2/12/2019,2019/03/08 05:00:00+00
1506,3216,,,Kirby,Ave,Entire,40211.0,1.0,Parkland,4/29/2019,2019/03/13 03:59:59+00
1507,1908,,,Owen,St,Entire,40203.0,5.0,Portland,6/4/2018,2019/03/14 03:59:59+00
1508,1910,,,Owen,St,Entire,40203.0,5.0,Portland,8/30/2018,2019/03/14 03:59:59+00
1509,1921,W,,Market,St,Entire,40203.0,5.0,Portland,2/13/2019,2019/03/26 03:59:59+00
1510,132,N,,Shawnee,Ter,Entire,40212.0,5.0,Shawnee,2/14/2018,2019/03/26 03:59:59+00
1511,612,S,,22nd,St,Entire,40211.0,4.0,Russell,3/18/2019,2019/04/01 03:59:59+00
1512,425,,,M,St,Entire,40208.0,6.0,South Louisville,3/1/2019,2019/04/01 03:59:59+00
1513,2417,,,Portland,Ave,Entire,40212.0,5.0,Portland,3/1/2019,2019/04/01 03:59:59+00
1514,5905,,,Shelby,St,Entire,40291.0,22.0,Fern Creek,3/1/2019,2019/04/02 03:59:59+00
1515,2425,,,Griffiths,Ave,Entire,40212.0,5.0,Portland,3/1/2019,2019/04/08 03:59:59+00
1516,2013,W,,Jefferson,St,Entire,40203.0,4.0,Russell,3/14/2018,2019/04/12 03:59:59+00
1517,535,S,,22nd,St,Entire,40211.0,4.0,Russell,6/22/2018,2019/04/18 03:59:59+00
1518,2231,,,Duncan,St,Entire,40212.0,4.0,Portland,3/19/2018,2019/04/23 03:59:59+00
1519,1917,,,Magazine,St,Entire,40203.0,4.0,Russell,2/2/2018,2019/04/23 03:59:59+00
1520,2333,,,Woodland,Ave,Entire,40210.0,6.0,Park Hill,4/4/2019,2019/04/23 03:59:59+00
1521,411,S,,18th,St,Entire,40203.0,4.0,Russell,8/16/2018,2019/05/01 03:59:59+00
1522,3721,,,Cliff,Ave,Entire,40216.0,15.0,Wyandotte/Oakdale,2/7/2018,2019/05/01 03:59:59+00
1523,419,,,Montana,Ave,Entire,40208.0,6.0,South Louisville,4/19/2019,2019/05/06 03:59:59+00
