X,Y,OBJECTID,STOPID,STOPABBR,STOPNAME,LON,LAT
1254644.16875,286796.738749996,2412,5418,15110,Westport @ Redleaf,-85.593941,38.279825
1255031.71125001,287011.795000002,2413,5419,15115,Westport @ Dove Creek,-85.592602,38.280431
1256030.8475,287136.011250004,2414,5420,15120,Westport @ Hermitage,-85.589128,38.280812
1256565.93125001,287449.828749999,2415,5421,15125,Westport @ Stonehurst,-85.58728,38.281695
1257241.13249999,287845.393749997,2416,5422,15130,Westport @ Kennersly,-85.584948,38.282808
1258107.14875001,288355.488749996,2417,5423,15135,Westport @ Langdon,-85.581957,38.284243
1258765.61499999,288748.420000002,2418,5424,15140,Westport @ Rolling Hills Plaza,-85.579683,38.285348
1259298.3875,288966.176249996,2419,5425,15145,Westport @ Goose Creek,-85.577838,38.285967
1260123.8425,289156.421250001,2420,5427,15155,Westport @ Westport Plaza,-85.574972,38.286522
1261004.81125,289575.344999999,2421,5686,15157,Westport @ Hurstbourne,-85.571924,38.287707
1261841.53375,290053.566249996,2422,5687,15159,Westport @ Creekside,-85.569033,38.289053
1263111.2325,290823.549999997,2423,5688,15161,Westport @ Stonebridge,-85.564648,38.291217
1263632.38500001,291117.677499995,2424,8630,15163,Westport @ Graystone Manor Pkwy,-85.562847,38.292045
1264576.81874999,291930.973749995,2425,5689,15166,Springhurst @ Westport,-85.559597,38.294315
1265235.35625,292584.833749995,2426,5690,15167,Fischer Park @ Target,-85.557335,38.296136
1265322.70999999,292450.295000002,2427,5691,15173,Shelburne Park @ Fischer Park,-85.557024,38.29577
1265563.83875,293444.064999998,2428,5693,15176,Springhurst Towne Center @ Meijer,-85.556233,38.298508
1265427.08875,293657.242500007,2429,7571,15177,Springhurst Towne Center @ Meijer,-85.55672,38.299088
1269873.65000001,293673.924999997,2430,5694,15178,Westport @ Chamberlain,-85.541228,38.299306
1205572.66500001,264636.526250005,2431,237,1520,4th @ Stansbury Park,-85.763597,38.21689
1205371.1525,263320.658749998,2432,239,1530,4th @ Industry,-85.764223,38.213268
1259984.41625001,289142.402500004,2433,5445,15305,Westport @ Westport Circle,-85.575457,38.286478
1259419.61125,289011.775000006,2434,5446,15310,Westport @ Goose Creek,-85.577418,38.286097
1258806.7,288810.471249998,2435,5448,15315,Westport @ Rolling Fields,-85.579543,38.28552
1258177.82625,288438.962500006,2436,5449,15320,Westport @ Langdon,-85.581715,38.284475
1257316.1125,287948.105000004,2437,5450,15325,Westport @ Kennersley,-85.584692,38.283093
1256633.5975,287542.811250001,2438,5451,15330,Westport @ Stonehurst,-85.587049,38.281953
1256085.1275,287216.438749999,2439,5452,15335,Westport @ Hermitage,-85.588943,38.281035
1255112.64,287088.555000007,2440,5453,15340,Westport @ Dove Creek,-85.592324,38.280645
1254665.82125001,286903.498750001,2441,5454,15345,Westport @ Redleaf,-85.593871,38.280119
1205285.80875,262779.019999996,2442,240,1535,4th @ Montana,-85.764489,38.211777
1254053.93375,286542.402500004,2443,5455,15350,Westport @ Japonica,-85.595984,38.279103
1253468.86499999,286190.760000005,2444,5456,15355,Westport @ McDowell Center,-85.598004,38.278114
1251412.74250001,285413.126249999,2445,5458,15365,Westport @ Westcreeke,-85.605126,38.275896
1250287.24625,284825.857500002,2446,5459,15370,Westport @ Ormsby,-85.609016,38.274238
1249774.27875,284443.731250003,2447,5460,15375,Westport @ Devondale,-85.610783,38.273168
1248992.3425,283892.233750001,2448,5461,15380,Westport @ Lynn,-85.613478,38.271622
1248454.68375,283493.379999995,2449,5462,15385,Westport @ Herr,-85.61533,38.270505
1248037.7975,283900.918750003,2450,993,15390,Herr @ Moredale,-85.616803,38.271607
1247622.74124999,284488.719999999,2451,994,15395,Herr @ Boxwood,-85.618279,38.273204
1205200.41875,262182.386250004,2452,241,1540,4th @ Winkler,-85.764752,38.210135
1247241.69374999,285045.427499995,2453,995,15400,Herr @ Graymoor,-85.619635,38.274717
1211619.7175,285165.765000001,2454,6660,36703,Court @ Pearl,-85.743711,38.273527
1212103.5175,285449.657499999,2455,6661,36705,Court @ Spring,-85.742042,38.274328
1212357.78125,285601.787499994,2456,6662,36710,Court @ Wall,-85.741165,38.274757
1212722.0575,285810.413749993,2457,6663,36715,Court @ Locust,-85.739908,38.275346
1213101.14624999,286047.578749999,2458,6664,36720,Court @ Walnut,-85.738601,38.276014
1213825.28125,286459.829999998,2459,6666,36730,Court @ Meigs,-85.736102,38.277178
1214691.175,286976.166250005,2460,6668,36740,Court @ Fulton,-85.733115,38.278634
1214886.9225,287293.886250004,2461,6669,36745,Penn @ Court,-85.732451,38.279515
1214404.18000001,287980.192499995,2462,6670,36755,Penn @ 8th,-85.734171,38.281378
1216228.815,289370.191249996,2463,6677,36775,E 8th @ Main,-85.727893,38.285275
1216965.21125001,289875.567499995,2464,6679,36785,8th @ Crestview,-85.725356,38.286695
1217581.52500001,290305.306250006,2465,6680,36790,8th @ Brighton,-85.723233,38.287902
1209159.52625,259785.151250005,2466,103,368,Crittenden @ Central,-85.750839,38.203731
1212870.29875,273418.212500006,2467,5010,3680,Logan @ Lampton,-85.738694,38.241328
1218234.97499999,290778.901250005,2468,6681,36800,8th @ Briscoe,-85.720983,38.289231
1218415.435,290970.510000005,2469,6682,36805,8th @ Sharron,-85.720365,38.289765
1218840.86125,291403.326250002,2470,6683,36810,8th @ Plaza,-85.718907,38.290972
1219052.91125,291614.466250002,2471,6686,36815,8th @ Springdale,-85.71818,38.291561
1219517.0925,292084.918750003,2472,6687,36820,8th @ Goyne,-85.716589,38.292873
1219803.20999999,292369.549999997,2473,6688,36825,8th @ Martha,-85.715608,38.293667
1220249.93875,292827.180000007,2474,6689,36830,8th @ Ewing,-85.714077,38.294943
1220590.59125,293167.041250005,2475,6700,36835,8th @ E Larkspur,-85.712909,38.295891
1221159.74375001,293762.599999994,2476,6701,36840,8th @ Hopkins,-85.710959,38.297551
1221522.06125,294112.691249996,2477,6702,36845,8th @ Lilly,-85.709716,38.298528
1212930.57625,273859.756249994,2478,5011,3685,Logan @ Mason,-85.738509,38.242543
1222145.38124999,295050.501249999,2479,6704,36855,Middle @ West Loma Vista,-85.707596,38.30113
1222352.37,295616.489999995,2480,6705,36860,Middle @ East Loma Vista,-85.706906,38.302693
1222513.24124999,296079.775000006,2481,6706,36865,Middle @ 2401,-85.706371,38.303972
1222952.9675,297209.168750003,2482,6707,36870,Middle @ French Quarter Apartments,-85.704901,38.307092
1223396.07875,298391.692499995,2483,6708,36875,Middle @ Court Yard,-85.703422,38.310358
1223480.1075,299043.036249995,2484,8528,36876,Allison @ Middle,-85.703165,38.31215
1213210.77249999,274241.658749998,2485,5012,3690,Campbell @ Finzer,-85.737555,38.243604
1206027.89375,301763.698750004,2486,32,37126,Greentree @ Bass Pro,-85.764137,38.318848
1208382.31874999,292535.189999998,2487,54,37155,Eastern @ Frontage,-85.755406,38.293616
1209414.56999999,291640.942499995,2488,55,37160,Eastern @ National,-85.751759,38.291207
1210094.09125,290517.193749994,2489,7210,37180,Spring @ Riddle,-85.749328,38.288152
1210145.9075,289573.761250004,2490,7211,37185,Spring @ 15th,-85.749094,38.285564
1210347.4225,288885.030000001,2491,7212,37190,Spring @ 14th,-85.748353,38.283682
1210552.58499999,288225.742500007,2492,7213,37195,Spring @ 12th,-85.747601,38.281881
1213294.345,274721.068749994,2493,2848,3720,Campbell @ Broadway,-85.737291,38.244924
1211002.765,287114.127499998,2494,7215,37210,Spring @ 10th,-85.74597,38.278849
1211439.03375,286399.011250004,2495,7216,37220,Spring @ 8th,-85.74441,38.276905
1209156.7375,259067.336250007,2496,105,373,Crittenden @ Farmington,-85.750808,38.20176
1213630.88124999,275284.536249995,2497,3120,3730,Campbell @ Chestnut,-85.736151,38.246486
1215972.55500001,289608.493750006,2498,6630,37330,Main @ 9th,-85.728799,38.285918
1215750.72499999,289952.596249998,2499,6631,37335,Main @ Grubbs,-85.729591,38.286853
1215452.75375,290399.176249996,2500,8529,37340,Main @ 10th,-85.730654,38.288066
1214973.08499999,291095.256249994,2501,8530,37341,Main @ Plank,-85.732364,38.289956
1214567.67625,290376.998750001,2502,8531,37342,Plank @ Census Bureau,-85.733736,38.287966
1214058.01625,289710.689999998,2503,6673,37370,E 11th @ French,-85.735474,38.286114
1214654.76375,290437.148750007,2504,8532,37371,Plank @ Census Bureau,-85.733436,38.288135
1214917.52124999,291067.378749996,2505,6674,37373,E 11th @ Main,-85.732556,38.289877
1215445.66125,290350.849999994,2506,6675,37375,Main @ E 10th,-85.730676,38.287933
1211254.37875,284945.879999995,2507,7218,37470,Court @ Mulberry,-85.744971,38.272907
1212005.30500001,285519.357500002,2508,177,37475,Spring @ Court,-85.742388,38.274515
1211743.47750001,285981.055000007,2509,178,37480,Spring @ 7th,-85.743326,38.275771
1211269.19625001,286778.364999995,2510,180,37490,Spring @ 9th,-85.745023,38.277939
1211120.56,287030.993750006,2511,181,37495,Spring @ 10th,-85.745555,38.278626
1213527.5625,277193.586250007,2512,1540,3750,Jefferson @ Campbell,-85.736618,38.251723
1210656.75,288116.969999999,2513,184,37510,Spring @ 12th,-85.747232,38.281587
1210407.73125,288939.409999996,2514,185,37515,Spring @ Wall,-85.748146,38.283834
1210230.845,289500.992500007,2515,186,37520,Spring @ 15th,-85.748794,38.285368
1210143.27625,290417.326250002,2516,187,37525,Spring @ Riddle,-85.749151,38.28788
1209631.74250001,291492.443749994,2517,190,37540,Eastern @ Pope,-85.750994,38.290809
1208388.6825,292590.811250001,2518,191,37545,Eastern @ Frontage,-85.755387,38.293769
1213091.1525,277255.629999995,2519,1541,3755,Jefferson @ Shelby,-85.738141,38.251874
1212516.02124999,277335.222499996,2520,1085,3760,Jefferson @ Clay,-85.740148,38.252067
1211937.83875,277438.915000007,2521,1086,3765,Jefferson @ Hancock,-85.742167,38.252326
1190783.31999999,311564.974999994,2522,6713,37725,Indiana University Southeast,-85.817846,38.345058
1210797.59375,277612.568749994,2523,1088,3775,E Jefferson @ S Preston,-85.746147,38.252752
1210182.7825,277688.486249998,2524,1094,3780,E Jefferson @ S Floyd,-85.748292,38.252933
1209627.36875001,277796.230000004,2525,1095,3785,E Jefferson @ S Brook,-85.750232,38.253204
1209025.67,277883.251249999,2526,1096,3790,W Jefferson @ S 1st,-85.752332,38.253416
1208414.16374999,277967.533749998,2527,1097,3795,W. Jefferson @ 2nd,-85.754466,38.25362
1207521.8925,278111.056250006,2528,1099,3810,W Jefferson @ S 4th,-85.757581,38.253974
1207122.24250001,278188.987499997,2529,1100,3815,W Jefferson @ S 5th,-85.758977,38.25417
1206639.29000001,278248.258750007,2530,1102,3820,W Jefferson @ S 6th,-85.760662,38.254311
1191116.53874999,310919.001249999,2531,6815,38245,Grant Line @ Country Side,-85.816646,38.3433
1190391.59875,311941.331249997,2532,7805,38246,Alumni @ Lakeview,-85.819234,38.346073
1204692.29000001,278555.977500007,2533,1104,3830,W Jefferson @ S 10th,-85.767459,38.255068
1207405.33125,279165.907499999,2534,6854,38305,Main @ 5th,-85.758047,38.256865
1206357.45,279309.469999999,2535,6856,38310,Main @ 7th,-85.761704,38.257212
1204964.80875,279443.814999998,2536,6858,38320,10th @ Main,-85.766561,38.257518
1204220.14,278625.313749999,2537,1105,3835,W Jefferson @ S 11th,-85.769107,38.255237
1167684.2375,244124.004999995,2538,2810,38375,Intermodal @ Cane Run,-85.894177,38.158787
1168785.13375001,243980.903750002,2539,2811,38380,Intermodal @ Circuit City,-85.89034,38.158448
1169529.57125001,243845.277500004,2540,2812,38385,Intermodal @ Natural Wonders,-85.887743,38.158112
1170313.14375,243483.888750002,2541,2813,38388,Intermodal @ Greenbelt,-85.884996,38.157158
1169325.20375,241167.526250005,2542,2814,38390,Distribution @ Greenbelt,-85.888288,38.15075
1167400.48875,241279.413749993,2543,2816,38400,Distribution @ Cane Run,-85.894987,38.150963
1170018.37625,246187.627499998,2544,2808,38410,Riverport @ International,-85.886188,38.164567
1168141.8475,246739.682500005,2545,7660,38412,Riverport @ Cane Run,-85.892748,38.165991
1232630.74875,257491.879999995,2546,7304,38443,Mall Road @ Target,-85.669046,38.198456
1234056.28625,257115.944999993,2547,2988,38445,Champions Trace @ Fountain Dr,-85.664066,38.197484
1203499.27124999,278728.632499993,2548,1107,3845,W Jefferson @ S 13th,-85.771623,38.255488
1260732.9075,252587.217500001,2549,3563,38495,Billtown @ Robison,-85.571023,38.186137
1203365.11750001,279265.152500004,2550,1108,3850,W Market @ S 13th,-85.772121,38.256955
1260669.9525,251444.894999996,2551,3564,38500,Billtown @ Michaele,-85.571185,38.182998
1260578.745,250016.716250002,2552,3565,38505,Billtown @ Carrithers Middle School,-85.571431,38.179073
1260293.74250001,249588.866249993,2553,3566,38510,Billtown @ Colonnade,-85.572401,38.177887
1260130.19125,248850.431250006,2554,8518,38511,Billtown @ Vintage Creek Dr,-85.572933,38.175853
1260072.7025,248350.844999999,2555,3567,38515,Billtown @ Shady Acres,-85.573108,38.174479
1260062.16249999,248097.513750002,2556,8464,38516,Billtown @ Montichello Forest,-85.573132,38.173783
1259640.12125,247798.745000005,2557,3568,38520,Cynthia @ Hillary,-85.574585,38.172946
1260106.63375001,248191.202500001,2558,8462,38534,Billtown @ Monticello Forest,-85.572982,38.174042
1260156.965,248872.991249993,2559,3572,38535,Billtown @ Vintage Creek,-85.572841,38.175916
1260292.72750001,249478.163749993,2560,3573,38540,Billtown @ Colonnades,-85.572399,38.177583
1260667.85250001,250536.972499996,2561,3574,38545,Billtown @ Carrithers Middle School,-85.571147,38.180505
1260703.49250001,251197.849999994,2562,3575,38550,Billtown @ Natalie,-85.571056,38.182321
1260732.63625,251806.738749996,2563,3576,38555,Billtown @ Bayport,-85.570985,38.183994
1260771.00624999,252658.053749993,2564,3577,38560,Billtown @ Robinson,-85.570894,38.186333
1261618.315,253875.819999993,2565,3579,38570,Ruckriegel @ Post Office,-85.568007,38.18971
1262359.565,253388.484999999,2566,3580,38575,Ruckriegel @ Gaudet,-85.565404,38.188401
1263151.095,253805.126249999,2567,3581,38580,Ruckriegel @ Pavilion Way East,-85.562671,38.189576
1262989.44875,254684.788749993,2568,3582,38585,Taylorsville @ Fairview,-85.563277,38.191985
1261950.2825,256085.046250001,2569,3583,38590,Taylorsville @ Jefferson,-85.566962,38.195789
1202588.02249999,279388.364999995,2570,1110,3860,W Market @ S 15th,-85.774834,38.257258
1202118.5425,279461.701250002,2571,1111,3865,W Market @ S 16th,-85.776473,38.257438
1201547.14,279553.855000004,2572,1112,3870,W Market @ S 17th,-85.778468,38.257665
1200999.24124999,279643.081249997,2573,1113,3875,W Market @ S 18th,-85.780381,38.257885
1209107.4525,257577.418750003,2574,109,388,Crittenden @ KFEC Gate 2,-85.750895,38.197667
1200688.96250001,279687.573750004,2575,1114,3880,W Market @ S 19th,-85.781464,38.257993
1186303.86875001,296382.522499993,2576,3319,38845,Bono @ Country Club,-85.832553,38.303163
1200731.43000001,280134.488749996,2577,5018,3885,S 19th @ W Main,-85.781342,38.259222
1187249.68875,295017.941249996,2578,3320,38855,Bono @ E Lewis,-85.829176,38.299461
1186777.355,295759.584999993,2579,8573,38856,Bono @ Erni,-85.830866,38.301475
1187824.93875,294166.733750001,2580,3321,38860,Bono @ Mitchell,-85.827121,38.297151
1189360.4825,297627.165000007,2581,3325,38880,Graybrook @ Daisy,-85.821977,38.306724
1189680.35375001,297973.180000007,2582,8309,38881,Grant Line @ Daisy,-85.820883,38.307689
1189614.78125,299092.092500001,2583,3326,38885,Grant Line @ Jollissaint,-85.821178,38.310758
1189656.42625,299867.901250005,2584,8577,38886,Grant Line @ Knob Hill,-85.821079,38.31289
1189932.22750001,301855.486249998,2585,3327,38890,Grant Line @ Walmart,-85.820236,38.31836
1246959.80875,285454.254999995,2586,996,15405,Herr @ Glen Arbor,-85.620638,38.275828
1246572.56625,285959.347499996,2587,997,15410,Herr @ Greenlawn,-85.622013,38.277199
1246319.705,286291.631249994,2588,998,15415,Herr @ Wilder Elementary,-85.622911,38.278101
1245898.19374999,286864.987499997,2589,999,15420,Herr @ Wesboro,-85.624409,38.279658
1245390.065,287673.102500007,2590,1001,15430,Herr @ Ballard High School,-85.626221,38.281856
1207963.45625,276872.788749993,2591,26,15435,S 3rd @ W Muhammad Ali,-85.755973,38.250594
1207926.72,276646.118750006,2592,5270,15440,S 3rd @ Guthrie,-85.756088,38.24997
1164155.22875001,209328.487499997,2593,8759,15446,Watson Lane Loop,-85.904275,38.063079
1164955.7775,208815.868750006,2594,8766,15483,Watson @ Tennis,-85.901463,38.061711
1165939.48,208140.832499996,2595,8760,15484,Watson @ Sandray,-85.898005,38.059906
1167008.9075,207425.696250007,2596,1555,15485,Watson @ Kinross,-85.894247,38.057995
1168105.8125,206811.003749996,2597,1557,15495,Dixie @ Watson,-85.8904,38.056361
1205061.78125,261336.415000007,2598,243,1550,4th @ Iowa,-85.765186,38.207806
1169307.0575,209083.476249993,2599,1559,15505,Dixie @ Pendleton,-85.886369,38.062659
1169773.50749999,211319.5,2600,1561,15515,Dixie @ Fincastle,-85.884887,38.068821
1169863.95625,212457.167500004,2601,1562,15520,Dixie @ Blevins Gap,-85.884643,38.071949
1169990.3625,213901.596249998,2602,1563,15525,Dixie @ West Orell,-85.884293,38.075921
1171399.69750001,217401.519999996,2603,1567,15545,Dixie @ Flowervale,-85.879613,38.085599
1204982.00624999,260889.381249994,2604,244,1555,4th @ Heywood,-85.765438,38.206575
1173264.465,221285.745000005,2605,1636,15555,Dixie @ Bethany,-85.873373,38.096354
1173764.39749999,222347.007499993,2606,1638,15565,Dixie Hwy @ Dixie Garden Dr,-85.871701,38.099292
1174448.67874999,223763.061250001,2607,1640,15575,Dixie @ Barrett,-85.86941,38.103213
1174834.51875,224510.9375,2608,1641,15580,Dixie @ Walmart,-85.868115,38.105285
1175332.73999999,225448.788749993,2609,1642,15585,Dixie @ Valley Station,-85.866441,38.107884
1176640.71250001,227553.982500002,2610,1647,15610,Dixie @ Meijer,-85.862024,38.113727
1177019.925,228094.037499994,2611,1648,15615,Dixie @ Kendall,-85.860739,38.115228
1177497.58625001,228768.957499996,2612,1649,15620,Dixie @ Millers,-85.85912,38.117104
1178561.235,230296.129999995,2613,1651,15630,Dixie @ Stonestreet,-85.855516,38.121348
1179320.01000001,231373.012500003,2614,8830,15631,Dixie @ Park Place Mall (NB),-85.852944,38.124341
1180914.09375,233571.041250005,2615,8739,15649,Dixie @ East Pages,-85.847536,38.130452
1181430.08374999,234593.191249996,2616,1656,15655,Dixie @ Paralee,-85.845804,38.133283
1181857.07125001,235428.227500007,2617,1659,15670,Dixie @ Oak Park,-85.84437,38.135596
1182433.41875,236501.435000002,2618,1661,15680,Dixie @ Fury Way,-85.842431,38.13857
1205052.49124999,260300.017499998,2619,247,1570,Central @ 4th,-85.765159,38.20496
1183667.05,239179.337500006,2620,1666,15705,Dixie @ Government Center,-85.838303,38.145981
1205346.87875,260061.351249993,2621,8357,1571,3rd @ Central Station Blvd,-85.764121,38.204318
1184305.235,241463.628749996,2622,8864,15726,Dixie @ Dixie Manor,-85.836221,38.152283
