OBJECTID,NAME,TYPE,VISIBLE,RRSYM,DRAW_SYMBOL,GlobalID,CreationDate,Creator,EditDate,Editor,Shape__Length
1870,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,d4944af0-36a3-44ab-802f-1900c033d755,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,119.094656165451
1871,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,304f7b14-3269-47a7-bd06-d0c417e47cb0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,119.034049898836
1874,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,ea8fc309-634f-48e1-ba6d-632156823840,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,717.874219457817
1875,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2c1f6ce6-5c88-4abe-ad46-0d54d2870ce4,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,712.631160981992
1881,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,8f37a121-def4-4ff7-a658-a53545d82db3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3388.22922024241
1885,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,cc7f65f9-7672-4baf-8dc2-77eaa3fbb156,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3659.03500909414
1887,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,e344fcb5-7dee-46c8-987c-12a14b454e26,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,129.746116618982
1889,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f7b04d13-21f5-4cb1-8695-8e1c06d4cfc0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,467.12669577377
1891,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,0333743c-1096-44a7-a88c-86e062ec3d35,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,176.087259571148
1894,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,d4aa740f-d6f5-4567-a998-23fc2437c2ea,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1347.93725287224
1895,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,1a07a5e8-54d0-4754-b7f3-613e6295d368,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1645.05203169313
1896,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,c964fd57-e3e2-42ef-a43e-7da0891a9aaa,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1350.75889024857
1897,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f15524ec-97cb-4ce2-a0f1-bdafc7963a50,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,155.780102020807
1898,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,75e59583-be33-4dd4-a39a-302ac3ee644e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,329.718942079273
1899,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,b1036600-3b1a-4967-9978-a2c65da998cb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1274.17114218477
2013,UNKNOWN,ABANDONED,N,205.0,,d9333fd5-6249-468a-9a17-f99c2e05aea0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,506.509128573586
2026,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6fe81815-6a50-47dd-9e44-02d212dd5dd1,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,296.615224923571
2027,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,a21d3688-b980-4a03-a237-80c0bdcbe3c8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,302.308130145842
2028,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,09b0fd06-e187-460d-acbe-97322a64b40a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1685.14402809875
2029,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,cb6d87a7-7591-4893-b59e-0875598962a9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1681.21221473161
2030,NORFOLK SOUTHERN,OLD GRADE,N,214.0,,aaed43b7-f4d0-48c7-87a1-bb83df1fdb50,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1561.28373826482
2031,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,40b08aa3-cbcc-4b6a-8204-6263bf9cf0ce,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1695.68407030147
2032,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,9d8d39ef-c796-40c4-8292-6ee6b32c2693,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,5005.50041671589
2033,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,9a6954e5-5716-4ef1-8b5f-12f37ae7176e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3384.82608241232
2035,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,6f141164-fd8e-43ea-b30a-a0185e8c8879,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,53.3165632687233
2047,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,5f5f3022-ecca-4acb-b096-78703d782c12,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,728.601023837074
2050,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,9e390215-6db1-46c7-9c88-edddf28eb52a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,12.8933047084576
2051,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2732072e-2566-450a-8cb4-dc1aa10205ec,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,614.598432901376
2052,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,N,204.0,,faa7dcbb-608e-49eb-8ce0-41229abd2d1e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,12.3987867577601
2060,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,3247c378-e6f5-45ad-831f-45f302ea25b4,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1171.78644186876
2061,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,e9f7979d-5b29-496a-aa78-ba1d2a9c160a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1187.75969568756
2062,RICHMOND FREDERICKSBURG AND POTOMAC,ABANDONED,Y,204.0,,07d1da7f-247a-42db-ba16-cdcd44a48502,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2211.76869656614
2063,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,b96a3699-1828-41ad-89cd-0460c3cb546a,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,72.3897140652565
2065,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,bc18b857-8f21-4adf-8e5e-776c658fc785,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,288.225792757739
2066,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,6a82d30e-c459-409f-b98b-8d9b799b2e40,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2014.59574383127
2068,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,29a16eae-6f34-4bad-85e1-a267fa7c81c0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1875.19578926819
2069,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f49880a9-302b-4908-8cf5-9333afee50a0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,4177.46119650747
2070,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,e42d5a77-dace-4ca2-913b-ff2a2e7fd149,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,280.296794438071
2071,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,0aebaf0e-6aea-4f62-8c50-863a640955ff,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,193.528713591294
2072,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,330e4e59-b8d9-48b7-8a1e-6de5554ce7fa,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,258.860975187005
2073,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,08e387fd-8c80-4acc-8575-2f20bcd4066e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,731.976575143521
2074,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2a918c87-56f0-43fc-9032-b059ce31cfdb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1303.54060580451
2075,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,3a2bcefd-3d78-4527-b20e-581cd9e072d3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1051.77202179104
2076,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,d9be8e94-7403-41f4-8375-1b8a9e4f7357,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,993.536902634494
2077,FORT BELVOIR MILITARY RESERVATION,RAILWAY,Y,204.0,,c7c498b7-3787-49ad-8e38-2456ceb857d1,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,713.634997887171
2078,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,d13eff8a-dbc7-4c2f-b24b-bda6d38ea3d8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,151.48133465664
2079,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2ebc78b6-23a3-4f69-86bd-052bb8f879a8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1212.59797132161
2080,FORT BELVOIR MILITARY RESERVATION,RAILWAY,Y,204.0,,2fdd7323-1d67-46a9-bfb7-b3098a5bd2ed,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1329.17619968693
2081,FORT BELVOIR MILITARY RESERVATION,RAILWAY,Y,204.0,,da4b870f-7deb-46b4-abf1-f67c9f2e01bb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,967.170949006493
2082,FORT BELVOIR MILITARY RESERVATION,RAILWAY,Y,204.0,,e2f3e170-a7a2-4a03-9ec0-e0f5fa603ade,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,5161.9652988257
2083,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,df6586f7-79ae-4d01-bf74-44ee8a5d696e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,664.644359402631
2084,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,0a37b475-1ac6-4be9-8394-9bcf2538b185,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,162.279238647089
2085,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,7d5f36d5-c8ba-483a-add9-3416f1565b7e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,153.816650760549
2086,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,051b1318-6963-419d-9900-6c35651b4cba,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,118.065904750973
2087,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,dc6bbbd7-350d-4420-ac6c-a443c638ba17,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,664.320888056946
2088,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,ab72c37a-dea9-4803-89a9-1225e723894c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,671.193994068577
2089,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2d502ca7-62d4-4672-9a0c-a7ffdbbfcfa9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,829.448066268811
2090,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,9a266d06-fa67-4024-94f8-fb00c4abf25c,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,685.827779855508
2091,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,b0a8b45d-679a-4085-b137-80d15fb9e661,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,679.595938187625
2092,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,8c93ab90-8db8-4680-b923-4e41fd5b0ce9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,148.454408025961
2093,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,84cfac72-6626-4e59-bf41-2dbfb855ba8d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,836.24535550065
2094,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,61f6cd87-9232-44a8-b6cd-9e839ee8c5c4,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,158.975297737534
2095,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,3910bb01-54df-4680-9905-dcb9925696b0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,245.555518154066
2097,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,9b8a8e15-c3f1-4c6e-a494-026cd93f3c0f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,307.045247375959
2100,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,a9f48957-b793-4ff1-8e72-d6a49f534c92,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,378.371824127531
2101,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,5d8654dd-2551-4885-a7bb-6924422cb955,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,493.197369912077
2102,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,dd730cd3-cd10-4dfd-ba15-96cea77ca1ea,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,299.255845607666
2103,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,17960484-4fab-4de5-84d0-cd527548d4c3,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,173.350599231037
2104,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,ca02a405-4ed5-45fe-9349-244761c811c8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,119.811389944909
2105,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,aa17be9f-7a4f-4e1f-b508-0700901b1d4b,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,538.585597700126
2109,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,6190407a-dcea-4513-8772-0092f2c40564,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,522.779599743985
2110,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,74e77f81-7189-4a4b-8895-80a167b871cf,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1025.12403811619
2111,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,c5ec5f48-b1d5-4893-9c1d-363d682ec318,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,147.439014843557
2112,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,9fa5840e-f0ce-4146-beed-09c007563460,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,439.515670519806
2113,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,8891caed-627e-479e-a9f5-97c3df6b5607,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,334.906992271051
2116,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,c59214fb-4f32-4045-93b9-1e4ff7df11bb,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,340.378380788348
2117,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,2ab32f56-a453-4010-951f-f112922f4be7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,342.071084392046
2119,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,92995158-c75c-4888-a555-cfb0f5a8beb0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,395.251798367508
2120,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,fa3505c2-4454-4cf8-ba3e-dcf63587f526,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,395.872983694973
2121,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,939daf71-4ea8-4f6f-8ec0-1c0736cd09c9,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,151.147882517356
2124,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,67ff6a6a-e951-46a6-9926-b5b756f7b609,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,180.668119021443
2126,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,f1ae7c25-2c37-4fd5-8bb2-ea51e1d50ba7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,111.680986711264
2405,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,584d30d0-7a01-470a-8a5d-321ed9226c6f,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,5377.45443306538
2406,RICHMOND FREDERICKSBURG AND POTOMAC,RAILWAY,Y,204.0,,25aa8afa-e089-4b93-a64b-defdb8d53b58,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,7955.51827418785
2724,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,7c603907-9c15-41a6-8aaf-346cf0786c3e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1110.32148000175
2725,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,0369cc4f-817e-40d3-97f1-733fabe40d69,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,93.0788041889291
2726,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,45377a23-0ed2-4f38-9115-fe5dd8be0a50,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2348.43477081591
2728,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f3519461-303b-4307-9cbb-8af2ff629192,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2388.86593115177
2730,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,5d973527-ca55-4d6d-b4ce-454cf163a929,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,756.293769070545
2731,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,a39a0ed6-685c-4835-abd8-b85680b6d763,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1427.69436763413
2736,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,e73287d4-b8ed-4b47-bdd1-70a5b70aa704,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2030.13355343988
2737,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,93419006-429d-47c0-a6eb-6600179f999d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1944.5391684672
3045,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,3487f113-847d-44bd-b192-5f4cfca2b6cc,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,127.181598214052
3047,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,c59e1c41-80f7-4010-add5-557b8f71174d,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,220.880682397872
3048,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,22bf979d-1408-4a54-8e6c-1b8c911a36c2,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,3151.42241028077
3052,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,a5f08b29-2833-4635-948f-965cebd973c8,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,481.397572704942
3054,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,ac605b78-c708-44ee-ae74-be50a3f923c0,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,97.7788586255295
3055,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,db122bdb-c67d-4867-8288-5f7d709cfc99,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2261.57073448619
3061,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f4ab04f3-841b-4f25-b7c6-24e65faddc12,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,124.861204500388
3062,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f4a0f705-07ca-42b4-ba9a-7d8686c2bb85,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,2068.98470852282
3063,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,f07eccba-06ab-415d-bc3c-6b944af317a7,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,97.0692513671825
3064,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,94ba009d-d1b3-44ad-880c-fe0aea2d14ef,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,122.6484811123
3065,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,41746cfc-f139-41e9-b1e4-47d61c42eebd,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1850.34502020631
3066,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,cda64b74-6301-41e9-8c3b-436911cb3059,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1977.63608933555
3071,NORFOLK SOUTHERN,ABANDONED,Y,204.0,,5b2ae218-716d-4897-bdff-9f35706ab512,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,1174.33002417214
3076,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,1a6c5c39-34d7-4f6f-8068-131c68cb7894,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,246.948779613301
3082,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,6f33ed6a-a326-489d-938b-00e1503e1bc4,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,629.688644912947
3083,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,9a5eb3fb-972a-47a1-a9dd-1e730cf3727e,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,619.797205794062
3084,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,c8e64af7-d9fa-4128-b100-775fa1e28a57,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,4435.92671100344
3085,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,3013c844-df2a-427d-b409-c350ffc96277,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,660.453848397196
3086,NORFOLK SOUTHERN,RAILWAY,Y,204.0,,23ba9e23-2c67-40f8-9f51-9dcb101662cd,2023/10/22 05:06:05.137+00,FairfaxCounty,2023/10/22 05:06:05.137+00,FairfaxCounty,619.659205094254
