COUNTY1_00,COUNTY2_00,DIR_FLY,FRAME,MODEL00,OBJECTID,LINE00,SEQUENCE00,YEAR,CAN_NBR00,FLGTDATE00,SCALE00,PRINTSAVAIL,SHAPEAREA,SHAPELEN
Jefferson, ,E-W,51&52,018051,1436,018,51,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326015.11243359,12663.271247181
Jefferson, ,W-E,52&53,016052,1437,016,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326037.15101484,12663.256218712
Jefferson, ,E-W,52&53,019052,1438,019,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326419.34094922,12663.6099841367
Jefferson, ,W-E,52&53,020052,1439,020,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326427.58909531,12663.616172026
Jefferson, ,W-E,52&53,021052,1440,021,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326438.75722578,12663.6248649644
Jefferson, ,E-W,52&53,022052,1441,022,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326450.96081172,12663.6335530297
Jefferson, ,E-W,52&53,017052,1442,017,52,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326011.29833438,12663.2625791962
Jefferson, ,W-E,52&53,014052,1443,014,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325326.29242188,12662.7803695713
Jefferson, ,W-E,52&53,015052,1444,015,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325998.41534922,12663.2514861922
Jefferson, ,W-E,52&53,023052,1445,023,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326463.17437344,12663.6422461201
Jefferson, ,W-E,52&53,026052,1446,026,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326552.3162336,12663.7008356607
Jefferson, ,W-E,52&53,027052,1447,027,52,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326565.98221719,12663.7107765933
Jefferson, ,W-E,52&53,028052,1448,028,52,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326608.00774688,12663.7369847969
Jefferson, ,W-E,52&53,029052,1449,029,52,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326624.58804531,12663.7494258744
Jefferson, ,E-W,52&53,024052,1450,024,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326499.13805781,12663.6659442003
Jefferson, ,E-W,52&53,025052,1451,025,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326537.19816797,12663.6896472828
Jefferson, ,E-W,52&53,030052,1452,030,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326638.25423438,12663.7593670411
Jefferson, ,E-W,52&53,031052,1453,031,52,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326660.25206485,12663.7755607211
Jefferson, ,E-W,52&53,032052,1454,032,52,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326763.3749,12663.8380607448
Jefferson, ,E-W,52&53,033052,1455,033,52,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326868.93241094,12663.9017547285
Jefferson, ,E-W,52&53,018052,1456,018,52,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326051.57356719,12663.2962570492
Jefferson, ,W-E,53&54,016053,1457,016,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325943.37052266,12663.180114125
Jefferson, ,E-W,53&54,019053,1458,019,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326437.67361797,12663.621236601
Jefferson, ,W-E,53&54,020053,1459,020,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326446.97284375,12663.6274294462
Jefferson, ,W-E,53&54,021053,1460,021,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326466.0557375,12663.6411223643
Jefferson, ,E-W,53&54,022053,1461,022,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326472.85189531,12663.6460628936
Jefferson, ,E-W,53&54,017053,1462,017,53,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326047.33266797,12663.2863316293
Jefferson, ,W-E,53&54,014053,1463,014,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325363.77745938,12662.8053695212
Jefferson, ,W-E,53&54,015053,1464,015,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326035.91174609,12663.2764911262
Jefferson, ,W-E,53&54,023053,1465,023,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326484.0201586,12663.6547559812
Jefferson, ,W-E,53&54,026053,1466,026,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326571.70989844,12663.7120979618
Jefferson, ,W-E,53&54,027053,1467,027,53,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326589.34106875,12663.7245438026
Jefferson, ,W-E,53&54,028053,1468,028,53,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326626.35615469,12663.7482470683
Jefferson, ,W-E,53&54,029053,1469,029,53,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326645.43390312,12663.7619356792
Jefferson, ,E-W,53&54,024053,1470,024,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326523.53233672,12663.6797065174
Jefferson, ,E-W,53&54,025053,1471,025,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326559.49615234,12663.7034046541
Jefferson, ,E-W,53&54,030053,1472,030,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326664.10648594,12663.7743817237
Jefferson, ,E-W,53&54,031053,1473,031,53,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326684.64638203,12663.7893229639
Jefferson, ,E-W,53&54,032053,1474,032,53,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326786.72407188,12663.8518229681
Jefferson, ,E-W,53&54,033053,1475,033,53,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326889.7842,12663.9142693788
Jefferson, ,E-W,53&54,018053,1476,018,53,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326089.47692188,12663.32250949
Jefferson, ,E-W,54&55,019054,1477,019,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326462.06793281,12663.634998977
Jefferson, ,W-E,54&55,020054,1478,020,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326472.81925625,12663.6424393331
Jefferson, ,W-E,54&55,021054,1479,021,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326486.90155703,12663.6536322464
Jefferson, ,E-W,54&55,022054,1480,022,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326494.73309062,12663.6585678176
Jefferson, ,E-W,54&55,017054,1481,017,54,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326079.82874062,12663.3088365537
Jefferson, ,W-E,54&55,014054,1482,014,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325399.82053047,12662.8291269974
Jefferson, ,W-E,54&55,015054,1483,015,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326069.8599125,12663.300243567
Jefferson, ,W-E,54&55,023054,1484,023,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326511.31871406,12663.6710133643
Jefferson, ,W-E,54&55,026054,1485,026,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326597.55637969,12663.727107793
Jefferson, ,W-E,54&55,027054,1486,027,54,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326611.22810703,12663.7370536186
Jefferson, ,W-E,54&55,028054,1487,028,54,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326649.70522813,12663.7620093386
Jefferson, ,W-E,54&55,029054,1488,029,54,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326668.78298203,12663.775697934
Jefferson, ,E-W,54&55,024054,1489,024,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326542.91614141,12663.690963904
Jefferson, ,E-W,54&55,025054,1490,025,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326581.39303984,12663.7159194336
Jefferson, ,E-W,54&55,030054,1491,030,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326682.4549125,12663.7856439701
Jefferson, ,E-W,54&55,031054,1492,031,54,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326701.532825,12663.799332737
Jefferson, ,E-W,54&55,032054,1493,032,54,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326808.62104531,12663.8643376641
Jefferson, ,E-W,54&55,033054,1494,033,54,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326941.71992969,12663.9418133033
Jefferson, ,E-W,54&55,018054,1495,018,54,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326124.88720937,12663.3475143921
Jefferson, ,E-W,55&56,019055,1496,019,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326482.91377813,12663.6475088814
Jefferson, ,W-E,55&56,020055,1497,020,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326492.61402265,12663.6549442686
Jefferson, ,W-E,55&56,021055,1498,021,55,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326506.28535156,12663.664889659
Jefferson, ,E-W,55&56,022055,1499,022,55,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326515.57891953,12663.6710776906
Jefferson, ,E-W,55&56,017055,1500,017,55,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326114.81799922,12663.332588994
Jefferson, ,W-E,55&56,014055,1501,014,55,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325535.61763125,12662.9027592977
Jefferson, ,W-E,55&56,023055,1502,023,55,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326532.16454766,12663.6835232277
Jefferson, ,W-E,55&56,026055,1503,026,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326618.40225391,12663.7396176285
Jefferson, ,W-E,55&56,027055,1504,027,55,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326630.62180547,12663.7483159162
Jefferson, ,W-E,55&56,028055,1505,028,55,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326673.05432813,12663.7757716114
Jefferson, ,W-E,55&56,029055,1506,029,55,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326690.67989219,12663.7882126601
Jefferson, ,E-W,55&56,024055,1507,024,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326563.76199063,12663.7034737589
Jefferson, ,E-W,55&56,025055,1508,025,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326603.28008281,12663.7284292782
Jefferson, ,E-W,55&56,030055,1509,030,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326708.31126875,12663.800658694
Jefferson, ,E-W,55&56,031055,1510,031,55,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326727.39491875,12663.8143523353
Jefferson, ,E-W,55&56,032055,1511,032,55,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326828.02057578,12663.8756048089
Jefferson, ,E-W,55&56,033055,1512,033,55,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326897.15570156,12663.9205805277
Jefferson, ,E-W,55&56,018055,1513,018,55,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326162.383825,12663.3725193003
Jefferson, ,E-W,56&57,019056,1514,019,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326508.74451563,12663.6625088519
Jefferson, ,W-E,56&57,020056,1515,020,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326518.46048828,12663.6699541577
Jefferson, ,W-E,56&57,021056,1516,021,56,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326528.17650938,12663.6773995379
Jefferson, ,E-W,56&57,022056,1517,022,56,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326538.92795937,12663.6848400409
Jefferson, ,E-W,56&57,017056,1518,017,56,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326148.36518906,12663.3550988926
Jefferson, ,W-E,56&57,014056,1519,014,56,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325585.5806836,12662.9339967666
Jefferson, ,W-E,56&57,023056,1520,023,56,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326555.50783125,12663.6972806169
Jefferson, ,W-E,56&57,026056,1521,026,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326640.29917813,12663.7521324006
Jefferson, ,W-E,56&57,027056,1522,027,56,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326656.46834219,12663.7633257412
Jefferson, ,W-E,56&57,028056,1523,028,56,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326693.90025234,12663.7882814337
Jefferson, ,W-E,56&57,029056,1524,029,56,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326707.56635938,12663.7982224629
Jefferson, ,E-W,56&57,024056,1525,024,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326589.60848672,12663.7184836111
Jefferson, ,E-W,56&57,025056,1526,025,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326624.13584844,12663.7409440691
Jefferson, ,E-W,56&57,030056,1527,030,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326725.19774219,12663.8106684842
Jefferson, ,E-W,56&57,031056,1528,031,56,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326744.29117969,12663.8243670412
Jefferson, ,E-W,56&57,032056,1529,032,56,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326848.45559297,12663.8868670494
Jefferson, ,E-W,56&57,018056,1530,018,56,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326198.83529687,12663.3975242207
Jefferson, ,E-W,57&58,019057,1531,019,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326527.08721485,12663.6737662722
Jefferson, ,W-E,57&58,020057,1532,020,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326537.84431328,12663.6812115821
Jefferson, ,W-E,57&58,021057,1533,021,57,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326550.05775859,12663.689904469
Jefferson, ,E-W,57&58,022057,1534,022,57,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326559.77383438,12663.6973499181
Jefferson, ,E-W,57&58,017057,1535,017,57,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9326111.39841563,12663.3074016303
Jefferson, ,W-E,57&58,014057,1536,014,57,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325622.02527344,12662.9589967125
Jefferson, ,W-E,57&58,023057,1537,023,57,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326576.35370938,12663.7097904844
Jefferson, ,W-E,57&58,026057,1538,026,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326658.64765625,12663.7633947083
Jefferson, ,W-E,57&58,027057,1539,027,57,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326674.81681719,12663.7745880357
Jefferson, ,W-E,57&58,028057,1540,028,57,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326713.29400937,12663.7995437286
Jefferson, ,W-E,57&58,029057,1541,029,57,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326730.92532188,12663.8119896622
Jefferson, ,E-W,57&58,024057,1542,024,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326610.46426641,12663.7309984144
Jefferson, ,E-W,57&58,025057,1543,025,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326646.01717188,12663.7534489825
Jefferson, ,E-W,57&58,030057,1544,030,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326747.09469141,12663.8231832042
Jefferson, ,E-W,57&58,031057,1545,031,57,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326766.17834687,12663.8368768179
Jefferson, ,E-W,57&58,032057,1546,032,57,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326867.84941328,12663.8981293173
Jefferson, ,E-W,57&58,018057,1547,018,57,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326230.28639375,12663.4200291419
Jefferson, ,W-E,58&59,020058,1548,020,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326490.28422891,12663.6235249173
Jefferson, ,W-E,58&59,021058,1549,021,58,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326570.90365938,12663.7024143594
Jefferson, ,E-W,58&59,022058,1550,022,58,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326585.61043594,12663.7123548451
Jefferson, ,W-E,58&59,014058,1551,014,58,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325658.47574453,12662.9840016514
Jefferson, ,W-E,58&59,023058,1552,023,58,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326599.28604688,12663.7223003526
Jefferson, ,W-E,58&59,026058,1553,026,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326683.03221016,12663.777152079
Jefferson, ,W-E,58&59,027058,1554,027,58,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326698.16596094,12663.7883503278
Jefferson, ,W-E,58&59,028058,1555,028,58,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326735.19099219,12663.8120584831
Jefferson, ,W-E,58&59,029058,1556,029,58,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326752.82230156,12663.824504401
Jefferson, ,E-W,58&59,024058,1557,024,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326636.30093203,12663.7460033266
Jefferson, ,E-W,58&59,025058,1558,025,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326665.401075,12663.7647063679
Jefferson, ,E-W,58&59,030058,1559,030,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326770.45367187,12663.8369503941
Jefferson, ,E-W,58&59,031058,1560,031,58,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326789.53731953,12663.8506439908
Jefferson, ,E-W,58&59,032058,1561,032,58,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326888.7012375,12663.9106440074
Jefferson, ,W-E,59&60,014059,1562,014,59,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325693.46422344,12663.0077541025
Jefferson, ,W-E,59&60,021059,1563,021,59,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326527.29918125,12663.6472277734
Jefferson, ,E-W,59&60,022059,1564,022,59,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326606.46627188,12663.7248696747
Jefferson, ,W-E,59&60,023059,1565,023,59,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326617.217775,12663.7323102299
Jefferson, ,W-E,59&60,026059,1566,026,59,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326702.42599766,12663.7884143995
Jefferson, ,W-E,59&60,027059,1567,027,59,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326717.55974375,12663.7996126373
Jefferson, ,W-E,59&60,028059,1568,028,59,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326757.07816641,12663.8245683
Jefferson, ,W-E,59&60,029059,1569,029,59,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326772.20627735,12663.8357617556
Jefferson, ,E-W,59&60,024059,1570,024,59,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326652.14624063,12663.7560131949
Jefferson, ,E-W,59&60,025059,1571,025,59,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326688.76010938,12663.7784736342
Jefferson, ,E-W,59&60,030059,1572,030,59,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326791.29562031,12663.8494601701
Jefferson, ,E-W,59&60,031059,1573,031,59,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326808.92131719,12663.8619013273
Jefferson, ,E-W,59&60,032059,1574,032,59,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326908.10085625,12663.9219111715
Jefferson, ,W-E,60&61,014060,1575,014,60,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325728.45695156,12663.0315065424
Jefferson, ,W-E,60&61,021060,1576,021,60,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326415.39643125,12663.557369994
Jefferson, ,E-W,60&61,022060,1577,022,60,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326623.34696172,12663.7348746086
Jefferson, ,W-E,60&61,023060,1578,023,60,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326635.56628281,12663.7435725806
Jefferson, ,W-E,60&61,026060,1579,026,60,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326725.77518594,12663.8021767109
Jefferson, ,W-E,60&61,027060,1580,027,60,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326741.94435234,12663.8133700039
Jefferson, ,W-E,60&61,028060,1581,028,60,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326776.47198281,12663.835830606
Jefferson, ,W-E,60&61,029060,1582,029,60,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326795.55550156,12663.8495240302
Jefferson, ,E-W,60&61,024060,1583,024,60,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326676.54068203,12663.7697755313
Jefferson, ,E-W,60&61,025060,1584,025,60,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326708.14405,12663.7897310217
Jefferson, ,E-W,60&61,030060,1585,030,60,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326813.19264297,12663.8619749018
Jefferson, ,E-W,60&61,031060,1586,031,60,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326830.81833438,12663.8744160453
Jefferson, ,W-E,61&62,014061,1587,014,61,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325763.44974375,12663.0552589837
Jefferson, ,E-W,61&62,022061,1588,022,61,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326578.28058047,12663.6784355825
Jefferson, ,W-E,61&62,023061,1589,023,61,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326659.95081953,12663.7573299787
Jefferson, ,W-E,61&62,026061,1590,026,61,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326744.12374922,12663.8134390297
Jefferson, ,W-E,61&62,027061,1591,027,61,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326758.84072735,12663.8233847833
Jefferson, ,W-E,61&62,028061,1592,028,61,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326797.31801328,12663.8483404409
Jefferson, ,W-E,61&62,029061,1593,029,61,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326812.45187891,12663.8595387845
Jefferson, ,E-W,61&62,024061,1594,024,61,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326695.92461797,12663.7810329279
Jefferson, ,E-W,61&62,025061,1595,025,61,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326727.5378836,12663.8009933596
Jefferson, ,E-W,61&62,030061,1596,030,61,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326828.63680312,12663.8707421165
Jefferson, ,E-W,61&62,031061,1597,031,61,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326851.679925,12663.8869356838
Jefferson, ,W-E,62&63,014062,1598,014,62,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325795.92539063,12663.0777539517
Jefferson, ,E-W,62&63,022062,1599,022,62,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326468.89006641,12663.5898352604
Jefferson, ,W-E,62&63,023062,1600,023,62,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326679.34464922,12663.7685923346
Jefferson, ,W-E,62&63,026062,1601,026,62,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326768.51825234,12663.8272013544
Jefferson, ,W-E,62&63,027062,1602,027,62,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326780.73777891,12663.835899563
Jefferson, ,W-E,62&63,028062,1603,028,62,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326816.71186875,12663.8596027524
Jefferson, ,W-E,62&63,029062,1604,029,62,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326834.34894688,12663.8720535402
Jefferson, ,E-W,62&63,024062,1605,024,62,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326715.31846094,12663.7922952748
Jefferson, ,E-W,62&63,025062,1606,025,62,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326749.42506563,12663.8135032174
Jefferson, ,E-W,62&63,030062,1607,030,62,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326850.52405859,12663.8832519183
Jefferson, ,E-W,62&63,031062,1608,031,62,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326868.56651484,12663.8969454768
Jefferson, ,W-E,63&64,014063,1609,014,63,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325830.93411719,12663.1015163784
Jefferson, ,W-E,63&64,023063,1610,023,63,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326629.27772813,12663.7096533404
Jefferson, ,W-E,63&64,026063,1611,026,63,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326781.43955391,12663.8347062719
Jefferson, ,W-E,63&64,027063,1612,027,63,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326797.62434063,12663.8459094044
Jefferson, ,W-E,63&64,028063,1613,028,63,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326838.59912187,12663.8721125791
Jefferson, ,W-E,63&64,029063,1614,029,63,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326856.2362125,12663.8845633544
