ScoreRecent,GradeRecent,DateRecent,Score2,Grade2,Date2,Score3,Grade3,Date3,permit_number,facility_type,facility_type_description,subtype,subtype_description,premise_name,premise_address,premise_city,premise_state,premise_zip,opening_date,ObjectId
95,C,2023/06/16 00:00:00,100,A,2022/12/19 00:00:00,100,A,2022/07/11 00:00:00,64230,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BARTON HOUSE,6830 OVERLOOK DR,LOUISVILLE,KY,40241,2006/08/01 00:00:00,81
98,A,2023/10/24 00:00:00,97,A,2023/04/26 00:00:00,98,A,2022/10/20 00:00:00,64411,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BOB EVANS #379,10761 FISCHER PARK DR,LOUISVILLE,KY,40241,2000/07/18 00:00:00,82
99,,2022/11/30 00:00:00,96,,2021/12/15 00:00:00,98,,2020/09/09 00:00:00,65067,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,WALGREENS #6171,5900 TIMBER RIDGE DR,PROSPECT,KY,40059,2000/11/22 00:00:00,83
99,A,2023/11/10 00:00:00,100,,2023/11/10 00:00:00,100,A,2023/05/09 00:00:00,65171,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",RESIDENCE INN,3500 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,2000/12/07 00:00:00,84
98,A,2023/06/21 00:00:00,95,A,2022/12/12 00:00:00,97,A,2022/06/30 00:00:00,65323,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PAPA JOHN'S #36,3511 SPRINGHURST COMMONS DR,LOUISVILLE,KY,40241,2001/01/17 00:00:00,85
100,A,2023/10/06 00:00:00,99,A,2023/09/08 00:00:00,100,A,2022/10/14 00:00:00,66613,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BALLARD HS FOOTBALL CONCESSION,6000 BROWNSBORO RD,LOUISVILLE,KY,40222,2001/09/18 00:00:00,86
100,A,2023/10/27 00:00:00,100,A,2023/05/01 00:00:00,100,A,2022/11/07 00:00:00,66858,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,STARBUCKS #2562,4001 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,2001/11/05 00:00:00,87
100,,2023/06/21 00:00:00,100,,2022/06/28 00:00:00,99,,2021/07/06 00:00:00,67517,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,RAINBOW BLOSSOM,3608 SPRINGHURST BLVD,LOUISVILLE,KY,40241,2002/03/31 00:00:00,88
99,A,2023/07/13 00:00:00,99,A,2023/01/06 00:00:00,99,A,2022/07/12 00:00:00,68285,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,STONEY RIVER LEGENDARY STEAKS,3900 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,2002/08/20 00:00:00,89
100,A,2023/09/29 00:00:00,100,A,2023/04/11 00:00:00,100,A,2022/10/17 00:00:00,70837,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,FIRST KIDS EARLY CHILDHOOD,7700 US HWY 42,LOUISVILLE,KY,40241,2003/12/03 00:00:00,90
99,A,2023/05/25 00:00:00,98,A,2022/11/10 00:00:00,100,A,2022/05/10 00:00:00,71328,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TSUNAMI / KROGER #186,2219 HOLIDAY MANOR CENTER,LOUISVILLE,KY,40222,2004/03/05 00:00:00,91
100,,2023/02/21 00:00:00,97,,2022/03/10 00:00:00,98,,2021/02/08 00:00:00,71708,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,WALGREENS #7643,9801 BROWNSBORO RD,LOUISVILLE,KY,40241,2009/10/19 00:00:00,92
98,A,2023/10/23 00:00:00,98,A,2023/04/21 00:00:00,99,A,2022/10/24 00:00:00,71980,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,AFC SUSHI @ KROGER #707,9440 BROWNSBORO RD,LOUISVILLE,KY,40241,2004/06/18 00:00:00,93
100,A,2023/08/29 00:00:00,100,A,2023/02/20 00:00:00,100,A,2022/08/31 00:00:00,72441,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,AFC SUSHI @ KROGER #389,5929 TIMBER RIDGE DR,PROPSECT,KY,40059,2004/09/01 00:00:00,94
98,A,2023/11/02 00:00:00,100,,2023/11/02 00:00:00,97,A,2023/05/02 00:00:00,72495,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",COURTYARD BY MARRIOTT,10200 CHAMPION FARMS DR,LOUISVILLE,KY,40241,2004/09/13 00:00:00,95
100,A,2023/05/24 00:00:00,98,A,2022/11/18 00:00:00,97,A,2022/05/17 00:00:00,72894,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,FIESTA TIME MEXICAN GRILL,11320 MAPLE BROOK DR,LOUISVILLE,KY,40241,2004/12/02 00:00:00,96
94,A,2023/06/12 00:00:00,96,A,2022/12/13 00:00:00,97,A,2022/06/27 00:00:00,72902,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PANERA BREAD #904,10451 CHAMPION FARMS DR,LOUISVILLE,KY,40241,2004/12/02 00:00:00,97
99,A,2023/10/25 00:00:00,100,A,2023/05/11 00:00:00,99,A,2022/11/11 00:00:00,72909,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CHICK-FIL-A #1668,10501 WESTPORT RD,LOUISVILLE,KY,40241,2004/12/02 00:00:00,98
98,A,2023/06/08 00:00:00,97,A,2022/12/02 00:00:00,97,A,2022/06/21 00:00:00,73985,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PENN STATION,3707 CHAMBERLAIN LN,LOUISVILLE,KY,40241,2005/06/13 00:00:00,99
99,A,2023/10/11 00:00:00,98,A,2023/05/01 00:00:00,99,A,2022/11/11 00:00:00,75804,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,AFC SUSHI @ KROGER #764,9501 WESTPORT RD,LOUISVILLE,KY,40241,2006/06/09 00:00:00,100
100,,2023/10/30 00:00:00,100,,2022/11/10 00:00:00,97,,2021/11/08 00:00:00,72126,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,FAMILY DOLLAR #26256,1961 BROWNSBORO RD,LOUISVILLE,KY,40206,2004/07/13 00:00:00,101
100,A,2023/07/07 00:00:00,100,,2023/07/07 00:00:00,98,A,2022/11/17 00:00:00,72419,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",WALMART #5297,143 THIERMAN LN,LOUISVILLE,KY,40207,2004/08/31 00:00:00,102
100,A,2023/06/27 00:00:00,99,A,2022/12/06 00:00:00,100,A,2022/05/20 00:00:00,72891,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,AFC SUSHI @ KROGER #387,291 N HUBBARDS LN,LOUISVILLE,KY,40207,2004/12/02 00:00:00,103
100,A,2023/07/10 00:00:00,100,A,2022/12/27 00:00:00,100,A,2022/08/05 00:00:00,74670,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SALSARITA'S,285 N HUBBARDS LN,LOUISVILLE,KY,40207,2005/09/12 00:00:00,104
100,A,2023/06/22 00:00:00,100,,2023/06/22 00:00:00,100,A,2022/11/30 00:00:00,75222,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",PAUL'S FRUIT MARKET,3922 CHENOWETH SQUARE,LOUISVILLE,KY,40207,2005/12/19 00:00:00,105
100,A,2023/07/28 00:00:00,100,A,2023/02/09 00:00:00,100,A,2022/08/16 00:00:00,76940,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,STARBUCKS #10559,3702 FRANKFORT AVE,LOUISVILLE,KY,40207,2006/09/20 00:00:00,106
99,,2022/11/23 00:00:00,100,,2021/12/02 00:00:00,100,,2019/09/18 00:00:00,77058,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,WALGREENS #10151,3700 FRANKFORT AVE,LOUISVILLE,KY,40206,2006/10/19 00:00:00,107
100,A,2023/08/22 00:00:00,99,A,2023/02/24 00:00:00,100,A,2022/08/16 00:00:00,77295,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EDIBLE ARRANGEMENTS,3701 LEXINGTON RD,LOUISVILLE,KY,40207,2006/11/27 00:00:00,108
100,A,2023/06/13 00:00:00,99,A,2022/11/23 00:00:00,100,A,2022/06/02 00:00:00,77586,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,ARBY'S #773,4975 SHELBYVILLE RD,LOUISVILLE,KY,40207,2007/02/07 00:00:00,109
100,A,2023/10/19 00:00:00,100,A,2023/04/14 00:00:00,100,A,2022/09/29 00:00:00,77735,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,HIGHLANDS LATIN SCHOOL,2800 FRANKFORT AVE,LOUISVILLE,KY,40206,2009/10/20 00:00:00,110
100,,2023/10/13 00:00:00,100,,2022/10/17 00:00:00,100,,2021/11/02 00:00:00,78337,603,RESTRICTED FOOD CONCESSIONS,53,STATIONARY RESTRICTED CONCESSON,MOCKINGBIRD VALLEY SOCCER CLUB,3000 MELLWOOD AVE,LOUISVILLE,KY,40207,2007/06/12 00:00:00,111
98,A,2023/10/26 00:00:00,98,A,2023/04/21 00:00:00,99,A,2022/10/10 00:00:00,78566,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,LOU LOU FOOD & DRINK,106 SEARS AVE,LOUISVILLE,KY,40207,2007/07/16 00:00:00,112
99,A,2023/10/20 00:00:00,99,A,2023/04/19 00:00:00,99,A,2022/10/10 00:00:00,78850,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,VARANESE,2106 FRANKFORT AVE,LOUISVILLE,KY,40206,2007/08/22 00:00:00,113
98,A,2023/06/15 00:00:00,100,A,2022/11/22 00:00:00,99,A,2022/06/02 00:00:00,79768,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CRAVE CAFE & CATERING,2250 FRANKFORT AVE,LOUISVILLE,KY,40206,2008/01/24 00:00:00,114
94,A,2023/07/28 00:00:00,97,A,2023/01/13 00:00:00,81,C,2022/07/01 00:00:00,80286,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,GERSTLE'S,3801 FRANKFORT AVE,LOUISVILLE,KY,40207,2008/03/19 00:00:00,115
93,A,2023/05/18 00:00:00,91,A,2022/09/15 00:00:00,96,A,2022/02/20 00:00:00,80287,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OSAKA SUSHI BAR & CUISINE,2039 FRANKFORT AVE,LOUISVILLE,KY,40206,2008/03/19 00:00:00,116
93,A,2023/04/23 00:00:00,97,A,2022/04/27 00:00:00,94,A,2021/06/03 00:00:00,81106,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HIKO-A-MON,1115 HERR LN STE 130,LOUISVILLE,KY,40222,2008/05/21 00:00:00,117
99,A,2023/06/12 00:00:00,99,A,2022/10/27 00:00:00,100,A,2022/02/24 00:00:00,81207,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HOME CUISINE,309 WALLACE AVE,LOUISVILLE,KY,40207,2008/06/02 00:00:00,118
100,A,2023/05/15 00:00:00,98,A,2022/09/28 00:00:00,100,A,2022/01/20 00:00:00,82538,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TRINITY HS HARRY JANSING STADIUM,4011 SHELBYVILLE RD,LOUISVILLE,KY,40207,2008/12/03 00:00:00,119
100,A,2023/06/23 00:00:00,99,A,2022/11/28 00:00:00,100,A,2022/06/02 00:00:00,82712,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CHICK-FIL-A #2184,5001 SHELBYVILLE RD,LOUISVILLE,KY,40207,2009/01/07 00:00:00,120
100,A,2023/09/12 00:00:00,98,A,2023/03/16 00:00:00,99,A,2022/09/14 00:00:00,82865,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TEN PIN STRIKE & SPARE,200 TEN PIN LN,LOUISVILLE,KY,40207,2009/02/04 00:00:00,121
100,,2023/07/28 00:00:00,100,,2022/08/05 00:00:00,100,,2021/07/08 00:00:00,83755,610,RETAIL FOOD STORES,61,SUPERMARKET WITH PROCESSING,WINE RACK,2632 FRANKFORT AVE,LOUISVILLE,KY,40206,2009/06/08 00:00:00,122
100,A,2023/08/29 00:00:00,100,,2023/08/29 00:00:00,100,,2023/02/24 00:00:00,84635,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",TARGET T-2473 STARBUCKS,4174 WESTPORT RD,LOUISVILLE,KY,40207,2009/10/15 00:00:00,123
96,A,2023/07/10 00:00:00,98,A,2023/01/03 00:00:00,96,A,2022/08/10 00:00:00,84843,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,COMFY COW,1301 HERR LN,LOUISVILLE,KY,40222,2009/11/25 00:00:00,124
99,A,2023/05/24 00:00:00,100,,2023/05/24 00:00:00,97,A,2022/11/15 00:00:00,85102,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",FRESH MARKET #97,1805 RUDY LN,LOUISVILLE,KY,40207,2010/01/20 00:00:00,125
99,A,2023/04/20 00:00:00,100,A,2022/10/21 00:00:00,96,A,2022/01/20 00:00:00,85264,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DIFABIO'S CASAPELA,2311 FRANKFORT AVE,LOUISVILLE,KY,40206,2010/02/23 00:00:00,126
98,A,2023/09/05 00:00:00,98,A,2023/01/27 00:00:00,98,A,2022/07/11 00:00:00,86689,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,KAYROUZ CAFE,3801 WILLIS AVE,LOUISVILLE,KY,40207,2010/08/31 00:00:00,127
94,A,2023/06/28 00:00:00,95,A,2022/11/29 00:00:00,96,A,2022/05/13 00:00:00,87040,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DIORIO'S PIZZA & PUB,310 WALLACE AVE,LOUISVILLE,KY,40207,2010/10/26 00:00:00,128
100,A,2023/06/08 00:00:00,99,A,2022/11/15 00:00:00,99,A,2022/06/28 00:00:00,87381,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PANERA BREAD,1801 RUDY LN,LOUISVILLE,KY,40207,2010/12/21 00:00:00,129
100,A,2023/08/03 00:00:00,100,A,2023/02/06 00:00:00,100,A,2022/08/05 00:00:00,87474,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,COOKING AT THE COTTAGE,3739 LEXINGTON RD,LOUISVILLE,KY,40207,2011/01/14 00:00:00,130
98,A,2023/10/24 00:00:00,97,A,2023/03/01 00:00:00,97,A,2022/07/28 00:00:00,87477,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SIMPLY THAI,323 WALLACE AVE,LOUISVILLE,KY,40207,2011/01/14 00:00:00,131
87,C,2023/07/21 00:00:00,97,A,2022/12/07 00:00:00,96,A,2022/04/20 00:00:00,87706,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SPINELLI'S ST. MATTHEWS,4005 SHELBYVILLE RD,LOUISVILLE,KY,40207,2011/02/18 00:00:00,132
100,A,2023/10/12 00:00:00,100,A,2023/04/10 00:00:00,100,A,2022/10/03 00:00:00,87900,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DOWN THE STRETCH CAFE @ MASONIC HOME,3503 MOYERS CIR,MASONIC HOME,KY,40041,2011/03/16 00:00:00,133
96,A,2023/10/19 00:00:00,97,A,2023/02/23 00:00:00,94,A,2022/07/28 00:00:00,88068,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,NAM NAM CAFE,318 WALLACE AVE,LOUISVILLE,KY,40207,2011/04/07 00:00:00,134
99,A,2023/10/30 00:00:00,99,A,2023/04/05 00:00:00,97,A,2022/08/29 00:00:00,88164,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DRAKE'S,3939 SHELBYVILLE RD STE 101,LOUISVILLE,KY,40207,2011/04/15 00:00:00,135
99,A,2023/05/26 00:00:00,99,A,2023/05/26 00:00:00,99,A,2022/10/28 00:00:00,88168,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,LOUISVILLE,KY,40206,2011/04/08 00:00:00,136
100,A,2023/09/01 00:00:00,100,A,2023/02/28 00:00:00,99,A,2022/08/25 00:00:00,88591,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WESTPORT PLACE,4247 WESTPORT RD,LOUISVILLE,KY,40207,2011/06/16 00:00:00,137
100,,2022/11/17 00:00:00,99,,2021/12/02 00:00:00,98,,2020/10/02 00:00:00,88822,603,RESTRICTED FOOD CONCESSIONS,53,STATIONARY RESTRICTED CONCESSON,HOLY TRINITY CONCESSIONS,423 CHERRYWOOD RD,LOUISVILLE,KY,40207,2011/06/24 00:00:00,138
100,A,2023/10/24 00:00:00,100,A,2023/04/27 00:00:00,99,A,2022/09/15 00:00:00,89090,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SPROUTLINGS PEDIATRIC DAYCARE,3701 FRANKFORT AVE,LOUISVILLE,KY,40206,2011/08/09 00:00:00,139
100,,2023/10/10 00:00:00,100,,2022/10/17 00:00:00,100,A,2022/05/25 00:00:00,89267,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,ZI OLIVE,1301 HERR LN,LOUISVILLE,KY,40222,2011/09/22 00:00:00,140
99,A,2023/07/18 00:00:00,99,A,2023/01/05 00:00:00,95,A,2022/01/31 00:00:00,89593,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SILVER DOLLAR,1761 FRANKFORT AVE,LOUISVILLE,KY,40206,2011/11/09 00:00:00,141
100,A,2023/07/27 00:00:00,100,A,2023/02/08 00:00:00,100,A,2022/08/10 00:00:00,89768,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PRIMO OILS AND VINEGARS,3628 BROWNSBORO RD STE 102,LOUISVILLE,KY,40207,2012/01/10 00:00:00,142
99,A,2023/09/06 00:00:00,98,A,2023/03/09 00:00:00,98,A,2022/08/09 00:00:00,89873,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HILLTOP TAVERN,1800 FRANKFORT AVE,LOUISVILLE,KY,40206,2012/03/01 00:00:00,143
99,A,2023/06/27 00:00:00,100,A,2022/10/18 00:00:00,98,A,2021/09/21 00:00:00,91664,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TIN ROOF,3921 SHELBYVILLE RD,LOUISVILLE,KY,40207,2012/10/08 00:00:00,144
99,A,2023/05/17 00:00:00,96,A,2022/10/13 00:00:00,100,A,2022/05/13 00:00:00,91739,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CASPIAN GRILL PERSIAN BISTRO,2716 FRANKFORT AVE,LOUISVILLE,KY,40206,2012/09/07 00:00:00,145
99,A,2023/05/25 00:00:00,96,A,2022/09/15 00:00:00,100,A,2022/02/11 00:00:00,91803,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CAFE AROMA,2020 BROWNSBORO RD,LOUISVILLE,KY,40206,2012/10/10 00:00:00,146
100,A,2023/08/10 00:00:00,100,A,2023/02/15 00:00:00,100,A,2022/08/16 00:00:00,91804,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SCARLET HOPE,2305 SYCAMORE AVE,LOUISVILLE,KY,40206,2012/10/09 00:00:00,147
100,A,2023/05/12 00:00:00,100,A,2022/10/11 00:00:00,96,A,2022/02/23 00:00:00,91913,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,JULEPS AT MIRALEA,320 JOE CONWAY CIR,MASONIC HOME,KY,40041,2012/10/29 00:00:00,148
100,A,2023/07/18 00:00:00,99,A,2022/12/27 00:00:00,100,A,2022/08/03 00:00:00,92126,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HEINE BROTHERS COFFEE,4305 SHELBYVILLE RD,LOUISVILLE,KY,40207,2013/01/10 00:00:00,149
99,,2023/08/11 00:00:00,100,A,2023/08/11 00:00:00,100,A,2023/02/15 00:00:00,92372,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",SUPER USA,3320 FRANKFORT AVE,LOUISVILLE,KY,40206,2013/03/07 00:00:00,150
95,C,2023/09/05 00:00:00,98,A,2023/03/09 00:00:00,99,A,2022/09/08 00:00:00,115220,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DOMINO'S PIZZA #1428,130 BRECKENRIDGE LN,LOUISVILLE,KY,40207,2022/04/12 00:00:00,151
98,A,2023/09/13 00:00:00,99,A,2023/04/26 00:00:00,95,A,2022/11/01 00:00:00,115231,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DOMINO'S PIZZA #1423,2400 BROWNSBORO RD,LOUISVILLE,KY,40202,2022/04/18 00:00:00,152
99,A,2023/06/27 00:00:00,98,A,2022/11/22 00:00:00,97,A,2022/05/17 00:00:00,115442,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CHINA STAR,291 N HUBBARDS LN STE 178,LOUISVILLE,KY,40207,2022/05/17 00:00:00,153
100,A,2023/07/07 00:00:00,100,A,2022/12/22 00:00:00,99,A,2022/08/24 00:00:00,116056,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,NORTH LIME COFFEE & DONUTS,1301 HERR LN,LOUISVILLE,KY,40222,2022/07/20 00:00:00,154
100,A,2023/07/11 00:00:00,100,A,2023/01/18 00:00:00,100,A,2022/08/30 00:00:00,116108,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PREGAME COFFEE,136 1/2 WILLIAM ST,LOUISVILLE,KY,40206,2022/07/29 00:00:00,155
100,A,2023/08/31 00:00:00,99,A,2023/03/08 00:00:00,99,A,2022/09/09 00:00:00,116190,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EATZ VIETNAMESE,2244 FRANKFORT AVE,LOUISVILLE,KY,40206,2022/07/07 00:00:00,156
97,,2023/08/26 00:00:00,100,,2023/08/24 00:00:00,100,A,2023/08/24 00:00:00,116247,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,CHEEZY DOES IT,,LOUISVILLE,KY,40202,2022/08/16 00:00:00,157
100,A,2023/09/12 00:00:00,99,A,2023/03/17 00:00:00,94,C,2022/09/15 00:00:00,116395,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SUBWAY #3676,1979 BROWNSBORO RD,LOUISVILLE,KY,40206,2022/08/08 00:00:00,158
100,A,2023/10/19 00:00:00,97,A,2023/04/26 00:00:00,100,A,2022/10/05 00:00:00,116455,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,GALLANT FOX,,LOUISVILLE,KY,40202,2022/09/09 00:00:00,159
100,A,2023/08/31 00:00:00,99,A,2023/02/28 00:00:00,0,,,116762,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HARVEY'S CHEESE,2011 FRANKFORT AVE,LOUISVILLE,KY,40206,2022/09/26 00:00:00,160
100,A,2023/06/27 00:00:00,100,A,2022/12/06 00:00:00,0,,,116823,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SNOW FRUIT @ KROGER L-387,291 N HUBBARDS LN,LOUISVILLE,KY,40207,2022/09/26 00:00:00,161
90,A,2023/07/12 00:00:00,83,C,2022/12/07 00:00:00,0,,,116872,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,VIRTUE BAR & LOUNGE,1971 BROWNSBORO RD,LOUISVILLE,KY,40206,2022/10/19 00:00:00,162
99,A,2023/09/01 00:00:00,99,A,2023/02/14 00:00:00,0,,,117413,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,YELLOW CACTUS,2350 FRANKFORT AVE,LOUISVILLE,KY,40206,2023/01/04 00:00:00,163
100,,2023/04/15 00:00:00,0,,,0,,,117673,610,RETAIL FOOD STORES,73,MOBILE RETAIL UNIT,JENN'S CAKE POPS,,LOUISVILLE,KY,40202,2023/02/24 00:00:00,164
100,A,2023/09/22 00:00:00,100,A,2023/03/24 00:00:00,0,,,117844,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,GREEN DISTRICT SALADS,3939 SHELBYVILLE RD STE 104,LOUISVILLE,KY,40207,2023/02/15 00:00:00,165
100,A,2023/10/09 00:00:00,100,A,2023/08/02 00:00:00,0,,,117874,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,TAQUERIA LAS CATRINAS,,LOUISVILLE,KY,40202,2023/03/23 00:00:00,166
100,A,2023/09/15 00:00:00,100,A,2023/05/18 00:00:00,0,,,117881,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,I LOVE TACOS,,LOUISVILLE,KY,40202,2023/03/24 00:00:00,167
100,A,2023/11/09 00:00:00,100,A,2023/04/17 00:00:00,0,,,118070,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,ISLAND BREEZE,1991 BROWNSBORO RD,LOUISVILLE,KY,40206,2023/03/16 00:00:00,168
99,,2023/08/25 00:00:00,100,A,2023/05/05 00:00:00,0,,,118114,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,LADY G SOUTHERN CUISINE,,LOUISVILLE,KY,40202,2023/04/14 00:00:00,169
100,A,2023/11/01 00:00:00,100,A,2023/05/09 00:00:00,0,,,118471,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PRETTY DECENT BAR,2235 FRANKFORT AVE STE 107,LOUISVILLE,KY,40206,2023/04/04 00:00:00,170
100,A,2023/05/18 00:00:00,0,,,0,,,118611,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,RAMIRO'S - LA PATRONA,,LOUISVILLE,KY,40202,2023/05/18 00:00:00,171
99,A,2023/10/09 00:00:00,100,A,2023/04/18 00:00:00,0,,,118663,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,QUILLS COFFEE,3939 SHELBYVILLE RD STE 105,LOUISVILLE,KY,40207,2023/03/24 00:00:00,172
100,A,2023/06/06 00:00:00,0,,,0,,,118712,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,QUILLS COFFEE,2001 FRANKFORT AVE,LOUISVILLE,KY,40206,2023/05/02 00:00:00,173
100,A,2023/06/28 00:00:00,0,,,0,,,118933,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BAE'S BAEKERY & CAFE,1804 FRANKFORT AVE,LOUISVILLE,KY,40206,2023/05/17 00:00:00,174
94,A,2023/06/22 00:00:00,0,,,0,,,118973,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TACO CHOZA,3922 WESTPORT RD,LOUISVILLE,KY,40207,2023/05/12 00:00:00,175
95,A,2023/06/07 00:00:00,0,,,0,,,119026,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,QDOBA #2493,1321 HERR LN STE 150,LOUISVILLE,KY,40222,2023/06/07 00:00:00,176
