OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
1,2615788080,20.0,10.0,,7.0,10.0,,8.0,12.0,,0,0,0,,,,0.0,715929146.019531,122150.757760598
2,2615785280,82.0,37.0,13.0,24.0,45.0,18.0,31.0,51.0,6.0,0,0,0,0.351351351351351,0.4,0.0731707317073171,0.0,989088201.226563,125836.688279485
3,2615784460,75.0,37.0,13.0,24.0,38.0,15.0,28.0,47.0,,0,0,0,0.351351351351351,0.394736842105263,,0.0,918262386.817383,121585.123445229
4,2615703220,72.0,35.0,12.0,23.0,37.0,14.0,26.0,46.0,,0,0,0,0.342857142857143,0.378378378378378,,0.0,933814685.35791,122160.464291127
5,2615701620,107.0,55.0,22.0,33.0,52.0,23.0,45.0,62.0,,0,0,0,0.4,0.442307692307692,,0.0,957129252.198242,124752.392151091
6,2615700720,61.0,31.0,9.0,22.0,30.0,12.0,21.0,40.0,,0,0,0,0.290322580645161,0.4,,0.0,1585214836.44238,222778.49721125
7,2615700000,,,,,,,,,,0,0,0,,,,,2494482252.7666,259951.266569357
8,2615781860,135.0,61.0,21.0,40.0,74.0,32.0,53.0,82.0,8.0,0,0,0,0.344262295081967,0.432432432432432,0.0592592592592593,0.0,984608805.721191,150695.686105577
9,2615781840,112.0,55.0,20.0,35.0,57.0,26.0,46.0,66.0,6.0,0,0,0,0.363636363636364,0.456140350877193,0.0535714285714286,0.0,60841741.0546875,39393.0675034882
10,2615780940,69.0,41.0,15.0,26.0,28.0,11.0,26.0,43.0,8.0,0,0,0,0.365853658536585,0.392857142857143,0.115942028985507,0.0,919972592.147461,127110.244048877
11,2615759420,64.0,29.0,12.0,17.0,35.0,16.0,28.0,36.0,,0,0,0,0.413793103448276,0.457142857142857,,0.0,1000193828.67871,126574.405010871
12,2615754240,116.0,57.0,20.0,37.0,59.0,25.0,45.0,71.0,,0,0,0,0.350877192982456,0.423728813559322,,0.0,1002146607.73633,126719.114589315
13,2615743880,85.0,33.0,14.0,19.0,52.0,24.0,38.0,47.0,6.0,0,0,0,0.424242424242424,0.461538461538462,0.0705882352941176,0.0,1008384699.88574,127034.373808676
14,2615743400,79.0,29.0,11.0,18.0,50.0,23.0,34.0,45.0,,0,0,0,0.379310344827586,0.46,,0.0,999524829.075195,126490.931189061
15,2615742140,71.0,32.0,11.0,21.0,39.0,17.0,28.0,43.0,,0,0,0,0.34375,0.435897435897436,,0.0,984163625.47168,125548.517260111
16,2615740440,328.0,160.0,60.0,100.0,168.0,75.0,135.0,193.0,,0,0,0,0.375,0.446428571428571,,0.0,991170579.709961,127843.02430953
17,2615732160,25.0,,,,21.0,9.0,11.0,14.0,,0,0,0,,0.428571428571429,,0.0,970745215.029297,124783.655796441
18,2615730760,145.0,60.0,21.0,39.0,85.0,36.0,57.0,88.0,,0,0,0,0.35,0.423529411764706,,0.0,1005760862.80469,126818.432023368
19,2615727100,102.0,40.0,17.0,23.0,62.0,26.0,43.0,59.0,,0,0,0,0.425,0.419354838709677,,0.0,984558407.834961,125905.907023669
20,2615725720,61.0,33.0,13.0,20.0,28.0,10.0,23.0,38.0,,0,0,0,0.393939393939394,0.357142857142857,,0.0,991139695.014648,125867.889650386
21,2615725380,57.0,27.0,10.0,17.0,30.0,13.0,23.0,34.0,,0,0,0,0.37037037037037,0.433333333333333,,0.0,994182822.855469,126244.105887527
22,2615725300,168.0,67.0,28.0,39.0,101.0,45.0,73.0,95.0,,0,0,0,0.417910447761194,0.445544554455446,,0.0,991724971.138672,126170.820643957
23,2615721600,74.0,36.0,15.0,21.0,38.0,16.0,31.0,43.0,,0,0,0,0.416666666666667,0.421052631578947,,0.0,983807104.702148,125452.467445171
24,2615719980,90.0,48.0,20.0,28.0,42.0,18.0,38.0,52.0,,0,0,0,0.416666666666667,0.428571428571429,,0.0,1006807434.89551,126943.360017751
25,2615717420,49.0,15.0,7.0,8.0,34.0,15.0,22.0,27.0,,0,0,0,0.466666666666667,0.441176470588235,,0.0,1002978756.45801,133940.414437395
26,2614169260,117.0,50.0,12.0,38.0,67.0,23.0,35.0,82.0,,0,0,0,0.24,0.343283582089552,,0.0,233125292.232422,65221.427430073
27,2614169240,20.0,10.0,,8.0,10.0,,,15.0,,0,0,0,,,,0.0,942177864.054688,204432.77511931
28,2614166460,8.0,,,,6.0,,,6.0,,0,0,0,,,,0.0,1223707544.68555,145520.286809276
29,2614166340,25.0,8.0,,6.0,17.0,6.0,8.0,17.0,,0,0,0,,0.352941176470588,,0.0,1316921031.32422,188616.966404034
30,2614166020,29.0,6.0,,,23.0,10.0,11.0,18.0,,0,0,0,,0.434782608695652,,0.0,991619792.373047,126450.638152891
31,2614160680,40.0,15.0,6.0,9.0,25.0,10.0,16.0,24.0,,0,0,0,0.4,0.4,,0.0,43784906.5195313,29287.2045559334
32,2614160160,13.0,,,,10.0,,,8.0,,0,0,0,,,,0.0,1464955430.52344,184806.420131043
33,2614157940,17.0,,,,13.0,,7.0,10.0,,0,0,0,,,,0.0,959687269.320313,124351.172845772
34,2614154860,7.0,,,,,,,,,0,0,0,,,,0.0,947937701.292969,123000.964294721
35,2612387200,86.0,35.0,13.0,22.0,51.0,22.0,35.0,51.0,,0,0,0,0.371428571428571,0.431372549019608,,0.0,945620531.291016,142411.954103858
36,2612386680,94.0,42.0,14.0,28.0,52.0,23.0,37.0,57.0,,0,0,0,0.333333333333333,0.442307692307692,,0.0,55765713.4160156,31757.333762343
37,2612380680,16.0,8.0,,,8.0,,7.0,9.0,,0,0,0,,,,0.0,1009490792.26563,126836.692768936
38,2612373260,84.0,36.0,15.0,21.0,48.0,20.0,35.0,49.0,,0,0,0,0.416666666666667,0.416666666666667,,0.0,998919309.169922,126404.337089941
39,2612373120,122.0,62.0,22.0,40.0,60.0,25.0,47.0,75.0,,0,0,0,0.354838709677419,0.416666666666667,,0.0,926879591.455078,173859.793348402
40,2614153440,9.0,,,,6.0,,,,,0,0,0,,,,0.0,998450613.972656,126508.613874623
41,2614143900,10.0,7.0,,,,,,7.0,,0,0,0,,,,0.0,1696039805.97656,186748.140884618
42,2614113740,24.0,10.0,,6.0,14.0,,8.0,16.0,,0,0,0,,,,0.0,1905384884.08008,186697.039368714
43,2614108700,9.0,,,,,,,6.0,,0,0,0,,,,0.0,1955301760.42578,187672.791193933
44,2614106920,27.0,14.0,,10.0,13.0,,9.0,18.0,,0,0,0,,,,0.0,998354887.59375,126245.418516949
45,2614106400,,,,,,,,,,0,0,0,,,,,1776126309.18555,182478.533913861
46,2614101480,38.0,16.0,6.0,10.0,22.0,10.0,16.0,22.0,,0,0,0,0.375,0.454545454545455,,0.0,1845608277.85742,202833.98850062
47,2614100000,,,,,,,,,,0,0,0,,,,,52557728751.4824,1163391.26552203
48,2612359300,17.0,6.0,,,11.0,,7.0,10.0,6.0,0,0,0,,,0.352941176470588,0.0,988965452.710938,126057.774822751
49,2612357080,114.0,48.0,17.0,31.0,66.0,29.0,46.0,68.0,,0,0,0,0.354166666666667,0.439393939393939,,0.0,108698911.03418,59868.1741611593
50,2612355060,20.0,9.0,,,11.0,,8.0,12.0,,0,0,0,,,,0.0,1001475563.91992,126543.683911405
51,2612353160,58.0,29.0,13.0,16.0,29.0,12.0,25.0,33.0,,0,0,0,0.448275862068966,0.413793103448276,,0.0,999484513.942383,126668.655939598
52,2612347700,66.0,41.0,15.0,26.0,25.0,11.0,26.0,40.0,,0,0,0,0.365853658536585,0.44,,0.0,995730310.174805,126340.662743726
53,2612347440,53.0,22.0,9.0,13.0,31.0,13.0,22.0,31.0,,0,0,0,0.409090909090909,0.419354838709677,,0.0,993318229.799805,126210.051377288
54,2612338860,,,,,,,,,,0,0,0,,,,,992821572.34375,126278.724749641
55,2612334380,129.0,55.0,22.0,33.0,74.0,31.0,53.0,76.0,,0,0,0,0.4,0.418918918918919,,0.0,1004315878.8457,126798.276254999
56,2612334360,64.0,35.0,13.0,22.0,29.0,14.0,27.0,37.0,,0,0,0,0.371428571428571,0.482758620689655,,0.0,18525564.8041992,18575.4340927717
57,2612333000,37.0,10.0,,6.0,27.0,12.0,16.0,21.0,,0,0,0,,0.444444444444444,,0.0,996224790.591797,126478.813256166
58,2611184020,72.0,36.0,15.0,21.0,36.0,15.0,30.0,42.0,,0,0,0,0.416666666666667,0.416666666666667,,0.0,973012744.467773,160052.162684016
59,2611165740,59.0,24.0,8.0,16.0,35.0,15.0,23.0,36.0,,0,0,0,0.333333333333333,0.428571428571429,,0.0,1001370353.54492,126523.270102374
60,2611155940,35.0,17.0,6.0,11.0,18.0,7.0,13.0,22.0,,0,0,0,0.352941176470588,0.388888888888889,,0.0,665441244.584961,105419.25143997
61,2611154320,42.0,18.0,,13.0,24.0,9.0,14.0,28.0,,0,0,0,,0.375,,0.0,1002552288.82031,126611.117103474
62,2611153800,64.0,34.0,12.0,22.0,30.0,12.0,24.0,40.0,,0,0,0,0.352941176470588,0.4,,0.0,229146228.151367,128844.677590489
63,2611153780,864.0,394.0,141.0,253.0,470.0,188.0,329.0,535.0,19.0,0,0,0,0.357868020304569,0.4,0.0219907407407407,0.0,982342294.214844,291641.649307889
64,2601147580,45.0,17.0,7.0,10.0,28.0,12.0,19.0,26.0,,0,0,0,0.411764705882353,0.428571428571429,,0.0,589987409.004883,145179.089708805
65,2601121120,76.0,30.0,13.0,17.0,46.0,20.0,33.0,43.0,,0,0,0,0.433333333333333,0.434782608695652,,0.0,990671110.21582,126021.466828022
66,2601116240,67.0,28.0,11.0,17.0,39.0,17.0,28.0,39.0,,0,0,0,0.392857142857143,0.435897435897436,,0.0,896506910.447266,119860.56358759
67,2601104140,37.0,15.0,6.0,9.0,22.0,10.0,16.0,21.0,,0,0,0,0.4,0.454545454545455,,0.0,1080634072.99219,176241.962198673
68,2601104120,42.0,15.0,,10.0,27.0,13.0,18.0,24.0,,0,0,0,,0.481481481481481,,0.0,65046443.40625,51369.2492913334
69,2601103360,33.0,9.0,,6.0,24.0,11.0,14.0,19.0,,0,0,0,,0.458333333333333,,0.0,1061488955.88281,201653.471541716
70,2612331640,105.0,50.0,18.0,32.0,55.0,23.0,41.0,64.0,,0,0,0,0.36,0.418181818181818,,0.0,937935927.697754,150886.524485424
71,2612330700,199.0,91.0,30.0,61.0,108.0,49.0,79.0,120.0,,0,0,0,0.32967032967033,0.453703703703704,,0.0,131594024.735352,102802.101225104
72,2612326700,115.0,54.0,21.0,33.0,61.0,26.0,47.0,68.0,,0,0,0,0.388888888888889,0.426229508196721,,0.0,998456800.658203,131854.225681298
73,2612326160,74.0,41.0,15.0,26.0,33.0,14.0,29.0,45.0,6.0,0,0,0,0.365853658536585,0.424242424242424,0.0810810810810811,0.0,1009971220.45752,127117.161157276
74,2612321700,117.0,52.0,18.0,34.0,65.0,26.0,44.0,73.0,,0,0,0,0.346153846153846,0.4,,0.0,996741325.522461,126290.339760691
75,2611147680,61.0,27.0,9.0,18.0,34.0,15.0,24.0,37.0,,0,0,0,0.333333333333333,0.441176470588235,,0.0,652541884.929688,117673.280825609
76,2611146640,156.0,83.0,31.0,52.0,73.0,32.0,63.0,93.0,,0,0,0,0.373493975903614,0.438356164383562,,0.0,1001702748.73438,126577.420736671
77,2611146160,46.0,24.0,9.0,15.0,22.0,9.0,18.0,28.0,,0,0,0,0.375,0.409090909090909,,0.0,896578301.874023,184512.249901766
78,2611141760,127.0,71.0,26.0,45.0,56.0,26.0,52.0,75.0,,0,0,0,0.366197183098592,0.464285714285714,,0.0,994382712.261719,126328.200943029
79,2611141560,47.0,19.0,8.0,11.0,28.0,13.0,21.0,26.0,,0,0,0,0.421052631578947,0.464285714285714,,0.0,1005345211.9668,126899.365353902
80,2611140620,57.0,29.0,10.0,19.0,28.0,12.0,22.0,35.0,,0,0,0,0.344827586206897,0.428571428571429,,0.0,1020082933.60645,130553.355866275
81,2612319960,79.0,38.0,15.0,23.0,41.0,17.0,32.0,47.0,,0,0,0,0.394736842105263,0.414634146341463,,0.0,951477128.708008,150926.675097077
82,2612318980,115.0,56.0,23.0,33.0,59.0,22.0,45.0,70.0,,0,0,0,0.410714285714286,0.372881355932203,,0.0,1014064053.99023,127477.849760086
83,2612311060,130.0,47.0,18.0,29.0,83.0,36.0,54.0,76.0,,0,0,0,0.382978723404255,0.433734939759036,,0.0,946902102.885742,142395.257101518
84,2612310500,97.0,42.0,16.0,26.0,55.0,25.0,41.0,56.0,,0,0,0,0.380952380952381,0.454545454545455,,0.0,1006507046.94141,126955.280054859
85,2606987180,37.0,16.0,,12.0,21.0,8.0,12.0,25.0,,0,0,0,,0.380952380952381,,0.0,2025754742.4668,191974.389150222
86,2606987140,34.0,16.0,6.0,10.0,18.0,7.0,13.0,21.0,,0,0,0,0.375,0.388888888888889,,0.0,27458858.5126953,20931.7895305876
87,2606978140,109.0,55.0,22.0,33.0,54.0,23.0,45.0,64.0,,0,0,0,0.4,0.425925925925926,,0.0,59730126.4404297,40145.4877688598
88,2606978100,78.0,34.0,12.0,22.0,44.0,20.0,32.0,46.0,,0,0,0,0.352941176470588,0.454545454545455,,0.0,931471620.319336,140124.823108908
89,2606973180,20.0,6.0,,,14.0,7.0,9.0,11.0,,0,0,0,,0.5,,0.0,1002249824.12988,126438.987538115
90,2602579180,86.0,36.0,14.0,22.0,50.0,20.0,34.0,52.0,,0,0,0,0.388888888888889,0.4,,0.0,1011100823.46973,127233.696105457
91,2602575700,239.0,132.0,48.0,84.0,107.0,44.0,92.0,147.0,10.0,0,0,0,0.363636363636364,0.411214953271028,0.0418410041841004,0.0,103091783.525391,52490.4832697054
92,2611139160,55.0,31.0,11.0,20.0,24.0,10.0,21.0,34.0,,0,0,0,0.354838709677419,0.416666666666667,,0.0,651121777.732422,104265.513327614
93,2611138980,89.0,45.0,16.0,29.0,44.0,19.0,35.0,54.0,,0,0,0,0.355555555555556,0.431818181818182,,0.0,599338009.936523,143906.398984832
94,2611134860,88.0,32.0,12.0,20.0,56.0,27.0,39.0,49.0,,0,0,0,0.375,0.482142857142857,,0.0,1005568805.47266,126827.554451333
95,2611131820,39.0,19.0,8.0,11.0,20.0,8.0,16.0,23.0,,0,0,0,0.421052631578947,0.4,,0.0,1004546054.50391,126821.103534629
96,2611124830,79.0,33.0,11.0,22.0,46.0,20.0,31.0,48.0,,0,0,0,0.333333333333333,0.434782608695652,,0.0,1001203608.82129,126751.983375862
97,2611117100,89.0,47.0,16.0,31.0,42.0,16.0,32.0,57.0,,0,0,0,0.340425531914894,0.380952380952381,,0.0,35342399.71875,32971.4609196651
98,2601985160,31.0,8.0,,,23.0,9.0,12.0,19.0,,0,0,0,,0.391304347826087,,0.0,1021895525.59863,127842.452338968
99,2600154740,16.0,,,,11.0,,6.0,10.0,,0,0,0,,,,0.0,4000578050.30176,316727.232129701
100,2600154060,9.0,,,,6.0,,,,,0,0,0,,,,0.0,1988440649.33887,189445.107463348
101,2600153880,44.0,20.0,7.0,13.0,24.0,11.0,18.0,26.0,,0,0,0,0.35,0.458333333333333,,0.0,1992369297.66699,189691.155279837
102,2600137380,10.0,,,,7.0,,,6.0,,0,0,0,,,,0.0,978639477.264648,133032.71277847
103,2600137220,39.0,14.0,,9.0,25.0,10.0,15.0,24.0,,0,0,0,,0.4,,0.0,1993237907.33398,189275.525745788
104,2600136880,39.0,16.0,,11.0,23.0,9.0,14.0,25.0,,0,0,0,,0.391304347826087,,0.0,846737750.52832,129223.105448536
105,2600136860,11.0,,,,8.0,,,7.0,,0,0,0,,,,0.0,17073258.7138672,18480.7598425372
106,2600135740,33.0,15.0,,11.0,18.0,8.0,12.0,21.0,,0,0,0,,0.444444444444444,,0.0,1000044236.41797,126729.879054312
107,2600134820,52.0,19.0,6.0,13.0,33.0,14.0,20.0,32.0,,0,0,0,0.315789473684211,0.424242424242424,,0.0,729376663.732422,108314.208184239
108,2600119320,37.0,12.0,,8.0,25.0,10.0,14.0,23.0,,0,0,0,,0.4,,0.0,1972801366.91602,188593.348202964
109,2600112460,34.0,10.0,,6.0,24.0,10.0,14.0,20.0,,0,0,0,,0.416666666666667,,0.0,2029494168.26855,251834.385315802
110,2600101040,33.0,17.0,6.0,11.0,16.0,7.0,13.0,20.0,,0,0,0,0.352941176470588,0.4375,,0.0,1851855409.80664,254505.217158464
111,2600100000,,,,,,,,,,0,0,0,,,,,30557970626.4424,787496.00349022
112,2612308280,147.0,65.0,23.0,42.0,82.0,36.0,59.0,88.0,,0,0,0,0.353846153846154,0.439024390243902,,0.0,1010086006.23438,126981.391913886
113,2612306580,14.0,7.0,,,7.0,,,9.0,,0,0,0,,,,0.0,998362564.304688,126651.896913416
114,2612305620,28.0,11.0,,7.0,17.0,7.0,11.0,17.0,,0,0,0,,0.411764705882353,,0.0,997978326.639648,126468.731202691
