OBJECTID,ADMIN_ST,ADMU_NM,LUP_OHV_DSGNTN,GIS_ACRES,GlobalID,Shape__Area,Shape__Length
4625,UT,Salt Lake Field Office,Limited,1.48125314,{AD384043-E5E7-4D66-BDA0-69664202B546},5994.4188,309.746821597605
4626,UT,Salt Lake Field Office,Limited,1.50514577,{2A20AB5B-C519-48D6-A2CF-520E079D58F5},6091.108832,359.570789950385
4627,UT,Salt Lake Field Office,Open,1375.02011238,{0171264C-B4DA-439D-8F30-81FC66DC70C7},5564508.97272866,12554.5277664567
4628,UT,Cedar City Field Office,Limited,0.00017685,{178B05A6-8BC1-4C70-9A46-651A51C025FD},0.71569711,1006.0085689743
4629,UT,Moab Field Office,Limited,5.93237036,{6C21021D-28C6-459E-A3E4-A89CBE29F2D6},24007.45107785,962.188008476603
4630,UT,Salt Lake Field Office,Limited,120.35429754,{FDDBF5AD-C420-4F4F-B9A4-54C0F75B7D69},487056.56195036,3222.37504774443
4631,UT,Moab Field Office,Limited,2.5358948,{8E599838-4BA2-4F9A-B7C0-77C3DF800B06},10262.40213857,753.508631525803
4632,UT,Salt Lake Field Office,Open,671.68623962,{D1DF0C4F-9352-4FA3-879A-C60920E2DAE1},2718217.77265705,6594.91358654942
4633,UT,Moab Field Office,Limited,509.30814398,{712057D5-1F42-48AA-915F-DD6202C9813A},2061096.93345289,5821.08850635065
4634,UT,Fillmore Field Office,Limited,40.19368242,{A66FF580-926D-45A2-B8DE-2EE5CDB97C52},162658.061855845,1614.89511139315
4635,UT,Salt Lake Field Office,Open,669.29754076,{C0C8AC75-84FB-408E-B66D-BF63B53291D6},2708551.05132305,6583.3932340645
4636,UT,Salt Lake Field Office,Open,52.41573394,{EF26DF19-F366-4F35-BC39-64C927F0C4CE},212118.949545815,2337.56498821451
4637,UT,Salt Lake Field Office,Limited,6.72610363,{1D124530-45C6-4F1F-A8F6-C1858CBDA80F},27219.57569181,951.928460821491
4638,UT,Salt Lake Field Office,Limited,1929.48510973,{E76C893B-AEBD-4F3E-B060-2C2C3FA4E3ED},7808349.20822767,27539.8270549458
4639,UT,Salt Lake Field Office,Open,97.04566936,{1CA9BC68-E916-4A5F-8C93-2C8838F3D8DE},392729.890319065,2673.24172499692
4640,UT,Salt Lake Field Office,Open,669.38614537,{75D2295A-3B70-406A-90C2-172D42BD89EA},2708909.62147501,6584.73791338935
4641,UT,Salt Lake Field Office,Open,639.67280843,{C64C4B7D-C52B-4B8D-ABC8-582B46AC0288},2588664.02023323,6384.35913062987
4642,UT,Salt Lake Field Office,Open,0.48247271,{34C55178-7FBB-444B-A33B-D45964466FB1},1952.4977771,230.554098303406
4643,UT,Salt Lake Field Office,Limited,61.51937835,{B0E7E3F6-F1F6-4378-9981-938D7D1F41A2},248960.09136587,2036.20741372259
4644,UT,Salt Lake Field Office,Open,642.84297651,{15E1028F-02AC-409B-BB09-EC463FA0EB8F},2601493.2280697,6449.37195245174
4645,UT,Salt Lake Field Office,Limited,1.41038996,{D5BBDA32-DD2E-4600-B2FA-5B1370B6A1BD},5707.645685415,437.746936784825
4646,UT,Salt Lake Field Office,Closed,45.85638822,{8BC4BB67-224F-4AAC-A294-C68FAEBD959F},185574.219187565,2375.52405453874
4647,UT,Moab Field Office,Closed,404.2507929,{760B350E-5143-4AA7-B793-6D208BD6B154},1635944.91749663,5521.89611059481
4648,UT,Moab Field Office,Limited,651.77386698,{5D594511-08D9-488E-956F-6DFA893A01C8},2637635.25954705,6563.72319272961
4649,UT,Salt Lake Field Office,Limited,80.44240563,{29E20EF7-20C7-43D2-B2FE-5F173A4E9801},325538.866890505,3657.2285960514
4650,UT,Salt Lake Field Office,Limited,13832.98436829,{87714943-CD9C-4E53-B113-95FB2E882EA2},55980101.6317686,93435.6092661196
4651,UT,Salt Lake Field Office,Limited,311.1599696,{367A6EFF-FD65-4C23-8935-18BF168C59EB},1259219.72138339,6353.36733133357
4652,UT,Salt Lake Field Office,Limited,1110.78990575,{741524EB-1AF9-4D7D-A867-DE71829DCA48},4495207.2640396,12067.7772931503
4653,UT,Salt Lake Field Office,Open,641.92589725,{F54797EA-304A-4C8E-BB1C-C0B7A9C75B04},2597781.93997625,6444.91045896199
4654,UT,Salt Lake Field Office,Open,10.64607791,{C1BF14ED-8C40-4116-9CEA-5FA4569C081B},43083.14853843,1013.48608884886
4655,UT,Salt Lake Field Office,Limited,4718.95521716,{ACA4B559-B1ED-45B4-BC1F-05CCDE840EA3},19096934.2275955,59424.2769408071
4656,UT,Fillmore Field Office,Limited,2.88529074,{7353146F-968A-40BA-BDC1-E9D3859D0357},11676.35735,507.045162846263
4657,UT,Salt Lake Field Office,Limited,124.58824001,{7AD4DCB6-3810-40F2-A0AA-0BCCB286ED76},504190.719250455,3606.52572005307
4658,UT,Fillmore Field Office,Limited,0.00011823,{2C2BF796-2420-4D66-A16A-CDABA49BE39C},0.47847058,1070.59554943248
4659,UT,Salt Lake Field Office,Closed,53656.83283731,{D4C6E15E-189E-48B7-B656-E4C25B07A88B},217141498.573319,119459.144957425
4660,UT,Salt Lake Field Office,Open,640.1300527,{0F38F327-3CCF-4E19-B6F3-D281FFF525D6},2590514.41493567,6437.7139421865
4661,UT,Moab Field Office,Closed,12245.00282449,{91A65021-C289-4C6F-A12E-2CF3E5DE7A71},49553768.3225888,56695.3581729609
4662,UT,Salt Lake Field Office,Limited,33.22252872,{775203E7-AE7E-46C9-B44F-9AC318A90C3D},134446.789079095,2299.29122422026
4663,UT,Salt Lake Field Office,Open,647.02528697,{8D60E8A0-6E26-4D1F-AC27-C8452329A041},2618418.43803924,6479.2180094391
4664,UT,Salt Lake Field Office,Open,681.82819859,{3DC6F104-AE88-4DD0-B9D1-82B47602F82B},2759260.82444065,6653.16308986344
4665,UT,Salt Lake Field Office,Limited,158.80621529,{FCE13D94-15C7-4830-A9FC-A4C519F8C082},642665.95227392,4015.95948460893
4666,UT,Salt Lake Field Office,Limited,639.3810711,{126F0ED5-470E-4CED-B5E3-B80378EE0F37},2587483.39392653,6431.25878798473
4667,UT,Salt Lake Field Office,Limited,480.19983615,{9C6B216B-844F-4E54-AFBC-8F3781B3B599},1943299.76730613,6116.88251056599
4668,UT,Salt Lake Field Office,Limited,2.83718278,{AFEBB409-B99E-4EF7-B6F6-22B16515EA0C},11481.671352305,652.532155954117
4669,UT,Salt Lake Field Office,Open,3.74692042,{1F6396FE-9A8A-42F0-81AF-2FAC7DF1C576},15163.248959115,1181.13213246657
4670,UT,Salt Lake Field Office,Open,642.19252067,{95DB0BA1-A669-43C3-909B-E17E0B44EF86},2598860.92668366,6448.52683226952
4671,UT,Moab Field Office,Limited,68.89310324,{098B7FF9-AFDB-4FD9-887F-3BBA0143BA6C},278800.49731,2284.35309914826
4672,UT,Salt Lake Field Office,Limited,131.26907351,{6DD03FC4-DBF5-491E-97C3-A66F520F86FC},531227.09319036,3299.26855434764
4673,UT,Fillmore Field Office,Limited,24.83786718,{01D10AE0-0D70-451B-ABF5-9059A25844F0},100515.282323355,10901.2313114709
4674,UT,Salt Lake Field Office,Open,644.61784691,{194547FB-0A6B-4B67-AB3D-233AB3D384BE},2608675.87374317,6456.19367960156
4675,UT,Salt Lake Field Office,Limited,12.89561942,{8A872B19-C805-432C-ABD6-CEF8AE87F24F},52186.720290415,5303.55547827191
4676,UT,Moab Field Office,Limited,166.82558559,{385F5049-151A-4946-86F4-6F7529169CEE},675119.19247709,4529.36345181222
4677,UT,Salt Lake Field Office,Open,1380.04663454,{DB020ABD-D570-4990-ACC2-CF7BC985083C},5584850.58621877,12480.8123374273
4678,UT,Salt Lake Field Office,Limited,2.72926294,{C6100754-209F-49BB-B306-8018031E4971},11044.93525,573.778603618039
4679,UT,Salt Lake Field Office,Limited,2.12650758,{A85E8C24-8FF5-4BE3-9F78-E310D749B468},8605.670862525,364.570176094489
4680,UT,Salt Lake Field Office,Open,641.18144266,{74A2F34C-CD8E-41ED-A699-8BDBC9AFD6BA},2594769.23916776,6440.93545365453
4681,UT,Salt Lake Field Office,Limited,1309.71822914,{BBCADEAF-D728-42CF-A894-9376B309A7F9},5300241.62713865,10410.332853759
4682,UT,Salt Lake Field Office,Limited,1994.58625825,{0B931DB1-3D20-4A24-88A1-9DE281E1F187},8071804.20924637,17726.2479338914
4683,UT,Salt Lake Field Office,Open,183.32675302,{86EFE5BE-055C-489E-9F42-1D83C256207B},741897.04783973,4041.93454965322
4684,UT,Salt Lake Field Office,Open,638.38096004,{4FF74EDA-0B33-4D94-B725-E9064FC577F7},2583436.08805417,6428.25818369434
4685,UT,Salt Lake Field Office,Limited,0.72101425,{B6A2C417-A0AB-4CA6-AEC3-0954B45EA024},2917.84113604,257.191732773285
4686,UT,Salt Lake Field Office,Open,637.23061867,{226B7343-DE90-4417-9BB5-3FD8BB49E407},2578780.82173076,6420.03372717101
4687,UT,Moab Field Office,Limited,385.65445022,{66705BC7-D504-43BB-B147-CDF01C288CA3},1560688.18870916,7207.66599164856
4688,UT,Salt Lake Field Office,Limited,325.59816515,{EBF4437E-6665-4E43-BE79-4807FA7403F4},1317649.02576607,4860.11399672992
4689,UT,Salt Lake Field Office,Limited,323.38358839,{DFD526F0-4693-40B0-AF1A-F062C31BA06E},1308686.95156227,4856.50194551913
4690,UT,Salt Lake Field Office,Limited,462.00767904,{FDE3C371-0782-4A67-A9D2-351198642B18},1869678.74313114,6256.54635515642
4691,UT,Moab Field Office,Limited,45.67623539,{DAF23AB0-7E0E-49C5-A108-6F45C159F556},184845.16653746,8872.62794395597
4692,UT,Salt Lake Field Office,Limited,31266.69877919,{584A8BE6-10E5-4E33-ADF5-03EABC98D17F},126531840.761815,144137.656381983
4693,UT,Salt Lake Field Office,Limited,1.90514298,{647F2D53-B83C-4208-94A4-FDBB477151BA},7709.84011279,809.054765529465
4694,UT,Salt Lake Field Office,Limited,3.57098636,{DEAC56F9-C40C-4D38-8864-FD5D31FC7E15},14451.26907175,656.949343796025
4695,UT,Salt Lake Field Office,Open,603.37989331,{CD0EE105-8621-4697-B23F-3F89675631E8},2441791.79969333,6174.1668079723
4696,UT,Moab Field Office,Limited,5.30849657,{53F3573F-24D2-4260-8CD4-CCB6EE343C11},21482.723431935,1069.44647660252
4697,UT,Salt Lake Field Office,Open,4293.36104131,{FD2DF99E-36BE-4A3D-AFBA-9BB6E9E08D48},17374615.7037021,20310.2848633648
4698,UT,Salt Lake Field Office,Open,643.01895159,{9AAEB365-72F9-4690-BA99-1FCCE5610860},2602205.37395329,6452.59994935543
4699,UT,Salt Lake Field Office,Limited,6.89359436,{9C3BAE1B-94B9-4279-AE77-7976B135012B},27897.3866,1028.2421251101
4700,UT,Salt Lake Field Office,Limited,157.11471047,{454F988A-AF07-4E72-AB98-8F30DDEDB73A},635820.6751023,3871.57588473228
4701,UT,Salt Lake Field Office,Open,639.28269269,{E5BD322A-87CE-48F4-B6EB-B6177654AF45},2587085.27062206,6433.27900131946
4702,UT,Salt Lake Field Office,Limited,61930.15731177,{1AA95D81-6530-4552-85F9-66C19B60926B},250622454.857369,118735.236635578
4703,UT,Fillmore Field Office,Limited,13.13469254,{D2A73BB4-D7DD-401E-A7BA-184D75129C89},53154.214847065,2317.88661227391
4704,UT,Salt Lake Field Office,Open,689.56522567,{6D22826E-711C-45FA-B6AF-F37048F2AD12},2790571.46215622,8111.91923285952
4705,UT,Salt Lake Field Office,Limited,41.55057969,{6445B1CC-EA60-471F-B48E-57DE2462A1D6},168149.230275,1640.25136117004
4706,UT,Salt Lake Field Office,Limited,886.64229661,{D6739B79-B60B-4945-B863-ABBA8F904C99},3588114.07242587,8372.86671827123
4707,UT,Salt Lake Field Office,Limited,399.45079284,{AF3DA020-BFED-44BE-892C-43E51FC02FEE},1616520.00643529,6440.29588208607
4708,UT,Fillmore Field Office,Limited,83.14945387,{46AF42F4-30CD-491C-9AB3-6F6C9EFF1FDF},336493.90139783,4001.43795271455
4709,UT,Salt Lake Field Office,Limited,203.61071243,{FD453EF2-D528-42EA-8319-45BEEE52E722},823983.31925,4871.88183491177
4710,UT,Salt Lake Field Office,Open,32.92726093,{4E2D4DC3-466C-47EA-B518-C2B564C85D1F},133251.8973525,1500.44044176295
4711,UT,Salt Lake Field Office,Open,639.13110141,{4AF373D1-525B-44C2-8469-5714F7B80A54},2586471.80248886,6432.79209053001
4712,UT,Salt Lake Field Office,Limited,4.76484779,{F4A57AAF-D7D9-48D9-9BF7-FEA052C64356},19282.65487392,1265.07492370318
4713,UT,Fillmore Field Office,Limited,80.34668528,{29CDBE71-CEA2-495C-A468-3BBCE6149889},325151.499360135,2450.29581039065
4714,UT,Salt Lake Field Office,Open,644.21964372,{E5B6AF7E-4CD7-4796-93B6-4AE8981239E1},2607064.40264035,6459.91266357699
4715,UT,Salt Lake Field Office,Limited,0.19334846,{20BA7E6D-5B7C-47E8-B97E-EEACFC037845},782.45345,157.416172894707
4716,UT,Moab Field Office,Limited,370.13710693,{C88CCBC6-71E5-44FE-B084-BEF01E5AFFAC},1497891.72836159,5684.4605129896
4717,UT,Salt Lake Field Office,Limited,592.75723593,{D4550ABB-377E-43C0-B164-F43F25097D0D},2398803.42715738,12004.1752413963
4718,UT,Salt Lake Field Office,Limited,51.59570751,{42294C60-F526-4F83-9D32-2FF5A0A6CFE6},208800.420325005,2948.68640802136
4719,UT,Salt Lake Field Office,Limited,3623.69344056,{4CA9097D-41F1-4D37-8F13-D4082FA3FA4B},14664567.0727165,21809.1767722399
4720,UT,Salt Lake Field Office,Open,640.58042244,{17B42B0E-21E4-4748-8CB0-453C8446F803},2592336.99662245,6441.4574422983
4721,UT,Salt Lake Field Office,Limited,121.11361501,{34A45CDC-1833-4F95-B277-36FFA553E1DF},490129.41073645,3245.04060320504
4722,UT,Salt Lake Field Office,Limited,643.77821066,{0D537BF1-CD8F-4D00-932F-486F63FB34BF},2605277.98640832,6452.26161321122
4723,UT,Salt Lake Field Office,Limited,20.45603826,{CDF3FF86-770C-424A-996D-6A1DD6156806},82782.64980223,1440.03062203461
4724,UT,Salt Lake Field Office,Limited,652.83537973,{96A8E522-0E47-4C15-A48F-F3226ADD415B},2641931.049215,6501.74247577895
4725,UT,Fillmore Field Office,Limited,2.29480418,{39B583FB-6780-4332-B032-79E6EBCDFE7C},9286.743047595,791.385301161859
4726,UT,Salt Lake Field Office,Limited,40.05969939,{CBD56817-0BF8-412D-A55E-C564614443F6},162115.851765025,1610.58586213497
4727,UT,Moab Field Office,Limited,279.44783806,{8914D928-4933-45CB-98DD-573DB3215102},1130885.27818817,5620.27685289095
4728,UT,Salt Lake Field Office,Open,708.14971316,{4D8042CF-BEDF-478A-9E39-186083E3BAAA},2865780.21470896,6776.31333242806
4729,UT,Salt Lake Field Office,Limited,94.01663469,{C98EC6E1-D523-46E7-B341-8D8751B0BAF8},380471.821919335,2552.12723036159
4730,UT,Salt Lake Field Office,Limited,147.06071319,{79E550D6-F140-4BC4-896A-951DCD86706F},595133.5916543,3049.29113500261
4731,UT,Fillmore Field Office,Limited,22.3720732,{E7EF8490-07DD-4A0E-9DD9-4DFC90D756F9},90536.568130495,18340.2582986231
4732,UT,Salt Lake Field Office,Open,642.45673529,{A21FC14F-EBCC-4B35-A2DB-97ACEDEC38E4},2599930.16533939,6448.56163530418
4733,UT,Moab Field Office,Limited,40.5356423,{F163FCD6-AD4A-49D7-9F2E-098095DE91DE},164041.9243635,1620.09853841424
4734,UT,Salt Lake Field Office,Limited,5.28725052,{44624666-8C8E-44FD-BF79-E081715A6C0C},21396.74371685,607.667986593858
4735,UT,Salt Lake Field Office,Limited,202.27490728,{DF2E7B5C-5C09-451A-B359-53D2913F0217},818577.50762429,4030.37818304711
4736,UT,Salt Lake Field Office,Open,726.17369848,{D06BD39C-0A5A-459E-A45E-2DEAB830DD13},2938720.69549038,6861.12796186948
4737,UT,Salt Lake Field Office,Limited,599.07555857,{0A2E8781-CE9E-4441-B96F-49B884CF4E15},2424372.77171146,8111.32216806597
4738,UT,Salt Lake Field Office,Closed,72.14693198,{E89A50AC-F266-4ECB-863E-5AEA4A916986},291968.27505639,2516.07419083116
4739,UT,Salt Lake Field Office,Limited,5.3210921,{AB892817-E0BD-497F-BCD2-92A588874927},21533.695745935,1282.35270995304
4740,UT,Salt Lake Field Office,Open,659.85544802,{1C08ED81-2045-4D50-B5E5-2D6461760D4D},2670340.25767774,6534.91993422662
4741,UT,Salt Lake Field Office,Closed,84636.01050401,{4243C4B2-ADEB-476E-BD84-14DB5D5A8D23},342509782.678136,177411.675653704
4742,UT,Moab Field Office,Closed,7553.16271287,{4306D67E-6E9B-4964-BC4D-63CA0A5D8F24},30566565.0340022,48491.7999226796
4743,UT,Moab Field Office,Limited,15.5314524,{E69BA784-1F59-4B9E-A67F-9CF4C0C5AB57},62853.557887335,1902.33240539501
4744,UT,Salt Lake Field Office,Limited,0.92836509,{A278A4E9-0217-438C-BC9F-29F8F2AA0C8E},3756.96022805,270.07021980032
4745,UT,Salt Lake Field Office,Limited,1400.91006048,{643BD7BB-3918-4C23-A821-9D6A8908E653},5669281.87544343,13479.7600141843
4746,UT,Salt Lake Field Office,Open,706.92685593,{41F0C7CB-ACD2-448F-8B21-EC1BA767171A},2860831.48710411,6772.99947621914
4747,UT,Salt Lake Field Office,Limited,1423.49610275,{A9284ED6-77DA-48A5-ADE7-73893A4EA07C},5760684.34729818,22379.1278272698
4748,UT,Salt Lake Field Office,Limited,2.77942552,{636356A6-B317-4EDB-B0B0-2F3A5ACAB4F3},11247.936017495,1214.41499679512
4749,UT,Salt Lake Field Office,Limited,41.66535552,{01AD8413-1218-4841-81D1-1552B0D0D8A6},168613.711582575,1642.61052511844
4750,UT,Salt Lake Field Office,Open,6.19254592,{23EC86F5-54A3-40FD-8A57-48A2DA1B3AAB},25060.344220015,1178.74428105396
4751,UT,Salt Lake Field Office,Limited,21.09631393,{2B1DE14D-5E52-4CC7-8109-9167ACD441D5},85373.753514495,1515.09151055856
4752,UT,Salt Lake Field Office,Limited,208.13338895,{0A29B48B-66B7-4022-ACF9-855B0A7F3CDC},842285.94178077,4621.82094985356
4753,UT,Salt Lake Field Office,Limited,241.25644946,{06DBFF95-D27E-4654-A091-9269B86D6322},976330.21196144,5636.9143226399
4754,UT,Salt Lake Field Office,Limited,40.54757885,{98F312D9-0D27-4B24-B062-308EDE42C657},164090.229869205,1620.46394092875
4755,UT,Salt Lake Field Office,Limited,3.04911066,{F4946865-BDA2-4A52-90D3-99E6038996AA},12339.313039,751.578840829917
4756,UT,Moab Field Office,Limited,491.11386121,{3A1344A6-FF18-4FB9-A24B-383B045019FA},1987467.28335364,6511.67832483888
4757,UT,Moab Field Office,Limited,519.64303906,{64D4A380-A891-42CD-8E17-42DD1A7FC829},2102920.76998855,6434.17089167113
4758,UT,Salt Lake Field Office,Open,401.17820004,{52F21AEC-3C7E-4645-A01C-147ADE6ACD84},1623510.57536467,5643.04722619675
4759,UT,Salt Lake Field Office,Limited,82.01263613,{305FCB16-B267-4416-88F8-9B5A17651E4E},331893.363253115,2443.84128779079
4760,UT,Moab Field Office,Closed,20368.77429533,{FC811A37-C39C-4133-84A9-3BD499E59D21},82429505.0734581,72747.4180351187
4761,UT,Salt Lake Field Office,Limited,0.36784517,{657D8964-C7E3-4922-A2E5-D7A398096BB5},1488.61660634,159.675147890598
4762,UT,Salt Lake Field Office,Limited,11.46928971,{94CA2F2F-DDDE-4B88-B035-B94B2789D618},46414.568736035,1022.68950034026
4763,UT,Salt Lake Field Office,Limited,0.51072466,{6C602672-6F74-4C5F-BDE8-835792C13962},2066.8293585,341.969458859978
4764,UT,Salt Lake Field Office,Limited,124853.73985364,{629245AF-668F-41B5-8C63-D9165BC273FA},505265158.995951,504550.517564528
4765,UT,Salt Lake Field Office,Open,1969.33952366,{4003347E-3512-4862-AC36-4012C0EBE8D4},7969634.29921397,13303.7939303356
4766,UT,Salt Lake Field Office,Limited,1.7589453,{B40C8BA7-E5E5-4D97-B321-06E8D55C83F1},7118.19907798,353.785250455641
4767,UT,Moab Field Office,Limited,5.35118998,{C7C50DD4-0498-4775-8AC8-C73E73EB0925},21655.49755145,875.626447464537
4768,UT,Moab Field Office,Limited,523.00512059,{22865820-5891-4200-94A5-89BDA381CF20},2116526.63121529,7264.05211783708
4769,UT,Salt Lake Field Office,Open,635.46155996,{D77F1BC5-DEB0-459B-BD4D-8EBD4DC09AA0},2571621.69512729,6409.63685561168
4770,UT,Salt Lake Field Office,Open,46.17844358,{9118AC03-A23B-4F48-A4CE-7A6889090DBD},186877.530975775,2260.88600285768
4771,UT,Salt Lake Field Office,Limited,0.55066753,{8CE63244-402B-40AE-BFFA-3DF016983460},2228.47245,258.550011063017
4772,UT,Salt Lake Field Office,Limited,44.68867601,{5101D2CD-5565-4A3D-A820-52F2D81CFA1C},180848.642364905,3459.39215308887
4773,UT,Fillmore Field Office,Limited,2.3304828,{55F49B9F-1289-4B5D-9EDD-C73058F58F12},9431.129267,535.420573903333
4774,UT,Salt Lake Field Office,Limited,40.38473494,{C4DA89FB-DA06-4323-9023-B580EAEBE93B},163431.22395,1617.12308074017
4775,UT,Salt Lake Field Office,Limited,650.9825044,{E4DD9AF5-664B-47AD-A5A3-AF7BB70222F2},2634432.72879314,6491.0612093049
4776,UT,Salt Lake Field Office,Open,711.63757197,{4B863395-670D-4316-BC9C-D6AA7AD57E7E},2879895.07854427,6797.98726546964
4777,UT,Moab Field Office,Closed,24.54291083,{887B6F48-85FA-4ABB-98E9-432C06F4013A},99321.63630875,4976.36687679437
4778,UT,Moab Field Office,Limited,671.07251465,{685C1E7D-1519-4A98-9B19-36D431DAC915},2715734.11582334,6605.47685581456
4779,UT,Salt Lake Field Office,Open,637.75558665,{243F5E42-7F52-4B57-B0A8-E4EF4BA778AC},2580905.29177678,6424.76710338049
4780,UT,Salt Lake Field Office,Limited,1.04982489,{9B250F42-DB5C-40E1-AD84-A6B6450C96D0},4248.49061468,378.119758893194
4781,UT,Salt Lake Field Office,Limited,40.4380753,{6EC16549-9DAD-4856-A229-B7D69B2D5A55},163647.08475,1619.37585322319
4782,UT,Salt Lake Field Office,Limited,39.88551845,{8A06CF56-2824-48DB-8238-00B037D8126F},161410.966489435,1608.19154283515
4783,UT,Salt Lake Field Office,Limited,10.85901967,{EBDDCEC6-AAAF-4FFA-BE4E-4DC70401867D},43944.893482955,1018.78806018554
4784,UT,Fillmore Field Office,Limited,0.10709064,{86EF150A-0512-4A0B-BD94-3B8D56B0B414},433.380448365,252.541762358016
4785,UT,Cedar City Field Office,Limited,320.44718992,{2AE2E153-2E30-4D1F-A09A-8A7A75560397},1296803.7685615,4829.73564962156
4786,UT,Salt Lake Field Office,Limited,100.79266541,{7F261BB4-28BF-4EDA-A681-19B1B8F59A7F},407893.445340855,2697.88232634628
4787,UT,Fillmore Field Office,Limited,3702.70335542,{7E3DCAE1-70CB-454F-A8F4-C2C1E04A5DFF},14984308.8541418,23938.4762505225
4788,UT,Moab Field Office,Limited,170.88127086,{064F19D6-111C-4E74-843E-20F881F38DCF},691531.96845138,4328.43966312294
4789,UT,Salt Lake Field Office,Limited,1127.8668276,{09384371-9270-4443-ACF8-D1A6FBF3F693},4564315.11487265,18821.9609509589
4790,UT,Salt Lake Field Office,Open,639.52487282,{EAD2868E-BECF-4970-9419-A9B43F8D721D},2588065.33887182,6434.61281048436
4791,UT,Moab Field Office,Limited,474383.14241595,{0C22F4C1-5A97-433E-B97D-12C8585A80AD},1919760466.91042,1517295.64320553
4792,UT,Salt Lake Field Office,Limited,21.63349235,{B71F762B-C1F0-4621-8880-5EAA1045185E},87547.63746555,1610.59799670251
4793,UT,Salt Lake Field Office,Limited,112.26370988,{86D3E8F5-B7A1-4C10-8451-02274E586087},454315.115322575,3418.62176115562
4794,UT,Salt Lake Field Office,Limited,159.64138691,{E79FB903-C0F7-4459-99E9-BBDB4A008C8B},646045.771879745,4027.47442131491
4795,UT,Salt Lake Field Office,Limited,3.78331394,{EB9F59B2-F13A-43FF-9533-9C9CE1DB029B},15310.5283,1621.45198417397
4796,UT,Salt Lake Field Office,Open,41715.39756624,{9D27FDCF-11AC-4D0D-98EF-49ACA75D2197},168816224.494843,109611.701002521
4797,UT,Salt Lake Field Office,Limited,2.51923094,{C4D050E5-13D8-4AEE-AE55-647BB477FEF1},10194.965903855,403.88491874017
4798,UT,Fillmore Field Office,Limited,7644.86597466,{1496A4A5-BB9D-4549-A548-E5AD99CFF2A6},30937675.0425551,65439.1365255605
4799,UT,Salt Lake Field Office,Open,16112.67818631,{51632641-1C79-4B38-A2EC-1DC1CEE3AE89},65205695.2003489,61230.0818971791
4800,UT,Salt Lake Field Office,Limited,81.18221643,{F10BA221-3BBE-4C1F-8482-263D3ADF7383},328532.773940345,3870.32694634775
4801,UT,Salt Lake Field Office,Limited,3569.74741748,{F5B6396D-62FC-4AF1-A0F7-86E9C7105001},14446255.2627627,31440.3132952754
4802,UT,Moab Field Office,Limited,71.32624914,{C70DB8E3-41F9-404D-9B16-990A696CF49D},288647.0893996,2317.57382211907
4803,UT,Moab Field Office,Limited,39.21760513,{976D81C0-F553-4E04-BA78-397EB967711D},158708.01717318,1699.97597629545
4804,UT,Salt Lake Field Office,Limited,7.96818843,{9F02DEE0-7EAC-41AC-82B2-F365F1C5015E},32246.11452166,3344.39483071209
4805,UT,Salt Lake Field Office,Limited,1.03758378,{4AFC5FC4-A1AC-4A81-A173-DD4CDCDE6F2D},4198.95258526,383.822654763869
4806,UT,Salt Lake Field Office,Limited,1236.65612816,{DACC4207-6C1C-4867-9F40-76D288731D50},5004569.79454385,10495.0182557347
4807,UT,Salt Lake Field Office,Limited,112.84018932,{2445C8E4-61DB-49DA-8B67-4D090F915110},456648.04485954,3038.92755285301
4808,UT,Fillmore Field Office,Limited,2.78636071,{1F84077C-4FFB-4EBB-886B-704636681119},11276.001753,613.338553498347
4809,UT,Salt Lake Field Office,Open,644.85861297,{A545FA75-45CE-4316-BE41-BC9254C0359A},2609650.24413477,6457.68486847513
4810,UT,Cedar City Field Office,Limited,167.7364246,{D70DA590-2101-4DC7-A107-062B9D281F63},678805.227153805,5266.00677292037
4811,UT,Salt Lake Field Office,Open,637.40266728,{E2F825A7-9E28-4D71-8A9A-58A7498BF830},2579477.07774766,6423.31312737676
4812,UT,Salt Lake Field Office,Closed,675.76312984,{7B647ABA-74EA-4675-8994-B47D938EA6D5},2734716.36202257,7711.74617905633
4813,UT,Salt Lake Field Office,Limited,646.03529654,{195F2270-C9A2-40EC-B6CD-0CCA53353BD8},2614412.08891647,11130.6501749426
4814,UT,Moab Field Office,Limited,4.38472206,{C5E57FF5-FBB2-40A8-B90D-33ED9D2497AB},17744.340612,605.246157023296
4815,UT,Fillmore Field Office,Limited,1094.25563736,{700CB393-22A5-47E0-AC77-F50FA260032C},4428295.45380736,11017.4661315216
4816,UT,Moab Field Office,Limited,74.00258827,{9A2D486F-A45E-49C9-8FF5-8F3AD0362E3F},299477.8496015,2996.84903149205
4817,UT,Salt Lake Field Office,Open,51.08112114,{D3CF4A19-0DFA-473B-A3CB-C164CE30857A},206717.9631655,2126.15338560032
4818,UT,Salt Lake Field Office,Limited,277816.67712391,{417CA933-85D2-4F3D-AA4F-C237E64D0C16},1124284203.96437,760525.782609543
4819,UT,Salt Lake Field Office,Limited,1055.35596187,{3C7124FA-BF72-4B65-A55D-2B9D0DEFA247},4270874.05219464,8866.18502911656
4820,UT,Fillmore Field Office,Limited,7.161e-05,{960CF845-198E-4A99-A0FD-2A33AD04FB41},0.28977723,429.322878863863
4821,UT,Salt Lake Field Office,Limited,1958.98780625,{68F572CA-B095-45E5-93CA-6A03A2040242},7927742.38510716,22256.3333606899
