sensor_ID,Longitude,Latitude,1a,2a,3a,4a,5a,6a,7a,8a,9a,10a,11a,12p,1p,2p,3p,4p,5p,6p,7p,8p,9p,10p,11p,12a
27387@1,-79.96418983,40.44887076,51.0,34.0,23.0,11.0,20.0,101.0,304.0,513.0,444.0,349.0,287.0,312.0,318.0,343.0,423.0,515.0,642.0,625.0,419.0,255.0,225.0,179.0,153.0,111.0
21676@2,-80.22327519,40.50658021,79.0,55.0,38.0,66.0,124.0,280.0,597.0,850.0,714.0,555.0,628.0,747.0,863.0,815.0,828.0,849.0,948.0,21.0,808.0,633.0,462.0,366.0,256.0,188.0
21676@1,-80.22318829,40.50654046,115.0,55.0,34.0,51.0,104.0,224.0,596.0,965.0,839.0,602.0,612.0,799.0,907.0,707.0,810.0,776.0,945.0,18.0,808.0,654.0,537.0,476.0,336.0,236.0
27658@1,-80.08252688,40.37174773,56.0,11.0,17.0,12.0,45.0,205.0,555.0,869.0,830.0,647.0,585.0,688.0,693.0,726.0,798.0,982.0,64.0,30.0,903.0,629.0,478.0,288.0,187.0,128.0
8063@1,-79.84648206,40.29037645,8.0,5.0,4.0,1.0,2.0,15.0,47.0,49.0,45.0,45.0,63.0,44.0,58.0,56.0,62.0,74.0,90.0,84.0,83.0,76.0,62.0,38.0,22.0,23.0
21482@1,-80.15515405,40.4142098,9.0,6.0,4.0,1.0,12.0,38.0,120.0,174.0,126.0,85.0,56.0,82.0,84.0,81.0,98.0,142.0,165.0,173.0,89.0,62.0,36.0,31.0,20.0,12.0
5450@1,-80.02659137,40.34315928,65.0,57.0,40.0,118.0,368.0,640.0,802.0,726.0,818.0,945.0,17.0,12.0,59.0,114.0,8.0,36.0,21.0,22.0,964.0,918.0,587.0,455.0,237.0,116.0
7543@1,-80.25801024,40.5640679,37.0,16.0,9.0,10.0,18.0,56.0,137.0,246.0,214.0,223.0,193.0,266.0,298.0,294.0,278.0,322.0,381.0,448.0,395.0,276.0,248.0,170.0,85.0,48.0
5995@1,-79.83793822,40.28482022,45.0,31.0,23.0,27.0,51.0,185.0,379.0,379.0,378.0,346.0,370.0,369.0,408.0,429.0,433.0,553.0,578.0,602.0,491.0,385.0,310.0,260.0,146.0,112.0
5891@1,-79.87218532,40.56820753,1.0,4.0,1.0,3.0,3.0,5.0,30.0,66.0,60.0,25.0,19.0,25.0,27.0,23.0,42.0,37.0,57.0,44.0,35.0,18.0,15.0,5.0,7.0,4.0
6015@1,-79.8389332,40.40526778,64.0,41.0,42.0,50.0,130.0,264.0,672.0,809.0,590.0,609.0,523.0,544.0,573.0,539.0,621.0,560.0,584.0,642.0,453.0,337.0,239.0,225.0,156.0,152.0
27720@1,-79.98737793,40.32901181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,652.5,592.0,682.5,303.5,443.5,413.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69@2,-80.01523483,40.41960171,252.0,147.0,135.0,121.0,189.0,347.0,688.0,859.0,717.0,733.0,753.0,859.0,862.0,969.0,263.0,483.0,785.0,722.0,345.0,946.0,843.0,783.0,580.0,420.0
5465@2,-80.04394787,40.38483265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,585.0,595.0,612.0,721.0,772.0,871.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27552@1,-79.97715224,40.40521564,105.0,59.0,46.0,41.0,100.0,319.0,138.0,466.0,15.0,560.0,414.0,660.0,706.0,774.0,252.0,503.0,31.0,76.0,933.0,637.0,624.0,419.0,378.0,182.0
27836@1,-79.81869584,40.59543133,3.0,3.0,2.0,1.0,6.0,18.0,42.0,62.0,50.0,40.0,57.0,56.0,70.0,56.0,53.0,77.0,75.0,79.0,58.0,52.0,19.0,20.0,21.0,7.0
5465@1,-80.04385276,40.3847952,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,443.0,496.0,537.0,527.0,511.0,539.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10567@1,-80.13527615,40.49095715,15.0,6.0,4.0,9.0,13.0,49.0,136.0,262.0,211.0,120.0,106.0,142.0,125.0,151.0,190.0,291.0,342.0,385.0,233.0,185.0,121.0,71.0,66.0,46.0
48@1,-80.03535704,40.52835352,77.0,53.0,24.0,22.0,53.0,147.0,481.0,960.0,1.0,783.0,699.0,827.0,878.0,790.0,981.0,62.0,149.0,346.0,136.0,715.0,585.0,436.0,339.0,193.0
5468@1,-80.06371434,40.35361115,24.0,12.0,7.0,8.0,26.0,93.0,288.0,470.0,505.0,440.0,436.0,470.0,530.0,493.0,521.0,615.0,622.0,625.0,549.0,390.0,303.0,210.0,92.0,48.0
95@2,-80.03931353,40.50712178,70.0,30.0,64.0,139.0,202.0,688.0,458.0,690.0,644.0,249.0,137.0,48.0,93.0,167.0,345.0,501.0,809.0,531.0,478.0,314.0,123.0,801.0,510.0,325.0
27536@1,-79.98478139,40.48456612,14.0,5.0,3.0,10.0,9.0,53.0,167.0,274.0,184.0,135.0,115.0,129.0,117.0,116.0,183.0,252.0,330.0,314.0,186.0,108.0,72.0,50.0,40.0,37.0
15947@1,-79.79474006,40.61936703,2.0,1.0,4.0,12.0,20.0,40.0,29.0,29.0,32.0,29.0,20.0,30.0,31.0,43.0,39.0,51.0,56.0,42.0,27.0,12.0,12.0,18.0,10.0,5.0
10533@1,-79.79564612,40.64892335,7.0,3.0,8.0,14.0,64.0,131.0,170.0,113.0,102.0,88.0,94.0,92.0,131.0,132.0,161.0,202.0,197.0,152.0,115.0,107.0,69.0,42.0,21.0,13.0
27645@1,-80.06244565,40.44022235,1.0,3.0,7.0,10.0,18.0,33.0,34.0,43.0,53.0,76.0,94.0,86.0,64.0,65.0,101.0,95.0,64.0,63.0,50.0,61.0,75.0,86.0,83.0,45.0
10584@1,-79.97121252,40.55400555,47.0,16.0,22.0,11.0,55.0,195.0,566.0,897.0,897.0,725.0,703.0,716.0,730.0,783.0,815.0,47.0,181.0,134.0,991.0,622.0,515.0,368.0,202.0,110.0
27529@1,-79.96935513,40.50499442,20.0,11.0,8.0,8.0,11.0,77.0,353.0,653.0,471.0,241.0,207.0,222.0,234.0,235.0,397.0,528.0,540.0,531.0,419.0,290.0,277.0,133.0,78.0,42.0
27449@1,-79.89856833,40.42038202,49.0,36.0,35.0,7.0,32.0,114.0,220.0,335.0,302.0,264.0,264.0,251.0,299.0,317.0,333.0,400.0,501.0,465.0,368.0,305.0,220.0,169.0,143.0,97.0
10492@1,-79.82212544,40.21443376,17.0,8.0,13.0,16.0,65.0,141.0,166.0,171.0,166.0,157.0,159.0,156.0,147.0,122.0,203.0,218.0,276.0,256.0,234.0,159.0,117.0,127.0,84.0,45.0
27548@1,-79.99975259,40.41177995,59.0,24.0,33.0,40.0,59.0,81.0,101.0,150.0,262.0,301.0,304.0,411.0,563.0,627.0,653.0,473.0,462.0,411.0,407.0,389.0,345.0,394.0,222.0,185.0
26742@1,-80.30204707,40.45941995,9.0,2.0,1.0,4.0,7.0,33.0,65.0,74.0,70.0,58.0,46.0,44.0,47.0,48.0,52.0,65.0,89.0,100.0,78.0,44.0,17.0,15.0,11.0,9.0
27763@1,-79.84960968,40.34943843,95.0,46.0,31.0,27.0,42.0,101.0,196.0,273.0,248.0,225.0,232.0,250.0,321.0,309.0,385.0,472.0,438.0,358.0,344.0,291.0,273.0,243.0,193.0,155.0
5952@1,-79.85818371,40.47265828,84.0,27.0,24.0,23.0,40.0,116.0,434.0,693.0,563.0,382.0,291.0,314.0,349.0,364.0,475.0,624.0,691.0,804.0,450.0,315.0,283.0,184.0,154.0,135.0
5693@1,-80.11969014,40.55225528,6.0,7.0,4.0,3.0,10.0,39.0,156.0,399.0,341.0,262.0,213.0,239.0,266.0,247.0,325.0,385.0,407.0,385.0,260.0,175.0,116.0,100.0,47.0,26.0
26002@1,-79.87404243,40.43801067,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,637.0,591.0,620.0,644.0,680.0,687.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
26002@2,-79.87353206,40.4370388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,600.0,679.0,778.0,908.0,205.0,280.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25110@1,-79.94527934,40.50212314,109.0,67.0,38.0,27.0,64.0,151.0,621.0,166.0,938.0,734.0,752.0,865.0,871.0,883.0,49.0,319.0,348.0,375.0,226.0,11.0,654.0,486.0,288.0,202.0
31210@1,-79.80538328,40.33553818,41.0,33.0,52.0,140.0,447.0,944.0,57.0,819.0,764.0,728.0,778.0,830.0,842.0,871.0,143.0,489.0,384.0,36.0,792.0,621.0,441.0,309.0,206.0,108.0
27618@1,-80.03256132,40.49417123,12.0,10.0,24.0,36.0,48.0,97.0,302.0,410.0,278.0,227.0,217.0,227.0,238.0,244.0,253.0,314.0,549.0,543.0,350.0,338.0,278.0,241.0,72.0,36.0
27586@1,-80.01004784,40.39874483,6.0,1.0,4.0,3.0,19.0,96.0,192.0,109.0,74.0,50.0,41.0,61.0,63.0,66.0,85.0,99.0,110.0,66.0,39.0,43.0,28.0,15.0,11.0,6.0
27506@1,-79.98216102,40.42776047,123.0,67.0,49.0,32.0,36.0,41.0,45.0,52.0,57.0,65.0,74.0,79.0,146.0,177.0,218.0,228.0,319.0,263.0,228.0,221.0,210.0,182.0,173.0,140.0
6041@1,-79.81789122,40.30116425,32.0,17.0,12.0,9.0,20.0,73.0,178.0,228.0,226.0,185.0,216.0,209.0,261.0,220.0,196.0,276.0,348.0,348.0,292.0,258.0,210.0,155.0,107.0,72.0
23115@1,-80.04502325,40.54258159,57.0,26.0,15.0,15.0,34.0,147.0,446.0,870.0,835.0,686.0,548.0,714.0,794.0,705.0,824.0,941.0,995.0,16.0,939.0,737.0,468.0,363.0,227.0,142.0
6478@1,-79.68191838,40.50954858,6.0,1.0,-1.0,1.0,-1.0,5.0,10.0,18.0,15.0,28.0,19.0,27.0,29.0,14.0,22.0,24.0,18.0,19.0,21.0,17.0,8.0,7.0,1.0,1.0
27821@1,-79.75677642,40.46740398,23.5,11.5,17.0,20.5,46.0,181.0,488.5,676.0,700.5,543.5,538.5,594.5,700.5,629.5,742.0,837.0,457.0,472.5,761.5,596.0,400.0,277.5,163.5,111.5
6006@1,-79.8262016,40.40881321,27.0,30.0,29.0,35.0,170.0,330.0,516.0,444.0,344.0,340.0,329.0,347.0,409.0,480.0,560.0,661.0,526.0,485.0,359.0,297.0,205.0,123.0,79.0,47.0
14405@1,-79.95777423,40.43382027,33.0,15.0,19.0,46.0,93.0,278.0,986.0,417.0,94.0,982.0,869.0,896.0,946.0,13.0,257.0,614.0,805.0,845.0,208.0,910.0,598.0,355.0,222.0,130.0
5913@1,-79.8044261,40.54641655,49.0,15.0,13.0,14.0,45.0,123.0,298.0,308.0,336.0,238.0,260.0,296.0,317.0,335.0,360.0,443.0,487.0,424.0,348.0,230.0,146.0,115.0,91.0,36.0
5866@1,-79.96661181,40.5245717,18.0,7.0,2.0,12.0,12.0,46.0,226.0,303.0,234.0,148.0,131.0,179.0,194.0,211.0,309.0,350.0,351.0,314.0,309.0,219.0,205.0,106.0,38.0,31.0
5689@1,-80.10807109,40.64736841,35.0,22.0,20.0,16.0,43.0,118.0,381.0,615.0,519.0,356.0,330.0,336.0,351.0,324.0,352.0,503.0,635.0,741.0,529.0,296.0,269.0,213.0,146.0,82.0
27638@1,-80.07248772,40.44940194,41.0,28.0,24.0,43.0,35.0,87.0,245.0,451.0,399.0,267.0,260.0,238.0,301.0,303.0,365.0,368.0,481.0,515.0,418.0,288.0,222.0,166.0,134.0,120.0
6115@1,-79.90785083,40.35972768,314.0,162.0,96.0,94.0,59.0,147.0,492.0,285.0,812.0,488.0,286.0,123.0,238.0,292.0,194.0,500.0,917.0,951.0,946.0,703.0,103.0,836.0,759.0,496.0
3923@1,-79.99528544,40.44226042,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,397.0,442.5,520.5,571.5,738.0,762.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115@1,-79.87296234,40.30852454,44.0,30.0,31.0,30.0,69.0,267.0,438.0,467.0,332.0,349.0,381.0,388.0,459.0,464.0,581.0,742.0,748.0,596.0,459.0,343.0,266.0,191.0,175.0,108.0
27593@1,-80.02292734,40.44026272,26.0,13.0,7.0,5.0,18.0,52.0,213.0,368.0,281.0,194.0,145.0,173.0,201.0,179.0,251.0,369.0,532.0,452.0,325.0,203.0,182.0,132.0,95.0,43.0
10528@1,-79.7128379,40.50872896,1.0,1.0,1.0,1.0,5.0,23.0,63.0,90.0,46.0,48.0,54.0,44.0,47.0,74.0,74.0,84.0,93.0,123.0,81.0,68.0,41.0,23.0,11.0,7.0
5457@1,-80.01594289,40.31041081,15.0,10.0,15.0,18.0,99.0,233.0,363.0,346.0,225.0,292.0,281.0,309.0,346.0,359.0,444.0,501.0,593.0,442.0,322.0,278.0,182.0,96.0,77.0,36.0
27574@1,-79.8892792,40.39099581,37.0,27.0,26.0,44.0,151.0,301.0,402.0,373.0,239.0,246.0,300.0,314.0,302.0,395.0,506.0,613.0,639.0,469.0,368.0,334.0,282.0,218.0,136.0,72.0
5890@1,-79.9505813,40.54561131,9.0,4.0,3.0,3.0,9.0,23.0,92.0,175.0,188.0,162.0,105.0,147.0,131.0,169.0,152.0,191.0,238.0,204.0,179.0,137.0,143.0,79.0,50.0,37.0
27677@1,-80.0753166,40.47166609,9.0,7.0,10.0,6.0,8.0,15.0,33.0,84.0,76.0,54.0,48.0,81.0,90.0,77.0,125.0,93.0,107.0,125.0,76.0,68.0,43.0,41.0,35.0,24.0
6118@1,-79.87994537,40.36115699,28.0,23.0,23.0,6.0,18.0,48.0,161.0,173.0,119.0,94.0,147.0,162.0,187.0,173.0,189.0,243.0,291.0,301.0,216.0,186.0,164.0,127.0,83.0,52.0
25107@1,-79.8517331,40.50788937,27.0,15.0,31.0,66.0,98.0,302.0,635.0,863.0,650.0,581.0,507.0,517.0,589.0,630.0,643.0,976.0,830.0,681.0,461.0,272.0,245.0,137.0,73.0,65.0
25107@2,-79.85183955,40.50790092,35.0,17.0,24.0,54.0,96.0,298.0,591.0,790.0,602.0,438.0,405.0,503.0,550.0,565.0,600.0,871.0,719.0,600.0,400.0,216.0,159.0,140.0,71.0,58.0
6064@1,-79.922908,40.2133848,1.0,-1.0,-1.0,1.0,4.0,5.0,12.0,12.0,8.0,15.0,19.0,18.0,16.0,14.0,15.0,23.0,11.0,12.0,8.0,8.0,5.0,7.0,4.0,3.0
10566@1,-80.15589214,40.4909442,6.0,1.0,2.0,5.0,2.0,21.0,84.0,188.0,126.0,106.0,90.0,72.0,75.0,81.0,119.0,139.0,169.0,174.0,139.0,87.0,51.0,41.0,43.0,25.0
5969@1,-79.8051336,40.44774618,12.0,11.0,11.0,10.0,15.0,33.0,84.0,194.0,254.0,137.0,106.0,142.0,146.0,156.0,227.0,256.0,214.0,201.0,139.0,88.0,89.0,46.0,44.0,29.0
96@1,-80.07180806,40.52800169,49.0,31.0,56.0,126.0,180.0,559.0,168.0,595.0,197.0,56.0,949.0,955.0,66.0,124.0,198.0,794.0,548.0,286.0,863.0,503.0,458.0,247.0,150.0,132.0
96@2,-80.07185373,40.52714209,72.0,33.0,44.0,111.0,198.0,606.0,187.0,592.0,205.0,889.0,838.0,13.0,82.0,104.0,178.0,746.0,458.0,229.0,822.0,441.0,329.0,283.0,156.0,109.0
26714@1,-80.13041122,40.35666239,29.0,16.0,13.0,19.0,60.0,133.0,476.0,596.0,484.0,438.0,406.0,402.0,438.0,460.0,532.0,585.0,697.0,695.0,426.0,378.0,290.0,178.0,114.0,57.0
27473@1,-79.89878522,40.45274338,35.0,26.0,14.5,11.5,8.5,21.5,57.5,164.5,215.5,162.5,146.0,163.5,152.0,163.5,195.0,256.5,277.5,259.5,196.5,171.5,156.0,116.0,99.0,48.0
102@2,-79.8422005,40.36651183,112.0,72.0,64.0,36.0,64.0,171.0,351.0,522.0,516.0,474.0,466.0,475.0,529.0,554.0,631.0,843.0,952.0,944.0,744.0,558.0,478.0,587.0,594.0,237.0
102@1,-79.84209061,40.36646619,92.0,59.0,45.0,59.0,123.0,420.0,776.0,921.0,817.0,637.0,645.0,743.0,684.0,586.0,642.0,698.0,720.0,692.0,535.0,455.0,351.0,280.0,220.0,173.0
21680@1,-80.0411137,40.42358498,31.0,15.0,11.0,10.0,42.0,132.0,358.0,827.0,652.0,359.0,332.0,416.0,479.0,505.0,465.0,450.0,614.0,618.0,553.0,310.0,255.0,148.0,112.0,61.0
26743@1,-80.31494883,40.4760964,2.0,-1.0,-1.0,1.0,2.0,4.0,16.0,15.0,13.0,10.0,14.0,18.0,13.0,17.0,21.0,23.0,21.0,19.0,17.0,7.0,6.0,5.0,3.0,1.0
5713@1,-80.06297577,40.60744662,4.0,1.0,3.0,4.0,4.0,35.0,164.0,406.0,291.0,226.0,200.0,214.0,251.0,246.0,349.0,341.0,462.0,511.0,367.0,246.0,176.0,102.0,55.0,19.0
5692@1,-80.10808604,40.52810713,-1.0,2.0,-1.0,1.0,2.0,7.0,29.0,40.0,89.0,23.0,28.0,32.0,33.0,30.0,43.0,79.0,63.0,78.0,36.0,32.0,24.0,17.0,4.0,1.0
6120@1,-79.87595065,40.39024939,16.0,5.0,6.0,7.0,43.0,104.0,136.0,117.0,122.0,140.0,125.0,179.0,181.0,194.0,245.0,237.0,232.0,215.0,175.0,107.0,95.0,65.0,36.0,28.0
27469@1,-79.90048243,40.45529867,45.0,31.0,22.0,25.0,19.0,76.0,220.0,473.0,458.0,418.0,345.0,315.0,363.0,404.0,448.0,582.0,637.0,625.0,418.0,290.0,195.0,183.0,126.0,65.0
2695@1,-79.98560322,40.33210704,66.0,39.0,27.0,35.0,98.0,376.0,757.0,996.0,871.0,693.0,652.0,656.0,652.0,643.0,701.0,797.0,842.0,803.0,725.0,518.0,388.0,317.0,222.0,157.0
2695@2,-79.98570888,40.332128,62.0,27.0,26.0,34.0,67.0,235.0,667.0,819.0,730.0,651.0,635.0,686.0,755.0,719.0,830.0,999.0,19.0,15.0,813.0,628.0,468.0,404.0,212.0,120.0
279@1,-79.97822714,40.45401521,289.0,182.0,156.0,157.0,182.0,419.0,115.0,818.0,749.0,298.0,126.0,209.0,366.0,300.0,397.0,719.0,163.0,150.0,541.0,839.0,728.0,727.0,507.0,324.0
27683@1,-80.11572748,40.50853284,99.0,54.0,39.0,26.0,29.0,33.0,36.0,42.0,46.0,52.0,59.0,63.0,117.0,142.0,175.0,183.0,256.0,211.0,183.0,177.0,168.0,146.0,139.0,112.0
17888@1,-79.80001385,40.26997149,3.0,1.0,-1.0,-1.0,8.0,8.0,18.0,11.0,14.0,15.0,15.0,26.0,14.0,18.0,24.0,27.0,38.0,23.0,30.0,23.0,14.0,15.0,6.0,10.0
10571@1,-80.23484458,40.40584296,28.0,9.0,14.0,12.0,31.0,103.0,181.0,271.0,199.0,147.0,177.0,193.0,189.0,205.0,219.0,245.0,339.0,375.0,261.0,228.0,181.0,138.0,100.0,47.0
5904@1,-79.83322382,40.62296243,12.0,11.0,13.0,31.0,67.0,162.0,242.0,238.0,188.0,173.0,213.0,223.0,239.0,314.0,403.0,447.0,417.0,363.0,305.0,241.0,139.0,73.0,43.0,16.0
5523@1,-80.19065652,40.4175621,49.0,36.0,26.0,20.0,53.0,186.0,381.0,589.0,560.0,473.0,429.0,449.0,562.0,504.0,540.0,553.0,720.0,800.0,581.0,501.0,459.0,334.0,189.0,135.0
27620@1,-80.07984579,40.49026375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,302.5,309.5,389.0,433.5,420.5,348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19405@1,-79.85191542,40.44602855,31.0,22.0,23.0,22.0,26.0,75.0,196.0,322.0,396.0,346.0,295.0,317.0,358.0,356.0,485.0,736.0,884.0,727.0,559.0,280.0,221.0,176.0,81.0,63.0
19405@2,-79.8519013,40.44609218,48.0,27.0,26.0,41.0,96.0,313.0,868.0,108.0,719.0,932.0,491.0,442.0,442.0,445.0,557.0,523.0,529.0,555.0,460.0,377.0,363.0,272.0,155.0,80.0
6708@2,-80.05440273,40.46402607,37.0,22.0,12.0,17.0,24.0,93.0,283.0,467.0,423.0,420.0,411.0,506.0,538.0,540.0,552.0,555.0,679.0,718.0,552.0,428.0,303.0,208.0,176.0,108.0
6708@1,-80.05458842,40.4640626,58.0,25.0,33.0,21.0,37.0,152.0,462.0,683.0,579.0,348.0,308.0,387.0,383.0,454.0,597.0,724.0,693.0,656.0,464.0,339.0,281.0,269.0,123.0,98.0
27391@1,-79.97196524,40.43577192,29.0,13.0,22.0,37.0,61.0,254.0,770.0,118.0,994.0,822.0,703.0,623.0,627.0,674.0,797.0,102.0,423.0,445.0,1.0,840.0,471.0,354.0,342.0,162.0
24284@1,-79.95386205,40.28001178,25.0,15.0,9.0,6.0,18.0,68.0,221.0,299.0,265.0,180.0,169.0,194.0,203.0,157.0,217.0,307.0,390.0,395.0,267.0,220.0,180.0,128.0,84.0,64.0
5935@1,-79.94203212,40.45591311,117.0,43.0,29.0,19.0,36.0,139.0,388.0,572.0,720.0,574.0,510.0,556.0,550.0,557.0,595.0,795.0,920.0,35.0,882.0,473.0,374.0,280.0,213.0,183.0
5935@2,-79.9582866,40.4588004,93.0,64.0,38.0,35.0,38.0,114.0,412.0,957.0,957.0,622.0,530.0,650.0,642.0,621.0,701.0,773.0,767.0,641.0,580.0,482.0,394.0,334.0,231.0,182.0
10472@1,-80.09000854,40.65756335,58.0,36.0,20.0,19.0,63.0,114.0,360.0,718.0,660.0,588.0,700.0,800.0,883.0,848.0,825.0,910.0,992.0,980.0,775.0,626.0,546.0,394.0,236.0,132.0
10472@2,-80.0897489,40.65716053,52.0,37.0,30.0,26.0,59.0,136.0,384.0,751.0,792.0,679.0,664.0,730.0,804.0,840.0,770.0,822.0,950.0,944.0,714.0,550.0,451.0,311.0,164.0,104.0
5871@1,-79.93949168,40.59424684,27.0,13.0,14.0,16.0,51.0,186.0,483.0,669.0,463.0,367.0,380.0,403.0,428.0,392.0,546.0,625.0,704.0,723.0,612.0,375.0,282.0,184.0,98.0,75.0
27496@1,-79.92276437,40.41380714,42.0,22.0,40.5,66.5,235.0,88.5,135.0,26.0,455.5,353.5,371.0,397.5,1043.0,1070.5,1089.5,1319.0,1013.0,1402.0,356.5,299.0,223.0,211.5,120.0,79.0
27433@1,-79.92527362,40.45570035,23.0,12.0,10.0,20.0,27.0,70.0,238.0,305.0,292.0,273.0,269.0,286.0,311.0,317.0,356.0,396.0,403.0,349.0,289.0,242.0,162.0,112.0,81.0,66.0
8057@1,-79.97506918,40.43722204,108.0,69.0,31.0,24.0,33.0,100.0,291.0,520.0,600.0,480.0,399.0,513.0,588.0,566.0,794.0,940.0,267.0,128.0,724.0,578.0,545.0,333.0,253.0,223.0
38260@1,-79.81787513,40.38160693,9.0,7.0,5.0,11.0,26.0,52.0,71.0,70.0,119.0,112.0,147.0,151.0,161.0,194.0,150.0,153.0,164.0,148.0,144.0,104.0,74.0,37.0,22.0,14.0
5753@1,-79.96868896,40.49153603,24.0,10.0,27.0,8.0,25.0,138.0,433.0,570.0,443.0,346.0,303.0,305.0,342.0,361.0,440.0,537.0,603.0,625.0,457.0,341.0,261.0,191.0,99.0,72.0
27738@1,-79.96164144,40.36090098,33.0,11.0,14.0,33.0,120.0,309.0,343.0,281.0,315.0,302.0,319.0,370.0,398.0,417.0,448.0,539.0,516.0,460.0,370.0,325.0,266.0,160.0,98.0,52.0
32344@1,-79.98564459,40.63018266,26.0,20.0,10.0,18.0,52.0,172.0,546.0,653.0,633.0,516.0,488.0,546.0,541.0,546.0,596.0,700.0,893.0,775.0,607.0,452.0,308.0,272.0,169.0,78.0
27811@1,-79.86502661,40.41668532,28.0,12.0,16.0,10.0,18.0,73.0,222.0,328.0,278.0,167.0,148.0,186.0,184.0,218.0,287.0,348.0,333.0,315.0,223.0,163.0,135.0,129.0,59.0,47.0
27676@1,-80.08121198,40.50727899,5.0,4.0,3.0,-1.0,1.0,6.0,14.0,46.0,49.0,57.0,41.0,33.0,40.0,35.0,52.0,53.0,84.0,108.0,86.0,55.0,29.0,23.0,31.0,15.0
25091@1,-79.92472955,40.46004208,81.0,45.0,30.0,26.0,20.0,67.0,192.0,327.0,457.0,558.0,606.0,652.0,679.0,678.0,678.0,839.0,836.0,740.0,753.0,607.0,529.0,404.0,216.0,105.0
25091@2,-79.92468519,40.46011241,50.0,39.0,27.0,23.0,38.0,116.0,357.0,584.0,603.0,565.0,487.0,506.0,560.0,606.0,498.0,569.0,540.0,560.0,496.0,484.0,438.0,311.0,201.0,89.0
27729@1,-79.89503803,40.30046956,74.0,41.0,34.0,52.0,86.0,258.0,745.0,165.0,998.0,833.0,864.0,908.0,988.0,992.0,135.0,359.0,471.0,351.0,36.0,723.0,489.0,372.0,243.0,155.0
27472@1,-79.88528305,40.44196687,21.0,10.0,5.0,3.0,16.0,77.0,516.0,632.0,635.0,332.0,265.0,266.0,287.0,311.0,429.0,474.0,616.0,551.0,367.0,201.0,168.0,104.0,99.0,43.0
20929@1,-80.22120473,40.36677795,1.0,-1.0,-1.0,-1.0,3.0,3.0,2.0,3.0,3.0,14.0,9.0,3.0,4.0,2.0,2.0,13.0,15.0,2.0,2.0,8.0,3.0,2.0,2.0,1.0
6114@1,-79.90176153,40.35778184,32.0,41.0,32.0,72.0,304.0,749.0,697.0,414.0,271.0,250.0,312.0,317.0,286.0,401.0,536.0,754.0,643.0,440.0,264.0,220.0,206.0,171.0,152.0,67.0
6063@1,-79.914138,40.20221066,7.0,4.0,6.0,3.0,13.0,41.0,80.0,78.0,58.0,63.0,68.0,71.0,80.0,82.0,87.0,85.0,116.0,88.0,94.0,67.0,62.0,40.0,30.0,12.0
66@1,-80.1700359,40.34236039,11.0,6.0,16.0,17.0,65.0,277.0,494.0,657.0,413.0,282.0,272.0,306.0,242.0,257.0,273.0,362.0,378.0,389.0,266.0,175.0,131.0,92.0,64.0,39.0
66@2,-80.17016529,40.34243871,29.0,17.0,11.0,5.0,22.0,57.0,167.0,333.0,261.0,214.0,211.0,215.0,232.0,250.0,336.0,465.0,557.0,523.0,398.0,276.0,236.0,188.0,106.0,92.0
5506@1,-80.11095267,40.394338,2.0,1.0,1.0,-1.0,-1.0,4.0,23.0,51.0,42.0,37.0,29.0,29.0,33.0,38.0,43.0,45.0,67.0,79.0,55.0,40.0,32.0,27.0,18.0,11.0
21681@1,-80.26908906,40.51278844,38.0,20.5,26.5,34.5,57.5,169.0,464.5,209.0,519.5,285.0,207.0,229.0,242.5,273.0,344.5,475.5,604.5,632.0,338.0,203.0,203.0,184.5,144.0,108.0
6013@1,-79.81794042,40.38169186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,578.5,601.5,664.0,807.0,331.0,300.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27382@1,-79.9164778,40.43475231,24.0,7.0,8.0,14.0,21.0,70.0,272.0,414.0,373.0,373.0,370.0,374.0,418.0,453.0,559.0,600.0,675.0,649.0,580.0,395.0,261.0,148.0,90.0,57.0
