OBJECTID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,GlobalID,DSGNTN_DESC,ADMIN_ST,ADM_UNIT_CD,CREATE_DATE,MODIFY_DATE,GIS_ACRES,Shape_Length,Shape_Area
13992,VRM-LUP-CO-003-A-0073,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{F880961F-167B-4D4E-9A16-4948BE35188A},,CO,COG01000,,,0.36968579,1377.21450045806,1496.06530244136
13993,VRM-LUP-CO-003-A-0074,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{24FB4805-16BA-43B2-89DC-DED9EFF61257},,CO,COG01000,,,0.22946713,1599.4125291959,928.620527083712
13994,VRM-LUP-CO-003-A-0075,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{213976C2-B225-4B03-ABBD-794E751FABBB},,CO,COG01000,,,82.71500781,2436.01036776281,334735.760583074
13995,VRM-LUP-CO-003-A-0076,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{CF0346E9-D354-4206-9FA4-945D12D96FFD},,CO,COG01000,,2022/06/09 17:52:21+00,14784.58309265,124755.941271259,60834928.8994556
13996,VRM-LUP-CO-003-A-0077,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{3484B7BC-9282-4E1C-B654-02B99E72E1C5},,CO,COG01000,,,34.73303635,1470.25034435284,140559.611202751
13997,VRM-LUP-CO-003-A-0078,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{9EC681A7-5DCA-493E-AFB8-CC458A173067},,CO,COG01000,,,0.36437718,187.390018726899,1474.58211328609
13998,VRM-LUP-CO-003-A-0079,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{EE0D7CF4-2FD3-4822-B837-D026B5424041},,CO,COG01000,,,0.35612846,2395.47387248481,1441.20076283353
13999,VRM-LUP-CO-003-A-0080,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{D47DD849-84B4-442E-9616-537D5340BE74},,CO,COG01000,,,18.03767408,1425.53902741333,72995.8771851386
14000,VRM-LUP-CO-003-A-0081,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{2C40F766-02EC-4F58-B45F-3D08191D287D},,CO,COG01000,,,2.61814655,541.861361003381,10595.2631983053
14001,VRM-LUP-CO-003-A-0082,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{641BEBC1-98DA-457B-BEAA-36F023880D73},,CO,COG01000,,,0.00260153,235.09075099534,10.5280104220532
14002,VRM-LUP-CO-003-A-0083,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{60B82241-C3B9-47CB-BBD5-7E45FA558DE5},,CO,COG01000,,,8.38972468,1110.5504955579,33952.0112173856
14003,VRM-LUP-CO-003-A-0084,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{7DDB168B-52B6-4D11-A06B-1474E52E4EED},,CO,COG01000,,,0.0675836,1692.1685433654,273.537317171927
14004,VRM-LUP-CO-003-A-0085,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{9B51AF19-5FA1-4807-8304-ECB2E758A797},,CO,COG01000,,,39.75600699,1604.50884907108,160886.852228717
14005,VRM-LUP-CO-003-A-0086,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{285001D5-FFCB-4F1D-BF3E-BD904936F0E7},,CO,COG01000,,,3.602551,574.810544892645,14579.0066389847
14006,VRM-LUP-CO-003-A-0087,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{CC207BC2-7DFC-4A5E-8936-D6B0409CF350},,CO,COG01000,,,3.89e-06,0.685650976077916,0.0157343901702879
14007,VRM-LUP-CO-003-A-0088,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{ED6D806A-2645-47E2-AB49-D0403503DAF2},,CO,COG01000,,,6.8146731,761.046258314363,27578.0036140153
14008,VRM-LUP-CO-003-A-0089,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{F0EC4F1B-6C85-488D-8886-DE96048A9B63},,CO,COG01000,,,79.5755914,2407.68291329662,322030.993106504
14009,VRM-LUP-CO-003-A-0090,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{A3E1FF88-45A8-4A65-A15E-2A450A9A514E},,CO,COG01000,,,61.09792139,2284.79432087006,247254.515579418
14010,VRM-LUP-CO-003-A-0091,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{59CA3D47-D8D8-4ABD-8B8D-DA0D4E477B2D},,CO,COG01000,,,8.382e-05,2.34738240538417,0.339218900828228
14011,VRM-LUP-CO-003-A-0092,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{BFD76C8C-9F3B-466B-BA83-570F754B1076},,CO,COG01000,,,79.64884762,2408.83352605474,322327.450525315
14012,VRM-LUP-CO-003-A-0094,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{7C3078E0-E67B-4482-B864-FAB15DE82947},,CO,COG01000,,,27.11914241,1753.41404179786,109747.275641842
14013,VRM-LUP-CO-003-A-0095,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{3BD0F0D7-1E65-49BC-98FC-FA580A6B7082},,CO,COG01000,,,34.76415809,2192.64336235174,140685.556423367
14014,VRM-LUP-CO-003-A-0096,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{EE0B7AF3-E542-4139-B9F4-EFF26D52DE16},,CO,COG01000,,,39.66994301,1602.98397166034,160538.563649491
14015,VRM-LUP-CO-003-A-0097,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{5217CD6F-2201-4354-978F-9C97EA2DCC93},,CO,COG01000,,,2.61856364,536.484199612039,10596.9510995116
14016,VRM-LUP-CO-003-A-0098,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{6F24796D-2900-4979-B485-9597AB39447A},,CO,COG01000,,,0.00286719,132.563507758226,11.6034774203298
14017,VRM-LUP-CO-003-A-0099,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{565F0DE4-E0D9-42D9-AFB6-28EE15FE6B6A},,CO,COG01000,,,208.53635418,5284.23240897624,843916.684205158
14018,VRM-LUP-CO-003-A-0100,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{E0DC9F4B-E43C-4B2B-AAB5-F1E643660859},,CO,COG01000,,,4.26628376,572.735075876132,17265.0378453005
14019,VRM-LUP-CO-003-A-0101,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{7061C453-6CD6-4A79-8A47-866EFBB072E5},,CO,COG01000,,,28.61771049,1456.67396364296,115811.765482605
14020,VRM-LUP-CO-003-A-0102,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{B574BB8B-00E2-414D-9F43-BC6765A0DCDE},,CO,COG01000,,,3.55485356,555.084921454873,14385.9819679883
14021,VRM-LUP-CO-003-A-0103,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{39099E93-2BB6-467E-B357-C34314A98626},,CO,COG01000,,,5.15879336,757.942976299972,20876.8960416775
14022,VRM-LUP-CO-003-A-0104,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{4AFD19CE-45EA-4285-AF58-E7F455B5F91C},,CO,COG01000,,,339.22821695,6419.43188322607,1372807.88843066
14023,VRM-LUP-CO-003-A-0105,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{366AD0F4-0BE2-4E2F-B3C4-AEF06A3A061A},,CO,COG01000,,,0.01193985,345.962763420301,48.3188468574294
14024,VRM-LUP-CO-003-A-0106,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{DDD34698-232E-4A0B-831E-439838718DE5},,CO,COG01000,,,5.937e-05,4.17600279095681,0.240253183659763
14025,VRM-LUP-CO-003-A-0107,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{B8FB0CCD-500D-439C-A6FC-FCDDEACB08FA},,CO,COG01000,,,75.38353154,2325.51893163649,305066.328737994
14026,VRM-LUP-CO-003-A-0108,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{6A7DC94B-4D0F-466E-98C7-80742390DC8D},,CO,COG01000,,,39.34099443,1595.83040913127,159207.355987419
14027,VRM-LUP-CO-003-A-0109,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{D8B7B670-94FA-4B4F-AD6F-B52E068AB4FB},,CO,COG01000,,,401.01095317,7903.0635490503,1622833.75130211
14028,VRM-LUP-CO-003-A-0110,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{9744F90F-41FF-46AA-B04C-BDA58AF7B96B},,CO,COG01000,,,0.0001504,1595.60612946223,0.608649599765158
14029,VRM-LUP-CO-003-A-0111,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{1165EF96-9AC4-4453-989A-5B62FB956A56},,CO,COG01000,,,56.41909229,3984.11915930875,228319.965962702
14030,VRM-LUP-CO-003-A-0112,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{4C6B9B90-1453-4B5E-9DEB-21492EB65625},,CO,COG01000,,,1180.16042233,11888.9342351947,4775939.78457376
14031,VRM-LUP-CO-003-A-0113,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{AA69C9CB-4C70-4095-9F23-4DDF6A520710},,CO,COG01000,,,9.64e-06,8.02107270531026,0.0389966107920589
14032,VRM-LUP-CO-003-A-0114,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{A38F8DFA-62D4-48C1-A39A-23A4F548F6ED},,CO,COG01000,,,0.29892105,791.629708165761,1209.69056521406
14033,VRM-LUP-CO-003-A-0115,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{6C6DA9BB-3F6A-4A50-ACBD-D1B6C04FA987},,CO,COG01000,,,0.02305141,2853.95589649605,93.2857387938658
14034,VRM-LUP-CO-003-A-0116,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{FC92F9CA-0E1C-4F73-93B0-59A8A2D90831},,CO,COG01000,,,0.01181681,162.838775681998,47.8209317506478
14035,VRM-LUP-CO-003-A-0117,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{1355C288-D3C2-472A-B4E0-3288645FE7DA},,CO,COG01000,,,0.08387543,1213.74451894929,339.431837493208
14036,VRM-LUP-CO-003-A-0118,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{DDE26019-3420-4422-9C4E-0BC582A4F01F},,CO,COG01000,,,0.06362226,1617.20343574237,257.470149712771
14037,VRM-LUP-CO-003-A-0119,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{B5D3CD80-8ED5-4E2A-B189-1AADEA3DADAA},,CO,COG01000,,,0.00076752,1381.11757318355,3.10606150482172
14038,VRM-LUP-CO-003-A-0120,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{FCB28F00-8C50-479E-9D05-753BD4179397},,CO,COG01000,,,10.2346828,814.060588249112,41418.2918173977
14039,VRM-LUP-CO-003-A-0121,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{B0C7576E-28A4-464D-A3F4-2EF3614B6925},,CO,COG01000,,,199.80810067,4023.04003280765,808594.695460356
14040,VRM-LUP-CO-003-A-0122,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{23EF3ACF-9900-4606-AC63-2DF9F7F1A490},,CO,COG01000,,,0.00821222,33.4151018739776,33.2336899822624
14041,VRM-LUP-CO-003-A-0123,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{56217C54-1085-4058-834D-2C75570D78A6},,CO,COG01000,,,0.69686867,269.003955344257,2820.12744692407
14042,VRM-LUP-CO-003-A-0124,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{2CF42AFD-A09A-4120-97A1-0CFC65BDF7D8},,CO,COG01000,,,159.52545802,4017.7089616914,645576.624338841
14043,VRM-LUP-CO-003-A-0125,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{5BA1E002-1CA5-425F-849E-3BA9203EEE01},,CO,COG01000,,,8.18e-06,1.53951646853996,0.0330989597787121
14044,VRM-LUP-CO-003-A-0126,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{0B370668-041C-4455-A044-64D19FAAC609},,CO,COG01000,,,0.01140238,42.2492923963822,46.1438041274918
14045,VRM-LUP-CO-003-A-0127,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{5B3D8960-A768-40A4-8787-871AC43C617F},,CO,COG01000,,,9.17114481,1121.23037872547,37114.3062802928
14046,VRM-LUP-CO-003-A-0128,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{DE4B7C7C-FCEF-4183-83E0-979990D6FD25},,CO,COG01000,,,0.10346895,714.782951938572,418.723968409503
14047,VRM-LUP-CO-003-A-0129,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{4AA28866-F404-4DBC-AFC9-5122433B94F4},,CO,COG01000,,,0.1030872,1595.30903105829,417.179086677825
14048,VRM-LUP-CO-003-A-0130,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{3010C709-3708-4773-A192-0F4A3C6821E7},,CO,COG01000,,,13.13866575,1649.23165745768,53170.2938856179
14049,VRM-LUP-CO-003-A-0131,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{C5F0DFB5-D8D0-494D-AF88-CFB8AE6D06CA},,CO,COG01000,,,276.74245538,4264.56890356447,1119936.98291294
14050,VRM-LUP-CO-003-A-0132,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{AC3CDE5C-E730-4888-9088-A2F47D7AF247},,CO,COG01000,,,0.62676356,301.824907841668,2536.42215338079
14051,VRM-LUP-CO-003-A-0133,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{32BF3C1C-E491-4E4D-A509-F2E3DA2D604B},,CO,COG01000,,,6.50209412,902.740334766912,26313.0413600358
14052,VRM-LUP-CO-003-A-0134,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{94A02C15-2CAE-46EC-8F04-6E14EA0ABE79},,CO,COG01000,,,3210.61032084,37560.2872638824,12992878.9967182
14053,VRM-LUP-CO-003-A-0135,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{2298143F-75F1-48F9-A6FB-859AD0E7517F},,CO,COG01000,,,39017.94041612,100856.465695325,157900002.768902
14054,VRM-LUP-CO-003-A-0136,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{97113877-4BC7-4B92-9D8A-A674E3F85EB4},,CO,COG01000,,,0.08050224,172.428654361675,325.781015496592
14055,VRM-LUP-CO-003-A-0137,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{98DD0917-E946-4B4C-8AE0-4E506A60DB77},,CO,COG01000,,,0.12808454,1584.54454079366,518.33974151123
14056,VRM-LUP-CO-003-A-0138,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{D23C7AF3-9ACF-461D-8170-2B12E6C446A4},,CO,COG01000,,,40.00165861,1609.38865551479,161880.969064597
14057,VRM-LUP-CO-003-A-0139,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{E7945B8B-E8F7-4823-8038-6C372F17CF1B},,CO,COG01000,,,121.03547035,3648.64523350582,489813.170516878
14058,VRM-LUP-CO-003-A-0140,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{F0E807F1-719F-471B-901F-1D13504D98C4},,CO,COG01000,,,26815.43807061,106741.015938824,108518227.775536
14059,VRM-LUP-CO-003-A-0141,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{142F675B-47DD-459F-92DC-2AEAD8835F80},,CO,COG01000,,,11324.6648951,84284.9902153503,45829292.862268
14060,VRM-LUP-CO-003-A-0142,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{4441B4E7-0CDC-44F5-867D-141D32E72B26},,CO,COG01000,,,7101.34914295,56529.280252848,28738140.386865
14061,VRM-LUP-CO-003-A-0143,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{1EB17C56-AF86-4529-9B66-98FC8B615718},,CO,COG01000,,,0.08584149,87.054697675531,347.388167055593
14062,VRM-LUP-CO-003-A-0144,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,IV,RMP,,{7473BF55-742C-4019-82B3-21909C09287C},,CO,COG01000,,,56387.47243109,178380.487134798,228192004.937821
14063,VRM-LUP-CO-003-A-0145,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{ABC6DF06-2037-4404-A2B1-72E80742F54A},,CO,COG01000,,2020/04/24 15:08:56+00,1.2619937,321.758305117721,4881.98114307778
14064,VRM-LUP-CO-003-A-0148,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{1C76382E-E881-446D-B26F-E3A4BF47E825},,CO,COG01000,,,3.63097593,2087.21281297568,14694.0382682222
14065,VRM-LUP-CO-003-A-0149,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{059BB9E8-A09F-4CE1-BEE7-6CBF6AF74F47},,CO,COG01000,,,4.80283378,2794.74929988642,19436.3787237515
14066,VRM-LUP-CO-003-A-0150,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{626CFA4B-7591-4416-8F27-49A8776D60A8},,CO,COG01000,,,8.21602881,2603.61454993583,33249.0889734743
14067,VRM-LUP-CO-003-A-0151,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{CD4741DC-7668-473D-AEDF-5ECB0B572210},,CO,COG01000,,,8.3949845,3229.17993708396,33973.2969215251
14068,VRM-LUP-CO-003-A-0152,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{FF843131-4675-4BC2-B102-B1C09F1CD731},,CO,COG01000,,,9.14561668,5707.44944596591,37010.9975868723
14069,VRM-LUP-CO-003-A-0153,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{D19617CB-672B-48BD-ABBF-E2A37BAFB0B5},,CO,COG01000,,2020/04/24 15:09:20+00,2538.13830916,39478.1115526807,10257356.9637513
14070,VRM-LUP-CO-003-A-0154,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{ECB2C4D1-ACCB-4661-8D4C-5700FC39C127},,CO,COG01000,,,0.05839499,92.0423059229673,236.316159407698
14071,VRM-LUP-CO-003-A-0155,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{449D374D-2117-4D22-A1F8-871E44B3FB1E},,CO,COG01000,,,0.88969496,342.736119316426,3600.46776241468
14072,VRM-LUP-CO-003-A-0156,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{E043C557-2E99-4A7A-B756-55594D2A3416},,CO,COG01000,,,0.62504032,247.643610838708,2529.44842634735
14073,VRM-LUP-CO-003-A-0157,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{67CD0A0B-96A5-4273-8294-229813BD3AA0},,CO,COG01000,,,1.77458219,885.340904318474,7181.47935149522
14074,VRM-LUP-CO-003-A-0158,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{F86D8044-4200-4B5E-ABA7-7C8FAD0C5588},,CO,COG01000,,,0.26245696,144.65097404534,1062.12564353491
14075,VRM-LUP-CO-003-A-0159,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{B298725C-F9D9-43DF-B2E2-E1BB1480ACE5},,CO,COG01000,,,13.3446307,1286.58257627532,54003.8044537947
14076,VRM-LUP-CO-003-A-0162,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{5FD633F7-F8D0-4DC1-A532-8A69EAEC9D8B},,CO,COG01000,,,24.4248995,1686.35258428067,98844.0614073714
14077,VRM-LUP-CO-003-A-0163,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{FEB85110-66A3-4EE9-ACC1-4615E28BD2A1},,CO,COG01000,,,10.8918418,5459.79462794628,44077.7199462803
14078,VRM-LUP-CO-003-A-0164,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{89C5E6D4-94A2-431B-9B2B-041B2F7D2F7B},,CO,COG01000,,,1.36933103,355.651076400227,5541.48605442623
14079,VRM-LUP-CO-003-A-0165,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{E082CEC0-3F39-4423-93BF-84AE4141BA18},,CO,COG01000,,,3.66835209,662.053787320165,14845.2942328159
14080,VRM-LUP-CO-003-A-0166,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{C110EA19-CA85-4067-A434-4C7517F0A0A1},,CO,COG01000,,,0.49120794,269.84463533395,1987.848020027
14081,VRM-LUP-CO-003-A-0167,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{BFEAB415-E6AD-4F98-8DAD-F048E47C10BA},,CO,COG01000,,,30.75873444,1428.44311881997,124476.182019808
14082,VRM-LUP-CO-003-A-0168,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{EAAEE799-C0C3-4378-A626-020D59BD0CCB},,CO,COG01000,,,1.48427054,736.618393732103,6006.62976598511
14083,VRM-LUP-CO-003-A-0176,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{FD41969F-4726-4C10-B3A6-090CAFA7D27C},,CO,COG01000,,,5.92401677,2839.20084163585,23973.6452936256
14084,VRM-LUP-CO-003-A-0177,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{398158B0-5212-470B-ACB2-9C2D1F12E0F8},,CO,COG01000,,,3.60708357,525.237514661581,14597.3492914919
14085,VRM-LUP-CO-003-A-0178,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{9C80119B-91FA-4AE1-A8C3-7B2B2B5ECAFA},,CO,COG01000,,,0.9376822,340.790714968392,3794.66524268401
14086,VRM-LUP-CO-003-A-0179,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{DBFB7249-AA8A-46FD-AB55-343E0B9A77B2},,CO,COG01000,,,1.75e-06,0.409983288593069,0.0070716000157889
14087,VRM-LUP-CO-003-A-0180,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{4DBAE347-F52E-4D05-A4D5-A75490BDC812},,CO,COG01000,,,20.64476157,3899.29497770897,83546.3802041543
14088,VRM-LUP-CO-003-A-0181,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{9060AF87-9DEB-438B-BEB3-E4F29CC6DA66},,CO,COG01000,,,124.60300353,3286.2727946693,504250.465088503
14089,VRM-LUP-CO-003-A-0182,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{3D51A022-419D-4CF1-A5A7-2808581E3E7D},,CO,COG01000,,,80.47059862,2417.65996763971,325652.958833435
14090,VRM-LUP-CO-003-A-0183,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{028A06C5-F2F0-4734-B32F-FCEF8B59DAD8},,CO,COG01000,,,288.33547593,6542.03343974025,1166852.27258444
14091,VRM-LUP-CO-003-A-0184,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{09406CAE-820E-4E76-BA16-0F1C18E76A2F},,CO,COG01000,,,19.19027941,1443.29319710505,77660.3054580488
14092,VRM-LUP-CO-003-A-0185,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{A098BBD0-011E-443D-B06A-A2C5C9D14BAC},,CO,COG01000,,,1.89492438,429.105103069079,7668.48691193563
14093,VRM-LUP-CO-003-A-0186,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{5CFF7B7A-1F5D-42B5-ACF4-781A1FC62C0D},,CO,COG01000,,,320.50433118,6529.16917067849,1297035.01106021
14094,VRM-LUP-CO-003-A-0187,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{508ADDC6-673D-4C40-86C4-93D290833A42},,CO,COG01000,,2020/04/24 15:08:56+00,34995.38976907,190438.789480992,141621317.946828
14095,VRM-LUP-CO-003-A-0188,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{ECAD9F0A-B272-4E4B-809D-956382311501},,CO,COG01000,,,94.58059955,4059.93926184882,382754.106727569
14096,VRM-LUP-CO-003-A-0189,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{1BFB9D99-75B2-4F1B-AA31-AC49D7D62E3D},,CO,COG01000,,,257.54887389,6289.59503019635,1042263.31439535
14097,VRM-LUP-CO-003-A-0190,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{51C4149E-007A-4460-A331-919F4FDFFF7C},,CO,COG01000,,,12.89897264,1123.8217137766,52200.2902811429
14098,VRM-LUP-CO-003-A-0191,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{A56C2A9D-A561-44A7-8596-4C6C1A557621},,CO,COG01000,,,33.45533806,1464.58466301988,135388.949709128
14099,VRM-LUP-CO-003-A-0192,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{F51F78C8-3042-4D24-A402-A4A600DED21D},,CO,COG01000,,,8.06e-05,6.61294841978872,0.326182080239045
14100,VRM-LUP-CO-003-A-0193,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{B9239BD5-E3DA-452C-8521-6C34D6419DDD},,CO,COG01000,,2020/04/24 15:08:56+00,21650.25643672,177526.304258483,87615479.2763557
14101,VRM-LUP-CO-003-A-0195,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,II,RMP,,{16150FFA-54A1-48A3-8514-1B788D9AD861},,CO,COG01000,,,1149.38914453,15455.2603396834,4651412.84136832
