OBJECTID,adm_code,adm_manage,adm_name,GIS_acres,SMA_ID,GlobalID,SHAPE_Length,SHAPE_Area
1,BLM,LOCAL,Perins Peak State Wildlife Area',1.69989809,2.0,{E8D7D59F-644B-4AF7-834C-8D3CF688DF08},1584.15264959671,6879.24351059003
2,STA,LOCAL,Lone Tree Gulch STL,637.19474825,2386.0,{3F82B706-281C-416B-95D6-5A2E3EE4B4D6},6424.06750917574,2578635.65929042
3,LOCAL,LOCAL,,314.99729947,2387.0,{06F3BC66-D788-455F-B0EB-4D5F64325369},5697.33353504399,1274748.84438786
4,PRI,PRI, ,9.35564838,2388.0,{4F5968F8-8E29-45BF-A2DB-D801CF1BFA5C},785.775351059604,37860.9657329037
5,LOCAL,LOCAL,Wahatoya State Wildlife Area,39.6120893,2387.0,{F143C987-CB6C-4BF6-9911-D4A0D47F2CAC},1715.41340047863,160304.437999859
6,STA,STA,,161.01396205,2386.0,{724D034A-AB8A-48DB-9E31-E3B9F727A187},3228.92366638402,651600.386420586
7,PRI,PRI, ,14.15146766,2388.0,{50FE9A45-8E07-4002-A8BF-C700EE24647F},1696.64116110129,57268.957788193
8,STA,STA,,629.04069484,2386.0,{A8B8646D-5405-4F12-AEB4-5FD201465FB5},6437.36707506639,2545637.37588204
9,BOR,BOR,,0.26042549,2366.0,{852215FF-FAAA-4C3D-93BA-E80EC22ACEC8},609.274961741517,1053.90456029229
10,PRI,PRI, ,19.71117044,2388.0,{58C28FAB-3D0E-4418-A444-F353F9F2613A},1979.00633199316,79768.2767066802
11,USFS_LU,USFS_NG,Comanche National Grassland,2215.69581645,915.0,{CC62FC99-0853-4E47-ABEF-E43AF814EEED},16014.1047388349,8966602.84489046
12,BOR,LOCAL,Russel Lakes State Wildlife Area,161.84916654,2366.0,{02F434C5-A00B-4155-A9ED-0569D278096F},3237.1484044425,654980.339070726
13,BLM,BLM,,0.01628598,2.0,{F0448E15-DFF4-4923-8A97-07C480DF6B33},40.098304810672,65.9070108793369
14,PRI,PRI, ,17.84714762,2388.0,{C2861DD5-8F9E-471A-B134-DE50A208C333},1886.50361564079,72224.8439664646
15,PRI,PRI, ,159.73158208,2388.0,{197F973A-7920-449C-B3DA-1DE30069D6F8},3215.73354685284,646410.778820494
16,BLM,BLM,,315.37162159,2.0,{9E837302-A14B-4E43-B0BE-A13F1152D657},6392.0053364899,1276263.67226224
17,BLM,BLM,,104.91157613,2.0,{A22D2C99-78EA-4812-ADA6-AD4F25D0131E},3181.99070714879,424562.085655306
18,BLM,BLM,,163.23197127,2.0,{6F60DA6B-BB44-404E-9296-02D639DCF651},4059.26328088662,660576.351283736
19,BOR,LOCAL,Crawford State Park,639.68078339,2366.0,{ECE2A888-402B-474E-BD79-AD3C01C37055},10492.0218752614,2588696.28653973
20,USFS,USFS,,0.32113206,915.0,{2E205310-62F9-478D-B9B5-D218597C9B52},210.684169036391,1299.57534816745
21,BLM,BLM,,0.56973018,2.0,{FE263368-87D3-416F-B2AB-492C419964E9},278.173785935228,2305.61622388546
22,BLM,BLM,,88.37988321,2.0,{FF8C00B6-2157-496F-82AC-2B7C7AAD1E66},2505.46088606168,357660.697959287
23,USFS,USFS,,0.3414115,915.0,{921C3DD9-6A84-4092-9F8E-BD306144E932},225.606394740668,1381.64332450322
24,LOCAL,LOCAL,,39.70819436,2387.0,{032C04EE-90C9-466A-8ACC-7A7EAA038DD2},1603.58474881712,160693.361379725
25,PRI,PRI, ,102.98968492,2388.0,{5DFFB7C0-13B9-485C-ACE2-D888A04CEAB9},3931.46412925933,416784.467842974
26,BLM,BLM,,5.81837575,2.0,{346C02FB-E1FA-4168-9208-C1FDCE68A7DC},785.90367024875,23546.1312603432
27,PRI,PRI, ,5.146446,2388.0,{F13D8437-EEC5-4C8B-A64A-9F5C995AFDB0},1013.63872413251,20826.9280385365
28,PRI,PRI, ,3217.58749037,2388.0,{513F50EC-B5F9-4D8D-9BE0-4FA6707CD383},38737.0093503947,13021114.600023
29,PRI,PRI, ,86.88899785,2388.0,{CCF7A0CD-E88D-41FF-A259-4EE5F931CC2D},4184.36234734226,351627.298999233
30,BLM,BLM,,10975.18115652,2.0,{77B6923C-3DEC-4086-997B-726EE0AC5D37},53359.620252321,44414982.3502833
31,BLM,BLM,,240.48639059,2.0,{FB4E69C5-2449-426B-96B7-C5FF0EBE1927},4027.55181503783,973213.894267549
32,STA,LOCAL,Punkin Center STL,5431.7463945,2386.0,{B6910696-8FFE-4254-87AE-7F7D49D8F170},24123.1570632145,21981497.7814489
33,BLM,BLM,,5.89464946,2.0,{1C5CB49E-3B73-4BD3-BE1C-6850DF402BA5},1030.61584171044,23854.8000200032
34,BLM_LU,BLM,,320.69000418,2.0,{1A987246-A983-4F61-9A4F-3BD08569B696},5609.77326747575,1297786.40302008
35,PRI,PRI, ,20.62699546,2388.0,{A270245C-A976-442A-8CD2-EBF23B845DA1},1279.94736436302,83474.4890519648
36,PRI,PRI, ,314.23910644,2388.0,{EF023F7D-48FC-45A5-9C93-F5965BEDB123},4777.22339305431,1271680.54605558
37,BLM,BLM,,289.27279312,2.0,{EFE8DBFC-014F-4286-9CBB-5196263CAE3C},5121.24934799971,1170645.46066859
38,BIA,BIA,Southern Ute Tribe,27.7707267,3.0,{2BC7DEC7-6EC6-4069-8639-2744C6ACEFFF},1364.11490462212,112384.143707037
39,PRI,PRI, ,170.16071247,2388.0,{6CC365AC-DF1F-4A31-87BB-127F5B3740C3},4675.23009167878,688615.97209963
40,BLM,BLM,,188.64682547,2.0,{E2F3D3D0-4103-4C02-8FCB-2319AC32A5F4},4804.0776552142,763426.617214392
41,PRI,PRI, ,9.44749508,2388.0,{03863EF3-1479-4C45-900D-6742CF769673},1019.07726930542,38232.656123095
42,BLM,BLM,,43.48422955,2.0,{4DE09CBF-E3D5-40A0-88F7-087DB6EE70AC},3210.12083924621,175974.433645169
43,BLM,BLM,,3.99275285,2.0,{4CEBA9E4-EC8D-434A-ABD2-F7DA5D389EA3},853.716251989704,16158.0974954648
44,STA,STA,,640.86079043,2386.0,{90F1C962-373E-4D73-9A35-68171B7155EE},6442.0479435087,2593471.60561975
45,BLM,BLM,,34.20731674,2.0,{B3B904F0-B5B7-4120-A549-1D269FB7D25E},1492.8912019395,138432.099428544
46,STA,STA,,325.63232879,2386.0,{9970294F-EE47-4915-A283-569E60FB3454},4875.88931238695,1317787.28111964
47,USFS,USFS,,0.11633758,915.0,{5BC1CDA5-5A55-4092-9351-AB08841F7FE4},130.451960910922,470.80149144082
48,PRI,PRI, ,348.53101328,2388.0,{F66576FA-F926-4130-9B74-9E7141DA73DF},17499.8012163087,1410454.96948874
49,STA,STA,,314.60339122,2386.0,{8297B87F-9EAA-4F84-88F2-061FCC4041FB},4776.67880905032,1273154.75426955
50,STA,STA,,649.75752236,2386.0,{DDD70E2B-4F2B-4AC8-8444-7E76331E1D6D},6486.36031140234,2629475.40237916
51,USFS,USFS,,0.00352325,915.0,{E3119E5E-09A5-4D1C-88EE-B8A06336CDA4},69.4128826195521,14.258090985199
52,USFS,USFS,,0.0069861,915.0,{01ABBA4C-68ED-4FF4-9735-72D85583A34D},25.0919811146252,28.2717525720853
53,USFS,USFS,,1787.33109625,915.0,{775947E9-AE35-472A-8D46-72BC8E225FCE},10940.1738704235,7233072.3258137
54,PRI,PRI, ,2955.60001191,2388.0,{1054722B-2285-4651-8F12-3D676608D094},18783.5404096365,11960888.8902484
55,USFS,USFS,,0.01359245,915.0,{86006103-5EF7-4E9F-88C9-EC33612EEF6A},80.5784258318497,55.0067052135478
56,BLM,BLM,,40.05316755,2.0,{6B5D195C-F042-41F9-9AB8-67897C5B4B32},1610.41559634338,162089.41831785
57,PRI,PRI, ,276.96160917,2388.0,{70BC2996-61CC-4F1E-9146-2951C5A5CEA3},4809.54591675177,1120823.8668228
58,PRI,PRI,,1.13657792,2388.0,{A9A0EA2F-31DF-4105-B3A1-CDC64B04A89B},457.39542311003,4599.56763730163
59,LOCAL,LOCAL,,0.74201279,2387.0,{17677C6C-60E3-4DDD-BF04-8413E45B14B9},799.636319518679,3002.81920638009
60,LOCAL,LOCAL,Cimarron State Wildlife Area,1.668e-05,2387.0,{99CD1A21-B578-4372-B528-9C5CEB2C72FF},1.90701459725253,0.0674915244449008
61,BLM,BLM,,735.25865047,2.0,{085E1521-A468-4C88-B54B-1AF13F9DA1E0},8119.51798075232,2975486.19177534
62,PRI,PRI, ,0.02428281,2388.0,{7E611F58-BD3A-4659-83D9-C05DFD59B912},52.5794243033342,98.2690255172163
63,BLM,BLM,,0.39809887,2.0,{80D4DDC6-C4E8-4F51-8440-E7EF8956B590},424.281029351442,1611.04895778115
64,STA,STA,,627.26311593,2386.0,{91706731-A22E-40B1-B4AB-F9CFF94E6E6A},6377.09945066344,2538443.76923596
65,PRI,PRI, ,10.31800153,2388.0,{E49B0015-639B-43FB-A2E6-5FA9ABE3124B},1096.67332017899,41755.470739389
66,USFS,USFS,,2.427953,915.0,{DAD501A6-EB5F-4660-B519-91D917FE82FB},649.685060526917,9825.5771938542
67,BLM,BLM,,65.84678858,2.0,{8F7F593E-8466-4B11-ABA8-2A196A0C18EE},2131.23181506035,266472.499266245
68,USFS,USFS,,0.05467753,915.0,{D35CFF53-D284-4053-92E6-B60C6192F780},71.7203923593595,221.272122644104
69,PRI,PRI, ,9.20835286,2388.0,{F7384C40-BA31-4197-9612-FFCBA80985F9},1079.53039817655,37264.8819036465
70,USFS,USFS,,0.37000487,915.0,{8A30C770-39D4-4846-B530-0D40923B80E6},190.538301389762,1497.35660142532
71,USFS,USFS,,0.00406181,915.0,{722C7368-F7D7-4AEA-AB92-02D23C4B135B},39.7639654688962,16.4375716196397
72,PRI,PRI, ,0.01538458,2388.0,{C4551F64-6451-420C-9CD6-2F63ACF24D24},40.6328571890353,62.2591785387326
73,USFS,USFS,,0.50955108,915.0,{E4F457DF-9BB8-4C66-B786-2713688454CD},311.171391963134,2062.08004112608
74,USFS,USFS,,8.83332414,915.0,{52A8BDFE-1B65-428A-AF3F-6D047597545A},956.292689971275,35747.1945177331
75,USFS_NG,USFS_NG,Pawnee National Grassland,38.74257862,915.0,{7A3E6DDA-ECEB-49EE-8CC0-61570146A1AC},1584.18796982913,156785.653124988
76,PRI,PRI, ,0.00491855,2388.0,{09EDFA1B-1C4A-41B1-8809-C518B23E69B4},20.3400052072194,19.9046571451498
77,STA,STA,,672.88475038,2386.0,{D0607417-D7B0-46D3-9F78-DB260D445C0A},6602.42863621763,2723067.97360433
78,BOR,LOCAL,Mancos State Park,572.9455452,2366.0,{7E7E0D3E-9DCA-4E46-9532-1703B5533D7C},7366.34902018933,2318628.35928871
79,STA,LOCAL,Greasewood STL,641.4991743,2386.0,{831E8F45-05CA-409A-97E9-D1FE2092D05E},6444.92939976705,2596055.05349443
80,BLM,BLM,,120.22322283,2.0,{56328E15-DB4E-47F4-A59C-202EEF8ACCDF},3221.70485977113,486526.121430497
81,PRI,PRI, ,30.95340593,2388.0,{B3609358-6745-429B-B592-EE4F4A1F64DB},1462.11459421756,125263.989571299
82,PRI,PRI, ,113.12938855,2388.0,{EDD7D87F-1A7C-4C64-AD29-FC66B2C16B04},5836.15616683623,457818.392617884
83,STA,LOCAL,Cody Park STL,283.11310084,2386.0,{CBCC8010-5C82-46B3-B3FB-DBCAC6DFA835},5623.0742638069,1145718.07040983
84,STA,STA,,81.42939279,2386.0,{DC440D2A-6B8A-4999-8177-CE6DAD7C0769},2423.54819532822,329533.061189607
85,PRI,PRI, ,433.21465326,2388.0,{0CB6F8BB-5454-4DFB-8B28-32B50D967B3C},6258.57213117467,1753157.50182166
86,BLM,BLM,,0.04064857,2.0,{E4341D05-60BD-4BF9-8B58-286303F78474},69.3633196274914,164.498937198004
87,LOCAL,LOCAL,Mishak Lakes SWA,2585.4559565,2387.0,{17406826-25F0-474C-9500-1DBC9F08E4ED},16112.7105141624,10462969.0423879
88,BLM,BLM,,0.00056796,2.0,{E5D357EE-15AA-4F0E-B48B-FCF2BB955FF5},10.6880641256596,2.29844814733642
89,PRI,PRI, ,197.09628342,2388.0,{69F4EFD2-FFB3-40FF-A26C-59C462BF87B2},4770.94100874255,797620.360377523
90,PRI,PRI, ,116.42577675,2388.0,{5CAC7B68-ECA5-43C6-9D5F-79EA00CE4681},3170.96312905902,471158.402384434
91,BLM,BLM,,0.01142456,2.0,{5CC3B9E2-203A-4131-AC82-AD35E5A39A0D},33.4166729006518,46.2335639927649
92,PRI,PRI, ,0.00289943,2388.0,{E7F01443-24F9-430D-978D-087F4FDA4E4D},185.653307444352,11.7335937380296
93,USFS,USFS,,77.48372527,915.0,{3328F3B4-E1F5-4FD8-B638-67B0160FD589},5489.04332915859,313565.511225721
94,DOD,DOD,,0.1129744,2365.0,{3CE09283-3875-4B4B-965D-F3FCAF3CAF6F},121.521314987812,457.191158377075
95,LOCAL,LOCAL,,9.63010221,2387.0,{4B504D2B-0310-464B-B0FA-4AAC5C4A3D62},819.060040319224,38971.6409738104
96,PRI,PRI, ,31.21011962,2388.0,{AC22C7AF-9845-4EB4-B8BB-D0C5D6137528},1566.74917651669,126302.873012543
97,USFS,USFS,,0.00464946,915.0,{6DAD2E71-A15C-425B-BC43-D0E359CD5799},30.7630271085137,18.8156878530271
98,PRI,PRI, ,157.67115865,2388.0,{3E9D1F3F-C21B-456D-A32E-FA45372A3D84},3195.22238169919,638072.540995146
99,BLM,BLM,,0.03863038,2.0,{AB34FCC2-A96F-44BD-9416-55B805AB8475},64.8652833693479,156.331594384279
100,BLM,BLM,,6698.73404571,2.0,{20FFF794-9D8E-4753-82AB-9C50C13232F9},42242.5658693097,27108814.8948146
101,BLM,BLM,,0.01185223,2.0,{73F9EFAA-2FE2-4411-8492-DDBE110799BC},32.0570298208256,47.9642630584115
102,PRI,PRI, ,0.05121206,2388.0,{A3E4C53E-D755-45DC-A6CC-8E085D944C00},77.3586316934259,207.247846649181
103,USFS,USFS,,0.1497399,915.0,{C62E068D-9054-483A-8FA0-C87740B122C7},360.130809708794,605.975890718351
104,BLM,BLM,,3.859e-05,2.0,{176888F0-0B61-434F-91E1-A2F64AB5AF1A},3.19889202555981,0.156149950166271
105,BLM,BLM,,2.10450648,2.0,{7568C5FE-54A2-4BA8-AEEE-18AE2D45D5DB},404.174164084226,8516.63557554858
106,USFS,USFS,,5.00603278,915.0,{E0F26A15-6E73-457C-A93F-BC14412E7864},737.668365977239,20258.6959238764
107,PRI,PRI, ,170.97195021,2388.0,{3C4379A0-A476-48F7-AD04-16D652217AE2},3978.74379671314,691898.934757948
108,BLM,BLM,,0.14953546,2.0,{67A34146-9DDA-42BA-9D8E-C5DF359FDBC0},151.494501634313,605.148548009216
109,BLM,BLM,,40.27163444,2.0,{BAC9DC2B-A412-4FBB-98F4-255F7C61CE4A},1615.88412415466,162973.522480782
110,PRI,PRI,Inholding within ROMO legislated boundary,2.70168396,2388.0,{5AFE2063-F656-4BAE-8955-60302E6AEA23},535.952119595863,10933.3270717721
111,PRI,PRI, ,80.91312397,2388.0,{748E0E97-5D45-48EA-A74D-E274FBE083B0},6792.72591023212,327443.795379131
112,PRI,PRI, ,41.19805517,2388.0,{47073141-1A21-4DA5-AA94-7685763842DD},2236.59577879852,166722.614164004
113,BLM,BLM,,0.19084073,2.0,{185AC794-EA51-48D5-912B-D1D287DD5815},132.200413627445,772.305019737914
114,PRI,PRI, ,49890.34953173,2388.0,{98925992-42E9-499E-B95C-3AC430C98883},175339.576866277,-201899064.439082
115,USFS,USFS,,0.7352689,915.0,{21D6BA28-FA08-4C94-8A9E-9A01A6CA5155},266.561994452156,2975.52765108662
116,USFS_LU,USFS_NG,Comanche National Grassland,1271.35975921,915.0,{FEBDCC40-1B50-4DFB-98D9-10443F9DE9FD},13183.1165265364,5145010.40675019
117,BLM,BLM,,62.7742294,2.0,{B47D0838-568B-4A32-B3C7-5F09D8470544},2968.89403185256,254038.293392261
118,BLM,BLM,,1023.4847484,2.0,{03BF2F23-A005-45F2-AA79-DF99492C3B55},14446.6546801107,4141895.82727488
119,BLM,BLM,,0.04748344,2.0,{43539EE0-312D-454F-AB65-11C94445DFA5},78.7281106240528,192.158680091355
120,USFS,USFS,,0.47885941,915.0,{5FEE5CFE-2817-41A3-B084-3F4542682C2D},220.662709450299,1937.87528359243
121,USFS,USFS,,0.8179279,915.0,{9FD676A1-3BAA-43D2-9FB2-EEAD2DDE256E},461.574838523439,3310.03676413703
122,BLM,BLM,,38.26146379,2.0,{12905D72-0C1E-4B91-BA02-A49BC47905E6},1575.50834027019,154838.650479462
123,PRI,PRI, ,9.65561323,2388.0,{16E60FA0-4ACF-4B05-8B56-FF045BBA3BB4},1036.37673985024,39074.8804256206
124,PRI,PRI, ,10.33094895,2388.0,{209BAF71-6D55-4D18-9C95-ED84BD978533},1921.46472545295,41807.8671063371
125,PRI,PRI, ,153.96695378,2388.0,{4677F181-45CD-4825-80AB-726180B1DD65},3138.91300012865,623082.155752041
126,BLM,BLM,,40.06619972,2.0,{C567059D-EB03-46A1-9719-877D122F0DB7},1610.67589123592,162142.157664309
127,BLM,BLM,,42.31839224,2.0,{82257307-85B8-4FD5-B66C-C3414712A4BD},1656.57880405,171256.457413656
128,PRI,PRI, ,10.18602835,2388.0,{EE742B1F-FAFE-4487-83D1-C851D246F157},1097.8439627567,41221.3942588269
129,PRI,PRI,,37.09216043,2388.0,{AE3AE693-DC18-40C3-83C7-CCF31C8D1671},2737.04304134561,150106.647674241
130,PRI,PRI, ,118.05985519,2388.0,{C14C8DA1-34B5-49DE-ABAD-BA53774A99C5},4080.94495239236,477771.283197655
131,STA,STA,,161.32425542,2386.0,{BC9CD208-E0B2-4864-9078-A702BD932206},3232.14816488138,652856.099144932
132,USFS,USFS,,3.967e-05,915.0,{1427C689-CDFD-4A8D-A18D-C77C012E2FA2},2.9271093594206,0.160527785152029
133,PRI,PRI, ,0.00096629,2388.0,{6D1B7C7E-AEAF-4F7C-B62B-E67B62F3802F},11.8453016971198,3.91043666837072
134,PRI,PRI, ,0.26751414,2388.0,{DDAB8525-8983-453B-B923-C52EC71A6DFE},399.85918953233,1082.59131301895
135,USFS,USFS,,0.59098007,915.0,{8EB7A12F-642C-40D3-B337-78627EB326E2},372.72294886084,2391.61148156059
136,BLM,BLM,,122.66435009,2.0,{6062054A-B11B-4310-936C-A08410017A82},3255.3928179835,496405.012944356
137,BLM,BLM,,40.04356621,2.0,{D519441B-F7EC-4C2C-BE80-C7CB609C6252},1610.24574282386,162050.563108523
138,STA,STA,,659.11813821,2386.0,{D318A529-6C56-4186-BD83-EDAB83E6EE3C},6533.24688227106,2667356.4707228
139,PRI,PRI, ,4.53464043,2388.0,{E6C07A16-8F3F-46D3-9B83-54EB84BE6FFB},545.419724934374,18351.0387430526
140,BLM,BLM,,0.71742029,2.0,{2741F32F-6994-4F79-80D6-6835E034B6C2},473.666782593831,2903.29692547196
141,PRI,PRI, ,161.35355393,2388.0,{24466EBE-DCEB-48F6-9355-470F3AB1F6E9},3232.59344032553,652974.665981312
142,NPS,NPS,,824.62082721,2012.0,{0E044E8D-6550-42E6-8ED4-10F41811C389},7770.09484639269,3337122.09064295
143,STA,STA,,641.410041,2386.0,{AAB9C6F0-4C9E-4DF3-8FD4-99A478AC90E7},6444.6202838229,2595694.343815
144,LOCAL,LOCAL,Escalante SWA - Lower Roubideau Tract,2053.69935907,2387.0,{2CA30E07-7574-4782-8774-8ABB39803CD3},25490.0406359206,8311026.44091452
145,STA,LOCAL,Dirty Gulch STL,591.78767827,2386.0,{031B3C49-EE3E-47C9-BAA9-98CA45344DB2},6190.48408626615,2394879.76650871
146,BLM,BLM,,2071.95543819,2.0,{3CA0F4D0-8B84-430B-B7DD-E561C6A77A94},17677.7064231084,8384906.17197916
147,PRI,PRI, ,0.1284441,2388.0,{60E7BC51-CD44-40BA-A108-168A5238D3FF},355.375484747815,519.794824772249
148,PRI,PRI, ,164.97850827,2388.0,{A41E1453-F1EC-444E-8CC2-7AE405C493E7},4245.6561796693,667644.335747459
149,STA,STA,,79.87928528,2386.0,{488280B2-717B-4AC2-AFE6-50B65EAE7068},2411.85684915365,323259.998655948
150,USFS,USFS,,0.73866997,915.0,{9B58315C-2712-421F-9259-9088EB15FB82},282.132964436243,2989.29131112715
151,BLM,BLM,,0.53452389,2.0,{B884EB36-57C5-4D2A-8420-2FB5EB522055},308.1725365365,2163.14142720453
152,PRI,PRI, ,71.94362251,2388.0,{8BB567DD-2A9A-446D-9578-0BB438DC45B9},4910.5052196063,291145.510795137
153,PRI,USFS, ,1.02002102,2388.0,{F2DCE20B-5247-402E-AA70-B72496C45280},264.880122737681,4127.87859702365
154,PRI,PRI, ,61.58478348,2388.0,{427D5EF3-F43E-43D0-AD61-84BF2B0A6863},2400.30515253184,249224.776553084
155,USFS_NG,USFS_NG,Pawnee National Grassland,39.60624779,915.0,{64E11118-6CA0-4E48-90CF-546D3E43FFA0},1601.62070093052,160280.798231837
156,STA,STA,,77.82727217,2386.0,{DCB252FE-14D4-400A-A3D1-F6DABCFEEC2F},2392.97723023524,314955.796226504
157,BLM,BLM,,0.01407092,2.0,{7C6EAA5D-0B09-4D74-9316-D79FC1A202B0},38.9570304974223,56.9430061627833
158,BLM,BLM,,0.00345396,2.0,{0C4DF052-F353-46E5-803A-215687B9840C},24.4032961901497,13.9776843471308
159,PRI,PRI, ,23.91326004,2388.0,{72D49733-5C50-4F7D-9F8F-B43A3517895C},3817.96009966739,96773.5299786881
160,PRI,PRI, ,9.75635799,2388.0,{4A029653-34EA-4C60-A9E0-34B2057E23B7},1109.15924311736,39482.5799763969
161,PRI,PRI, ,640.67247984,2388.0,{6342CE49-A921-4726-B1F7-AAC7F495A1C0},7280.19390862918,2592709.53968628
162,BLM,BLM,,482.64657944,2.0,{5871180F-A832-4392-AF8C-3D5C7C464DEB},8052.58605229932,1953201.40975155
163,USFS,USFS,,0.00179751,915.0,{9C1B6D3F-DD06-450E-AC65-D22E9D08C357},16.3981537864821,7.2742505447994
164,PRI,PRI, ,5.21596534,2388.0,{5384622A-DCD3-4246-B334-FE58C6BEA2AF},595.863902297767,21108.2628162006
165,BLM,BLM,,38.80374172,2.0,{E17DCB4E-7357-4F25-9B36-F81FC00FAC3F},1585.83954046499,157033.171406231
166,BLM,BLM,,119.12663902,2.0,{539EC361-75AF-4D1C-B1B6-D6A681D1A88A},3217.64308919867,482088.404186592
167,STA,STA,,473.01183777,2386.0,{3896FBE4-C43C-48C2-8819-CEBDD2D7ECAB},8001.2713393609,1914210.9935504
168,BLM,BLM,,0.00096166,2.0,{7AEAC246-F125-4F83-A93C-14FF58B70A29},148.631887792595,3.89168687494038
169,BLM,BLM,,0.22791617,2.0,{3BF481C7-3395-4279-9F23-24A1C113B2CF},258.758851089797,922.34401239741
170,BLM,BLM,,0.13969498,2.0,{D14915A1-75B8-4B6B-8737-32D301F9465B},186.73290158261,565.325522613451
171,PRI,PRI, ,61.24778509,2388.0,{05C00CC8-24B1-445F-85FB-35771BDCE789},5113.6297815005,247860.992451157
172,BLM,BLM,,40.28558935,2.0,{0A6FCEA4-C40A-40FB-83DF-70C9BB3FFEEC},1615.08872437694,163029.995972152
173,PRI,PRI, ,82.02162106,2388.0,{4AC78F86-6A1C-4C85-B42C-42B77049F8EA},2866.40625692503,331929.723952948
174,PRI,PRI, ,20.62806271,2388.0,{DAED6A2A-5E8D-472A-B7E6-EEC02F226345},1677.59531152015,83478.8080618179
175,BLM,BLM,,47.30019921,2.0,{C43E3990-D8EB-47E6-88B3-37D738A82069},1759.54122162379,191417.114944637
176,PRI,LOCAL,Granada SWA,5.20058267,2388.0,{2AC965AB-79F6-4570-A5B3-EC428C4D1561},2186.58965016938,21046.0113865421
177,PRI,PRI, ,10.31373047,2388.0,{68B447C7-7B4F-4362-92D4-FDD39F6FBB74},1980.2126463087,41738.1863911172
178,PRI,PRI, ,6.7760579,2388.0,{0F02FC83-2D8E-4349-B06E-2FF37BCCE423},766.924761057596,27421.7334334017
179,BLM,BLM,,41.67302792,2.0,{4409FAFE-26D3-4D77-9820-E2856C81BD03},1647.78641713608,168644.76066291
180,USFS,USFS,,1.55059541,915.0,{D4FB8B85-F101-4238-B6A6-E2E21C53271E},834.067731707783,6275.03698454151
181,PRI,PRI, ,271.67141228,2388.0,{B2782592-CEF7-46BA-BB13-267EF757A32B},5555.29600963974,1099415.19955015
182,STA,STA,,640.2276738,2386.0,{51F6734F-D049-41C1-A8E2-B6EEA2E0C593},6438.55448954699,2590909.47351023
183,LOCAL,LOCAL,,0.35269111,2387.0,{13C2F064-3349-4BAA-B84C-EACC40C5391E},746.162535398463,1427.29030371146
184,PRI,PRI, ,239.67606668,2388.0,{F3210242-BBC2-462A-99B2-AB3380EEBE9A},4869.48846265885,969934.629723134
185,BLM,BLM,,195.30329044,2.0,{6CDF3BBB-CE97-4733-B2EC-15C4AC0E2452},4798.70826650877,790364.375245175
186,BLM,BLM,,521.40503298,2.0,{4813B339-D0C3-4410-87AB-EBED3F168127},7252.11829616772,2110051.30639117
187,NPS,PRI,,3.747e-05,2012.0,{A6F8FE8E-8F1D-4459-B0A6-42B95E4763B5},6.90751857079595,0.151637431095753
188,BLM,BLM,,6976.71073389,2.0,{C35C4297-33EC-426A-A6FB-F061A71FED86},59796.7788348948,28233746.6406701
189,PRI,PRI, ,4.98268291,2388.0,{70CE5D8B-DC8C-4BA2-8CF1-BB2D896A9417},602.630244899575,20164.202321043
190,PRI,PRI, ,20.66134712,2388.0,{32519526-3099-4038-84AB-D249002F7DD5},1281.10734500739,83613.5052709641
191,PRI,PRI, ,105.26115569,2388.0,{86E5E2EA-9FAB-4672-ACC7-A812BAEC311F},6364.22835548064,425976.783946192
192,LOCAL,LOCAL,Centennial SWA,38.19705311,2387.0,{878BB7CF-0498-421E-8911-D83E64900646},1574.5167786112,154577.989693499
193,PRI,PRI, ,9.99471169,2388.0,{D5F386A3-C1D2-4316-AD60-91A0EA71A468},836.968275560169,40447.163177688
194,BLM,BLM,,3.77953441,2.0,{020EE5F7-B896-4087-88FE-663CD41B7C9C},580.255157919868,15295.2331053469
195,USFS,USFS,,1.63995325,915.0,{D89B5BAA-0ABC-49B6-A449-EEAFA1BB9821},517.717563465055,6636.65534127371
196,BLM,BLM,,450.49901205,2.0,{44F9D4BF-2E6B-4316-BAD0-4697984FD4AA},8981.62941385645,1823104.82021037
197,BLM,BLM,,3830.62933994,2.0,{A4CA32A6-FE79-4CDB-BAB9-A7316961D64E},38970.0741132583,15502006.9461884
198,BLM,BLM,,10.166649,2.0,{98BD5BEA-DFC5-4F10-8CAA-E20033E6BB7C},1191.86332204618,41142.9687809396
199,USFS,USFS,,7.2542486,915.0,{5A418C3B-2C92-4113-890F-20D30B05C235},1262.70377894376,29356.9025188376
200,PRI,PRI, ,1282.9264976,2388.0,{C30AAA63-2C99-405A-A027-8F6AF9B307EE},12890.6948303115,5191819.33629317
201,PRI,PRI,Spinney Mountain State Park,9.3727702,2388.0,{63A183AA-3267-4049-8207-59C7811A1AE4},779.923349549448,37930.2552950273
202,PRI,PRI,Comanche National Grassland,1.20663439,2388.0,{0A9DB276-ADDA-4B20-B8B9-83AEBBC1D6CA},285.961951533421,4883.07613706007
203,PRI,PRI, ,20.62845726,2388.0,{46B88066-827B-4760-B751-63304EEF8678},1279.04241402934,83480.4047366427
204,BLM,BLM,,0.16448431,2.0,{40B09D77-9738-4440-AC1D-18755E9949F0},119.657250422322,665.644396482663
205,USFS,USFS,,0.11693414,915.0,{E89BFD22-2A36-468B-8314-253A4F63630E},129.579594320085,473.215687121587
206,PRI,PRI, ,20.91277472,2388.0,{CA604F79-EAA3-49F0-8052-DCA1585D6B32},1704.6042192677,84630.9966950565
