OBJECTID_12_13_14_15_16,ID,NAME,ST_ABBREV,TSEGNAME,TLIFENAME,TURBZNAME,TC_ID,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,OBJECTID,TC_ID_1,OBJECTID_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,TC_Land_A_1,OBJECTID_12_13,TC_ID_12_13_14,Total_A_1,Can_A_1,Grass_A_1,Soil_A_1,Water_A_1,Build_A_1,Road_A_1,Paved_A_1,Perv_A_1,Imperv_A_1,Can_P_1,Grass_P_1,Soil_P_1,Water_P_1,Build_P_1,Road_P_1,Paved_P_1,Perv_P_1,Imperv_P_1,OBJECTID_12_13_14,TC_ID_12_13_14_15,TC_E_A_1,TC_Pv_A_1,TC_Land_A_12,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,OBJECTID_12_13_14_15,TC_ID_12_13_14_15_16,TC_Land_A_12_13,Gain_1,Loss_1,No_Change_1,TreeCanopy_2016_Area_1,TreeCanopy_2021_Area_1,Change_Area_1,Change_PercentChange_1,TreeCanopy_2016_Percent_1,TreeCanopy_2021_Percent_1,Change_Percent_AbsDiff_1,Shape__Area,Shape__Length
42,530330012001,530330012.001,WA,In Style,GenXurban,Metro Cities,42,5314956,1956642,1613602,0,0,894785,590896,259031,3570244,1744712,36.8138889578766,30.3596492614426,0.0,0.0,16.8352287394289,11.1176084994871,4.87362454176479,67.1735382193192,32.8264617806808,1956642,1613602,5314956,259031,1872633,36.8138889578766,30.3596492614426,35.2332738032074,4.87362454176479,177739,230129,1778903,2009032,1956642,-52390,-2.60772352058106,37.7995979646868,36.8138889578766,-0.985709006810197,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5315043.41796875,10652.1796483745
43,530330012002,530330012.002,WA,Young and Restless,Midtown Singles,Metro Cities,43,2644010,990421,720643,0,0,466776,229169,237001,1711064,932946,37.4590489445955,27.2556836018018,0.0,0.0,17.6540935926869,8.66747856475581,8.96369529616,64.7147325463973,35.2852674536027,990421,720643,2644010,237001,957644,37.4590489445955,27.2556836018018,36.2193788979618,8.96369529616,92607,126277,897814,1024091,990421,-33670,-3.28779376051542,38.7324934474529,37.4590489445955,-1.2734445028574,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643950.42684937,7972.88665877985
44,530330012003,530330012.003,WA,Social Security Set,Senior Styles,Metro Cities,44,2658124,507890,494383,970,0,744678,218049,692154,1003243,1654881,19.107084545341,18.5989442178017,0.0364919018074401,0.0,28.0151716022277,8.20311618269125,26.0391915501308,37.7425206649502,62.2574793350498,507890,494383,2658124,693124,1187507,19.107084545341,18.5989442178017,44.67462766974,26.0756834519383,58707,53619,449183,502802,507890,5088,1.01192914904873,18.9156713531799,19.107084545341,0.1914131921611,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658048.69223022,7987.79304241591
45,530330012004,530330012.004,WA,Young and Restless,Midtown Singles,Metro Cities,45,5252394,415823,888569,0,14662,1063879,798559,2070902,1319054,3933340,7.91682802166022,16.9174094708051,0.0,0.279148898578439,20.2551255675031,15.203714725133,39.4277733163201,25.1133863910438,74.8866136089562,415823,888569,5237732,2070902,2959471,7.93898962375318,16.9647664294393,56.5029100381616,39.5381436087223,62548,153150,353275,506425,415823,-90602,-17.8905069852397,9.66878412259352,7.93898962375318,-1.72979449884034,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252426.21136475,11650.0445267029
46,530330012005,530330012.005,WA,Young and Restless,Midtown Singles,Metro Cities,46,3870631,636275,1016908,5826,0,578847,889553,743222,1659009,2211622,16.4385341821527,26.2724088139634,0.150518093819845,0.0,14.9548484471912,22.9821184194515,19.2015720434213,42.861461089936,57.138538910064,636275,1016908,3870631,749048,1765956,16.4385341821527,26.2724088139634,45.6244989512046,19.3520901372412,77718,77784,558557,636341,636275,-66,-0.0103717975110829,16.4402393304864,16.4385341821527,-0.0017051483336985,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3870638.66659546,10573.0337617801
47,530330013001,530330013.001,WA,Emerald City,Middle Ground,Metro Cities,47,5438121,1934182,1767010,8149,3385,859920,576283,289192,3712726,1725395,35.5671012101423,32.4930247046728,0.14984955281429,0.0622457646676122,15.812814757156,10.5970977843266,5.31786622622042,68.272221232297,31.727778767703,1934182,1767010,5434736,297341,2064351,35.5892540134424,32.5132628337421,37.9843841540785,5.47112132033644,188350,229017,1745832,1974849,1934182,-40667,-2.05924604868524,36.337533230685,35.5892540134424,-0.748279217242597,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438134.64871216,10563.2446608993
48,530330013002,530330013.002,WA,Trendsetters,Uptown Individuals,Principal Urban Center,48,2634909,438669,738748,0,0,678635,442931,335926,1177417,1457492,16.6483548388199,28.03694548844,0.0,0.0,25.7555384265643,16.8101061554687,12.7490550907071,44.6853003272599,55.3146996727401,438669,738748,2634909,335926,1074674,16.6483548388199,28.03694548844,40.7860005791471,12.7490550907071,67338,65525,371331,436856,438669,1813,0.415010896038969,16.5795479084856,16.6483548388199,0.0688069303342971,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2634895.71295166,6874.92895986612
49,530330013003,530330013.003,WA,Trendsetters,Uptown Individuals,Principal Urban Center,49,4664719,737561,1080013,72,0,1236585,653812,956676,1817646,2847073,15.811477604546,23.1527987002004,0.0015435013341639,0.0,26.5093138514882,14.0161068651724,20.508759477259,38.9658198060805,61.0341801939195,737561,1080013,4664719,956748,2036761,15.811477604546,23.1527987002004,43.6631016787935,20.5103029785931,105030,123601,632531,756132,737561,-18571,-2.45605264689234,16.2095937611676,15.811477604546,-0.398116156621599,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4664714.15405273,9560.45807957283
50,530330014001,530330014.001,WA,Emerald City,Middle Ground,Metro Cities,50,3475659,1055989,1125297,2628,0,653762,358896,279087,2183914,1291745,30.3824109327181,32.3765075917977,0.0756115602825248,0.0,18.8097278818204,10.3259842234235,8.02975780995777,62.8345300847983,37.1654699152017,1055989,1125297,3475659,281715,1407012,30.3824109327181,32.3765075917977,40.481876962038,8.10536937024029,129202,128177,926787,1054964,1055989,1025,0.0971597135068116,30.3529201224861,30.3824109327181,0.029490810231998,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3475639.19152832,7897.75897117043
51,530330014002,530330014.002,WA,Emerald City,Middle Ground,Metro Cities,51,5567718,2294914,1491025,102047,1837,799186,459056,419653,3889823,1677895,41.2182154340432,26.7798225412997,1.83283348761557,0.0329937687217636,14.3539238158254,8.24495780856717,7.53725314392719,69.8638652316802,30.1361347683198,2294914,1491025,5565881,521700,2012725,41.2318193651643,26.7886611301966,36.1618403268054,9.37317919660877,190048,296245,2104866,2401111,2294914,-106197,-4.42282759939045,43.1398191948409,41.2318193651643,-1.9079998296766,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5567664.59414673,12508.7163215316
52,530330014003,530330014.003,WA,Emerald City,Middle Ground,Metro Cities,52,4076992,1348782,1166215,3831,0,741671,466960,349533,2518828,1558164,33.0827727893506,28.6047900020407,0.0939663359653392,0.0,18.1916226472851,11.4535422193617,8.57330600599658,61.7815291273566,38.2184708726434,1348782,1166215,4076992,353364,1519579,33.0827727893506,28.6047900020407,37.2720623440026,8.66727234196192,116174,169426,1232608,1402034,1348782,-53252,-3.79819604945386,34.3889318399447,33.0827727893506,-1.3061590505941,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4076998.58901978,9849.39924490478
53,530330014004,530330014.004,WA,Urban Chic,Upscale Avenues,Suburban Periphery,53,9823806,4639917,2773559,127429,947,1195240,602107,484607,7541852,2281954,47.2313581925376,28.2330392110756,1.29714491511742,0.0096398483439107,12.1667712086334,6.12906036621652,4.93298625807554,76.7711821670746,23.2288178329254,4639917,2773559,9822859,612036,3385595,47.2359116627858,28.235761095624,34.4664929019138,6.2307318062898,281419,476252,4358498,4834750,4639917,-194833,-4.0298464243239,49.2193769655046,47.2359116627858,-1.9834653027188,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9823844.08822632,21263.3741220897
54,530330015001,530330015.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,54,5623589,2183627,1702157,0,0,947454,473582,316769,3885784,1737805,38.8297757890913,30.268161489042,0.0,0.0,16.8478528569567,8.42134800391707,5.63286186099304,69.0979372781332,30.9020627218668,2183627,1702157,5623589,316769,2018926,38.8297757890913,30.268161489042,35.901023350035,5.63286186099304,208763,193044,1974864,2167908,2183627,15719,0.725076894406958,38.5502567844129,38.8297757890913,0.279519004678399,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5623587.28851318,11415.2799025092
55,530330015002,530330015.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,55,6823833,2899825,1914554,115188,35138,995640,432226,431262,4964705,1859128,42.4955446594311,28.0568706766417,1.688024897444,0.514930538305964,14.5906267049619,6.33406474044719,6.31993778276813,72.7553707718228,27.2446292281772,2899825,1914554,6788695,546450,2461004,42.715499812556,28.2020918600703,36.251503418551,8.04941155848068,253842,256867,2645983,2902850,2899825,-3025,-0.104207933582514,42.7600591866331,42.715499812556,-0.0445593740771031,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6823826.10284424,13421.9574516093
56,530330016001,530330016.001,WA,Top Tier,Affluent Estates,Suburban Periphery,56,9890560,3898208,2993676,233161,86990,1410254,589283,678988,7212035,2678525,39.4134204736638,30.2680131357577,2.35740948945257,0.879525527371554,14.2585859647988,5.95803473210819,6.86501067684742,72.9183686262456,27.0816313737544,3898208,2993676,9803570,912149,3905825,39.7631475064696,30.5365902421261,39.8408436926548,9.30425345052874,376815,394899,3521393,3916292,3898208,-18084,-0.461763321018964,39.9476109213276,39.7631475064696,-0.184463414858001,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890548.88314819,18442.0480340802
57,530330016002,530330016.002,WA,Exurbanites,Affluent Estates,Suburban Periphery,57,7118080,1044156,2991522,74709,0,1542149,682804,782740,4110387,3007693,14.669068063298,42.0270915752563,1.04956673709764,0.0,21.6652383788887,9.59253057004136,10.9965046754181,57.7457263756519,42.2542736243481,1044156,2991522,7118080,857449,3848971,14.669068063298,42.0270915752563,54.073162987772,12.0460714125157,188519,121956,855637,977593,1044156,66563,6.80886626643194,13.7339422990469,14.669068063298,0.935125764251101,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7118079.09741211,13121.452355639
58,530330016003,530330016.003,WA,Emerald City,Middle Ground,Metro Cities,58,4026324,835708,1025915,0,0,1005883,497240,661578,1861623,2164701,20.7561040790557,25.4801898704625,0.0,0.0,24.9826640876392,12.349726450231,16.4313155126115,46.2362939495182,53.7637060504818,835708,1025915,4026324,661578,1687493,20.7561040790557,25.4801898704625,41.911505383074,16.4313155126115,121720,106219,713988,820207,835708,15501,1.88988877198073,20.3711127072734,20.7561040790557,0.384991371782299,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026326.54217529,9721.44904953529
59,530330017011,530330017.011,WA,Metro Renters,Uptown Individuals,Principal Urban Center,59,3484740,638839,824021,2970,0,965843,472026,581041,1465830,2018910,18.332472436968,23.6465561275734,0.085228740164259,0.0,27.7163576048715,13.5455155908332,16.6738694995896,42.0642573047057,57.9357426952943,638839,824021,3484740,584011,1408032,18.332472436968,23.6465561275734,40.4056543673273,16.7590982397539,103606,77039,535233,612272,638839,26567,4.33908458985549,17.5700913124078,18.332472436968,0.7623811245602,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484741.90548706,9238.23075153692
60,530330017012,530330017.012,WA,Emerald City,Middle Ground,Metro Cities,60,3281018,913446,1084210,6798,0,606227,360936,309401,2004454,1276564,27.8403227291042,33.0449269098798,0.207191792303486,0.0,18.4767959212659,11.0007320898575,9.43003055758914,61.0924414312875,38.9075585687125,913446,1084210,3281018,316199,1400409,27.8403227291042,33.0449269098798,42.6821492597724,9.63722234989262,120107,131122,793339,924461,913446,-11015,-1.19150510405523,28.1760417041296,27.8403227291042,-0.335718975025397,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281005.40475464,7926.98377449595
61,530330017013,530330017.013,WA,Emerald City,Middle Ground,Metro Cities,61,2843037,633975,868305,0,0,607800,409592,323365,1502280,1340757,22.2992173510229,30.5414597136794,0.0,0.0,21.3785469552454,14.4068473255888,11.3739286544635,52.8406770647023,47.1593229352977,633975,868305,2843037,323365,1191670,22.2992173510229,30.5414597136794,41.9153883681429,11.3739286544635,93147,85271,540828,626099,633975,7876,1.25794802419426,22.0221896514185,22.2992173510229,0.2770276996044,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843041.63046265,7933.73836726624
62,530330017021,530330017.021,WA,Emerald City,Middle Ground,Metro Cities,62,3697126,957373,1163404,7949,0,771616,472547,324237,2128726,1568400,25.8950601088521,31.4677941730955,0.215004844303386,0.0,20.8706979421313,12.7814686326622,8.76997429895546,57.577859126251,42.422140873749,957373,1163404,3697126,332186,1495590,25.8950601088521,31.4677941730955,40.4527733163544,8.98497914325885,125827,134425,831546,965971,957373,-8598,-0.890088832894569,26.1276191290208,25.8950601088521,-0.232559020168701,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697137.0435791,9865.49504057699
63,530330017022,530330017.022,WA,Emerald City,Middle Ground,Metro Cities,63,3496897,938232,1209142,0,0,688203,403371,257949,2147374,1349523,26.8304156513618,34.5775697711428,0.0,0.0,19.680390929444,11.5351124153785,7.37651123267285,61.4079854225046,38.5920145774954,938232,1209142,3496897,257949,1467091,26.8304156513618,34.5775697711428,41.9540810038157,7.37651123267285,113607,140517,824625,965142,938232,-26910,-2.78819075327776,27.5999550458592,26.8304156513618,-0.7695393944974,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496895.6399231,7946.06262985657
64,530330017023,530330017.023,WA,Emerald City,Middle Ground,Metro Cities,64,3168068,874329,1010245,2753,0,651212,357287,272242,1887327,1280741,27.5981765542911,31.8883622447498,0.0868983872820912,0.0,20.5554931270415,11.277756664314,8.59331302232149,59.573437186323,40.426562813677,874329,1010245,3168068,274995,1285240,27.5981765542911,31.8883622447498,40.5685736543534,8.68021140960358,100797,118565,773532,892097,874329,-17768,-1.99171166364196,28.1590231017769,27.5981765542911,-0.560846547485799,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168069.69262695,7945.95859528794
65,530330017024,530330017.024,WA,City Lights,Middle Ground,Urban Periphery,65,3417543,846807,1212635,0,0,677724,446467,233910,2059442,1358101,24.7782398056147,35.48265522921,0.0,0.0,19.8307380477729,13.0639760787209,6.84439083868147,60.2608950348247,39.7391049651753,846807,1212635,3417543,233910,1446545,24.7782398056147,35.48265522921,42.3270460678915,6.84439083868147,109975,160276,736832,897108,846807,-50301,-5.60701721531856,26.2500866850834,24.7782398056147,-1.4718468794687,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417537.64102173,8052.05841603018
66,530330018001,530330018.001,WA,Emerald City,Middle Ground,Metro Cities,66,4539912,1107324,1251829,562570,3150,949676,506189,159174,2924873,1615039,24.3908692503291,27.5738604624935,12.3916498822004,0.0693846048117232,20.9183790346597,11.1497535635052,3.50610320200039,64.4257641998347,35.5742358001653,1107324,1251829,4536762,721744,1973573,24.4078045090309,27.5930057604961,43.5017970966958,15.9087913361997,141860,128921,965464,1094385,1107324,12939,1.18230787154429,24.1226010974347,24.4078045090309,0.2852034115962,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4539917.33435059,9591.17703313181
67,530330018002,530330018.002,WA,Metro Renters,Uptown Individuals,Principal Urban Center,67,2626320,552441,646490,9913,0,702331,385011,330134,1208844,1417476,21.0347939321941,24.6158122391788,0.377448292668068,0.0,26.7420192512717,14.6597139724025,12.5702123122849,46.0280544640409,53.9719455359591,552441,646490,2626320,340047,986537,21.0347939321941,24.6158122391788,37.5634728441317,12.9476606049529,81128,82700,471313,554013,552441,-1572,-0.283747854292228,21.094649547656,21.0347939321941,-0.0598556154619025,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626338.66366577,7420.71139981222
68,530330018003,530330018.003,WA,Metro Renters,Uptown Individuals,Principal Urban Center,68,2984572,583610,784845,0,0,825087,419016,372014,1368455,1616117,19.5542275408333,26.2967353442973,0.0,0.0,27.6450693767817,14.0393999541643,12.4645677839235,45.8509628851306,54.1490371148694,583610,784845,2984572,372014,1156859,19.5542275408333,26.2967353442973,38.7613031282207,12.4645677839235,87876,59974,495734,555708,583610,27902,5.02098224247267,18.6193531266795,19.5542275408333,0.9348744141538,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984578.18218994,8198.27337929726
69,530330019001,530330019.001,WA,Metro Renters,Uptown Individuals,Principal Urban Center,69,8246532,2240908,2428417,7903,43388,1278796,991162,1255958,4720616,3525916,27.1739441500985,29.4477363332853,0.0958342246170875,0.526136320091888,15.5070761866928,12.019137256728,15.2301355284864,57.2436510280928,42.7563489719072,2240908,2428417,8203144,1263861,3692278,27.3176723461151,29.6034910517236,45.0105227946748,15.4070317429512,224140,313497,2016768,2330265,2240908,-89357,-3.83462825043504,28.4069742040369,27.3176723461151,-1.0893018579218,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8246663.16445923,14967.4613168345
70,530330019002,530330019.002,WA,Emerald City,Middle Ground,Metro Cities,70,4460682,1198170,1575366,7761,0,941422,473108,264855,2781297,1679385,26.8606908091633,35.3167071761672,0.173986847751084,0.0,21.1048893420333,10.6061808485788,5.93754497630631,62.3513848330816,37.6486151669184,1198170,1575366,4460682,272616,1847982,26.8606908091633,35.3167071761672,41.4282390002246,6.1115318240574,157193,149852,1040977,1190829,1198170,7341,0.616461305527494,26.6961195619863,26.8606908091633,0.164571247177001,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460520.38696289,9318.03272421076
71,530330019003,530330019.003,WA,Urban Chic,Upscale Avenues,Suburban Periphery,71,5198421,1461858,1860988,0,0,882729,830047,162799,3322846,1875575,28.1211929545529,35.7991013040306,0.0,0.0,16.9807139514095,15.9672908369676,3.13170095303939,63.9202942585835,36.0797057414165,1461858,1860988,5198421,162799,2023787,28.1211929545529,35.7991013040306,38.93080225707,3.13170095303939,182060,200036,1279798,1479834,1461858,-17976,-1.21473084143221,28.4669902649285,28.1211929545529,-0.345797310375602,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5198464.03417969,11428.6769097455
72,530330020001,530330020.001,WA,Emerald City,Middle Ground,Metro Cities,72,5991903,1867650,2321091,79636,0,893324,573765,256437,4268377,1723526,31.169563325708,38.7371257512012,1.32906023345171,0.0,14.9088528302277,9.57567236986313,4.27972548954815,71.235749310361,28.764250689639,1867650,2321091,5991903,336073,2657164,31.169563325708,38.7371257512012,44.3459114742011,5.60878572299986,183949,237249,1683701,1920950,1867650,-53300,-2.77466878367474,32.0590970848493,31.169563325708,-0.889533759141298,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5991882.61303711,14836.3165168453
73,530330020002,530330020.002,WA,Emerald City,Middle Ground,Metro Cities,73,3313344,1206847,1047442,0,0,633386,314001,111668,2254289,1059055,36.4238364624983,31.6128358540496,0.0,0.0,19.1162161248575,9.47686083907979,3.37025071951479,68.0366723165479,31.9633276834521,1206847,1047442,3313344,111668,1159110,36.4238364624983,31.6128358540496,34.9830865735643,3.37025071951479,127001,134175,1079846,1214021,1206847,-7174,-0.590928822483301,36.6403548801453,36.4238364624983,-0.216518417647002,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313378.31430054,7312.20223560499
74,530330020003,530330020.003,WA,Urban Chic,Upscale Avenues,Suburban Periphery,74,2878385,983904,930287,0,0,583058,283774,97362,1914191,964194,34.1825016458882,32.3197556963367,0.0,0.0,20.2564285180752,9.85879234362325,3.38252179607662,66.5022573422249,33.4977426577751,983904,930287,2878385,97362,1027649,34.1825016458882,32.3197556963367,35.7022774924133,3.38252179607662,115585,130017,868319,998336,983904,-14432,-1.44560548753125,34.6838939196807,34.1825016458882,-0.501392273792497,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878389.28536987,7310.17519231807
75,530330021001,530330021.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,75,6110079,2284750,2102571,3512,0,1056164,564766,98316,4390833,1719246,37.3931335421359,34.4115190654654,0.0574787985556324,0.0,17.2856030175715,9.24318654472389,1.60907903154771,71.8621314061569,28.1378685938431,2284750,2102571,6110079,101828,2204399,37.3931335421359,34.4115190654654,36.0780768955688,1.66655783010334,233600,242553,2051150,2293703,2284750,-8953,-0.39032952391831,37.5396619258114,37.3931335421359,-0.146528383675502,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6110045.55130005,12975.6496492065
