OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_CD,ST_ALLOT,ACTIVE_DT,GlobalID,Shape__Length,Shape__Area
1,3034.0,Ganado,97315.23254059,AZ,C03000,AZC03000,AZ03034,9999/09/09 00:00:00+00,{2644EB53-983C-4000-833D-E70021C12F91},99183.1150561951,393820773.804259
2,3093.0,Muse,144144.56832335,AZ,C03000,AZC03000,AZ03093,9999/09/09 00:00:00+00,{89513C20-132B-4B6A-A2EA-7080EB6D8AAA},141378.911655247,583160106.808779
3,3038.0,Hancock,69070.89320523,AZ,C03000,AZC03000,AZ03038,9999/09/09 00:00:00+00,{5E4EB04F-0CE3-4929-9DAE-F6A82F51AA76},86830.9115585374,279519987.768483
4,1901.0,Nine Mile,144364.19454998,AZ,C03000,AZC03000,AZ01901,9999/09/09 00:00:00+00,{FECD5670-FD02-45AC-AA5A-437BB4DD8CB4},115990.346515771,569588094.684158
5,1830.0,Orosco,20332.4421021,AZ,C03000,AZC03000,AZ01830,9999/09/09 00:00:00+00,{54B69D68-7B34-412C-86CA-7B2F25BBCF4F},39856.1676025109,82282473.9039716
6,3073.0,Salome,18860.00465526,AZ,C03000,AZC03000,AZ03073,9999/09/09 00:00:00+00,{1ABF2A36-B5F9-45E1-B1D3-59DF0D3F4A07},37794.8366296282,76151055.4152383
8,3012.0,Calhoun,56788.04942061,AZ,C02000,AZC02000,AZ03012,9999/09/09 00:00:00+00,{659A2334-C9A5-4265-A331-B53DD9F47CC6},69447.7578862559,226019278.441758
18,3064.0,Palomas,640.63377716,AZ,C02000,AZC02000,AZ03064,9999/09/09 00:00:00+00,{6AFCB4C9-3A26-4417-BB65-B2AB76367376},6440.57569583572,2592552.91549334
19,5000.0,Hyder Ranch,880.57394362,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{FFAF6024-3961-4BBC-8090-BD94D2004984},8049.12217996597,3563556.31914864
21,5003.0,Trust 1347,631.970259,AZ,C02000,AZC02000,AZ05003,9999/09/09 00:00:00+00,{B02F6D9F-507E-4916-BE27-61D4053C2581},6392.36830562743,2557492.90139594
22,5003.0,Trust 1347,3795.63960321,AZ,C02000,AZC02000,AZ05003,9999/09/09 00:00:00+00,{CFEFB5C9-6DCB-4176-B7CE-4F180A1B399A},33150.7310447301,15360408.5053502
25,5000.0,Hyder Ranch,120.05680716,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{8D92C045-E003-41DB-ABB8-854F7BD60475},3206.43570053499,485852.661127965
28,5003.0,Trust 1347,3456.13015412,AZ,C02000,AZC02000,AZ05003,9999/09/09 00:00:00+00,{DB095C8B-98AC-4BF1-9047-801CF120ED89},18598.0768615819,13986462.5108601
29,5036.0,Palomas Ranch,117.48862722,AZ,C02000,AZC02000,AZ05036,9999/09/09 00:00:00+00,{8900FA86-555D-4A18-8B60-F4C98B5A8795},3189.94922377294,475459.60562337
38,5000.0,Hyder Ranch,162.73610139,AZ,C02000,AZC02000,AZ05000,9999/09/09 00:00:00+00,{E0C83951-3B9A-4FD7-B91F-6A5C78F0C311},3246.33460353047,658569.637082575
51,3051.0,Loma Linda,39994.49209274,AZ,C03000,AZC03000,AZ03051,9999/09/09 00:00:00+00,{0D8EDC97-F3AC-4426-844B-873AF22B6804},59006.8855090988,161851967.186123
52,3048.0,Lamberson,25849.67524241,AZ,C03000,AZC03000,AZ03048,9999/09/09 00:00:00+00,{E534553E-68B3-4ECA-AD9F-314657192EED},42092.5508265508,104609924.271711
53,3006.0,Babcock,37317.38880285,AZ,C03000,AZC03000,AZ03006,9999/09/09 00:00:00+00,{36BD6862-ECF5-437B-A2C7-1DF425295B8C},65968.0049023536,151018114.544017
54,3050.0,Leidig,49368.05329936,AZ,C03000,AZC03000,AZ03050,9999/09/09 00:00:00+00,{8266FE92-9592-45C1-9A36-4A2F98086CE3},69807.9373661455,199785423.5559
55,102.0,Chambers Lease,35831.89648102,AZ,P01000,AZP01000,AZ00102,9999/09/09 00:00:00+00,{B4060010-B8AD-4492-ADE8-32D00D98D4A6},56194.4102572259,145006540.400984
56,5047.0,A Bar V,5540.27212783,AZ,P01000,AZP01000,AZ05047,9999/09/09 00:00:00+00,{34708FCC-51AE-4519-A50B-ED390F22E36A},26691.7633869385,22420685.8423669
58,6048.0,Texas Gulch,910.37477075,AZ,P01000,AZP01000,AZ06048,9999/09/09 00:00:00+00,{8F14F4CB-2BF7-4129-B901-18743701BC14},8594.01014429888,3684155.98779797
59,6094.0,DEWEY,5267.40602693,AZ,P01000,AZP01000,AZ06094,9999/09/09 00:00:00+00,{5E645A9D-D1ED-4BF4-A714-99A55864694C},20148.519912233,21316435.9094695
62,6213.0,Osborne Spring Wash,907.40417643,AZ,P01000,AZP01000,AZ06213,9999/09/09 00:00:00+00,{245907CD-1DF0-4DAE-B328-0AC271E7BB10},12340.1119549903,3672134.41908681
63,5020.0,Quarter Circle J,3702.69613354,AZ,P01000,AZP01000,AZ05020,9999/09/09 00:00:00+00,{D1DAAA58-5106-43D4-A1A7-CE6EE3E18797},22552.451993244,14984279.6282029
64,6239.0,U Cross,19438.80162915,AZ,P01000,AZP01000,AZ06239,9999/09/09 00:00:00+00,{DBAC4E5C-E449-4997-AECB-8204158AE5DB},55900.703693348,78666039.2166899
65,6229.0,Green Gulch,104.30470777,AZ,P01000,AZP01000,AZ06229,9999/09/09 00:00:00+00,{89942832-1871-457C-87ED-3970FCA8F528},3366.54105618026,422106.17651454
66,6065.0,Chaparral Gulch,4431.30470707,AZ,P01000,AZP01000,AZ06065,9999/09/09 00:00:00+00,{47871F91-511D-49A1-BB8E-375C6509DCC4},20890.74023635,17932853.9134101
67,6181.0,Humboldt,649.75115909,AZ,P01000,AZP01000,AZ06181,9999/09/09 00:00:00+00,{B6E16474-7211-4ABE-90F4-93016873019F},8889.95657525389,2629449.65113792
68,5028.0,W Diamond,10360.04916547,AZ,P01000,AZP01000,AZ05028,9999/09/09 00:00:00+00,{33134243-3DDB-4550-A8FE-70D63D0E39C9},30768.4502116244,41925631.5016766
69,6201.0,Galena Gulch,5440.01474324,AZ,P01000,AZP01000,AZ06201,9999/09/09 00:00:00+00,{2188ECA7-B546-4B4A-98A6-BB0A17986647},30848.7585263844,22014958.6016347
71,5019.0,Kirkland,18069.6091506,AZ,P01000,AZP01000,AZ05019,9999/09/09 00:00:00+00,{8F895BBA-ECB2-4ACC-A18E-AB13E6348707},63354.4247217069,73125113.8413665
72,6139.0,Copper Mountain,4369.60877931,AZ,P01000,AZP01000,AZ06139,9999/09/09 00:00:00+00,{2376A1BF-B41E-447B-8135-B46CC6A3241E},23610.0485536551,17683179.3519072
73,5010.0,Square M,15317.05589393,AZ,P01000,AZP01000,AZ05010,9999/09/09 00:00:00+00,{565BBAA3-98A4-4336-82AC-5EE9C0A73010},55419.3804724283,61985926.0166312
74,5017.0,Foraker,4599.94651385,AZ,P01000,AZP01000,AZ05017,9999/09/09 00:00:00+00,{070C8E44-77ED-4C9A-B8A3-1C8598F939B7},28869.1430415021,18615323.0922514
76,6057.0,Hackberry Gulch,1711.03618996,AZ,P01000,AZP01000,AZ06057,9999/09/09 00:00:00+00,{48826CCD-617F-4FCF-A1E6-50756F2685CA},12970.3172470091,6924317.79430598
77,6027.0,Yarber Wash,3650.92050145,AZ,P01000,AZP01000,AZ06027,9999/09/09 00:00:00+00,{DF3B0CF5-E115-4690-BA14-62DAF6685F73},17414.9717648368,14774751.0789839
78,6011.0,Mayer,2716.17570969,AZ,P01000,AZP01000,AZ06011,9999/09/09 00:00:00+00,{35B820D4-9CF0-4843-B6F6-4C2C5B3D4FC8},18381.1003811917,10991973.115133
79,48.0,2Y,1474.32962497,AZ,P03000,AZP03000,AZ00048,9999/09/09 00:00:00+00,{7F21118D-CF1E-4EB8-84FB-B32F24943FAA},11906.854324193,5966400.31152891
80,6169.0,Sycamore,3802.21074325,AZ,P03000,AZP03000,AZ06169,9999/09/09 00:00:00+00,{285BAE66-8B68-4A39-92A0-046A8A25F9B5},15931.9238044946,15387000.9656373
81,6238.0,Antelope Creek,2178.66516058,AZ,P01000,AZP01000,AZ06238,9999/09/09 00:00:00+00,{38E211B4-B0DC-42E7-B978-ACA3C877071B},13107.1378537663,8816745.09735689
82,6035.0,Hassayampa River,899.15244056,AZ,P01000,AZP01000,AZ06035,9999/09/09 00:00:00+00,{FA77AB38-52B5-4514-8790-FFB1AB8CF274},10371.7854645186,3638740.82878657
83,6066.0,Big Rebel Mine,4061.46242714,AZ,P01000,AZP01000,AZ06066,9999/09/09 00:00:00+00,{B61D8E37-16AB-4B37-B17A-FE8DA246FD1F},21407.2626521421,16436155.307607
84,5049.0,Grantham Brothers Lease,45853.70770723,AZ,P01000,AZP01000,AZ05049,9999/09/09 00:00:00+00,{4E02C2C1-81C1-483D-ABA1-A0E743A6DDB1},108943.478492179,185563371.52586
85,6161.0,Bumble Bee,32566.69431568,AZ,P01000,AZP01000,AZ06161,9999/09/09 00:00:00+00,{FB4470F6-820A-4495-92AC-B5275A4AF0A1},63208.8096022603,131792736.047744
86,5004.0,Thompson Lease,2587.78186998,AZ,P01000,AZP01000,AZ05004,9999/09/09 00:00:00+00,{CF7EDD69-B8F6-4924-9889-7C086B8C840F},19235.4938479538,10472381.6802924
87,6021.0,Minnehaha Creek,1181.11640898,AZ,P01000,AZP01000,AZ06021,9999/09/09 00:00:00+00,{151D5E16-D33C-42DD-8E2F-DFBB9DB96600},15522.9393011124,4779808.52529615
88,6147.0,Wagoner,280.19503313,AZ,P01000,AZP01000,AZ06147,9999/09/09 00:00:00+00,{7463450F-9772-4308-830F-4E7A0BC25822},6465.41697038157,1133909.06933174
89,6013.0,CROSS Y,19467.73789427,AZ,P03000,AZP03000,AZ06013,9999/09/09 00:00:00+00,{94365EDB-0CCF-4EEE-9229-1635F5A8AC27},60268.4378366446,78783140.127043
90,3019.0,Congress,44087.76866022,AZ,P01000,AZP01000,AZ03019,9999/09/09 00:00:00+00,{1CAB6951-F392-4B87-B341-3EF127E159F8},68454.3602779052,178416869.751907
91,3014.0,Central AZ Ranch Co,41494.18998178,AZ,P01000,AZP01000,AZ03014,9999/09/09 00:00:00+00,{5358F222-4537-4CEC-8913-B3DED842BCB2},63014.2839661075,167921029.220069
92,5035.0,Moralez,9702.69646195,AZ,P01000,AZP01000,AZ05035,9999/09/09 00:00:00+00,{091E70F3-6EB4-4A3D-8AD5-A9174EE94AE5},32857.2528515785,39265419.4916392
93,6223.0,Hozoni,25337.20852355,AZ,P01000,AZP01000,AZ06223,9999/09/09 00:00:00+00,{B476FF83-92A7-4E50-84BF-39A8364245AF},47457.4312925845,102536045.039223
94,6227.0,Jesus Canyon,8893.3944162,AZ,P01000,AZP01000,AZ06227,9999/09/09 00:00:00+00,{B0AB5E20-0B0D-46C6-AAF7-5588CC8FA578},28122.9542643254,35990290.3101435
95,6104.0,Vx Ranch,16223.95558392,AZ,P01000,AZP01000,AZ06104,9999/09/09 00:00:00+00,{DD838CF0-7DD0-4339-9323-1C86BB6AB004},41600.5469259656,65656018.8515375
96,6215.0,Boulder Creek,49746.58150322,AZ,P01000,AZP01000,AZ06215,9999/09/09 00:00:00+00,{D5710459-CA57-4E74-BEF6-53CA5590C455},81747.0995337299,201317272.848754
97,5012.0,Forepaugh,63121.78567812,AZ,P01000,AZP01000,AZ05012,9999/09/09 00:00:00+00,{156BE6F0-D9A0-478B-8314-909634B56C45},76992.1678451652,255444803.764858
98,6026.0,Champie,14449.43460438,AZ,P01000,AZP01000,AZ06026,9999/09/09 00:00:00+00,{22A96444-4B90-4A11-9D81-E05630339AC3},61589.6338221157,58474787.2287867
99,5008.0,Hassayampa River Ranch,6619.96301038,AZ,P01000,AZP01000,AZ05008,9999/09/09 00:00:00+00,{33334288-273B-4758-8289-FCCEB9A0EAD4},26222.2567543621,26790039.8246147
100,6122.0,Black Canyon,5668.96930848,AZ,P01000,AZP01000,AZ06122,9999/09/09 00:00:00+00,{0ED0FB89-8CE7-4FCE-9548-B42C738551E7},34050.7428321439,22941504.8544139
101,6222.0,J V Bar,22529.07463743,AZ,P01000,AZP01000,AZ06222,9999/09/09 00:00:00+00,{9D6C3797-DCA8-4DBB-BF17-045147300CA0},54331.1389382004,91171930.3872054
102,6128.0,Tee,56453.79768038,AZ,P01000,AZP01000,AZ06128,9999/09/09 00:00:00+00,{FA0D521D-69B5-4DB6-AFED-0379142D2B47},77915.0159901068,228460413.71172
103,5032.0,Auza,28834.9291757,AZ,P01000,AZP01000,AZ05032,9999/09/09 00:00:00+00,{070E806B-F89A-483F-9252-3BFE2D402628},58125.9589230507,116690818.324126
104,3079.0,Sky Arrow,11799.82241156,AZ,P01000,AZP01000,AZ03079,9999/09/09 00:00:00+00,{4F69110D-04C6-4B60-854D-081934F2C86D},41988.7432355761,47752187.1093918
105,6243.0,Buckhorn,16251.80131339,AZ,P01000,AZP01000,AZ06243,9999/09/09 00:00:00+00,{0B474954-4EB4-4F76-A57C-9BA5605B3362},46361.2562474081,65768706.520652
106,6142.0,Three Canyon,4128.89094452,AZ,P01000,AZP01000,AZ06142,9999/09/09 00:00:00+00,{6F207E63-C495-4A8C-9E93-CE4C22D813C5},20463.5354544748,16709028.8362108
107,6245.0,Humbug,6295.6497199,AZ,P01000,AZP01000,AZ06245,9999/09/09 00:00:00+00,{6683CCC4-74D2-4EB3-8FB0-4EB02FA4DD6C},22358.7333287422,25477590.5021721
108,5030.0,Rafter Lazy W,3142.41830979,AZ,P01000,AZP01000,AZ05030,9999/09/09 00:00:00+00,{0FB572E2-17A7-4EFC-851B-0CC8BD4C4769},22559.7629245164,12716915.7188352
109,5007.0,Hassayampa Lease,4274.93806823,AZ,P01000,AZP01000,AZ05007,9999/09/09 00:00:00+00,{F8F9F882-29F9-401B-B338-545B3372B24C},26861.389831328,17300060.5767761
110,5014.0,Congress Sky Arrow,480.47368964,AZ,P01000,AZP01000,AZ05014,9999/09/09 00:00:00+00,{E2783A99-F2E3-4539-AAA1-AD1B52D36BA9},6441.97850294556,1944408.03672612
111,5029.0,Box Canyon Ranch,720.02221812,AZ,P01000,AZP01000,AZ05029,9999/09/09 00:00:00+00,{87D92A7D-33D4-4AE7-A501-BAEB8A0ED18E},9180.11113833227,2913826.53766398
112,85.0,R&E Park Lease,2375.22513932,AZ,P01000,AZP01000,AZ00085,9999/09/09 00:00:00+00,{C4924FC5-27F7-4337-B42F-83E8C6CE8041},24122.1758705098,9612195.10970467
113,6206.0,Castle Hot Springs,11782.47803258,AZ,P01000,AZP01000,AZ06206,9999/09/09 00:00:00+00,{3BBB2088-6CE9-49B2-9382-9771B5003AE6},50309.7738111975,47681996.8979508
114,6219.0,Rock Springs,1731.08564907,AZ,P01000,AZP01000,AZ06219,9999/09/09 00:00:00+00,{D6D6C7B3-8D47-46B0-BBBE-E75AE19A89B1},14949.9326791123,7005455.07665726
115,5023.0,Heine,488.17444443,AZ,P01000,AZP01000,AZ05023,9999/09/09 00:00:00+00,{B0A6948E-DC19-4A50-90A2-107104F0A52D},6764.86343033596,1975571.88568353
116,6150.0,Buckhorn Creek,1597.94040672,AZ,P01000,AZP01000,AZ06150,9999/09/09 00:00:00+00,{57D9EBB1-813B-4BD5-8DCB-ED66D6A39D4F},12875.2096796756,6466635.39756625
119,84.0,Arrow Y (15),3406.12308209,AZ,P01000,AZP01000,AZ00084,9999/09/09 00:00:00+00,{59BE507F-81FA-4CEA-A3D0-CF77F6372427},19126.95844446,13784091.0702478
120,69.0,Arrow Y (3),21584.08876067,AZ,P01000,AZP01000,AZ00069,9999/09/09 00:00:00+00,{F1D4D19B-F8DB-420F-836B-C1B00173E676},45375.6282086318,87347708.2227716
121,3021.0,Cross Mountain,27380.91610165,AZ,P01000,AZP01000,AZ03021,9999/09/09 00:00:00+00,{8DD43A44-BE18-48C7-AF05-CCA3707CF6B7},45482.5779009748,110806636.177162
122,3087.0,Wellik,16979.77104143,AZ,P01000,AZP01000,AZ03087,9999/09/09 00:00:00+00,{AA68096B-FE2E-490C-B21D-CD694A1FD43E},42756.3139370394,68714695.4898961
123,6103.0,Eleven L,28206.67451282,AZ,P01000,AZP01000,AZ06103,9999/09/09 00:00:00+00,{7DF14D4D-0F2A-4ABC-93FD-18EBB633B815},59973.5290459624,114148361.906758
124,5016.0,Desert Hills Lease,39109.72862618,AZ,P01000,AZP01000,AZ05016,9999/09/09 00:00:00+00,{0714353E-76A0-4320-BC6F-25FF6577E873},66250.6385552834,158271456.469185
125,3025.0,Desert Hills,9603.31190779,AZ,P01000,AZP01000,AZ03025,9999/09/09 00:00:00+00,{A3A09A56-BE46-46FA-AB55-656F1EAB2438},38642.0405863829,38863224.4703637
126,3095.0,Garcia,51845.8873589,AZ,P01000,AZP01000,AZ03095,9999/09/09 00:00:00+00,{D65EAEAE-1B79-4663-8FD0-A86627C47300},124941.573610148,209812862.233393
127,3000.0,Aguila,222225.9170599,AZ,P01000,AZP01000,AZ03000,9999/09/09 00:00:00+00,{77632564-C82D-4997-9AD1-0985A0832989},142063.400123588,899316379.823884
129,3052.0,Los Caballeros,16974.43553091,AZ,P01000,AZP01000,AZ03052,9999/09/09 00:00:00+00,{E85AE4F6-4AB3-4FD9-9A16-637ED9F3364B},41188.9803022425,68693103.4448886
130,6109.0,Lockett,31433.76047667,AZ,P01000,AZP01000,AZ06109,9999/09/09 00:00:00+00,{5E284448-9D58-4EA5-A18C-1DA4074D7857},86855.5201999102,127207915.465187
131,3027.0,Eagle Eye,5794.85540453,AZ,P01000,AZP01000,AZ03027,9999/09/09 00:00:00+00,{C0BE4641-49D3-4C74-91E3-3608A6BADC8F},20826.8682725174,23450947.8106922
132,3011.0,Cactus Garden,12488.50378462,AZ,P01000,AZP01000,AZ03011,9999/09/09 00:00:00+00,{8C4B528C-5141-4CA5-8C99-ADF833234EE3},32391.4488588229,50539181.74694
133,6246.0,Cottonwood Creek,982.15825814,AZ,P01000,AZP01000,AZ06246,9999/09/09 00:00:00+00,{3C73AED9-B41A-427B-A908-A8E6B7FD73BF},12622.8247338416,3974653.45476585
134,3030.0,Effus,18663.55424841,AZ,P01000,AZP01000,AZ03030,9999/09/09 00:00:00+00,{18D77EA9-68E4-4E8C-8D54-D5689BDC287F},38821.8361034996,75528724.3749943
137,3060.0,Ohaco,63913.95089396,AZ,P01000,AZP01000,AZ03060,9999/09/09 00:00:00+00,{1A41FA2B-138C-41DF-8C52-5FFCBB56BE80},72670.0264518024,258650582.656173
138,5042.0,6Y Ranch Lease,4151.47044224,AZ,P01000,AZP01000,AZ05042,9999/09/09 00:00:00+00,{03A6D513-383E-4307-B645-F8FBD2A36F37},16727.0796314616,16800404.8215797
139,3045.0,Jones,27503.67160599,AZ,P01000,AZP01000,AZ03045,9999/09/09 00:00:00+00,{A3456AFF-4715-4D46-B67C-B786A5589467},47972.3850951733,111303410.078282
140,109.0,Ridgeway-Kong,7040.58262215,AZ,P01000,AZP01000,AZ00109,9999/09/09 00:00:00+00,{209F1E2E-FCC4-4D74-99FD-3F15630C8C85},25097.7531331606,28492227.0018922
141,3026.0,Douglas,110142.37545463,AZ,P01000,AZP01000,AZ03026,9999/09/09 00:00:00+00,{95AD6631-B7C0-420D-9E4E-898BB6FADF8D},110365.840411015,445730379.486973
143,6056.0,West Wing Mountain,12058.79391652,AZ,P01000,AZP01000,AZ06056,9999/09/09 00:00:00+00,{4CB8DB5F-C1AE-421F-87CF-51232650EE6E},45880.7201685981,48800207.6074596
145,3081.0,Sprouse,20735.9068078,AZ,P01000,AZP01000,AZ03081,9999/09/09 00:00:00+00,{E25B020E-CB78-4DF6-95C4-047C2439C150},48003.4473037607,83915237.6394471
146,6185.0,Beardsley Canal,3242.45099444,AZ,P01000,AZP01000,AZ06185,9999/09/09 00:00:00+00,{4485F9BA-0187-4E39-A0D0-5B796F03B086},24820.3938303385,13121733.6311639
147,3029.0,Echeverria,15681.61414638,AZ,P01000,AZP01000,AZ03029,9999/09/09 00:00:00+00,{9DCAE5AD-6A40-486D-93FF-7FA4324749CD},42257.3675138645,63461240.9218644
148,3017.0,Clem,86876.20936481,AZ,P02000,AZP02000,AZ03017,9999/09/09 00:00:00+00,{A1248A82-00B7-4C6E-8BA4-2BBFC6FD40AB},89738.9592077382,351575545.821761
149,3031.0,Flat Iron,19475.97838583,AZ,P01000,AZP01000,AZ03031,9999/09/09 00:00:00+00,{4B8BAB6D-B73B-48CA-8730-99365B44742C},45607.8445577133,78816488.2132396
150,3008.0,Bialac,22163.46197465,AZ,P01000,AZP01000,AZ03008,9999/09/09 00:00:00+00,{EB462881-0228-40A2-B715-85FFEE4A7A00},41346.0932529463,89692348.4347227
151,3015.0,Carter-Herrera,41685.31757562,AZ,P01000,AZP01000,AZ03015,9999/09/09 00:00:00+00,{30D07FC0-FCF9-48A2-B31A-9A39D0F65963},71473.9445304969,168694495.150689
152,3084.0,Turner,61583.90488222,AZ,P01000,AZP01000,AZ03084,9999/09/09 00:00:00+00,{3ACC44D2-2F6F-49FB-B920-63D44135041F},74162.2287766291,249221220.989084
153,3092.0,Wilson,14171.87466228,AZ,P01000,AZP01000,AZ03092,9999/09/09 00:00:00+00,{2C969D48-D532-4C78-BE1E-222E861E33E3},36006.0523203917,57351541.9944886
154,3072.0,Saddle Mountain,12000.51264312,AZ,P02000,AZP02000,AZ03072,9999/09/09 00:00:00+00,{702E9A78-48F9-4751-9EA4-AB110FEDF7D1},34498.5600449869,48564351.6619126
155,6082.0,Rescue Canyon,4837.59865972,AZ,P02000,AZP02000,AZ06082,9999/09/09 00:00:00+00,{01743681-64DE-431C-883B-4776A5938CB4},25912.0015388904,19577067.205086
156,3086.0,Ward,54951.30968175,AZ,P02000,AZP02000,AZ03086,9999/09/09 00:00:00+00,{412E104A-A791-421B-9614-F994659712EA},65517.6543413867,222380060.504867
157,6050.0,Buckeye Mountain,7394.708415,AZ,P02000,AZP02000,AZ06050,9999/09/09 00:00:00+00,{C526E693-171E-45AC-A62A-7D7FF749A8D0},31255.9400583633,29925323.2410159
158,6014.0,Lost Gulch,3094.25262327,AZ,P02000,AZP02000,AZ06014,9999/09/09 00:00:00+00,{001A352F-9F49-43AF-BA2F-E81BD6D521C8},23646.1425075979,12521996.1010058
159,3033.0,Gable-Peterson,10996.79769187,AZ,P02000,AZP02000,AZ03033,9999/09/09 00:00:00+00,{D08DAF79-9586-46F8-B818-87DBFC544D5A},42863.811195886,44502461.3651862
160,6097.0,Arkansas Gulch,1365.47169252,AZ,P02000,AZP02000,AZ06097,9999/09/09 00:00:00+00,{4FE99937-4CED-49C2-BAE4-1E144386A1F1},12459.2877851066,5525867.88847482
161,6080.0,Buzzards Roost,12482.17473293,AZ,P02000,AZP02000,AZ06080,9999/09/09 00:00:00+00,{3FDD28E1-CFF2-4424-BD04-1D8E06C0DFC1},31715.9166964761,50513568.9834821
162,6226.0,Smelter Canyon,321.2743732,AZ,P02000,AZP02000,AZ06226,9999/09/09 00:00:00+00,{F03635E3-AAD0-4B76-8C1C-BB1D45F1E1CB},9809.84484966687,1300151.26052866
164,3007.0,Beloat,176763.15598079,AZ,P04000,AZP04000,AZ03007,9999/09/09 00:00:00+00,{F3E83AEA-D0A0-4F24-95F6-6C6B73859057},136285.563477194,715335113.024552
165,3039.0,Hansen,24847.5700469,AZ,P02000,AZP02000,AZ03039,9999/09/09 00:00:00+00,{94B29C7D-6C22-4958-A4CD-1AACBADE4F8B},44921.9840409867,100554548.425325
166,3002.0,A Lazy T,18465.5382634,AZ,P02000,AZP02000,AZ03002,9999/09/09 00:00:00+00,{B2502239-AA09-4C85-A730-0BE2DC983146},44708.9798124907,74727382.1143162
167,3004.0,Arnold,26216.05002383,AZ,P04000,AZP04000,AZ03004,9999/09/09 00:00:00+00,{D86CFF7E-C7E6-40B2-9778-530C800DAFD5},45974.5655080475,106092590.408891
168,3068.0,Powers Butte,22739.88487219,AZ,P02000,AZP02000,AZ03068,9999/09/09 00:00:00+00,{F9138034-B7EF-43C0-903B-F76DB9B5DC44},50670.9588281003,92025049.1396386
169,6053.0,Florence Junction,15423.63572278,AZ,P02000,AZP02000,AZ06053,9999/09/09 00:00:00+00,{7396879D-5CF7-4E5A-AD1E-EC072B9134E3},41913.930681934,62417239.2814852
172,3032.0,Gable-Ming,125101.8249204,AZ,P02000,AZP02000,AZ03032,9999/09/09 00:00:00+00,{CDE79152-D0FD-4386-8C1D-F21512C87C51},117267.368365802,506269123.633085
174,6173.0,Queen Valley,287.91809947,AZ,P02000,AZP02000,AZ06173,9999/09/09 00:00:00+00,{AB9B6C67-394C-426C-84AE-00D498C84DB8},6508.68190760073,1165163.20995743
175,3049.0,Layton,6771.40720563,AZ,P02000,AZP02000,AZ03049,9999/09/09 00:00:00+00,{5D5B934B-33AE-4B02-A2D3-540BFB0E5ABD},26558.1705793885,27402912.7387765
176,3042.0,Hazen,64403.0490053,AZ,P04000,AZP04000,AZ03042,9999/09/09 00:00:00+00,{32AF692B-77CF-49C8-9DF7-2C3A0D5EF62C},80507.3301244768,260629892.48923
177,3044.0,Jagow-Kreager,13096.69276558,AZ,P01000,AZP02000,AZ03044,9999/09/09 00:00:00+00,{354A98AD-16EF-4F7F-9850-A447AA7DC70D},33659.5612850964,53000435.2305734
178,3043.0,Hazen-Shepard,35741.17189117,AZ,P02000,AZP02000,AZ03043,9999/09/09 00:00:00+00,{AD1F86F8-683A-4649-B041-A808E0B90D78},53916.2850628521,144639391.0119
179,3024.0,Dendora Valley,34419.43350651,AZ,P02000,AZP02000,AZ03024,9999/09/09 00:00:00+00,{3D1271DA-3088-4418-BF6B-A5A82F63A1C7},61780.93952264,139290505.541172
180,3036.0,Gila River Community,68493.8710422,AZ,P02000,AZP02000,AZ03036,9999/09/09 00:00:00+00,{6DD7B67C-711E-4740-8A6E-36B197415B20},84646.8479371425,277184861.92217
181,3003.0,Amavisca,28944.54429935,AZ,P02000,AZP02000,AZ03003,9999/09/09 00:00:00+00,{9C413FDA-DA47-44B8-8B68-B47B751AEC65},82016.7554424037,117134414.991272
182,3054.0,Mariani,9331.84811371,AZ,P02000,AZP02000,AZ03054,9999/09/09 00:00:00+00,{FE138CFB-8999-4906-8731-AF031B8D3E7A},41332.6266654662,37764649.4718194
183,3018.0,Conley,118422.19093554,AZ,P04000,AZP04000,AZ03018,9999/09/09 00:00:00+00,{3D5ED25F-DF1F-41AF-9C4E-F1F0BE1954DC},112223.650965245,479237603.942183
184,3035.0,Gila Bend Indians,32080.83037077,AZ,P02000,AZP02000,AZ03035,9999/09/09 00:00:00+00,{B9A5D0BF-62BC-45ED-B8BD-5B91C0FAD954},52830.4325974069,129826514.421868
185,3009.0,Big Horn,169213.92502395,AZ,P04000,AZP04000,AZ03009,9999/09/09 00:00:00+00,{A5954660-5DAC-474E-8DA4-FEF1DCA377BA},144971.861066179,684784459.242702
186,6041.0,Walker Butte,1288.92687871,AZ,P02000,AZP02000,AZ06041,9999/09/09 00:00:00+00,{5F5E9AF2-F5D7-4DD9-9AB2-07A67FC71984},11399.597185812,5216102.0171305
187,3062.0,Painted Rock,4690.20873436,AZ,P02000,AZP02000,AZ03062,9999/09/09 00:00:00+00,{074905F5-8645-4A05-97AA-5FD3A20A3545},24531.490409382,18980601.3390303
189,3077.0,Sevey,2661.36013415,AZ,P02000,AZP02000,AZ03077,9999/09/09 00:00:00+00,{94F486E1-8751-4C57-9A99-11783CE06FE7},16104.3933163713,10770142.3511855
190,3005.0,Artex,96360.86769885,AZ,P02000,AZP02000,AZ03005,9999/09/09 00:00:00+00,{842B4928-D64F-4DDB-AD6A-14BF52C6AB9A},99184.7073621172,389958596.315137
