X,Y,OBJECTID,RIPS_num,RIPS_name,allot_num,allot_name,NEPA_num,improve_subtype,improve_type,admin_st_code,admin_unit_code,maint_respone,est_year,last_insp_date,GlobalID,COORD_SRC_TYPE,ACCURACY_FT,created_date,last_edited_date,TempPurpose,RIPS_num_legacy,Old_GUID,Comment_cnt
211773.0813,4402725.1744,14784,201426,DRY GULCH WELL EQUIPPING,06024,Fawn Cr,,8.0,WELL,CO,CON05000,Permitee,,,{A479F1EE-1772-4A9D-9604-12D447A3BA90},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,201426,{6E0582FA-BAEA-4E53-89A4-2809AB1091C0},60.0
210772.1769,4400964.3841,14785,207004,UPPER DRY GL PIT #2,06024,Fawn Cr,,6.0,OTHER,CO,CON05000,,,,{CAC3E1D3-52FA-4E3B-A76C-52C48B56680C},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207004,{80D32D1D-133A-4F51-AFD1-16CEEAAD1072},32.0
210375.3,4402488.3948,14786,207005,LITTLE DRY GL PIT #1,06024,Fawn Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{71F9B856-E107-4B68-B16D-64814C5E0238},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207005,{0D8C4C8D-A886-4760-9A10-292581D53838},55.0
229806.2277,4456844.1557,14787,207203,LEFT TWIN WASH PIT 2,06605,Keystone,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{F02F1903-57F5-45E1-8012-804F9C282183},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207203,{32601954-0DD5-4A95-808D-235501BFF82E},19.0
229672.4973,4457075.9548,14788,207202,LEFT TWIN WASH #1,06605,Keystone,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{6D2FA997-2E28-4D6C-B0A0-17EAC90FD0CD},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207202,{9872719C-6B92-4760-8322-E68EDE47F0F3},19.0
229350.8133,4467574.7567,14789,207206,TWIN WASH PIT #2,06605,Keystone,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E1756A31-58A3-4432-8F92-1754DEB80C36},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207206,{843FB6A7-A99E-4BC0-8A98-0F9B0B7B8675},19.0
230271.5772,4467339.8043,14790,,,06605,Keystone,,6.0,OTHER,CO,CON05000,,,,{F47B1E7B-7470-4C93-B8AB-B9CBDD6AD15E},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,,{012E4D85-7DBB-4BFD-853F-4ADF969C14FD},
229687.3688,4467835.11,14791,207205,TWIN WASH PIT #1,06605,Keystone,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{A302FE36-873D-4262-B3A4-05D5F26A96EF},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,207205,{DDEC28A8-689F-4212-AF95-B057F8E720EC},19.0
249675.9936,4442762.4918,14792,201674,THREE MILE PIT,06625,Smith/Crawford,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{8AE43235-E1EC-46B2-8D1E-7A2A2551F6AB},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,201674,{35F22FBD-08D8-44E7-A525-2C6E51B96130},26.0
251994.5059,4443463.2769,14793,204329,SMITH RESERVOIR,06625,Smith/Crawford,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{F9681BC4-F07D-4F7A-96FA-F8F8E1114C09},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,204329,{3E54CB69-7177-4AA1-917C-28327EF322F2},9.0
252761.2171,4452121.5558,14794,204588,DEVILS HOLE MTN SPR,06625,Smith/Crawford,,8.0,HEAD BOX,CO,CON05000,BLM,,,{F2261B09-A109-4997-A3F0-723E77A57334},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,204588,{56C8889D-D9DC-44D4-AE07-CF0F88AD4ECC},66.0
254716.1926,4452447.3977,14795,204589,STAN AND JO SPRING,06625,Smith/Crawford,,8.0,HEAD BOX,CO,CON05000,Permitee,,,{9CFB6B0C-2432-40E9-987B-25E4867A501D},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,204589,{F25943DF-88B0-4C13-8CFA-F66021AB9CD1},
253013.4662,4449982.2981,14796,204595,DEVILS HOLE GL SPR,06625,Smith/Crawford,,8.0,HEAD BOX,CO,CON05000,Permitee,,,{9B44BFB1-8745-43D4-AC4D-328F9026A991},,,2021/12/21 20:23:00+00,2022/08/01 21:51:29+00,,204595,{986003CE-774F-4577-B266-8889D51808C5},114.0
255111.4138,4450348.6542,14797,204594,GOOD SPRING CR SP,06625,Smith/Crawford,,8.0,HEAD BOX,CO,CON05000,Permitee,,,{7B0AC689-6BA8-4387-8764-DBD38B3C27D1},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204594,{4EDAF502-0C20-4045-87EE-4E2F43C6590E},57.0
224904.9848,4412089.4844,14798,201834,CB COTTONWOOD SPRING,02935,MTW,,8.0,SPRING,CO,CON05000,BLM,,,{14FA2C53-2763-487F-8F26-BEF6E3A6A0E4},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201834,{8321CC10-8781-436D-8036-B1849B834E29},55.0
221866.2231,4406162.8528,14799,201134,BERTHELSON WELL,02935,MTW,,8.0,WELL,CO,CON05000,Permitee,,,{5DBB3A55-BCC7-4824-8C12-9C978CF5AEB8},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201134,{7185E90C-0D66-4F67-AC92-E1FEB1C35116},61.0
226724.0369,4401040.2764,14800,201639,EAST TWIN GULCH PIT,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{0D95EEEB-3B5B-4D1B-B699-E980C2818467},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201639,{BC9FC9FB-3FB8-4506-AE8A-990DB57B3719},17.0
225901.6987,4401135.5271,14801,204368,OLDLAND BROS RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{CE683C23-E683-49B8-B635-5C90BE5496E1},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204368,{EB4E206A-C413-4105-9579-FD2AA5A0DB5C},9.0
225419.0908,4401173.6274,14802,201641,PRECHTLE PIT,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{70F2572D-085C-49FF-8B30-2C10DE906CCE},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201641,{888F8261-A526-429D-9268-CD7BC57BFA76},34.0
224230.8335,4402791.6169,14803,201627,TG-71-4 WELL & WINDMILL,02822,W Stewart Gulch,,8.0,WELL,CO,CON05000,Permitee,,,{B09AC195-5B6B-4E26-91FA-8232271B67FD},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201627,{9CD53A45-E567-42A5-9991-4E658A1776B1},70.0
221339.1431,4399325.1345,14804,201819,W.STEWART SPRINGS #1 + #2,02935,MTW,,8.0,SPRING,CO,CON05000,Permitee,,,{8288819C-2587-4DDE-AD98-A18A6B793BB4},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201819,{59C6A67A-8E2E-414D-9B70-B26BEBBA8B71},44.0
231164.3397,4397066.0995,14805,204502,UPPER STUART SEC 4 SPRING,02789,Piceance Cr,,8.0,SPRING,CO,CON05000,Permitee,,,{52235A54-E9B3-4F06-AB46-A614D502BD0D},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204502,{9A46DC54-DA6C-433A-B76B-3372CD7CE366},54.0
217908.7574,4433594.8183,14806,204168,YELLOW CR APRON,06027,Square S,,8.0,RAIN TRAP OR CATCHMENT,CO,CON05000,Permitee,,,{B558967F-1835-4F3C-9135-ACBB5F40CBC1},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204168,{DD655715-FAEE-46FA-977E-D9B30641250D},14.0
207079.3615,4416758.3415,14807,204089,EQUITY WELL/.PIPELINE,06027,Square S,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{82C6FC08-07B0-4BD4-84C9-A968ECF09240},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204089,{2B81156A-D445-40A0-B4E6-DECF84F73C93},62.0
202954.9038,4417647.3796,14808,204691,DRY RYAN RESERVOIR #2,06026,Reagles,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{3D4C167B-E8F3-4A2F-B172-58BAE4536F9A},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204691,{5EA744A5-553E-4AD5-8FC8-5D2AF13C8114},
201000.4699,4416755.268,14809,204696,REAGLES RESERVOIR #4,06026,Reagles,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{943776E9-6A11-458C-9A31-818DA958ADD6},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204696,{5279313D-465F-4F29-8373-54E51D43D480},17.0
201690.9446,4417611.1023,14810,204120,REAGLE SPRINGS,06026,Reagles,,5.0,METAL TANK,CO,CON05000,BLM,,,{5E5AE21D-E568-434B-A668-E4BE5A9C1470},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204120,{FA897CDF-4078-4341-B859-944C52DDE431},51.0
201691.59,4417567.8005,14811,204120,REAGLE SPRINGS,06026,Reagles,,8.0,HEAD BOX,CO,CON05000,BLM,,,{4C6D0EAE-5117-4518-BCEB-F9F548F10FE9},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204120,{FD5A2FC3-6FFF-45A1-B11A-AD0914B8FEAA},53.0
200291.1565,4408123.6159,14812,200274,DRY SWIZER PIT #2,06026,Reagles,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{29E4158C-EAFB-4AED-B890-8E2B9C321764},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,200274,{294A3A12-A216-4487-B96A-58F60403331E},19.0
225927.8939,4408755.1567,14813,203027,PICEANCE MOUNTAIN PIT RESERVOIRS,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{22E22287-E516-424E-9156-FEEBC871FD75},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,203027,{AC509D69-C831-4812-BF1B-9F7D7E245612},
225568.5249,4408678.1492,14814,203027,PICEANCE MOUNTAIN PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{A40A1B23-4C48-4857-987C-0BB74F5510E5},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,203027,{49EFB3C3-B023-4F99-8E33-71AE9D894816},
225106.4848,4410577.66,14815,207552,WELL AT-1D,02822,W Stewart Gulch,,8.0,WELL,CO,CON05000,Permitee,,,{243A2FA9-7BA6-4A69-89D0-53BF7867DB93},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207552,{B2965106-AE9E-416F-AF46-819B5194547D},62.0
226833.1457,4402701.5441,14816,207268,MID STEWART PIT #4,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{9B0DCBE2-3CEC-4577-9D35-5A563EEED620},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207268,{59FA3529-418E-4CE6-A051-942C97837585},19.0
226932.3313,4402958.8473,14817,207267,MID STEWART PIT #3,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{734CFBB4-9493-475C-8D23-9BBC9B7F677F},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207267,{315D20BF-6E5C-4621-A877-BE85883EAAB9},19.0
227712.7452,4402983.9031,14818,207270,MID STEWART PIT #6,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E8E58525-3D20-428D-8A23-9541B7263607},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207270,{054A5FCA-D4DA-4670-B83F-21EF3D799D95},
227541.6149,4402102.6017,14819,207272,MID STEWART PIT #8,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{91106C40-4AC4-442B-BA50-9105AAE37B9F},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207272,{F6D4CAB5-FEFC-4A82-B932-EC857A7A6C91},19.0
227592.9542,4402453.411,14820,207271,MID STEWART PIT #7,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{70001F0E-1957-48F6-98FD-E282FDDDEDF2},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207271,{9E761174-6E31-44FB-96FB-E265C729132C},19.0
226762.9823,4402367.8475,14821,207269,MID STEWART PIT #5,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{CC298FFD-BF21-4564-962B-3DB22E629707},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207269,{85A566B9-8244-4A70-B132-87E97F69A985},19.0
226017.5095,4402736.7817,14822,207266,MID STEWART PIT #2,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{590D2495-AA2D-4FA8-B351-051B0F0C0DA7},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207266,{34ECB0D9-FB6A-456F-B16D-72F3930B7F5B},19.0
226001.4614,4402171.052,14823,207265,MID STEWART PIT #1,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E47DB76D-8ECF-4D95-887C-832284FBEAE6},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,207265,{5A5C9E36-0091-4E1C-BCCB-A198DAF9EA5F},19.0
224047.0273,4396643.0424,14824,201034,COTTONWOOD GULCH SRING,02822,W Stewart Gulch,,8.0,SPRING,CO,CON05000,Permitee,,,{01237734-A7F7-4780-B373-0B5646FD40B2},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,201034,{71F4706E-DE1C-416D-A410-DDC73AB628D9},84.0
222691.8257,4396510.1946,14825,204506,WEST FORK STUART RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{81F4540C-9778-4AA1-898E-F80991296F0E},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204506,{DB517431-FA7C-4FB8-99EF-D937F551C800},56.0
222221.2189,4395158.2977,14826,204503,OLDLAND'S SEC 4 SPRING,02822,W Stewart Gulch,,8.0,SPRING,CO,CON05000,Permitee,,,{A8252698-F6A6-4CC6-B3DA-B1B445D7D527},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204503,{A6970202-0C10-4BB6-B389-B14E8948C9E7},28.0
222255.4446,4395192.5229,14827,204503,OLDLAND'S SEC 4 SPRING,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{B6DEB4CB-0CC6-4FCD-8A26-68CF0337AD54},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204503,{CD9F1B3E-3830-4D88-A25E-8BB9ADF401E8},48.0
225737.9043,4394371.1099,14828,204368,OLDLAND BROS RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{313F90E0-AB58-4775-B36C-C2A8F3FB98C9},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204368,{C893D987-49D6-4EC8-952B-244C660FE2A6},9.0
225797.7985,4394080.1948,14829,204368,OLDLAND BROS RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{C670C61C-9B54-4ACF-81B5-100A3571DFE6},,,2021/12/21 20:23:00+00,2022/08/01 21:51:30+00,,204368,{2F857C2F-82E8-4C43-AA6B-83BB11C7458A},9.0
224762.4696,4393180.9277,14830,204366,OLDLAND RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{5E903CCC-95A7-4A81-A4F0-B0BD39860E01},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204366,{4E7E8707-BA50-4C14-96EC-07773F3C18AD},9.0
224531.4466,4393300.7167,14831,204366,OLDLAND RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{59C54BB4-5866-4AAA-8FEB-295ABC7A9A50},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204366,{3EA27DB2-08B7-429C-BA1E-7459C7371A81},9.0
229199.834,4395872.7392,14832,200666,E STEWART RES #3,02789,Piceance Cr,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Other,,,{DEEBD9B3-48BF-48FF-A288-75D13CB1301A},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200666,{680BF866-7FE3-4666-9EE4-F41A1BBB8940},21.0
232557.375,4397983.5828,14833,201638,LITCHLITOR GULCH PIT,02789,Piceance Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E323D025-6DFA-4946-B3F8-93D29E5DF503},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,201638,{4D4745AF-B86D-4329-BB03-147DCEA7C82F},
235220.1299,4397281.9606,14834,204727,MIDDLE STORY SPRING,02789,Piceance Cr,,8.0,UNK,CO,CON05000,Permitee,,,{BC95AF8F-AA52-4564-A8F1-87E2584B1A75},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204727,{38699226-5567-4EFC-8D86-4F85BE573D76},18.0
235288.5812,4397324.7423,14835,204727,MIDDLE STORY SPRING,02789,Piceance Cr,,8.0,HEAD BOX,CO,CON05000,Permitee,,,{4F302988-DBEF-44C9-87A3-AE420F57D238},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204727,{DB3096D1-4E85-4F39-984A-9EE477A3327E},18.0
231062.5914,4417632.0177,14836,200640,JESSUP GULCH #1 SPRING,02823,Oldland Gulch,,8.0,SPRING,CO,CON05000,BLM,,,{649E0BF9-FEA7-425E-9483-6872080251BB},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200640,{09BD6F3C-07DB-4342-AB18-47E442F6F1CF},46.0
252992.4451,4450045.3616,14837,204595,DEVILS HOLE GL SPR,06625,Smith/Crawford,,5.0,UNK,CO,CON05000,Permitee,,,{741B1486-C200-4E6D-818D-E4D2948A4DE4},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204595,{5F452701-6D21-42E9-A7EE-7E6A15DEB055},51.0
252712.1675,4452086.5201,14838,204588,DEVILS HOLE MTN SPR,06625,Smith/Crawford,,8.0,UNK,CO,CON05000,BLM,,,{699F796F-0537-4A42-9BCF-76F05E44747F},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204588,{721DB78C-1E4C-4844-A15C-7A7B6CF1DB33},31.0
254702.1786,4452510.4613,14839,204589,STAN AND JO SPR,06625,Smith/Crawford,,8.0,UNK,CO,CON05000,Permitee,,,{221123C2-1CD3-46B8-8EA1-59FF0470A17F},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204589,{F0E18ABE-422C-4272-8BC4-7086A5E9312D},
255042.8996,4453319.1225,14840,204593,QUAKER BASIN SPR,06625,Smith/Crawford,,8.0,UNK,CO,CON05000,Permitee,,,{8DCF6DAC-B307-4E58-8AA2-5E16A83CE803},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204593,{3F85F9F3-76D3-4F78-B9EB-E514FA807360},
255130.4643,4450412.1552,14841,204594,GOOD SPRING CR SP,06625,Smith/Crawford,,8.0,UNK,CO,CON05000,Permitee,,,{C38424ED-ADB9-4736-9B6E-486ECC56DCBC},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204594,{21DAD98D-E614-456F-BB91-81D714710158},
225427.1101,4410549.6513,14842,203027,PICEANCE MOUNTAIN PIT RESERVOIRS,02822,W Stewart Gulch,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{C5DCE6DC-E2AA-490A-8D79-A9F92ED61D7E},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,203027,{54A5C3CD-EF87-48D9-8BD8-B019950E111C},33.0
231092.925,4409732.2317,14843,200474,Little Jones Spring,02822,W Stewart Gulch,,5.0,METAL TANK,CO,CON05000,Permitee,,,{E59A37C3-BD68-44BC-B754-FA1166486CD9},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200474,{67472864-54AC-485E-86B4-E5258FCBAA86},147.0
222837.7998,4409577.9187,14844,4580?,C-B TRACT TREE PLANTING?,02935,MTW,,7.0,OTHER,CO,CON05000,BLM,,,{BA24590E-7CCE-4099-8556-3E942EEB00FD},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,4580?,{6D2C9289-CB93-4CAA-B357-20DBD5F14FB8},49.0
231918.4312,4406200.9628,14845,200153,KING PIT #1,02789,Piceance Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{6381D532-442E-4B1E-BAAB-F5D14CF43B3E},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200153,{6C60F6A5-CEF3-4FBE-A377-73248F77D7DE},
231553.2938,4402566.1922,14846,200100,E STEWART PIT #1,02789,Piceance Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{24F3C796-FC21-4929-8D5A-A0AA1B80EF5E},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200100,{8251B25F-565C-4FD6-B814-F868D6C97231},
231438.9909,4401981.9879,14847,200107,E STEWART PIT #2,02789,Piceance Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{101E6420-EDB1-461D-B8E6-19B85C4D0696},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200107,{5A287195-D59B-4438-854A-CAC5E88F4B23},
231521.5445,4403251.9972,14848,200111,E  STEWART PIT #3,02789,Piceance Cr,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{7B498E55-B724-49ED-B559-3365C64B1F70},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,200111,{2B6EFC27-2174-40B1-AF94-261F33767EFD},9.0
230899.2295,4400638.3182,14849,4502?,UPPER STUART SEC 4 SPRING?,02789,Piceance Cr,,5.0,UNK,CO,CON05000,Permitee,,,{17E8524F-2FBB-4C3F-A566-689E18B2A53D},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,4502?,{D6999A7D-030F-43B0-A7E4-2D0235B40DEB},55.0
222640.9102,4397740.8006,14850,207420,OLDLAND LIVESTOCK WATERLINE,02822,W Stewart Gulch,,8.0,WELL,CO,CON05000,Permitee,,,{47AFAB13-84C3-4609-8D12-0A248355339C},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,207420,{3CABC39F-2532-4FF4-BA15-5A4317731F4F},72.0
224653.8953,4398159.9007,14851,204368,OLDLAND BROS RES,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,Permitee,,,{C7DD45FA-044B-466E-A1AD-1A7A4F4531A8},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204368,{BC1A5C22-899A-4A6E-8866-BADA6EEF3068},9.0
231148.4647,4397177.2253,14852,4502?,UPPER STUART SEC 4 SPRING?,02789,Piceance Cr,,5.0,UNK,CO,CON05000,Permitee,,,{D2CC4DF4-84D7-4794-9DD4-2021803EEE6F},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,4502?,{53CF9EDC-423D-4277-B316-20493B306AE1},70.0
206819.161,4416995.7188,14853,204089,EQUITY WELL,06026,Reagles,,8.0,WELL,CO,CON05000,Permitee,,,{8AB24FC3-D9BC-409F-A644-5E6E1B2A8FC5},,,2021/12/21 20:23:00+00,2022/08/01 21:51:31+00,,204089,{AF154840-E94F-4DB1-8A2D-0F3B0F4DBE5E},40.0
201987.8367,4408618.4205,14854,201142,SWIZER SPRING,06027,Square S,,8.0,SPRING,CO,CON05000,Permitee,,,{A1403678-5205-4015-9AC5-1DD23DFBF3AF},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201142,{096751EA-7B36-4E3F-9FEB-127243E7F410},76.0
229047.5409,4401117.7687,14855,204709,LOWER BARNES RESERVOIR #1,02822,W Stewart Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,CON05000,BLM,,,{0D413B5E-EE18-4E58-A757-1FDB1F8399DA},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,204709,{838A30F8-33B2-400E-8DDD-72A5B74A9853},17.0
229595.1522,4401605.4794,14856,,,02822,W Stewart Gulch,,,,CO,CON05000,,,,{83287813-2FA7-4AB5-BF86-B5D3EFA36AAE},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,,{CE301579-5875-492C-AD75-D7D819CE0C18},
221208.1499,4398632.1619,14857,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{A74D16A8-FA5A-4FC2-A93E-FB80AF225134},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{AD76F699-B2BD-4D1E-84E4-756B980641CA},18.0
220994.2403,4398640.7189,14858,201819,W STEWART SPRINGS #1 + #2,02935,MTW,,8.0,SPRING,CO,CON05000,Permitee,,,{C05246C0-1C0B-4A50-992F-A7E633157E74},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201819,{102024F0-22EC-47C5-8BAD-DDCD06AFC9D6},10.0
219722.7483,4394346.3093,14859,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{443763B9-755B-4563-94D2-DA6E7D18EBF6},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{57906F99-95E7-4193-BDF0-5DF1745E7B15},18.0
219525.951,4394166.6272,14860,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E2C15D3E-0A54-47C0-94D1-8F50D08C979D},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{902E456D-5AB5-4825-BAC5-B1C103FE7278},18.0
219457.4999,4394166.6274,14861,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{2DFBE674-D966-48C6-9236-B447EF235337},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{BC2052AB-0143-4EDA-9037-B86A7A48BF20},18.0
220826.5306,4397204.1147,14862,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{E339822D-4D7E-41BF-BE21-9FF411537C02},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{E5E093AF-FDD8-44DD-A3BD-9C39CE4A2622},18.0
219731.3038,4394055.3946,14863,201820,WEST STEWART SEC 4 PIT RESERVOIRS,02935,MTW,,8.0,NATURAL POND OR RESERVOIR,CO,CON05000,Permitee,,,{6554BE1D-D00E-4E57-B782-4AEEE2DCC5FF},,,2021/12/21 20:23:00+00,2022/08/01 21:51:32+00,,201820,{7FC25B3E-7857-4593-87C9-27A046567543},18.0
