ObjectId,ID,Occupancy_ID_Number,Street,Zip_Code,Census_Tract
26591,26594,29811,BURWELL AVE,40210     ,16.0
26592,26595,27966,VIRGINIA AVE,402       ,10.0
26593,26596,4681,S 18TH ST,40203     ,24.0
26594,26597,30425,S 19TH ST,40203     ,24.0
26595,26598,30426,S 18TH ST,40203     ,24.0
26596,26599,30427,S 20TH ST,40203     ,24.0
26597,26600,30428,S 20TH ST,40203     ,24.0
26598,26625,4255,SHELBY PKY,40204     ,65.0
26599,26626,22887,TAYLOR BLVD,40215     ,44.0
26600,26627,14177,W MUHAMMAD ALI BLVD,40212     ,24.0
26601,26628,14177,W MUHAMMAD ALI BLVD,40212     ,24.0
26602,26629,23020,N 21ST ST,40203     ,23.0
26603,26630,23021,N 21ST ST,40203     ,23.0
26604,26631,23021,N 21ST ST,40203     ,23.0
26605,26632,23107,W SOUTHERN HEIGHTS AVE,40214     ,44.0
26606,26633,23107,W SOUTHERN HEIGHTS AVE,40214     ,44.0
26607,26634,23389,MAGAZINE ST,40203     ,24.0
26608,26635,23471,PARTHENIA AVE,40215     ,39.0
26609,26636,23471,PARTHENIA AVE,40215     ,39.0
26610,26474,30532,RIO RITA AVE,40218     ,109.01
26611,26637,23606,S 31ST ST,40211     ,15.0
26612,26475,30538,RIO RITA AVE,40218     ,109.01
26613,26638,23607,RIVER PARK DR,40211     ,8.0
26614,26476,30542,RIO RITA AVE,40218     ,109.01
26615,26639,23609,SHERRILL AVE,40211     ,14.0
26616,26477,30548,RIO RITA AVE,40218     ,109.01
26617,26640,23647,HULL ST,402       ,81.0
26618,26478,30549,RIO RITA AVE,40218     ,109.01
26619,26641,23649,HULL ST,40204     ,81.0
26620,26479,30556,W JEFFERSON ST,40212     ,6.0
26621,26642,23651,HULL ST,402       ,81.0
26622,26480,30558,OLEANDA AVE,40208     ,39.0
26623,26643,23664,MORGAN AVE,40213     ,93.0
26624,26481,30559,W SOUTHSIDE CT,40214     ,90.0
26625,26644,22934,CONESTOGA AVE,40205     ,89.0
26626,26482,20889,FRANKFORT AVE,40206     ,74.0
26627,26645,23678,E JEFFERSON ST,40206     ,59.0
26628,26483,139,W MARKET ST,40203     ,24.0
26629,26646,28590,W JEFFERSON ST,40212     ,24.0
26630,26484,22945,W MADISON ST,40211     ,24.0
26631,26647,28593,W JEFFERSON ST,40212     ,24.0
26632,26485,22945,W MADISON ST,40211     ,24.0
26633,26648,28608,W JEFFERSON ST,40212     ,24.0
26634,26486,22945,W MADISON ST,40211     ,24.0
26635,26649,28613,W JEFFERSON ST,40212     ,24.0
26636,26487,22945,W MADISON ST,40211     ,24.0
26637,26650,28615,W JEFFERSON ST,40212     ,24.0
26638,26488,23272,DR W J HODGE ST,40203     ,0.0
26639,26489,952,BERRY BLVD,40215     ,39.0
26640,26490,23285,S 23RD ST,40211     ,18.0
26641,26491,1846,W MARKET ST,40212     ,4.0
26642,26492,23291,S 41ST ST,40212     ,8.0
26643,26493,23291,S 41ST ST,40212     ,8.0
26644,26494,1846,W MARKET ST,40212     ,4.0
26645,26495,743,W BRECKINRIDGE ST,40210     ,27.0
26646,26496,23442,DATE ST,40210     ,18.0
26647,26497,23442,DATE ST,40210     ,18.0
26648,26498,23583,W WHITNEY AVE,40215     ,38.0
26649,26499,23585,GOSS AVE,40217     ,69.0
26650,26500,24286,TAYLOR BLVD,40215     ,38.0
26651,26701,29635,VINE ST,40204     ,63.0
26652,26702,29640,VINE ST,40204     ,63.0
26653,26703,29656,VINE ST,40204     ,63.0
26654,26704,29658,S 11TH ST,40203     ,30.0
26655,26705,29659,GLADSTONE AVE,40205     ,96.0
26656,26706,29661,CANNONS LN,40206     ,78.0
26657,26707,29662,POWELL AVE,40215     ,43.01
26658,26708,4276,W MUHAMMAD ALI BLVD,40212     ,24.0
26659,26709,29670,W MUHAMMAD ALI BLVD,40212     ,24.0
26660,26710,29671,W MUHAMMAD ALI BLVD,40212     ,24.0
26661,26711,29672,W MUHAMMAD ALI BLVD,40212     ,24.0
26662,26712,29673,W MUHAMMAD ALI BLVD,40212     ,24.0
26663,26713,12064,E ORMSBY AVE,40204     ,65.0
26664,26714,12064,E ORMSBY AVE,40204     ,65.0
26665,26715,29683,GRAVES END DR,40203     ,24.0
26666,26716,29684,GRAVES END DR,40203     ,24.0
26667,26717,29685,GRAVES END DR,40203     ,24.0
26668,26718,29686,GRAVES END DR,40203     ,24.0
26669,26719,29698,W ORMSBY AVE,40210     ,27.0
26670,26720,24385,DRESDEN AVE,40215     ,38.0
26671,26721,29700,BELMAR DR,40213     ,94.0
26672,26722,29701,N 33RD ST,40212     ,3.0
26673,26723,23875,HAWTHORN HL,40204     ,83.0
26674,26724,23576,KILMORY AVE,40214     ,91.03
26675,26725,29713,W SOUTHLAND BLVD,40214     ,90.0
26676,26726,30440,NARRAGANSETT DR,402       ,15.0
26677,26727,30460,RODMAN ST,40280     ,35.0
26678,26728,30476,S 47TH ST,40211     ,11.0
26679,26729,30480,PARTHENIA AVE,40215     ,43.01
26680,26730,30482,S 27TH ST,40211     ,27.0
26681,26731,30483,BIRCHWAY CT,40206     ,76.03
26682,26732,22841,W CHESTNUT ST,40212     ,50.0
26683,26733,30486,RUBEL AVE,40204     ,81.0
26684,26734,30498,RUBEL AVE,40204     ,81.0
26685,26735,30499,RUBEL AVE,40204     ,81.0
26686,26736,30513,S 1ST ST,40214     ,56.0
26687,26737,30514,TENNESSEE AVE,40208     ,36.0
26688,26738,30515,SOUTHSIDE DR,40209     ,56.0
26689,26739,30516,S 7TH ST,40208     ,128.02
26690,26740,30522,DEER PARK AVE,40205     ,89.0
26691,26741,30528,N CAMPBELL ST,40204     ,59.0
26692,26742,30529,RIO RITA AVE,40218     ,109.01
26693,26743,30536,RIO RITA AVE,40218     ,109.01
26694,26744,30537,RIO RITA AVE,40218     ,109.01
26695,26745,30539,RIO RITA AVE,40218     ,109.01
26696,26746,30543,RIO RITA AVE,40218     ,109.01
26697,26747,30544,RIO RITA AVE,40218     ,109.01
26698,26748,30555,S 3RD ST,40209     ,46.0
26699,26749,30561,KENNEDY AVE,40206     ,79.0
26700,26750,30562,IROQUOIS GARDENS DR,40214     ,90.0
26701,26401,24290,S 47TH ST,40211     ,11.0
26702,26501,24288,CHRISTY AVE,40204     ,64.0
26703,26502,24322,DUNCAN ST,40203     ,23.0
26704,26503,24324,CHRISTY AVE,40204     ,64.0
26705,26504,24335,DUNCAN ST,40203     ,23.0
26706,26505,24341,CHRISTY AVE,40204     ,64.0
26707,26506,24346,CHRISTY AVE,40204     ,64.0
26708,26507,24369,CHRISTY AVE,40204     ,64.0
26709,26508,24373,CHRISTY AVE,40204     ,64.0
26710,26509,24381,HULL ST,40204     ,81.0
26711,26510,27970,BOBOLINK RD,402       ,93.0
26712,26511,27972,FLORA AVE,40218     ,110.04
26713,26512,27984,PAYNE ST,40204     ,81.0
26714,26513,27986,PAYNE ST,40204     ,81.0
26715,26514,27996,S 31ST ST,402       ,27.0
26716,26515,28026,S 40TH ST,40211     ,14.0
26717,26516,28030,S 40TH ST,40211     ,14.0
26718,26517,28033,S 40TH ST,40211     ,14.0
26719,26518,28037,S 40TH ST,40211     ,14.0
26720,26519,28039,S 40TH ST,40211     ,14.0
26721,26520,28044,RUFER AVE,40204     ,64.0
26722,26521,28045,RUFER AVE,40204     ,64.0
26723,26522,28047,RUFER AVE,40204     ,64.0
26724,26523,28052,RUFER AVE,40204     ,64.0
26725,26524,28055,RUFER AVE,40204     ,64.0
26726,26525,28057,RUFER AVE,40204     ,64.0
26727,26526,28070,RUFER AVE,40204     ,64.0
26728,26527,28072,RUFER AVE,40204     ,64.0
26729,26528,28075,RUFER AVE,40204     ,64.0
26730,26529,29386,PIRTLE ST,40212     ,23.0
26731,26530,29387,PIRTLE ST,402       ,23.0
26732,26531,29391,ALGONQUIN PKY,40208     ,36.0
26733,26532,29394,NARRAGANSETT DR,402       ,15.0
26734,26533,29392,CARLISLE AVE,40215     ,44.0
26735,26534,29397,LYTLE ST,40202     ,2.0
26736,26535,23888,DIXDALE AVE,40210     ,128.01
26737,26536,29419,W KINGSTON AVE,40214     ,46.0
26738,26537,29421,W MADISON ST,40210     ,24.0
26739,26538,29446,W MUHAMMAD ALI BLVD,40210     ,27.0
26740,26539,29449,LEITH LN,40218     ,112.0
26741,26540,29450,E ORMSBY AVE,402       ,71.0
26742,26541,29451,EASTERN PKY,40217     ,70.0
26743,26542,29484,JOHNSTON WAY,40220     ,110.04
26744,26543,29486,BELMAR DR,40213     ,94.0
26745,26544,29491,OAK HILL RD,40213     ,94.0
26746,26545,29492,OAK HILL RD,40213     ,94.0
26747,26546,29497,EUCLID AVE,40208     ,36.0
26748,26547,29497,EUCLID AVE,40208     ,36.0
26749,26548,29500,POWELL AVE,40215     ,43.01
26750,26549,29503,WINGFIELD LN,40212     ,128.01
26751,26550,29504,GRAND AVE,40210     ,27.0
26752,26402,24318,CHRISTY AVE,40204     ,64.0
26753,26403,24329,CHRISTY AVE,40204     ,64.0
26754,26404,24334,DUNCAN ST,40203     ,23.0
26755,26405,24340,CHRISTY AVE,40204     ,64.0
26756,26406,24354,S HANCOCK ST,40203     ,62.0
26757,26407,24361,CHRISTY AVE,40204     ,64.0
26758,26408,24374,CHRISTY AVE,40204     ,64.0
26759,26409,24376,HULL ST,40204     ,81.0
26760,26410,28544,S 18TH ST,40203     ,24.0
26761,26411,29551,HALE AVE,40210     ,17.0
26762,26412,23811,CLARENDON AVE,40205     ,97.0
26763,26413,29238,DRESDEN AVE,40208     ,38.0
26764,26414,29558,PHYLLIS AVE,40208     ,36.0
26765,26415,29565,LENTZ AVE,40215     ,43.02
26766,26416,29576,N 32ND ST,40212     ,3.0
26767,26417,29584,EDITH RD,40206     ,76.02
26768,26418,29584,EDITH RD,40206     ,76.02
26769,26419,29595,WURTELE AVE,40208     ,36.0
26770,26420,29598,CONESTOGA AVE,402       ,15.0
26771,26421,29606,VINE ST,40204     ,63.0
26772,26422,29608,VINE ST,40204     ,63.0
26773,26423,29612,BEECH AVE,40211     ,15.0
26774,26424,29619,WINKLER AVE,40208     ,36.0
26775,26425,29618,CYPRESS ST,40211     ,15.0
26776,26426,29622,HART AVE,40213     ,119.01
26777,26427,29625,LONGFIELD AVE,40215     ,39.0
26778,26428,29625,LONGFIELD AVE,40215     ,39.0
26779,26429,29627,S 3RD ST,40214     ,90.0
26780,26430,29631,WAINWRIGHT AVE,402       ,70.0
26781,26431,29637,VINE ST,40204     ,63.0
26782,26432,29638,VINE ST,40204     ,63.0
26783,26433,29641,VINE ST,40204     ,63.0
26784,26434,29643,VINE ST,40204     ,63.0
26785,26435,29648,VINE ST,40204     ,63.0
26786,26436,29655,VINE ST,40204     ,63.0
26787,26437,29657,DUMESNIL ST,40210     ,27.0
26788,26438,29663,RUSSELL LEE DR,402       ,14.0
26789,26439,29665,N 43RD ST,40212     ,4.0
26790,26440,29674,W MUHAMMAD ALI BLVD,40212     ,24.0
26791,26441,29676,W MUHAMMAD ALI BLVD,40212     ,24.0
26792,26442,29680,W MUHAMMAD ALI BLVD,40212     ,24.0
26793,26443,29682,GRAVES END DR,40203     ,24.0
26794,26444,29687,GRAVES END DR,40202     ,24.0
26795,26445,29689,N 41ST ST,40212     ,4.0
26796,26446,29692,IROQUOIS AVE,40214     ,90.0
26797,26447,29693,OLIVE ST,40211     ,15.0
26798,26448,29697,WATERLEAF CT,40207     ,77.0
26799,26449,29699,OLIVE ST,40211     ,15.0
26800,26450,29702,W WHITNEY AVE,40215     ,38.0
26801,26901,28076,RUFER AVE,40204     ,64.0
26802,26902,28078,KERRY DR,40218     ,112.0
26803,26903,28080,S 28TH ST,40210     ,27.0
26804,26904,28082,RUFER AVE,40204     ,64.0
26805,26905,28084,RUFER AVE,40204     ,64.0
26806,26906,28092,RUFER AVE,40204     ,64.0
26807,26907,28094,RUFER AVE,40204     ,64.0
26808,26908,28099,RUFER AVE,40204     ,64.0
26809,26909,28112,HULL ST,40204     ,81.0
26810,26910,28114,SUNSET AVE,40211     ,12.0
26811,26911,6633,CHEROKEE PKY,40204     ,81.0
26812,26912,28781,HEPBURN AVE,40204     ,64.0
26813,26913,28791,HEPBURN AVE,40204     ,64.0
26814,26914,28798,HEPBURN AVE,40204     ,64.0
26815,26915,28817,BOHANNON AVE,40215     ,38.0
26816,26916,28823,REUTLINGER AVE,40204     ,69.0
26817,26917,28836,LYTLE ST,40203     ,2.0
26818,26918,28838,LYTLE ST,40203     ,2.0
26819,26919,28842,LYTLE ST,40203     ,2.0
26820,26920,28844,NARRAGANSETT DR,40211     ,15.0
26821,26921,28855,M ST,40208     ,36.0
26822,26922,28861,MCCOY AVE,40215     ,39.0
26823,26923,28863,WROCKLAGE AVE,402       ,89.0
26824,26924,28866,ROGERS ST,40204     ,81.0
26825,26925,28871,HULL ST,40204     ,81.0
26826,26926,28875,HULL ST,40204     ,81.0
26827,26927,28877,HULL ST,40204     ,81.0
26828,26928,28881,HULL ST,40204     ,81.0
26829,26929,28883,HULL ST,40204     ,81.0
26830,26930,28891,W MUHAMMAD ALI BLVD,40212     ,24.0
26831,27051,28661,CEDAR ST,40212     ,24.0
26832,26931,28903,CONGRESS ST,40212     ,24.0
26833,26932,28905,W MARKET ST,40212     ,24.0
26834,26933,28913,W MARKET ST,40212     ,24.0
26835,27052,28662,CEDAR ST,40212     ,24.0
26836,26951,29382,M ST,40208     ,36.0
26837,26934,28915,W MARKET ST,40212     ,24.0
26838,26952,29385,PIRTLE ST,40212     ,23.0
26839,27053,28584,TRACY WAY,40215     ,45.0
26840,26953,29393,BEECH ST,40212     ,128.01
26841,27054,28679,HIGHWOOD DR,40206     ,77.0
26842,26954,29396,LYTLE ST,40202     ,2.0
26843,26935,28923,SOUTHERN PKY,40214     ,41.0
26844,27055,28695,S 41ST ST,40211     ,14.0
26845,26955,29398,W ORMSBY AVE,40210     ,27.0
26846,26936,22787,W MARKET ST,40212     ,24.0
26847,27056,28709,S 40TH ST,40211     ,14.0
26848,26956,29403,LYTLE ST,40202     ,2.0
26849,26937,28925,W MARKET ST,40212     ,24.0
26850,27057,28711,S 40TH ST,40211     ,14.0
26851,26957,29405,LYTLE ST,40202     ,2.0
26852,26938,28928,S 23RD ST,40212     ,24.0
26853,27058,28712,W MUHAMMAD ALI BLVD,40211     ,7.0
26854,26958,29406,LYTLE ST,40202     ,2.0
26855,26939,28938,NEW HIGH ST,40209     ,119.01
26856,27059,28713,LILLIAN AVE,40208     ,36.0
26857,26959,29408,LYTLE ST,40202     ,2.0
26858,26940,28941,BELQUIN RD,40211     ,127.01
26859,27060,28714,W COLLINS CT,40214     ,41.0
26860,26960,29414,LYTLE ST,40203     ,2.0
26861,26941,28948,N 38TH ST,40212     ,4.0
26862,27061,28754,RUFER AVE,40204     ,64.0
26863,26961,29422,S 37TH ST,402       ,7.0
26864,26942,28952,HAZEL ST,40211     ,10.0
26865,27062,28755,RUFER AVE,40204     ,64.0
26866,26962,29443,CAMP ST,40203     ,65.0
26867,26943,28953,S 3RD ST,40214     ,90.0
26868,27063,28776,HEPBURN AVE,40204     ,64.0
26869,26963,29445,GOSS AVE,40204     ,69.0
26870,26944,28959,W MUHAMMAD ALI BLVD,40212     ,24.0
26871,27064,29552,W ORMSBY AVE,40210     ,27.0
26872,26964,29447,W ORMSBY AVE,402       ,27.0
26873,26945,28961,W MUHAMMAD ALI BLVD,40212     ,24.0
26874,27065,29554,CRAIG AVE,40215     ,43.01
26875,26965,29453,RUBEL AVE,40204     ,81.0
26876,26946,28964,W MUHAMMAD ALI BLVD,40212     ,24.0
26877,27066,29555,ST LOUIS AVE,40210     ,27.0
26878,26966,28103,KINGS HWY,40205     ,131.0
26879,26947,28968,W MUHAMMAD ALI BLVD,40212     ,24.0
26880,27067,29556,LYNNHURST AVE,40215     ,46.0
26881,26967,29467,HALDEMAN AVE,40206     ,74.0
26882,26948,28983,W MUHAMMAD ALI BLVD,40212     ,24.0
26883,26949,28984,W MUHAMMAD ALI BLVD,40212     ,24.0
26884,26950,29376,LOUISE AVE,40215     ,123.01
26885,26801,28935,S 23RD ST,40212     ,24.0
26886,27001,23679,E WASHINGTON ST,40206     ,59.0
26887,27151,177,ARCADE AVE,40215     ,36.0
26888,26851,29531,N 43RD ST,40212     ,4.0
26889,26968,29468,HALDEMAN AVE,40206     ,74.0
26890,26852,30258,CRAIG AVE,40215     ,39.0
26891,26969,29481,DUMESNIL ST,40210     ,27.0
26892,26853,30275,ALMARA CIR,40205     ,97.0
26893,26970,29487,AUDUBON RIDGE DR,40213     ,93.0
26894,26854,30285,ALMARA CIR,40205     ,97.0
26895,26971,29490,OAK HILL RD,40213     ,94.0
26896,26855,30288,ALMARA CIR,40205     ,97.0
26897,26972,29494,OAK HILL RD,40213     ,94.0
26898,26856,30291,ALMARA CIR,40205     ,97.0
26899,26973,29502,E HILL ST,402       ,65.0
26900,26857,30293,ALMARA CIR,40205     ,97.0
26901,27068,29560,DRESDEN AVE,40215     ,38.0
26902,26974,29508,E JEFFERSON ST,40202     ,59.0
26903,26858,30307,E WASHINGTON ST,40206     ,59.0
26904,27069,29561,EARL AVE,40208     ,36.0
26905,26975,29516,RICHLAND AVE,40220     ,109.02
26906,26859,30309,E WASHINGTON ST,40206     ,74.0
26907,27101,29696,CLEARBROOK DR,40220     ,108.0
26908,27070,29562,WOODLAND AVE,40211     ,15.0
26909,27152,31507,MARYLAND AVE,40203     ,89.0
26910,27002,23681,BLAND ST,40217     ,71.0
26911,26802,28937,S 7TH ST,40215     ,128.02
26912,26976,29521,SALE AVE,40208     ,38.0
26913,26860,30310,E WASHINGTON ST,40206     ,74.0
26914,27102,28827,MEADOWBROOK CT,40215     ,46.0
26915,27071,29563,S 28TH ST,40211     ,15.0
26916,27153,29140,S 6TH ST,40215     ,44.0
26917,27003,23695,S 44TH ST,40211     ,9.0
26918,26803,28937,S 7TH ST,40215     ,128.02
26919,26977,29350,SHELBY PKY,402       ,65.0
26920,26861,30314,E WASHINGTON ST,40206     ,74.0
26921,27103,29706,GREENWOOD AVE,40210     ,17.0
26922,27072,29497,EUCLID AVE,40208     ,36.0
26923,27154,31522,DARTMOUTH AVE,40205     ,97.0
26924,27004,23696,FAIRFIELD DR,40206     ,87.0
26925,26804,28940,BELMAR DR,40213     ,93.0
26926,26978,29528,CANOPY CT,402       ,10.0
26927,26862,30317,E WASHINGTON ST,40206     ,74.0
26928,27104,29707,OSAGE AVE,40210     ,17.0
26929,27073,29573,HALE AVE,40210     ,27.0
26930,27155,31525,DARTMOUTH AVE,40205     ,97.0
26931,27005,23723,TAYLORSVILLE RD,40205     ,97.0
26932,26805,28954,BELMAR DR,40213     ,94.0
26933,26979,29530,VIRGINIA AVE,402       ,10.0
26934,26863,30320,E WASHINGTON ST,40206     ,74.0
26935,27105,29708,S 19TH ST,40210     ,24.0
26936,27074,29574,LONGFIELD AVE,40215     ,39.0
26937,27156,31527,DARTMOUTH AVE,40205     ,109.02
26938,27006,23724,TAYLORSVILLE RD,40205     ,97.0
26939,26806,28960,W MUHAMMAD ALI BLVD,40219     ,24.0
26940,26980,29534,MARSHALL ST,40204     ,59.0
26941,26864,23631,DRESDEN AVE,40215     ,38.0
26942,27106,29709,MILES AVE,40214     ,90.0
26943,27075,29587,STANTON BLVD,40220     ,108.0
26944,27157,31530,DARTMOUTH AVE,40205     ,97.0
26945,27007,23725,BETTY LN,40205     ,97.0
26946,26807,28962,W MUHAMMAD ALI BLVD,40212     ,24.0
26947,26981,29539,S PRESTON ST,402       ,65.0
26948,26865,30325,S BROOK ST,40208     ,68.0
26949,27107,29710,STEEDLY DR,40214     ,90.0
26950,27076,29588,KLONWAY DR,40220     ,111.06
26951,27158,31536,DARTMOUTH AVE,40205     ,97.0
26952,27008,23726,W COLLINS CT,40208     ,41.0
26953,26808,28975,W MUHAMMAD ALI BLVD,40212     ,24.0
26954,26982,30259,BEECHER ST,40215     ,40.0
26955,26866,30327,CORAL AVE,40206     ,74.0
26956,27108,30445,DRESDEN AVE,40215     ,38.0
26957,27077,29593,SYLVAN WAY,40213     ,96.0
26958,27159,31541,PAIUTE RD,40214     ,90.0
26959,27009,23739,BEECH ST,40211     ,15.0
26960,26809,28977,W MUHAMMAD ALI BLVD,40212     ,24.0
26961,26983,24100,S 16TH ST,40210     ,27.0
26962,26867,30331,CORAL AVE,40206     ,74.0
26963,27109,30446,Cliff AVE,40215     ,44.0
26964,27078,29594,LANDOR AVE,40205     ,131.0
26965,27160,31548,SOUTHSIDE DR,40214     ,90.0
26966,27010,23744,S 6TH ST,40208     ,37.0
26967,26810,28985,W MUHAMMAD ALI BLVD,40212     ,24.0
26968,26984,30274,ALMARA CIR,40205     ,97.0
26969,26868,30334,CORAL AVE,40206     ,74.0
26970,27110,30447,RAINBOW DR,40206     ,87.0
26971,27079,29601,PRENTICE ST,40210     ,27.0
26972,27161,31558,COLSTERWORTH LN,40215     ,43.01
26973,27011,23745,W OAK ST,402       ,27.0
26974,27012,23746,HALE AVE,40211     ,27.0
26975,27013,23747,GARLAND AVE,402       ,27.0
26976,27014,23750,S 5TH ST,40208     ,37.0
26977,27015,23752,COLORADO AVE,40208     ,37.0
26978,27016,23753,COLORADO AVE,40208     ,37.0
26979,27017,28467,CEDAR ST,40212     ,24.0
26980,27018,28468,W MARKET ST,40212     ,24.0
26981,27019,28471,CEDAR ST,40212     ,24.0
26982,27020,28483,W JEFFERSON ST,40212     ,24.0
26983,27021,28486,W JEFFERSON ST,40212     ,24.0
26984,27022,28488,W JEFFERSON ST,40212     ,24.0
26985,27023,28510,HAZELWOOD AVE,40214     ,43.02
26986,27024,28512,DEL PARK TER,40211     ,6.0
26987,27025,28515,CHRISTY AVE,40204     ,64.0
26988,27026,28516,CHRISTY AVE,40204     ,64.0
26989,27027,28522,CHRISTY AVE,40204     ,64.0
26990,27028,28523,CHRISTY AVE,40204     ,64.0
26991,27029,28524,CHRISTY AVE,40204     ,64.0
26992,27030,28525,CHRISTY AVE,40204     ,64.0
26993,27031,28535,CHRISTY AVE,40204     ,64.0
26994,27032,28541,RUFER AVE,40204     ,64.0
26995,27033,28542,RUFER AVE,40204     ,64.0
26996,27034,28543,RUFER AVE,40204     ,64.0
26997,27035,28579,S 40TH ST,40211     ,11.0
26998,27036,28595,W JEFFERSON ST,40212     ,24.0
26999,27037,28598,W JEFFERSON ST,40212     ,24.0
27000,27038,28600,W JEFFERSON ST,40212     ,24.0
27001,27039,28605,W JEFFERSON ST,40212     ,24.0
27002,27040,28606,GRIFFITHS AVE,40203     ,23.0
27003,27041,28624,S 24TH ST,40212     ,24.0
27004,27042,28625,CEDAR ST,40212     ,24.0
27005,27043,28636,CEDAR ST,40212     ,24.0
27006,27044,28637,CEDAR ST,40212     ,24.0
27007,27045,28644,CEDAR ST,40212     ,24.0
27008,27046,28645,CEDAR ST,40212     ,24.0
27009,27047,28646,CEDAR ST,40212     ,24.0
27010,27048,28647,CEDAR ST,40212     ,24.0
27011,27049,28654,CEDAR ST,40212     ,24.0
27012,27050,28660,CEDAR ST,40212     ,24.0
27013,26985,30276,ALMARA CIR,40205     ,97.0
27014,26869,30336,CORAL AVE,40206     ,74.0
27015,27080,29602,DIXIE HWY,40210     ,27.0
27016,26986,30280,ALMARA CIR,40205     ,97.0
27017,26870,30341,CORAL AVE,40206     ,74.0
27018,27081,29615,POWELL AVE,40215     ,39.0
27019,26987,30287,ALMARA CIR,40205     ,97.0
27020,26871,30343,CORAL AVE,40206     ,74.0
27021,27082,29616,BICKNELL AVE,40215     ,44.0
27022,26988,30292,ALMARA CIR,40205     ,97.0
27023,26872,30351,CORAL AVE,40206     ,74.0
27024,27083,29628,ALGONQUIN PKY,40208     ,36.0
27025,26811,29377,REGAN AVE,40206     ,76.03
27026,26989,30294,ALMARA CIR,40205     ,97.0
27027,27111,30448,CORALBERRY RD,40207     ,75.01
27028,27162,31568,NICHOLS MEADOW CIR,40215     ,43.01
27029,26873,30358,CORAL AVE,40206     ,74.0
27030,27084,29629,KLONWAY DR,40220     ,110.04
27031,26812,29378,ROADWAY AVE,40208     ,36.0
27032,26990,30297,ALMARA CIR,40205     ,97.0
27033,27112,30449,KILMORY AVE,40214     ,91.03
27034,27163,31570,NICHOLS MEADOW CIR,40215     ,43.01
27035,26874,30366,S 4TH ST,40214     ,46.0
27036,27085,29629,KLONWAY DR,40220     ,110.04
27037,26813,29383,E LIBERTY ST,40206     ,59.0
27038,26991,30299,ALMARA CIR,40205     ,97.0
27039,27113,30452,DRESDEN AVE,40215     ,38.0
27040,27164,31572,NICHOLS MEADOW CIR,40215     ,43.01
27041,26875,30385,W MUHAMMAD ALI BLVD,40203     ,24.0
27042,27086,29632,VINE ST,40204     ,63.0
27043,26814,29388,PIRTLE ST,402       ,23.0
27044,26992,30306,E WASHINGTON ST,40206     ,74.0
27045,27114,30453,DRESDEN AVE,40215     ,40.0
27046,27165,31579,NICHOLS MEADOW CIR,40215     ,43.01
27047,26876,30387,W MUHAMMAD ALI BLVD,40203     ,24.0
27048,27087,29633,VINE ST,40204     ,63.0
27049,26815,29395,TAYLOR BLVD,40215     ,44.0
27050,26993,30308,E WASHINGTON ST,40206     ,74.0
27051,27115,30454,COLORADO AVE,40208     ,35.0
27052,27166,31580,NICHOLS MEADOW CIR,40215     ,43.01
27053,26877,30388,W MUHAMMAD ALI BLVD,40203     ,24.0
27054,27088,29645,VINE ST,40204     ,63.0
27055,26816,29402,LYTLE ST,40202     ,2.0
27056,26994,30311,E WASHINGTON ST,40206     ,74.0
27057,27116,30461,RODMAN ST,40208     ,35.0
27058,27167,31585,NICHOLS MEADOW CIR,40215     ,43.01
27059,26878,30391,W MUHAMMAD ALI BLVD,40203     ,24.0
27060,27089,29646,VINE ST,40204     ,63.0
27061,27090,29647,VINE ST,40204     ,63.0
27062,27091,29650,VINE ST,40204     ,63.0
27063,27092,29651,VINE ST,40204     ,63.0
27064,27093,29653,VINE ST,40204     ,63.0
27065,27094,29602,DIXIE HWY,40210     ,27.0
27066,27095,29601,PRENTICE ST,40210     ,27.0
27067,27096,29669,W MUHAMMAD ALI BLVD,40212     ,24.0
27068,27097,29678,W MUHAMMAD ALI BLVD,40212     ,24.0
27069,27098,29679,W MUHAMMAD ALI BLVD,40212     ,24.0
27070,27099,29690,GRAVES END DR,40203     ,24.0
27071,27100,29695,S 38TH ST,40211     ,9.0
27072,26879,30393,W MUHAMMAD ALI BLVD,40203     ,24.0
27073,27168,31587,NICHOLS MEADOW CIR,40215     ,43.01
27074,26880,30398,S 19TH ST,40203     ,24.0
27075,27169,4254,SUNSET AVE,40211     ,12.0
27076,26881,30415,ESQUIRE ALY,40203     ,30.0
27077,27117,30466,COLORADO AVE,40208     ,35.0
27078,27170,4264,SEELBACH AVE,40215     ,44.0
27079,26995,30315,E WASHINGTON ST,40206     ,74.0
27080,26817,29404,LYTLE ST,40202     ,2.0
27081,26882,24382,S 22ND ST,40211     ,24.0
27082,27118,30467,COLORADO AVE,40208     ,35.0
27083,27171,3285,GLENMARY AVE,40204     ,82.0
27084,26996,30316,E WASHINGTON ST,40206     ,74.0
27085,26818,29407,LYTLE ST,40202     ,2.0
27086,26883,27959,RUFER AVE,40204     ,64.0
27087,27119,30468,COLORADO AVE,40208     ,35.0
27088,27172,22838,WOODLAND AVE,40210     ,16.0
27089,26997,30321,E WASHINGTON ST,40206     ,74.0
27090,26819,29409,LYTLE ST,40202     ,2.0
27091,26884,27978,SOUTHWESTERN PKY,40211     ,9.0
27092,27120,30423,S 18TH ST,40203     ,24.0
27093,27173,23003,E EVELYN AVE,40215     ,40.0
27094,26998,30324,BOHANNON AVE,40215     ,38.0
27095,26820,29413,LYTLE ST,40203     ,2.0
