OBJECTID,SUBJ_STATE,FEATURE,SHAPE_Length,SHAPE_Area
972,WASHINGTON,2,0.0008307478915555,4.85341504051227e-08
973,WASHINGTON,2,0.0007483110510177,2.82075397880164e-08
974,WASHINGTON,2,0.0005751533507808,1.56315724176683e-08
975,WASHINGTON,2,0.0009616868315275,5.46179185837023e-08
976,WASHINGTON,2,0.0004549294601859,1.4520698676156e-08
977,WASHINGTON,2,0.508206653488693,0.0057384245647921
978,WASHINGTON,2,0.0006566871377833,2.22564505688669e-08
979,WASHINGTON,2,0.0006895922447717,2.4992801921495e-08
980,WASHINGTON,2,0.0007302755910308,3.00591591655803e-08
981,WASHINGTON,2,0.0008607477601564,3.65548842248451e-08
982,WASHINGTON,2,0.0007919898856443,2.39108427116117e-08
983,WASHINGTON,2,0.00231781330695,3.07635370443377e-07
984,WASHINGTON,2,0.0018107173739889,1.39544930037625e-07
985,WASHINGTON,2,0.0027584703019033,4.35681520016962e-07
986,WASHINGTON,2,0.256254162050268,0.0015410297356621
987,WASHINGTON,2,0.0493518131467798,0.0001292306167491
988,WASHINGTON,2,0.0115963029594193,7.32206704520686e-06
989,WASHINGTON,2,0.0098522190479592,4.68163227069571e-06
990,WASHINGTON,2,0.222437807174441,0.0020682106745341
991,WASHINGTON,2,0.220224376221851,0.0006710005031805
992,WASHINGTON,2,0.0037074987449661,7.18151182753983e-07
993,WASHINGTON,2,0.0082554115798896,3.50900266024222e-06
994,WASHINGTON,2,0.0276993994731096,4.52718786946332e-05
995,WASHINGTON,2,0.0063164049113074,2.6810727643163e-06
996,WASHINGTON,2,0.336610701869594,0.002440302007865
997,WASHINGTON,2,0.0090134250540194,3.61376528342783e-06
998,WASHINGTON,2,0.0504209839290123,0.000106879538078
999,WASHINGTON,2,0.0066543403721577,8.31203877232065e-07
1000,WASHINGTON,2,0.0111635615984287,2.38820012931562e-06
1001,WASHINGTON,2,0.0289717878973573,3.66140109193459e-05
1002,WASHINGTON,2,0.0257695265765993,1.78171983947735e-05
1003,WASHINGTON,2,0.0006371974552483,2.85096673171593e-08
1004,WASHINGTON,2,0.0029247573906239,3.29275040924127e-07
1005,WASHINGTON,2,0.0572508280415944,7.88670999854912e-06
1006,WASHINGTON,2,0.037033459254693,3.42053475491616e-05
1007,WASHINGTON,2,0.0102541856831999,4.89596136612839e-06
1008,WASHINGTON,2,0.0128002665406141,3.6946254337289e-06
1009,WASHINGTON,2,0.657990808106789,0.0022699370490645
1010,WASHINGTON,2,0.0078908686981264,2.39875509719632e-06
1011,WASHINGTON,0,1.27320625912941,0.0005935624354415
1012,WASHINGTON,2,0.0038996094439809,9.83289634500952e-07
1013,WASHINGTON,2,0.0019861864430664,2.14576653815617e-07
1014,WASHINGTON,1,0.0030358087490061,3.94098955379234e-07
1015,OREGON,0,27.8890787967269,0.41600125288772
1016,OREGON,1,0.105493042659114,0.0002542522065556
1017,WASHINGTON,1,0.0019679844862206,2.71324922410418e-07
1018,WASHINGTON,1,0.0012522181013347,1.10188770176799e-07
1019,WASHINGTON,1,0.0008756305019808,3.73354001242049e-08
1020,WASHINGTON,1,0.0529326505222519,6.32966002213825e-05
1021,OREGON,1,0.0805686198785831,3.64162713534571e-05
1022,OREGON,1,0.0520498719352352,4.42498683713755e-05
1023,OREGON,1,0.139879980630422,0.0001540160594665
1024,OREGON,1,0.000816707246834,3.18350986962148e-08
1025,OREGON,1,0.0011491942933226,6.3709475480176e-08
1026,OREGON,1,0.0019652094039664,1.54838055623648e-07
1027,OREGON,1,0.0093264878096577,2.14308151036033e-06
1028,WASHINGTON,1,0.0103803629586622,1.63880779406077e-06
1029,OREGON,1,0.0097278120128663,4.12084148226328e-06
1030,OREGON,1,0.0384650315273887,2.89731605466073e-05
1031,OREGON,1,0.0722521993647964,0.0001034823939441
1032,OREGON,1,0.0055975200696811,2.16918608852704e-06
1033,OREGON,1,0.005179472635171,1.47572278124221e-06
1034,OREGON,1,0.131619604323683,0.0002172697051485
1035,OREGON,1,0.0451793241975797,2.66417432526563e-05
1036,OREGON,1,0.0036167007637503,5.81515312828102e-07
1037,OREGON,1,0.125169939381869,0.0001243174679503
1038,OREGON,1,0.0196290280836328,6.09724938723315e-06
1039,OREGON,1,0.0167171580384202,2.69110137772382e-06
1040,OREGON,1,0.0086600936071016,2.44931830772222e-06
1041,OREGON,1,0.0096057277052997,3.27415052654368e-06
1042,OREGON,1,0.0076615364439959,1.36521037983762e-06
1043,OREGON,1,0.0106431173427567,4.07250759018126e-06
1044,OREGON,1,0.0715837747003779,9.20607969802737e-05
1045,OREGON,1,0.0099153085657131,7.82555736213203e-07
1046,OREGON,1,0.0049382189368438,9.03713371010295e-07
1047,OREGON,1,0.0079716642750972,1.5168754675258e-06
1048,OREGON,1,0.0011961942897101,1.05181554196267e-07
1049,OREGON,1,0.002359699383887,1.92988928626209e-07
1050,OREGON,1,0.0015222142981861,9.66317159702764e-08
1051,OREGON,1,0.0591108323873833,8.01118709216385e-05
1052,OREGON,1,0.0013141590337168,9.39875200126966e-08
1053,OREGON,1,0.0044307682328363,6.46734329046642e-07
1054,OREGON,1,0.0107756928579118,3.81260855203598e-06
1055,OREGON,1,0.005160937871292,7.00314533173883e-07
1056,OREGON,1,0.0019212396513374,1.13264144556486e-07
1057,OREGON,1,0.0013014549209711,7.49422447466242e-08
1058,OREGON,1,0.0010643091371015,5.72842685620461e-08
1059,OREGON,1,0.0037819481241296,4.08200932135922e-07
1060,OREGON,1,0.0028162694811414,2.5560458868422e-07
1061,OREGON,1,0.0024798270828322,2.63740433256564e-07
1062,OREGON,1,0.0009449191952787,4.91325342910229e-08
1063,OREGON,1,0.0406795752069412,2.42514461967484e-05
1064,OREGON,1,0.0046086338335181,5.20718294739138e-07
1065,OREGON,1,0.0014008035666638,8.4842915000651e-08
1066,OREGON,1,0.0013105757546382,8.33451701037098e-08
1067,OREGON,1,0.0022502789099063,3.17998485918641e-07
1068,OREGON,1,0.0006253881550502,2.24704434383707e-08
1069,OREGON,1,0.0008022930165055,2.94781126547034e-08
1070,OREGON,1,0.0005552712424603,1.71354504076764e-08
1071,OREGON,1,0.0005045557077205,1.54405673043921e-08
1072,OREGON,1,0.0011707696878915,7.19683818676202e-08
1073,OREGON,1,0.0005910395834501,2.24738221440978e-08
1074,OREGON,1,0.0008845000910004,4.14017328361106e-08
1075,OREGON,1,0.0012288927922996,8.50918681380049e-08
1076,OREGON,1,0.0023436639562914,1.86007731038311e-07
1077,OREGON,1,0.0006952969852879,3.1399777851929e-08
1078,OREGON,1,0.0379315949646657,9.97747454486416e-06
1079,OREGON,1,0.0055046979862999,1.27852132884312e-06
1080,OREGON,1,0.0006242904836995,2.67586734019844e-08
1081,OREGON,1,0.0046929723082771,1.38658855311377e-06
1082,OREGON,1,0.000937363906929,4.91001883049007e-08
1083,OREGON,1,0.0106916562171266,2.00378163854386e-06
1084,OREGON,1,0.0023066326544682,2.62659438460782e-07
1085,OREGON,1,0.0954414844819341,0.0001396480521543
1086,OREGON,1,0.0059265034537472,2.21933870660119e-06
1087,OREGON,1,0.0253474371237852,9.81317048325025e-06
1088,OREGON,1,0.0064107216296722,8.84495257059394e-07
1089,OREGON,1,0.0056472294738717,1.10839990132444e-06
1090,OREGON,1,0.0151938538919826,4.79604343689604e-06
1091,OREGON,1,0.0040436341871082,6.92005638879193e-07
1092,OREGON,1,0.149483108463267,0.0009185228261715
1093,OREGON,1,0.0830468040934595,5.2976424518291e-05
1094,OREGON,1,0.0035598774043337,5.53066942098467e-07
1095,OREGON,1,0.0059896833855722,8.8080133529628e-07
1096,OREGON,1,0.0016436228782686,8.64917052867156e-08
1097,OREGON,1,0.0233958414493265,9.41768494787076e-06
1098,OREGON,1,0.0016421707636001,1.27552701614082e-07
1099,OREGON,1,0.0008343450974223,3.89998498074852e-08
1100,OREGON,1,0.0010520256962747,3.8603160428059e-08
1101,OREGON,1,0.0087710343442172,1.79044761102906e-06
1102,OREGON,1,0.0161116390380295,1.33523639747656e-05
1103,OREGON,1,0.0338488211182281,4.1732827984357e-05
1104,OREGON,1,0.020209540834683,1.3194806158492e-05
1105,OREGON,1,0.0212154394556373,1.98498830165709e-05
1106,WASHINGTON,1,0.0958942390977416,0.0002103968870163
1107,WASHINGTON,1,0.0150302981245127,1.00784641713407e-05
1108,WASHINGTON,1,0.0040387144372466,6.76246034448939e-07
1109,OREGON,3,28.3579301982175,28.1240757436011
1110,OREGON,1,0.0081763365255648,2.87583937881321e-06
1111,OREGON,1,0.0017717539233529,1.16260126837635e-07
1112,OREGON,1,0.0007818014848198,3.93511177943077e-08
1113,OREGON,1,0.0010561466280934,7.33914032087967e-08
1114,OREGON,1,0.0011400878135207,7.63675384728768e-08
1115,OREGON,1,0.0074006201981903,1.05313801053146e-06
1116,OREGON,1,0.0398041285622179,3.52351815020961e-05
1117,OREGON,1,0.0093205584541253,3.12780438255847e-06
1118,OREGON,1,0.0023709390116685,1.65664231020423e-07
1119,OREGON,1,0.0416896378363274,5.13434216984303e-05
1120,OREGON,1,0.0064271681350955,1.02219054703813e-06
1121,OREGON,1,0.0042772329128324,1.04735714985389e-06
1122,OREGON,1,0.0042767245820477,6.80209844800462e-07
1123,OREGON,1,0.0008221297908153,3.29548767189035e-08
1124,OREGON,1,0.0055300190913179,6.6795877622127e-07
1125,OREGON,1,0.0019474347955623,2.07422386291537e-07
1126,OREGON,1,0.0012582000696657,8.00512627753977e-08
1127,OREGON,1,0.003528989942133,4.39719825833623e-07
1128,OREGON,1,0.0012012282323804,7.39281528580009e-08
1129,OREGON,1,0.0012055077841267,6.99520572289006e-08
1130,OREGON,1,0.0006556511404173,3.00766028619017e-08
1131,OREGON,1,0.0089382371696534,5.36777168986786e-06
1132,OREGON,1,0.0078230928079974,1.03382914676927e-06
1133,OREGON,1,0.0013898854323783,9.78871995592506e-08
1134,OREGON,1,0.0053884513460713,1.75715874669222e-06
1135,OREGON,1,0.0011673257346834,6.20474366542803e-08
1136,OREGON,1,0.0007150611276175,2.93817938746012e-08
1137,OREGON,1,0.0084796326624457,1.74077046623562e-06
1138,OREGON,1,0.0029149068578509,2.60173671665854e-07
1139,OREGON,1,0.0347601791047324,4.40782572780874e-05
1140,OREGON,1,0.0059502266319052,1.18685102407333e-06
1141,OREGON,1,0.0012632805363168,7.33183890287158e-08
1142,OREGON,1,0.001949308705429,1.59445406246634e-07
1143,OREGON,1,0.0065182729671577,1.11597373052664e-06
1144,OREGON,1,0.003387610526581,4.45581753912495e-07
1145,OREGON,1,0.0104905053576745,7.39422049532467e-06
1146,OREGON,1,0.0012367278596932,7.9579012369161e-08
1147,OREGON,1,0.009894311233167,1.97454274270367e-06
1148,OREGON,1,0.0017197225920542,1.15933298513748e-07
1149,OREGON,1,0.0018873121681391,1.15947818939579e-07
1150,WASHINGTON,1,0.013986824655503,8.68549321966019e-06
1151,OREGON,1,0.0403989886911762,5.02422849334661e-05
1152,OREGON,1,0.133013431056133,0.0001820213470034
1153,OREGON,1,0.0166408019788153,3.79920115287302e-06
1154,OREGON,1,0.133124463132506,0.0002438027231906
1155,OREGON,1,0.0009103303949229,5.30130445546012e-08
1156,OREGON,1,0.0008502078092983,3.1619273549711e-08
1157,OREGON,1,0.0022977073004071,1.63576686122966e-07
1158,OREGON,1,0.0025151590998099,1.87257116941989e-07
1159,OREGON,1,0.0012675199432088,5.94012434359774e-08
1160,OREGON,1,0.0210246257754629,6.17801128782531e-06
1161,OREGON,1,0.0011542958888914,6.28817239956347e-08
1162,WASHINGTON,1,0.0944531699963969,0.0001653059930023
1163,OREGON,1,0.0009865852539691,2.86845583612356e-08
1164,OREGON,1,0.0006939420269113,2.40172109418058e-08
1165,OREGON,1,0.0075696871696684,3.49449051709636e-06
1166,WASHINGTON,1,0.0021990385577098,2.39650614494984e-07
1167,OREGON,1,0.0103747459393026,2.70379823952235e-06
1168,WASHINGTON,1,0.0078040858758091,1.67092572932542e-06
1169,WASHINGTON,1,0.0117853582563636,8.48299666017215e-06
1170,WASHINGTON,1,0.0006305882912579,2.10235501537717e-08
1171,WASHINGTON,1,0.0015526752495764,8.84187061296407e-08
1172,OREGON,1,0.0031659959348299,3.61314423078257e-07
1173,OREGON,1,0.0261509564919921,2.60004554790139e-05
1174,OREGON,1,0.0020967533648404,1.78551023803629e-07
1175,OREGON,1,0.0044457864356719,4.99948259705215e-07
1176,OREGON,1,0.0248163433366811,2.18986004882809e-05
1177,OREGON,1,0.0162271218014466,5.26548786496016e-06
1178,OREGON,1,0.0010055492424391,4.94774182383888e-08
1179,OREGON,1,0.0043930204163857,3.68974791201342e-07
1180,OREGON,1,0.0029144311901467,2.54555478823371e-07
1181,OREGON,1,0.0104349855992774,3.85352282704758e-06
1182,OREGON,1,0.0087568051500558,1.72181087247098e-06
1183,OREGON,1,0.0015192646390633,1.18156826555545e-07
1184,OREGON,1,0.0025141225092731,3.14207124923561e-07
1185,OREGON,1,0.0012802002101244,8.46385377511648e-08
1186,OREGON,1,0.0007478461466494,2.85704506849136e-08
1187,OREGON,1,0.0005846409944705,1.97248992911204e-08
1188,OREGON,1,0.0299172359251497,4.05014439527457e-05
1189,OREGON,1,0.0595628268787093,3.68234810803651e-05
1190,OREGON,1,0.0259930955713036,2.23733255756405e-05
1191,OREGON,1,0.0198963863081971,4.50764199213268e-06
1192,OREGON,1,0.003812042177185,7.83495643751502e-07
1193,OREGON,1,0.0221248011558962,1.204414603175e-05
1194,OREGON,1,0.0015861076123083,1.75600751262421e-07
1195,WASHINGTON,1,0.0506312460079366,4.86659521748152e-05
1196,OREGON,1,0.0067460873281003,1.19554384785044e-06
1197,OREGON,1,0.0004695556953948,1.48768464497423e-08
1198,OREGON,1,0.0006290632257214,2.60395736006104e-08
1199,OREGON,1,0.0024289056210858,3.29592570112475e-07
1200,OREGON,1,0.0128269755959843,4.80265431983538e-06
1201,OREGON,1,0.001067222230383,6.00435834489282e-08
1202,OREGON,1,0.0345573425042111,1.18245109571386e-05
1203,OREGON,1,0.0203723690164493,1.16375157461631e-05
1204,OREGON,1,0.0570675983335792,2.90486808326875e-05
1205,OREGON,1,0.0113098150531689,2.43928807022623e-06
1206,OREGON,1,0.0078577064537124,2.14550231026301e-06
1207,OREGON,1,0.0017938774302899,1.71218460097306e-07
1208,OREGON,1,0.0019802992279659,2.04760724466268e-07
1209,OREGON,1,0.300677828273912,0.0004385014094597
1210,WASHINGTON,1,0.0006134166562493,2.58524139400614e-08
1211,OREGON,1,0.0055898730307541,6.51223029983576e-07
1212,OREGON,1,0.0087902417427982,1.40238650757931e-06
1213,OREGON,1,0.00096242498113,5.8516761427337e-08
1214,OREGON,1,0.0016897245037219,1.58877164711165e-07
1215,WASHINGTON,1,0.295896676921199,0.0018748545581202
1216,OREGON,1,0.000755605342929,3.2736699409784e-08
1217,OREGON,1,0.0097638888330321,4.06746086135706e-06
1218,OREGON,1,0.0021282327993593,1.68058357854045e-07
1219,OREGON,1,0.0030940433377578,4.85543572418203e-07
1220,OREGON,1,0.0150054775550319,5.93574911740403e-06
1221,OREGON,1,0.0022050888113039,2.18445586250079e-07
1222,OREGON,1,0.0009329041338115,3.89369817915699e-08
1223,OREGON,1,0.0295108144637137,4.57038713881415e-05
1224,OREGON,1,0.0595350890812867,3.16874232619359e-05
1225,OREGON,1,0.0491366517303068,5.73606389721216e-05
1226,OREGON,1,0.0592382004206627,3.11336459255925e-05
1227,OREGON,1,0.0039606320255927,8.16027051731764e-07
1228,OREGON,1,0.0056964148087724,1.34898766918596e-06
1229,OREGON,1,0.0075735769195113,1.12890703372597e-06
1230,OREGON,1,0.0010122551109337,6.56667364424749e-08
