OBJECTID,LAND_CLASS,CT_LEGEND,STATE_COD,STATE_NAME,CNTY_FIELD,CNTY_COD,CNTY_NAME,LABEL_FLAG,MAP_LABEL,CT_LABEL_Y,CT_LABEL_N,SHAPE_Length,SHAPE_Area
970,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,278.916753756215,-4262.34776927255
971,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,419.062514860824,-9698.12206792606
972,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,192.215376062344,-2564.3910647828
973,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,235.145172506262,-3477.78793091186
974,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,734.655712762607,-23051.473469409
975,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,166.74220745938,-2004.54697233079
976,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,136.139495759633,-1323.24566582588
977,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,281.173690811393,-4495.51211393963
978,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,286.850088071731,-5047.93963385757
979,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,152.891127741221,-1572.69619324791
980,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,539.283416601005,-18779.7490807592
981,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,508.11058290803,-12323.2746398587
982,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,2364.65940010391,-125256.561387212
983,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,234.433061963571,-3218.06840936591
984,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,624.744947116936,-14855.8646626109
985,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,230.802631342735,-3541.90970666475
986,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,338.656736930485,-5943.92796610128
987,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,473.770847285228,-12772.5523019532
988,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,1913.07244746865,-212397.664972038
989,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,723.603940695136,-28369.3369780953
990,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,256.578439416568,-4172.37092158379
991,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,565.822118760395,-13155.7359008031
992,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,277.545315356389,-3557.51149379049
993,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,169.935437081482,-2006.98385177802
994,Land,Other States,NY,New York,CNTYCODE,60,Bronx,True,Bronx, ,Bronx,326574.214243194,-1140275764.40344
995,Land,Other States,NY,New York,CNTYCODE,28,Nassau,True,Nassau, ,Nassau,861775.91392878,-7425677030.1582
996,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,9434.03753410316,-2866876.52073711
997,Land,Other States,NY,New York,CNTYCODE,55,Westchester,False, , , ,9000.99988158485,-3406408.70825439
998,Land,Other States,NY,New York,CNTYCODE,62,New York,True,New York, ,New York,217181.6210164,-590572597.697326
999,Land,Other States,NY,New York,CNTYCODE,60,Bronx,False, , , ,34119.9034738666,-11917672.2942447
1000,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,3425.67292059726,-575223.594944014
1001,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,219213.845088792,-93170438.6758488
1002,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,7519.55400315028,-2717527.68799466
1003,Land,Other States,NJ,New Jersey,FIPSCO,17,Hudson,True,Hudson, ,Hudson,247312.23884641,-733775011.605977
1004,Land,Other States,NY,New York,CNTYCODE,60,Bronx,False, , , ,4031.03176069566,-805705.650080706
1005,Land,Other States,NY,New York,CNTYCODE,62,New York,False, , , ,25204.0213733221,-23214866.0914841
1006,Land,Other States,NY,New York,CNTYCODE,63,Queens,True,Queens, ,Queens,370941.613480662,-2743162844.76211
1007,Land,Other States,NY,New York,CNTYCODE,60,Bronx,False, , , ,18384.5471103518,-17604555.8278228
1008,Land,Other States,NY,New York,CNTYCODE,60,Bronx,False, , , ,1937.83971060105,-255355.858789158
1009,Land,Other States,NJ,New Jersey,FIPSCO,17,Hudson,False, , , ,7729.50026034184,-3513012.63094988
1010,Land,Other States,NY,New York,CNTYCODE,62,New York,False, , , ,21379.196808286,-6460743.59969156
1011,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,5468.68225107911,-1442071.03407379
1012,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,392631.131785333,-242945805.498857
1013,Land,Other States,NY,New York,CNTYCODE,61,Kings,True,Kings, ,Kings,500856.755892317,-1909062316.62443
1014,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,4770.95185931398,-1112710.61567689
1015,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,2438.58564383123,-282655.152224703
1016,Land,Other States,NJ,New Jersey,FIPSCO,17,Hudson,False, , , ,6399.05556576974,-1247174.22047431
1017,Land,Other States,NY,New York,CNTYCODE,62,New York,False, , , ,16114.7021395225,-7864213.66490042
1018,Land,Other States,NJ,New Jersey,FIPSCO,17,Hudson,False, , , ,3158.7919889498,-631979.935655862
1019,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,36803.9326695314,-47088390.331555
1020,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,8701.71326477143,-3827596.91955999
1021,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,1841.6808474458,-192121.035221521
1022,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,19072.5281328559,-6333803.9992684
1023,Land,Other States,NY,New York,CNTYCODE,64,Richmond,True,Richmond, ,Richmond,88276.127866737,-106356338.75545
1024,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,27283.2678704453,-16643628.8829064
1025,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2193.02437377091,-191531.140534433
1026,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,137659.685926433,-100021830.762159
1027,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5653.67026212329,-1715315.73211632
1028,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5464.25983044553,-1060615.73297375
1029,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5566.21913228963,-1266905.53357839
1030,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,62696.6238648181,-45341614.3787455
1031,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,6301.93664790982,-1723771.4167269
1032,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,21249.9444804004,-10396724.7693326
1033,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,14937.3713499983,-11691053.4019875
1034,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,10708.9393863543,-1589529.27853253
1035,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,4448.39881316983,-1088201.48869335
1036,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,12521.7645184455,-5115942.48327376
1037,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,16682.6314507057,-5751543.55508556
1038,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,7011.81280842525,-921102.294502167
1039,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,18319.0890526917,-12257619.6167697
1040,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,17529.9266467189,-13715957.9903373
1041,Land,Other States,NY,New York,CNTYCODE,47,Suffolk,False, , , ,13433.8082349705,-5368010.89194754
1042,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,828.148721398989,-22100.4173829287
1043,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,567.946201618544,-14626.5668711502
1044,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,4936.61379071517,-623354.809824411
1045,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,11444.7909478597,-3364381.64212053
1046,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,2225.22229842204,-161328.867183697
1047,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,11272.8338397953,-2076004.32306169
1048,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,14094.9345137596,-7623740.95617933
1049,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,16004.4571795409,-8340924.27540853
1050,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2973.60793864436,-464351.004081202
1051,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,5816.80892726189,-765222.754457478
1052,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,6445.25247605585,-732356.327228572
1053,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,15876.2790830137,-6218379.65772112
1054,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,21135.7798193599,-10063486.8921469
1055,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,1021.31126829746,-33036.3321107844
1056,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,3061.84578554426,-351398.50624837
1057,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2366.97810584777,-95155.1058496762
1058,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,10021.4671768094,-4157936.38991486
1059,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,8176.1426623803,-1214020.20549321
1060,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3102.98458963597,-253988.965919787
1061,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,4363.91342527885,-414857.873824313
1062,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,25782.1969957721,-10732390.6997152
1063,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,2204.64660018812,-269953.747039841
1064,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,1596.39559536018,-119636.344518744
1065,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,23930.857717452,-15840245.8908468
1066,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,22040.26890949,-15302760.5161542
1067,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,1916.94927921806,-133592.687127378
1068,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,13887.0674721892,-6247187.38236095
1069,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,12407.4380953996,-6793527.89756934
1070,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,8856.75380307286,-2954265.98175754
1071,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,9588.66349053191,-3742377.14566952
1072,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,6002.94297545121,-1585263.46739781
1073,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,7075.19147284519,-1227564.28205028
1074,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,5503.96477201452,-661472.680048024
1075,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,1783.50569197973,-174831.03608478
1076,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3942.92619976496,-614140.349758759
1077,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,13421.2895201357,-4634490.05503699
1078,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3218.63747765562,-589062.761012188
1079,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,16697.6864464746,-3832443.43639434
1080,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,1430.94148396821,-69599.3154945029
1081,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,12352.1227771302,-4700174.33316078
1082,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,513.890848821254,-16659.1879822324
1083,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,10456.6390710898,-3497976.42528527
1084,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2917.37640807629,-433240.621561052
1085,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,10082.6161155757,-3381588.28401196
1086,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,1666.96239586264,-133019.282738429
1087,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3721.1629019844,-714266.19999202
1088,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3006.77982223331,-356718.635235632
1089,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,11120.7038365565,-4227477.96163702
1090,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,4609.29330924275,-954911.123235271
1091,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,8725.63213195145,-2006343.98108341
1092,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,34187.4981729443,-23472105.4950089
1093,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,4507.81593877586,-642164.514551778
1094,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,9664.42935728994,-3081030.20040758
1095,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,121852.72330157,-131809875.006532
1096,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,9782.59183893901,-3298898.66849662
1097,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3831.87243092921,-454061.347657239
1098,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3451.33510159161,-646552.945257454
1099,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,14419.2301382407,-5768333.30590106
1100,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,169632.154499572,-210224314.136416
1101,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,1102.86361235885,-67550.0470715576
1102,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5409.230842909,-1092004.69933566
1103,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,15792.5588739142,-8239025.18480649
1104,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,11463.9913188479,-3397581.46941478
1105,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,3365.67831515902,-260502.752082327
1106,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,1432.8742810084,-88177.3284769683
1107,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,534.589633490186,-13305.0955247611
1108,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3962.33787698434,-572702.82831913
1109,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,18998.2937532259,-3981255.02064108
1110,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,14642.1449225799,-6325395.96656492
1111,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,6409.07368318025,-1703791.09586511
1112,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,11156.072776799,-4930048.69638567
1113,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,598.254397512633,-16762.6206196672
1114,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,14004.816738478,-4756994.89476602
1115,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,1920.34047217955,-142577.100596158
1116,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2271.75627473762,-127556.533839786
1117,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,16301.4405876198,-13014990.7439839
1118,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,750.339132438028,-30883.7764211854
1119,Land,Other States,NY,New York,CNTYCODE,63,Queens,False, , , ,2006.10008424653,-110327.95943523
1120,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,12997.6476075753,-3433582.14601791
1121,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,9418.67809224091,-5006130.28327045
1122,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2774.1614806701,-280305.591569309
1123,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3865.14010231236,-970606.487649777
1124,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,17895.3569076398,-13507276.7767777
1125,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2289.114390306,-262428.080232019
1126,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2988.75838710526,-281559.436969974
1127,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,6715.85637136824,-676008.182904494
1128,Land,Other States,NY,New York,CNTYCODE,61,Kings,False, , , ,8814.65403653424,-3807190.49436114
1129,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5548.56232508907,-1350909.17287398
1130,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,5685.37599549784,-540887.193763317
1131,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,4587.47635250003,-587098.331230083
1132,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,8952.37595495602,-2012242.99879456
1133,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,3083.19271414135,-514078.231807557
1134,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,2768.13235567234,-412445.273936954
1135,Land,Other States,NY,New York,CNTYCODE,28,Nassau,False, , , ,1480.05887757122,-85694.4167131595
1136,Water,Water, , , ,0, ,False, , , ,13721983.5396248,-149859844394.658
1137,Land,Connecticut,CT,Connecticut,CNTY_COD,6,New London,False, , , ,2237.34560702736,-291502.554889966
1138,Land,Other States,RI,Rhode Island,CFIPS,9,Washington,False, , , ,13008.2353645915,-2033116.18096628
1139,Land,Connecticut,CT,Connecticut,CNTY_COD,6,New London,False, , , ,296.287786287109,-5696.52434378074
1140,Land,Connecticut,CT,Connecticut,CNTY_COD,6,New London,False, , , ,975.991755129145,-40428.657297178
1141,Land,Connecticut,CT,Connecticut,CNTY_COD,6,New London,False, , , ,395.288407254571,-7937.41256699064
1142,Land,Other States,RI,Rhode Island,CFIPS,9,Washington,False, , , ,324.215176468303,-7083.74909030674
1143,Land,Other States,RI,Rhode Island,CFIPS,0, ,False, , , ,101.523554457851,-556.496297732469
1144,Water,Water,CT,Connecticut, ,0, ,False, , , ,4176838.86545625,-16668175646.6461
