OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,SASC_STE_ADSYS_CODE,STE_ADSYS_CODE_DESC,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
10070,395-S-41,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",108,PLAINFIELD,2022,784987bb-89dc-4887-845f-25cd5f503351,839.497185135107
10071,395-S-60,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",115,PUTNAM,2022,33546c70-b67e-4419-815e-79fca36adaaa,1361.52790889485
10072,395-S-75,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",141,THOMPSON,2022,dd99cadd-ad5c-4922-8b68-3ce8978ddc8a,1284.87158228991
10073,40-N,2.25,3.08,1,State Primary (State Maintained),61,HAMDEN,2022,53ee59f1-ced2-440d-9a88-8bc05b5a6876,4429.62935670785
10074,40-N-7A,0.0,0.08,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,bde29e9f-0c0c-4c41-a9e9-779d16e492cd,334.862993824297
10075,40-S-3,0.0,0.29,5,"Ramps, Turning Roadways or Connectors",100,NORTH HAVEN,2022,80d5c2b6-c103-48da-a06d-cedcb7a87f72,1597.46882471317
10076,40-S-6,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",61,HAMDEN,2022,9824eeb6-3ad5-46ca-8e48-7d5c493522ed,834.45778996227
10077,404-E,0.0,0.43,4,State Special Service (State Maintained),48,ENFIELD,2022,997e3584-918d-4597-a8d7-63e6bf1800d4,2235.84192141826
10078,41M-E,0.67,1.13,I,State Park and Forest,62,HAMPTON,2022,66a6838e-ad56-454c-9b84-7d9fe4682b02,2437.82632059941
10079,691-W,4.67,6.04,1,State Primary (State Maintained),131,SOUTHINGTON,2022,2babd546-ea2d-47e7-946f-0ce8d40d535a,7235.65756493172
10080,691-W,8.3,8.62,7,"Ramp or TR Serving as mainline, state primary",131,SOUTHINGTON,2022,0b285df1-11b8-4d10-89e6-4d095e3d15f9,1637.78111540806
10081,691-W-1,0.0,0.27,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,2f331e7b-192c-49d9-aef4-40cd4baaa6a5,1423.53623553632
10082,691-W-19,0.0,0.24,5,"Ramps, Turning Roadways or Connectors",25,CHESHIRE,2022,f6e7ce9e-9d2c-4d85-91ea-5805fcbe8be0,1366.44446398346
10083,691-W-801,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,efc4b6df-a631-4acc-a311-628f24b4ff80,945.915723849307
10084,693-N,1.06,1.41,1,State Primary (State Maintained),85,MONTVILLE,2022,a3cbaf42-0108-4ec6-85c1-26bd12ac2ce3,1885.33569831772
10085,695-E-2,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",68,KILLINGLY,2022,2f07fc4f-f402-4510-9723-e54fe7c19cf8,1301.87159944322
10086,7-N,67.73,69.04,1,State Primary (State Maintained),121,SALISBURY,2022,369219dc-ce28-4154-8336-99cb877771f7,6908.48717878392
10087,91-N,21.17,25.83,1,State Primary (State Maintained),82,MIDDLETOWN,2022,bcbc0d9b-8ea2-40e5-a526-0b702f4c3b2d,24654.3828215315
10088,91-N,25.83,28.04,1,State Primary (State Maintained),33,CROMWELL,2022,2369a404-9bc5-4ace-a14e-937d8d06755e,11706.4203717117
10089,15-S-212,0.0,0.09,5,"Ramps, Turning Roadways or Connectors",148,WALLINGFORD,2022,9c7893cb-8491-4a62-b3e9-e2bcef0bb63a,532.195137999953
10090,15-S-66A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",50,FAIRFIELD,2022,7a070611-aa76-4d8e-90c1-5d9792188f88,60.9259039237276
10091,15-S-76,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,e313b2f2-f912-4f5d-a43b-e4b25293555a,814.94012865501
10092,15-S-94,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,deb60bf7-1ca8-4aa9-bd67-5f1358aa8656,1011.40968988378
10093,15-S-95,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,fa7917b4-c723-4bf5-910f-405ce9b8e462,1296.27621462092
10094,151-N,4.81,6.09,2,State Secondary (State Maintained),60,HADDAM,2022,449cb7ff-8763-45de-8757-2f58b848b5fe,6797.05916864437
10095,154-N,28.04,28.24,8,"Ramp serving as mainline, state secondary",82,MIDDLETOWN,2022,c3e7a58b-9e0b-461a-8513-517b29a810b9,1118.55720628847
10096,156-E,6.24,15.38,2,State Secondary (State Maintained),104,OLD LYME,2022,c5771281-3ba1-4abe-a041-5f572ac57955,48174.29610817
10097,156-E,15.38,19.8,2,State Secondary (State Maintained),44,EAST LYME,2022,6be264b3-acb6-44be-a6d9-3043ee7af2e3,23295.3676934621
10098,5-N,15.07,19.3,2,State Secondary (State Maintained),79,MERIDEN,2022,92941612-5599-4b83-b3fa-a1d9f4d1a568,22340.4356140108
10099,5-N,28.68,28.75,2,State Secondary (State Maintained),93,NEWINGTON,2022,fae5bf2a-b6c5-4bec-96c5-34eb3d095a75,338.680171282147
10100,5-N,38.27,43.22,1,State Primary (State Maintained),132,SOUTH WINDSOR,2022,0d0044d8-f873-42c5-8669-75c221050452,26164.2699490261
10101,510-N,0.0,1.52,2,State Secondary (State Maintained),46,EAST WINDSOR,2022,13ec33fc-3878-43d4-9fb2-ebd45eb19563,8019.57159984121
10102,7-N-2,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,b0da1263-82fe-4fe0-8afd-a5c857dd922a,829.357777801478
10103,7-S-1,0.0,0.56,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,1ab68818-1e62-4a8d-9e41-c7944c7b499a,2941.19820893191
10104,7-S-55,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",18,BROOKFIELD,2022,6e55bd28-4997-4a9a-8b51-ba7ef4bd4470,888.933038143799
10105,7-S-55,0.17,0.29,5,"Ramps, Turning Roadways or Connectors",34,DANBURY,2022,cc2ba9f9-0903-4508-bc17-36615ee94cd2,705.118543131706
10106,7-S-55A,0.0,0.04,5,"Ramps, Turning Roadways or Connectors",18,BROOKFIELD,2022,4c5c75b8-18a8-4894-8768-babef7c051b6,222.127282489283
10107,7-S-8A,0.0,0.03,5,"Ramps, Turning Roadways or Connectors",102,NORWALK,2022,2439e48b-7302-4f11-a0f9-6ca407b8585d,197.256875938998
10108,700-W,0.0,1.73,2,State Secondary (State Maintained),15,BRIDGEPORT,2022,cb3ab6a3-2e71-42a1-a101-095d13a5b84f,9166.72733134047
10109,71-N,0.0,1.21,2,State Secondary (State Maintained),148,WALLINGFORD,2022,1aaaf98b-9c93-49ed-8c67-64ddd08b39d4,6414.28943387686
10110,712-E,0.0,0.18,2,State Secondary (State Maintained),126,SHELTON,2022,6aab330e-eff0-42bb-b25c-30051027342b,953.174091487528
10111,91-N,28.04,32.15,1,State Primary (State Maintained),118,ROCKY HILL,2022,64caa154-4520-448a-af48-1721b7f61148,21632.3365022569
10112,91-N,49.94,51.66,1,State Primary (State Maintained),46,EAST WINDSOR,2022,49e11e8f-f0ab-44b5-838e-0cdff7eb2855,9003.41377116634
10113,91-N-102,0.0,0.34,5,"Ramps, Turning Roadways or Connectors",46,EAST WINDSOR,2022,ff1f5be6-5fcf-40b3-b933-0191c70f0250,1822.69330099074
10114,91-N-123,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,c6171f4c-4f8f-4f18-9bff-e75aba17dd53,802.125080557159
10115,91-N-14,0.0,0.19,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,61ed29b6-9f13-403b-aa03-c388acbad3e6,982.833091924704
10116,159-N,7.65,10.49,2,State Secondary (State Maintained),165,WINDSOR LOCKS,2022,bdfd8b24-c4ec-4e28-bcf1-9e9914523e21,15039.3797818434
10117,16-E,11.51,15.21,2,State Secondary (State Maintained),28,COLCHESTER,2022,f4af9e5a-770a-41fb-8d68-d81ca946e3be,19481.8163281021
10118,160-E,0.0,1.05,2,State Secondary (State Maintained),7,BERLIN,2022,61d8f81c-a8e9-48cd-8cc9-12e7493574e1,5561.57456971921
10119,161-N,6.93,8.03,2,State Secondary (State Maintained),85,MONTVILLE,2022,0c78bb9b-0aa2-4431-84b7-9c0419848f23,5847.10294973252
10120,6-E,79.79,84.77,1,State Primary (State Maintained),1,ANDOVER,2022,a0a70014-9aa1-4a81-b21f-08e00d3b4fc9,26224.0273270469
10121,6-E,84.77,88.07,1,State Primary (State Maintained),30,COLUMBIA,2022,102604fe-89b9-4f2b-8239-9f6b2168a99c,17484.2846193399
10122,6-E,93.15,95.39,1,State Primary (State Maintained),163,WINDHAM,2022,1229d233-3137-44ab-9a80-4798410c60d5,11903.2722545524
10123,6-E-18A,0.0,0.04,5,"Ramps, Turning Roadways or Connectors",77,MANSFIELD,2022,2662bdae-b4b6-44cc-ab96-aba4f574c896,193.862437112647
10124,719-N,0.0,2.02,2,State Secondary (State Maintained),102,NORWALK,2022,4aace650-20b9-47de-8761-8493e7f8c70b,10695.8593295767
10125,72-N,15.5,19.81,2,State Secondary (State Maintained),65,HARWINTON,2022,d582f723-2466-47b9-a96a-e5a42cf8481f,22681.7056455108
10126,91-N-147,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,5479f064-6e63-4080-ad72-b5a2e0b9d557,1561.31863913964
10127,91-N-163,0.0,0.28,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,c4d70cd0-ba7e-48b6-8493-f0fda1e9d187,1469.89044463732
10128,91-N-16A,0.0,0.07,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,cee1325a-85cc-4bf4-bfe6-e923d3b97d89,418.788058933453
10129,91-N-172,0.0,0.46,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,32d3541e-1cfd-44db-be91-4e272a74a61b,2366.43932243229
10130,91-N-174,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,05429067-8362-4af0-a668-3802934129d7,1143.11935521291
10131,91-N-331,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,91f5bf3c-e861-4ad1-a2f0-da01d8e0a63c,1195.51144917475
10132,91-N-40,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",33,CROMWELL,2022,e9eecd53-ceba-4627-83fd-74c2216448c1,1260.90189433512
10133,91-N-700,0.0,1.37,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,5ebf2f1d-e7d7-4a59-8ba0-3a3dd3739600,6956.54614763601
10134,91-N-700,1.63,7.0,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,a954053e-898b-417f-a7aa-06732ca7e760,28412.9626011627
10135,91-S-110,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",48,ENFIELD,2022,4fd892d9-d49d-4b0d-9838-282856acc734,899.062948965968
10136,91-S-145A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,e4a1f81e-dca9-4a31-94bd-b4026f5c3c39,133.495606024566
10137,165-E,7.87,11.02,2,State Secondary (State Maintained),57,GRISWOLD,2022,ba7015b7-da5a-40ac-bdca-f3cd203cfcff,16654.3240980064
10138,166-E,0.0,0.89,2,State Secondary (State Maintained),154,WESTBROOK,2022,fded61a7-cac4-4cb6-9b60-faac6a146a12,4703.36757046875
10139,167-N,0.74,4.94,2,State Secondary (State Maintained),4,AVON,2022,460adeb3-1504-4472-8f90-4eba443ab2c2,22193.6600787761
10140,42-E,6.28,10.26,2,State Secondary (State Maintained),8,BETHANY,2022,d78d15fc-cd5a-4135-8ff9-bbfcdc9bf6dc,20969.4233325969
10141,42-E,10.26,10.69,2,State Secondary (State Maintained),114,PROSPECT,2022,432542e2-14a6-43c6-b126-897465a9ea59,2270.47349695398
10142,422-E,0.0,0.31,4,State Special Service (State Maintained),159,WETHERSFIELD,2022,dc49fdf9-9473-451b-aecd-bf45f9b87ac0,1673.91522031539
10143,42L-E,0.0,0.44,I,State Park and Forest,125,SHARON,2022,bbff7658-c2b9-4a9b-9339-07fadeada993,2391.05680314457
10144,432-N,0.0,0.54,4,State Special Service (State Maintained),44,EAST LYME,2022,6d262e23-e30d-4bee-bdaf-a56c921580a8,2864.16613442149
10145,72-N-20,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",88,NEW BRITAIN,2022,3d7f1fdd-ef92-4a51-a855-1777ae1bb8ab,873.768863738677
10146,720-E,0.0,0.26,2,State Secondary (State Maintained),100,NORTH HAVEN,2022,e3436ac3-5105-4493-8f8a-2b4fc8c0c933,1408.21775638646
10147,722-N,0.0,0.37,2,State Secondary (State Maintained),15,BRIDGEPORT,2022,bf258801-9415-44c9-adf9-8d757e7e5484,1990.96972792488
10148,727-N,0.0,0.47,2,State Secondary (State Maintained),36,DERBY,2022,47858087-82e8-435d-9085-d52f42b7d815,2595.1294259349
10149,728-N,0.0,0.88,2,State Secondary (State Maintained),124,SEYMOUR,2022,6de48505-8b7c-4b77-b0cb-45d4e83103b2,4614.91084168631
10150,729-E,0.0,0.58,2,State Secondary (State Maintained),100,NORTH HAVEN,2022,212a52ff-9935-4ca0-8efb-14c92e3d948b,3156.43246974374
10151,740-N,0.0,2.49,2,State Secondary (State Maintained),14,BRANFORD,2022,19b6d59b-6658-4757-a7e1-3920fb7f3294,13156.5077734382
10152,75-N,0.0,5.0,2,State Secondary (State Maintained),164,WINDSOR,2022,0d9b6f4e-f7db-471f-816c-83392a93a19d,26432.8847452047
10153,91-S-166,0.0,0.44,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,5cb678b9-c36b-4bbe-a56a-9330cabf01f3,2253.24706778601
10154,91-S-177,0.0,0.27,5,"Ramps, Turning Roadways or Connectors",165,WINDSOR LOCKS,2022,e7e73a95-dec1-42e2-a599-d4a738f1ad2f,1424.07610828861
10155,91-S-181,0.0,0.44,5,"Ramps, Turning Roadways or Connectors",165,WINDSOR LOCKS,2022,9c6bcd67-9bf7-4573-b19b-4d019f4c5b9a,2287.28114752452
10156,91-S-2,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,8aa72b63-3741-443b-b80f-eaa3ab0f4129,1401.5298129623
10157,91-S-204,0.0,0.36,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,e0e1b50d-ad8f-4d96-8218-c7aa315f2768,1797.71911817598
10158,91-S-37,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",148,WALLINGFORD,2022,a4ee915e-c819-4bef-a2fd-1f7a42ed4c75,815.392465073632
10159,91-S-58,0.0,0.13,5,"Ramps, Turning Roadways or Connectors",159,WETHERSFIELD,2022,1606f10e-2e4f-4a41-afe6-85892d3d6430,727.01682238526
10160,91-S-701,0.0,5.66,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,06c36013-df5d-4484-b29b-6bd6693cd127,29887.6406262269
10161,91-S-709,0.0,0.34,5,"Ramps, Turning Roadways or Connectors",164,WINDSOR,2022,6b5b7740-3038-44d9-a866-24fb08137edd,1744.9053047221
10162,91-S-802,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,a969b1e6-b136-442a-88ba-558d57da635a,1357.26909410722
10163,91-S-809,0.0,0.17,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,782e5d5c-e1b4-4131-8a99-05797c15f8d3,836.338741459149
10164,91-S-819,0.0,0.45,5,"Ramps, Turning Roadways or Connectors",33,CROMWELL,2022,4f79bdd9-3d48-481e-82a7-fffb43003f6c,2340.94883971928
10165,91-S-829,0.0,0.7,5,"Ramps, Turning Roadways or Connectors",63,HARTFORD,2022,4fef460a-467e-4f67-8f43-743f3c3edcb1,3651.01409112868
10166,17-N,7.04,10.78,1,State Primary (State Maintained),98,NORTH BRANFORD,2022,04d6e43c-064b-4e6f-8b57-e3ae129fb206,19833.000376379
10167,17-N,26.12,30.58,2,State Secondary (State Maintained),112,PORTLAND,2022,9233e230-63a2-4844-b65d-2d5f71d5a256,23563.3525298805
10168,17-N-6,0.0,0.3,5,"Ramps, Turning Roadways or Connectors",53,GLASTONBURY,2022,29d7612d-f8b2-4234-b4be-03ca7276d644,1610.1502373251
10169,57-N,0.0,2.55,2,State Secondary (State Maintained),158,WESTPORT,2022,0c20f822-7a6f-436c-993e-bb3dbcdf5f32,13477.3155296812
10170,571-E,0.0,1.52,2,State Secondary (State Maintained),7,BERLIN,2022,2e13103e-b36a-4a57-8363-a74388a64eed,8093.58485676129
10171,571-W-4,0.0,0.25,5,"Ramps, Turning Roadways or Connectors",7,BERLIN,2022,188f8728-8f97-47b9-b56b-f0aa98d2f598,1298.00895012041
10172,796-N,1.78,2.78,7,"Ramp or TR Serving as mainline, state primary",83,MILFORD,2022,e9e80f22-d19e-4878-a228-e72ad5b2736f,5266.33692965382
10173,796-N-1,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",83,MILFORD,2022,f8a90d91-00be-4ae5-a37e-acb60a5ad824,877.04372231233
10174,8-N,58.31,58.51,7,"Ramp or TR Serving as mainline, state primary",162,WINCHESTER,2022,d09ec9d2-3f4a-4a24-b076-5f38b7b16ef6,1045.10516279399
10175,91-S-854,0.0,0.23,5,"Ramps, Turning Roadways or Connectors",79,MERIDEN,2022,6de45f30-b1ec-4866-88d6-e2e0faaf1aec,1250.5547519759
10176,916-E,0.0,0.16,1,State Primary (State Maintained),92,NEW HAVEN,2022,fd4d2df4-91d1-47ec-b2a6-dbb3fecc9388,886.624853316462
10177,921-W,0.0,0.23,A,State Maintained Stubs & Bypassed section (State Secondary),92,NEW HAVEN,2022,93e54b08-28b8-4a7d-96f0-358ea9c7d650,1248.89580922169
10178,94-E,8.53,9.33,2,State Secondary (State Maintained),66,HEBRON,2022,dea33274-7668-4603-9bba-83b50a4001d7,4191.40265663125
10179,95-N,34.54,41.33,1,State Primary (State Maintained),83,MILFORD,2022,603d9de3-1e48-4fea-803f-a9370d075c75,35797.0765781045
10180,95-N,70.46,74.19,1,State Primary (State Maintained),154,WESTBROOK,2022,36a33afa-e687-463a-bd00-f75a7fac82ed,19579.4165270541
10181,95-N-101,0.14,0.2,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,a8bc09a3-8564-492c-b6f7-54edd91eeae1,318.223810165131
10182,95-N-114,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",83,MILFORD,2022,473056d0-63a9-4508-81bf-59e87144bcd9,896.330020507718
10183,171-E,6.94,8.54,2,State Secondary (State Maintained),38,EASTFORD,2022,4938f984-c2bf-4dc0-8909-cf6df9cb2a15,8517.85942801489
10184,172-N,0.0,4.45,2,State Secondary (State Maintained),130,SOUTHBURY,2022,30592c46-02a0-47cc-b668-7791c4d29c21,23544.9065755083
10185,176L-W,0.0,0.06,I,State Park and Forest,73,LITCHFIELD,2022,af338743-195d-493d-a531-c1f756e2adfc,313.462550273512
10186,183-N,0.0,6.03,2,State Secondary (State Maintained),143,TORRINGTON,2022,864b969e-6ec5-49a8-b622-4940a1da278c,31839.0982580313
10187,184-E,0.0,6.43,2,State Secondary (State Maintained),58,GROTON,2022,b4a5a486-e8df-4fce-a13a-8a78abe50291,33952.0993599021
10188,184-E,12.22,15.66,2,State Secondary (State Maintained),101,NORTH STONINGTON,2022,03e3c013-b4fe-4ac4-bd23-fc5202497b82,18125.0387248995
10189,184-E-7,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",58,GROTON,2022,94c839f3-c313-4b81-9043-bba2acc840b8,895.399302145617
10190,184-E-8,0.0,0.16,5,"Ramps, Turning Roadways or Connectors",58,GROTON,2022,a8a87dd4-322b-4afd-9b5c-a0b9e74120df,866.69463149049
10191,184-W,12.2,12.22,1,State Primary (State Maintained),101,NORTH STONINGTON,2022,55843bb1-bc70-4028-9518-dcccfaf62865,106.262231327203
10192,185L-W,0.0,0.02,I,State Park and Forest,4,AVON,2022,8512e892-ed4a-4928-949f-8fdaae51b48b,87.3245164005258
10193,524-N,0.0,0.31,2,State Secondary (State Maintained),33,CROMWELL,2022,715315ba-3b3c-4416-b802-24dbda514898,1658.57829562544
10194,53-N,20.77,23.57,1,State Primary (State Maintained),34,DANBURY,2022,04ecef79-b8fd-4923-b109-7e821474b307,14846.1623019016
10195,534-E,0.0,2.81,2,State Secondary (State Maintained),76,MANCHESTER,2022,f6ae6d2a-239d-4f9d-aeb6-4c1bc25ab069,14873.8874271501
10196,540-E,0.0,1.43,2,State Secondary (State Maintained),39,EAST GRANBY,2022,7c488f85-b0d7-46cc-acb9-44a3bdc3977f,7625.1317251341
10197,545-E,0.0,0.15,2,State Secondary (State Maintained),82,MIDDLETOWN,2022,02ffe04e-ff6c-49ae-951e-2f6d95078b16,900.328622231553
10198,8-N,58.51,62.0,1,State Primary (State Maintained),162,WINCHESTER,2022,cab3423a-85e4-462c-bc43-b5c46a875d11,18501.1284351857
10199,8-N-11A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",138,STRATFORD,2022,8d3c3c7a-1b5b-4a18-8421-d4a636b048b2,169.655786564657
10200,8-N-144,0.0,0.28,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,c596f994-1d15-437d-bfc6-103d451b16f8,1506.13331524931
10201,8-N-22,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",126,SHELTON,2022,99117034-d521-409d-bc7f-b30bbdc74319,1053.45340828351
10202,8-N-23,0.0,0.06,5,"Ramps, Turning Roadways or Connectors",126,SHELTON,2022,7329e63f-5c97-4083-96d9-2e17de57989b,375.936643328542
10203,8-N-40,0.15,0.18,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,bea41586-5bc7-48e7-89e0-6297d3d5be02,181.236921857532
10204,8-N-42T,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,ded6b58e-42c6-4401-ba97-9fdfb8b06432,143.662145130553
10205,8-N-46,0.0,0.1,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,05131073-970a-403e-b570-c244e8d83b79,545.806203442754
10206,8-N-48A,0.0,0.04,5,"Ramps, Turning Roadways or Connectors",124,SEYMOUR,2022,3871aadd-b339-462b-baa1-748bad928751,224.605467498294
10207,8-N-61,0.0,0.14,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,8aa9fc1a-ed3a-46f1-a056-58aa57a7b090,712.164904067912
10208,95-N-132,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",83,MILFORD,2022,04f1f145-cb2b-4a45-b4f2-5b541c799859,1103.05926621668
10209,95-N-150A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",156,WEST HAVEN,2022,a7c0b698-4d81-4b3d-96e7-091de1b09f6b,99.4925713572629
10210,95-N-169,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",43,EAST HAVEN,2022,0d4d2df8-ddf5-4b26-9742-67a17634a8bb,1046.4709203416
10211,95-N-180,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",14,BRANFORD,2022,dd8b036d-29a5-43c8-a7f0-37c9318ebd8c,769.7701137617
10212,95-N-183,0.0,0.33,5,"Ramps, Turning Roadways or Connectors",59,GUILFORD,2022,d2b3063f-7ea0-423d-94cd-dd19f58c81b7,1686.08645161934
10213,95-N-186A,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",59,GUILFORD,2022,c15b87b5-6a9a-4d61-849b-932fc44bc586,838.728089137295
10214,95-N-216,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",154,WESTBROOK,2022,fd2f91eb-df96-4e1f-ba80-c515cc6c1c17,166.324598251514
10215,95-N-296,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",44,EAST LYME,2022,34ac5c31-dd18-41db-a8d3-2e9daa17fd2e,1008.82233815767
10216,95-N-31,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",135,STAMFORD,2022,588b7ba7-1b94-46a0-8972-f62e65b628e1,1053.34215087422
10217,95-N-317,0.0,0.2,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,a1bff251-f497-4cd5-85c1-7fe29bfb6a7d,1094.83015095803
10218,95-N-326,0.0,0.18,5,"Ramps, Turning Roadways or Connectors",92,NEW HAVEN,2022,6b5d9df9-04e4-4055-b1d7-6c46850985e2,1039.02182257053
10219,95-N-34,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",35,DARIEN,2022,0a681140-9b41-4ad4-ac8c-7981e245c743,788.611838056019
10220,95-N-37,0.0,0.07,5,"Ramps, Turning Roadways or Connectors",35,DARIEN,2022,ab0711a0-d0ed-491e-b5a9-f12c971d6e33,377.539298766919
10221,95-N-57,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",158,WESTPORT,2022,3f01519f-2049-40d7-bcb0-4570e440cc50,1055.49688187486
10222,185M-W,0.0,0.57,I,State Park and Forest,38,EASTFORD,2022,725a4a87-240e-4ed7-9b52-1a568c7a5aad,3016.60166927836
10223,187-N,14.85,19.74,2,State Secondary (State Maintained),139,SUFFIELD,2022,a6121366-76fc-4881-8969-2855d866a822,25740.0037685343
10224,189-N,11.91,12.87,2,State Secondary (State Maintained),55,GRANBY,2022,b52cef38-279c-4f54-b4c3-9ef5469bdc3c,5027.29724756701
10225,189-S-7,0.0,0.46,5,"Ramps, Turning Roadways or Connectors",11,BLOOMFIELD,2022,83f9d6b0-60c2-4060-af72-3e5c424b2a1e,2483.46434790574
10226,191-N,0.0,6.28,2,State Secondary (State Maintained),46,EAST WINDSOR,2022,a0898a88-3610-48d4-9c8d-318a69de4d62,33262.2216503072
10227,438-N,0.0,1.05,4,State Special Service (State Maintained),115,PUTNAM,2022,6725520d-7442-45e9-b4d1-029d04d5ff93,5575.65101548659
10228,438-N,1.05,2.9,4,State Special Service (State Maintained),141,THOMPSON,2022,113ddf16-000c-4e58-b9f8-b462c7c4f06d,9721.56585958683
10229,43M-W,0.0,0.44,I,State Park and Forest,38,EASTFORD,2022,36e5b11b-8b85-42b2-9f2e-986cd6934f6d,2314.87839286245
10230,44-E,78.33,79.44,1,State Primary (State Maintained),160,WILLINGTON,2022,602e4b12-c6c6-423d-a316-62f44d47eca9,5794.30661371363
10231,8-N-66,0.0,0.21,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,7bcb843c-d5a6-41db-ac89-2657102f43eb,1159.18709499698
10232,8-N-71A,0.0,0.01,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,3b078801-61cd-45a4-88f9-a62d16de23ae,83.1647789311435
10233,8-N-73,0.07,0.2,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,b0016600-62a3-49aa-822b-6ef7f5b341ab,704.339920862004
10234,8-N-73A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",87,NAUGATUCK,2022,8cbb5327-9df1-467b-ab65-0e9e92b7bc2b,123.024291267837
10235,8-N-802,0.0,0.46,5,"Ramps, Turning Roadways or Connectors",144,TRUMBULL,2022,622ad97a-54cf-4786-91a5-47b3a1c87843,2353.10815807884
10236,8-N-81,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",151,WATERBURY,2022,ca34503b-d90b-4e1e-b85f-108705ad47b4,804.291844408073
10237,8-N-87,0.0,0.15,5,"Ramps, Turning Roadways or Connectors",153,WATERTOWN,2022,a27b40d3-8381-469f-adfb-83ea32ce5298,827.606620580902
10238,8-N-92A,0.0,0.02,5,"Ramps, Turning Roadways or Connectors",140,THOMASTON,2022,6916b1b8-f48b-41c1-a50f-dead8ae2bd46,122.789199506552
10239,8-N-97,0.0,0.26,5,"Ramps, Turning Roadways or Connectors",73,LITCHFIELD,2022,b7edabd4-18e0-4fee-bd00-41afaece4b13,1339.64415381093
