OBJECTID,RMA_DSG,RMA_NAME,RMZ_NAME,BLM_ORG_CD,PLANID,GIS_ACRES,WEB_DOC_PATH,GLOBALID,SHAPE_Length,SHAPE_Area
181,PLND,,,ORM06,Unknown,162.74243645,,{B607F667-D353-417B-83A1-01071B37287C},5443.24629564208,1198763.08310457
182,PLND,,,ORM07,Unknown,162.576777,,{84856CAE-6D80-4A7F-9F44-A53CDFAB7E82},5482.77066267227,1197529.07468793
183,PLND,,,ORM07,Unknown,2328.40964377,,{C3BA9B61-3058-41E9-904C-94B021CB2BB7},30181.7401340238,17143217.5779412
184,PLND,,,ORL04,Unknown,1191.76442234,,{292F7F98-FA12-4ACF-912D-E6127877D911},18602.1091647764,8775129.13881335
185,PLND,,,ORL04,Unknown,648.59419265,,{6E3CB7CA-72F7-4044-B518-8504EEE239A7},10852.7952104066,4776927.39930467
186,SRMA,Topsy Recreation Site,,ORL04,Southwestern Oregon RMP 2016,13.88617888,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=51,{2667523E-6136-404D-A287-97982103379A},1721.04512770787,102288.911376711
187,PLND,,,ORL04,Unknown,75.4778816,,{5120E86D-FFAF-41A7-BDB6-EDF0860D4FCC},3200.57135851287,556005.521574794
188,PLND,,,ORL04,Unknown,35.72633194,,{D2FFABDD-88C7-482D-9663-5D77A930A5CE},2055.05562173114,263183.013745412
189,PLND,,,ORM06,Unknown,121.36647707,,{71BCD83D-23D2-4FCC-B272-9E3935183303},4385.10684194366,894065.464944537
190,PLND,,,ORM06,Unknown,198.33528157,,{F78C9C79-076C-4F21-AA80-0FEDA3456EBB},6489.85073574091,1460792.55916017
191,PLND,,,ORM06,Unknown,822.69475339,,{691AAC0E-133E-4151-97E3-B9D479F6B2FD},13214.1078578298,6045402.26561482
192,PLND,,,ORM06,Unknown,76.60267113,,{16040D33-71B3-4470-94C6-A1E79AA4AA90},3172.3702167174,563954.420565791
193,PLND,,,ORM06,Unknown,16.88623293,,{0D795D11-8C4C-48AC-BB1B-059E35056D88},1635.63696334569,124112.72315239
194,PLND,,,ORM06,Unknown,43352.82654145,,{A2F4BBC4-E153-4375-BCA7-87904B31A248},265092.382230464,318676703.408629
195,PLND,,,ORM06,Unknown,46.73464735,,{4E2CFD34-09FD-45AB-B02E-1156CBD91800},2352.61140801382,344305.175090008
196,PLND,,,ORM06,Unknown,370.5250521,,{1FAFA249-28C5-4724-AE9A-1C101E43E80B},7709.81337029731,2729572.80116035
197,PLND,,,ORM06,Unknown,40.22612908,,{BC237374-E1FA-4CB4-8771-D1459D3FE2D5},2177.64462626212,296388.378367622
198,PLND,,,ORM06,Unknown,42.65196045,,{9A0DAAF1-2B39-4857-996C-684734E71C19},2242.73548459519,314272.349672809
199,PLND,,,ORM06,Unknown,41.24161178,,{F076FE95-0E72-4971-A92B-ED42A1CF80F6},2205.21681490024,303876.179082409
200,PLND,,,ORM07,Unknown,40.9402504,,{D601920E-B51B-4C3B-A62A-F10EA961431B},2197.04156100184,301668.500109795
201,PLND,,,ORM07,Unknown,40.7412258,,{7963ECA9-4349-4EC5-BC77-90FA69D52331},2191.8226571849,300208.672595908
202,PLND,,,ORL04,Unknown,40.62196153,,{0993B08F-2C05-4FA9-8691-D5544261F667},2188.19597016066,299261.354667227
203,PLND,,,ORL04,Unknown,40.75324343,,{81750E2D-EE1C-444A-A4C8-594A63D17B8B},2193.12462635636,300295.873781706
204,PLND,,,ORM07,Unknown,27.68374576,,{E637BD70-0CEA-47A4-A06B-CD2B6B513532},1840.72230900835,204011.684072847
205,PLND,,,ORL04,Unknown,40.33239989,,{03F87092-B685-4E99-A529-D8EE6A41106E},2180.51569296419,297157.475863067
206,PLND,,,ORM06,Unknown,39.95390091,,{8EEE09B7-4C8D-4952-AF0F-49BD5FA1DD65},2170.62002678165,294468.293571354
207,PLND,,,ORM07,Unknown,163.16956321,,{2000AB53-D669-4B58-8B31-2A59605A9D2A},5490.73607627409,1202380.92700132
208,PLND,,,ORM07,Unknown,264.30560228,,{E9A37A2B-2F80-43BD-9423-1E7D1440D610},6438.32247968573,1947676.55528427
209,ERMA,Stukel Mountain,,ORL04,Southwestern Oregon RMP 2016,8542.12309899,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=39,{205F2150-7DC5-4C9D-88D2-3B2095386910},103154.714651722,62881998.249187
210,PLND,,,ORL04,Unknown,325.55006361,,{13FDC3F0-E77A-4E9E-BE5B-A979FBFAF359},6580.76404134503,2399297.93494238
211,PLND,,,ORL05,Unknown,479.25184926,,{EF3A918B-602B-45E9-A220-4AC97A418BC5},12007.927451998,3528523.79223784
212,ERMA,Bryant Mountain,,ORL04,Southwestern Oregon RMP 2016,3527.8912871,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=5,{BEA35E9C-0B76-41A2-B463-B28C0345825B},47967.4903916932,25974413.5553016
213,PLND,,,ORM06,Unknown,555.83407247,,{99E40B6C-93C9-4BE4-8752-1524E1F48BEB},14094.6626904756,4097284.28940639
214,PLND,,,ORM06,Unknown,40.30311609,,{FFF845C5-E602-4A28-AF70-C8BEACD7E55A},2180.4692505223,297134.234896448
215,PLND,,,ORM06,Unknown,69.25279359,,{D0ADA0A0-A8CB-49FE-9B80-5A39659D4E64},3247.90362487231,510559.096078021
216,PLND,,,ORL04,Unknown,200.52697742,,{044D8E7C-B2D2-427D-A33A-F1B3DEF94C8A},6532.59984420639,1477683.55244666
217,PLND,,,ORL05,Unknown,115.55994618,,{37991174-5163-43BC-ADBD-C11FF39DEEA0},4260.73986723024,850937.946382029
218,PLND,,,ORM06,Unknown,44.81847835,,{E1C7A478-100A-4590-8829-C9E732859AD4},2644.94547097228,330387.368867094
219,SRMA,Pacific Crest Trail 1 and 2,,ORM00,Southwestern Oregon RMP 2016,0.60340121,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=129,{774E6728-7076-4B11-83C4-FF249E1C6610},815.061239821836,4448.18584587285
220,SRMA,Pacific Crest Trail 1 and 2,,ORM00,Southwestern Oregon RMP 2016,120.82046634,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=129,{67C714A2-5802-4A22-8ACC-89DA3F09A152},6224.20816401305,890742.322680784
221,ERMA,Buck Prairie/Hyatt,,ORM00,Southwestern Oregon RMP 2016,32.28625518,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=30,{7670022C-3B1B-4C92-BFDD-EC4E5F4C2403},2802.35190040609,238034.814772201
222,PLND,,,ORM07,Unknown,120.63854033,,{38989FDA-CB6B-48D8-B3A6-32A1312797FF},4356.98447991229,889541.304814321
223,PLND,,,ORM07,Unknown,323.16947729,,{9FACE6CC-9C81-4321-8CA2-8F76FCF2BA0F},8732.71282659656,2382674.22062118
224,PLND,,,ORM07,Unknown,40.20994498,,{9A31AA7D-9FAA-4EAA-AD21-1CBCD65AD4EB},2178.0830573664,296491.740243716
225,PLND,,,ORM07,Unknown,323.57842679,,{09EE2DE8-F7F8-448D-88DA-FD7ECA539E5F},6607.64391259667,2385572.77722588
226,ERMA,Section 29,,ORM00,Southwestern Oregon RMP 2016,203.36699646,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=158,{65E7C38C-99F5-4B11-880C-38AE753FFCBA},6585.99415626468,1499325.06469388
227,PLND,,,ORM07,Unknown,3137.39558966,,{F19F800E-A583-46C4-931E-55944DE61527},52896.4954903978,23111223.6901694
228,PLND,,,ORL04,Unknown,39.98672124,,{EF38478E-42D1-4090-960E-D0C29CF69BC4},2171.55140721934,294716.342128734
229,PLND,,,ORL04,Unknown,119.25892783,,{C63270B5-751C-4A82-A8DD-8CFA9B8B70B8},4331.36321950006,879105.018841557
230,PLND,,,ORL04,Unknown,161.0184798,,{31E1FB77-89C4-4044-8E8A-215DF19263CC},4358.53036171537,1187234.78119348
231,PLND,,,ORM07,Unknown,40.77055195,,{4470B052-AD08-4F43-BCC7-852AB5809DAC},2193.3455453908,300660.927549064
232,PLND,,,ORM07,Unknown,40.51044166,,{E26A195D-54FC-4328-9B24-2906936C0748},2186.67379648991,298749.921458826
233,PLND,,,ORL04,Unknown,39.98896779,,{7C86FC43-805C-47DF-8FB1-FCF264D37263},2171.73981757611,294767.194557286
234,PLND,,,ORL04,Unknown,40.27354938,,{0DAE82C0-DA8A-46CF-9913-12DFB127F6AE},2179.46645135732,296873.630155818
235,PLND,,,ORL04,Unknown,40.93627362,,{D7E177CC-A51D-4746-811E-C822E06EA421},2197.77815677042,301885.272585225
236,PLND,,,ORM06,Unknown,320.28446025,,{B7EE5843-2A09-4123-9A64-59D714D2B9F1},8676.2780311014,2361773.13271811
237,PLND,,,ORB06,Unknown,359.52279587,,{55B79FD2-315F-4607-A2BF-16BDCD6F10B3},6512.17142933828,2650361.70755026
238,ERMA,Illinois Forks Park,,ORM00,Southwestern Oregon RMP 2016,78.78648684,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=84,{34DF59CC-62E1-4117-BFE0-6D503570CA50},3250.0292191877,581070.241743276
239,PLND,,,ORC04,Unknown,78.81059359,,{93B3DD58-93FF-48B2-AE71-7AA9A8E93C67},3215.18013610023,581144.706883311
240,PLND,,,ORL04,Unknown,9.98560264,,{4B2B479D-85F0-4630-8E8F-F9BA6015CF44},1458.61601420299,73639.8920567969
241,PLND,,,ORL04,Unknown,1907.75373871,,{DDAC340E-632B-4409-8F2F-B88C24AA580E},32772.5248019181,14052321.0375663
242,PLND,,,ORL04,Unknown,228.57557321,,{7D907F7A-1D93-4FF4-8279-1DE031FC6BF4},7090.02562969073,1685466.09124261
243,PLND,,,ORM07,Unknown,40.14892894,,{E16E3249-1B80-4231-AFF3-112CB428CF01},2176.96651906581,296180.089185779
244,PLND,,,ORM07,Unknown,168.09848246,,{399E9C07-1916-4F09-B9E6-15AB4A74EBB6},4454.68396957746,1239994.09501362
245,PLND,,,ORM07,Unknown,121.20114086,,{6A5F0A18-1C4D-47AC-804E-6768C8D37CE7},4381.48099541519,894009.441078082
246,PLND,,,ORM07,Unknown,203.11964902,,{6DA5A627-843E-424E-A19B-67896B7C4E5B},5471.43787720518,1498230.85827198
247,PLND,,,ORM07,Unknown,814.89086435,,{865720A4-DC69-4509-AD22-F44FC845538F},10781.6191057338,6009854.70345689
248,PLND,,,ORL04,Unknown,40.09538873,,{241F2DB5-5D6A-434A-94BA-9E8B2C3FE155},2175.10613225782,295687.082252577
249,ERMA,Stukel Mountain,,ORL04,Southwestern Oregon RMP 2016,1079.97180176,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=39,{262BB995-A345-4A3F-A561-E4A214B1C766},17361.341632243,7961466.41659442
250,PLND,,,ORL04,Unknown,322.97401254,,{83C85595-19C0-469A-847D-140B20610DE3},6543.77209546601,2382080.52194937
251,PLND,,,ORL05,Unknown,117.93832093,,{EFA5140B-1F99-45BF-A6E9-BAB182E6824B},4306.78042917997,869000.574180739
252,PLND,,,ORC04,Unknown,5116.14076772,,{A76DFE5E-D588-4E96-B455-4B0736DABBE6},64827.2030419544,37700052.1178311
253,PLND,,,ORM06,Unknown,62.2687171,,{19EDA7CC-E046-41BA-A90B-FBD6E9F1B68F},3372.84354735877,459403.097100422
254,PLND,,,ORC04,Unknown,38.43016914,,{6F1822F7-AD04-487E-B4EC-91F30B334980},2129.81036196386,283482.424329217
255,PLND,,,ORC04,Unknown,41.06623148,,{CA2BC258-B3E4-45FD-BFDF-09DD94FFF9DC},2201.86199171791,302931.175018073
256,PLND,,,ORM06,Unknown,10.14309001,,{DFEF62A3-09C9-4EAD-BB60-213C8C08FF64},1094.40703739216,74851.7684060959
257,PLND,,,ORL05,Unknown,161.61958333,,{6C1C6F42-8F1E-4352-A46B-9B08573FC286},5459.04784836037,1191131.72107928
258,PLND,,,ORM06,Unknown,41.07351701,,{9FA9676B-E01D-46F2-A694-89BDE6A84CD3},2751.03866149169,303080.69677076
259,PLND,,,ORC04,Unknown,42.22537227,,{B31CDAE8-B3E5-4907-BC99-2408137CD5EF},2234.49786949891,311519.367083287
260,PLND,,,ORC04,Unknown,115.8935562,,{CBFF0130-E35D-444A-8E16-E2C9EA5C5441},4276.50202935489,854995.439021295
261,PLND,,,ORM06,Unknown,80.7519936,,{0374C148-E924-494C-904A-8163F984533C},3302.2148715784,595856.538967562
262,PLND,,,ORM06,Unknown,589.79384613,,{3C370CA6-8E77-42D3-A05B-7BE807A85D05},19238.7353903329,4350915.16433889
263,PLND,,,ORM06,Unknown,0.23676056,,{2F48E04D-FB97-4CE1-A98D-5204B04B6B41},745.133896554334,1746.97814517691
264,ERMA,Wagner Creek Trail,,ORM00,Southwestern Oregon RMP 2016,1.53698128,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=178,{3261F33D-BFA2-43A0-A7A7-8782294E2DDC},531.732101109355,11342.6488336658
265,PLND,,,ORL05,Unknown,234.54660876,,{C849169A-FB3E-445D-875A-035425BF92A2},6434.5393314082,1728370.75023306
266,PLND,,,ORM07,Unknown,40.4246308,,{DBD63624-8A4A-4718-B7B2-141ADE5F1C01},2184.7490726341,298314.127749845
267,PLND,,,ORL05,Unknown,10.12182638,,{B7A0E1E4-5E44-4A23-9187-437E3CEC6BC3},1092.7629036422,74613.6630415001
268,PLND,,,ORL04,Unknown,1353.93898907,,{AF9C644C-C5DE-4929-BE87-71956BC25810},19306.8325539178,9983874.74184236
269,PLND,,,ORL04,Unknown,40.29474014,,{24A1EEDB-8991-4AAE-AA67-BC7EFDBBC25C},2180.766560748,297231.951341322
270,PLND,,,ORL04,Unknown,40.14326747,,{22453367-143A-4463-B3BB-05E8E8417F80},2176.83566410462,296153.885472237
271,PLND,,,ORL04,Unknown,80.94395417,,{31C7C715-62CC-4528-B274-DD8902335AB7},3279.15348891758,597299.63184071
272,PLND,,,ORM07,Unknown,40.80527495,,{8231943A-0900-4D26-A3E6-64BE15EE8113},2195.15645088604,301151.226608131
273,PLND,,,ORM06,Unknown,40.70662799,,{38F531B4-95CD-4CDB-8BB6-1C21A10E7D18},2192.36616017758,300402.725143133
274,PLND,,,ORL05,Unknown,2109.3078618,,{FF6469C6-B758-4CFB-8056-4FA1A6CB4A13},32183.9347628873,15536608.2083131
275,PLND,,,ORL05,Unknown,39.43679464,,{48D79134-B1D1-4E04-B16C-AEEB3288B40F},2157.02396775954,290659.263071478
276,PLND,,,ORM07,Unknown,319.62910081,,{3B1E86C8-BF80-4762-8596-5A1517D42728},7627.24178990223,2358743.20918511
277,PLND,,,ORM07,Unknown,40.68962485,,{4FAB9ADA-1210-4061-9E84-D3634EDD8362},2192.00411999412,300302.381001801
278,PLND,,,ORM07,Unknown,161.79093633,,{765ACE4E-9BFC-4CC3-86E3-207CF1B99B09},5467.30625630379,1193969.96699549
279,PLND,,,ORC04,Unknown,40.79843293,,{9BBED5F4-9973-422C-A8EA-7B71266203AB},2197.52630677364,301065.560837949
280,PLND,,,ORL04,Unknown,495.002496,,{576D94C4-979C-47B1-B0C7-B8026612C065},8793.48802724719,3652632.04955624
281,PLND,,,ORL04,Unknown,2135.61123741,,{52A7307B-E5FD-4CBE-9F18-FD04520C9610},26150.396305624,15755779.8153692
282,PLND,,,ORM07,Unknown,311.91442287,,{1004CBF1-F486-4F26-8BA7-4679D3309803},6455.68219682757,2301813.27046039
283,PLND,,,ORC04,Unknown,38.28549088,,{CF57DE2C-CE9C-4B00-A587-DB939C75A446},2128.95675177115,282519.247783397
284,PLND,,,ORL04,Unknown,40.55215957,,{F5141632-A998-4EC9-BEB3-E40531402032},2189.41318870699,299293.851370218
285,ERMA,Rock Creek Trails,,ORM00,Southwestern Oregon RMP 2016,410.52792834,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=140,{57AA16F7-8F49-4306-BFDA-81A3EFB8AD9C},8826.69897724798,3029425.65801702
286,PLND,,,ORM07,Unknown,608.53597492,,{5486F0D0-6DEC-41A2-AC4C-19F8B2DE716A},8749.60465572191,4490787.07688085
287,PLND,,,ORM06,Unknown,81.14416509,,{960BF6A8-94AB-4F3B-8E3C-B09287C05EB6},3281.63954077249,598916.420273172
288,PLND,,,ORM06,Unknown,238.9215594,,{8CE717D1-F1AF-480E-A887-4A5CA1E0728E},7571.81822876138,1763369.39204787
289,PLND,,,ORM06,Unknown,80.87297329,,{8AB3338F-0ACA-4A72-9303-5C885F31CE96},3280.04392279599,596879.045738218
290,PLND,,,ORM07,Unknown,20.24297242,,{71FEABA6-4F7B-4294-9D71-734C7A4BDAAC},1642.92053406874,149416.591618586
291,PLND,,,ORM07,Unknown,20.00482786,,{0660A159-2016-4373-AEC9-FA1B70A073DC},1638.50324045014,147658.482817387
292,PLND,,,ORC04,Unknown,1433.07830242,,{1FCB9D06-D7BC-4F0B-9E60-37760C71A25B},18179.6097817215,10571509.390461
293,PLND,,,ORL04,Unknown,80.13909438,,{B3C472B8-BAF6-4FE8-84FE-7EB86B47C047},3252.61801613133,591383.516917333
294,PLND,,,ORM06,Unknown,81.06149523,,{BC85AD00-E84B-41CC-A1DE-39DBA7BAE417},3266.95234626039,598376.618709262
295,PLND,,,ORM06,Unknown,377.86222642,,{A17800B3-ACC0-4A17-996A-6C679FD8FC66},9696.51566160388,2788808.52703781
296,PLND,,,ORM06,Unknown,261.15650221,,{F2C60425-560D-4FB4-96EF-EAD60FB0790E},9705.41659285532,1927692.30441184
297,PLND,,,ORM06,Unknown,2.63525687,,{46A3025C-5257-4BC4-AF61-4C45AC38680A},879.658621815836,19453.987785597
298,PLND,,,ORL05,Unknown,36.09940418,,{535AD594-4FF3-495D-A900-9A0F63C59A26},2065.78445912966,266118.166266748
299,PLND,,,ORM06,Unknown,10.19097467,,{85F5DEE4-7D59-4F23-BA7A-E8C382694915},1097.17455845466,75235.6149806486
300,PLND,,,ORM07,Unknown,441.65765332,,{2FBD2EEC-A366-45C5-9E5A-E989883440D4},9787.15871324258,3259707.43590238
301,PLND,,,ORM06,Unknown,0.02449795,,{73148463-4E3B-4120-9750-E3011A9BD3DD},63.9854243831584,180.861102416224
302,PLND,,,ORC04,Unknown,157.32461174,,{E883C347-A25A-4C88-AD3A-367351072CEE},5393.34099301833,1161021.51871432
303,PLND,,,ORM06,Unknown,80.4687435,,{EA1C7CBD-946A-4810-B7BB-F9221E6B279F},3268.12601784657,594008.716313672
304,PLND,,,ORC04,Unknown,40.5133761,,{6DF466AB-F218-4FB7-B75C-A797FC3A9C8F},2188.73469421626,299015.261664631
305,PLND,,,ORM06,Unknown,258.49907951,,{FFC87445-D588-4483-BFAB-465DE40FEE24},5535.73978206884,1908362.72000931
306,PLND,,,ORL05,Unknown,38.94843079,,{AC26E481-108D-4AA8-9331-1328B6939D1E},2143.65263761264,287148.403685229
307,PLND,,,ORL04,Unknown,40.19030217,,{EEA0A718-1AA8-44F1-8F89-14F2BF7FF323},2178.54117269981,296627.067554856
308,PLND,,,ORC04,Unknown,30.3882,,{7E41F179-E998-4BB1-B72C-28E977F63D4F},1911.00316041782,224312.882871138
309,PLND,,,ORL04,Unknown,1769.85243009,,{9EDA1473-2B2E-4262-ACC9-157752F964A6},29360.0412219539,13056921.3207368
310,PLND,,,ORC04,Unknown,80.23903223,,{37EC2899-01AB-44A4-9867-F89A41C11F1A},3235.65494936595,592281.609253025
311,PLND,,,ORL04,Unknown,16.43440375,,{F8982CB4-4206-4F21-9D52-9C4DA0D7A680},1646.83290874976,121323.54030507
312,PLND,,,ORM07,Unknown,1805.22027673,,{694DDABC-38D8-4CDD-AEBF-BE60211AB499},31820.2310589415,13320535.8444817
313,PLND,,,ORL04,Unknown,40.34847699,,{45691C0A-140A-4815-8D78-00F381BB0957},2182.94748716279,297827.679165075
314,ERMA,Surveyor Mountain,,ORL04,Southwestern Oregon RMP 2016,723.52227941,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=45,{2E5F493D-ED72-4112-83E5-145F995C2D89},10912.1034334822,5341263.34931603
315,PLND,,,ORL04,Unknown,323.83411461,,{54E59B0A-B939-475B-85BD-B9A6145E59B2},6564.0237398521,2390608.11359201
316,PLND,,,ORM07,Unknown,492.96314354,,{82EBCF20-9553-4FE0-9148-4BF2B5605584},10998.4219833382,3639490.17208133
317,PLND,,,ORM06,Unknown,40.1022685,,{96F0F735-1FE5-4421-9173-B2E33FE5CF0A},2176.94123155758,296128.156323412
318,PLND,,,ORM06,Unknown,120.96090531,,{5E399D7F-AED2-48A6-87DE-ECA97AD9156C},4366.30595624843,893172.124778277
319,SRMA,Pacific Crest Trail 1 and 2,,ORM00,Southwestern Oregon RMP 2016,552.27887408,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=129,{9150EECB-93C7-409C-A9F4-78C7E4E823DA},8129.45375468151,4077368.06426213
320,ERMA,Buck Prairie/Hyatt,,ORM00,Southwestern Oregon RMP 2016,97.29313241,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=30,{CD4C8424-7074-4368-83A7-19C8C7979977},4070.17761453122,718401.399152658
321,PLND,,,ORC04,Unknown,380.80039435,,{2C728F01-8D94-475C-A187-2EC50E4C75E6},8339.43766890488,2811327.03413393
322,PLND,,,ORC04,Unknown,1145.88054292,,{6D022213-CD64-4097-9619-CC349620BB72},20171.000715526,8458320.70499379
323,PLND,,,ORM06,Unknown,40.86134683,,{B53203A6-D7CF-4253-8AD3-17706B1783C3},2197.59878520222,301808.500779517
324,PLND,,,ORC04,Unknown,274.59988612,,{0AED2415-8F3C-41E3-AAE8-7D933393D404},6479.04612309737,2027376.79368696
325,PLND,,,ORM06,Unknown,284.56782428,,{01CA8403-25AF-44E5-BE43-5AE49E549164},7688.88248173726,2101544.5610442
326,PLND,,,ORL05,Unknown,308.03351133,,{CFE8D48B-6F56-4191-BAEC-ABCC0467421A},7452.35784409964,2271930.41230847
327,PLND,,,ORL04,Unknown,39.94093864,,{616DC095-3746-4033-9605-6D5399250A2D},2171.97258023392,294834.462281074
328,PLND,,,ORL04,Unknown,278.64813709,,{EC2BABFE-5FF5-4185-80CC-5AF801332560},7594.67289767959,2056570.21048848
329,ERMA,Gerber,,ORL04,Southwestern Oregon RMP 2016,411.51081451,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=8,{18A449B8-90F9-4013-8693-727EDD19E786},8839.61140496565,3037366.05161712
330,PLND,,,ORL04,Unknown,4109.12343816,,{FB81B84E-5823-4967-89C7-D420253DE5F3},47954.9773943593,30318785.2141153
331,PLND,,,ORL04,Unknown,40.3767712,,{60020696-A716-491B-8DC6-6361F65D103E},2183.94011300845,298088.552340448
332,PLND,,,ORM06,Unknown,360.96687053,,{117C3DE4-178F-4AFC-8125-2C7C10C95C25},8750.87543728947,2665928.6669216
333,PLND,,,ORM06,Unknown,39.81510551,,{F04A3AA5-EC5D-4D3B-A117-82C132173608},2169.3463146398,294121.017920709
334,PLND,,,ORC04,Unknown,77.33777998,,{9F010539-1768-4F1F-9DA0-7093BC79A169},3214.93897551524,571144.491433937
335,PLND,,,ORL04,Unknown,80.63151285,,{DFB6E2AC-8ECD-4B92-B7B5-8B919D874CDC},3277.11194974704,595409.507022334
336,PLND,,,ORM07,Unknown,671.39373726,,{8AF65B94-E978-43F5-B2BF-E0B3520FF387},8911.62284809163,4958863.83481225
337,PLND,,,ORM07,Unknown,655.20512502,,{75B26BDA-8E00-4C53-8E51-463BBF0A5627},8799.53877374702,4839297.82263275
338,ERMA,Kerby,,ORM00,Southwestern Oregon RMP 2016,653.9031226,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=98,{6E8B1790-ED34-46BE-A0D4-6EA111281737},8782.01904155385,4829649.54506512
339,PLND,,,ORM07,Unknown,2407.52396156,,{68837A4B-09F5-44EB-9125-B95A787BBFFD},26078.4079896204,17774354.8140654
340,ERMA,Surveyor Mountain,,ORL04,Southwestern Oregon RMP 2016,793.75480915,https://eplanning.blm.gov/public_projects/lup/57902/88402/105789/Klamath_Falls_RMA.pdf#page=45,{4EDF3A98-7AD0-4AD2-AA73-395975963141},10829.3182445422,5862422.0175896
341,PLND,,,ORM06,Unknown,242.03815219,,{0A8F0475-6E4B-4E2C-930D-07D63E1E4BFB},6549.81263048916,1787770.76430315
342,PLND,,,ORM06,Unknown,40.34111656,,{5CB46F3C-C279-4BD2-B914-DD251CBEEB69},2183.80729941236,298034.143897525
343,PLND,,,ORM06,Unknown,168.62558758,,{7EDB152D-6137-4250-8163-56E62D941E8F},5560.81780521465,1245718.78337898
344,PLND,,,ORM06,Unknown,1.32082076,,{F31E48A1-F600-43B7-B90C-71C1A8C17A1A},586.22773491907,9730.24431466757
345,PLND,,,ORM07,Unknown,0.06165291,,{4002A28A-3DAB-47B3-B7CC-C7A12329BB53},88.7830368663966,454.378693060392
346,PLND,,,ORM07,Unknown,0.04327962,,{A31B1108-5274-493A-A3AD-943F8B7DE353},78.5123586683353,318.970539135702
347,PLND,,,ORM07,Unknown,515.48696726,,{AF102F6C-BBEF-438B-B8AA-ED7F49C1166C},9530.35599742967,3798460.42372643
348,PLND,,,ORM07,Unknown,0.02207574,,{05B2A76F-47A6-47D3-B45E-CC5E1ECFF819},64.9737507790972,162.756098591749
349,PLND,,,ORM06,Unknown,0.1026625,,{5786F666-9B26-474B-8314-3081DC7A7EA9},137.056101856725,756.216267342286
350,PLND,,,ORM06,Unknown,0.55842567,,{1454348A-D02B-44EF-80B4-A5481653C328},586.10824818883,4113.41596762331
351,ERMA,Grayback Mountain Trail,,ORM00,Southwestern Oregon RMP 2016,0.05884625,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{D7BC1E2E-5E4D-4A39-9F4F-FA2303B4FE3F},175.146140679651,-433.733471418245
352,ERMA,Grayback Mountain Trail,,ORM00,Southwestern Oregon RMP 2016,0.03600803,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{A70CCA13-F9AA-4DA8-9779-4BF86DB4844A},135.692957026678,-265.155960257238
353,ERMA,Grayback Mountain Trail,,ORM00,Southwestern Oregon RMP 2016,17.85161815,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{897E3A79-7665-486E-AAF7-BACF33E02AA7},6131.14965448201,-131593.684948827
354,ERMA,Grayback Mountain Trail,,ORM00,Southwestern Oregon RMP 2016,41.59737617,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{91D843AF-C16D-4B57-A72D-67C9EEF67B7F},14568.4268478368,-306768.24496774
355,ERMA,Grayback Mountain Trail,Grayback Glades,ORM00,Southwestern Oregon RMP 2016,17.24586167,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{EBA8ED82-56C3-4864-88C3-E48CE5BA3EF5},5902.35581851007,-127075.365620397
356,ERMA,Grayback Mountain Trail,,ORM00,Southwestern Oregon RMP 2016,0.16269704,https://eplanning.blm.gov/public_projects/lup/57902/88402/105790/Medford_RMA.pdf#page=69,{097A5EE2-928D-4112-8222-C18962FC8A3C},143.379912655779,-1197.36485212124
