OBJECTID,COORD_SRC_TYPE,COORD_SRC2,DEF_FET_TYPE,DEF_FET2,ACCURACY_FT,GlobalID,ADMIN_ST,SHAPE_Length
9216,IMG,IMG,OTH,PT-TO-PT,40,{BA5A8671-C608-44A2-AC1A-6CFEFE3B6E3A},UT,2081.95383211038
9217,GCD,GCD,PLSS,PARCEL,40,{4C40D350-044C-4B20-8FFA-3CC8F019AAE0},UT,2008.57555208853
9218,GCD,GCD,PLSS,PARCEL,40,{88BC39CC-0042-4520-9F7C-7D9BA7360163},UT,3992.67193996598
9219,GCD,GCD,PLSS,PARCEL,40,{17D63C9A-092D-4A98-B176-6E2F68C5B6B6},UT,1608.08936581887
9220,GCD,GCD,PLSS,PARCEL,40,{128A884C-18A1-42B7-AE6A-1A1A51CE6316},UT,2246.5925523907
9221,MAP,DLG,CONST_FEAT,ROUTE,40,{1DBE693F-3130-4E67-95C4-54AF29703E01},UT,947.569110828624
9222,GCD,GCD,PLSS,PARCEL,40,{15FC3596-44DF-4645-9B37-FC73407B5F1A},UT,4068.13084805778
9223,UNK,,UNK,,-1,{56BA7A84-65F0-482E-8877-A1724EEE25A8},UT,469.888117358905
9224,GCD,GCD,PLSS,PARCEL,40,{310718A9-5E00-4B72-BCF4-E373057AE14B},UT,8028.50348816265
9225,GCD,GCD,PLSS,PARCEL,40,{BF00CCC5-5C7D-48C8-AD44-C969811148E9},UT,17809.6093991067
9226,MAP,DLG,CONST_FEAT,ROUTE,40,{51007569-F415-4D89-BCF4-FA563A90A304},UT,2812.13466590232
9227,UNK,,UNK,,-1,{80D9450B-39E9-4F46-A228-E97DBE2B805D},UT,1308.11084121333
9228,UNK,,UNK,,-1,{B0C64AF8-B6B3-43A3-884C-F8D187A6220B},UT,7299.96864603921
9229,UNK,,UNK,,-1,{3E6FD1B1-64F9-4A20-AF55-75A4C1B4E62D},UT,4681.51799187338
9230,MAP,MAP,CONST_FEAT,FENCE,40,{993C5C8D-034A-46AB-8143-669322019CD8},UT,2638.08516489636
9231,MAP,DLG,CONST_FEAT,ROUTE,40,{9FEA9794-2D04-4FC0-8078-25C16E83EFFB},UT,1206.97773403853
9232,UNK,,UNK,,-1,{2390E0CB-224A-4073-AFC4-417F81D33504},UT,111.517403437275
9233,UNK,,UNK,,-1,{29B9155D-370D-45F6-8048-4491D51EE4C2},UT,0.059008474328082
9234,GCD,GCD,PLSS,PARCEL,40,{61D2D770-E567-4A66-836F-6E6AB0C94681},UT,3113.74111854074
9235,GCD,GCD,PLSS,PARCEL,40,{43436971-9B01-453C-8BF8-0348EF605422},UT,308.762897293822
9236,UNK,,UNK,,-1,{55CDEDBD-B411-4B9D-850B-0DC14BCA18FA},UT,9.63940314520342
9237,IMG,IMG,OTH,PT-TO-PT,40,{F7448130-627D-43B5-A124-105F1DC7C3CB},UT,3870.85163487064
9238,IMG,IMG,OTH,PT-TO-PT,40,{76A20579-531E-42BE-A306-8B437819F525},UT,9193.62572751876
9239,GCD,GCD,PLSS,PARCEL,40,{FEEEDA93-9499-4F0B-9E42-479632A5D331},UT,4736.78740945171
9240,GCD,GCD,PLSS,PARCEL,40,{DEE0B028-4AB1-46F0-B40F-85DFC26F4F00},UT,4282.57548541254
9241,GCD,GCD,PLSS,PARCEL,40,{C481612E-7913-4524-8C8D-09537B56C3D5},UT,1214.52944691901
9242,MAP,MAP,LANDFORM,RIM,40,{FEE242E9-0226-4ED5-9B4C-E188FCCC2E1A},UT,1880.95476690671
9243,GCD,GCD,PLSS,PARCEL,40,{A26C1232-3909-4110-8E15-D431B4AC1FCC},UT,2463.51877403938
9244,GCD,GCD,PLSS,PARCEL,40,{E6ACC5E0-90C3-4A03-BBFD-9433BF791DED},UT,2123.09733853122
9245,GCD,GCD,UNK,UNK,40,{CD496781-3CDD-4198-A18E-CC71FD945E08},UT,1502.09744768018
9246,UNK,,UNK,,-1,{F0027CB2-E102-4E96-95AA-F100991B5370},UT,3001.7252162292
9247,GCD,GCD,PLSS,PARCEL,40,{436E4117-1400-4927-9CF8-2C1661BC15F9},UT,4186.06045353951
9248,MAP,MAP,OTH,PT-TO-PT,40,{911E24B0-02C4-45D1-B1BE-182E459041E8},UT,2387.60938695212
9249,GCD,GCD,PLSS,PARCEL,40,{F05B01D5-9B6F-4BD7-B95D-E2097BB340A0},UT,3446.17299893009
9250,GCD,GCD,PLSS,PARCEL,40,{4F81AE3E-35E1-4B06-8F14-550CC7D6225E},UT,4959.09815072451
9251,UNK,,UNK,,-1,{875F038F-9411-4190-941F-78A2BADA67A5},UT,21.8030092700637
9252,UNK,,UNK,,-1,{263FA220-D246-431B-B8E1-639F1DEE999C},UT,128.698846863392
9253,MAP,DLG,CONST_FEAT,ROUTE,40,{39256B0B-999A-454E-9A94-37F714AE5FF2},UT,2535.08287278537
9254,GCD,GCD,PLSS,PARCEL,40,{C7F4D533-A543-4D49-83BF-32F27B9094D3},UT,3228.21804757199
9255,IMG,IMG,CONST_FEAT,FENCE,40,{1F6F09B2-2155-46D7-A255-DD430E9EA2B5},UT,2788.80846717873
9256,GCD,GCD,PLSS,PARCEL,40,{93383A14-AA60-4440-A938-22B6D447A785},UT,5491.84312058509
9257,UNK,,UNK,,-1,{80433261-2AB8-4E83-A8D5-7D3E8540EF84},UT,1719.85516695597
9258,MAP,DLG,CONST_FEAT,ROUTE,40,{498715A3-06DF-439C-A378-B81D96AA60FE},UT,3692.88179719336
9259,IMG,IMG,OTH,PT-TO-PT,40,{0BB054F2-FC28-44AF-9462-6D10C7EB734B},UT,8541.54102460779
9260,MAP,DLG,CONST_FEAT,ROUTE,40,{EC49362B-110B-41FA-A16B-C0C1C6778C3A},UT,8569.6148020602
9261,GCD,GCD,PLSS,PARCEL,40,{FD9F1532-FD70-45C6-A43E-D000C22A0369},UT,2737.78228214621
9262,GCD,GCD,PLSS,PARCEL,40,{AE57D0F8-BDD3-42B4-99A4-8FE8B385953C},UT,2469.7590459374
9263,IMG,IMG,OTH,PT-TO-PT,40,{38822CA9-8A0A-47C7-893C-4B622C079AC9},UT,1642.02920705111
9264,GCD,GCD,PLSS,PARCEL,40,{7B634D55-3FF0-467B-A2E4-190EAFED6810},UT,7392.71717089308
9265,IMG,IMG,OTH,PT-TO-PT,40,{1188B104-9B2C-46A4-85E1-77B9B412E23F},UT,4341.20357585112
9266,GCD,GCD,PLSS,PARCEL,40,{FAA0AFF9-33D7-4313-9371-BCA30AECD892},UT,805.024755299077
9267,UNK,,UNK,,-1,{6D444060-E5A0-4050-95B9-B11B2D4D52B6},UT,9454.68736821867
9268,UNK,,UNK,,-1,{FB9CC6C6-82BC-4CA9-8955-6CAA2C9ADDF3},UT,198.183514503263
9269,UNK,,UNK,,-1,{97F007CC-5E33-4911-AE41-A821A982C8A3},UT,22.7218172676752
9270,GCD,GCD,PLSS,PARCEL,40,{EE105720-8BFE-4416-A068-6AE700289A53},UT,15326.0129176293
9271,MAP,DLG,CONST_FEAT,ROUTE,40,{DA68FA47-9478-42AC-9965-4A342D80D612},UT,446.903333938514
9272,GCD,GCD,PLSS,PARCEL,40,{50995395-373A-46C8-9029-4B313072990D},UT,621.033350585808
9273,UNK,,UNK,,-1,{D83B4F91-D8E9-4E80-9F32-AB9B95F7E879},UT,186.809513047714
9274,UNK,,UNK,,-1,{BA3EE356-EBBD-4AA6-AFCA-3FF5968E1A0B},UT,0.665474268054678
9275,UNK,,UNK,,-1,{9009E802-CDC6-48FE-B5E0-75D3725BBECD},UT,297.29787704411
9277,GCD,GCD,PLSS,PARCEL,40,{B8052964-8CA9-42A9-8A07-202CA2BCC46E},UT,866.197439810935
9278,UNK,,UNK,,-1,{052E069B-98F1-44C0-A9CF-C3F7FB4D23D6},UT,142.998996373613
9279,IMG,IMG,CONST_FEAT,FENCE,40,{B90A0E4A-CED0-4FF6-A35B-F2315B659875},UT,4893.08041198638
9281,IMG,IMG,OTH,PT-TO-PT,40,{4420B1A0-B909-445A-9AA4-B350C0ECAD61},UT,1827.08742489698
9282,UNK,,UNK,,-1,{8C51BAFA-B872-4729-A641-77D94D6979C5},UT,6757.49625714643
9283,MAP,MAP,UNK,UNK,-1,{1825440D-88D4-48E6-961C-9025D81B88FE},UT,302.712406559429
9284,MAP,DLG,CONST_FEAT,ROUTE,40,{E9833142-9142-4816-8893-28753E928036},UT,0.691626089215373
9285,MAP,DLG,CONST_FEAT,ROUTE,40,{E6F536C3-3627-4A53-8AB2-0C3EB2F61B43},UT,0.0216333070659209
9286,MAP,DLG,CONST_FEAT,ROUTE,40,{A0C0308F-8067-46A5-9E3B-3A3FB8626892},UT,3684.98002628864
9287,UNK,,UNK,,-1,{9C2153AD-225A-46AC-A989-DDCC130D13D0},UT,3545.72150281977
9288,GCD,GCD,PLSS,PARCEL,40,{A330C5CF-4D51-4696-B51B-F832B9026606},UT,2148.67699208357
9289,GCD,GCD,PLSS,PARCEL,40,{5E2A808A-E2F3-490F-9395-3830C0A8036A},UT,72.1909084727224
9290,UNK,,UNK,,-1,{E4CDAE83-8D51-4A9C-99DA-6ED6BCF25A98},UT,1523.15739725286
9291,UNK,,UNK,,-1,{A1A761E7-2B17-4486-9B5A-4AE4AB78CD77},UT,1981.29720133388
9292,UNK,,UNK,,-1,{8CE7A2EE-00AE-49E0-A676-92F973368AB8},UT,348.065832368421
9293,UNK,,UNK,,-1,{C73ED756-E2B8-4897-A038-2A47E6AF6E7B},UT,1620.66525103691
9294,UNK,,UNK,,-1,{1476F509-D48E-4594-8B1B-1470F1637293},UT,2389.79354491943
9295,UNK,,UNK,,-1,{7A093362-8AF5-4E37-AB2E-43BCFCE1328A},UT,1430.36414223029
9296,UNK,,UNK,,-1,{E3B00432-4F9A-4DE8-80D0-45A8ED42862A},UT,1652.51678126583
9297,UNK,,UNK,,-1,{DC5B64B6-5BA2-4F60-8207-AF6A3C607372},UT,48.2231615862255
9298,UNK,,UNK,,-1,{42514CAF-149F-4785-B164-EC74F0DB3D79},UT,10.6599554413997
9299,UNK,,UNK,,-1,{FA038B24-67F1-4872-A637-33148B4C8669},UT,16.4741846530348
9300,UNK,,UNK,,-1,{F3552022-84D8-402E-BCB2-22F9B9F36F3F},UT,413.490192238332
9301,UNK,,UNK,,-1,{49D1E9EC-006E-4B79-81D2-067C1648EBCC},UT,1983.57799529841
9302,GCD,GCD,PLSS,PARCEL,40,{91333F00-ECCA-4105-9AFB-7E4A93301575},UT,421.751414674856
9303,GCD,GCD,PLSS,PARCEL,40,{0FEA084A-D8BB-424D-A969-D12BDD637404},UT,658.556829104996
9304,UNK,,UNK,,-1,{088ED4D6-3FAF-40D5-81C8-E1F7E15DFC65},UT,7368.86377652651
9305,GCD,GCD,PLSS,PARCEL,40,{46C8D294-8CE2-4B47-B198-ED7C23ED7F7A},UT,16874.6596482751
9306,GCD,GCD,PLSS,PARCEL,40,{D07877DF-616D-4553-B516-5AF3BACA4FC7},UT,21085.9853603606
9307,MAP,DLG,CONST_FEAT,ROUTE,40,{F09AC141-FCA6-4FDE-A42E-FE1A1A049EFC},UT,3589.56063960469
9308,MAP,DLG,LANDFORM,STREAM_CENTER,40,{5EE37FD9-D881-4385-BF33-BEF6EF67B33B},UT,848.09513274489
9309,MAP,DLG,LANDFORM,STREAM_CENTER,40,{B4BF0591-6BBF-44EC-8FD5-C174059BA11E},UT,2423.59764808087
9310,MAP,DLG,CONST_FEAT,ROUTE,40,{7A7F0EE4-C1C0-4E7B-8A43-786A45BFC595},UT,2106.07735268178
9311,IMG,IMG,OTH,PT-TO-PT,40,{B46DBCB8-AF00-4AB0-9DBD-08B0A9A2124C},UT,1463.36288660623
9312,UNK,,UNK,,-1,{B1BDA771-EB25-4619-800D-EEF5C20B59FA},UT,1487.12645277677
9313,UNK,,UNK,,-1,{66BEBC8F-101C-41D7-B34C-3C80DF8BD5A7},UT,1645.00632056625
9314,UNK,,UNK,,-1,{671DD13A-26B8-4DC5-9EC9-5584F2568734},UT,407.48289765381
9315,GCD,GCD,PLSS,PARCEL,40,{7F4C07A7-2EA2-4357-BD1F-D73A68BD8483},UT,1820.05418617792
9316,GCD,GCD,PLSS,PARCEL,40,{7A7EC13D-E30D-4C85-99A0-50AF69178016},UT,2366.03052361988
9317,MAP,DLG,CONST_FEAT,ROUTE,40,{B277C2BA-1D14-4D07-8D6F-A36ACA2A1458},UT,748.737724308586
9318,IMG,IMG,OTH,PT-TO-PT,40,{B7B0AB25-AB8D-4C0A-8AF4-655B544C83DC},UT,334.258499589842
9319,MAP,DLG,CONST_FEAT,ROUTE,40,{B95E1734-1646-4E4E-BC04-5F1A3CB53E27},UT,1468.9814132322
9320,MAP,DLG,CONST_FEAT,ROUTE,40,{1CC40304-68FC-4B17-AA4A-98835C63C7C1},UT,3599.12675769948
9321,GCD,GCD,PLSS,PARCEL,40,{3A7B64FB-4827-4BDA-AFC5-6AD59F71AF9A},UT,2815.11650445184
9322,MAP,MAP,UNK,UNK,40,{65557414-363F-48FE-9509-B0C034FB7F06},UT,235.153383818254
9323,IMG,IMG,LANDFORM,RIM,40,{3DF9B536-DFA6-4B79-A81C-72ED575363F0},UT,2294.54636067698
9324,IMG,IMG,UNK,UNK,40,{C2BB2ED9-8A5C-43D4-BEF0-7034B6D4BC4C},UT,3661.35159488145
9325,UNK,,UNK,,-1,{9984DEA6-7845-4D01-83E7-DCD314CFC1EF},UT,211.917991875161
9326,UNK,,UNK,,-1,{1AF170EA-D256-4C9C-9F51-0496981D7E60},UT,3375.18833973786
9327,UNK,,UNK,,-1,{8DE2FA26-9A1A-4884-8FFA-E5B1CD52A2DA},UT,1612.03657517904
9328,UNK,,UNK,,-1,{1ACEF2D7-C99C-42BC-AA25-1FE4D882FB1E},UT,1215.31318896256
9329,MAP,MAP,UNK,UNK,40,{6B70A840-7A12-414B-A611-4252ED8B144E},UT,821.471059206241
9330,UNK,,UNK,,-1,{9EA2249F-3FCA-45BE-A1A4-92937E436264},UT,3487.14695731412
9331,UNK,,UNK,,-1,{CCBA9315-6E31-42ED-9DE0-CCC68B4578DE},UT,3005.10453785097
9332,UNK,,UNK,,-1,{D46673AE-9852-4255-93FD-898691081D16},UT,11564.2767929168
9333,UNK,,UNK,,-1,{0A0DB47A-1EE5-4E0B-A4B5-39EA56712F3A},UT,5273.47882840308
9334,UNK,,UNK,,-1,{AEE28485-966E-4F82-9364-097F05FFD02A},UT,8614.77934547106
9335,UNK,UNK,UNK,UNK,-1,{84AC452E-FA0D-482E-A35F-D272AE55BAA3},UT,7880.73561862936
9336,UNK,,UNK,,-1,{7887126E-D778-4FDB-B3EE-29E634F5247A},UT,0.354830945813203
9337,UNK,,UNK,,-1,{F8E2B9DB-F0EA-4124-8ECF-5A448BD54D70},UT,11084.7663465512
9338,UNK,,UNK,,-1,{BBCB91EF-AAF1-4C93-97F5-65E36E4C919E},UT,9318.25023289823
9339,UNK,,UNK,,-1,{1C1BC7A8-BF6D-43B6-8A52-0601E3880B23},UT,2228.4553138027
9340,MAP,MAP,LANDFORM,RIM,-1,{5C2FBF33-204E-4579-A0C0-560E1955EB4D},UT,326.963434619259
9341,MAP,MAP,LANDFORM,RIM,-1,{06C85EE0-CCC4-47FC-944C-5CC2F32DE27A},UT,699.862843078406
9342,MAP,MAP,LANDFORM,RIM,-1,{A1EDD301-E0B5-43DE-B5DD-FD94097D4948},UT,1662.53993945769
9343,MAP,MAP,CONST_FEAT,ROUTE,-1,{19FF96AD-1FAC-44D9-A7B0-73EB2A5C85FA},UT,107.011165220347
9344,GCD,GCD,PLSS,PARCEL,40,{858AB2AB-79AF-4294-AC52-7D0A8F4D1C44},UT,5641.7668874799
9345,UNK,,UNK,,-1,{2B9E2A3D-10E8-4356-8199-E6752544A3FE},UT,14305.0683157082
9346,UNK,,UNK,,-1,{89B605EF-3196-411F-9102-90AD3DBB1F22},UT,4107.26456409143
9347,UNK,,UNK,,-1,{C1CAE5AC-8893-4EEB-BBA9-EC3D37F266EA},UT,1.59223427858313
9348,UNK,,UNK,,-1,{A1870A53-8E56-4830-83A5-A361AB0B57C3},UT,11.3571236683252
9349,MAP,DLG,CONST_FEAT,ROUTE,40,{EAAD5229-4E09-4DD3-BC34-2C9FB5811A51},UT,13624.4383758361
9350,MAP,DLG,CONST_FEAT,ROUTE,40,{CA560066-162F-4304-8D84-2B8E3CE34D93},UT,5628.12904994326
9351,MAP,DLG,CONST_FEAT,ROUTE,40,{EF328910-7C83-466A-AAA1-91A2E53DCCE1},UT,4375.3427315425
9352,MAP,DLG,LANDFORM,STREAM_CENTER,40,{F8B70D99-7FAD-43AA-84C5-C0E5CEA1EEAD},UT,1435.16177367339
9353,MAP,DLG,CONST_FEAT,ROUTE,40,{8998A234-00B3-4B91-A8D7-043FC0E23104},UT,10084.4438886855
9354,GCD,GCD,PLSS,PARCEL,40,{9BC6CCC1-DB51-4E08-8117-32F5BBF0A796},UT,1088.47643581528
9355,IMG,IMG,UNK,UNK,40,{2BB4022C-04E2-473F-96DF-9E28C8A5A8C6},UT,7079.02361453811
9356,MAP,DLG,CONST_FEAT,ROUTE,40,{3B4C9A89-A526-427F-8375-DAB3B69F78C9},UT,2592.7975091185
9357,GCD,GCD,OTH,PT-TO-PT,40,{07DA7C05-DD5D-4C41-93B0-B4A139F09CAC},UT,4883.59102066967
9358,IMG,IMG,OTH,PT-TO-PT,40,{1E8B4C8D-F7DA-4BC7-B86C-8BC73FCE2D62},UT,2140.19888967534
9359,IMG,IMG,LANDFORM,RIM,40,{C0C91A93-BA0F-45DA-AD76-F6B58D7D399F},UT,8807.18242312914
9360,MAP,DLG,LANDFORM,STREAM_CENTER,40,{6C6E4DFC-4D70-4271-8BD0-59F92E49B0AE},UT,4133.09678059969
9361,GCD,GCD,PLSS,PARCEL,40,{5AAF2BF2-B30B-4198-A0B9-F892EFC2593E},UT,4035.04991704091
9362,GCD,GCD,PLSS,PARCEL,40,{077E760E-5828-4C91-BC8D-DC56E1EE3021},UT,6683.17371146785
9363,UNK,,UNK,,-1,{611D88A2-17E2-45D5-99D1-ACD6871A9857},UT,1.62625981934975
9364,UNK,,UNK,,-1,{98068A12-4D51-4EFF-8EB6-769B738CBC43},UT,5.65402741470678
9365,MAP,MAP,UNK,UNK,40,{401AD6B5-70F2-4431-9358-846E56CB2CF0},UT,2528.38757986107
9366,UNK,,UNK,,-1,{392840A0-2060-4C37-B946-05D23A26692B},UT,133.974010722161
9367,GCD,GCD,PLSS,PARCEL,40,{BC6E107F-D2D9-4443-B94E-9217DE133051},UT,813.692347820696
9368,MAP,MAP,UNK,UNK,40,{950CE6DE-232C-4D11-A83B-593A6243327B},UT,1218.98946073519
9369,GCD,GCD,PLSS,PARCEL,40,{1FADB492-7415-4D1A-BFBF-3079B6C563E3},UT,5284.92667972091
9370,UNK,,UNK,,-1,{5A8E3FD6-DEAD-4762-A185-C2C2FE462C9E},UT,4164.4716819428
9371,UNK,,UNK,,-1,{8C15C880-75EE-41A4-8254-D238A9626423},UT,127.990447633274
9372,MAP,MAP,UNK,UNK,40,{FA1CA3CB-5070-4A22-A074-E73217F76840},UT,1642.74644005266
9373,GPS,GPS,CONST_FEAT,FENCE,40,{91941A43-2FA3-4FB3-B5C2-BB4F8B8E1BF5},UT,5710.16744749183
9374,UNK,UNK,CONST_FEAT,FENCE,40,{998D77D1-BF9B-4EE5-9DE1-04D6E256BBCA},UT,1684.78625561451
9375,MAP,MAP,CONST_FEAT,FENCE,-1,{C0504AA4-743A-4D65-A373-827D0F34D91B},UT,3221.99198114554
9376,MAP,MAP,CONST_FEAT,FENCE,-1,{B4580693-F335-4B47-ADE7-14CE8206F7E2},UT,900.611808350319
9377,GPS,GPS,CONST_FEAT,FENCE,40,{7E277E9F-A471-44F3-A557-FF86FF1E75A6},UT,893.099181059834
9378,GPS,GPS,CONST_FEAT,FENCE,40,{1E2E92F8-A105-4CAE-8C6E-57D790DA582D},UT,3529.43705027762
9379,GPS,GPS,CONST_FEAT,FENCE,40,{C4021B5E-C93D-4268-81DE-85C990B2A7DC},UT,636.25378530378
9380,GPS,GPS,CONST_FEAT,FENCE,40,{E54CBCA0-BFBE-460C-BBA0-6CFADF75FBAE},UT,1861.59775949583
9381,GPS,GPS,CONST_FEAT,FENCE,40,{DB9A7B9D-9EF1-46A1-97CF-AF0796973F96},UT,816.196508141884
9382,GPS,GPS,CONST_FEAT,FENCE,40,{706FE429-A1EE-42EE-A352-7452B9A75552},UT,1558.75682414621
9383,GPS,GPS,CONST_FEAT,FENCE,40,{FF36FE52-F6AB-49DD-B010-E98FB480CA54},UT,3103.30933727163
9384,GPS,GPS,CONST_FEAT,FENCE,40,{A11CB9BA-CDF1-48F7-B5AE-160B2FCBF930},UT,2214.64604640563
9385,GPS,GPS,CONST_FEAT,FENCE,40,{7DA56D8E-B4AE-45FA-BFF5-60EB0DC31F65},UT,1858.61566152225
9386,GPS,GPS,CONST_FEAT,FENCE,40,{C4FEEEA5-4F7F-46C9-8A6B-5D4CE9BE5A42},UT,1599.74858346208
9387,GPS,GPS,CONST_FEAT,FENCE,40,{23EA4D7F-9225-41A6-9400-B39AE4039138},UT,2038.66474106137
9388,GPS,GPS,CONST_FEAT,FENCE,40,{8E1A1DE1-F4C6-492E-86FA-CD102AF74FCB},UT,2977.30352292193
9389,GPS,GPS,CONST_FEAT,FENCE,40,{08311DC8-14B1-481D-A442-883AF051ACC2},UT,11410.85174873
9390,GPS,GPS,CONST_FEAT,FENCE,40,{457C79CA-9629-4C37-93D4-CA5CA26A09C5},UT,546.097316257532
9391,GPS,GPS,CONST_FEAT,FENCE,40,{34A4D79D-421D-453C-8934-EDACDC5AC5C5},UT,1330.23869614636
9392,GPS,GPS,CONST_FEAT,FENCE,40,{9AC8AB28-E58D-45D4-8FFA-3127BD4CF881},UT,2872.37207636012
9393,GPS,GPS,CONST_FEAT,FENCE,40,{84E00CCF-4494-466A-AF0F-9F63894FCB4D},UT,2727.65403388066
9394,GPS,GPS,CONST_FEAT,FENCE,40,{1B504BA7-9BE9-4B18-A616-201AE9762B36},UT,6148.58691258208
9395,GPS,GPS,CONST_FEAT,FENCE,40,{1FDF4D3C-7A70-49BD-A18E-5C6EE07E2835},UT,1381.94343121314
9396,GPS,GPS,CONST_FEAT,FENCE,40,{207F9E33-396D-4AFF-947C-F05209817321},UT,6330.4555081416
9397,GPS,GPS,CONST_FEAT,FENCE,40,{C9895FD1-DF6F-40C9-AA99-DD521CBE677D},UT,7109.02458835941
9398,GPS,GPS,CONST_FEAT,FENCE,40,{FFF7665B-969B-458B-A0FD-A2F1E35DF759},UT,3875.27560499098
9399,GPS,GPS,CONST_FEAT,FENCE,40,{1E44700D-CAE0-4403-93B6-755949751BB2},UT,3013.02252334646
9400,GPS,GPS,CONST_FEAT,FENCE,40,{889C8792-9F42-4DBC-AE7B-4F350EBA1707},UT,1444.73205087367
9401,GPS,GPS,CONST_FEAT,FENCE,40,{6A81BD6C-AE74-4688-9AD6-CAE18EA8D2C0},UT,866.862105069464
9402,GPS,GPS,CONST_FEAT,FENCE,40,{EC99C7B0-74C2-4D3E-AD15-E0685866070A},UT,3665.89204510137
9403,GPS,GPS,CONST_FEAT,FENCE,40,{A5BC413C-C7A3-4C3F-8273-29FB293BD1B3},UT,4501.0834544767
9404,GPS,GPS,CONST_FEAT,FENCE,40,{0E1FE730-3089-48ED-ADF8-ED6EFF343AC1},UT,420.320910345395
9405,GPS,GPS,CONST_FEAT,FENCE,40,{320B5990-E86F-4214-B002-41453004AC41},UT,643.726690497555
9406,GPS,GPS,CONST_FEAT,FENCE,40,{BD8613FC-B32F-43B6-AD65-4B2273A9D160},UT,1300.46938325666
9407,GPS,GPS,CONST_FEAT,FENCE,40,{06A2D574-66DB-430C-9E78-A4ECDD4673EF},UT,11452.8447377381
9408,GPS,GPS,CONST_FEAT,FENCE,40,{B393E789-F30E-4A16-97AE-E74BBA7B5F9E},UT,9775.65466588358
9409,GPS,GPS,CONST_FEAT,FENCE,40,{5F254E0B-5DBF-43A4-BF94-B1EB08249C0C},UT,1211.179467472
9410,GPS,GPS,CONST_FEAT,FENCE,40,{55461FE9-F2A6-4826-8291-C601B9F2CEEC},UT,976.896067564945
9411,GPS,GPS,CONST_FEAT,FENCE,40,{08B7433A-AE0C-45FB-9EAC-F6B55CA71A50},UT,8191.84176258547
9412,GPS,GPS,CONST_FEAT,FENCE,40,{A161DFBE-4D0A-4D42-A082-7834231F3885},UT,3710.78152446008
9413,GPS,GPS,CONST_FEAT,FENCE,40,{9615246E-9577-43AA-9C8D-07989875D0D9},UT,14252.0062658432
9414,GPS,GPS,CONST_FEAT,FENCE,40,{9F6FBD7A-14F9-448B-B3A7-0AF0B1856B1B},UT,7997.24173274634
9415,GPS,GPS,CONST_FEAT,FENCE,40,{BEB40F10-21E2-4EC4-A90C-80786051DFA0},UT,7184.58442888813
9416,GPS,GPS,CONST_FEAT,FENCE,40,{946666DD-B5C1-433C-A8D6-F08C5D18F831},UT,2160.52910210139
9417,GPS,GPS,CONST_FEAT,FENCE,40,{F5712462-21FE-4F50-88A0-F12C92A7109A},UT,4612.35373733519
9418,IMG,IMG,CONST_FEAT,ROUTE,40,{9A241B64-2703-4398-9C55-4642CFBDE715},UT,755.98968913344
9419,IMG,IMG,CONST_FEAT,ROUTE,40,{8FFBBF77-AF71-400D-858D-C1E9D82F9D04},UT,829.359617275607
9420,IMG,IMG,CONST_FEAT,ROUTE,40,{3C798E09-F7BE-4FB4-B802-0336AED75E6F},UT,781.67277692502
9421,MAP,MAP,CONST_FEAT,FENCE,-1,{2DEC4EB5-108D-4832-B312-362A870D2076},UT,351.210167384352
9422,IMG,IMG,CONST_FEAT,FENCE,40,{4252E5AA-5F08-4E1B-8E94-242601C97D02},UT,3735.03909527302
9423,IMG,IMG,CONST_FEAT,FENCE,40,{01A6DC0E-4F07-4D8A-B5EA-F26C8EA5DB37},UT,2374.39522072588
9424,MAP,MAP,UNK,UNK,40,{025AACEE-7DBE-42C3-8E09-83EDE69CC564},UT,782.768978371624
9425,UNK,,UNK,,-1,{307ADA67-09B0-40F1-947B-F19A03A08688},UT,3883.50437386115
9426,UNK,,UNK,,-1,{F5500772-8624-4D29-BE10-B091817395BF},UT,1502.96611929956
9427,UNK,,UNK,,10,{EF6F99CE-3640-4861-BEAC-E90C3185D14A},UT,3038.77547140774
9428,UNK,,UNK,,24,{3C694E45-EF42-4900-8D49-34368811093A},UT,3231.78294960028
9429,UNK,UNK,UNK,UNK,-1,{B835A15C-3BC7-4661-B65C-07D89B801B0F},UT,16661.8462351695
9430,UNK,UNK,UNK,UNK,-1,{A753D159-EA14-4C7E-9C79-371CD488D5E1},UT,4704.68814281883
9431,UNK,MAP,UNK,RIM,40,{677AE68C-9717-45BB-A04C-7FFEA576637A},UT,3108.14023753836
9432,MAP,MAP,LANDFORM,RIM,40,{A989B0D4-6F6B-4173-B0B0-CBC3BF7140AB},UT,7418.6217526302
9433,UNK,UNK,UNK,UNK,-1,{4F5F85B6-C0B6-4999-8FF4-A58D85EA4066},UT,19736.2073485156
9434,UNK,UNK,UNK,UNK,-1,{7D4068D0-77D2-4B31-9C59-C1D9437C7A72},UT,13724.6920123381
9435,UNK,UNK,UNK,UNK,-1,{BC683E02-E80D-4E32-A452-E5D2061926BC},UT,13675.5609525451
9436,UNK,,UNK,,-1,{888BB6A2-4914-4F66-80EC-7B2DCE8B06DC},UT,635.784905584217
9437,MAP,,LANDFORM,,-1,{D867384E-560D-4EF7-8CBF-E81CB4FB634D},UT,1233.34628600713
9438,MAP,MAP,UNK,UNK,40,{98D355C5-D59D-4E27-8896-71BD72AFC3B4},UT,230.546096200961
9439,MAP,MAP,UNK,UNK,40,{47BFBAEE-F191-4106-A1B4-ADD307AF01A5},UT,1789.40794030426
