X,Y,OBJECTID,FEATURE_TYPE,GlobalID
506632.58609375,196169.528124999,1096,Quarry,{3AA2C058-DD85-4DA7-A732-92E4E131F31D}
508742.325625,195344.700625001,1097,Quarry,{9D5873D0-7C85-412D-A359-DAB78AEEE4F4}
509120.47375,200046.206406251,1098,Quarry,{299A3F5C-F948-4EC9-942C-8161621C1617}
506460.35234375,209451.960625,1099,Quarry,{3C18531E-0414-43FB-B80D-8EAC87FCBB09}
506441.5125,209690.598125,1100,Quarry,{2532724F-8ECA-4EEC-B0F0-D70DC3BEB3C8}
506651.89046875,209954.35546875,1101,Quarry,{CB8992DB-6694-4F07-8CB8-CE66551A57CC}
506881.10796875,211178.94296875,1102,Quarry,{84BD9E8A-E33F-492C-93D2-C040C910E5A9}
506431.2059375,212138.014218749,1103,Quarry,{324561B7-950B-43C4-9CD9-56CAB52ECDEC}
506092.089375,212915.15625,1104,Quarry,{2F943B51-6948-4ECB-AE5D-ECF21D0C59B6}
504342.34234375,212470.065781251,1105,Quarry,{F6555608-143F-4E51-8032-64E3A53E115D}
504219.8834375,212686.723437499,1106,Quarry,{0955F7C5-E4A2-4CA8-A5C3-BE4268052B59}
504007.58796875,216212.579062499,1107,Quarry,{ED603B7F-4083-4921-A78E-C3529E20B2DC}
504217.76953125,216329.15046875,1108,Quarry,{ABB5F8C1-BE18-4089-A34A-AE70E53B5B7B}
506410.36484375,218130.97234375,1109,Quarry,{C3286F99-72E8-4718-894B-9EB200354028}
508435.6259375,215485.647500001,1110,Quarry,{B050680B-6698-400E-9D39-560944B81482}
508244.589375,216667.387499999,1111,Quarry,{07894F11-49A0-41C7-BEA4-6715B9DF1041}
508324.06984375,217082.452031249,1112,Quarry,{FDDC803F-A285-43F5-911F-27506C241EBE}
515726.4834375,215096.943125,1113,Quarry,{76B8A5FF-ABD8-4444-A72F-1032E115BA57}
516375.18125,221068.116562501,1114,Quarry,{A321E55B-8062-42D0-9395-B164E34BB4E2}
516547.094375,221532.046875,1115,Quarry,{415F8D1E-2FC9-4450-AA78-6EA7A6725B9C}
518148.25625,218552.657031249,1116,Quarry,{176F2D20-3115-40B2-B792-F704923F29FB}
500634.05484375,205116.3615625,1117,Quarry,{DC1C4CD9-72CA-4F78-B628-72265961AE86}
506733.88265625,212174.753281251,1118,Quarry,{B58B002B-C3FF-48B0-940E-DF480CB2C63B}
505767.32234375,213315.54109375,1119,Quarry,{CD81CF76-605B-4804-B1F4-A20D36BDEFA8}
512788.8590625,206193.5971875,1120,Quarry,{922FAA6D-903A-4034-AFCD-20483EE91BA4}
512983.838125,206311.709531249,1121,Quarry,{647B3C1F-B32A-46A1-A6FA-90B218147C40}
456615.490625,52407.6118749995,1122,Quarry,{A3F9E7BB-46FF-475B-B8A4-D4D9CE38C2DE}
456163.8590625,52269.9718750007,1123,Quarry,{116E4BF1-FADD-4F68-BF75-65AEB2034936}
458490.83703125,52971.0760937501,1124,Quarry,{257FFB0D-1793-4946-AD05-D2869DF83BD6}
458198.351875,53930.2554687504,1125,Quarry,{A1A40992-9B25-4530-BC1D-9794AC0AFD5C}
457717.56734375,40839.3917187508,1126,Quarry,{D0ACD6D2-1B25-4551-A348-F3C29B6A97F0}
452744.04421875,41498.0409375001,1127,Quarry,{E0FC68E6-F08A-4B04-AD85-E6B261383A90}
455043.94015625,30402.0823437497,1128,Quarry,{AD226DF7-FA61-437F-B187-D9C23E6BC11E}
443952.800625,31745.5070312507,1129,Quarry,{E4A7F7CD-63E7-409C-AA43-39A093FF2F93}
442742.7146875,31906.0871875007,1130,Quarry,{4826145B-0B35-45A1-9A29-4F540025288B}
443006.52484375,32393.5626562499,1131,Quarry,{E876543B-ECCE-4502-9CB8-2FD9F15ED4C7}
442541.98953125,32169.8973437492,1132,Quarry,{C7636015-AA77-4082-BDC3-6175EEA96349}
440798.54828125,28608.4598437492,1133,Quarry,{99C2C879-E4BB-4E6F-8E7D-C915DE17D435}
441291.75875,31607.8670312501,1134,Quarry,{42FD298F-24F2-49E9-A537-0F305CB97375}
443390.77015625,34865.3493750002,1135,Quarry,{7CBA9A60-358F-4176-BB18-CC678DE71D49}
443373.56515625,35089.0145312492,1136,Quarry,{39950957-60E3-4201-AA15-F49A29A69919}
444595.12109375,34945.6393749993,1137,Quarry,{5B53B5EA-3E0C-4E97-BD0A-F45F95F8019D}
445128.4765625,34991.51953125,1138,Quarry,{CF4C66A8-FE13-40B6-9302-39CD096DA9C0}
443195.78015625,33041.6179687493,1139,Quarry,{A74E8249-C29E-46DB-A6A0-97D88604192A}
443000.78984375,32536.9376562499,1140,Quarry,{E506B8DA-B985-4D23-9788-978AC9266759}
441651.63015625,34699.7510937508,1141,Quarry,{ADFD1324-8BF2-40BF-BDF5-49C4BDE873CC}
441716.1490625,34966.4287500009,1142,Quarry,{683AC7AB-50C6-4762-8664-7F81FA05D8D5}
444635.26609375,37971.5709374994,1143,Quarry,{C8C37716-AD94-402F-B8F5-72843A52EA42}
444764.30375,38152.2235937491,1144,Quarry,{2E0F08FC-F217-4311-A2E8-A73D5B1D4553}
444751.39984375,39304.9595312495,1145,Quarry,{5DBBA0DA-C43B-4450-A72F-D365583467AB}
444734.19484375,39597.4446875006,1146,Quarry,{0EFBC431-2AB8-40CB-BCE3-D9B5A9A80E76}
444804.9265625,42101.4907812495,1147,Quarry,{AA9CFDB2-A1E7-4A17-A5B1-3ABB6FEAD327}
440647.04859375,46310.9839062504,1148,Quarry,{E36638B0-C45D-4F13-99D5-75496CB94320}
441197.6090625,46064.3787500001,1149,Quarry,{C1AE50AA-C686-4B03-8C29-61959CC15B97}
439012.57234375,46018.4987499993,1150,Quarry,{48A2483E-4517-41A9-A0E8-BE0DFC63151A}
439001.10234375,47326.0795312505,1151,Quarry,{43C5DF11-A637-4ED3-8307-30501883FB45}
442918.1103125,45519.5532812495,1152,Quarry,{BDA5E202-169B-4AAE-B9C7-BC87F1E8BA17}
443199.12546875,45852.18359375,1153,Quarry,{BAD7227A-08DA-4BB3-A45E-35C9065C92E2}
443391.71859375,45965.3601562493,1154,Quarry,{3A1503D5-5EAB-4C64-88CB-DA2B1219FA2A}
443690.90203125,46693.0784374997,1155,Quarry,{0AEE6310-655F-4253-8356-37AD54841910}
443794.1321875,46680.1748437509,1156,Quarry,{E58A2FC2-0639-4FE2-B3FD-34F777F8C2A7}
439161.68265625,46482.3170312494,1157,Quarry,{F9E24AEB-E99B-4571-A884-9B64281B97A9}
439948.811875,47918.9356249999,1158,Quarry,{C4DDA3A4-EC36-464D-9450-D50D92A109BA}
440034.836875,48220.0234375,1159,Quarry,{9D8F2FD9-C9BA-4158-966A-47DE9B1D1469}
441699.421875,50215.8048437499,1160,Quarry,{CA986FC6-6ED7-4A40-B72C-D0F8E3576FE6}
441798.350625,50426.5662500001,1161,Quarry,{75A48E78-8AD5-4EC1-8E02-CE42A3701975}
442103.7396875,50779.2690625004,1162,Quarry,{BF7701EB-B793-4455-9BAB-007D27E00A8A}
442069.3296875,50000.7421875,1163,Quarry,{9ECE599B-FD0A-49E9-ABB4-4A1C7521532F}
442297.29609375,50516.8926562499,1164,Quarry,{5C37B712-15CB-46C0-85B4-5E86257FC31C}
442512.35875,50495.3862500004,1165,Quarry,{0D760BA1-30E5-4CF6-98E0-1BB21A4DF3B3}
442662.90265625,51045.9467187505,1166,Quarry,{0B668AE0-3527-4A59-A2AB-EFDA055FEEEB}
442916.6765625,50990.0304687507,1167,Quarry,{E0C1F071-EDBA-4B6A-9138-C96B9285FAE4}
442791.94015625,51656.7245312501,1168,Quarry,{F5E1BEA9-534B-48D4-84BD-CCD55E2A6031}
442072.1971875,52349.2264062501,1169,Quarry,{BAA15E2E-0B23-406C-B0F2-A71FEE6A0EA8}
443061.48546875,52026.6323437504,1170,Quarry,{903D6836-A95B-43F4-AF77-940C2FC447AA}
443293.75296875,52121.2599999998,1171,Quarry,{16DB05B7-3371-4732-9C47-95D926322A5E}
443353.970625,52409.4439062495,1172,Quarry,{04F8C4DF-21C4-47FB-A74C-D36ED5178362}
444029.26734375,52813.76171875,1173,Quarry,{09659AC0-0F87-46BD-962D-FBF857D25BE4}
445143.291875,52916.9918750003,1174,Quarry,{1F31975A-6C6A-4DD9-9AD1-FCDB22A21E99}
444330.355,53652.5060937498,1175,Quarry,{C9A81A1C-5C4F-4855-9161-BCCB6C235153}
443474.405625,53540.6734375004,1176,Quarry,{DA9D2331-60C4-4CC2-A927-27BCF31E2992}
444347.56015625,54005.2087500002,1177,Quarry,{D3C9ECF7-7484-4CC3-A8DE-27836BA2A9DD}
444295.945,54271.8865625001,1178,Quarry,{ECC4E8C0-C003-4B99-B763-782F26F63639}
440085.018125,52925.5943749994,1179,Quarry,{C724BB0E-A638-438D-98F0-8585CA3648C2}
445369.5590625,50112.5748437494,1180,Quarry,{427EED36-75E1-4CE4-B1E5-85B20494D606}
445623.33296875,51441.6620312501,1181,Quarry,{3E6C231B-A8DA-45A9-B735-5CA44B3EB180}
444612.5384375,49252.3240625001,1182,Quarry,{B0DF6E3A-2C56-4297-B13D-32B072A7DDBC}
440233.225625,48619.4026562497,1183,Quarry,{9B807700-6D05-49BB-8FCA-240A07F836FC}
439291.7290625,29322.5474999994,1184,Quarry,{BE485B60-2C38-4A65-BF80-427EA8780624}
453751.2278125,27982.6473437492,1185,Quarry,{1F98990E-307E-4AD5-9EFE-8416A0E8BCD1}
440966.40765625,28732.6760937497,1186,Quarry,{0F5040E6-005E-4FF6-805E-4C1AB15D9647}
442155.75390625,51711.4393750001,1187,Quarry,{2D415CF5-1CED-4042-9018-CBC7450070F2}
450436.98234375,254708.260937501,1188,Quarry,{6F0D759B-2B0B-4B13-B24A-F5691F45C89C}
453961.239375,251349.104218749,1189,Quarry,{D746AC2F-FB2A-4E32-858B-EA5EB6C56C61}
454348.59015625,252981.057499999,1190,Quarry,{40207BCC-B69A-40CA-846E-F5C17282C7B6}
459434.9503125,250599.80265625,1191,Quarry,{42B8A5EF-B25C-440F-B7CA-CAA12B92B561}
459619.100625,250574.40265625,1192,Quarry,{7B15C2FC-16D8-40FB-9686-4CA410E7CB21}
460101.7015625,252257.15609375,1193,Quarry,{E5623EAE-4753-42AD-9E8F-0A032AEA543F}
460203.301875,252847.7071875,1194,Quarry,{0506F764-5FDF-4BC2-A910-869E88C4E42B}
455510.64234375,257146.66578125,1195,Quarry,{1744256A-4555-4052-92D5-767D4C8BDC33}
450576.6825,256625.96484375,1196,Quarry,{720CEB9D-9200-44C2-818B-F59F5ABC2480}
450817.98296875,257527.666562499,1197,Quarry,{1B1BD3E2-3CA4-4CAB-9E00-7DC717F4A617}
447782.67703125,256581.514687501,1198,Quarry,{2F68F768-7F5E-4BFD-A6DA-8462931BC52C}
459847.70109375,263426.8284375,1199,Quarry,{3E126996-FFB1-4DF5-A1E5-86EEA5EC2C4F}
450055.9815625,261947.27546875,1200,Quarry,{7818D81B-8BCF-413A-900D-942BCC261159}
450405.2321875,262099.675625,1201,Quarry,{BAC24DC3-A07A-4B7D-AAF4-18B0BEEA8BC3}
452157.835625,263356.97828125,1202,Quarry,{5F0F0642-2F33-48D3-80CB-2596124BC24B}
448487.5284375,264353.930312499,1203,Quarry,{E6E3633C-F30D-48E9-A142-850D55A485E5}
452615.0365625,266265.284062499,1204,Quarry,{0CF638FC-0E86-4D1C-A691-400CED75070B}
451497.434375,267795.63703125,1205,Quarry,{28096B7F-FA15-4466-8EED-281D952F023A}
451218.03375,267916.28734375,1206,Quarry,{A5BE3113-6090-4F48-B7D9-AA3B04DDDA0D}
452551.5365625,269630.79078125,1207,Quarry,{82F3F8C3-005D-4266-883B-827775BD30E3}
456240.89390625,269630.79078125,1208,Quarry,{EBB2BC29-69F3-47F7-958F-FD8781C2A8E1}
441585.06453125,275161.651875,1209,Quarry,{EE85A675-2B7D-4C3B-977D-E4281A36402F}
456532.99453125,278127.1078125,1210,Quarry,{28400473-5A40-47DF-AC14-A9D663B7670F}
