OBJECTID,OHIOCODE,ALT_OHIOCODE,NAME,OLD_NAME,Q100,SHAPE_Length,SHAPE_Area
2719,G344123,44123G3,Airlie North,,E144123,0.50000342902923,0.0156252143104442
2720,G644121,44121G6,Boulder Lake,,E144121,0.500008759120459,0.015625547432707
2721,G344121,44121G3,Warm Springs,,E144121,0.50000631016361,0.0156253943764865
2722,G444123,44123G4,Falls City,,E144123,0.500003177028375,0.0156251985600114
2723,G844124,44124G8,,,E144124,0.500030746635088,0.0156269212114978
2724,G544121,44121G5,Sawmill Butte,,E144121,0.500008029109055,0.015625501806216
2725,G444121,44121G4,Potters Ponds,,E144121,0.500006411123657,0.0156254006884947
2726,G544123,44123G5,Fanno Ridge,,E144123,0.500001910020289,0.0156251193713501
2727,G644123,44123G6,Valsetz,,E144123,0.500000868013956,0.0156250542448237
2728,G744123,44123G7,Euchre Mountain,,E144123,0.499996720016923,0.0156247949970059
2729,G844123,44123G8,Mowrey Landing,,E144123,0.499994880013698,0.0156246799949743
2730,G144124,44124G1,Depoe Bay,,E144124,0.500000610026756,0.0156250363082631
2731,G244124,44124G2,,,E144124,0.500001463018561,0.0156250914214199
2732,G344124,44124G3,,,E144124,0.50000456601334,0.0156252853574044
2733,G444124,44124G4,,,E144124,0.500005360015113,0.0156253349849285
2734,G544124,44124G5,,,E144124,0.500006034014416,0.0156253771119299
2735,G644124,44124G6,,,E144124,0.50000657701676,0.0156254110511055
2736,G744124,44124G7,,,E144124,0.50000670201787,0.0156254188652356
2737,F244116,44116F2,Lone Tree,,E144116,0.500011937166144,0.0156257460569136
2738,F144116,44116F1,Donnelly,,E144116,0.499995705623568,0.0156247314954271
2739,F344116,44116F3,Council Mountain,,E144116,0.500012777094247,0.0156257985627732
2740,F444116,44116F4,Council,,E144116,0.500012143053253,0.0156257589373752
2741,F544116,44116F5,Goodrich,,E144116,0.500014961083203,0.0156259350562472
2742,F344117,44117F3,Little Lookout Mountain,,E144117,0.500019613020949,0.0156262258084558
2743,F244117,44117F2,Daly Creek,,E144117,0.500009778002678,0.015625611121245
2744,F644116,44116F6,Rush Peak,,E144116,0.500012559079913,0.0156257849224436
2745,F144117,44117F1,Sturgill Creek,,E144117,0.500008474016252,0.01562552674848
2746,F444117,44117F4,Lawrence Creek,,E144117,0.500019148059333,0.0156261967452859
2747,F844116,44116F8,Neil Gulch,,E144116,0.500005464011923,0.0156253414929483
2748,F744116,44116F7,Advent Gulch,,E144116,0.500005034017538,0.0156253146173846
2749,F544117,44117F5,Oxman,,E144117,0.500010702120893,0.0156256688721742
2750,F744118,44118F7,Susanville,,E144118,0.500010030137525,0.0156256268795255
2751,F644118,44118F6,Boulder Butte,,E144118,0.500006411140617,0.0156254006742206
2752,F644117,44117F6,Encina,,E144117,0.500008501143246,0.0156255313030975
2753,F844118,44118F8,Keeney Point,,E144118,0.500017253919677,0.0156257023689641
2754,F144119,44119F1,Long Creek,,E144119,0.500003772978736,0.0156256137246224
2755,F744117,44117F7,Bowen Valley,,E144117,0.499994927110837,0.0156246829352723
2756,F544118,44118F5,Vinegar Hill,,E144118,0.500002310115606,0.0156251443536542
2757,F844117,44117F8,Blue Canyon,,E144117,0.499993692097664,0.0156246079041911
2758,F144118,44118F1,Phillips Lake,,E144118,0.499991102087003,0.0156244413640383
2759,F244119,44119F2,Fox,,E144119,0.500010261307091,0.0156256413251458
2760,F244118,44118F2,Sumpter,,E144118,0.499990230062678,0.0156243893772506
2761,F344119,44119F3,Hamilton,,E144119,0.500011298369515,0.0156257061418694
2762,F344118,44118F3,Whitney,,E144118,0.499996623051671,0.0156247889222305
2763,F444118,44118F4,Greenhorn,,E144118,0.499997412055031,0.0156248382360182
2764,F444119,44119F4,Courthouse Rock,,E144119,0.500011046383449,0.0156256903914976
2765,F544119,44119F5,Miller Flat,,E144119,0.500008829368576,0.0156255518265213
2766,F644119,44119F6,Mount Misery,,E144119,0.500008359343799,0.0156255224498609
2767,F744119,44119F7,Johnson Heights,,E144119,0.500008589309993,0.0156255368214937
2768,F844119,44119F8,Richmond,,E144119,0.500017646065749,0.0156261026330104
2769,F144120,44120F1,Toney Butte,,E144120,0.499999990040023,0.0156249995210473
2770,F244120,44120F2,Sutton Mountain,,E144120,0.50000875925393,0.0156255474370534
2771,F144123,44123F1,Albany,,E144123,0.500049458926646,0.0156280911423213
2772,F844122,44122F8,Crabtree,,E144122,0.500012814912305,0.0156258006894823
2773,F344120,44120F3,Painted Hills,,E144120,0.500003508212043,0.015625219251001
2774,F444120,44120F4,Sandrock Mountain,,E144120,0.50000400115586,0.015625250063282
2775,F544120,44120F5,Horse Heaven Creek,,E144120,0.500005423120279,0.0156253389372181
2776,F644120,44120F6,Axehandle Butte,,E144120,0.500005765106581,0.0156253603125845
2777,F744120,44120F7,Ashwood,,E144120,0.500006594145052,0.0156254121301664
2778,F844120,44120F8,Teller Butte,,E144120,0.499988458697268,0.0156242765371669
2779,F744122,44122F7,Scio,,E144122,0.500004165003069,0.0156252603115132
2780,F644122,44122F6,Jordan,,E144122,0.500002732000784,0.015625170749012
2781,F544122,44122F5,Snow Peak,,E144122,0.500002012000679,0.0156251257483565
2782,F344122,44122F3,Lawhead Creek,,E144122,0.500003932000374,0.0156252457466061
2783,F244122,44122F2,Detroit,,E144122,0.500003282013242,0.0156252051225276
2784,F444122,44122F4,Mill City South,,E144122,0.500003994000468,0.0156252496216735
2785,F144122,44122F1,Idanha,,E144122,0.50000449605693,0.015625283027418
2786,F844121,44121F8,Mount Bruno,,E144121,0.500007160127034,0.0156254450092622
2787,F244121,44121F2,Madras West,,E144121,0.500007384166871,0.0156254615079157
2788,F144121,44121F1,Madras East,,E144121,0.499990938082306,0.0156244334987998
2789,F244123,44123F2,Lewisburg,,E144123,0.500004468007042,0.0156252792470181
2790,F344123,44123F3,Airlie South,,E144123,0.500003565006413,0.0156252228094415
2791,F744121,44121F7,Mount Jefferson,,E144121,0.500007447162192,0.0156254654312701
2792,F444123,44123F4,Kings Valley,,E144123,0.500003541006968,0.0156252213095369
2793,F344121,44121F3,Seekseequa Junction,,E144121,0.5000085541426,0.0156255346299561
2794,F644121,44121F6,Lionshead,,E144121,0.500009537157979,0.0156255960606132
2795,F544123,44123F5,Summit,,E144123,0.500003344001206,0.015625208996632
2796,F644123,44123F6,Nortons,,E144123,0.500003063000637,0.0156251914336963
2797,F444121,44121F4,Metolius Bench,,E144121,0.500009039142871,0.0156255649434985
2798,F744123,44123F7,Eddyville,,E144123,0.500001405007136,0.0156250878090682
2799,F544121,44121F5,Shitike Butte,,E144121,0.500009469142633,0.0156255918106681
2800,F844123,44123F8,Toledo North,,E144123,0.500001188027213,0.0156250730799409
2801,F144124,44124F1,Newport North,,E144124,0.500004618052893,0.0156252901573354
2802,F844124,44124F8,,,E144124,0.499981303983119,0.0156238313050076
2803,F244124,44124F2,,,E144124,0.500004075036314,0.0156252546770732
2804,F344124,44124F3,,,E144124,0.500006050025683,0.0156253781124794
2805,F444124,44124F4,,,E144124,0.500006126020321,0.015625382863277
2806,F544124,44124F5,,,E144124,0.500006508014477,0.0156254067391311
2807,F644124,44124F6,,,E144124,0.500006777014347,0.0156254235528168
2808,F744124,44124F7,,,E144124,0.500006859013408,0.0156254286790429
2809,E144116,44116E1,Cascade,,E144116,0.500003291053685,0.0156252054395839
2810,E244116,44116E2,Cold Spring Ridge,,E144116,0.500011977173644,0.0156257485563421
2811,E344116,44116E3,King Hill Creek,,E144116,0.500010811087956,0.0156256756879359
2812,E444116,44116E4,Indian Valley,,E144116,0.500010188046972,0.0156256367500574
2813,E544116,44116E5,East of Cambridge,,E144116,0.50001466304212,0.0156259161472979
2814,E644116,44116E6,Cambridge,,E144116,0.500012254488603,0.015624889705241
2815,E344117,44117E3,Big Lookout Mountain,,E144117,0.500016577017026,0.0156260360590253
2816,E244117,44117E2,Connor Creek,,E144117,0.500009114001437,0.0156255696214015
2817,E144117,44117E1,Monroe Butte,,E144117,0.500007835015022,0.0156254927484065
2818,E844116,44116E8,Sturgill Peak,,E144116,0.500004732009299,0.0156252955287283
2819,E444117,44117E4,Durkee,,E144117,0.500016115055384,0.0156260071833584
2820,E744116,44116E7,Hopper Creek,,E144116,0.500004312395323,0.0156244108691239
2821,E544117,44117E5,Lost Basin,,E144117,0.50000989485168,0.0156246647029238
2822,E644117,44117E6,French Gulch,,E144117,0.500007711725943,0.0156245653788405
2823,E744118,44118E7,Cougar Rock,,E144118,0.50000887514429,0.0156255546932471
2824,E644118,44118E6,Dixie Meadows,,E144118,0.500005335101515,0.0156253334317745
2825,E144118,44118E1,Beaverdam Creek,,E144118,0.499986348226317,0.0156241457763603
2826,E844117,44117E8,Brannan Gulch,,E144117,0.499986770149908,0.0156241731089444
2827,E744117,44117E7,Dooley Mountain,,E144117,0.499993423482176,0.0156244328681976
2828,E244118,44118E2,Unity Reservoir,,E144118,0.499990886057916,0.0156244303745155
2829,E544118,44118E5,Bates,,E144118,0.500001240081386,0.0156250793261659
2830,E844118,44118E8,Magone Lake,,E144118,0.500025726117931,0.015626607888825
2831,E344118,44118E3,Pogue Point,,E144118,0.499996462065422,0.0156247763924869
2832,E444118,44118E4,Austin,,E144118,0.499997246057989,0.0156248278624012
2833,E144119,44119E1,Johnson Saddle,,E144119,0.500005157698637,0.0156253207031153
2834,E244119,44119E2,Belshaw Meadows,,E144119,0.499985138376841,0.0156240703216038
2835,E344119,44119E3,Donaldson Creek,,E144119,0.500011034374211,0.015625687227423
2836,E444119,44119E4,Sheep Ridge,,E144119,0.500010776377968,0.0156256735156798
2837,E544119,44119E5,Picture Gorge East,,E144119,0.500009337360182,0.0156255835749729
2838,E644119,44119E6,Picture Gorge West,,E144119,0.500011085501911,0.0156256927584539
2839,E744119,44119E7,Tubb Spring,,E144119,0.499988532741978,0.0156242832534219
2840,E844119,44119E8,Frog Hollow,,E144119,0.500008652276888,0.0156255407555756
2841,E144120,44120E1,Keyes Mountain,,E144120,0.500009671248872,0.0156256044373147
2842,E244120,44120E2,Mitchell,,E144120,0.500008874243658,0.015625554622342
2843,E344120,44120E3,Lawson Mountain,,E144120,0.500010572391253,0.0156256607040172
2844,E444120,44120E4,Stephenson Mountain,,E144120,0.499979509264213,0.0156237193253044
2845,E544120,44120E5,Opal Mountain,,E144120,0.499997400508446,0.0156248374975509
2846,E644120,44120E6,Dutchman Creek,,E144120,0.500006189121316,0.0156253888950384
2847,E744120,44120E7,Foley Butte,,E144120,0.500022688709514,0.0156264165522019
2848,E844120,44120E8,Brewer Reservoir,,E144120,0.500023418927651,0.0156264655549472
2849,E144121,44121E1,Buck Butte,,E144121,0.500007394170442,0.0156254622406475
2850,E344122,44122E3,Quartzville,,E144122,0.500004248366569,0.0156244105162555
2851,E244122,44122E2,Chimney Peak,,E144122,0.500006172021723,0.0156253861444119
2852,E444122,44122E4,Yellowstone Mountain,,E144122,0.500004291000465,0.0156252681839439
2853,E544122,44122E5,Keel Mountain,,E144122,0.500001577001023,0.0156250981758278
2854,E644122,44122E6,Lacomb,,E144122,0.500002337000771,0.0156251460576184
2855,E744122,44122E7,Onehorse Slough,,E144122,0.500003105703926,0.0156242537916455
2856,E844122,44122E8,Lebanon,,E144122,0.499969631050995,0.0156230996823857
2857,E144122,44122E1,Coffin Mountain,,E144122,0.50000740605905,0.0156254628714657
2858,E244123,44123E2,Riverside,,E144123,0.5000056649403,0.0156246083810312
2859,E144123,44123E1,Tangent,,E144123,0.500008543940784,0.0156255338225667
2860,E844121,44121E8,Marion Forks,,E144121,0.500008589424535,0.0156254646481398
2861,E244121,44121E2,Culver,,E144121,0.500020852127006,0.0156263003649888
2862,E344123,44123E3,Corvallis,,E144123,0.50000328336488,0.0156243519336482
2863,E444123,44123E4,Wren,,E144123,0.500012149390953,0.0156257571997275
2864,E744121,44121E7,Marion Lake,,E144121,0.500008875166435,0.0156255547327846
2865,E544123,44123E5,Marys Peak,,E144123,0.500011337415601,0.0156257064878927
2866,E644123,44123E6,Harlan,,E144123,0.500010731387221,0.0156256691870122
2867,E744123,44123E7,Elk City,,E144123,0.500011960264346,0.0156257475105674
2868,E344121,44121E3,Round Butte Dam,,E144121,0.500021930689785,0.0156263706328273
2869,E844123,44123E8,Toledo South,,E144123,0.500003212026279,0.0156252022689177
2870,E144124,44124E1,Newport South,,E144124,0.50000389803938,0.0156252435133642
2871,E644121,44121E6,Candle Creek,,E144121,0.499990310452815,0.0156243942606063
2872,E444121,44121E4,Fly Creek,,E144121,0.500016343466313,0.0156260189432918
2873,E544121,44121E5,Prairie Farm Spring,,E144121,0.499997535018423,0.0156248456704464
2874,E244124,44124E2,,,E144124,0.500003349030157,0.0156252093031825
2875,E344124,44124E3,,,E144124,0.500005194026693,0.015625324613381
2876,E444124,44124E4,,,E144124,0.500005263021085,0.0156253289266896
2877,E844124,44124E8,,,E144124,0.499955589588671,0.0156222227881852
2878,E544124,44124E5,,,E144124,0.500005817017611,0.0156253635522818
2879,E644124,44124E6,,,E144124,0.500006084017383,0.01562538024098
2880,E744124,44124E7,,,E144124,0.500006310016181,0.0156253943671001
2881,D644116,44116D6,Midvale,,A144116,0.50001090552539,0.0156265574138375
2882,D744116,44116D7,Midvale Hill,,A144116,0.500005162452945,0.0156261810881499
2883,D544117,44117D5,Mormon Basin,,A144117,0.500012689972047,0.0156267465915943
2884,D644117,44117D6,Bridgeport,,A144117,0.500012987964728,0.0156267272830401
2885,D144116,44116D1,Alpha,,A144116,0.500015547114334,0.0156259717903509
2886,D244116,44116D2,Tripod Peak,,A144116,0.500009377105189,0.0156255860616458
2887,D244119,44119D2,Wolfinger Butte,,A144119,0.500014915754042,0.0156259329488011
2888,D144119,44119D1,Mount Vernon,,A144119,0.500021602719647,0.0156263513857744
2889,D144118,44118D1,Hereford,,A144118,0.500017092084679,0.0156259590025167
2890,D844117,44117D8,Devils Heel,,A144117,0.500016511046106,0.0156261445907992
2891,D344116,44116D3,Twin Sisters,,A144116,0.500006435042111,0.0156254022189922
2892,D744117,44117D7,Wendt Butte,,A144117,0.500007343793257,0.0156256152630417
2893,D444116,44116D4,Granger Butte,,A144116,0.500006045042851,0.0156253777416817
2894,D544116,44116D5,Hog Creek Butte,,A144116,0.500011737053017,0.0156257335544006
2895,D144117,44117D1,Olds Ferry NE,,A144117,0.500009699047952,0.0156256063032383
2896,D844116,44116D8,Mann Creek NW,,A144116,0.500006800050847,0.0156254249505993
2897,D244117,44117D2,Henley Basin,,A144117,0.500010646055654,0.015625665346896
2898,D344117,44117D3,Lime,,A144117,0.500016452082785,0.0156260282204502
2899,D444117,44117D4,Rye Valley,,A144117,0.500016767132476,0.0156260480209064
2900,D244118,44118D2,Unity,,A144118,0.500002308106277,0.0156251443230019
2901,D344118,44118D3,Rail Gulch,,A144118,0.500004749055924,0.0156252992060514
2902,D444118,44118D4,Deardorff Mountain,,A144118,0.500003993035001,0.0156252495596674
2903,D544118,44118D5,Isham Creek,,A144118,0.500004366060091,0.0156252710338386
2904,D644118,44118D6,Prairie City,,A144118,0.50000573109383,0.0156253581899754
2905,D744118,44118D7,Castle Creek,,A144118,0.500008320122675,0.015625520102031
2906,D844118,44118D8,John Day,,A144118,0.499998463627655,0.0156249017025701
2907,D744119,44119D7,Antone,,A144119,0.500007914609179,0.0156254946267406
2908,D644119,44119D6,Day Basin,,A144119,0.500029949316578,0.015626871770304
2909,D344119,44119D3,Shop Gulch,,A144119,0.50001038312978,0.0156256513589318
2910,D444119,44119D4,Aldrich Mountain North,,A144119,0.500009989148738,0.0156256244334073
2911,D544119,44119D5,Dayville,,A144119,0.500009348164365,0.0156255841445046
2912,D544120,44120D5,Steins Pillar,,A144120,0.500018022593982,0.0156261264236051
2913,D444120,44120D4,Whistler Point,,A144120,0.500013274249742,0.0156258295618681
2914,D344120,44120D3,Ochoco Butte,,A144120,0.500027840365876,0.0156267399583147
2915,D844119,44119D8,Derr Meadows,,A144119,0.500010297239626,0.0156256425426857
2916,D144120,44120D1,Peterson Point,,A144120,0.500012041250935,0.0156257523597486
2917,D744122,44122D7,Waterloo,,A144122,0.500000551750854,0.0156259743917981
2918,D344122,44122D3,Upper Soda,,A144122,0.500003848441857,0.0156260952049897
2919,D244120,44120D2,Mount Pisgah,,A144120,0.500012268275439,0.0156257669676907
2920,D344123,44123D3,Greenberry,,A144123,0.500004609390358,0.0156261409687103
2921,D644121,44121D6,Black Butte,,A144121,0.500026886534249,0.0156266803951952
2922,D544121,44121D5,Little Squaw Back,,A144121,0.500019197046345,0.0156261995845127
2923,D244123,44123D2,Peoria,,A144123,0.500007140970762,0.0156261918717688
2924,D644120,44120D6,Salt Butte,,A144120,0.500010102223594,0.0156256290834407
2925,D744120,44120D7,Hensley Butte,,A144120,0.499991669807372,0.0156244809520591
2926,D244122,44122D2,Harter Mountain,,A144122,0.50000832614754,0.0156255199615324
2927,D444122,44122D4,Cascadia,,A144122,0.500003252057748,0.0156252031408033
2928,D544122,44122D5,Green Peter,,A144122,0.499999063051879,0.0156249418205811
2929,D144121,44121D1,Gray Butte,,A144121,0.500009018202137,0.0156255636357237
2930,D844120,44120D8,Grizzly Mountain,,A144120,0.499991258004062,0.0156244507498401
2931,D644122,44122D6,Sweet Home,,A144122,0.499999183053957,0.0156249489355158
2932,D844122,44122D8,Brownsville,,A144122,0.500001880047666,0.015625119480835
2933,D144123,44123D1,Halsey,,A144123,0.500007102039932,0.0156254422519064
2934,D144122,44122D1,Echo Mountain,,A144122,0.500009846225859,0.0156256152577595
2935,D544123,44123D5,Alsea,,A144123,0.499996988427954,0.0156248138117379
2936,D644123,44123D6,Grass Mountain,,A144123,0.499997920405729,0.0156248715039037
2937,D844121,44121D8,Santiam Junction,,A144121,0.500009508583746,0.0156256672095964
2938,D244121,44121D2,Opal City,,A144121,0.499995087126806,0.0156246957667884
2939,D444123,44123D4,Flat Mountain,,A144123,0.499995509404429,0.0156247213974418
2940,D844123,44123D8,Tidewater,,A144123,0.500006005015148,0.0156253752762934
2941,D744123,44123D7,Hellion Rapids,,A144123,0.499998223278292,0.0156248889474525
2942,D144124,44124D1,Waldport,,A144124,0.500005554023833,0.015625345363855
2943,D744121,44121D7,Three Fingered Jack,,A144121,0.500009972300797,0.0156256232398173
2944,D244124,44124D2,,,A144124,0.500005205010969,0.0156253252852836
2945,D444121,44121D4,Squaw Back Ridge,,A144121,0.500001387471751,0.0156250891151693
2946,D344121,44121D3,Steelhead Falls,,A144121,0.499995074686787,0.0156246921872334
2947,D344124,44124D3,,,A144124,0.500006371018514,0.0156253981807948
2948,D444124,44124D4,,,A144124,0.500006367018313,0.0156253979342043
2949,D544124,44124D5,,,A144124,0.500006692019519,0.0156254182472312
2950,D644124,44124D6,,,A144124,0.500006811020013,0.0156254256790267
2951,D744124,44124D7,,,A144124,0.500006904018512,0.0156254314953084
2952,D844124,44124D8,,,A144124,0.499939530026685,0.0156212221307165
2953,C144116,44116C1,Smiths Ferry,,A144116,0.500010795097295,0.0156256752962331
2954,C244116,44116C2,Sage Hen Reservoir,,A144116,0.500009869086078,0.0156256168148674
2955,C344116,44116C3,Dodson Pass,,A144116,0.500006388039881,0.015625399247767
2956,C444116,44116C4,Riley Butte,,A144116,0.500005993040744,0.0156253745594921
2957,C544116,44116C5,Crane Creek Reservoir,,A144116,0.500010709049447,0.0156256693041244
2958,C644116,44116C6,Nutmeg Flat,,A144116,0.500009881071681,0.0156256175515138
2959,C744116,44116C7,Mann Creek SE,,A144116,0.50000616007506,0.0156253849944232
2960,C844116,44116C8,Weiser North,,A144116,0.500000491396382,0.0156250306905151
2961,C144117,44117C1,Porters Flat,,A144117,0.500016606398123,0.0156260378812084
2962,C244117,44117C2,Olds Ferry,,A144117,0.500010246062951,0.0156256403797131
2963,C344118,44118C3,Bullrun Rock,,A144118,0.500005344042013,0.0156253339975054
2964,C244118,44118C2,Rastus Mountain,,A144118,0.500006589108784,0.0156254118090048
2965,C344117,44117C3,Huntington,,A144117,0.500014686085171,0.0156259178825867
2966,C144118,44118C1,Eldorado Pass,,A144118,0.500003101367872,0.0156251913129001
2967,C444118,44118C4,Little Baldy Mountain,,A144118,0.500004589031964,0.0156252868085413
2968,C544118,44118C5,Roberts Creek,,A144118,0.500002504071026,0.0156251565015159
2969,C444117,44117C4,Birch Creek Meadow,,A144117,0.500014998134816,0.0156259373845268
2970,C844117,44117C8,Ironside,,A144117,0.499996657409234,0.0156247910706829
2971,C744117,44117C7,Cow Valley West,,A144117,0.500005753430951,0.015625359554251
2972,C544117,44117C5,Becker Creek,,A144117,0.500009702217713,0.0156256063815224
2973,C644117,44117C6,Cow Valley East,,A144117,0.50000999435843,0.0156256246329398
2974,C644118,44118C6,Strawberry Mountain,,A144118,0.500003865109909,0.0156252415673027
2975,C744118,44118C7,Pine Creek Mountain,,A144118,0.500008583119638,0.0156255364422825
2976,C844118,44118C8,Canyon Mountain,,A144118,0.500008365128731,0.0156255232393711
2977,C144119,44119C1,Fall Mountain,,A144119,0.500008016123764,0.0156255010064928
2978,C244119,44119C2,McClellan Mountain,,A144119,0.500008589111592,0.0156255368196249
2979,C344119,44119C3,Big Weasel Springs,,A144119,0.500009280112391,0.0156255800070841
2980,C444119,44119C4,Aldrich Mountain South,,A144119,0.50000889214203,0.0156255557573735
2981,C544119,44119C5,Aldrich Gulch,,A144119,0.500008709164398,0.0156255443198705
2982,C644119,44119C6,Wolf Mountain,,A144119,0.500008698185812,0.0156255436329739
2983,C744119,44119C7,Six Corners,,A144119,0.500009371208143,0.0156255856957444
2984,C844119,44119C8,Little Summit Prairie,,A144119,0.50000952625164,0.0156255939887495
2985,C144120,44120C1,Keys Creek,,A144120,0.50001147925278,0.0156257174450333
2986,C244120,44120C2,Williams Prairie,,A144120,0.500011714277438,0.0156257321335445
2987,C344120,44120C3,Lookout Mountain,,A144120,0.500011303279324,0.0156257064491237
2988,C444120,44120C4,Gerow Butte,,A144120,0.500011382234282,0.0156257113859059
2989,C544120,44120C5,Cadle Butte,,A144120,0.500009435217156,0.0156255896987448
2990,C644120,44120C6,Ochoco Reservoir,,A144120,0.500009978219989,0.0156256236374615
2991,C744120,44120C7,Prineville,,A144120,0.500008588248971,0.0156255367658526
2992,C544122,44122C5,Farmers Butte,,A144122,0.499998919052071,0.0156249324356798
2993,C444122,44122C4,Swamp Mountain,,A144122,0.500004011058119,0.0156252506793983
2994,C844120,44120C8,Houston Lake,,A144120,0.500008212258387,0.015625515959219
2995,C344122,44122C3,Tidbits Mountain,,A144122,0.500004633076355,0.0156252895555542
2996,C244122,44122C2,Carpenter Mountain,,A144122,0.500010537174203,0.015625658545939
2997,C644122,44122C6,Chandler Mountain,,A144122,0.499999058054674,0.0156249411233156
2998,C744122,44122C7,Crawfordsville,,A144122,0.500001155056023,0.0156250721863372
2999,C844122,44122C8,Union Point,,A144122,0.500002486044983,0.0156251553749933
3000,C144123,44123C1,Indian Head,,A144123,0.500007050040228,0.0156254420750149
3001,C144122,44122C1,Tamolitch Falls,,A144122,0.500012058252523,0.0156257536103558
3002,C244123,44123C2,Harrisburg,,A144123,0.500007097035412,0.0156254435612973
3003,C144121,44121C1,O'Neil,,A144121,0.50001001119367,0.0156256257611775
3004,C344123,44123C3,Monroe,,A144123,0.500005526030307,0.0156253453741912
3005,C444123,44123C4,Glenbrook,,A144123,0.500005316018727,0.0156253322485085
3006,C844121,44121C8,Clear Lake,,A144121,0.500009861305477,0.0156256163046665
3007,C544123,44123C5,Prairie Peak,,A144123,0.500004161014197,0.0156252600613431
3008,C244121,44121C2,Redmond,,A144121,0.500009451159505,0.0156255906949764
3009,C644123,44123C6,Digger Mountain,,A144123,0.50000474302025,0.0156252964372533
3010,C744123,44123C7,Five Rivers,,A144123,0.500007210019382,0.0156254506233256
3011,C844123,44123C8,Cannibal Mountain,,A144123,0.50000642902174,0.0156254004241808
3012,C144124,44124C1,Yachats,,A144124,0.500006852020849,0.0156254299671805
3013,C244124,44124C2,,,A144124,0.500006493007917,0.0156254058071596
3014,C344121,44121C3,Cline Falls,,A144121,0.500008212148147,0.0156255132569427
3015,C744121,44121C7,Mount Washington,,A144121,0.500010320309024,0.0156256449885734
3016,C344124,44124C3,,,A144124,0.500006371018506,0.0156253981813934
3017,C444121,44121C4,Henkle Butte,,A144121,0.500008440155715,0.0156255275076303
3018,C644121,44121C6,Black Crater,,A144121,0.50000635423708,0.0156253971236743
3019,C444124,44124C4,,,A144124,0.500006366018563,0.0156253978689109
3020,C544121,44121C5,Sisters,,A144121,0.500005978167122,0.0156253736235484
3021,C544124,44124C5,,,A144124,0.500006239021171,0.0156253899318505
3022,C644124,44124C6,,,A144124,0.500006366021633,0.0156253978699828
3023,C744124,44124C7,,,A144124,0.500006372019935,0.0156253982456515
3024,C844124,44124C8,,,A144124,0.499948113290441,0.0156217570843659
3025,B144116,44116B1,Packer John Mountain,,A144116,0.49996066704019,0.0156225410783355
3026,B244116,44116B2,High Valley,,A144116,0.500010777131369,0.0156256735689471
3027,B344116,44116B3,Ola,,A144116,0.50000784010266,0.0156254900010284
3028,B444116,44116B4,Coonrod Gulch,,A144116,0.500007920093759,0.0156254950011042
3029,B544116,44116B5,Paddock Valley Reservoir,,A144116,0.500012247108392,0.0156257654386405
3030,B644116,44116B6,Holland Gulch,,A144116,0.500012887153713,0.0156258054408232
3031,B744116,44116B7,Weiser Cove,,A144116,0.500011634155229,0.0156257271317207
3032,B844116,44116B8,Weiser South,,A144116,0.50000420514821,0.0156252613265188
3033,B144117,44117B1,Moores Hollow,,A144117,0.500018667098519,0.0156261667582042
3034,B244117,44117B2,Tub Mountain,,A144117,0.500010915022557,0.0156256821885583
3035,B344118,44118B3,Flag Prairie,,A144118,0.500011959057374,0.0156257474472872
3036,B244118,44118B2,Clevenger Butte,,A144118,0.50001473209289,0.0156259207580442
3037,B444118,44118B4,Crane Prairie,,A144118,0.50001339406621,0.0156258371374656
3038,B544118,44118B5,Logan Valley East,,A144118,0.500010045094418,0.015625627823763
3039,B144118,44118B1,De Bord Peaks,,A144118,0.500036855524859,0.0156261969251375
3040,B344117,44117B3,McCarthy Ridge,,A144117,0.500011966009085,0.0156257478741909
3041,B844117,44117B8,Clover Creek Ranch,,A144117,0.499982410552319,0.0156250083391347
3042,B644118,44118B6,Logan Valley West,,A144118,0.500008521091443,0.0156255325721431
3043,B444117,44117B4,Jamieson,,A144117,0.500011730009698,0.0156257331237051
3044,B744117,44117B7,Scratch Post Butte,,A144117,0.500003949169751,0.0156252468073845
3045,B544117,44117B5,Brogan,,A144117,0.500003979024002,0.0156252486878244
3046,B644117,44117B6,Brady Creek,,A144117,0.500004224088198,0.0156252640018412
3047,B744118,44118B7,Big Canyon,,A144118,0.500012188094137,0.0156257617623866
3048,B844118,44118B8,Seneca,,A144118,0.500011994138832,0.0156257499501448
3049,B144119,44119B1,Scotty Creek,,A144119,0.50001166915571,0.0156257293268173
3050,B244119,44119B2,Logdell,,A144119,0.500010411141653,0.0156256506985327
3051,B344119,44119B3,Flagtail Mountain,,A144119,0.500009188123048,0.0156255742577016
3052,B444119,44119B4,Graylock Butte,,A144119,0.500008613116969,0.0156255383187695
3053,B544119,44119B5,Suplee Butte,,A144119,0.500008298117512,0.0156255186306595
3054,B644119,44119B6,Powell Mountain,,A144119,0.500008130120254,0.0156255081303944
3055,B744119,44119B7,Mud Spring,,A144119,0.500008416126154,0.0156255260052686
3056,B844119,44119B8,Paulina,,A144119,0.500008407147346,0.0156255276823783
3057,B144120,44120B1,Rabbit Valley,,A144120,0.500009910158158,0.0156256195651192
3058,B244120,44120B2,Committee Creek,,A144120,0.500010296213792,0.0156256435071651
3059,B344120,44120B3,Prairie Hill,,A144120,0.500011595253982,0.0156257246982452
3060,B444120,44120B4,Post,,A144120,0.500011777251087,0.0156257360737023
