ObjectId,Source_Name,Road,From_,To_,Classification,District,Lane_Miles
1,FY 15-16,Applegate Lane,Shepherdsville Road,Smyrna Pkwy,Primary Collector,23,4.522084599
2,FY 16-17,10th St,Main St,Muhammad Ali Blvd,Local,4,1.192897913
3,FY 16-17,Russell Lee Dr,Algonquin Pkwy,Southern Ave,Local,1,1.948632069
4,FY 17-18,Cape Cod Ct,Old Towne Rd,Dead End,Local,13,0.095621238
5,FY 16-17,Moorewick Way,Lower River Rd,Dead End,Local,14,0.579295278
6,FY 16-17,Hopewell Rd,New Hopewell Rd,Old Heady Rd,Secondary Collector,20,1.908799862
7,FY 16-17,Del Park Ter,Southwestern Pkwy,S 44th St,Local,5,0.228679016
8,FY 16-17,W St Catherine St,S 17th St,Dixie Hwy,Local,6,0.31014812
9,FY 16-17,34th Street,Broadway,River Park Dr,Local,5,0.815610397
10,FY 15-16,Autumn Leaf Court,Spring Breeze Court,Dead End,,11,0.518033809
11,FY 16-17,S 11th St,S 12th St,S 7th St,Primary Collector,6,1.237359252
12,FY 17-18,Carlton Ter,Saratoga Ave,Trevilian Way,Local,8,0.472641656
13,FY 16-17,Hudson Ln,Fairground Rd,Fairground Rd,Local,"20, 22",1.470712121
14,FY 16-17,Walbridge Ct,Wooded Lake Dr,Dead End,Local,20,0.092110309
15,FY 16-17,Duchess Dr,Cortland Dr,Apple Mill Dr,Local,23,0.300900595
16,FY 16-17,Morning Star Way,Sunkist Way,Evening Star Dr,Local,14,0.42192243
17,FY 16-17,4th Street,River Rd,Main St,Local,,0.639855555
18,FY 15-16,Barbrook Road,7614 Norwich Blvd,Kenhurst Drive,,12,3.586637584
19,FY 16-17,S 6th St,W Ashland Ave,W Woodlawn Ave,Local,21,0.83264242
20,FY 16-17,Waxwing Pl,Sable Wing Cir,Dead End,Local,18,0.340489358
21,FY 16-17,Hugh Ave,Schuff Ave,Dead End,Local,10,0.632091833
22,FY 17-18,Carrico Ave,Taylor Blvd,Lentz,Local,15,0.287123158
23,FY 16-17,Dukehart Dr,Goldsmith Ln,Terril Ln,Local,10,0.145566061
24,FY 16-17,Mount Eastes Ln,Bilsim Ln,Ashmead Dr,Local,22,0.244882958
25,FY 16-17,5th St,Main St,Market St,Minor Arterial,,0.348475833
26,FY 16-17,S Floyd St,E Broadway,E St Catherine St,Primary Collector,"4, 6",1.416309396
27,FY 16-17,Weicher Ave,Rockwood Dr,Brookhaven Ave,Local,18,0.195725843
28,FY 15-16,Baywood Drive,,,,16,0.506348835
29,FY 16-17,Hunsinger Ln,Hikes Ln,Rimonte Dr,Secondary Collector,11,0.891979118
30,FY 17-18,Celina Ct,Celina Dr,Dead End,Local,21,0.119251051
31,FY 16-17,Dumesnil St,S 38th St,S 26th St,Minor Arterial,"1, 3",2.936533419
32,FY 16-17,Mount Gerald Ct,Bilsim Ln,Dead End (north & south),Local,22,0.148558355
33,FY 16-17,S Galt Ave,Frankfort Ave,Rowland Ave,Local,9,0.611802773
34,FY 16-17,6th St,Washington,Market St,Minor Arterial,,0.463489778
35,FY 16-17,Willow Oak Ct,Worthington Ln,Dead End,Local,16,0.139378835
36,FY 15-16,Beech Spring Court,Trail Ridge Road,Dead End,,16,0.388525356
37,FY 16-17,Hunters Point Cir,Weber Ln,Hunters Point Cir (ALL),Local,12,2.138297728
38,FY 17-18,Celina Dr,Norton Ave,Loretta St,Local,21,0.372549229
39,FY 16-17,N & S 26th Street,Northwestern Pkwy,Broadway,Minor Arterial,"1,5,6",4.197374424
40,FY 16-17,Dutchmans Pkwy,Regal Springs,Dutchamns Ln,Minor Arterial,26,1.604906855
41,FY 16-17,Sable Wing Ct,Sable Wing Cir,Dead End,Local,18,0.080570309
42,FY 16-17,Abigail Dr,Dutchmans Ln,Ephraim McDowell Dr,Local,26,0.350674716
43,FY 16-17,Wingfield Ln,Dixie Hwy,Dead End,Local,3,1.366168583
44,FY 15-16,Blankenbaker Road,Plantside Drive,Blankenbaker Pkwy,Secondary Collector,"11, 20",0.894225027
45,FY 17-18,Champions Woods Pl,Arnold Palmer Blvd,Dead End,Local,19,0.218338133
46,FY 16-17,Ironwood Rd,Silverleaf Dr,E Indian Trl,Local,2,0.102092675
47,FY 16-17,N & S Madison Ave,Cedardale Rd,Tucker Station Rd,Primary Collector,19,1.254666899
48,FY 16-17,E & W Burnett Ave,S 2nd St,S Preston St,Primary Collector,6,1.273777047
49,FY 16-17,Abstain Ct,Unseld Blvd,Dead End,Local,2,0.19072342
50,FY 15-16,Bradbe Road,Taylorsville Lake Road,Routt Road,Secondary Collector,20,1.285347044
51,FY 16-17,Wolfcreek Ct,Wolfcreek Pkwy,Dead End,Local,16,0.243620992
52,FY 16-17,Sable Wing Pl,Sable Wing Cir,Dead End,Local,18,0.093483382
53,FY 16-17,Janet Lee Dr,Hofelich Ln,Dead End,Local,20,0.360313145
54,FY 16-17,N English Station Rd,US 60,Aiken Rd,Minor Arterial,19,1.828134449
55,FY 17-18,Cherokee Rd,Willow Ave,Spring Dr,Primary Collector,8,2.731499877
56,FY 16-17,E & W Florence Ave,Louisville Ave,S 2nd St,Local,15,0.573683784
57,FY 16-17,Alicante Ln,Gamay Ln,Dead End,Local,14,1.004273569
58,FY 15-16,Center Hill Court,,,,16,0.740048298
59,FY 16-17,Sandidge Dr,Roseborough Rd,Jonathan Way,Local,23,0.210810499
60,FY 16-17,Jarvis Way,Jarvis Ln,Brandon Rd,Local,9,0.13869523
61,FY 16-17,N Ewing Ave,Lexington Ave,Brownsboro Rd,Local,9,0.788108377
62,FY 16-17,N Shelby St,E Witherspoon St,E Main St,Primary Collector,4,0.944346785
63,FY 16-17,New Hopewell Rd,Harrods Old Trce,Hopewell Rd,Secondary Collector,20,1.402993704
64,FY 16-17,Nez Perce Way,Arroyo Trl,Cody Ln,Local,13,0.338794222
65,FY 16-17,Nickleby Pl,Nickleby Way,Dead End,Local,20,0.041666972
66,FY 16-17,Nickleby Way,Glendower Dr,Micawber Way,Local,20,0.645182042
67,FY 16-17,Night Hawk Ct,Hobbs Station Rd,Dead End,Local,18,0.319686544
68,FY 16-17,Oak Harbor Dr,Wooded Lake Dr,Dead End,Local,20,0.287012366
69,FY 16-17,Oak Pointe Dr,Halifax,Wooded Oak Cir,Local,16,1.870273867
70,FY 16-17,Oglesby Ct,James R Rd,Dead End,Local,13,0.079701152
71,FY 16-17,Old Harrods Woods Cir,Old Harrods Creek Rd,Dead End,Local,18,1.010289589
72,FY 16-17,Old Harrods Woods Ct,Old Harrods Woods Cir,Dead End,Local,18,0.057954861
73,FY 16-17,Old Henry Road,Arnold Palmer Blvd,Factory Ln,Minor Arterial,19,1.019509677
74,FY 16-17,Overlook Dr,Seminary Dr,Chickering Woods Dr,Local,16,1.177720615
75,FY 16-17,Oxford Hill Ct,Glendower Dr,Dead End,Local,19,0.290466796
76,FY 16-17,Paloma Ct,Arroyo Trl,Dead End,Local,13,0.111196246
77,FY 16-17,Park Lake Dr,Bluegill Blvd,Dead End,Local,23,0.939957382
78,FY 16-17,Park Rd,Cooper Chapel Rd,Price Lane Rd,Local,23,1.01449642
79,FY 16-17,Peabody Ct,Dead end,Peabody Ln,Local,10,0.127498359
80,FY 16-17,Peabody Ln,Kerry Dr,Bent Creek Dr,Local,10,0.700943929
81,FY 16-17,Pembroke Rd,Richland Ave,Edmonia Ave,Local,26,0.199382848
82,FY 16-17,Pendleton Rd,Dixie Hwy,Forge Cir,Local,14,0.627714819
83,FY 16-17,Peppermill Ln,Fegenbush Ln,Vaughn Mill Rd,Local,23,0.245501425
84,FY 16-17,Petty Jay Rd,Summerfield Dr,Dead End,Local,11,0.968360098
85,FY 16-17,Pierce Way,Fruitwood Dr,Deering Rd,Local,14,1.013986029
86,FY 16-17,Plainview Ave,Booker Rd,Dead End,Local,19,0.376224846
87,FY 16-17,Portland Ave,N 15th St,N 22nd St,Minor Arterial,5,2.138652336
88,FY 16-17,Quail Ridge Rd,Dead end,Dead End,Local,24,0.789533251
89,FY 16-17,Quest Dr,Crafty Dr,Dead End,Local,21,0.277191935
90,FY 16-17,Quiet Way,Shadow Run Rd,Retreat Rd,Local,2,0.768597428
91,FY 16-17,Reamers Rd,LaGrange Rd,Old Henry Rd,Secondary Collector,17,3.027794981
92,FY 16-17,Red Spruce Dr,Maple Rd,Lancewood Rd,Local,23,0.565481111
93,FY 16-17,Retreat Rd,Shadow Run Rd,Shady Villa Dr,Local,2,0.993789027
94,FY 16-17,Ridge Creek Rd,Stone Bluff Rd,Hurtsview Rd,Local,24,0.731315171
95,FY 16-17,Ridge Top Ct,Trail Ridge Rd,Dead End,Local,16,0.234901612
96,FY 16-17,Ridgehurst Pl,Nachand Ln,S Hurstbourne Pkwy,Secondary Collector,11,1.806489645
97,FY 16-17,Ridgewood Rd,Jarvis Ln,Brandon Rd,Local,9,0.869349549
98,FY 16-17,River Park Dr,ALL,,Primary Collector,5,4.393789835
99,FY 16-17,Robert Rd,Bellewood Rd,Old Harrods Creek Rd,Local,19,0.210186585
100,FY 16-17,Robinwood Rd,Rangeland Rd,Regent Way,Local,2,1.859891821
101,FY 16-17,Rod N Reel Rd,McNeely Lake Dr,Lure Ln,Local,23,0.112265251
102,FY 16-17,Rowan St,N 24th St,N 26th St,Local,5,0.094060684
103,FY 16-17,Roxbury Rd,Six Mile Ln,Conroy Pl,Local,10,0.261181291
104,FY 16-17,Wood Rock Rd,Dead end,Dead End,Local,24,0.277696285
105,FY 16-17,E & W Kenwood Way,S 2nd St,Dead End,Local,21,0.345216169
106,FY 16-17,Alva Dr,Feys Dr,Dead End,Local,12,0.176265048
107,FY 16-17,Jennifer Ridge Pl,Dead end,Dead End,Local,12,0.167257063
108,FY 17-18,Churchman Ave,Bluegrass Ave,Hazelwood Ave,Local,15,0.793216843
109,FY 16-17,Wooded Lake Ct,Wooded Lake Dr,Dead End,Local,20,0.027124893
110,FY 16-17,Schreiner Ct,Gregory Way,Dead End,Local,23,0.08056341
111,FY 15-16,Cherokee Gardens Road,Beals Branch Drive,Pee Wee Reese Road,Primary Collector,9,0.70888837
112,FY 16-17,E Hill St,E Burrnett Ave,S 1st St,Minor Arterial,6,1.397149445
113,FY 16-17,Armsmere Way,Shepherdsville Rd,Mansfield Ln,Local,2,0.374687111
114,FY 16-17,Johnsontown Rd,Inca Dr,Lower River Rd,Minor Arterial,14,0.501412207
115,FY 17-18,Clarendon Ave,Montrose Ave,Peale Ave,Local,8,0.645204182
116,FY 17-18,Cliffwood Rd,Lime Kiln Ln,Regal Rd,Pvmt Rehab,16,0.550426136
117,FY 17-18,Colonel Hancock,Bardstown Rd,Captain PL,Local,22,0.550458567
118,FY 17-18,Conestoga Ave,Cypress St,Beech St,Local,3,0.524854711
119,FY 17-18,Conn St,Taylor Blvd,Manslick Rd,Local,15,1.497979582
120,FY 17-18,Corinth Way,Athens Dr,Athens Dr,Local,2,0.466917678
121,FY 17-18,Crabtree Dr,Dead end,Dead End,Local,23,0.283147182
122,FY 17-18,Crums Ln,Manslick Rd,7th St Road,Primary Collector,15,0.976707464
123,FY 17-18,Cumnock Rd,Bardstown Rd,Dead End,Local,22,0.455567014
124,FY 17-18,Dahlia Dr,Eastern Pkwy,Summit Ave,Local,8,0.339099146
125,FY 17-18,Deep Forest Ct,High Pine Dr,Dead End,Local,12,0.039354374
126,FY 17-18,Dellwood Ave,Dead end,Dead End,Local,15,0.556360912
127,FY 17-18,Delor Ave,Eastern Pkwy,Hess Ln,Local,"10, 21",1.699616023
128,FY 17-18,Deshler Dr,Norton Ave,Loretta St,Local,21,0.406432908
129,FY 17-18,Dixon Park Blvd,Old Heady Rd,Dove Park Blvd,Local,20,0.513052939
130,FY 17-18,Dogwood Blvd,Easum,End,Local,20,0.337357955
131,FY 17-18,Dove Lake Ct,Dove Lake Dr,Dead End,Local,20,0.173720294
132,FY 17-18,Dove Lake Dr,Old Heady Rd,Dove Park Blvd,Local,20,0.412974458
133,FY 17-18,Dove Park Blvd,Dove Lake Dr,Dead End (north),Local,20,0.44197053
134,FY 17-18,Downing Way,Hikes Ln,Terrier Ln,Local,26,0.454965429
135,FY 17-18,Drummond Way,Sinclair St,Rosshire Dr,Local,13,0.538362002
136,FY 17-18,Duncan St,Dead end,N 24th St,Local,5,1.990379163
137,FY 17-18,E Brandeis Ave,S Brook St,Arthur St,Minor Arterial,6,1.100112858
138,FY 17-18,E Cardinal Blvd,S 1st St,E Brandeis Ave,Minor Arterial,6,0.380896832
139,FY 17-18,E Jefferson St,Baxter Ave,S 1st St,Minor Arterial,4,5.263838081
140,FY 17-18,E St Catherine St,Floyd,S 1st,Minor Arterial,6,0.902638543
141,FY 17-18,Eastern Pkwy,Willow Ave,Cherokee Rd,Primary Collector,8,0.961578002
142,FY 17-18,Echo Trail,Thurman Rd,Brush Run Rd,Secondary Collector,20,3.901051396
143,FY 17-18,Ethan Allen Way,Bessels Blvd,Wimstock Ave,Local,14,0.356556792
144,FY 17-18,Everett Ave,Highland Ave,Patterson Ave,Local,8,1.028390811
145,FY 17-18,Everett Ave,Longest Ave,Cherokee Pkwy,Local,8,0.319894147
146,FY 17-18,Everett Ave,Midland Ave,Edgeland Ave,Local,8,0.108090753
147,FY 17-18,Everett Ter,Edgeland Ave,Everett Ave,Local,8,0.09986963
148,FY 17-18,Fairdale Rd,Manslick Rd,South Park Rd,Primary Collector,13,3.351924586
149,FY 17-18,Fairfield Meadows Dr,Fairfield Gardens Dr,Fairfield Meadows Ct,Local,17,0.13137583
150,FY 17-18,Famous Ct,Famous Way,Dead End,Local,24,0.071980075
151,FY 17-18,Famous Way,Shepherdsville Rd,Dead End,Local,24,1.589410803
152,FY 17-18,Fielding Way,Kigsford Dr,Upper Hunters Trace,Local,12,0.733139399
153,FY 17-18,Final Ct,Final Dr,Dead End,Local,24,0.058873074
154,FY 17-18,Final Dr,High School Dr,Final Ct,Local,24,0.267788826
155,FY 17-18,Fir Ct,Leemont Dr,Dead End,Local,14,0.057191132
156,FY 17-18,Foxy Ln,Dove Park Blvd,Dead End,Local,20,0.056364155
157,FY 15-16,Cherokee Road,Baxter Avenue,Cherokee Parkway,Primary Collector,8,0.454415622
158,FY 16-17,E Oak St,Barret Ave,S 1st S,Minor Arterial,"4, 6, 8, 10",4.638186146
159,FY 16-17,Jonathan Ct,Jonathan Way,Dead End,Local,23,0.063356554
160,FY 16-17,Arnoldtown Rd,St Andrews Churh Rd,Hardwood Forest Dr,Primary Collector,25,1.545796594
161,FY 15-16,Cherokee Road,Spring Drive,Barret Hill Road,Primary Collector,8,0.48687388
162,FY 16-17,E Pages Ln,3rd Street Rd,Dixie Hwy,Primary Collector,25,3.244365855
163,FY 16-17,Jonathan Way,Sandidge Dr,Cortland Dr,Local,23,0.401064648
164,FY 16-17,Schuff Ave,Hugh Ave,Selinda Ave,Local,10,0.160041576
165,FY 16-17,Arroyo Trl,Brookley Dr,Cody Ln,Local,13,0.712693435
166,FY 15-16,Donegal Drive,Applegate Lane,Outer Loop,,23,1.356755213
167,FY 16-17,E St Catherine St,S Shelby St,I-65 Ramp,Minor Arterial,"4, 6",1.527860964
168,FY 16-17,Echo Trail,Floydsview Place,S English Station Rd,Secondary Collector,19,5.113359604
169,FY 16-17,Edmonia Ave,Browns Ln,Englewood Ave,Local,"18, 26",0.52433854
170,FY 16-17,Englewood Ave,Blossomwood Dr,Edmonia Ave,Local,"18, 26",1.063429829
171,FY 16-17,Enterprise Dr,National Tnpk,Dead End,Local,13,1.9252355
172,FY 16-17,Entrican Rd,Kirsch Way,Dead End,Local,13,0.062574838
173,FY 16-17,Eugene Way,Kurz Way,Dead End,Local,12,0.265989717
174,FY 16-17,Evening Star Dr,Morning Star Way,Lanson Ct,Local,14,0.723176646
175,FY 16-17,Everett Ave,Longest,Patterson,Local,8,0.707678767
