Day,Month,Year,ST_14316495 (mm),ST_06037000 (mm),ST_14338000 (mm)
5,7,2014,0.0,0.052049997,0.0
6,7,2014,0.0,0.0,0.0
7,7,2014,0.0,0.0,0.0
8,7,2014,0.0,0.0,0.0
9,7,2014,0.0,0.0,0.0
10,7,2014,0.0,1.396250007,0.0
11,7,2014,0.0,0.425750001,0.0
12,7,2014,0.0,1.524550012,1.436190475
13,7,2014,0.0492,0.231100001,0.0
14,7,2014,0.0,0.0,0.0
15,7,2014,0.0,1.8778,0.0
16,7,2014,0.0,1.671049991,0.0
17,7,2014,0.0,0.0,0.0
18,7,2014,0.0,2.232650006,0.0
19,7,2014,0.0,0.0,0.0
20,7,2014,0.0,0.0,0.0
21,7,2014,0.0,0.545299999,0.0
22,7,2014,0.0,3.509799981,0.007
23,7,2014,3.498000002,0.286999997,1.642285693
24,7,2014,11.06639996,0.0,4.630904777
25,7,2014,0.0,0.0,0.0
26,7,2014,0.0,0.0,0.0
27,7,2014,0.0,0.0,0.0
28,7,2014,0.0,0.0,0.0
29,7,2014,0.0,1.228849992,0.0
30,7,2014,0.0,2.454650027,0.0
31,7,2014,1.432799983,0.0,0.284380958
1,8,2014,0.0,1.333699995,0.0
2,8,2014,0.0,0.892400002,0.0
3,8,2014,0.0,1.388449989,0.0
4,8,2014,0.0,0.972250006,0.0
5,8,2014,2.409200025,5.255099976,0.071666664
6,8,2014,0.234200007,6.955449963,0.0
7,8,2014,0.0,1.644300005,0.0
8,8,2014,0.0,2.400000018,0.0
9,8,2014,0.0,2.804900002,0.0
10,8,2014,0.0,0.471699997,0.0
11,8,2014,1.275800014,0.520700005,0.0
12,8,2014,3.525799942,0.0,0.610285711
13,8,2014,12.83059998,2.64325,7.556380953
14,8,2014,2.205399942,1.008250004,3.893190452
15,8,2014,0.935399997,1.713299981,0.0
16,8,2014,0.0,0.034699999,0.0
17,8,2014,0.0,0.0317,0.0
18,8,2014,0.0,0.401299993,0.0
19,8,2014,0.0,0.264900002,0.004380952
20,8,2014,0.0,3.964050019,0.0
21,8,2014,0.0,4.005250013,0.0
22,8,2014,0.0,4.18605001,0.0
23,8,2014,0.0,4.755350029,0.0
24,8,2014,0.0,3.916300046,0.0
25,8,2014,0.0,0.433150001,0.0
26,8,2014,0.0,1.839950013,0.0
27,8,2014,0.0,0.0,0.0
28,8,2014,0.0,0.0,0.0
29,8,2014,0.0,5.501300001,0.0
30,8,2014,0.0,0.486900002,0.0
31,8,2014,6.852800083,33.24904976,0.0
1,9,2014,0.0,14.89024992,0.0
2,9,2014,0.0,0.287050002,0.0
3,9,2014,0.0,0.00185,0.0
4,9,2014,0.0,0.0,0.0
5,9,2014,0.0,0.0,0.0
6,9,2014,0.0,0.470700007,0.0
7,9,2014,0.0,0.684450001,0.0
8,9,2014,0.0,0.208400002,0.0
9,9,2014,0.0,1.585800004,0.0
10,9,2014,0.0,2.544450003,0.0
11,9,2014,0.0,1.485749987,0.0
12,9,2014,0.0,0.655349999,0.0
13,9,2014,0.0,0.0,0.0
14,9,2014,0.0,0.0,0.0
15,9,2014,0.0,0.0,0.0
16,9,2014,0.0,0.0,0.0
17,9,2014,0.0,0.150799998,0.0
18,9,2014,0.338999994,0.0,1.025857139
19,9,2014,3.039400005,10.25605001,0.799047623
20,9,2014,0.0,0.0,0.0
21,9,2014,0.0,0.211200002,0.0
22,9,2014,0.0,1.497549981,0.0
23,9,2014,0.0,0.797199995,0.0
24,9,2014,0.227400001,0.0,0.301666662
25,9,2014,39.38660049,0.0,57.88276164
26,9,2014,2.951000071,0.0,2.644571412
27,9,2014,0.774599993,6.443099976,0.723333332
28,9,2014,0.0782,13.03335004,0.086142856
29,9,2014,0.0,2.739699996,0.0
30,9,2014,3.279799938,2.547650021,1.514047643
1,10,2014,3.533200026,8.020300031,0.350238094
2,10,2014,0.0,0.506600006,0.0
3,10,2014,0.0,0.0,0.0
4,10,2014,0.0,0.0,0.0
5,10,2014,0.0,0.0,0.0
6,10,2014,0.0,0.0,0.0
7,10,2014,0.0,0.0,0.0
8,10,2014,0.0,0.0,0.0
9,10,2014,0.0,0.0,0.0
10,10,2014,0.0,0.0,0.0
11,10,2014,0.0,0.0,0.0
12,10,2014,0.391999998,3.15964998,0.103380956
13,10,2014,0.0,1.322000012,0.0
14,10,2014,1.054199994,0.0509,0.235666669
15,10,2014,9.566399956,0.0,14.86838096
16,10,2014,14.30660019,0.050150001,8.243190493
17,10,2014,0.817799985,0.642199992,0.030333334
18,10,2014,0.836999983,0.01015,0.983476205
19,10,2014,0.0,0.0,0.068095239
20,10,2014,0.763999977,0.0,4.796047631
21,10,2014,17.36680031,0.2972,12.9006666
22,10,2014,2.832800007,2.198500013,2.640523814
23,10,2014,25.42820015,0.0,14.39466672
24,10,2014,26.95480042,0.603700001,26.63585717
25,10,2014,7.322399998,0.0,5.401809522
26,10,2014,27.75399971,5.343049979,19.69142855
27,10,2014,15.44859982,16.18249998,5.652476174
28,10,2014,0.227999996,0.0,0.351380951
29,10,2014,6.237999916,0.0,3.674142826
30,10,2014,0.582000005,0.743900001,0.656095238
31,10,2014,25.52019997,0.00635,26.90147627
1,11,2014,16.01340027,0.0,8.035285677
2,11,2014,4.584999943,3.742500007,1.734476212
3,11,2014,1.644999981,1.097550002,0.032285714
4,11,2014,1.405200016,0.0,2.590523811
5,11,2014,11.21940022,1.667549992,6.062381006
6,11,2014,0.0,0.0,0.0
7,11,2014,2.67159996,0.0,2.123047636
8,11,2014,0.0,0.0,0.317142856
9,11,2014,0.0,1.198450002,0.0
10,11,2014,4.406800032,6.139700031,0.734333331
11,11,2014,0.505800013,2.947700036,0.001571429
12,11,2014,0.0,1.044750004,0.0
13,11,2014,2.422399998,0.094449999,10.51266661
14,11,2014,20.79379959,3.595099986,16.81804771
15,11,2014,46.46680069,10.72579985,15.36709515
16,11,2014,0.0,1.050300004,0.808904772
17,11,2014,0.0,0.0,0.013428571
18,11,2014,0.0,0.0,0.034333333
19,11,2014,0.0,0.452600005,0.056047619
20,11,2014,4.836200047,0.0,9.200476147
21,11,2014,0.639200002,1.267599991,1.656428581
22,11,2014,27.20660019,1.885400018,34.22861889
23,11,2014,29.37400017,5.696449983,23.8394284
24,11,2014,0.0568,2.977600002,0.029904762
25,11,2014,2.132199979,2.654299986,2.603380953
26,11,2014,1.942399991,13.34564996,1.200142852
27,11,2014,0.0,2.444449985,1.080571416
28,11,2014,27.99219933,1.139550006,4.962809557
29,11,2014,40.1480011,0.0,30.32061913
30,11,2014,10.75159998,7.945250082,7.986095247
1,12,2014,2.001400042,0.801699998,1.932904771
2,12,2014,17.07579975,2.492900002,1.407904758
3,12,2014,2.388400006,0.0,4.519142877
4,12,2014,3.327400017,3.72049998,7.504666635
5,12,2014,3.009800005,3.795850015,1.279523816
6,12,2014,6.339600086,0.441150004,9.344380969
7,12,2014,3.431200051,0.885950008,1.981857147
8,12,2014,1.161000013,0.0,2.761857146
9,12,2014,0.0,0.0,0.838666672
10,12,2014,4.10260005,0.0,3.009857132
11,12,2014,7.934399891,0.0,14.73442863
12,12,2014,15.0552002,0.0,21.03071431
13,12,2014,6.498999977,0.0,4.657523802
14,12,2014,0.0,2.421600026,0.0
15,12,2014,0.003,1.177749991,1.550047619
16,12,2014,1.05819999,0.0,3.911047589
17,12,2014,0.0,2.432400018,0.309047617
18,12,2014,3.852000046,1.398399994,6.539523863
19,12,2014,5.937800026,0.613599999,12.49195231
20,12,2014,14.77280006,2.406650007,16.4306191
21,12,2014,55.03260117,4.654200053,54.21566645
22,12,2014,71.51700058,8.450000072,58.08676129
23,12,2014,18.17939987,3.101100004,12.33885715
24,12,2014,1.397599983,1.163900003,1.249238097
25,12,2014,28.84940033,11.23499994,17.20838079
26,12,2014,8.714200115,2.604650015,3.343619017
27,12,2014,1.111400008,0.940799996,4.76e-05
28,12,2014,10.47119999,3.69035002,5.752000037
29,12,2014,13.75259972,4.500750005,4.481428589
30,12,2014,7.89039979,0.7132,4.407047601
31,12,2014,1.221599996,0.538200002,0.052857143
1,1,2015,0.0,0.637400002,0.0
2,1,2015,0.0,0.0141,0.000904762
3,1,2015,0.0,2.009100014,0.0
4,1,2015,0.798599994,1.080899999,0.452
5,1,2015,0.546599996,8.785800028,0.19852381
6,1,2015,0.0,16.40549979,0.0
7,1,2015,0.0,0.0,0.0
8,1,2015,0.0,0.0,0.0
9,1,2015,0.0,0.0,0.0
10,1,2015,0.0,0.0,0.0
11,1,2015,0.0,0.0093,0.000190476
12,1,2015,3.175,0.968400019,4.76104759
13,1,2015,8.085200024,0.0,5.028428645
14,1,2015,1.09000001,0.0,0.214285715
15,1,2015,0.552399996,0.0,0.0
16,1,2015,13.11459999,0.0,16.02704752
17,1,2015,10.33860006,2.764299989,7.422761894
18,1,2015,35.37840042,3.227649999,24.24833343
19,1,2015,11.45519991,4.469699991,6.267809493
20,1,2015,0.530000007,1.026649994,0.0
21,1,2015,0.0,0.0,0.0
22,1,2015,0.0,0.0,0.12695238
23,1,2015,0.0,0.856349997,0.0
24,1,2015,0.0,0.0,0.0
25,1,2015,0.0,1.706100011,0.0
26,1,2015,0.0,0.0231,0.0
27,1,2015,0.0,0.0,0.0
28,1,2015,0.0,3.441400015,0.101380951
29,1,2015,0.0,2.602599967,0.0
30,1,2015,0.0,0.0,0.0
31,1,2015,0.0,0.0,0.0
1,2,2015,0.0,0.0,0.0
2,2,2015,9.961599922,3.085249984,13.95719051
3,2,2015,18.6460001,0.946999997,23.45690464
4,2,2015,35.45500031,2.645650005,22.25528594
5,2,2015,0.0,3.019650006,2.240619046
6,2,2015,6.242800045,0.0,16.99300003
7,2,2015,42.53680038,0.141349999,48.63133312
8,2,2015,16.09780006,3.675950003,11.92757143
9,2,2015,1.616400003,0.0001,5.109904743
10,2,2015,6.707400036,5.340249991,3.842523813
11,2,2015,0.0,1.284699994,0.0
12,2,2015,0.0,0.0,0.0
13,2,2015,0.0,0.0,0.0
14,2,2015,0.0,0.0,0.0
15,2,2015,0.0,0.0,0.0
16,2,2015,0.0,0.045949999,0.0
17,2,2015,0.0,0.0,0.0
18,2,2015,0.0,0.646999998,0.0
19,2,2015,0.0,0.0,0.0
20,2,2015,0.0,0.1279,0.0
21,2,2015,0.0,0.926400007,0.0
22,2,2015,0.0,1.365899998,0.0
23,2,2015,0.0,0.0,0.0
24,2,2015,0.0,0.0,0.0
25,2,2015,0.0,0.102899999,0.0
26,2,2015,0.0,0.278250001,0.0
27,2,2015,8.875799942,0.0,8.666571435
28,2,2015,18.13420029,0.0,12.98652372
1,3,2015,0.0032,0.0,0.014714285
2,3,2015,0.0,0.0,0.0
3,3,2015,0.0,1.464000012,0.0
4,3,2015,0.0,0.293150001,0.0
5,3,2015,0.0,0.0,0.0
6,3,2015,0.0,0.0,0.0
7,3,2015,0.0,0.261300005,0.0
8,3,2015,0.0,0.0,0.0
9,3,2015,0.0,0.0,0.0
10,3,2015,0.0,0.0,0.0
11,3,2015,0.856599987,0.0,3.630523829
12,3,2015,7.244399929,0.0,9.864000048
13,3,2015,0.0,0.165600001,0.0
14,3,2015,0.0086,0.0,0.21442857
15,3,2015,16.96779976,0.0,23.77933339
16,3,2015,15.44560013,0.0,11.43214285
17,3,2015,0.0,2.084749985,0.404333333
18,3,2015,2.191599989,0.315899999,0.0
19,3,2015,0.0,0.0,0.0
20,3,2015,0.0,0.0,0.0
21,3,2015,2.815599966,0.0,4.386904773
22,3,2015,4.249600029,0.066900001,4.716476179
23,3,2015,20.27120018,0.0,13.66471422
24,3,2015,23.56620026,4.665600014,17.76614294
25,3,2015,8.090000057,4.945899999,4.712428598
26,3,2015,0.0,0.0,0.0
27,3,2015,0.0,0.0006,0.0
28,3,2015,5.5151999,0.0,1.664238073
29,3,2015,1.261199975,0.0,0.0
30,3,2015,0.0,0.0,0.0
31,3,2015,1.780199981,0.0,2.076238082
1,4,2015,16.78500004,0.84765,9.008380913
2,4,2015,5.08039999,3.542650008,1.568095247
3,4,2015,0.0,0.0391,0.230000001
4,4,2015,4.504599953,0.0,1.15428571
5,4,2015,0.799200004,0.302149999,0.169476189
6,4,2015,6.960400009,1.70769999,4.242571411
7,4,2015,1.549600005,2.371149999,2.472190479
8,4,2015,10.46840019,1.377999997,7.123142856
9,4,2015,1.622999978,0.0,0.319190479
10,4,2015,0.0,0.387449997,0.0
11,4,2015,0.642400002,0.327949999,0.404857144
12,4,2015,7.683400059,1.594650015,5.188476154
13,4,2015,0.0,1.114149991,0.0
14,4,2015,11.58519993,0.207000001,8.4239999
15,4,2015,10.64520006,1.311949986,5.190761918
16,4,2015,0.0,2.194999999,0.0
17,4,2015,0.0,0.0,0.0
18,4,2015,0.0,0.0,0.0
19,4,2015,0.0,0.0,0.0
20,4,2015,0.0,0.0,0.0
21,4,2015,0.0,0.0,0.0
22,4,2015,0.616000012,0.0,0.000571429
23,4,2015,0.0,0.071750001,0.0
24,4,2015,9.65559988,0.05165,6.482190495
25,4,2015,6.746199989,2.584249997,4.94690475
26,4,2015,5.848400116,3.691750014,2.390428583
27,4,2015,0.0002,4.606099975,0.0
28,4,2015,0.0,0.514749996,0.0
29,4,2015,0.0,0.0,0.0
30,4,2015,0.0,0.327099999,0.0
1,5,2015,0.0,0.111400001,0.0
2,5,2015,0.0,0.0,0.0
3,5,2015,0.0,1.146049991,0.0
4,5,2015,0.0,0.0293,0.0
5,5,2015,0.0,1.109749997,0.0
6,5,2015,0.0,1.376300004,0.0
7,5,2015,0.0,3.20850001,0.0
8,5,2015,0.0,5.817649996,0.0
9,5,2015,0.0,0.98795,0.0
10,5,2015,0.0,0.0,0.0
11,5,2015,0.23,0.00465,0.008142857
12,5,2015,13.23059978,6.180850005,6.470857121
13,5,2015,8.360800171,4.825550008,4.68985712
14,5,2015,0.665199989,1.598599982,1.448999992
15,5,2015,4.81260004,0.925099999,3.765809559
16,5,2015,4.21500001,13.471,2.883714318
17,5,2015,1.376999998,13.53665009,0.134333334
18,5,2015,2.890999985,1.793900007,6.847761949
19,5,2015,13.3592001,2.735199988,5.245047592
20,5,2015,1.491599989,0.289550001,2.562190476
21,5,2015,15.27720032,0.737750001,9.18780949
22,5,2015,13.19979992,1.047450003,10.39619051
23,5,2015,9.778000069,1.834000021,6.227571397
24,5,2015,0.840600002,2.046950012,0.0
25,5,2015,0.0,0.611249992,0.0
26,5,2015,0.0,2.148200002,0.0
27,5,2015,0.0,2.601249993,0.0
28,5,2015,0.0,4.280749965,0.0
29,5,2015,0.0,3.741999996,0.0
30,5,2015,0.0,1.704900002,0.0
31,5,2015,0.0,5.651749992,0.0
1,6,2015,0.0,1.95660001,0.586666668
2,6,2015,12.20980015,2.259000003,11.19642864
3,6,2015,5.45880003,0.485850004,1.430761911
4,6,2015,0.0,0.040349999,0.0
5,6,2015,0.0,0.0,0.002666667
6,6,2015,0.0,4.898199964,0.0
7,6,2015,0.0,2.793250012,0.0
8,6,2015,0.0,0.677649996,0.0
9,6,2015,0.0,0.0,0.083142856
10,6,2015,0.0,0.351100006,0.074809523
11,6,2015,0.0,2.553999996,0.0
12,6,2015,0.0,0.0256,0.0
13,6,2015,0.0,0.0,0.0
14,6,2015,0.0,0.049200001,0.0
15,6,2015,0.0,0.0,0.0
16,6,2015,0.0,3.142949998,0.0
17,6,2015,0.0,3.649600005,0.0
18,6,2015,0.0,0.81280001,0.0
19,6,2015,0.0,0.0221,0.0
20,6,2015,0.0,0.0,0.0
21,6,2015,0.0,0.0059,0.0
22,6,2015,0.0,0.0,0.0
23,6,2015,0.0,0.0,0.0
24,6,2015,0.0,0.0,0.0
25,6,2015,0.0,0.757050012,0.0
26,6,2015,0.0,0.0,0.0
27,6,2015,6.284799862,0.0,1.278047631
28,6,2015,0.0,0.0,0.0
29,6,2015,0.0,0.0,0.0
30,6,2015,0.0,0.522300003,0.0
1,7,2015,0.0,0.0,0.0
2,7,2015,0.0,0.0,0.0
3,7,2015,0.0,0.0,0.0
4,7,2015,0.0,0.0,0.0
5,7,2015,0.0,0.0,0.0
6,7,2015,0.0,7.664199972,0.0
7,7,2015,0.0,2.401449984,0.0
8,7,2015,0.0,1.78384999,0.605428573
9,7,2015,1.361999989,1.284300005,0.391571431
10,7,2015,2.460800028,2.47215001,5.203999962
11,7,2015,4.673600006,1.822050012,5.480428582
12,7,2015,0.902800012,3.543950009,0.294380952
13,7,2015,7.268200016,1.280500007,0.874761898
14,7,2015,0.0,0.316750003,0.0
15,7,2015,0.569799995,0.562499996,0.0
16,7,2015,0.0,2.599300003,0.0
17,7,2015,0.0,0.919450003,0.0
18,7,2015,0.0,0.0,0.0
19,7,2015,0.0,0.772799999,0.0
20,7,2015,0.0,0.0,0.0
21,7,2015,0.0,0.196600001,0.0
22,7,2015,0.0,0.0,0.0
23,7,2015,0.0,4.355149984,0.0
24,7,2015,0.0,5.431549966,0.0
25,7,2015,0.0,1.834300005,0.0
26,7,2015,0.0,0.0,0.0
27,7,2015,0.0,0.00155,0.0
28,7,2015,0.0,5.425050008,0.0
29,7,2015,0.0,0.68325,0.0
30,7,2015,0.0,2.100499985,0.0
31,7,2015,0.0,0.38845,0.0
1,8,2015,0.0,0.769949998,0.0
2,8,2015,0.0,0.402249998,0.0
3,8,2015,0.158199998,0.0,0.206
4,8,2015,0.0,1.256649998,0.0
5,8,2015,0.0,2.718599987,0.0
6,8,2015,0.0,9.189450049,0.0
7,8,2015,0.0,0.631250005,0.0
8,8,2015,0.0,3.440799999,0.0
9,8,2015,0.0,8.698749924,0.0
10,8,2015,0.0,2.021300018,0.0
11,8,2015,0.0,1.093349985,0.0
12,8,2015,0.0,0.768150003,0.0
13,8,2015,0.0,0.593400005,0.0
14,8,2015,0.0,0.0,0.0
15,8,2015,0.0,4.295049977,0.0
16,8,2015,0.0,0.0,0.0
17,8,2015,0.0,0.0,0.0
18,8,2015,0.0,0.0033,0.0
19,8,2015,0.0,0.0,0.0
20,8,2015,0.0,1.120949996,0.0
21,8,2015,0.0,0.0,0.0
22,8,2015,0.0,0.0,0.0
23,8,2015,0.0,0.0,0.0
24,8,2015,0.0,0.0,0.0
25,8,2015,0.0,0.0,0.0
26,8,2015,0.0,0.0,0.0
27,8,2015,0.0,5e-05,0.0
28,8,2015,0.0,1.300450003,0.0
29,8,2015,1.27099998,0.0,2.653523797
30,8,2015,7.37140007,1.689350003,6.038285766
31,8,2015,9.08939991,0.0,1.161904772
1,9,2015,0.0,0.0,0.0
2,9,2015,0.0042,0.0,0.0
3,9,2015,3.556800032,0.595800001,0.840714289
4,9,2015,0.056000001,1.416850007,0.0
5,9,2015,6.129599953,2.179549992,1.660809523
6,9,2015,0.179000005,1.162049999,0.0
7,9,2015,0.0,0.0,0.0
8,9,2015,0.0,0.0,0.0
9,9,2015,0.0,0.533649994,0.0
10,9,2015,0.0,0.0,0.0
11,9,2015,0.0,0.0,0.0
12,9,2015,0.0,0.0,0.0
13,9,2015,0.0,0.0,0.0
14,9,2015,0.0,0.0,0.0
15,9,2015,0.0,3.686750001,0.0
16,9,2015,0.377399999,12.29404998,0.199333332
17,9,2015,4.789600086,12.05724995,7.724095208
18,9,2015,15.2829998,8.052349949,4.672666709
19,9,2015,0.0,0.505300001,0.0
20,9,2015,0.0,0.0,0.0
21,9,2015,0.0,0.0,0.0
22,9,2015,0.0,0.0,0.0
23,9,2015,0.0,0.0,0.0
24,9,2015,0.0,0.0,0.0
25,9,2015,0.0,0.0,0.0
26,9,2015,0.0,0.0,0.0
27,9,2015,0.0,0.0,0.0
28,9,2015,0.0,0.0,0.0
29,9,2015,0.0,0.0,0.0
30,9,2015,0.0,0.0,0.0
1,10,2015,0.0,0.599699999,0.0
2,10,2015,0.0,2.553600001,0.0
3,10,2015,0.0,5.176350045,0.0
4,10,2015,0.0,3.855349994,0.0
5,10,2015,0.0,5e-05,0.0
6,10,2015,0.0,0.0,0.0
7,10,2015,0.0,0.0,0.0
8,10,2015,0.0,0.0,0.0
9,10,2015,0.0,0.0,0.0
10,10,2015,0.0014,0.0,0.0
11,10,2015,6.261000061,0.0,4.386476165
12,10,2015,0.0,0.0,0.0
13,10,2015,0.0,0.0,0.0
14,10,2015,0.0,0.0,0.0
15,10,2015,0.0,0.0,0.0
16,10,2015,0.0,0.0,0.0
17,10,2015,0.0,0.407049998,0.240047619
18,10,2015,7.447599983,1.747999996,4.201571396
19,10,2015,0.4408,1.730200011,0.150523811
20,10,2015,5.195199966,7.180749989,5.777380955
21,10,2015,0.0,5.667249966,0.430761903
22,10,2015,0.0,0.0,0.0
23,10,2015,0.0,0.0,0.0
24,10,2015,0.0,0.0,0.0
25,10,2015,0.0,1.097250006,0.0
26,10,2015,16.71919994,2.025750011,11.99228566
27,10,2015,0.189000003,0.903999999,0.0
28,10,2015,1.822199965,0.610899997,4.664238112
29,10,2015,9.70700016,0.01785,6.147333304
30,10,2015,1.261800012,0.690400001,0.92528571
31,10,2015,4.784799862,2.32125001,1.00961905
1,11,2015,18.68240013,3.739650011,10.16571431
2,11,2015,17.31239986,2.970449984,14.56747609
3,11,2015,8.221999836,16.90880017,3.679476216
4,11,2015,7.894600058,15.94990005,2.674999981
5,11,2015,0.0014,0.876149994,0.096285714
6,11,2015,1.571600032,4.432449973,0.377809523
7,11,2015,0.0,1.007649997,0.231190475
8,11,2015,9.921800041,0.0014,8.518333276
9,11,2015,15.35279999,1.164899999,12.2182381
10,11,2015,2.955599999,5.068100023,2.165428576
11,11,2015,0.779799993,0.0,0.17809524
12,11,2015,6.25979991,0.711499994,3.742904731
13,11,2015,0.749399999,0.940449999,0.437904762
14,11,2015,0.0,0.0,0.00547619
15,11,2015,0.0072,0.0,3.611666645
16,11,2015,20.41600037,0.0,17.13404774
17,11,2015,12.90159979,0.0,8.63119055
18,11,2015,15.43059998,2.274000001,11.11199997
19,11,2015,14.26600018,1.745450014,8.281666642
20,11,2015,43.28379974,5.413150001,26.71357137
21,11,2015,0.0,1.109500003,0.54004762
22,11,2015,0.0,1.132549995,0.0
23,11,2015,0.0,0.0,0.092666666
24,11,2015,4.362799931,0.333899998,7.284476189
25,11,2015,15.42019997,0.450249998,12.02299995
26,11,2015,0.0114,2.370700049,0.688285716
27,11,2015,0.0,0.0,0.0
28,11,2015,0.0,0.0,0.0
29,11,2015,0.0,0.0,0.0
30,11,2015,0.0,0.0,0.0
1,12,2015,3.923399973,0.0,0.028857143
2,12,2015,5.735999966,0.0,7.949238073
3,12,2015,9.833200073,0.983599998,9.865904672
4,12,2015,11.75139999,1.100099999,17.92114303
5,12,2015,7.972799873,1.495800003,5.179476238
6,12,2015,2.741599989,0.0584,11.10057145
7,12,2015,13.83639984,1.318249995,11.61195233
8,12,2015,50.93040009,9.691350031,20.51919033
9,12,2015,7.065399933,0.667550005,11.1774762
10,12,2015,43.39940033,2.359449995,37.82161876
11,12,2015,40.47559967,9.244449973,28.41776221
12,12,2015,12.61859989,1.303249991,20.98476201
13,12,2015,50.07280045,1.010450003,68.98261879
14,12,2015,39.80719986,8.244450068,37.13166664
15,12,2015,7.800200081,4.227849984,5.163714273
16,12,2015,1.404000032,0.528099999,1.036809532
17,12,2015,11.69359989,1.890449983,14.31166681
18,12,2015,47.30680008,2.298950028,28.65080924
19,12,2015,16.6972002,6.933500004,17.67919041
20,12,2015,3.314199972,6.682450056,4.340904735
21,12,2015,18.04260006,5.018099999,19.67723815
22,12,2015,47.53079987,9.824150014,37.5034761
23,12,2015,28.8406002,0.093850001,19.40666648
24,12,2015,23.52659988,2.908200008,17.1291429
25,12,2015,12.86239977,3.477199996,11.56533337
26,12,2015,1.831799984,0.353950001,0.789428575
27,12,2015,0.860999995,0.861449997,0.304333334
28,12,2015,6.119200039,0.947600009,12.15309525
29,12,2015,4.250000024,0.0,4.215190433
30,12,2015,5.51439991,0.0,7.673666704
31,12,2015,0.0,0.0,0.123809522
1,1,2016,0.0048,0.0,0.0
2,1,2016,0.0,0.0,0.0
3,1,2016,0.826199988,0.0,1.532190479
4,1,2016,4.843999958,1.246150002,4.503190472
5,1,2016,3.62900002,0.299149999,2.4132381
6,1,2016,1.562200022,1.930500001,2.588571424
7,1,2016,0.368600002,0.111299999,0.958904764
8,1,2016,0.0,0.03235,0.0
9,1,2016,0.910000002,0.0345,4.279904786
10,1,2016,6.039799976,0.380849999,6.56123813
11,1,2016,0.0,0.0,0.438190477
12,1,2016,3.188399982,0.0,2.115904765
13,1,2016,9.063399982,0.330849998,8.762238162
14,1,2016,15.26399994,2.208150011,12.75585713
15,1,2016,7.656599808,1.524699992,18.01690483
16,1,2016,5.885400009,0.05205,9.520952316
17,1,2016,24.87280006,5.201100016,15.58257135
18,1,2016,33.91459961,2.065950006,41.27123787
19,1,2016,3.257000065,4.849100006,2.99128571
20,1,2016,24.06099968,1.609150001,15.9023809
21,1,2016,1.948199987,3.118249977,0.497904763
22,1,2016,2.051800036,0.0,8.460714272
23,1,2016,11.73119984,0.0,16.61661916
24,1,2016,15.76459999,0.765899999,14.75719052
25,1,2016,4.571000004,1.641000006,7.91842858
26,1,2016,0.0,0.0,0.013809523
27,1,2016,0.836800014,0.615450002,0.0
28,1,2016,0.0,0.0,0.377285718
29,1,2016,27.84640007,3.510500002,21.53066653
30,1,2016,28.06840019,11.1783,19.01452391
31,1,2016,10.96140003,1.626700005,6.361904757
1,2,2016,1.549400043,0.981650014,2.827238083
2,2,2016,0.907799995,0.0,2.595380942
3,2,2016,1.648200011,0.00975,1.448333332
4,2,2016,6.644999981,1.447800004,5.97585719
5,2,2016,3.583800125,1.590850013,1.008285721
6,2,2016,2.016599989,0.553600004,1.363571428
7,2,2016,0.238399993,0.079,0.963952387
8,2,2016,0.0,0.0,0.0
9,2,2016,0.0,0.0,0.0
10,2,2016,0.0,0.0,0.0
11,2,2016,0.0,0.221700001,0.0
12,2,2016,0.0,1.909350008,0.0
13,2,2016,6.323799992,0.0,2.40257144
14,2,2016,7.310200024,1.509850007,4.139380955
15,2,2016,18.84480038,2.334700018,5.994190489
16,2,2016,0.0,6.542900038,0.0
17,2,2016,0.0,0.936200002,0.0
18,2,2016,15.05119991,0.182650001,17.36995229
19,2,2016,16.15199986,9.895800066,11.25795244
20,2,2016,13.48519993,0.776250006,10.23057129
21,2,2016,2.194399989,1.117399999,0.750523807
22,2,2016,4.092000008,0.249750001,2.250666658
23,2,2016,0.0,0.0,0.0
24,2,2016,0.0,0.0,0.0
25,2,2016,0.0,0.0,0.0
26,2,2016,0.0,0.0,0.0
27,2,2016,12.02639999,1.958600008,10.61714286
28,2,2016,3.56619997,0.965850005,0.82971428
29,2,2016,4.628600073,1.406650001,1.489190468
1,3,2016,3.090600014,1.002449997,1.359571434
2,3,2016,6.051200008,0.737599996,2.225142865
3,3,2016,3.568799973,0.0,4.068999994
4,3,2016,6.369000053,0.0,3.318190467
5,3,2016,1.280199981,0.0,3.850571405
6,3,2016,32.31140099,0.125399998,32.14290446
7,3,2016,8.869599915,2.037300019,10.61457139
8,3,2016,1.020800006,0.699500004,0.688999989
9,3,2016,6.850399971,3.067399985,7.056142852
10,3,2016,8.163999939,2.925349987,16.99757145
11,3,2016,16.7263998,1.735849994,9.371666636
12,3,2016,3.083200026,1.16815,3.945619072
13,3,2016,26.98699989,0.456650002,22.49252374
14,3,2016,37.5223999,8.013249993,35.88552366
15,3,2016,19.18080025,9.345600009,11.41719042
16,3,2016,3.79659996,1.671849978,1.33385715
17,3,2016,1.395999986,1.417399994,0.0
18,3,2016,0.0,0.087199999,0.0
19,3,2016,0.0,0.0,0.0
20,3,2016,0.0,0.030099999,0.033666667
21,3,2016,10.27059994,1.080350006,12.42004762
22,3,2016,15.9828001,3.239050007,18.57804757
23,3,2016,11.33620014,3.301299965,8.99019037
24,3,2016,2.176600003,0.287600001,2.990428527
