OBJECTID,BOUNDARY,DATA_SRC,SHAPE_Length
8708,Shoreline,CT,909.109089844341
8709,Shoreline,CT,145.536511593838
8710,Shoreline,CT,12597.8129250359
8711,Shoreline,CT,28160.4409236274
8712,Shoreline,CT,392.371194754564
8713,Shoreline,CT,2369.09288878262
8714,Shoreline,CT,109.409805203521
8715,Shoreline,CT,125.327576487711
8716,Shoreline,CT,161.158692753655
8717,Shoreline,CT,214.792846029179
8718,Shoreline,CT,483.352840348904
8719,Shoreline,CT,313.941728540409
8720,Shoreline,CT,279.6217186817
8721,Shoreline,CT,177.970815724112
8722,Shoreline,CT,408.31512627796
8723,Shoreline,CT,4440.25958851889
8724,Shoreline,CT,154.040505610152
8725,Shoreline,CT,204.925703991147
8726,Shoreline,CT,156.485302462916
8727,Shoreline,CT,922.106720792229
8728,Shoreline,CT,220.607779204212
8729,Shoreline,CT,402.896814737789
8730,Shoreline,CT,233.572713686256
8731,Shoreline,CT,760.195473121997
8732,Shoreline,CT,171.378387931508
8733,Shoreline,CT,366.094359970834
8734,Shoreline,CT,223.909372447749
8735,Shoreline,CT,181.958949844222
8736,Shoreline,CT,164.965762403101
8737,Shoreline,CT,144.657904055439
8738,Shoreline,CT,142.604524937876
8739,Shoreline,CT,2068.94231219032
8740,Shoreline,CT,196.864609850607
8741,Shoreline,CT,1673.70671818141
8742,Shoreline,CT,150.932510237918
8743,Shoreline,CT,43518.4040046492
8744,Shoreline,CT,258.772929729404
8745,Shoreline,CT,302.566764363002
8746,Shoreline,CT,315.041483532817
8747,Shoreline,CT,258.029121109713
8748,Shoreline,CT,200.318573705682
8749,Shoreline,CT,239.102913300336
8750,Shoreline,CT,292.635155781082
8751,Shoreline,CT,1490.32529393519
8752,Shoreline,CT,149.540348478323
8753,Shoreline,CT,121.005640894352
8754,Shoreline,CT,174.713120071396
8755,Shoreline,CT,328.418235951794
8756,Shoreline,CT,452.861825746832
8757,Shoreline,CT,146.619440503444
8758,Shoreline,CT,140.130536424314
8759,Shoreline,CT,145.364772420886
8760,Shoreline,CT,167.87689075455
8761,Shoreline,CT,154.081984182686
8762,Shoreline,CT,176.685202597247
8763,Shoreline,CT,179.940088899452
8764,Shoreline,CT,142.353026810816
8765,Shoreline,CT,113.200248566556
8766,Shoreline,CT,341.575248751463
8767,Shoreline,CT,263.429882977588
8768,Shoreline,CT,1440.02024790771
8769,Shoreline,CT,10208.8961171035
8770,Shoreline,CT,170.496997098093
8771,Shoreline,CT,278.735317811467
8772,Shoreline,CT,107.272271074003
8773,Shoreline,CT,127.812479358124
8774,Shoreline,CT,120.745930303407
8775,Shoreline,CT,25866.177380798
8776,Shoreline,CT,2666.46951964147
8777,Shoreline,CT,149.472724600745
8778,Shoreline,CT,26547.5897935601
8779,Shoreline,CT,27903.1596540483
8780,Shoreline,CT,100.650993188033
8781,Shoreline,CT,127.259115023916
8782,Shoreline,CT,380.303567041236
8783,Shoreline,CT,79.2806313250155
8784,Shoreline,CT,125.488515104546
8785,Shoreline,CT,674.885329047796
8786,Shoreline,CT,162.512468767396
8787,Shoreline,CT,674.437514742312
8788,Shoreline,CT,188.137327465124
8789,Shoreline,CT,4342.52115894935
8790,Shoreline,CT,8820.71838265522
8791,Shoreline,CT,631.355379753001
8792,Shoreline,CT,440.063472957736
8793,Shoreline,CT,1825.31795607608
8794,Shoreline,CT,161.792045941467
8795,Shoreline,CT,131.319013804193
8796,Shoreline,CT,3439.92550940411
8797,Shoreline,CT,55081.4446397182
8798,Shoreline,CT,205.841715326037
8799,Shoreline,CT,177.903075450891
8800,Shoreline,CT,287.121622938815
8801,Shoreline,CT,1311.81495619471
8802,Shoreline,CT,269.247798484934
8803,Shoreline,CT,325.120708260787
8804,Shoreline,CT,277.839636246102
8805,Shoreline,CT,901.715219702289
8806,Shoreline,CT,131.79883869713
8807,Shoreline,CT,31235.0674437295
8808,Shoreline,CT,338.329588034772
8809,Shoreline,CT,1041.1368805949
8810,Shoreline,CT,513.203527673225
8811,Shoreline,CT,29354.0720440518
8812,Shoreline,CT,32367.7143691365
8813,Shoreline,CT,3215.11098650845
8814,Shoreline,CT,235.123197105931
8815,Shoreline,CT,211.31299671431
8816,Shoreline,CT,20217.9437031778
8817,Shoreline,CT,2241.61720948025
8818,Shoreline,CT,236.675321412007
8819,Shoreline,CT,29240.5081390395
8820,Shoreline,CT,105.512696287097
8821,Shoreline,CT,220.20649550975
8822,Shoreline,CT,468.008905639224
8823,Shoreline,CT,16175.01864477
8824,State,NJ,37691.9734093744
8825,Shoreline,CT,509.332922263509
8826,Shoreline,CT,20796.9586290311
8827,Shoreline,CT,2842.26755806726
8828,Shoreline,CT,1149.64193063484
8829,Shoreline,CT,896.303112223221
8830,Shoreline,NY,1435.90206612253
8831,Shoreline,RI,919.792944710567
8832,Shoreline,CT,383.419885196162
8833,Shoreline,CT,39199.3937090255
8834,Shoreline,NY,5622.19984137311
8835,Shoreline,CT,145.986659891185
8836,Shoreline,RI,26188.8151250823
8837,Shoreline,CT,136.698964395741
8838,Shoreline,CT,1011.86361806288
8839,Shoreline,RI,14140.9066521769
8840,Shoreline,CT,812.899853124679
8841,Shoreline,CT,1581.21331181353
8842,Shoreline,CT,368.41415197073
8843,Shoreline,CT,415.293911152853
8844,Shoreline,CT,479.638797944234
8845,Shoreline,CT,3163.93455869354
8846,Shoreline,CT,200.22297475375
8847,Shoreline,CT,220.631669351322
8848,Shoreline,CT,140.052587685307
8849,Shoreline,CT,248.563416769792
8850,Shoreline,CT,249.402532258119
8851,Shoreline,CT,149.77955958186
8852,Shoreline,CT,248.486202140046
8853,Shoreline,RI,290.975265355496
8854,Shoreline,CT,1312.31370529685
8855,Shoreline,CT,616.607797311796
8856,Shoreline,CT,219.949724064713
8857,Shoreline,CT,997.953592111217
8858,Shoreline,CT,391.012831342386
8859,Shoreline,RI,11442.2404437466
8860,Shoreline,RI,13922.9835829394
8861,Shoreline,RI,10804.0750548429
8862,Shoreline,CT,366.638223486494
8863,Shoreline,CT,18897.2210968226
8864,Shoreline,CT,1331.86094516221
8865,Shoreline,CT,691.345010477448
8866,Shoreline,CT,1873.3965392823
8867,Shoreline,CT,33224.4857253115
8868,Shoreline,CT,378.506588647851
8869,Shoreline,CT,1622.45508432082
8870,Shoreline,CT,16428.8869698813
8871,Shoreline,CT,1852.71138982879
8872,Shoreline,CT,1801.02877084898
8873,Shoreline,CT,379.290923528514
8874,Shoreline,CT,552.502351734486
8875,Shoreline,CT,807.742356399934
8876,Shoreline,CT,957.44390162459
8877,Shoreline,CT,779.719335334084
8878,Shoreline,CT,257.368451399508
8879,Shoreline,CT,422.029128450208
8880,Shoreline,CT,356.78823572462
8881,Shoreline,CT,371.059549119271
8882,Shoreline,CT,2807.8738204927
8883,Shoreline,CT,249.669805097986
8884,Shoreline,CT,1144.5568201322
8885,Shoreline,CT,496.576259059513
8886,Shoreline,CT,4008.71599113453
8887,Shoreline,CT,22914.3473662137
8888,Shoreline,CT,1462.46610341878
8889,Shoreline,CT,17324.2796078382
8890,Shoreline,CT,2413.93096612585
8891,Shoreline,CT,41065.3470196173
8892,Shoreline,CT,23033.1974085438
8893,Shoreline,CT,1637.92795778173
8894,Shoreline,RI,25821.8637498367
8895,Shoreline,NY,39121.7249152102
8896,Shoreline,RI,26194.4397799211
8897,Shoreline,CT,395.316513322384
8898,Shoreline,CT,112.167465490714
8899,Shoreline,CT,133.562286253994
8900,Shoreline,CT,199.89571938396
8901,Shoreline,CT,181.160685539879
8902,Shoreline,CT,2937.23566447847
8903,Shoreline,CT,236.100989639711
8904,Shoreline,CT,527.328048612294
8905,Shoreline,CT,142.940076761053
8906,State,NJ,27609.1804683207
8907,Shoreline,CT,321.309258772633
8908,Shoreline,CT,166.891153562523
8909,Shoreline,CT,45378.7792865809
8910,Shoreline,CT,1805.10609525998
8911,Shoreline,CT,720.623693399333
8912,Shoreline,CT,360.39635572667
8913,Shoreline,CT,995.053418391651
8914,Shoreline,CT,2262.09942707592
8915,Shoreline,CT,23541.2495999314
8916,Shoreline,CT,380.350772648458
8917,Shoreline,CT,16317.6212153105
8918,Shoreline,CT,2125.9551582994
8919,Shoreline,CT,9663.68643692662
8920,Shoreline,CT,23535.6638637189
8921,Shoreline,CT,2991.02094094113
8922,Shoreline,RI,25297.6370004472
8923,Shoreline,CT,1389.60928006474
8924,Shoreline,CT,25654.879434397
8925,Shoreline,CT,343.987838860756
8926,Shoreline,CT,3295.4051065082
8927,Shoreline,CT,273.427654056396
8928,Shoreline,CT,857.581801842611
8929,Shoreline,CT,38624.0616776337
8930,Shoreline,CT,59631.9216186378
8931,Shoreline,NY,11564.7249667839
8932,Shoreline,CT,217.443157763585
8933,Shoreline,CT,38360.4187530381
8934,Shoreline,CT,17201.9025953775
8935,Shoreline,CT,25815.3002300247
8936,Shoreline,CT,109.759657991244
8937,Shoreline,CT,91.3396448902175
8938,Shoreline,CT,100.570920967593
8939,Shoreline,CT,162.912296347444
8940,Shoreline,CT,110.695584607751
8941,Shoreline,CT,93.2072568234676
8942,Shoreline,CT,112.17202203375
8943,Shoreline,CT,138.97436220114
8944,Shoreline,CT,101.157829508062
8945,Shoreline,CT,115.935817986255
8946,Shoreline,CT,111.73822813538
8947,Shoreline,CT,182.462487801856
8948,Shoreline,CT,162.363690968418
8949,Shoreline,CT,38316.5629387793
8950,Shoreline,CT,297.202089131014
8951,Shoreline,CT,595.75860720551
8952,Shoreline,CT,260.674717759136
8953,Shoreline,CT,193.291692243075
8954,Shoreline,CT,367.295685715082
8955,Shoreline,CT,460.231673156251
8956,Shoreline,CT,158.134409810585
8957,Shoreline,CT,153.551053533924
8958,Shoreline,CT,303.737001772775
8959,Shoreline,CT,284.945791677635
8960,Shoreline,CT,255.144319450251
8961,Shoreline,CT,69.6818355622647
8962,Shoreline,CT,104.35799634797
8963,Shoreline,CT,133.446470647228
8964,Shoreline,CT,1277.02281623337
8965,Shoreline,CT,92.9782900183859
8966,Shoreline,CT,86.7290179252595
8967,Shoreline,CT,81.020838366558
8968,Shoreline,CT,107.375485329611
8969,Shoreline,CT,168.665238437251
8970,Shoreline,CT,102.206504737508
8971,Shoreline,CT,736.717830775251
8972,Shoreline,CT,113.859618566306
8973,Shoreline,CT,89.6527112186195
8974,Shoreline,CT,84.8147882694747
8975,Shoreline,CT,120.877272686483
8976,Shoreline,CT,108.22055835837
8977,Shoreline,NY,71472.4753578753
8978,Shoreline,CT,156.546449058506
8979,Shoreline,CT,29506.5596566949
8980,Shoreline,CT,129.486208059103
8981,Shoreline,CT,266.420597545118
8982,State,NJ,37429.300887508
8983,Shoreline,CT,661.755261536352
8984,Shoreline,CT,122.450078336958
8985,Shoreline,CT,229.556388573725
8986,Shoreline,CT,473.521151502792
8987,Shoreline,CT,113.079713960405
8988,Shoreline,CT,124.974428874885
8989,Shoreline,CT,121.451399769315
8990,Shoreline,CT,664.023117950221
8991,Shoreline,NY,50935.5991884302
8992,Shoreline,CT,42638.6963870068
8993,Shoreline,CT,18976.811523917
8994,Shoreline,CT,319.634208316239
8995,Shoreline,CT,9988.31442796444
8996,Shoreline,CT,312.131454471221
8997,Shoreline,CT,164.027012227676
8998,Shoreline,CT,424.955551893256
8999,Shoreline,CT,395.091520555331
9000,Shoreline,NY,21048.580467538
9001,Shoreline,CT,2332.89065131772
9002,Shoreline,NY,6975.78484512189
9003,Shoreline,CT,849.565321637185
9004,State,NJ,5783.24695498715
9005,Shoreline,CT,1166.92096644004
9006,Shoreline,CT,1303.13102035466
9007,Shoreline,CT,1101.00812056734
9008,Shoreline,CT,16369.2605328146
9009,Shoreline,CT,765.410301235847
9010,Shoreline,CT,1816.66856717908
9011,Shoreline,CT,663.712250206655
9012,Shoreline,CT,46991.6520637909
9013,Shoreline,CT,1577.3421256577
9014,State,NJ,24132.6138597007
9015,Shoreline,CT,4003.60755797808
9016,Shoreline,CT,259.635311707239
9017,Shoreline,CT,3916.22708147234
9018,Shoreline,CT,664.045761625895
9019,State,NJ,1629.39690258243
9020,Shoreline,CT,412.353322173093
9021,Shoreline,NY,67240.6799051227
9022,Shoreline,CT,253.443638449318
9023,Shoreline,CT,475.78175403222
9024,Shoreline,CT,6790.65946371564
9025,Shoreline,CT,507.45266676946
9026,Shoreline,CT,564.005489580507
9027,State,NJ,7560.77882379173
9028,Shoreline,CT,32371.5082213817
9029,Shoreline,CT,237.542145305061
9030,Shoreline,CT,2390.49101995119
9031,Shoreline,CT,355.602430314418
9032,Shoreline,CT,314.157312934552
9033,Shoreline,CT,228.494812536628
9034,Shoreline,CT,381.824236145682
9035,Shoreline,CT,5240.31493732331
9036,Shoreline,CT,141.922822608418
9037,Shoreline,CT,535.633302048546
9038,Shoreline,CT,510.7432033493
9039,Shoreline,CT,448.339459857753
9040,Shoreline,CT,1068.6474593452
9041,Shoreline,CT,247.527651733811
9042,Shoreline,CT,242.950801285931
9043,Shoreline,CT,413.488066603016
9044,Shoreline,CT,22971.521517032
9045,Shoreline,CT,937.965111919005
9046,Shoreline,CT,554.216211357188
9047,Shoreline,CT,268.35368981517
9048,Shoreline,CT,929.971763825421
9049,Shoreline,CT,30324.1319667824
9050,Shoreline,CT,23198.9562224452
9051,Shoreline,CT,225.787221626056
9052,Shoreline,CT,104.436294519387
9053,Shoreline,CT,141.340339035148
9054,Shoreline,CT,1394.55272116719
9055,Shoreline,CT,1875.81736226177
9056,Shoreline,CT,333.990288060766
9057,Shoreline,CT,276.292063234424
9058,Shoreline,CT,823.951246473216
9059,Shoreline,NY,41255.6833994528
9060,Shoreline,CT,794.712735453131
9061,Shoreline,NY,83161.78330988
9062,Shoreline,CT,28068.6720977646
9063,Shoreline,CT,126.400031778992
9064,Shoreline,NY,54347.1139944091
9065,Shoreline,NY,92782.5151686084
9066,Shoreline,CT,10039.228756031
9067,Shoreline,CT,135.488277275227
9068,Shoreline,CT,127.958567906532
9069,Shoreline,CT,32683.3851651676
9070,State,NJ,6837.66256410947
9071,Shoreline,NY,57905.7953490238
9072,Shoreline,CT,188.747430833052
9073,Shoreline,CT,136.316517215301
9074,Shoreline,CT,2165.81818251895
9075,State,NJ,4732.97848193176
9076,Shoreline,CT,240.866709344511
9077,Shoreline,CT,37941.8902123214
9078,Shoreline,CT,116.447529246111
9079,Shoreline,CT,127.808198685933
9080,Shoreline,CT,412.779459229624
9081,Shoreline,CT,101.597997044097
9082,Shoreline,CT,1706.31740982604
9083,Shoreline,CT,107.252165865716
9084,Shoreline,CT,570.830283738867
9085,Shoreline,CT,158.75910835466
9086,Shoreline,CT,841.385593980259
9087,State,NJ,4095.89188868674
9088,Shoreline,CT,110.756415169483
9089,Shoreline,CT,128.856554530366
9090,Shoreline,CT,13060.5594282684
9091,Shoreline,CT,86.2769207428643
9092,Shoreline,CT,96.2176196729439
9093,State,NJ,2518.46644881173
9094,Shoreline,CT,1830.27416296205
9095,Shoreline,NY,9378.37447615873
9096,Shoreline,CT,115.559455673203
9097,Shoreline,CT,112.393638381893
9098,Shoreline,CT,113.565460359064
9099,Shoreline,CT,140.381661417009
9100,Shoreline,CT,112.9623676642
9101,Shoreline,CT,119.953338578143
9102,Shoreline,CT,136.064482262929
9103,Shoreline,NY,19327.5272434151
9104,Shoreline,CT,101.097711739077
9105,Shoreline,CT,484.897982595251
9106,Shoreline,CT,132.09776020948
9107,Shoreline,CT,354.093226894648
9108,Shoreline,CT,107.182651292133
9109,Shoreline,CT,261.857931840186
9110,Shoreline,CT,121.775203076736
9111,Shoreline,CT,194.518298347373
9112,Shoreline,CT,90.9956250879064
9113,Shoreline,CT,91.9115811140854
9114,Shoreline,CT,162.355292334408
9115,Shoreline,CT,99.5521320679015
9116,Shoreline,CT,115.096281782917
9117,Shoreline,CT,110.673538329788
9118,Shoreline,CT,86.2975969194063
9119,Shoreline,CT,81.452017304596
9120,Shoreline,CT,86.5036852966025
9121,Shoreline,CT,155.822169180691
9122,Shoreline,CT,122.439173563346
9123,Shoreline,CT,124.831002680854
9124,Shoreline,CT,109.538168374167
9125,Shoreline,CT,222.093413032411
9126,Shoreline,CT,274.651077050602
9127,Shoreline,CT,96.7487711852488
9128,Shoreline,NY,42849.5937532717
9129,Shoreline,NY,42831.4171978626
9130,Shoreline,CT,122.850807758438
9131,State,NJ,1870.57874576092
9132,Shoreline,CT,861.078795986089
9133,Shoreline,CT,97.778131938061
9134,Shoreline,CT,110.199447616527
9135,Shoreline,CT,116.593057944482
9136,Shoreline,NY,3210.56664821028
9137,Shoreline,CT,41506.4625683131
9138,Shoreline,CT,245.112499022087
9139,Shoreline,CT,1202.89598667307
9140,Shoreline,CT,179.770519331855
9141,Shoreline,CT,460.97679801304
9142,Shoreline,CT,738.038124314184
9143,Shoreline,CT,205.880489728998
9144,Shoreline,CT,796.541272096513
9145,Shoreline,CT,37241.4137855303
9146,Shoreline,CT,112.287535492194
9147,Shoreline,CT,4530.18855425345
9148,Shoreline,CT,176.025727575137
9149,Shoreline,CT,250.407077615849
9150,Shoreline,CT,125.844104611726
9151,Shoreline,CT,275.075539416261
9152,Shoreline,CT,1289.48589435123
9153,Shoreline,CT,110.065429969545
9154,Shoreline,CT,1659.90269064603
9155,Shoreline,CT,423.838493152868
9156,Shoreline,CT,86.3780186279648
9157,Shoreline,CT,87.0571804160561
9158,Shoreline,CT,82.970399584132
9159,Shoreline,CT,92.3615326529765
9160,Shoreline,CT,34923.3143079658
9161,Shoreline,CT,158.37825665512
9162,Shoreline,NY,6311.07166973652
9163,Shoreline,CT,173.314432036481
9164,Shoreline,CT,2019.43717672916
9165,Shoreline,CT,29802.810473833
9166,Shoreline,CT,752.202209305904
9167,Shoreline,CT,594.704856012735
9168,Shoreline,CT,21192.0565920778
9169,Shoreline,CT,442.306725163304
9170,Shoreline,CT,30346.6351041778
9171,Shoreline,CT,1812.09715164692
9172,Shoreline,CT,1646.98469252933
9173,Shoreline,CT,1306.18170429151
9174,Shoreline,CT,256.82219148335
9175,Shoreline,CT,881.996769386564
9176,Shoreline,NY,62473.6639410781
9177,Shoreline,CT,29306.3739967752
9178,State,NY,2547.23613746372
9179,Shoreline,CT,1164.3823574051
9180,Shoreline,NY,75942.5879517744
9181,Shoreline,NY,88904.6180426403
9182,Shoreline,NY,37754.5212199537
9183,Shoreline,CT,2766.08538059673
9184,Shoreline,CT,1602.77829790674
9185,Shoreline,NY,130091.975743121
9186,Shoreline,NY,41741.3522423578
9187,Shoreline,CT,643.185906202105
9188,Shoreline,NY,93782.2821270025
9189,Shoreline,CT,7446.60626676888
9190,State,NJ,52780.0701905729
9191,Shoreline,CT,2007.65916755381
9192,Shoreline,NY,55739.0466673854
9193,Shoreline,CT,4233.31643192592
9194,Shoreline,CT,33409.2740470845
9195,Shoreline,CT,4788.40005226231
9196,Shoreline,CT,324.942624577009
9197,State,NJ,1662.73610084429
9198,Shoreline,CT,407.403684304598
9199,Shoreline,CT,9042.9803459245
9200,Shoreline,CT,330.253122915964
9201,Shoreline,CT,301.400510044615
9202,Shoreline,CT,172.406730251045
9203,Shoreline,CT,254.54088412743
9204,Shoreline,CT,192.627653999724
9205,Shoreline,NY,32382.953339951
9206,Shoreline,CT,643.450162725423
9207,Shoreline,CT,366.423782210192
9208,Shoreline,CT,181.643308182865
9209,Shoreline,CT,4673.73448237448
9210,Shoreline,CT,536.381502036834
9211,Shoreline,CT,2296.68507904926
9212,Shoreline,CT,687.93371657791
9213,Shoreline,CT,438.085497932821
9214,Shoreline,CT,514.106206583314
9215,Shoreline,CT,156.147332520282
9216,Shoreline,NY,51927.6756889893
9217,Shoreline,CT,35219.1336575307
9218,Shoreline,NY,115821.076363902
9219,Shoreline,CT,540.133855330287
9220,Shoreline,NY,34555.3855106325
9221,Shoreline,NY,6819.70156032893
9222,Shoreline,NY,22370.4725755721
9223,Shoreline,CT,498.34941232773
9224,Shoreline,CT,210.364408317927
9225,Shoreline,NY,88416.198528892
9226,Shoreline,CT,601.88412382684
9227,Shoreline,NY,56462.7063763249
9228,Shoreline,CT,219.249099240441
9229,Shoreline,CT,180.742495152431
9230,Shoreline,CT,201.932304836503
9231,Shoreline,CT,596.563635448027
9232,Shoreline,CT,239.255729605673
9233,Shoreline,CT,1923.42590675877
9234,Shoreline,CT,26032.9678902817
9235,Shoreline,CT,256.313388553141
9236,Shoreline,CT,225.429198374519
9237,Shoreline,CT,320.547598670349
9238,Shoreline,CT,247.863381882168
9239,Shoreline,CT,1179.55802171473
9240,Shoreline,CT,722.607605777936
9241,Shoreline,CT,23672.9621092339
9242,Shoreline,CT,196.609198927219
9243,Shoreline,CT,595.077280954045
9244,Shoreline,CT,278.91718970798
9245,Shoreline,CT,419.062851832034
9246,Shoreline,CT,33199.4268338129
9247,Shoreline,NY,76153.7272300353
9248,Shoreline,CT,192.215331192109
9249,Shoreline,CT,235.145041029219
9250,Shoreline,NY,39617.1176586969
9251,Shoreline,CT,734.655304927528
9252,Shoreline,CT,14012.1012289874
9253,Shoreline,CT,136.13826056372
9254,Shoreline,CT,166.742683634858
9255,Shoreline,CT,281.174321092323
9256,Shoreline,CT,286.849763627155
9257,Shoreline,CT,152.891322836595
9258,Shoreline,CT,539.283493733462
9259,Shoreline,CT,9557.53450136676
9260,Shoreline,CT,508.110228118742
9261,Shoreline,CT,234.433028301714
9262,Shoreline,CT,2364.65851082494
9263,Shoreline,CT,624.745187687816
9264,Shoreline,CT,230.802519218737
9265,Shoreline,CT,338.657273610146
9266,Shoreline,CT,473.770913133096
9267,Shoreline,CT,31093.5739952331
9268,Shoreline,CT,256.578855774299
9269,Shoreline,CT,723.603983629406
9270,Shoreline,CT,1913.07228376758
9271,Shoreline,CT,565.8221216643
9272,Shoreline,NY,45652.3811839217
9273,Shoreline,CT,277.545492441126
9274,Shoreline,NY,80473.2486610119
9275,Shoreline,CT,27646.3970849742
9276,Shoreline,NJ,31280.5601938655
9277,Shoreline,NY,52100.604686432
9278,Shoreline,NY,87325.3506192037
9279,Shoreline,CT,169.935437082388
9280,Shoreline,NY,26309.4370336933
9281,Shoreline,NY,36263.0129337135
9282,Shoreline,NY,50708.3836791093
9283,Shoreline,NY,56043.8276352833
9284,Shoreline,NY,52858.200501753
9285,Shoreline,NJ,30028.3205060302
9286,Shoreline,NY,43246.9031051332
9287,Shoreline,NY,63344.7440963526
9288,Shoreline,NY,11584.1194546928
9289,Shoreline,NY,30005.9845533357
9290,Shoreline,NY,80952.9323736978
9291,Shoreline,NY,57946.7076528803
9292,Shoreline,NY,33421.2190186185
9293,Shoreline,NY,58086.0988513047
9294,Shoreline,NY,24402.7684951194
9295,Shoreline,NY,9434.03701338715
9296,Shoreline,NY,63739.6604917504
9297,Shoreline,NY,9000.99999096754
9298,Shoreline,NY,61403.7969586822
9299,State,NJ,46004.6236779907
9300,Shoreline,NY,72959.66452608
9301,Shoreline,NJ,24406.6972862888
9302,State,NJ,10025.3400062032
9303,State,NJ,2872.90052985348
9304,Shoreline,NY,51649.360072523
9305,Shoreline,NY,43834.9111050042
9306,State,NJ,4935.78028228304
9307,Shoreline,NY,58380.6570248619
9308,Shoreline,NY,12342.0293348946
9309,Shoreline,NY,39937.1461479278
9310,State,NJ,40577.1141512498
9311,Shoreline,NY,36100.0386872666
9312,Shoreline,NY,38439.8148488457
9313,Shoreline,NY,52187.5922801483
9314,Shoreline,NY,3425.67348018408
9315,Shoreline,NY,34119.9033878909
9316,Shoreline,NY,37889.6738819128
9317,Shoreline,NY,28560.4680156429
9318,Shoreline,NY,44711.9941756382
9319,Shoreline,NJ,29157.0188967859
9320,Shoreline,NY,7519.55453345956
9321,Shoreline,NJ,20221.9912916703
9322,Shoreline,NY,42478.4617680912
9323,Shoreline,NJ,5426.60542615898
9324,Shoreline,NJ,18634.8216999763
9325,Shoreline,NY,37368.8788866356
9326,Shoreline,NY,51312.4000202445
9327,Shoreline,NY,59320.4855167716
9328,Shoreline,NJ,17120.9089270228
9329,Shoreline,NJ,3865.79562563278
9330,Shoreline,NY,36971.2567404993
9331,Shoreline,NY,21796.4224087874
9332,Shoreline,NY,58736.7744110786
9333,Shoreline,NJ,26561.7869828882
9334,Shoreline,NY,37409.0185261517
9335,Shoreline,NY,4031.03144523145
9336,Shoreline,NY,95512.7121076387
9337,Shoreline,NY,75860.7344908399
9338,Shoreline,NY,50311.8260438081
9339,Shoreline,NY,1937.83920259143
9340,State,NJ,1094.4578544631
9341,Shoreline,NJ,34126.6289412021
9342,Shoreline,NY,41912.770031068
9343,Shoreline,NJ,24377.6255619463
9344,Shoreline,NY,18384.5459433267
9345,Shoreline,NY,25204.0217908896
9346,Shoreline,NY,46663.742124492
9347,Shoreline,NY,56387.7539232375
9348,Shoreline,NY,7408.99267590114
9349,Shoreline,NY,48865.8066445128
9350,Shoreline,NY,24355.3393424299
9351,Shoreline,NY,5468.68262891787
9352,Shoreline,NY,66164.3470861493
9353,Shoreline,NJ,28040.9451523392
9354,Shoreline,NJ,30947.9384274488
9355,Shoreline,NY,44044.1984566053
9356,Shoreline,NJ,36381.559005293
9357,Shoreline,NY,53168.2363065772
9358,Shoreline,NY,21379.1964947279
9359,Shoreline,NY,6395.87078585157
9360,State,NJ,44022.7579285292
9361,Shoreline,NY,114055.126248122
9362,Shoreline,NJ,22945.6863495598
9363,Shoreline,NY,43836.0143236087
9364,Shoreline,NJ,37953.426939266
9365,State,NJ,28302.4787708922
9366,Shoreline,NY,11657.0732852509
9367,Shoreline,NY,48874.6096837001
9368,Shoreline,NY,108642.2888598
9369,Shoreline,NY,4770.95230192866
9370,Shoreline,NJ,26211.426759853
9371,Shoreline,NY,2438.58532531203
9372,Shoreline,NJ,19118.2425726979
9373,Shoreline,NY,12650.9738734255
9374,Shoreline,NY,47780.8175213778
9375,Shoreline,NJ,44996.0510571032
9376,Shoreline,NY,108539.328191265
9377,Shoreline,NY,54717.9774845327
9378,Shoreline,NJ,6399.05544159592
9379,Shoreline,NY,29185.6221389097
9380,Shoreline,NY,53145.1033604834
9381,Shoreline,NJ,3158.7918874694
9382,Shoreline,NY,16114.702459662
9383,Shoreline,NJ,40042.6826841508
9384,Shoreline,NJ,35760.4855638146
9385,Shoreline,NY,34934.8419922851
9386,Shoreline,NJ,4293.7161770167
9387,Shoreline,NJ,36595.5630140815
9388,Shoreline,NJ,25736.199304071
9389,Shoreline,NY,1841.68078332741
9390,Shoreline,NY,55156.2245519978
9391,Shoreline,NY,39202.1649207891
9392,Shoreline,NY,43875.5727453128
9393,Shoreline,NY,8701.71351921052
9394,Shoreline,NJ,795.037647843851
9395,Shoreline,NY,19072.5283142752
9396,Shoreline,NJ,2331.58724204014
9397,Shoreline,NJ,34519.0124603816
9398,Shoreline,NY,57400.7335683758
9399,Shoreline,NY,2193.02384983882
9400,Shoreline,NY,181807.00668911
9401,Shoreline,NY,144219.918860589
9402,Shoreline,NY,70369.4569240499
9403,Shoreline,NY,36803.9346209056
9404,Shoreline,NY,5653.67088202924
9405,Shoreline,NJ,35762.1529211168
9406,Shoreline,NY,5464.26055923371
9407,Shoreline,NY,27134.6759456112
9408,Shoreline,NY,42359.1278916997
9409,Shoreline,NY,5566.2192887268
9410,Shoreline,NY,6301.93778162664
9411,Shoreline,NY,828.148563188415
9412,Shoreline,NY,567.946295481441
9413,Shoreline,NY,4448.39864891969
9414,Shoreline,NY,27283.2677642028
9415,Shoreline,NY,21249.944438814
9416,Shoreline,NY,40271.2628712134
9417,Shoreline,NY,2225.2223426472
9418,Shoreline,NY,10708.9395922228
9419,Shoreline,NY,31434.5095319096
9420,Shoreline,NY,4936.61345543682
9421,Shoreline,NY,1021.31055535418
9422,Shoreline,NY,7011.81287944965
9423,Shoreline,NY,3061.84626086722
9424,Shoreline,NY,2973.60767818856
9425,Shoreline,NY,16393.4226870822
9426,Shoreline,NY,2366.97758569534
