X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITTYPE,CURRENT_STATUS_DATE,CATEGORY,INSTALL_DATE,INSTALLER,ELECTR_WIRE_LOC,CONTROL_PROTOCOL_TYPE,METERED,LAST_PM_DATE,SOLAR_INSTALL_DATE,HANSEN7ID,DISPHOUSINGCOND,MOUNT_TYPE,CROSSWALK_TUB,FLASHING,ATTACHMENT_CONDITION,POLE_CONDITION,SUPPORT_INSTALL_DATE,SPAN_CONDITION,CONTROL_CONDITION,CONTROL_TYPE,MODEM_TYPE,MODEL_TYPE,SIDE,SCHOOL_SPEED_CAMERA,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1282341.07860647,209130.910931811,3400,567315,BCN-50,S GENESEE ST 0390 BLOCK S SIDE (  10) 10 FT E/O 39TH AVE S (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/07/11 00:00:00+00, ,INSVC,DISTRICT2, ,N,16,20098,23.0,-22.0,BCN,2014/07/11 00:00:00+00,BCN-SCHL,2014/07/11 00:00:00+00,SDOT,AERIAL, ,N,,,SB64X1, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,GLANCE,S,N,,-122.283787372267,47.5640716355678
1282133.01799898,202532.588498563,3401,580103,BCN-313,S GRAHAM ST 0380 BLOCK S SIDE ( 170) 180 FT W/O 39TH AVE S (BCN-SCHL)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT2, ,N,16,20125,183.0,-21.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,S,N,,-122.284126148135,47.5459748519809
1275027.26974331,205408.872772232,3402,726253,BCN-518,S LUCILE ST 0150 BLOCK N SIDE (  75) 75 FT E/O 15TH AVE S (BCN-SCHL)                                                                                                                                                                                           , ,, , ,DISTRICT2, ,N,16,20702,88.0,17.0,BCN,,BCN-SCHL,2018/08/01 00:00:00+00, , , ,N,,2018/08/30 00:00:00+00,, , ,N,N, , ,, , , , ,GLANCE,N,N,,-122.313116257866,47.5534878405352
1262156.35355605,196464.453653231,3403,573597,BCN-261,25TH AVE SW 0840 BLOCK C SIDE (   0) 0 FT S/O SW THISTLE ST (BCN-WARNG)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT1, ,N,16,3809,0.0,,BCN,2023/08/10 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.364507750672,47.5282812442986
1275732.9750248,234160.790005803,3404,567723,BCN-84,15TH AVE E 0120 BLOCK C SIDE ( 617) 0 FT S/O E GALER ST (BCN-REG)                                                                                                                                                                                              ,GOOD,2011/05/11 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,2018,617.0,,BCN,2011/05/11 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/11 00:00:00+00,,,GOOD,TM-OVRHEAD,N,Y,GOOD,GOOD,,GOOD, ,HARDWIRE, , ,C,N,,-122.312496762063,47.6323335699579
1273399.54432422,224289.404236808,3405,580123,BCN-322,BOREN AVE 0040 BLOCK NE SIDE (  10) 10 FT NW/O TERRACE ST (BCN-XWK)                                                                                                                                                                                            ,GOOD,2014/06/04 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,9308,25.0,-27.0,BCN,2014/06/04 00:00:00+00,BCN-XWK,,SDOT,AERIAL, ,N,2014/06/04 00:00:00+00,,, , ,N,N, , ,, , , , ,BCN-RRFB,NE,N,,-122.321184853364,47.6051529917012
1276713.4848748,210345.552203313,3406,573723,BCN-278,BEACON AVE S 0370 BLOCK C SIDE (1420) 1420 FT S/O BEACON WR N AVE S (BCN-XWK)                                                                                                                                                                                  , ,, ,INSVC,DISTRICT2, ,N,16,166849,1420.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,Y, , ,, , , , ,BCN-RRFB,C,N,,-122.306671681419,47.5671079058024
1276301.92040922,267282.282817811,3407,839603,BCN-567,15TH AVE NE 1300 BLOCK W SIDE (  20) 20 FT N/O NE 130TH ST ( )                                                                                                                                                                                                 , ,, , ,DISTRICT5, ,N,16,2089,43.0,27.0,BCN,, ,2021/09/20 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,W,N,,-122.312771980518,47.723148800798
1281135.15385297,249931.097047806,3408,606178,BCN-359,NE 65TH ST 0330 BLOCK N SIDE ( 100) 30 FT W/O 34TH W AVE NE (BCN-SCHL)                                                                                                                                                                                         ,GOOD,2014/01/31 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,17289,100.0,22.0,BCN,2023/08/14 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, ,GOOD, , ,BCN-TC3,N,N,,-122.291802814485,47.6758424261265
1253969.27052081,237225.682498053,3409,573885,BCN-291,34TH AVE W 0230 BLOCK C SIDE ( 115) 0 FT S/O W MCGRAW ST (BCN-REG)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT7, ,N,16,5318,115.0,,BCN,2023/08/10 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.401000200051,47.6395532551726
1277527.77392864,222063.037298471,3410,870490,BCN-605,S JACKSON ST 0210 BLOCK C SIDE (93.7) 230.3 FT W/O 22ND AVE S (BCN-XWK)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT3, ,N,16,510318,93.7,,BCN,2023/08/11 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.304281021153,47.5992681082754
1263660.61629556,247684.311187059,3411,670585,BCN-449,NW MARKET ST 0040 BLOCK N SIDE (  60) 60 FT W/O NW 55TH ST (BCN-SCHL)                                                                                                                                                                                          , ,, , ,DISTRICT6, ,N,16,19218,83.0,-38.0,BCN,,BCN-SCHL,2017/03/20 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,N,N,,-122.362539601452,47.668754188886
1264460.8204038,268216.892497137,3412,698332,BCN-484,3RD AVE NW 1320 BLOCK C SIDE (   0) 0 FT N/O NW 132ND ST (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT5, ,N,16,4507,0.0,,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.360946617089,47.7250763413859
1253988.93419538,238804.115364805,3413,567527,BCN-68,34TH AVE W 0260 BLOCK W SIDE ( 250) 250 FT N/O W RAYE ST (BCN-SCHL)                                                                                                                                                                                            , ,,SDOT,INSVC,DISTRICT7, ,N,16,5322,253.0,23.0,BCN,,BCN-SCHL,2009/09/08 00:00:00+00,SDOT, , ,N,,2009/09/08 00:00:00+00,, ,TM-SHLDR,N,Y, , ,2009/09/08 00:00:00+00, , ,TIME-BASE, ,BCN-TC3,W,N,,-122.401050877095,47.6438807094468
1271833.74102539,250148.818069056,3414,628923,BCN-392,N 65TH ST 0240 BLOCK C SIDE (10.4) 10.4 FT E/O SUNNYSIDE AVE N (BCN-XWK)                                                                                                                                                                                       , ,, ,INSVC,DISTRICT6, ,N,16,15800,10.4,,BCN,2023/08/14 00:00:00+00,BCN-XWK,2015/03/02 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.329568811376,47.6759497016809
1281119.19948855,195308.318826392,3415,573725,BCN-280,S CLOVERDALE ST 0349 BLOCK C SIDE (  66) 0 FT W/O BEACON ER AVE S (BCN-REG)                                                                                                                                                                                    , ,, ,INSVC,DISTRICT2, ,N,16,269243,66.0,,BCN,2023/08/10 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.287677645287,47.5261206462132
1266370.40188648,236482.463183969,3416,580110,BCN-319,BOSTON ST 0035 BLOCK S SIDE (   5) 5 FT E/O NOB HILL AVE N (BCN-SCHL)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT7, ,N,16,9340,18.0,-22.5,BCN,2023/08/11 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,S,N,,-122.350647447202,47.638197526503
1280175.00321423,222856.43630223,3417,573031,BCN-170,E YESLER WAY 0300 BLOCK S SIDE (   0) 0 FT E/O 30TH AVE (BCN-SCHL)                                                                                                                                                                                             ,GOOD,2014/05/30 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,14955,30.0,-25.0,BCN,2014/05/30 00:00:00+00,BCN-SCHL,2014/05/30 00:00:00+00,SDOT,AERIAL, ,N,,,SB53X1, ,TM-SHLDR,N,Y, , ,2005/03/02 00:00:00+00, , ,WEB, ,GLANCE,S,N,,-122.293614243121,47.6015810156611
1280467.13747247,265493.941906303,3418,568609,BCN-112,LAKE CITY WAY NE 1231 BLOCK C SIDE ( 324) 205 FT SW/O 31ST AVE NE (BCN-XWK)                                                                                                                                                                                    , ,,SDOT,INSVC,DISTRICT5, ,N,16,11181,324.0,,BCN,2014/04/29 00:00:00+00,BCN-XWK,,SDOT,AERIAL, ,N,,,, , ,Y,Y, , ,, , ,HARDWIRE, ,BCN-RRFB,C,N,,-122.295714278203,47.7184652398712
1273899.3231803,237052.763224483,3419,867749,BCN-593,10TH AVE E 0230 BLOCK W SIDE ( 212) 212 FT N/O E LYNN ST (BCN-SCHL)                                                                                                                                                                                            , ,, , ,DISTRICT3, ,N,16,1300,225.0,24.0,BCN,,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , , ,W,N,,-122.320158837686,47.6401635415528
1271064.0945988,269398.702141389,3420,568686,BCN-144,ROOSEVELT WAY N 1370 BLOCK C SIDE (   0) 0 FT NW/O MERIDIAN AVE N (BCN-REG)                                                                                                                                                                                    , ,, ,INSVC,DISTRICT5, ,N,16,12579,0.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.33421618164,47.7286717962211
1279347.80309696,204381.808225304,3421,567626,BCN-73,S ORCAS ST 0280 BLOCK N SIDE ( 300) 300 FT E/O 28TH AVE S (BCN-SCHL)                                                                                                                                                                                           ,GOOD,,SDOT,INSVC,DISTRICT2, ,N,16,20985,330.0,16.0,BCN,2013/12/23 00:00:00+00,BCN-SCHL,2009/09/08 00:00:00+00,SDOT, , ,N,,2013/12/23 00:00:00+00,,GOOD,TM-SHLDR,N,Y,GOOD, ,2009/09/08 00:00:00+00, ,GOOD,TIME-BASE, ,BCN-TC3,N,Y,,-122.295543833082,47.5508990594477
1277436.72030497,245992.741407469,3422,568642,BCN-123,20TH AVE NE 0500 BLOCK C SIDE (   0) 0 FT N/O NE 50TH ST (BCN-REG)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT4, ,N,16,2962,0.0,,BCN,2023/08/04 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.306506600677,47.6648543299081
1283353.48767088,261744.948091969,3423,578913,BCN-311,NE 110TH ST 0400 BLOCK N SIDE ( 405) 240 FT W/O ALTON AVE NE (BCN-SCHL)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT5, ,N,16,16293,418.0,17.0,BCN,2023/08/10 00:00:00+00,BCN-SCHL,2012/01/31 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,N,N,,-122.283703557226,47.7083390311623
1286677.32715181,204324.87264365,3424,573585,BCN-252,WILSON AVE S 0560 BLOCK C SIDE ( 343) 0 FT NW/O S ORCAS ST (BCN-REG)                                                                                                                                                                                           , ,, ,INSVC,DISTRICT2, ,N,16,13615,343.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.265864300467,47.5511208929003
1281514.2882653,248412.199166983,3425,572941,BCN-159,35TH AVE NE 0570 BLOCK E SIDE ( 490) 150 FT S/O NE 60TH ST (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/06/26 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,5356,503.0,-20.0,BCN,,BCN-SCHL,2009/11/29 00:00:00+00,SDOT,AERIAL, ,N,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00,SB4X1,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,2005/03/02 00:00:00+00, ,GOOD,WEB, ,GLANCE,E,N,,-122.290147414604,47.6716988240519
1268930.60739598,254192.722382814,3426,670601,BCN-453,N 80TH ST 0130 BLOCK S SIDE (  20) 20 FT E/O STONE AVE N (BCN-SCHL)                                                                                                                                                                                            , ,, ,INSVC,DISTRICT6, ,N,16,15896,33.0,-20.0,BCN,2023/08/10 00:00:00+00,BCN-SCHL,2017/03/21 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-1SY,S,N,,-122.341672573973,47.6868785287959
1281104.11454497,197120.180688232,3427,573902,BCN-297,BEACON ER AVE S 0790 BLOCK E SIDE ( 200) 0 FT N/O S MONROE ST (BCN-SCHL)                                                                                                                                                                                       , ,, ,INSVC,DISTRICT2, ,N,16,269078,230.0,12.0,BCN,2014/07/18 00:00:00+00,BCN-SCHL,2014/07/18 00:00:00+00,SDOT,AERIAL, ,N,,,, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,BCN-TC3,E,N,,-122.287877292467,47.5310861816981
1281548.67566372,260855.959384397,3428,689323,BCN-478,35TH AVE NE 1050 BLOCK W SIDE ( 360) 360 FT N/O NE 105TH ST (BCN-XWK)                                                                                                                                                                                          , ,, , ,DISTRICT5, ,N,16,5388,373.0,30.0,BCN,,BCN-XWK,2017/10/02 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,W,N,,-122.290964464141,47.7058088424971
1271053.84232272,267677.408667982,3429,754356,BCN-538,MERIDIAN AVE N 1300 BLOCK E SIDE ( 250) 127 FT S/O N 132ND ST (BCN-SCHL)                                                                                                                                                                                       , ,, , ,DISTRICT5, ,N,16,11835,272.0,-16.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,E,N,,-122.334121442661,47.723953258424
1275546.98983248,227944.233869389,3430,567724,BCN-85,15TH AVE 0152 BLOCK C SIDE ( 287) 0 FT S/O E PINE ST (BCN-REG)                                                                                                                                                                                                 ,FAIR,2011/05/11 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,1997,287.0,,BCN,2011/05/11 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/11 00:00:00+00,,,FAIR,TM-OVRHEAD,N,Y,FAIR,GOOD,,FAIR, ,HARDWIRE, , ,C,N,,-122.312766266884,47.6152842996617
1282535.65105197,265753.70385398,3431,706110,BCN-510,NE 125TH ST 0372 BLOCK N SIDE (   0) 0 FT E/O 38TH AVE NE (BCN-XWK)                                                                                                                                                                                            , ,, , ,DISTRICT5, ,N,16,16507,0.0,22.0,BCN,,BCN-XWK,2018/06/26 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,N,N,,-122.287332390717,47.7192846882909
