OBJECTID,ParcelId,CreateUser,CreateDate,EditUser,EditDate,UsageClass,PlanYear,Shape__Area,Shape__Length
252,MIXED USE_3473,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,132966.711181641,1592.13364113311
253,RES_585,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,260551.292724609,2396.10104168302
254,RES_632,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,412854.746520996,4377.08370436469
255,IND_3123,,,LANDUSE,2020/07/25 00:51:58+00,3.0,0.0,66714.7315673828,2771.27419579642
256,MIXED USE_3234,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,89459.100402832,1451.72911456191
257,IND_3123,,,LANDUSE,2020/07/25 00:51:58+00,3.0,0.0,21607.766784668,765.092408880164
258,OS_3674,,,LANDUSE,2020/07/25 00:51:58+00,8.0,0.0,295604.239196777,10872.6732673128
259,RES_2918,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,67114.8151855469,1429.48657356545
260,RES_990,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,139784.101806641,2710.9984253434
261,MIXED USE_2426,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,46716.4791870117,914.384219716018
262,OS_3644,,,LANDUSE,2020/07/25 00:51:58+00,8.0,0.0,81406.3034667969,1386.90857314091
263,RES_1501,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,1141378.07324219,5687.79512463679
264,COMM_151,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,353239.285217285,2938.34738373767
265,MIXED USE_2448,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,419.831420898438,1412.94220160401
266,RES_2965,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,83483.9399414063,1717.45508459849
267,COMM_66,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,86013.7752075195,1162.94028162088
268,RES_1337,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,80683.6098632813,1741.32683453705
269,RES_787,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,146061.225219727,1794.60139328478
270,RES_1276,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,154006.15045166,2899.8924995046
271,RES_2894,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,157428.043151855,3119.89884803272
272,RES_2840,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,181201.773498535,3713.42992200228
273,RES_2670,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,109953.842834473,1323.14740266728
274,RES_798,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,47255.5274658203,1086.40007551639
275,MIXED USE_371,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,134211.212463379,1974.29458319822
276,IND_313,,,WILLIADU,2020/10/20 21:18:39+00,9.0,0.0,432242.055114746,2779.76335559443
277,MIXED USE_2440,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,71457.0816650391,1746.87465313807
278,RES_2882,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,102879.909790039,2364.62219243261
279,COMM_44,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,317747.715270996,2258.43363360979
280,RES_1768,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,144125.682250977,2163.63166560864
281,IND_307,,,LANDUSE,2020/07/25 00:51:58+00,3.0,0.0,934575.897949219,7090.34791982072
282,MIXED USE_368,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,179706.649047852,1810.88511874413
283,RES_1780,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,49981.8955688477,1065.39870755192
284,RES_921,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,197301.735046387,3125.25331924042
285,RES_3018,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,32597.5307617188,773.385171237901
286,RES_1586,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,80364.9306030273,1678.87226368312
287,RES_920,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,159997.64453125,1915.56091213827
288,OS_3604,,,LANDUSE,2020/07/25 00:51:58+00,8.0,0.0,90684.8048706055,1475.74912677201
289,RES_560,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,772344.254516602,8990.65281289845
290,EDUC_193,,,LANDUSE,2020/07/25 00:51:58+00,5.0,0.0,192002.389038086,1759.91817585576
291,RES_769,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,207725.713012695,3771.3622865713
292,RES_2740,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,87255.1973266602,2005.17708223802
293,RES_2486,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,109056.147705078,2173.78580398052
294,RES_2835,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,63930.9206542969,1393.49313844278
295,RES_2827,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,222296.437011719,2406.24590626025
296,RES_2816,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,159399.138244629,3271.81441944998
297,EDUC_3076,,,LANDUSE,2020/07/25 00:51:58+00,5.0,0.0,30424.2471923828,1310.41215980644
298,RES_2927,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,45896.9821777344,1030.06999628359
299,RES_896,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,52384.013671875,1154.05345469909
300,RES_2217,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,98348.9044799805,1299.61649494974
301,RES_2325,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,7924.7099609375,782.326410374881
302,COMM_2386,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,9872.29595947266,403.708123884064
303,RES_1861,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,73126.430847168,1477.3457672248
304,COMM_148,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,350695.006408691,2864.42426315999
305,RES_602,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,284419.806030273,2538.40770434445
306,RES_1570,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,32864.5593261719,861.444025310492
307,IND_243,,,LANDUSE,2020/07/25 00:51:58+00,3.0,0.0,474583.023803711,2841.5197208121
308,COMM_3511,,,LANDUSE,2020/07/25 00:51:58+00,1.0,0.0,2073334.84741211,6438.1220607489
309,RES_1047,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,22500.0138549805,622.401233761819
310,MIXED USE_3528,,,LANDUSE,2020/07/25 00:51:58+00,2.0,0.0,1145.59838867188,320.238259008178
311,RES_1964,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,74870.1168212891,1710.55837294072
312,RES_1168,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,267487.105834961,5346.35095008791
313,RES_1215,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,118108.451904297,2277.35490731223
314,RES_2907,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,118182.251708984,2486.38406477861
315,RES_539,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,57939.4622192383,1103.16919590556
316,RES_1497,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,594150.857055664,3613.77010897966
317,RES_2324,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,13.68603515625,36.9712812917033
318,RES_2806,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,101798.661254883,2038.69874774776
319,RES_575,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,143224.736999512,1667.81762244153
320,RES_1287,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,101425.120544434,2088.06441420942
321,RES_1294,,,LANDUSE,2020/07/25 00:51:58+00,0.0,0.0,81112.2268066406,1725.7881960434
322,OS_3580,,,LANDUSE,2020/07/25 00:51:58+00,8.0,0.0,128650.572570801,1457.77271448416
323,MIXED USE_3112,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,65818.0048217773,1181.51687138139
324,MIXED USE_3453,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,294879.696472168,3391.98490351808
325,OS_3648,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,95173.7224731445,1242.37094435675
326,RES_1099,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,60978.4373779297,1290.57669390516
327,RES_3064,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,90720.7274780273,1509.77362423314
328,RES_824,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,260023.208312988,2948.42777791184
329,RES_2232,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,55830.5536499023,1203.90258051208
330,OS_3556,,,JACOBPA,2023/01/03 16:53:45+00,8.0,0.0,242887.433959961,5997.78311482463
331,COMM_2395,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,530404.487304688,4632.49272176488
332,RES_2588,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,47436.6741333008,1066.44263845484
333,REC_496,,,LANDUSE,2020/07/25 00:51:59+00,7.0,0.0,43849.575378418,838.511899600312
334,RES_872,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,153382.825378418,2572.16631996913
335,RES_1472,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,52215.0512084961,1081.80557884261
336,COMM_3511,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,213999.807434082,1859.27380098424
337,RES_2743,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,55316.8967285156,1253.21043372314
338,RES_778,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,97220.4202270508,1799.2813751047
339,RES_71,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,4208.35827636719,388.902412241238
340,RES_3309,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,94157.2237548828,1744.20614810898
341,RES_2209,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,195563.007324219,1777.82533042445
342,RES_2971,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,45594.4564208984,1057.15956847154
343,RES_1104,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,94690.9778442383,1784.86686760697
344,RES_1486,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,88628.1617431641,1828.97699286165
345,RES_2216,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,54939.5642700195,1280.78197225711
346,RES_2490,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,84464.3800048828,1685.23146158998
347,RES_3493,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,502.248901367188,1340.83613420847
348,RES_1906,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,111886.151184082,2187.43464501562
349,RES_1953,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,96426.6170043945,1842.97609033609
350,RES_1004,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,20049.8150024414,567.419783005929
351,WATER_2283,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,0.00726318359375,2.14344893821025
352,OS_3601,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,1103.76348876953,238.633459295894
353,OS_3597,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,413400.621032715,2572.88957029607
354,RES_553,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,121593.761291504,1547.48314036865
355,RES_653,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,282903.356140137,2952.51349690167
356,RES_2729,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,84519.8887939453,1831.14552256875
357,RES_1144,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,606297.559509277,3319.03988176432
358,OS_3600,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,9343.24914550781,1884.53748409531
359,EDUC_2410,,,LANDUSE,2020/07/25 00:51:59+00,5.0,0.0,674463.437805176,5375.50298851766
360,RES_1905,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,370037.071655273,7043.61791690795
361,RES_1393,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,162690.672607422,2639.097384996
362,MIXED USE_359,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,342488.598693848,2532.44278194089
363,RES_2536,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,47886.4970092773,1101.49174191508
364,RES_2995,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,30012.4052124023,842.293734234065
365,RES_2899,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,93993.842590332,1986.57915482876
366,RES_1496,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,218237.732177734,2425.21133304819
367,RES_2472,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,92934.9390869141,1898.82558102377
368,RES_1842,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,81635.8633422852,1624.69398279411
369,RES_1968,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,80578.5077514648,1800.69348749947
370,RES_3066,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,139670.66986084,1946.47275348912
371,RES_3051,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,322019.291931152,2682.04827844957
372,RES_1282,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,124996.009399414,2638.96945644166
373,RES_789,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,252461.408813477,4878.32200005056
374,RES_1245,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,39960.6391601563,880.364036406704
375,RES_2538,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,83359.6090087891,1701.47356226255
376,RES_1567,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,189414.33807373,3503.03438286614
377,OS_3578,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,301092.002197266,3011.37137127027
378,RES_895,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,225482.989196777,2414.94077292982
379,RES_2306,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,700.152893066406,165.823195965828
380,RES_2193,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,67280.2683105469,1606.19407121086
381,WATER_3500,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,16628.5805053711,2117.93719669107
382,COMM_32,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,181834.641174316,2450.2475374257
383,RES_1187,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,43270.1435546875,993.311059648474
384,CIVIC_244,,,LANDUSE,2020/07/25 00:51:59+00,4.0,0.0,290.859191894531,779.144534417429
385,RES_1624,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,67815.1188964844,1422.7561175912
386,MIXED USE_327,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,640286.567993164,3825.61008615621
387,RES_1810,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,146610.994140625,2914.21137778111
388,OS_3561,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,116550.847412109,1832.35685815729
389,MIXED USE_2459,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,93762.1500244141,1353.11041821035
390,RES_837,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,1743626.96044922,6450.55760454524
391,RES_2338,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,6018.26141357422,420.122160458651
392,RES_2947,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,83307.9378662109,1812.83951612457
393,COMM_2359,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,87233.0040893555,1211.78521073773
394,COMM_2398,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,310977.829101563,2404.63668967152
395,RES_1410,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,2483068.10009766,7601.11694359796
396,COMM_89,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,360013.088928223,2938.1809749717
397,RES_1843,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,65944.2391357422,1316.31365550507
398,RES_556,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,410628.944763184,4533.53267010671
399,IND_226,,,LANDUSE,2020/07/25 00:51:59+00,3.0,0.0,197134.672607422,1977.36751436664
400,COMM_53,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,1161092.34307861,4396.65881264651
401,RES_2225,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,168668.382995605,2916.21955883953
402,RES_1983,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,87304.0526733398,1800.01884737108
403,RES_1494,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,165426.506408691,1856.60299468832
404,RES_552,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,142652.96081543,1737.40010370557
405,RES_1847,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,19373.7257080078,586.723483088537
406,COMM_2391,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,145396.774841309,1685.06498717154
407,RES_968,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,167381.396850586,2380.79706029381
408,RES_2756,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,2715297.42816162,10281.0506256626
409,RES_1767,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,89845.9710693359,1411.41259658839
410,RES_1654,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,209853.258544922,3971.3991881944
411,RES_1630,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,109551.98223877,2162.65092986004
412,OS_3653,,,LANDUSE,2020/07/25 00:51:59+00,8.0,0.0,1036198.69702148,4078.60403573122
413,RES_1388,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,33290.4598388672,836.318819160788
414,RES_1709,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,78009.9789428711,1679.36106897329
415,RES_945,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,231374.210266113,3489.09519565415
416,IND_205,,,LANDUSE,2020/07/25 00:51:59+00,3.0,0.0,1307364.59338379,6828.58326238086
417,COMM_76,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,352596.319152832,2344.35679371998
418,RES_1527,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,110344.041625977,2285.7622491354
419,RES_2709,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,82316.6641845703,1786.94978096955
420,COMM_3419,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,252071.861877441,3052.13538583556
421,RES_3158,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,68376.5048828125,1217.1991485251
422,RES_987,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,59214.3294067383,1324.75345797809
423,RES_1128,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,66951.7191162109,1424.52001916917
424,RES_2528,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,97788.5825805664,1976.08477152674
425,RES_3384,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,147209.133178711,3255.19921457987
426,RES_2327,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,10678.528503418,425.242244624206
427,RES_3381,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,108013.801757813,2449.81976065497
428,COMM_119,,,LANDUSE,2020/07/25 00:51:59+00,1.0,0.0,368982.26940918,2400.41376445798
429,MIXED USE_2439,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,112.974487304688,589.906158768303
430,RES_2836,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,78693.0809326172,1411.37138193541
431,IND_269,,,LANDUSE,2020/07/25 00:51:59+00,3.0,0.0,341752.135803223,2373.1087318162
432,RES_2209,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,16421.8721313477,519.593706775019
433,RES_3011,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,3099.14599609375,316.210099934191
434,RES_1998,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,8508.11297607422,382.566380886807
435,RES_780,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,201097.311584473,3094.01064637361
436,RES_2529,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,141201.12902832,2886.85463671626
437,MIXED USE_2432,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,14621.9936523438,472.664945277565
438,RES_3328,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,119113.300537109,2644.78033215024
439,IND_286,,,LANDUSE,2020/07/25 00:51:59+00,3.0,0.0,327472.174194336,3282.84914062772
440,RES_894,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,176636.890930176,3450.34611748231
441,RES_2593,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,114955.287902832,2276.46181129482
442,RES_2843,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,106101.951171875,1769.04799175343
443,RES_3407,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,163468.784790039,3454.82027866425
444,IND_263,,,LANDUSE,2020/07/25 00:51:59+00,9.0,0.0,574901.883056641,3446.03489945102
445,RES_2353,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,4076.74389648438,955.697135589041
446,RES_2888,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,43134.7153320313,940.437044672158
447,RES_2008,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,61869.1671142578,1479.01424284575
448,RES_1036,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,144719.938781738,2806.50410251007
449,RES_823,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,569632.172668457,3586.6021203938
450,RES_871,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,107444.479858398,1418.40883888125
451,RES_2686,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,135499.770019531,2617.59213065076
452,RES_2764,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,161684.734008789,3102.44252482506
453,RES_550,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,1168464.77355957,11164.5497026354
454,RES_2323,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,52858.9821777344,905.025535341822
455,RES_3366,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,70417.9823608398,1749.51582903808
456,RES_2798,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,116041.764709473,2604.58350131628
457,RES_1260,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,60197.8557739258,1336.84172868027
458,MIXED USE_333,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,309289.724487305,2254.88046122002
459,RES_2146,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,713621.090209961,6956.76892933534
460,RES_674,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,88895.7810668945,1757.04762566976
461,RES_2417,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,544503.80645752,3639.29028685757
462,MIXED USE_2437,,,LANDUSE,2020/07/25 00:51:59+00,2.0,0.0,411.549377441406,3004.52023087911
463,RES_3023,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,60641.3611450195,1216.10014188905
464,RES_1305,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,399970.318786621,5739.27927650826
465,WATER_2284,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,87.488037109375,698.9016060617
466,RES_1028,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,48855.5070800781,1329.8394455458
467,RES_1063,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,114475.244689941,2231.23199276725
468,RES_1286,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,114320.964538574,2317.60855403335
469,RES_2209,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,342182.354980469,7038.43608561914
470,RES_562,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,146307.784667969,1617.64264483484
471,RES_2332,,,LANDUSE,2020/07/25 00:51:59+00,0.0,0.0,3980.83142089844,450.591809351534
472,MIXED USE_339,,,LANDUSE,2020/07/25 00:52:00+00,2.0,0.0,489052.778320313,3459.32794632218
473,COMM_3251,,,LANDUSE,2020/07/25 00:52:00+00,1.0,0.0,162203.04083252,1695.50306856252
474,RES_2782,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,101656.171142578,2068.44069853675
475,RES_2754,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,150681.420410156,2959.36118905714
476,RES_658,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,72102.789855957,1065.50957589541
477,RES_1124,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,72658.0194091797,1543.98182878788
478,RES_1804,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,299143.151489258,3831.55266119055
479,RES_534,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,90787.3479003906,1730.26419840652
480,RES_2682,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,80954.3161621094,1677.04879834411
481,RES_997,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,96425.7161254883,1773.50639322041
482,RES_2339,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,4282.73315429688,450.894370502612
483,COMM_3511,,,LANDUSE,2020/07/25 00:52:00+00,1.0,0.0,832293.081787109,5548.39626969273
484,RES_1776,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,29089.5399169922,793.512224992332
485,RES_1395,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,191835.104980469,3005.56920249617
486,RES_3368,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,60260.7014160156,1395.60245232978
487,RES_2131,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,159950.756530762,1599.76059940144
488,MIXED USE_360,,,LANDUSE,2020/07/25 00:52:00+00,2.0,0.0,441628.511474609,3035.77645383642
489,RES_1051,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,33479.4750366211,837.513876752581
490,RES_1017,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,68394.3184814453,1405.90777385996
491,RES_2900,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,116211.408325195,2457.49518013548
492,MIXED USE_327,,,LANDUSE,2020/07/25 00:52:00+00,2.0,0.0,592426.77947998,3467.36145752995
493,RES_1045,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,139617.478149414,2758.2393953129
494,RES_2560,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,119255.99597168,2489.18086449166
495,COMM_3097,,,LANDUSE,2020/07/25 00:52:00+00,1.0,0.0,92584.6971435547,1326.80038596848
496,RES_507,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,479338.811035156,6075.58094303838
497,RES_2600,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,63728.7416381836,1287.31949636422
498,RES_903,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,220954.710632324,2989.35060932754
499,RES_679,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,274044.372802734,2603.28258605737
500,MIXED USE_3138,,,LANDUSE,2020/07/25 00:52:00+00,2.0,0.0,470654.814819336,3127.85153147909
501,IND_309,,,JACOBPA,2022/10/04 21:34:38+00,2.0,0.0,261770.938659668,2541.88988160971
502,RES_655,,,LANDUSE,2020/07/25 00:52:00+00,0.0,0.0,72733.696105957,1386.09030780216
