OBJECTID,COMPKEY,STNAME_ORD,FLOWSEGID,DOWNTOWN,START_DATE,AMPK,PMPK,AWDT,ADT,AWDT_ROUNDED,DATAQUALITY,FLAGS,SHAPE_Length
616,12773,SENECA ST,741,Y,2018/06/14 00:00:00+00,469.0,304.0,4777.0,4618.0,4700,Study(Normalized),,322.090264244822
617,"493217,486180,22520,22521","SW SPOKANE ST,SW KLICKITAT WAY",399,N,2015/04/03 00:00:00+00,,,7674.0,6170.0,7700,Study - 13-15,,1888.81039062927
618,"23222,23221,23220",W DRAVUS ST,1296,N,2014/08/05 00:00:00+00,,,21077.0,20275.0,21100,Study - 13-15,,1287.1987273817
619,"5329,5330,5328",34TH AVE W,1427,N,2018/01/05 10:30:00+00,436.0,517.0,5949.0,5706.0,5900,Study,,1915.27421460479
620,"23610,269718","W NICKERSON ST,NICKERSON ST",1314,N,2017/11/01 11:00:00+00,965.0,1501.0,16523.0,15256.0,16500,Study,,573.788918233138
621,"15890,18886","N 80TH ST,NW 80TH ST",1751,N,2018/02/01 08:15:00+00,965.0,1152.0,14341.0,13895.0,14300,Study,,1317.81123494289
622,"14604,14603",E PIKE ST,912,N,2018/01/23 15:45:00+00,360.0,455.0,5670.0,5658.0,5700,Study,,644.23721406976
623,20209,S HARDY ST,222,N,2017/12/11 10:45:00+00,434.0,424.0,4581.0,3973.0,4600,Study,,275.402657656938
624,9477,BROOKLYN AVE NE,1402,N,,,,6000.0,,6000,Estimate,,82.2516695285442
625,"575310,23527",WEST MARGINAL WAY SW,413,N,,,,1300.0,,1300,Estimate,,995.738231625566
626,2761,2ND AVE,862,Y,2018/08/16 00:00:00+00,1047.0,883.0,11591.0,10891.0,11600,Study(Normalized),,425.984365588345
627,"2524,2525",17TH AVE NE,1500,N,2018/05/31 00:00:00+00,163.0,159.0,2126.0,2056.0,2000,Study(Normalized),,1319.63066518125
628,2754,2ND AVE,724,Y,,,,20000.0,,20000,Estimate,,305.907452987886
629,12205,PIKE ST,877,Y,2015/03/05 00:00:00+00,,,12115.0,11883.0,12100,Study - 13-15,,322.022568995639
630,13343,WEST SEATTLE BR WB,2015,N,,,,36000.0,,36000,Estimate,,2047.63751162574
631,4376,3RD AVE,656,Y,2017/09/18 10:15:00+00,539.0,463.0,6266.0,5850.0,6300,Study,,305.88631484865
632,9322,BOREN AVE,1003,B,2017/10/04 13:00:00+00,2175.0,1668.0,25275.0,24170.0,25300,Study,,427.460349269711
633,"17439,17380","NE 71ST ST,NE 70TH ST",1688,N,2018/06/14 00:00:00+00,695.0,771.0,9330.0,8923.0,9100,Study(Normalized),,822.071050255311
634,11769,MERCER ST,1130,N,,,,35000.0,,35000,Estimate,,322.03158583966
635,"1576,1575,1578,1577,1579",12TH AVE NE,1625,N,2017/08/23 11:00:00+00,329.0,715.0,5447.0,5031.0,5400,Study,,1437.07733171859
636,"19660,19661",S CLOVERDALE ST,124,N,2018/01/18 12:00:00+00,365.0,529.0,5107.0,4851.0,5100,Study,,512.042392588931
637,"14063,14065,14064,14066,14062,14061,14067,14060",EAST GREEN LAKE DR N,1719,N,2015/08/14 00:00:00+00,,,13036.0,12425.0,13000,Study - 13-15,,2749.00607756557
638,"18079,18078",NE RAVENNA BLVD,1557,N,2018/03/26 00:00:00+00,334.0,417.0,4730.0,4532.0,4600,Study(Normalized),,627.17994062585
639,"20501,20500,510318",S JACKSON ST,557,N,2015/05/08 00:00:00+00,,,9157.0,8697.0,9200,Study - 13-15,,1017.39616162496
640,"352719,11523,484871,11528,352636,484892,352777,352479,11525,352481,352478,11527,484893",M L KING JR WAY S,420,N,2018/10/01 00:00:00+00,,,20382.0,21592.0,28500,Study(Normalized),Combined,4787.56309449396
641,6170,4TH AVE N,1280,N,,,,21000.0,,21000,Estimate,,267.626346050676
642,4516,3RD AVE S,575,Y,,,,1000.0,,1000,Estimate,,289.588237365439
643,"13895,13897,13894,13893,13892,13896,13898",E CHERRY ST,744,N,2015/05/08 00:00:00+00,,,8689.0,8029.0,8700,Study - 13-15,,1607.27199108113
644,"22753,22752,22749,22751,22750",SW ROXBURY ST,2007,N,2017/07/24 10:45:00+00,1598.0,2025.0,27843.0,26724.0,27800,Study,,1307.86785636072
645,"10353,10354,10355,10358,10356,10357",FAIRVIEW AVE N,1194,N,2014/10/29 00:00:00+00,,,8927.0,7903.0,8900,Study - 13-15,,3090.18650238502
646,"47327,18095",NE RAVENNA BLVD,1583,N,2018/03/26 00:00:00+00,276.0,372.0,3546.0,3331.0,3500,Study(Normalized),,1078.86798765269
647,"16290,16292,16289,16291,16294,16293,16295",NE 110TH ST,1839,N,,,,2000.0,,2000,Estimate,,2642.94026318651
648,10823,HARBOR AV SW OFF RP,4,N,2015/04/07 00:00:00+00,,,4744.0,0.0,4700,Study - 13-15,,804.484355539077
649,"8004,8003,8005,8008,8007,8006",6TH AVE S,369,N,2017/11/09 10:00:00+00,622.0,614.0,7726.0,6257.0,7700,Study,,1726.77883477007
650,"4916,13801,13799,13800,13802,11191,11192","32ND AVE,E ALDER ST,LAKE DELL AVE",646,N,2017/10/25 10:45:00+00,127.0,136.0,1767.0,1719.0,1800,Study,,2890.13717707804
651,504367,NE 103RD ST,1823,N,2017/10/17 12:00:00+00,678.0,930.0,9908.0,9760.0,9900,Study,,663.077721160343
652,16923,NE 50TH ST,1518,N,,,,27000.0,,27000,Estimate,,136.481496539696
653,"6251,6294,6250,6255,163834,6252,6254,6253",4TH AVE S,343,N,2015/06/04 00:00:00+00,,,27972.0,23389.0,28000,Study - 13-15,,5208.72072512441
654,"13624,13623",WINONA AVE N,1710,N,,,,9000.0,,9000,Estimate,,590.867523492715
655,"11621,11624,11618,11620,11619,11622,11617,165398,11616,11614,11615,11613,11623,11612",MAGNOLIA BLVD W,1333,N,2017/10/31 10:30:00+00,120.0,145.0,1506.0,1444.0,1500,Study,,7264.48309373938
656,12419,RAINIER AVE S,119,N,,,,21500.0,,21500,Estimate,,1044.52803562773
657,"8520,489857",9TH AVE,895,Y,,,,12500.0,,12500,Estimate,,425.791060027673
658,"20465,20464,20463",S INDUSTRIAL WAY,340,N,2017/11/09 10:45:00+00,330.0,383.0,4297.0,3773.0,4300,Study,,1172.77744040106
659,14956,E YESLER WAY,589,N,2015/11/04 00:00:00+00,,,5229.0,4657.0,5200,Study - 13-15,,300.131581383972
660,1997,15TH AVE,952,N,2018/05/08 00:00:00+00,287.0,305.0,4007.0,3717.0,3700,Study(Normalized),,287.456415825167
661,"22590,22589,22591,13061,351095,13058,13059","SW MORGAN ST,SYLVAN WAY SW",204,N,2017/11/02 12:45:00+00,1191.0,1412.0,15978.0,14963.0,16000,Study,,5011.7559620195
662,7889,6TH AVE,966,Y,,,,9000.0,,9000,Estimate,,425.961205763143
663,11052,JAMES ST,642,Y,2018/06/26 00:00:00+00,954.0,882.0,12925.0,12190.0,12600,Study(Normalized),,322.172035724134
664,163344,4TH AVE NB OFF RP,510,N,,,,1000.0,,1000,Estimate,,433.163442512626
665,"23389,23390",W GOVERNMENT WAY,1438,N,2018/01/22 12:15:00+00,520.0,632.0,6952.0,7040.0,7000,Study,,746.601017586857
666,"23224,23223",W DRAVUS ST,1298,N,2018/03/22 00:00:00+00,794.0,918.0,10370.0,10070.0,10100,Study(Normalized),,661.178353857734
667,"21714,21710,21712,21713,21711,21725,21724",SW ADMIRAL WAY,455,N,2015/02/04 00:00:00+00,,,10521.0,10379.0,10500,Study - 13-15,,3872.56365776342
668,"23661,23622","W QUEEN ANNE DRIVEWAY,W OLYMPIC PL",1183,N,2017/11/13 11:30:00+00,53.0,77.0,800.0,755.0,800,Study,,857.21241710528
669,"14020,14023,14021,14022,14024,14025",E GALER ST,1193,N,2018/04/12 00:00:00+00,266.0,236.0,2616.0,2510.0,2700,Study(Normalized),,1299.28556522605
670,"1111,1108,1109,1112,1113,1110",1ST AVE NE,1927,N,2015/05/19 00:00:00+00,,,5652.0,4898.0,5700,Study - 13-15,,2910.40346192188
671,"4545,4544",3RD AVE W,1184,N,2014/04/21 00:00:00+00,,,7223.0,6752.0,7200,Study - 13-15,,777.610371270867
672,13263,VALLEY ST,1991,N,2018/10/20 00:00:00+00,217.0,604.0,4527.0,4380.0,4500,Study(Normalized),,312.021651494259
673,3985,26TH AV SW ON RP,401,N,2015/09/03 00:00:00+00,,,24079.0,23820.0,24100,Study - 13-15,,616.956120668689
674,23357,W GALER ST,1197,N,,,,12000.0,,12000,Estimate,,278.436508604641
675,8521,9TH AVE,937,Y,,,,12000.0,,12000,Estimate,,425.955542864396
676,"1525,1528,1523,1526,1524,1527",12TH AVE,703,N,2015/08/31 00:00:00+00,,,13066.0,12087.0,13100,Study - 13-15,,1644.97319656355
677,"18011,18010,18012",NE NORTHGATE WAY,1847,N,,,,30000.0,,30000,Estimate,,1319.40484998337
678,"16700,16701,16699",NE 145TH ST,1918,N,2018/08/28 00:00:00+00,383.0,549.0,6023.0,5576.0,6000,Study(Normalized),,912.950797336285
679,11589,MADISON ST,763,Y,,,,22000.0,,22000,Estimate,,321.873515931872
680,"12790,12789,12791,12792,19813,19812","SEWARD PARK AVE S,S DAWSON ST",276,N,2017/10/19 11:00:00+00,64.0,83.0,860.0,871.0,900,Study,,2679.41429452926
681,23569,W MCGRAW ST,1246,N,2018/06/27 00:00:00+00,288.0,339.0,3824.0,3646.0,3700,Study(Normalized),,332.679955953682
682,6123,4TH AVE,667,Y,,,,14000.0,,14000,Estimate,,305.865204187923
683,10686,GREEN LAKE WAY N,1467,N,,,,6500.0,,6500,Estimate,,304.190174979521
684,12771,SENECA ST,723,Y,,,,6000.0,,6000,Estimate,,321.929923141189
685,12910,STEWART ST,1034,B,,,,18800.0,,18800,Estimate,,104.750720257571
686,"9939,9944,9946,9942,9945,9943,9940,9941",DAYTON AVE N,1889,N,2018/04/11 00:00:00+00,191.0,214.0,1735.0,1593.0,1800,Study(Normalized),,5296.09729476434
687,2756,2ND AVE,766,Y,2015/08/05 00:00:00+00,,,20059.0,18924.0,20100,Study - 13-15,,425.977233222766
688,17952,NE 98TH ST,1812,N,2018/10/11 00:00:00+00,263.0,268.0,2567.0,2332.0,2600,Study(Normalized),,492.515413800532
689,2202,15TH AV W NB ON RP,1984,N,2018/06/26 00:00:00+00,583.0,687.0,8719.0,8233.0,8500,Study(Normalized),,694.405661155564
690,9073,BATTERY ST,950,Y,,,,3500.0,,3500,Estimate,,322.098569710021
691,"15357,15358,15359",N 38TH ST,1330,N,2018/10/31 00:00:00+00,289.0,269.0,3242.0,3097.0,3200,Study(Normalized),,835.403618156876
692,1237,1ST AVE S,2029,N,2018/05/01 00:00:00+00,2682.0,3060.0,39474.0,37471.0,36300,Study(Normalized),,335.499086829711
693,"1549,1548,1547,1550","12TH AVE,12TH AVE E",1081,N,2015/01/05 00:00:00+00,,,15070.0,0.0,15100,Study - 13-15,,1704.56375300683
694,"19673,19674,19672",S COLLEGE ST,470,N,2018/04/05 00:00:00+00,439.0,586.0,6406.0,5899.0,6600,Study(Normalized),,966.230532278715
695,8705,AIRPORT WAY S,526,N,,,,7000.0,,7000,Estimate,,132.384494322785
696,"3020,3023,3027,3019,3026,3024,3022,3021,3025,3018",20TH AVE NW,1653,N,2018/03/08 11:00:00+00,569.0,629.0,6346.0,6080.0,6300,Study,,2666.5276560308
697,14605,E PIKE ST,910,N,,,,4500.0,,4500,Estimate,,131.003390128922
698,"10006,10007,10005",DENNY WAY,1060,B,2015/07/31 00:00:00+00,,,27666.0,26578.0,27700,Study - 13-15,,645.022251314949
699,"17620,17621,17617,17619,17618",NE 80TH ST,1726,N,2018/01/05 11:00:00+00,88.0,241.0,1941.0,1904.0,1900,Study,,1326.53810363291
700,16731,NE 40TH ST,1375,N,,,,17500.0,,17500,Estimate,,185.954341497407
701,1588,12TH AVE NE,1690,N,2018/01/10 12:30:00+00,507.0,1372.0,9221.0,8325.0,9200,Study,,261.82148311356
702,16852,NE 45TH ST,1444,N,2017/09/27 11:00:00+00,1820.0,2031.0,29211.0,29732.0,29200,Study,,280.038109532276
703,"1265,1101,1102,1099,16368","1ST PL NE,1ST AVE NE,NE 117TH ST",1864,N,,,,5000.0,,5000,Estimate,,3471.35339724373
704,15561,N 46TH ST,1472,N,,,,35000.0,,35000,Estimate,,357.48152086867
705,21845,SW BARTON ST,89,N,,,,10000.0,,10000,Estimate,,332.669526061927
706,6875,45TH AVE SW,90,N,2018/01/25 13:15:00+00,566.0,554.0,5952.0,5820.0,6000,Study,,224.179764102964
707,"1204,1203",1ST AVE S,505,N,,,,29000.0,,29000,Estimate,,1535.07574802783
709,12955,STONE WAY N,1303,N,,,,12000.0,,12000,Estimate,,320.853033518676
710,"13370,13368,13371,13372,13369",WALLINGFORD AVE N,1459,N,2018/04/18 00:00:00+00,545.0,551.0,5770.0,5401.0,5900,Study(Normalized),,2102.20487919206
711,"10204,10203,10202",ELLIOTT AVE,897,Y,2014/04/24 00:00:00+00,,,13060.0,12767.0,13100,Study - 13-15,,1051.71668763056
712,1016,1ST AVE,947,Y,2018/07/23 00:00:00+00,690.0,1354.0,12286.0,11798.0,11900,Study(Normalized),,305.688312806597
713,9731,COLUMBIA ST,677,Y,2018/07/16 00:00:00+00,898.0,554.0,9119.0,8236.0,8800,Study(Normalized),,322.124789688122
714,16851,NE 45TH ST,1446,N,2018/02/21 08:45:00+00,1892.0,1991.0,30758.0,30743.0,30800,Study,,284.919939584134
715,"23230,23228,23225,23227,23226,23229,23231",W DRAVUS ST,1302,N,2018/01/05 10:00:00+00,688.0,801.0,8261.0,8050.0,8300,Study,,2059.13894736383
716,"14886,14888,14887",E UNION ST,874,N,,,,4000.0,,4000,Estimate,,651.312635179954
717,19690,S COLUMBIAN WAY,402,N,,,,29000.0,,29000,Estimate,,201.377227394413
718,"12957,12956",STONE WAY N,1327,N,2015/09/16 00:00:00+00,,,12386.0,11405.0,12400,Study - 13-15,,1199.48283435277
719,2036,15TH AVE NE,1502,N,2018/02/05 09:30:00+00,867.0,974.0,10148.0,9284.0,10100,Study,,659.957788487159
720,"11745,11755",MELROSE AVE,999,B,2015/01/05 00:00:00+00,,,10260.0,0.0,10300,Study - 13-15,,511.903925068825
721,"11914,11913",MONTLAKE BLVD NE,1428,N,,,,36000.0,,36000,Estimate,,495.856467369101
722,15541,N 45TH ST,1463,N,,,,16000.0,,16000,Estimate,,210.295021612625
723,"20851,20852",1ST AV S SB ON RP,9,N,,,,15000.0,,15000,Estimate,,1534.69506833678
724,"20730,2870","S MAIN ST,2ND AVE S",579,Y,,,,3000.0,,3000,Estimate,,610.742310277505
725,"3042,3044,3047,3046,3041,3049,3045,3043,3040,3048,20516,613389,20517","20TH AVE S,S JUDKINS ST",556,N,2018/04/05 00:00:00+00,320.0,417.0,3744.0,3438.0,3800,Study(Normalized),,3511.65296304959
726,"1654,1655,1656,626835",12TH AVE S,2004,N,2015/03/09 00:00:00+00,,,22250.0,20058.0,22300,Study - 13-15,,1847.19265135795
727,"9454,9455,9456,9452,9453",BROADWAY E,1137,N,2017/10/25 12:00:00+00,679.0,841.0,11430.0,11246.0,11400,Study,,1877.40846530701
728,6129,4TH AVE,785,Y,,,,19500.0,,19500,Estimate,,426.045930055327
729,8279,8TH AVE,807,Y,2015/07/08 00:00:00+00,,,5149.0,4563.0,5100,Study - 13-15,,257.77289427877
730,"2971,2974,2972,2973",20TH AVE NE,1703,N,2015/11/18 00:00:00+00,,,2869.0,2628.0,2900,Study - 13-15,,2651.62018335633
731,2339,16TH AVE SW,165,N,2017/11/02 12:00:00+00,1201.0,1308.0,15469.0,13852.0,15500,Study,,319.991077919231
732,"10162,10161,10965","EASTLAKE AVE E,EASTLAKE AVE,HOWELL ST",1969,B,2018/04/11 00:00:00+00,249.0,169.0,2699.0,2707.0,2800,Study(Normalized),,851.446830269737
733,"489660,487406,489661,489617,489667",M L KING JR WAY S,99,N,2015/05/07 00:00:00+00,,,16812.0,16251.0,16800,Study - 13-15,Combined,5620.29565733454
734,"10014,10013",DENNY WAY,1047,B,2018/06/21 00:00:00+00,1799.0,1638.0,26316.0,26236.0,25700,Study(Normalized),,332.40824119627
735,9076,BATTERY ST,1004,Y,2017/10/19 09:00:00+00,432.0,418.0,6453.0,6381.0,6500,Study,,322.028484847596
736,"18096,18097,18098",NE RAVENNA BLVD,1560,N,2018/03/26 00:00:00+00,293.0,364.0,3562.0,3342.0,3500,Study(Normalized),,647.140391612946
737,"4240,4243,4247,4245,4246,4244,4248,4241,4242",28TH AVE W,1300,N,2015/07/30 00:00:00+00,,,3811.0,3625.0,3800,Study - 13-15,,3312.60527877548
738,21457,S WALKER ST,474,N,,,,600.0,,600,Estimate,,184.621607310712
739,"11280,11278,11279",LAKEVIEW BLVD E,1229,N,2015/07/09 00:00:00+00,,,14891.0,13855.0,14900,Study - 13-15,,2626.56760552615
740,9077,BATTERY ST,1015,Y,2017/10/19 09:30:00+00,401.0,461.0,6229.0,6149.0,6200,Study,,327.825674776008
741,"6121,6119,6120,6226","4TH AVE,4TH AVE S",605,Y,,,,16700.0,,16700,Estimate,,956.326975325524
742,"7254,7255,7253,7333",5TH AVE NE,1844,N,2015/07/20 00:00:00+00,,,17791.0,16570.0,17800,Study - 13-15,,1989.64449076062
743,8177,7TH AVE NE,1956,N,,,,11500.0,,11500,Estimate,,324.896470999457
744,"14900,14898,14899,14897",E UNION ST,858,N,2015/03/20 00:00:00+00,,,11093.0,10507.0,11100,Study - 13-15,,1182.67545620507
745,"16353,16355,16356,16351,16354,16357,16358,16352",NE 115TH ST,1858,N,2014/09/24 00:00:00+00,,,2703.0,2507.0,2700,Study - 13-15,,2182.10648480151
746,"11598,11599,11601,11600,11596,11597,13978,13979,13977","MADRONA DR,E DENNY WAY",1019,N,2017/11/01 11:30:00+00,443.0,391.0,4018.0,3642.0,4000,Study,,3320.1912548473
747,"10689,10690,10688,10692,10691,10687",GREEN LAKE WAY N,1522,N,2014/08/20 00:00:00+00,,,23672.0,22654.0,23700,Study - 13-15,,1796.55009423214
748,"8957,8956,8955",AURORA AVE N,1953,N,2015/11/16 00:00:00+00,,,41196.0,38395.0,41200,Study - 13-15,,793.1894598847
749,"17904,17905,17902,17906,17903",NE 95TH ST,1802,N,2018/01/09 13:00:00+00,625.0,659.0,7592.0,7231.0,7600,Study,,3179.04906119701
750,"9191,9184,9187,9193,9189,9190,9192,9185,9186,9188,9183,7538,336133,336132,7537","BEACON AVE S,51ST AVE S",43,N,2015/05/07 00:00:00+00,,,8674.0,8497.0,8700,Study - 13-15,,4860.4626941757
751,"16862,288753",NE 45TH ST,1432,N,2014/10/20 00:00:00+00,,,38263.0,35292.0,38300,Study - 13-15,,1356.40963225669
752,"23426,23425",W HARRISON ST,1109,N,2018/06/20 00:00:00+00,367.0,359.0,4383.0,4143.0,4300,Study(Normalized),,505.334413274325
753,18059,NE RAVENNA BLVD,1683,N,2018/01/10 11:30:00+00,256.0,185.0,2580.0,2442.0,2600,Study,,425.584906886258
754,4974,32ND AVE NW,1576,N,2018/03/08 12:15:00+00,154.0,196.0,2214.0,2254.0,2200,Study,,395.488920044713
755,19645,S CLOVERDALE ST,2030,N,2017/11/27 09:15:00+00,1030.0,1117.0,13551.0,12008.0,13600,Study,,987.546181493039
756,11335,LEARY WAY NW,1372,N,,,,31000.0,,31000,Estimate,,345.465949460307
757,11246,LAKE WASHINGTON BLVD S,248,N,2018/04/10 00:00:00+00,364.0,269.0,2965.0,2789.0,3000,Study(Normalized),,735.499534417884
758,11373,LENORA ST,995,Y,,,,2500.0,,2500,Estimate,,322.094098232388
759,15770,N 63RD ST,1608,N,2018/10/31 00:00:00+00,1198.0,1254.0,14326.0,13965.0,14300,Study(Normalized),,276.248306540626
760,"13881,13882",E CHERRY ST,753,N,2015/04/30 00:00:00+00,,,11380.0,10917.0,11400,Study - 13-15,,648.180821558761
761,"11297,11302,11298,11299,11301,11300",LATONA AVE NE,1565,N,2017/12/01 10:15:00+00,411.0,522.0,4923.0,4659.0,4900,Study,,1590.15401257572
762,"9324,9323",BOREN AVE,1017,B,2017/10/04 13:15:00+00,1435.0,1226.0,17733.0,16831.0,17700,Study,,502.287218923564
763,1409,11TH AVE NE,1483,N,2017/10/24 09:45:00+00,252.0,504.0,4137.0,3890.0,4100,Study,,668.200188742344
764,"5359,5360",35TH AVE NE,1673,N,2015/11/03 00:00:00+00,,,13386.0,12722.0,13400,Study - 13-15,,1325.12959616991
765,"9441,9440,9443,9439,9442",BROADWAY,818,N,,,,16500.0,,16500,Estimate,,1441.06330110586
766,"17280,17281,17283,17287,17285,17290,17286,17291,17282,17284,17289,17278,17279,17288",NE 65TH ST,1621,N,2015/07/28 00:00:00+00,,,12846.0,12249.0,12800,Study - 13-15,,2556.73720265996
768,"8743,8742,14384,14383","ALASKAN WAY S,EAST MARGINAL WAY S",37,N,2015/08/20 00:00:00+00,,,9097.0,7411.0,9100,Study - 13-15,,5696.43079737632
769,16513,NE 125TH SR ST,1880,N,,,,9400.0,,9400,Estimate,,121.878884200873
770,"15891,15893,15892",N 80TH ST,1747,N,2015/09/01 00:00:00+00,,,15157.0,14407.0,15200,Study - 13-15,,1991.38220144283
771,7237,5TH AVE,836,Y,2018/06/07 00:00:00+00,1356.0,1227.0,18119.0,18383.0,17700,Study(Normalized),,426.459160279599
772,11368,LENORA ST,889,Y,2018/03/20 00:00:00+00,373.0,490.0,5947.0,5623.0,5800,Study(Normalized),,322.200239879723
773,"2121,2123,2124,2122,2125",15TH AVE NW,1807,N,2018/04/11 00:00:00+00,439.0,435.0,4402.0,4289.0,4500,Study(Normalized),,2147.42540843776
774,"6244,6241,6240,6242,6243",4TH AVE S,450,N,,,,37000.0,,37000,Estimate,,2966.2419024865
775,"13345,13346",WEST SEATTLE BR WB,2009,N,,,,22618.0,23637.0,22600,Estimate,,3660.59998963281
776,"12155,12158,12148,12156,163183,12146,12159,12145,12149,12152,12150,12154,163182,12151,12147,12153,12157",PHINNEY AVE N,1642,N,2015/08/21 00:00:00+00,,,9359.0,8945.0,9400,Study - 13-15,,4076.44635073289
777,"15563,15562",N 46TH ST,1470,N,,,,26000.0,,26000,Estimate,,624.788348023547
778,"2663,2661,2662",19TH AVE E,1191,N,2017/11/30 11:45:00+00,540.0,450.0,4684.0,4350.0,4700,Study,,1989.57696537262
779,"23782,23783,13296,13297,13298","WEST VIEWMONT WAY W,VIEWMONT WAY W",1240,N,2018/01/25 11:00:00+00,127.0,147.0,1666.0,1588.0,1700,Study,,2922.26832770258
780,"14378,14379",E MADISON ST,1204,N,2018/10/31 00:00:00+00,303.0,355.0,4215.0,4179.0,4200,Study(Normalized),,485.178934623539
781,"16105,16104,15564","N MIDVALE PL,N 46TH ST",1468,N,2014/08/20 00:00:00+00,,,19656.0,19534.0,19700,Study - 13-15,,846.927410815812
782,"8662,8661,8667,8663,8665,8664,8660,338124,8666",AIRPORT WAY S,482,N,2015/07/13 00:00:00+00,,,22068.0,0.0,22100,Study - 13-15,,2333.43893569727
783,"3593,3595,3591,3594,3590,3597,3598,3599,3596,3592",24TH AVE NW,1655,N,2015/12/11 00:00:00+00,,,13845.0,13476.0,13800,Study - 13-15,,2651.79010252599
784,"16478,16477",NE 125TH ST,1879,N,2018/03/12 00:00:00+00,1524.0,1746.0,21408.0,20481.0,20900,Study(Normalized),,1343.44437041714
785,10097,DEXTER WAY N,1252,N,2017/11/02 10:30:00+00,369.0,283.0,3205.0,2993.0,3200,Study,,1483.8103902179
786,"14083,14082",EAST GREEN LAKE WAY N,1672,N,2018/10/25 00:00:00+00,926.0,942.0,10501.0,9991.0,10500,Study(Normalized),,371.830980083139
787,8318,8TH AVE NE,1603,N,2015/04/27 00:00:00+00,,,897.0,861.0,900,Study - 13-15,,206.648802715373
788,7910,6TH AVE N,1255,N,2018/10/11 00:00:00+00,459.0,541.0,6153.0,5719.0,6200,Study(Normalized),,837.789105198789
789,"11581,11580",MADISON ST,669,Y,2018/10/16 00:00:00+00,423.0,400.0,5617.0,5572.0,5600,Study(Normalized),,322.117308190915
790,22832,SW SPOKANE ST,31,N,,,,5000.0,,5000,Estimate,,247.478915119538
791,"9984,9983",DELRIDGE WAY SW,146,N,2015/04/23 00:00:00+00,,,16733.0,16173.0,16700,Study - 13-15,,1972.7651310971
792,"17292,17298,17296,17293,17294,17297,17295",NE 65TH ST,1617,N,2017/12/19 11:30:00+00,526.0,617.0,7494.0,7079.0,7500,Study,,1322.7554527294
793,"13645,13644",WOODLAND PL N,1640,N,2018/05/15 00:00:00+00,950.0,1809.0,16247.0,15717.0,14900,Study(Normalized),,523.680412879453
794,9212,BELLEVUE AVE,962,B,2018/10/04 00:00:00+00,287.0,493.0,5244.0,5084.0,5200,Study(Normalized),,412.213997622996
795,17995,NE CAMPUS PKWY,1401,N,2018/06/15 00:00:00+00,166.0,182.0,2201.0,2074.0,2100,Study(Normalized),,279.943279947329
796,"15124,15125,18221,18220","N 125TH ST,NW 125TH ST",1894,N,2018/04/11 00:00:00+00,289.0,345.0,3743.0,3507.0,3800,Study(Normalized),,1333.89223537507
797,"7158,7160,7159,7157",48TH AVE SW,236,N,2017/12/19 12:30:00+00,161.0,218.0,2372.0,2294.0,2400,Study,,2397.1213329956
798,"14255,14865,14256,14864","E JOHN ST,E THOMAS ST",1090,N,2018/03/20 00:00:00+00,653.0,634.0,7945.0,7513.0,7700,Study(Normalized),,1211.84298298867
799,16933,NE 50TH ST,1507,N,2018/10/04 00:00:00+00,927.0,1183.0,14900.0,14585.0,14900,Study(Normalized),,279.91646299659
800,11834,MERIDIAN AVE N,1902,N,2018/03/27 00:00:00+00,222.0,340.0,2624.0,2232.0,2600,Study(Normalized),,435.603710869427
801,13310,VIRGINIA ST,837,Y,,,,7500.0,,7500,Estimate,,322.183980038309
802,"9005,9004",AURORA AVE N,1099,N,,,,10500.0,,10500,Estimate,,859.89929452935
803,16809,NE 43RD ST,1422,N,2018/06/29 00:00:00+00,134.0,155.0,1784.0,1579.0,1700,Study(Normalized),,277.171461158235
804,"3442,3443",23RD AVE S,592,N,2018/02/16 11:15:00+00,1484.0,1916.0,23168.0,21512.0,23200,Study,,876.087306152209
805,"8091,8092,8094,8093",62ND AVE S,57,N,,,,1500.0,,1500,Estimate,,2404.25327620362
806,"16142,16144,16143",N PHINNEY WAY,1469,N,,,,10000.0,,10000,Estimate,,602.805065881301
807,1727,12TH AVE NE,1691,N,2018/08/30 00:00:00+00,272.0,364.0,3934.0,3641.0,3900,Study(Normalized),,252.079105964654
808,14408,EAST MARGINAL WAY S,202,N,2015/05/06 00:00:00+00,,,10717.0,8830.0,10700,Study - 13-15,,551.308382328505
